datetime,D21Z,D22Z,V23Z,V24Z,D50Z,D51Z,D52Z,V53Z,V54Z,D81Z,D82Z,V83Z,V84Z,V85Z,D110Z,D111Z,D112Z,V113Z,V114Z,V115Z,Total
2024-03-22 19:10:00,16,41,6,1,4,15,11,13,5,115,14,43,11,16,0,33,16,19,14,9,402
2024-03-22 19:20:00,28,32,3,0,8,12,9,12,8,94,7,37,6,6,0,49,16,21,15,14,377
2024-03-22 19:30:00,12,27,4,1,8,20,11,22,10,87,4,27,5,6,0,47,15,22,18,14,360
2024-03-22 19:40:00,30,32,3,1,12,25,11,17,5,95,6,39,4,4,0,40,14,19,17,15,389
2024-03-22 19:50:00,26,30,2,0,5,16,11,18,4,129,11,24,6,11,0,46,14,16,11,10,390
2024-03-22 20:00:00,27,25,3,1,1,12,11,11,4,99,6,31,6,8,0,34,16,14,14,15,338
2024-03-22 20:10:00,27,33,4,1,2,9,8,11,3,92,6,41,3,2,0,39,15,18,14,8,336
2024-03-22 20:20:00,55,28,3,2,4,12,10,16,9,118,6,33,5,5,0,21,14,16,14,11,382
2024-03-22 20:30:00,46,38,1,1,0,8,4,10,1,98,6,45,4,7,0,32,11,22,13,13,360
2024-03-22 20:40:00,32,18,0,0,2,10,8,9,2,136,10,32,6,12,0,17,11,18,8,9,340
2024-03-22 20:50:00,16,30,0,0,5,13,6,13,1,172,7,32,4,5,0,18,12,10,11,9,364
2024-03-22 21:00:00,20,27,3,0,2,6,7,8,2,122,2,42,1,1,0,25,8,22,8,8,314
2024-03-22 21:10:00,13,30,1,0,5,14,11,14,4,84,11,26,3,4,0,40,16,23,10,11,320
2024-03-22 21:20:00,9,33,6,1,1,15,7,21,4,53,5,27,3,2,0,24,7,18,7,7,250
2024-03-22 21:30:00,20,21,2,0,3,6,5,8,4,110,4,32,5,5,0,24,9,16,8,9,291
2024-03-22 21:40:00,14,30,6,0,4,11,6,8,5,102,5,29,3,5,0,26,10,26,8,7,305
2024-03-22 21:50:00,16,27,2,0,2,8,6,7,3,85,7,29,2,3,0,20,12,19,6,11,265
2024-03-22 22:00:00,15,22,3,1,2,7,6,11,1,98,1,38,2,1,0,44,9,28,8,5,302
2024-03-22 22:10:00,11,35,1,0,2,8,5,11,4,125,9,35,4,8,0,22,15,17,7,8,327
2024-03-22 22:20:00,27,27,2,1,0,7,6,7,3,101,6,32,3,4,0,15,7,16,5,5,274
2024-03-22 22:30:00,17,28,2,0,0,8,2,11,1,97,4,42,3,4,0,12,8,11,7,6,263
2024-03-22 22:40:00,10,22,1,0,1,9,6,12,3,173,5,22,3,7,0,17,7,14,4,5,321
2024-03-22 22:50:00,22,21,4,0,0,8,3,9,1,93,5,31,0,0,0,13,8,18,4,6,246
2024-03-22 23:00:00,18,24,2,0,3,8,4,7,5,107,9,21,7,11,0,22,6,17,10,5,286
2024-03-22 23:10:00,11,20,3,0,0,8,2,12,1,120,5,17,1,2,0,16,10,12,7,5,252
2024-03-22 23:20:00,13,25,0,0,2,5,6,5,7,79,2,28,0,0,0,17,8,19,7,8,231
2024-03-22 23:30:00,11,15,2,0,3,4,6,5,2,96,5,20,3,9,0,11,5,9,4,4,214
2024-03-22 23:40:00,6,23,2,0,1,6,1,7,0,66,2,27,1,2,0,10,3,8,4,3,172
2024-03-22 23:50:00,10,13,0,0,0,3,5,3,3,115,5,13,0,1,0,11,5,13,4,4,208
2024-03-23 00:00:00,8,16,1,0,1,6,3,5,1,87,2,18,2,3,0,9,1,8,1,2,174
2024-03-23 00:10:00,4,11,0,0,1,5,3,6,2,85,3,26,2,5,0,7,1,7,3,1,172
2024-03-23 00:20:00,7,14,1,0,0,6,3,4,1,66,3,23,1,1,0,8,7,9,4,4,162
2024-03-23 00:30:00,8,9,1,0,0,3,4,2,1,105,3,14,3,5,0,11,7,12,8,8,204
2024-03-23 00:40:00,15,11,0,0,2,1,2,1,0,66,3,15,2,3,0,9,3,7,5,3,148
2024-03-23 00:50:00,5,7,1,0,0,2,6,5,2,45,2,12,0,1,0,13,1,8,1,0,111
2024-03-23 01:00:00,10,7,0,0,0,4,0,4,0,62,3,16,2,2,0,15,7,12,3,8,155
2024-03-23 01:10:00,7,8,0,0,0,4,1,5,1,62,3,13,3,3,0,9,5,8,4,2,138
2024-03-23 01:20:00,5,5,1,0,0,4,4,5,1,60,3,13,1,2,0,20,10,16,6,5,161
2024-03-23 01:30:00,3,10,0,0,0,2,2,1,1,124,2,14,0,1,0,3,0,4,0,0,167
2024-03-23 01:40:00,3,12,1,0,1,3,2,4,0,38,2,8,2,2,0,8,3,10,3,4,106
2024-03-23 01:50:00,7,15,0,0,0,2,4,1,2,100,3,11,2,3,0,5,2,6,0,1,164
2024-03-23 02:00:00,4,5,0,0,0,2,2,1,0,65,2,14,1,1,0,5,3,6,0,0,111
2024-03-23 02:10:00,6,4,0,0,1,0,2,0,0,85,1,13,0,0,0,3,2,4,2,2,125
2024-03-23 02:20:00,4,10,0,0,0,0,2,0,0,256,2,4,0,0,0,8,7,8,2,4,307
2024-03-23 02:30:00,5,10,2,0,0,4,2,4,1,75,1,11,0,0,0,5,2,10,3,1,136
2024-03-23 02:40:00,5,5,1,0,1,3,1,3,0,131,1,3,1,2,0,2,0,2,0,1,162
2024-03-23 02:50:00,2,4,0,0,0,3,0,4,0,31,0,2,0,0,0,2,2,4,2,3,59
2024-03-23 03:00:00,5,6,0,0,0,2,1,2,0,72,1,3,0,0,0,5,4,6,3,3,113
2024-03-23 03:10:00,2,8,0,0,0,4,1,4,0,138,1,8,0,0,0,3,0,3,0,0,172
2024-03-23 03:20:00,1,4,0,0,0,1,2,1,2,75,1,1,0,1,0,2,4,3,2,3,103
2024-03-23 03:30:00,2,2,0,0,0,2,2,2,1,90,1,6,0,0,0,3,0,4,0,0,115
2024-03-23 03:40:00,5,1,0,0,0,0,1,0,1,116,2,7,0,1,0,3,0,5,0,0,142
2024-03-23 03:50:00,4,6,1,0,0,0,0,0,0,91,2,4,0,0,0,2,1,3,1,1,116
2024-03-23 04:00:00,3,1,0,0,0,1,1,1,0,94,0,8,0,0,0,2,0,2,0,0,113
2024-03-23 04:10:00,3,10,0,0,0,4,0,4,0,37,1,5,1,1,0,4,2,7,1,1,81
2024-03-23 04:20:00,2,6,0,0,1,1,2,1,2,84,1,4,0,0,0,2,0,2,0,0,108
2024-03-23 04:30:00,2,0,0,0,0,1,2,1,1,43,0,6,0,0,0,3,0,4,0,0,63
2024-03-23 04:40:00,4,2,2,0,0,3,2,5,0,65,0,6,0,0,0,7,2,9,0,0,107
2024-03-23 04:50:00,2,2,0,0,0,3,0,4,0,50,0,4,0,0,0,3,0,5,0,0,73
2024-03-23 05:00:00,6,5,2,0,3,4,3,6,0,59,4,4,4,3,0,4,6,6,2,4,125
2024-03-23 05:10:00,2,6,0,0,0,4,3,5,0,78,1,12,1,1,0,3,3,3,0,0,122
2024-03-23 05:20:00,3,11,0,0,1,1,2,2,0,129,3,6,1,0,0,9,4,12,4,4,192
2024-03-23 05:30:00,7,15,0,0,1,6,1,3,1,106,3,13,2,2,0,11,2,6,2,2,183
2024-03-23 05:40:00,8,15,8,0,0,3,1,2,1,178,1,18,1,2,0,5,2,7,5,2,259
2024-03-23 05:50:00,7,9,3,0,1,5,3,6,1,125,2,10,3,0,0,9,3,7,3,1,198
2024-03-23 06:00:00,14,9,7,0,1,3,4,5,3,62,6,16,4,9,0,8,4,9,5,1,170
2024-03-23 06:10:00,9,4,2,0,0,4,1,4,2,105,1,19,0,2,0,5,2,3,2,0,165
2024-03-23 06:20:00,8,10,2,0,0,2,0,3,0,68,4,10,1,1,0,6,1,5,3,0,124
2024-03-23 06:30:00,11,9,3,0,3,8,2,8,1,100,1,10,1,1,0,4,3,4,4,4,177
2024-03-23 06:40:00,5,14,2,0,2,7,4,7,4,229,3,12,2,2,0,5,1,4,0,1,304
2024-03-23 06:50:00,9,15,4,1,1,6,4,6,4,114,2,13,1,0,0,5,4,6,4,2,201
2024-03-23 07:00:00,11,15,1,0,1,2,1,3,1,97,5,18,4,4,0,8,4,9,3,6,193
2024-03-23 07:10:00,14,6,0,0,2,5,4,4,4,66,5,19,1,2,0,8,5,7,2,3,157
2024-03-23 07:20:00,14,7,0,0,0,5,5,5,4,126,2,16,1,3,0,7,6,6,4,5,216
2024-03-23 07:30:00,11,9,0,0,1,5,2,4,2,77,4,16,4,4,0,12,7,9,4,5,176
2024-03-23 07:40:00,13,11,0,0,5,10,5,9,4,83,4,16,2,3,0,14,4,11,2,1,197
2024-03-23 07:50:00,12,19,2,0,1,7,5,7,5,60,1,21,1,3,0,9,3,10,3,3,172
2024-03-23 08:00:00,17,15,2,0,3,12,7,9,5,86,2,26,2,2,0,12,8,11,10,7,236
2024-03-23 08:10:00,15,14,2,0,2,8,12,7,10,46,4,18,2,2,0,9,6,8,7,8,180
2024-03-23 08:20:00,19,12,2,0,5,6,4,7,4,68,8,24,5,6,0,9,11,11,8,9,218
2024-03-23 08:30:00,14,21,4,1,6,11,6,10,6,54,9,20,5,5,0,8,9,8,4,6,207
2024-03-23 08:40:00,13,19,0,1,2,8,8,8,6,94,9,32,7,6,0,14,12,14,10,14,277
2024-03-23 08:50:00,11,25,2,0,1,8,7,6,7,72,6,31,2,2,0,23,7,18,6,6,240
2024-03-23 09:00:00,9,16,3,0,5,17,13,11,12,85,8,23,7,7,0,25,10,20,5,6,282
2024-03-23 09:10:00,5,24,0,0,3,16,10,15,8,123,9,22,6,8,0,21,7,16,3,6,302
2024-03-23 09:20:00,11,19,1,2,7,16,6,11,5,86,8,32,7,7,0,30,11,22,11,11,303
2024-03-23 09:30:00,20,29,7,1,8,17,9,11,8,97,9,22,10,10,0,21,15,19,10,16,339
2024-03-23 09:40:00,16,28,7,0,9,26,6,21,6,99,5,29,2,2,0,21,14,16,8,11,326
2024-03-23 09:50:00,25,18,5,0,3,18,12,17,9,110,9,17,6,6,0,24,13,15,10,10,327
2024-03-23 10:00:00,22,17,6,2,10,22,11,20,12,94,7,32,6,7,0,27,13,17,13,16,354
2024-03-23 10:10:00,13,20,2,2,6,15,8,14,8,121,9,23,5,7,0,27,10,20,7,15,332
2024-03-23 10:20:00,12,27,4,2,4,19,11,17,7,123,5,13,5,7,0,32,15,20,8,10,341
2024-03-23 10:30:00,13,31,3,4,4,21,8,14,7,101,8,30,5,7,0,34,18,26,14,14,362
2024-03-23 10:40:00,22,19,3,1,6,12,8,9,5,109,8,32,7,7,0,50,8,17,8,8,339
2024-03-23 10:50:00,22,28,8,1,6,19,11,14,10,101,13,23,8,12,0,46,12,33,11,11,389
2024-03-23 11:00:00,10,14,3,2,7,27,16,18,10,109,7,24,4,6,0,38,15,18,8,10,346
2024-03-23 11:10:00,15,20,3,2,14,25,15,15,15,143,9,28,8,8,0,46,17,19,14,14,430
2024-03-23 11:20:00,14,23,3,1,8,26,13,16,12,95,10,10,7,8,0,30,10,18,9,10,323
2024-03-23 11:30:00,16,26,3,3,4,15,15,13,15,99,9,26,7,10,0,35,11,20,9,12,348
2024-03-23 11:40:00,17,18,6,3,5,24,21,15,13,101,11,17,10,9,0,40,14,27,11,12,374
2024-03-23 11:50:00,20,16,4,5,6,28,6,17,5,111,9,15,5,7,0,34,15,23,13,9,348
2024-03-23 12:00:00,27,22,4,2,3,26,17,19,10,102,10,18,7,9,0,45,15,23,10,9,378
2024-03-23 12:10:00,21,25,4,3,9,18,12,15,8,128,8,19,7,7,0,38,12,22,13,15,384
2024-03-23 12:20:00,15,17,5,3,3,14,15,11,14,92,26,17,13,10,0,48,13,18,6,8,348
2024-03-23 12:30:00,18,21,2,3,6,21,16,13,12,105,10,20,7,7,0,44,16,20,15,10,366
2024-03-23 12:40:00,21,26,5,1,5,26,8,22,8,110,11,22,10,10,0,41,14,19,12,12,383
2024-03-23 12:50:00,22,25,3,2,6,23,18,17,12,110,14,14,11,12,0,42,11,16,9,15,382
2024-03-23 13:00:00,17,27,2,3,9,22,13,17,11,123,15,28,13,12,0,38,15,21,15,7,408
2024-03-23 13:10:00,25,24,9,4,6,15,14,12,14,126,12,19,12,12,0,41,16,22,14,13,410
2024-03-23 13:20:00,21,23,8,2,8,16,18,18,12,111,11,27,7,8,0,46,15,26,17,15,409
2024-03-23 13:30:00,20,20,2,3,7,22,12,13,10,109,7,15,12,7,0,54,14,24,26,15,392
2024-03-23 13:40:00,18,27,3,2,10,16,13,15,9,116,10,15,7,8,0,31,15,20,13,15,363
2024-03-23 13:50:00,21,18,4,0,4,16,12,14,9,97,7,12,5,5,0,43,15,28,12,10,332
2024-03-23 14:00:00,19,24,4,2,5,26,15,17,10,100,12,17,9,10,0,58,11,21,11,12,383
2024-03-23 14:10:00,26,28,4,3,8,22,10,18,8,135,11,8,8,9,0,44,15,20,13,18,408
2024-03-23 14:20:00,10,20,2,1,11,23,9,19,8,110,10,41,8,10,0,48,17,26,11,12,396
2024-03-23 14:30:00,14,22,3,3,3,22,13,20,11,125,10,42,8,9,0,35,14,15,15,11,395
2024-03-23 14:40:00,19,23,3,0,0,14,6,11,4,114,12,40,12,13,0,40,11,22,9,14,367
2024-03-23 14:50:00,16,29,6,3,4,13,12,11,11,114,6,45,2,3,0,45,14,20,13,11,378
2024-03-23 15:00:00,24,25,7,4,5,13,7,12,7,117,10,39,10,12,0,34,16,21,14,16,393
2024-03-23 15:10:00,16,22,3,2,12,27,15,19,26,104,7,18,11,15,0,47,15,22,10,16,407
2024-03-23 15:20:00,14,30,9,4,2,15,16,13,12,108,13,25,12,9,0,40,18,24,16,16,396
2024-03-23 15:30:00,18,19,3,2,3,16,10,13,6,98,4,23,4,4,0,36,5,22,7,6,299
2024-03-23 15:40:00,20,25,7,2,6,19,14,16,11,111,7,18,6,7,0,38,11,23,9,9,359
2024-03-23 15:50:00,13,14,4,3,8,17,12,14,11,106,12,21,11,7,0,39,13,24,8,7,344
2024-03-23 16:00:00,13,29,9,3,8,29,10,18,9,103,13,28,9,11,0,35,8,17,7,10,369
2024-03-23 16:10:00,14,22,1,2,4,16,12,16,8,103,4,17,3,3,0,44,4,20,6,6,305
2024-03-23 16:20:00,16,23,1,2,3,21,12,21,8,95,14,20,11,10,0,47,16,23,10,10,363
2024-03-23 16:30:00,18,22,6,2,2,19,10,14,8,96,10,16,5,6,0,27,23,21,17,13,335
2024-03-23 16:40:00,23,25,3,3,3,18,11,17,7,119,10,13,8,9,0,49,15,24,13,19,389
2024-03-23 16:50:00,17,31,8,1,4,19,12,16,10,147,12,17,12,12,0,38,17,19,12,12,416
2024-03-23 17:00:00,16,24,4,3,9,23,15,17,12,101,9,13,10,9,0,43,15,23,13,13,372
2024-03-23 17:10:00,21,24,4,3,5,13,19,11,14,244,9,28,9,9,0,50,16,22,13,15,529
2024-03-23 17:20:00,20,21,2,4,2,17,13,14,8,103,12,25,6,7,0,34,13,22,13,11,347
2024-03-23 17:30:00,19,24,4,3,3,17,6,13,4,78,9,27,6,7,0,40,15,27,11,16,329
2024-03-23 17:40:00,31,27,1,2,3,17,10,18,8,108,7,21,7,7,0,31,18,18,16,12,362
2024-03-23 17:50:00,12,19,2,3,10,19,13,15,12,104,6,18,6,6,0,30,17,21,13,15,341
2024-03-23 18:00:00,15,19,2,3,7,17,9,17,8,96,6,15,4,4,0,42,12,27,7,9,319
2024-03-23 18:10:00,16,27,2,1,5,10,12,9,8,110,24,6,9,14,0,42,17,25,15,14,366
2024-03-23 18:20:00,18,20,3,2,2,14,10,12,5,108,8,8,8,7,0,40,16,20,9,13,323
2024-03-23 18:30:00,16,27,5,2,2,10,8,9,5,105,7,17,4,4,0,39,16,18,13,13,320
2024-03-23 18:40:00,34,21,0,2,3,11,11,11,10,105,8,25,7,8,0,28,19,22,14,15,354
2024-03-23 18:50:00,19,22,4,1,2,9,9,8,7,116,14,24,8,8,0,27,8,16,6,9,317
2024-03-23 19:00:00,12,30,3,0,4,14,4,15,1,124,7,34,5,4,0,31,12,31,10,12,353
2024-03-23 19:10:00,24,37,3,1,9,15,10,17,7,156,5,38,6,7,0,27,13,27,13,13,428
2024-03-23 19:20:00,21,29,6,0,2,15,7,14,4,113,10,26,7,12,0,22,12,21,7,5,333
2024-03-23 19:30:00,18,36,5,0,1,15,13,21,9,94,7,30,4,8,0,34,16,19,9,10,349
2024-03-23 19:40:00,26,38,4,0,4,15,6,17,8,124,9,21,7,13,0,23,10,14,12,9,360
2024-03-23 19:50:00,25,26,4,1,4,19,9,20,5,91,12,32,4,9,0,37,12,20,7,8,345
2024-03-23 20:00:00,16,29,5,0,4,19,6,10,2,91,8,40,7,8,0,22,14,19,10,12,322
2024-03-23 20:10:00,27,32,1,2,1,10,7,11,4,119,8,33,4,6,0,30,14,15,5,9,338
2024-03-23 20:20:00,20,23,1,0,2,7,7,10,5,144,5,34,3,3,0,23,9,19,9,6,330
2024-03-23 20:30:00,14,27,1,1,1,8,8,11,6,80,10,34,6,7,0,23,14,18,12,13,294
2024-03-23 20:40:00,13,29,3,1,2,4,4,5,2,88,7,34,4,8,0,21,4,17,4,4,254
2024-03-23 20:50:00,11,20,1,1,3,7,1,8,1,122,4,35,2,4,0,24,5,24,4,3,280
2024-03-23 21:00:00,18,18,1,0,0,13,6,11,2,66,5,34,4,6,0,22,9,14,8,7,244
2024-03-23 21:10:00,12,23,0,0,0,9,2,12,0,142,8,29,3,5,0,28,13,20,8,10,324
2024-03-23 21:20:00,11,23,1,0,2,9,6,10,2,90,7,26,5,5,0,26,5,22,5,7,262
2024-03-23 21:30:00,15,26,1,0,0,11,5,8,0,114,2,36,3,3,0,15,8,15,5,3,270
2024-03-23 21:40:00,7,25,1,0,0,6,6,9,1,65,4,16,3,1,0,11,1,7,2,1,166
2024-03-23 21:50:00,15,20,1,0,1,6,4,10,2,119,8,28,1,3,0,17,12,13,8,6,274
2024-03-23 22:00:00,15,22,2,0,0,4,1,8,1,102,5,24,5,6,0,18,7,14,5,7,246
2024-03-23 22:10:00,18,14,2,0,1,9,6,36,2,72,6,25,5,4,0,14,8,12,4,4,242
2024-03-23 22:20:00,22,26,2,0,1,5,4,6,2,83,6,32,1,2,0,21,6,15,7,6,247
2024-03-23 22:30:00,17,18,0,0,0,7,3,10,2,70,6,33,5,6,0,15,11,15,6,10,234
2024-03-23 22:40:00,15,22,3,3,0,9,7,12,1,80,6,25,3,6,0,20,9,12,12,6,251
2024-03-23 22:50:00,14,14,1,0,1,9,3,19,2,64,1,25,0,0,0,18,6,18,5,5,205
2024-03-23 23:00:00,16,27,2,0,4,12,4,10,2,81,3,31,2,3,0,23,8,10,10,7,255
2024-03-23 23:10:00,15,24,3,0,0,6,3,6,1,54,7,30,1,2,0,14,7,14,4,3,194
2024-03-23 23:20:00,8,33,1,0,1,6,2,5,1,151,4,21,1,2,0,8,5,8,3,2,262
2024-03-23 23:30:00,14,29,3,0,0,3,3,3,1,135,4,24,3,5,0,11,3,14,2,2,259
2024-03-23 23:40:00,13,24,1,0,1,5,2,7,2,114,1,27,1,1,0,25,4,9,5,5,247
2024-03-23 23:50:00,15,20,1,0,0,5,3,7,1,83,1,18,0,0,0,10,9,12,10,10,205
2024-03-24 00:00:00,12,11,2,0,1,3,1,3,1,50,3,25,3,3,0,14,8,11,5,4,160
2024-03-24 00:10:00,12,11,0,0,2,2,0,2,0,52,2,20,0,0,0,14,4,12,8,4,145
2024-03-24 00:20:00,9,11,3,0,0,1,1,2,1,100,3,18,1,2,0,10,3,9,4,3,181
2024-03-24 00:30:00,7,11,0,0,0,1,5,1,1,47,4,17,1,1,0,23,9,16,9,6,159
2024-03-24 00:40:00,16,14,1,0,0,3,3,5,0,51,0,17,0,0,0,8,2,9,4,2,135
2024-03-24 00:50:00,10,8,2,0,0,2,0,3,0,104,0,13,0,0,0,7,2,6,2,3,162
2024-03-24 01:00:00,11,16,0,0,0,3,1,3,0,44,3,14,1,4,0,17,10,5,6,7,145
2024-03-24 01:10:00,8,18,2,0,2,9,5,8,1,38,2,16,1,2,0,7,2,9,1,1,132
2024-03-24 01:20:00,11,15,1,0,0,3,1,5,1,60,3,17,0,1,0,11,1,7,1,1,139
2024-03-24 01:30:00,4,12,1,0,0,2,2,1,1,56,1,8,0,0,0,8,2,11,4,2,115
2024-03-24 01:40:00,3,5,0,0,1,7,3,7,0,67,4,10,1,2,0,17,6,12,4,3,152
2024-03-24 01:50:00,6,10,1,0,0,4,2,3,0,34,0,7,0,0,0,3,4,2,2,3,81
2024-03-24 02:00:00,6,11,0,0,0,0,2,0,1,31,4,9,0,1,0,7,4,6,2,3,87
2024-03-24 02:10:00,8,7,3,0,1,1,2,1,0,18,2,5,0,0,0,8,3,7,3,3,72
2024-03-24 02:20:00,3,7,0,0,0,3,0,4,0,23,1,10,1,0,0,5,3,6,0,0,66
2024-03-24 02:30:00,6,7,0,0,4,4,0,5,0,29,0,6,0,0,0,7,3,6,3,3,83
2024-03-24 02:40:00,6,3,2,0,1,0,2,0,0,104,2,7,1,4,0,4,1,5,1,3,146
2024-03-24 02:50:00,5,7,0,0,0,2,0,3,0,15,1,5,1,2,0,2,2,4,2,3,54
2024-03-24 03:00:00,6,11,1,0,0,0,3,0,0,25,1,9,1,1,0,4,2,4,1,1,70
2024-03-24 03:10:00,6,7,1,0,1,3,1,2,0,24,1,4,0,0,0,10,3,10,4,3,80
2024-03-24 03:20:00,4,5,1,0,0,3,3,2,1,32,0,7,0,0,0,2,1,3,0,0,64
2024-03-24 03:30:00,7,9,2,0,1,1,2,1,0,58,1,9,0,0,0,2,2,3,3,2,103
2024-03-24 03:40:00,4,5,0,0,0,2,0,2,0,28,1,2,0,0,0,3,4,5,2,2,60
2024-03-24 03:50:00,4,0,0,0,0,1,1,1,3,65,0,5,0,0,0,2,1,3,1,2,89
2024-03-24 04:00:00,3,5,0,0,0,1,0,1,0,41,0,6,0,0,0,0,0,0,0,0,57
2024-03-24 04:10:00,9,7,3,0,1,3,1,6,1,84,2,7,0,1,0,2,2,2,2,1,134
2024-03-24 04:20:00,0,2,0,0,0,1,1,2,1,46,1,2,0,0,0,2,0,3,0,0,61
2024-03-24 04:30:00,4,2,1,0,1,4,1,5,0,150,1,6,0,0,0,2,1,4,3,1,186
2024-03-24 04:40:00,0,7,0,0,0,2,0,2,0,18,2,2,1,1,0,3,0,3,0,0,41
2024-03-24 04:50:00,2,0,0,0,0,3,0,4,0,36,3,3,1,2,0,5,1,5,0,0,65
2024-03-24 05:00:00,2,7,1,0,1,3,5,3,2,58,1,3,0,0,0,3,1,2,1,1,94
2024-03-24 05:10:00,4,3,0,0,0,3,0,3,0,78,2,8,1,1,0,3,1,4,1,1,113
2024-03-24 05:20:00,3,5,0,0,1,2,1,3,0,32,0,4,0,0,0,7,2,6,2,2,70
2024-03-24 05:30:00,4,8,0,0,0,1,0,1,0,66,0,10,0,0,0,4,0,5,0,0,99
2024-03-24 05:40:00,5,6,0,0,1,1,3,1,3,40,2,8,0,0,0,8,1,7,1,1,88
2024-03-24 05:50:00,5,3,2,0,0,1,2,2,0,180,1,11,0,0,0,7,4,7,3,4,232
2024-03-24 06:00:00,5,4,0,0,0,4,0,5,0,110,2,12,2,2,0,2,2,3,0,0,153
2024-03-24 06:10:00,6,3,0,0,1,3,1,3,1,83,4,10,3,3,0,7,4,7,1,2,142
2024-03-24 06:20:00,7,2,0,0,0,2,0,2,0,50,2,9,3,2,0,3,1,4,12,2,101
2024-03-24 06:30:00,4,5,0,0,1,1,1,1,1,112,1,6,1,1,0,4,0,6,0,1,146
2024-03-24 06:40:00,4,6,0,0,1,3,2,3,2,26,2,7,0,0,0,2,2,4,2,2,68
2024-03-24 06:50:00,8,10,1,0,0,0,0,0,0,99,1,9,1,1,0,3,3,3,2,2,143
2024-03-24 07:00:00,9,5,0,0,1,6,1,5,0,32,1,8,1,1,0,2,0,2,0,1,75
2024-03-24 07:10:00,2,5,0,0,0,4,0,4,0,36,1,7,1,1,0,3,2,3,2,1,72
2024-03-24 07:20:00,9,6,1,0,1,3,1,3,0,56,2,11,0,1,0,6,5,6,2,2,115
2024-03-24 07:30:00,2,5,0,0,3,3,1,4,1,84,1,6,1,1,0,4,3,4,1,1,125
2024-03-24 07:40:00,2,4,0,0,1,4,3,4,1,20,0,4,0,0,0,5,0,5,0,0,53
2024-03-24 07:50:00,4,3,0,0,0,3,0,4,0,50,1,9,0,0,0,5,0,5,0,0,84
2024-03-24 08:00:00,10,8,2,0,0,4,2,3,1,42,1,10,1,1,0,3,5,4,2,2,101
2024-03-24 08:10:00,2,7,0,0,0,3,2,3,1,175,5,7,0,1,0,5,3,4,3,2,223
2024-03-24 08:20:00,11,8,0,0,0,3,1,3,0,38,4,11,0,0,0,5,6,5,5,7,107
2024-03-24 08:30:00,10,10,0,0,0,3,3,3,4,97,1,18,1,1,0,6,3,6,3,3,172
2024-03-24 08:40:00,9,14,1,0,3,5,3,5,1,31,1,17,1,1,0,1,5,1,5,5,109
2024-03-24 08:50:00,11,10,1,0,2,3,4,3,2,82,2,17,0,1,0,5,4,5,4,4,160
2024-03-24 09:00:00,8,13,0,0,2,8,2,6,2,118,3,23,1,2,0,16,5,11,2,3,225
2024-03-24 09:10:00,5,12,2,0,3,10,4,10,1,112,3,17,3,3,0,9,2,6,0,1,203
2024-03-24 09:20:00,13,7,0,0,3,6,1,5,1,51,5,21,2,3,0,10,5,10,6,5,154
2024-03-24 09:30:00,7,9,1,0,0,14,4,13,1,59,5,19,6,4,0,10,6,8,5,6,177
2024-03-24 09:40:00,24,21,4,0,2,11,5,8,4,101,7,26,2,4,0,17,10,14,5,5,270
2024-03-24 09:50:00,24,14,3,0,1,8,4,7,3,58,7,23,4,5,0,15,4,12,4,4,200
2024-03-24 10:00:00,12,12,2,0,6,15,4,13,3,71,4,27,4,4,0,14,4,8,3,7,213
2024-03-24 10:10:00,5,18,1,0,2,13,4,11,4,69,5,18,3,4,0,21,10,16,6,8,218
2024-03-24 10:20:00,25,18,6,0,1,10,4,9,1,61,3,24,2,2,0,16,11,15,7,9,224
2024-03-24 10:30:00,22,18,2,0,2,14,5,12,4,58,7,23,4,3,0,16,20,10,13,11,244
2024-03-24 10:40:00,14,18,2,0,2,14,3,13,2,93,7,26,3,4,0,12,12,9,10,9,253
2024-03-24 10:50:00,19,13,5,0,8,17,4,16,2,76,3,22,2,2,0,29,9,19,6,6,258
2024-03-24 11:00:00,14,20,3,1,2,9,4,7,1,54,1,29,1,1,0,19,9,13,7,6,201
2024-03-24 11:10:00,15,22,1,0,12,13,1,11,1,53,5,23,2,5,0,25,14,17,9,12,241
2024-03-24 11:20:00,20,22,2,0,2,16,7,16,5,84,12,24,5,5,0,26,14,21,11,12,304
2024-03-24 11:30:00,19,17,2,0,3,11,1,12,1,65,2,21,2,2,0,22,16,17,13,15,241
2024-03-24 11:40:00,10,23,2,0,2,17,2,12,2,52,7,24,4,3,0,15,13,12,10,6,216
2024-03-24 11:50:00,17,24,4,0,3,13,7,16,4,52,3,21,1,2,0,21,10,15,7,7,227
2024-03-24 12:00:00,36,21,3,0,2,9,5,7,4,70,4,26,3,5,0,15,11,12,11,12,256
2024-03-24 12:10:00,17,24,4,0,4,18,10,51,7,75,6,25,4,6,0,27,7,18,4,5,312
2024-03-24 12:20:00,19,17,3,0,3,18,4,16,3,63,3,29,3,3,0,23,13,20,12,11,263
2024-03-24 12:30:00,17,25,5,0,4,14,8,10,6,94,2,22,2,2,0,18,5,9,5,5,253
2024-03-24 12:40:00,28,25,4,0,3,13,9,10,8,89,9,24,5,6,0,29,18,16,19,14,329
2024-03-24 12:50:00,24,18,1,1,3,19,6,17,4,84,2,25,0,0,0,36,12,17,10,10,289
2024-03-24 13:00:00,11,20,1,0,0,7,6,8,2,87,6,31,4,5,0,26,4,13,2,3,236
