datetime,D1Z,D2Z,D3Z,D4Z,D5Z,D6Z,V21Z,V22Z,V51Z,V52Z,V81Z,V82Z,V211Z,V212Z,V811Z,V812Z,V1111Z,V1112Z,Total
2024-03-19 07:10:00,15,15,18,25,7,20,34,30,61,61,15,14,31,32,1,5,0,0,384
2024-03-19 07:20:00,25,23,27,35,9,10,29,32,55,54,28,23,30,23,6,8,0,0,417
2024-03-19 07:30:00,28,41,31,37,11,17,37,38,75,81,27,24,32,43,5,7,0,0,534
2024-03-19 07:40:00,23,32,34,44,12,13,28,45,60,71,19,28,21,37,10,14,1,0,492
2024-03-19 07:50:00,38,33,47,44,18,23,27,36,64,66,43,24,32,34,9,12,0,0,550
2024-03-19 08:00:00,20,26,27,34,14,28,42,34,58,57,23,72,38,34,9,10,1,0,527
2024-03-19 08:10:00,24,22,29,25,19,31,25,37,57,71,22,15,26,42,8,9,6,0,468
2024-03-19 08:20:00,18,24,22,27,20,15,32,36,54,70,26,22,16,34,4,5,0,0,425
2024-03-19 08:30:00,22,19,23,23,15,19,32,36,61,75,24,15,33,43,7,9,0,0,456
2024-03-19 08:40:00,18,28,25,29,24,20,54,38,53,59,25,23,35,31,4,8,4,0,478
2024-03-19 08:50:00,24,24,28,24,20,22,30,31,49,61,34,20,29,40,4,9,0,0,449
2024-03-19 09:00:00,26,35,32,41,16,14,33,30,48,62,33,28,33,39,10,15,1,0,496
2024-03-19 09:10:00,19,27,26,31,11,16,26,36,51,55,23,26,24,35,8,9,1,0,424
2024-03-19 09:20:00,28,26,34,34,7,16,27,35,35,55,28,21,28,36,6,13,0,0,429
2024-03-19 09:30:00,18,27,26,34,5,27,22,28,33,53,25,27,17,35,7,14,0,0,398
2024-03-19 09:40:00,28,20,30,22,5,27,30,24,41,49,23,12,32,34,10,12,0,0,399
2024-03-19 09:50:00,19,26,29,30,7,29,24,29,44,48,20,20,27,30,9,10,1,0,402
2024-03-19 10:00:00,22,25,25,27,2,24,23,27,42,42,21,24,27,30,11,15,0,0,387
2024-03-19 10:10:00,23,21,26,22,2,23,23,30,44,43,23,16,27,24,9,14,2,0,372
2024-03-19 10:20:00,25,25,34,24,9,12,24,19,40,38,22,15,22,23,13,20,2,0,367
2024-03-19 10:30:00,21,23,29,25,2,8,16,22,33,46,18,16,22,27,10,17,0,0,335
2024-03-19 10:40:00,24,29,30,31,2,29,21,22,32,37,18,21,23,24,12,13,1,0,369
2024-03-19 10:50:00,24,22,27,23,1,20,22,17,38,36,28,17,23,20,7,15,0,0,340
2024-03-19 11:00:00,15,17,22,18,1,22,23,24,43,43,18,14,35,28,12,14,1,0,350
2024-03-19 11:10:00,24,25,29,30,5,32,20,27,30,42,19,23,18,27,6,19,2,0,378
2024-03-19 11:20:00,23,32,32,36,2,17,27,26,38,41,23,20,29,28,7,9,0,0,390
2024-03-19 11:30:00,24,34,36,37,1,27,29,21,44,38,20,28,26,24,8,7,4,0,408
2024-03-19 11:40:00,20,23,20,24,3,26,26,21,35,37,20,35,29,23,7,6,1,0,356
2024-03-19 11:50:00,24,27,27,30,5,26,27,22,44,46,22,23,20,31,11,14,3,0,402
2024-03-19 12:00:00,31,23,43,36,2,27,21,28,38,43,28,19,26,28,10,7,5,0,415
2024-03-19 12:10:00,24,32,34,35,4,29,30,19,38,44,27,27,33,26,11,13,1,0,427
2024-03-19 12:20:00,29,26,33,33,2,37,17,27,32,45,17,16,25,21,14,11,1,0,386
2024-03-19 12:30:00,32,28,39,38,1,20,26,26,41,44,24,22,28,29,15,13,3,0,429
2024-03-19 12:40:00,22,35,36,35,3,32,29,26,42,45,19,26,24,26,14,10,1,0,425
2024-03-19 12:50:00,37,33,52,37,3,29,20,26,32,45,27,19,25,35,17,20,2,0,459
2024-03-19 13:00:00,25,30,40,39,1,28,24,36,44,53,20,21,32,29,13,9,1,0,445
2024-03-19 13:10:00,27,42,39,44,6,24,22,24,32,46,22,27,23,27,12,13,2,0,432
2024-03-19 13:20:00,29,37,48,51,6,34,20,19,31,37,24,24,14,28,10,13,0,0,425
2024-03-19 13:30:00,35,26,41,37,2,42,19,21,38,42,24,22,23,24,17,11,0,0,424
2024-03-19 13:40:00,22,32,33,43,0,41,24,22,43,51,22,30,20,27,8,14,8,0,440
2024-03-19 13:50:00,29,33,42,48,7,34,26,48,60,66,26,21,30,44,8,12,0,0,534
2024-03-19 14:00:00,38,38,47,46,3,29,25,21,44,47,34,31,26,34,14,18,1,0,496
2024-03-19 14:10:00,24,35,31,44,5,32,29,22,44,46,22,29,27,33,19,15,1,0,458
2024-03-19 14:20:00,33,40,45,54,7,34,23,21,39,37,30,30,21,26,9,14,0,0,463
2024-03-19 14:30:00,30,33,42,41,8,19,25,28,48,53,28,26,34,28,8,14,1,0,466
2024-03-19 14:40:00,37,50,55,69,7,31,18,24,33,46,28,38,18,26,8,15,3,0,506
2024-03-19 14:50:00,43,38,62,64,9,27,27,28,44,52,34,33,25,31,16,15,0,0,548
2024-03-19 15:00:00,32,35,50,51,6,30,29,38,46,47,22,19,27,36,10,17,8,0,503
2024-03-19 15:10:00,33,37,49,50,8,29,29,36,40,44,31,27,29,31,12,11,1,0,497
2024-03-19 15:20:00,34,40,68,61,4,36,41,34,45,43,30,30,31,33,11,11,2,0,554
2024-03-19 15:30:00,21,13,62,66,5,8,39,39,56,51,26,21,39,35,13,17,1,0,512
2024-03-19 15:40:00,25,22,59,55,15,16,36,31,54,43,27,32,24,28,12,11,3,0,493
2024-03-19 15:50:00,42,37,60,62,11,24,39,32,43,52,38,33,40,32,13,18,0,0,576
2024-03-19 16:00:00,50,49,72,72,7,32,35,32,44,44,43,32,27,37,10,16,0,0,602
2024-03-19 16:10:00,29,27,61,61,11,18,42,35,54,45,30,26,36,34,12,6,1,0,528
2024-03-19 16:20:00,8,5,64,51,6,22,25,27,34,39,6,12,21,32,13,14,1,0,380
2024-03-19 16:30:00,12,10,65,62,4,22,35,37,44,43,21,20,34,36,13,19,2,0,479
2024-03-19 16:40:00,37,34,61,56,4,21,35,31,49,50,28,27,34,27,10,17,3,0,524
2024-03-19 16:50:00,33,37,51,49,4,30,22,37,26,43,25,33,24,35,17,12,1,0,479
2024-03-19 17:00:00,38,43,56,62,6,25,32,34,45,46,26,30,33,36,13,11,0,0,536
2024-03-19 17:10:00,30,30,77,65,6,28,31,28,45,47,27,27,32,27,9,15,2,0,526
2024-03-19 17:20:00,35,36,55,52,2,35,25,30,35,40,27,30,29,30,14,8,0,0,483
2024-03-19 17:30:00,39,38,62,61,5,27,34,38,45,46,35,39,35,34,11,14,3,0,566
2024-03-19 17:40:00,36,39,59,50,7,36,34,34,44,45,37,36,27,35,10,9,1,0,539
2024-03-19 17:50:00,32,35,47,48,10,25,35,36,43,42,33,30,31,33,7,14,2,0,503
2024-03-19 18:00:00,34,37,43,48,7,31,33,38,37,45,25,29,35,37,20,13,2,0,514
2024-03-19 18:10:00,35,47,48,49,6,30,30,48,40,55,28,30,27,38,12,11,1,0,535
2024-03-19 18:20:00,33,36,42,40,8,29,29,36,36,48,32,32,29,37,9,10,0,0,486
2024-03-19 18:30:00,23,31,32,34,5,28,29,32,35,44,23,23,26,34,5,14,1,0,419
2024-03-19 18:40:00,27,20,35,29,6,39,22,28,33,45,29,20,21,30,10,6,0,0,400
2024-03-19 18:50:00,23,20,32,30,1,24,21,22,24,36,33,23,19,28,5,8,1,0,350
2024-03-19 19:00:00,20,20,26,25,1,23,18,17,24,33,26,19,18,23,14,12,0,0,319
2024-03-19 19:10:00,23,23,31,34,1,17,21,26,34,32,28,21,24,24,27,24,0,0,390
2024-03-19 19:20:00,19,21,28,26,0,15,12,14,17,20,36,15,16,17,16,19,0,0,291
2024-03-19 19:30:00,15,13,25,23,0,14,19,19,32,28,22,17,25,22,15,18,1,0,308
2024-03-19 19:40:00,15,16,23,28,2,14,19,23,37,34,26,14,22,22,10,5,0,0,310
2024-03-19 19:50:00,15,21,23,26,3,19,21,27,39,28,23,12,19,20,17,33,0,0,346
2024-03-19 20:00:00,21,20,28,28,4,18,18,18,39,36,33,21,20,25,17,24,0,0,370
2024-03-19 20:10:00,25,20,35,23,0,16,13,14,22,25,34,17,16,18,17,22,0,0,317
2024-03-19 20:20:00,21,15,26,25,0,10,19,20,22,26,26,15,17,17,21,16,1,0,297
2024-03-19 20:30:00,10,19,16,24,1,14,12,10,13,13,26,15,14,11,16,19,1,0,234
2024-03-19 20:40:00,15,11,20,18,3,14,10,13,20,19,36,13,11,16,10,25,2,0,256
2024-03-19 20:50:00,11,12,19,12,1,15,15,19,18,21,17,10,10,19,16,12,0,0,227
2024-03-19 21:00:00,10,15,18,20,0,10,9,12,14,15,21,17,9,11,13,13,10,0,217
2024-03-19 21:10:00,12,11,14,22,0,15,11,19,17,21,24,20,10,13,6,17,2,0,234
2024-03-19 21:20:00,19,15,30,17,0,15,14,17,16,16,24,9,14,12,26,15,0,0,259
2024-03-19 21:30:00,16,17,24,19,0,19,8,13,13,14,20,17,10,16,21,12,0,0,239
2024-03-19 21:40:00,14,15,19,20,0,18,9,12,9,10,16,11,7,10,12,13,0,0,195
2024-03-19 21:50:00,12,16,15,23,0,15,13,12,12,15,14,15,6,7,13,12,0,0,200
2024-03-19 22:00:00,13,12,16,12,0,9,9,13,8,16,20,8,5,16,14,12,0,0,183
2024-03-19 22:10:00,8,15,14,13,0,7,15,16,14,17,13,9,14,13,16,15,1,0,200
2024-03-19 22:20:00,10,14,11,13,3,11,12,10,11,9,6,13,10,9,9,11,0,0,162
2024-03-19 22:30:00,7,11,11,12,1,11,11,8,11,15,10,14,8,15,8,18,0,0,171
2024-03-19 22:40:00,9,11,12,10,0,5,4,5,4,4,14,6,4,4,8,15,0,0,115
2024-03-19 22:50:00,11,10,16,8,0,4,4,7,3,8,7,7,3,7,16,20,0,0,131
2024-03-19 23:00:00,19,13,20,14,0,3,3,9,2,9,11,7,2,8,16,19,0,0,155
2024-03-19 23:10:00,6,12,10,12,0,7,5,6,6,5,11,8,6,6,9,7,0,0,116
2024-03-19 23:20:00,4,6,7,6,1,8,7,3,9,3,5,3,6,3,4,8,0,0,83
2024-03-19 23:30:00,4,12,8,9,1,4,4,6,3,7,4,6,4,7,11,9,0,0,99
2024-03-19 23:40:00,1,5,2,3,0,5,2,4,2,3,2,2,2,3,1,6,0,0,43
2024-03-19 23:50:00,5,2,6,3,0,3,5,7,5,7,3,1,4,7,7,10,0,0,75
2024-03-20 00:00:00,2,3,3,2,0,4,0,3,0,2,0,0,0,2,4,10,0,0,35
2024-03-20 00:10:00,3,5,6,4,0,3,4,2,4,2,6,2,3,0,4,10,0,0,58
2024-03-20 00:20:00,1,2,2,2,0,2,3,0,2,0,0,1,3,1,5,8,0,0,32
2024-03-20 00:30:00,2,4,2,4,0,2,2,6,3,7,3,5,3,6,3,4,0,0,56
2024-03-20 00:40:00,0,3,2,3,0,1,5,4,4,4,2,2,4,3,0,6,0,0,43
2024-03-20 00:50:00,6,4,6,5,0,2,1,1,1,1,5,2,2,1,2,5,0,0,44
2024-03-20 01:00:00,0,0,0,0,0,2,2,0,2,1,4,0,2,0,0,3,0,0,16
2024-03-20 01:10:00,0,4,1,4,0,2,2,0,2,0,1,4,2,0,1,1,0,0,24
2024-03-20 01:20:00,1,1,1,1,0,1,0,0,0,0,2,2,0,0,3,0,0,0,12
2024-03-20 01:30:00,2,2,3,3,0,3,1,0,1,0,5,1,1,0,0,2,0,0,24
2024-03-20 01:40:00,0,2,0,1,0,1,0,1,1,1,1,1,0,1,1,6,0,0,17
2024-03-20 01:50:00,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
2024-03-20 02:00:00,1,1,2,2,0,1,4,0,2,0,5,0,2,0,0,1,0,0,21
2024-03-20 02:10:00,1,2,2,3,0,2,2,2,2,3,2,2,2,2,2,6,0,0,35
2024-03-20 02:20:00,0,2,0,2,0,0,3,5,2,3,0,2,3,2,0,1,0,0,25
2024-03-20 02:30:00,1,1,2,2,0,1,1,0,1,0,6,2,1,0,0,0,0,0,18
2024-03-20 02:40:00,1,2,3,2,0,3,1,1,1,1,2,1,1,1,3,4,0,0,27
2024-03-20 02:50:00,0,1,0,1,0,0,2,1,2,1,2,0,2,1,0,2,0,0,15
2024-03-20 03:00:00,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,5
2024-03-20 03:10:00,1,0,1,1,1,0,0,0,0,0,2,0,0,0,0,3,0,0,9
2024-03-20 03:20:00,3,2,3,3,0,0,1,2,2,2,3,2,2,0,2,3,0,0,30
2024-03-20 03:30:00,2,3,2,3,0,1,0,0,0,0,2,1,0,0,1,2,0,0,17
2024-03-20 03:40:00,0,0,0,0,0,0,1,1,1,1,0,0,1,1,2,1,0,0,9
2024-03-20 03:50:00,0,1,3,3,0,1,0,2,0,2,0,0,0,2,2,7,0,0,23
2024-03-20 04:00:00,1,1,1,1,0,1,0,3,0,3,5,0,2,2,0,0,0,0,20
2024-03-20 04:10:00,0,3,1,3,0,2,0,9,0,6,0,1,0,5,1,0,0,0,31
2024-03-20 04:20:00,0,3,0,3,0,2,1,2,1,2,3,3,1,2,0,2,0,0,25
2024-03-20 04:30:00,1,0,1,0,0,0,2,4,2,3,3,0,2,3,0,0,0,0,21
2024-03-20 04:40:00,0,5,1,3,0,1,4,6,3,5,3,3,3,3,2,1,0,0,43
2024-03-20 04:50:00,1,2,1,3,0,1,5,5,7,7,5,3,4,4,3,2,0,0,53
2024-03-20 05:00:00,1,4,1,5,0,1,12,5,13,7,4,4,10,5,1,3,0,0,76
2024-03-20 05:10:00,4,5,4,5,0,5,9,13,11,13,6,5,8,13,1,0,0,0,102
2024-03-20 05:20:00,6,2,6,3,0,7,11,8,12,10,10,1,9,8,2,6,0,0,101
2024-03-20 05:30:00,3,2,3,3,0,5,18,22,29,29,8,3,19,22,0,5,0,0,171
2024-03-20 05:40:00,2,10,3,9,0,3,18,15,33,30,14,9,19,21,4,12,0,0,202
2024-03-20 05:50:00,3,12,4,11,0,10,12,15,31,21,7,13,13,15,2,0,0,0,169
2024-03-20 06:00:00,7,14,9,13,0,14,17,19,34,37,11,11,21,21,9,3,0,0,240
2024-03-20 06:10:00,6,8,7,12,0,12,13,13,22,29,11,10,16,24,0,3,0,0,186
2024-03-20 06:20:00,15,12,17,19,0,10,15,16,49,37,21,10,23,23,6,5,0,0,278
2024-03-20 06:30:00,7,10,9,10,0,15,22,25,33,49,11,7,24,32,5,9,0,0,268
2024-03-20 06:40:00,14,12,16,17,3,19,33,29,49,51,18,12,31,37,6,5,0,0,352
2024-03-20 06:50:00,17,14,18,19,4,13,30,25,48,53,25,11,32,35,3,10,0,0,357
2024-03-20 07:00:00,18,18,20,20,5,18,30,33,65,58,25,17,33,43,5,11,0,0,419
2024-03-20 07:10:00,23,26,26,29,8,25,34,36,52,68,23,21,32,35,10,6,1,0,455
2024-03-20 07:20:00,25,28,33,40,11,26,28,25,56,59,22,23,26,39,9,8,0,0,458
2024-03-20 07:30:00,24,33,30,36,9,31,34,34,65,75,30,25,37,44,10,8,0,0,525
2024-03-20 07:40:00,18,29,22,31,12,35,34,43,58,74,27,25,30,34,4,5,0,0,481
2024-03-20 07:50:00,31,31,36,44,13,28,34,34,70,86,21,26,44,37,3,6,0,0,544
2024-03-20 08:00:00,24,30,29,37,14,21,34,26,65,77,31,27,33,47,8,11,3,0,517
2024-03-20 08:10:00,22,27,24,31,12,24,33,26,53,60,24,18,31,27,5,11,0,0,428
2024-03-20 08:20:00,26,25,29,25,11,30,45,31,61,64,32,19,44,39,5,13,0,0,499
2024-03-20 08:30:00,26,29,32,32,16,14,41,40,63,80,19,17,41,44,1,9,0,0,504
2024-03-20 08:40:00,16,17,23,26,12,30,39,32,63,74,23,15,39,46,0,9,1,0,465
2024-03-20 08:50:00,21,26,26,34,22,27,31,34,50,63,30,29,36,35,30,7,1,0,502
2024-03-20 09:00:00,23,19,29,22,8,16,33,32,59,68,31,14,29,40,15,17,0,0,455
2024-03-20 09:10:00,22,23,23,31,11,20,30,38,42,60,24,24,23,33,4,7,0,0,415
2024-03-20 09:20:00,16,28,21,31,11,12,22,28,46,46,28,25,26,32,4,5,0,0,381
2024-03-20 09:30:00,19,28,28,32,14,19,25,28,55,61,23,24,32,29,10,15,3,0,445
2024-03-20 09:40:00,19,27,24,31,8,21,24,23,46,48,27,22,25,26,8,14,1,0,394
2024-03-20 09:50:00,19,33,24,29,9,35,25,28,52,65,18,23,37,32,7,11,1,0,448
2024-03-20 10:00:00,25,30,30,27,5,21,25,23,33,41,21,26,24,23,9,15,1,0,379
2024-03-20 10:10:00,16,29,21,30,2,29,28,25,38,39,21,20,24,32,5,7,0,0,366
2024-03-20 10:20:00,16,17,21,18,2,22,23,23,36,42,17,17,22,31,10,11,1,0,329
2024-03-20 10:30:00,20,17,24,19,2,28,22,24,40,39,15,11,27,26,7,7,8,0,336
2024-03-20 10:40:00,17,27,25,27,1,24,25,23,43,45,14,19,27,28,8,10,0,0,363
2024-03-20 10:50:00,21,27,26,24,7,31,27,22,39,45,22,20,21,27,9,8,6,0,382
2024-03-20 11:00:00,21,25,25,24,2,24,23,30,33,51,21,21,19,34,14,13,3,0,383
2024-03-20 11:10:00,22,28,27,28,1,22,21,20,34,39,23,24,18,28,8,7,2,0,352
2024-03-20 11:20:00,24,35,34,41,4,16,19,23,38,31,24,20,22,17,5,7,1,0,361
2024-03-20 11:30:00,21,23,30,42,6,31,25,32,33,41,18,17,25,28,11,14,0,0,397
2024-03-20 11:40:00,28,31,31,35,1,28,23,34,28,46,21,30,19,34,7,9,3,0,408
2024-03-20 11:50:00,26,20,31,22,6,25,23,18,41,37,24,13,23,23,9,12,0,0,353
2024-03-20 12:00:00,23,23,29,28,4,21,30,26,36,45,22,17,23,35,9,8,0,0,379
2024-03-20 12:10:00,34,42,41,56,5,24,18,22,37,36,24,33,27,22,10,12,1,0,444
2024-03-20 12:20:00,27,33,38,41,9,48,27,27,38,44,21,32,24,34,8,14,3,0,468
2024-03-20 12:30:00,22,31,35,33,3,32,23,23,32,39,21,18,25,30,9,8,1,0,385
2024-03-20 12:40:00,20,30,30,40,8,26,26,28,35,50,26,22,27,21,11,15,0,0,415
2024-03-20 12:50:00,27,42,38,46,3,20,31,28,40,46,27,27,32,26,15,12,1,0,461
2024-03-20 13:00:00,35,49,54,55,1,23,23,24,34,44,24,30,21,25,17,20,5,0,484
2024-03-20 13:10:00,31,35,39,45,4,25,20,19,26,40,39,30,19,29,10,11,2,0,424
2024-03-20 13:20:00,33,34,46,36,2,29,25,33,37,56,28,20,24,31,11,9,0,0,454
2024-03-20 13:30:00,32,38,44,45,5,21,21,34,38,47,24,29,26,33,15,12,2,0,466
2024-03-20 13:40:00,27,35,38,40,5,21,20,29,40,47,31,24,26,34,11,14,3,0,445
2024-03-20 13:50:00,33,34,43,44,6,19,20,23,45,42,28,29,21,22,12,16,1,0,438
2024-03-20 14:00:00,27,38,45,43,5,23,24,22,41,36,27,22,24,25,15,17,0,0,434
2024-03-20 14:10:00,22,30,35,39,7,34,27,30,38,56,25,22,25,32,15,7,5,0,449
2024-03-20 14:20:00,33,48,45,49,6,27,19,22,34,34,34,36,21,23,10,13,2,0,456
2024-03-20 14:30:00,27,42,32,51,5,29,26,21,48,36,25,34,30,22,16,16,2,0,462
2024-03-20 14:40:00,36,41,53,51,5,39,24,28,32,46,31,29,20,29,10,16,5,0,495
2024-03-20 14:50:00,40,48,53,63,6,29,19,18,41,84,36,32,24,27,17,13,2,0,552
2024-03-20 15:00:00,46,39,58,48,4,32,24,29,37,39,33,33,30,25,14,10,3,0,504
2024-03-20 15:10:00,22,43,38,55,11,38,26,31,35,41,20,30,29,33,6,4,0,0,462
2024-03-20 15:20:00,47,49,65,67,8,16,27,23,34,42,38,34,24,26,12,8,3,0,523
2024-03-20 15:30:00,40,51,62,67,1,33,28,30,41,49,28,34,29,29,11,12,1,0,546
2024-03-20 15:40:00,31,31,60,50,6,18,31,38,38,48,27,19,28,37,9,16,4,0,491
2024-03-20 15:50:00,39,40,50,64,13,36,31,31,40,42,35,30,34,25,13,10,2,0,535
2024-03-20 16:00:00,49,47,67,65,6,32,31,33,38,43,37,40,32,34,11,6,2,0,573
2024-03-20 16:10:00,28,33,43,48,7,25,32,36,41,53,25,33,33,35,9,11,0,0,492
2024-03-20 16:20:00,43,42,74,68,7,26,28,40,49,56,39,34,22,37,10,13,2,0,590
2024-03-20 16:30:00,22,17,70,62,10,16,30,29,44,42,35,22,33,29,10,11,1,0,483
2024-03-20 16:40:00,28,26,52,55,11,24,33,37,42,53,24,16,29,32,13,9,1,0,485
2024-03-20 16:50:00,43,47,59,65,13,24,26,34,30,41,45,42,28,31,5,10,2,0,545
2024-03-20 17:00:00,41,32,75,69,4,25,31,26,32,38,32,25,24,23,9,16,2,0,504
2024-03-20 17:10:00,33,38,61,52,12,27,36,37,49,51,29,24,34,33,11,12,0,0,539
2024-03-20 17:20:00,31,47,60,64,10,31,28,35,36,47,33,32,26,35,6,14,0,0,535
2024-03-20 17:30:00,37,43,54,57,9,18,41,45,51,54,36,38,33,39,9,8,4,0,576
2024-03-20 17:40:00,38,43,59,63,5,25,26,26,42,45,26,23,33,27,7,11,1,0,500
2024-03-20 17:50:00,41,30,56,57,7,36,33,47,44,55,29,31,34,41,15,10,2,0,568
2024-03-20 18:00:00,28,36,37,44,6,26,32,30,38,37,26,27,31,31,16,12,1,0,458
2024-03-20 18:10:00,40,42,59,58,3,32,29,41,39,47,39,30,30,32,9,13,0,0,543
2024-03-20 18:20:00,37,34,54,48,7,32,28,41,34,50,33,27,33,33,8,5,1,0,505
2024-03-20 18:30:00,35,37,44,57,4,33,27,25,38,29,36,29,31,21,10,12,10,0,478
2024-03-20 18:40:00,27,24,40,29,6,28,27,29,33,44,32,15,25,32,11,10,0,0,412
2024-03-20 18:50:00,32,32,39,51,9,26,16,21,26,32,29,32,19,25,16,13,0,0,418
2024-03-20 19:00:00,17,25,30,31,2,21,19,20,29,32,32,19,25,22,17,22,3,0,366
2024-03-20 19:10:00,12,22,22,31,0,28,25,24,28,33,23,25,24,21,78,17,0,0,413
2024-03-20 19:20:00,28,22,34,27,0,16,19,21,27,30,30,24,19,20,13,25,0,0,355
2024-03-20 19:30:00,14,17,18,23,0,20,14,20,25,26,23,15,14,24,14,14,0,0,281
2024-03-20 19:40:00,20,20,33,29,0,12,23,23,34,39,31,15,25,31,12,13,2,0,362
2024-03-20 19:50:00,15,14,21,19,0,22,17,21,29,24,25,13,14,17,16,16,0,0,283
2024-03-20 20:00:00,17,22,22,25,1,20,21,22,35,30,24,18,25,22,13,9,1,0,327
2024-03-20 20:10:00,21,21,25,25,1,18,10,10,16,12,28,13,13,12,14,19,1,0,259
2024-03-20 20:20:00,19,13,24,21,1,9,15,15,22,33,21,13,15,27,9,14,0,0,271
2024-03-20 20:30:00,12,18,16,20,0,15,8,14,17,23,21,15,10,19,11,23,4,0,246
2024-03-20 20:40:00,9,18,15,21,1,8,14,18,19,18,19,17,15,16,14,19,0,0,241
2024-03-20 20:50:00,16,20,27,23,1,12,11,15,20,20,22,18,10,15,17,19,1,0,267
2024-03-20 21:00:00,13,10,11,14,0,15,13,13,15,19,14,13,12,17,8,25,1,0,213
2024-03-20 21:10:00,15,14,23,18,2,13,16,11,18,12,22,16,13,9,24,18,4,0,248
2024-03-20 21:20:00,22,24,31,25,0,19,6,9,9,16,27,19,10,12,16,30,0,0,275
2024-03-20 21:30:00,12,19,26,25,0,16,18,9,19,12,23,12,12,10,18,22,0,0,253
2024-03-20 21:40:00,19,17,28,19,0,18,12,7,12,10,21,15,10,7,15,30,0,0,240
2024-03-20 21:50:00,14,14,21,21,1,10,15,11,16,11,21,11,12,9,13,10,1,0,211
2024-03-20 22:00:00,9,9,12,10,0,11,9,11,7,11,17,7,7,10,12,16,0,0,158
2024-03-20 22:10:00,11,15,15,14,2,9,15,15,13,15,10,7,9,13,28,13,2,0,206
2024-03-20 22:20:00,14,12,20,10,0,9,12,9,9,13,10,10,8,13,13,20,0,0,182
2024-03-20 22:30:00,6,13,12,11,0,12,8,7,8,8,13,8,5,12,11,17,0,0,151
2024-03-20 22:40:00,11,7,11,8,0,8,6,8,8,5,13,5,8,4,10,9,0,0,121
2024-03-20 22:50:00,10,10,12,10,0,10,7,5,6,8,10,7,7,9,12,21,0,0,144
2024-03-20 23:00:00,7,6,8,8,0,4,11,10,7,8,13,3,8,6,9,18,0,0,126
2024-03-20 23:10:00,8,9,13,11,0,7,9,7,8,10,10,9,7,9,6,7,0,0,130
2024-03-20 23:20:00,4,9,6,8,2,4,5,8,5,6,12,7,4,6,9,16,0,0,111
2024-03-20 23:30:00,4,2,6,0,0,6,7,8,4,7,5,0,4,6,4,14,0,0,77
2024-03-20 23:40:00,6,7,8,8,1,2,6,6,7,9,7,4,7,5,5,10,0,0,98
2024-03-20 23:50:00,6,2,8,5,0,4,3,7,4,5,4,1,4,6,6,18,0,0,83
2024-03-21 00:00:00,1,3,3,3,0,0,1,1,1,1,0,1,1,1,7,11,0,0,35
2024-03-21 00:10:00,3,1,3,1,0,2,2,2,2,2,3,1,2,3,3,3,0,0,33
2024-03-21 00:20:00,2,5,4,4,0,1,5,3,4,2,2,2,4,2,5,0,0,0,45
2024-03-21 00:30:00,1,2,3,2,0,0,1,3,1,2,5,1,1,2,6,9,1,0,40
2024-03-21 00:40:00,0,1,1,1,0,2,0,2,0,2,0,0,0,2,1,10,0,0,22
2024-03-21 00:50:00,2,2,3,2,0,1,0,2,0,1,2,1,0,1,4,3,0,0,24
2024-03-21 01:00:00,1,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,6
2024-03-21 01:10:00,2,1,2,1,0,1,1,1,1,2,4,1,1,1,0,2,0,0,21
2024-03-21 01:20:00,2,4,2,2,0,1,1,0,1,0,4,2,1,0,2,1,0,0,23
2024-03-21 01:30:00,5,3,4,2,0,5,1,3,1,3,2,1,1,4,3,7,0,0,45
2024-03-21 01:40:00,2,3,2,4,0,2,0,2,0,2,3,4,1,1,2,3,0,0,31
2024-03-21 01:50:00,1,0,1,0,0,0,1,4,1,3,2,0,1,3,0,0,0,0,17
2024-03-21 02:00:00,0,2,0,2,0,3,1,1,1,1,0,2,1,0,0,3,0,0,17
2024-03-21 02:10:00,1,1,1,1,0,1,0,0,0,0,2,0,0,0,1,1,0,0,9
2024-03-21 02:20:00,3,3,4,2,0,0,3,3,2,1,4,2,3,0,2,5,0,0,37
2024-03-21 02:30:00,0,3,1,2,0,2,0,1,0,1,1,2,0,1,1,2,0,0,17
2024-03-21 02:40:00,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,5,0,0,12
2024-03-21 02:50:00,0,3,1,3,0,1,0,1,0,1,2,3,0,2,0,0,0,0,17
2024-03-21 03:00:00,0,2,0,2,0,0,0,2,0,3,2,2,2,0,0,0,0,0,15
2024-03-21 03:10:00,0,0,0,0,0,0,1,0,1,0,4,0,1,0,0,2,0,0,9
2024-03-21 03:20:00,0,3,1,3,0,2,0,0,0,0,0,2,0,0,1,1,0,0,13
2024-03-21 03:30:00,2,2,2,1,0,0,0,1,0,1,3,2,0,1,0,0,0,0,15
2024-03-21 03:40:00,0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,9
2024-03-21 03:50:00,2,0,1,1,0,2,0,4,0,4,3,0,0,3,0,1,0,0,21
2024-03-21 04:00:00,2,1,3,1,0,0,0,1,0,0,6,0,3,0,1,0,0,0,18
2024-03-21 04:10:00,0,2,0,2,0,0,0,5,0,4,1,2,0,3,0,0,0,0,19
2024-03-21 04:20:00,1,3,1,1,1,0,0,0,0,0,5,3,0,1,1,3,0,0,20
