datetime,D21Z,V22Z,D51Z,V52Z,V53Z,D81Z,V82Z,D111Z,V112Z,V113Z,Total
2024-03-21 18:20:00,14,11,75,53,3,14,10,99,36,11,326
2024-03-21 18:30:00,17,10,85,54,2,8,6,72,40,12,306
2024-03-21 18:40:00,17,13,85,36,2,8,5,78,34,7,285
2024-03-21 18:50:00,12,8,64,36,7,4,4,77,29,22,263
2024-03-21 19:00:00,10,4,84,47,1,14,8,96,41,19,324
2024-03-21 19:10:00,11,8,64,47,2,7,6,104,32,12,293
2024-03-21 19:20:00,4,1,56,42,5,5,6,49,36,3,207
2024-03-21 19:30:00,11,13,67,40,8,5,7,64,29,9,253
2024-03-21 19:40:00,11,7,35,40,1,5,2,68,34,14,217
2024-03-21 19:50:00,8,6,31,27,0,8,5,51,38,7,181
2024-03-21 20:00:00,12,6,49,41,2,4,2,69,42,14,241
2024-03-21 20:10:00,8,7,52,40,3,4,4,57,36,7,218
2024-03-21 20:20:00,6,6,28,27,4,1,0,46,28,14,160
2024-03-21 20:30:00,9,7,26,28,0,9,4,43,27,14,167
2024-03-21 20:40:00,5,5,40,26,0,7,3,49,37,2,174
2024-03-21 20:50:00,4,3,48,33,1,1,0,42,28,13,173
2024-03-21 21:00:00,15,10,29,21,0,2,4,40,27,5,153
2024-03-21 21:10:00,9,5,39,29,2,8,7,46,24,7,176
2024-03-21 21:20:00,10,7,39,31,3,4,4,38,39,4,179
2024-03-21 21:30:00,6,5,43,34,3,3,2,41,28,9,174
2024-03-21 21:40:00,5,3,47,37,0,4,4,47,44,4,195
2024-03-21 21:50:00,4,1,21,22,0,3,1,36,38,12,138
2024-03-21 22:00:00,4,3,30,38,0,0,0,44,35,7,161
2024-03-21 22:10:00,18,10,29,24,0,1,1,51,35,7,176
2024-03-21 22:20:00,8,3,26,23,0,3,0,43,27,10,143
2024-03-21 22:30:00,6,2,19,21,0,2,1,34,29,18,132
2024-03-21 22:40:00,3,1,23,17,1,3,3,41,27,17,136
2024-03-21 22:50:00,3,4,12,14,0,1,0,24,19,9,86
2024-03-21 23:00:00,3,1,14,14,0,1,1,29,24,3,90
2024-03-21 23:10:00,6,2,23,24,2,1,1,21,10,6,96
2024-03-21 23:20:00,10,7,6,7,0,3,0,29,25,8,95
2024-03-21 23:30:00,4,1,12,17,1,3,2,16,16,1,73
2024-03-21 23:40:00,2,1,12,17,1,3,2,14,13,3,68
2024-03-21 23:50:00,2,2,9,9,1,2,2,13,10,1,51
2024-03-22 00:00:00,2,1,7,9,0,0,0,15,13,9,56
2024-03-22 00:10:00,1,1,11,10,2,2,2,10,8,4,51
2024-03-22 00:20:00,1,0,6,8,3,0,0,8,8,5,39
2024-03-22 00:30:00,1,0,1,1,0,0,0,12,9,5,29
2024-03-22 00:40:00,3,3,7,9,1,1,0,6,6,2,38
2024-03-22 00:50:00,2,1,1,1,0,1,0,6,4,3,19
2024-03-22 01:00:00,0,0,2,2,0,1,3,9,6,1,24
2024-03-22 01:10:00,2,1,2,3,0,0,0,3,2,2,15
2024-03-22 01:20:00,0,0,1,1,0,0,0,5,5,4,16
2024-03-22 01:30:00,1,0,1,3,0,1,1,5,4,4,20
2024-03-22 01:40:00,1,1,0,0,0,0,0,1,1,0,4
2024-03-22 01:50:00,0,0,4,4,0,0,0,2,2,0,12
2024-03-22 02:00:00,0,0,1,2,0,0,0,2,2,1,8
2024-03-22 02:10:00,0,0,2,3,1,0,0,3,3,3,15
2024-03-22 02:20:00,0,0,2,3,0,0,0,3,4,0,12
2024-03-22 02:30:00,1,1,1,1,0,0,0,1,0,1,6
2024-03-22 02:40:00,0,1,1,1,0,0,0,7,7,6,23
2024-03-22 02:50:00,0,0,3,4,1,0,0,0,0,0,8
2024-03-22 03:00:00,1,0,1,1,0,0,0,4,4,5,16
2024-03-22 03:10:00,0,0,4,4,0,0,0,2,1,0,11
2024-03-22 03:20:00,1,0,1,2,0,0,0,3,2,0,9
2024-03-22 03:30:00,2,0,3,3,1,0,0,3,3,1,16
2024-03-22 03:40:00,2,1,3,3,1,0,0,2,2,1,15
2024-03-22 03:50:00,0,0,3,3,1,0,0,2,2,1,12
2024-03-22 04:00:00,0,0,3,4,1,1,0,2,2,0,13
2024-03-22 04:10:00,1,1,2,2,0,0,0,5,7,5,23
2024-03-22 04:20:00,1,0,6,5,2,0,0,4,2,2,22
2024-03-22 04:30:00,1,1,2,3,0,0,0,5,3,3,18
2024-03-22 04:40:00,1,0,3,3,0,1,1,4,4,0,17
2024-03-22 04:50:00,0,0,7,4,1,1,1,4,3,1,22
2024-03-22 05:00:00,0,0,11,14,1,1,1,4,4,4,40
2024-03-22 05:10:00,1,0,9,12,1,1,1,10,10,6,51
2024-03-22 05:20:00,3,0,26,24,1,3,3,12,10,0,82
2024-03-22 05:30:00,0,0,25,12,4,2,2,18,13,2,78
2024-03-22 05:40:00,0,0,37,22,2,1,1,19,16,2,100
2024-03-22 05:50:00,1,0,35,24,1,4,4,21,20,2,112
2024-03-22 06:00:00,0,0,36,24,2,2,1,17,17,1,100
2024-03-22 06:10:00,1,1,44,25,1,4,1,41,16,1,135
2024-03-22 06:20:00,2,0,50,36,2,4,3,36,14,2,149
2024-03-22 06:30:00,6,3,73,29,2,1,1,34,18,2,169
2024-03-22 06:40:00,8,4,68,43,2,7,2,47,24,5,210
2024-03-22 06:50:00,10,6,96,55,3,8,8,60,39,8,293
2024-03-22 07:00:00,8,8,79,49,2,6,6,48,29,1,236
2024-03-22 07:10:00,11,7,80,48,5,4,3,59,36,11,264
2024-03-22 07:20:00,8,5,90,53,5,8,8,70,35,6,288
2024-03-22 07:30:00,19,12,96,50,8,25,16,89,43,5,363
2024-03-22 07:40:00,30,15,93,45,3,14,11,89,46,11,357
2024-03-22 07:50:00,14,5,71,46,1,18,10,84,38,9,296
2024-03-22 08:00:00,9,5,75,52,5,8,3,62,34,3,256
2024-03-22 08:10:00,10,3,60,42,1,16,9,63,36,2,242
2024-03-22 08:20:00,10,9,76,59,6,8,7,64,38,8,285
2024-03-22 08:30:00,15,16,78,54,2,11,9,73,39,3,300
2024-03-22 08:40:00,13,9,79,51,3,15,18,79,35,17,319
2024-03-22 08:50:00,14,10,92,68,1,12,10,73,37,5,322
2024-03-22 09:00:00,8,8,68,50,3,14,11,67,38,7,274
2024-03-22 09:10:00,6,15,64,40,1,11,6,62,28,6,239
2024-03-22 09:20:00,6,13,76,46,3,8,9,66,42,6,275
2024-03-22 09:30:00,16,16,78,48,2,8,6,66,34,5,279
2024-03-22 09:40:00,12,15,78,42,1,12,10,70,31,3,274
2024-03-22 09:50:00,12,15,77,41,4,15,13,79,36,5,297
2024-03-22 10:00:00,8,4,71,43,3,7,9,63,24,8,240
2024-03-22 10:10:00,9,9,69,51,6,5,3,78,25,3,258
2024-03-22 10:20:00,10,6,77,41,3,7,10,75,28,5,262
2024-03-22 10:30:00,23,15,69,36,1,41,16,63,27,2,293
2024-03-22 10:40:00,19,19,100,50,3,15,10,74,29,8,327
2024-03-22 10:50:00,14,10,81,47,4,26,13,78,23,4,300
2024-03-22 11:00:00,19,11,86,47,3,16,18,83,26,4,313
2024-03-22 11:10:00,13,14,75,40,2,10,10,81,24,4,273
2024-03-22 11:20:00,22,14,63,44,2,14,12,93,43,9,316
2024-03-22 11:30:00,16,12,73,35,2,14,25,83,34,7,301
2024-03-22 11:40:00,18,15,83,49,2,8,12,86,29,3,305
2024-03-22 11:50:00,19,16,89,48,4,7,12,58,31,5,289
2024-03-22 12:00:00,27,15,83,52,3,5,13,94,28,12,332
2024-03-22 12:10:00,18,11,73,46,2,6,20,87,25,5,293
2024-03-22 12:20:00,23,14,88,43,3,8,53,102,33,9,376
2024-03-22 12:30:00,14,14,90,59,4,11,33,80,33,7,345
2024-03-22 12:40:00,18,8,94,71,3,11,30,93,29,5,362
2024-03-22 12:50:00,14,8,80,58,1,6,5,90,28,5,295
2024-03-22 13:00:00,14,16,92,62,1,8,13,116,40,9,371
2024-03-22 13:10:00,14,17,87,61,6,15,39,93,37,6,375
2024-03-22 13:20:00,17,13,96,69,5,11,21,120,31,8,391
2024-03-22 13:30:00,16,13,103,75,2,6,35,108,29,4,391
2024-03-22 13:40:00,19,12,101,76,2,10,20,101,22,20,383
2024-03-22 13:50:00,17,9,84,59,3,7,14,116,40,10,359
2024-03-22 14:00:00,13,10,102,80,4,6,17,102,36,12,382
2024-03-22 14:10:00,25,22,105,73,2,11,23,133,32,5,431
2024-03-22 14:20:00,13,12,79,52,3,16,47,114,39,7,382
2024-03-22 14:30:00,9,8,99,72,4,5,9,112,38,13,369
2024-03-22 14:40:00,18,11,109,72,2,10,13,111,29,2,377
2024-03-22 14:50:00,13,11,108,73,2,8,11,121,39,5,391
2024-03-22 15:00:00,20,17,98,54,1,7,12,147,28,4,388
2024-03-22 15:10:00,10,9,108,61,2,9,19,139,28,13,398
2024-03-22 15:20:00,20,20,102,71,3,10,14,110,25,6,381
2024-03-22 15:30:00,18,12,98,74,1,8,7,131,21,12,382
2024-03-22 15:40:00,20,13,94,51,1,14,10,106,6,4,319
2024-03-22 15:50:00,12,11,105,73,2,9,7,101,3,6,329
2024-03-22 16:00:00,11,10,92,59,2,4,12,118,9,9,326
2024-03-22 16:10:00,11,12,93,58,1,3,5,113,8,7,311
2024-03-22 16:20:00,16,7,92,65,6,10,20,110,31,2,359
2024-03-22 16:30:00,16,12,107,64,3,13,8,94,29,5,351
2024-03-22 16:40:00,12,8,88,66,6,6,9,119,20,11,345
2024-03-22 16:50:00,19,8,84,60,4,10,9,100,29,8,331
2024-03-22 17:00:00,15,9,105,77,3,9,12,105,28,14,377
2024-03-22 17:10:00,15,14,87,63,3,10,7,91,25,9,324
2024-03-22 17:20:00,10,5,99,63,2,14,11,82,27,11,324
2024-03-22 17:30:00,14,8,102,78,3,7,10,113,22,13,370
2024-03-22 17:40:00,13,13,102,77,4,8,6,96,27,5,351
2024-03-22 17:50:00,17,10,92,62,1,16,18,91,25,2,334
2024-03-22 18:00:00,14,7,109,63,4,5,4,109,24,7,346
2024-03-22 18:10:00,16,9,101,51,4,8,7,88,33,6,323
2024-03-22 18:20:00,11,7,90,63,0,11,9,88,28,3,310
2024-03-22 18:30:00,9,4,37,27,1,6,3,36,12,1,136
2024-03-22 18:40:00,5,2,46,19,0,2,1,28,12,3,118
2024-03-22 18:50:00,11,11,47,19,3,3,1,31,18,4,148
2024-03-22 19:00:00,16,13,69,38,7,7,5,86,28,35,304
2024-03-22 19:10:00,11,5,71,35,1,7,9,59,28,11,237
2024-03-22 19:20:00,8,6,75,44,2,6,8,82,35,6,272
2024-03-22 19:30:00,5,5,73,41,1,10,5,79,43,18,280
2024-03-22 19:40:00,8,4,70,47,1,7,5,64,36,3,245
2024-03-22 19:50:00,4,2,50,32,3,7,3,60,40,3,204
2024-03-22 20:00:00,11,3,68,52,1,10,6,64,31,12,258
2024-03-22 20:10:00,4,1,47,26,4,3,1,50,33,3,172
2024-03-22 20:20:00,9,8,47,35,4,6,6,61,26,7,209
2024-03-22 20:30:00,10,5,40,40,2,4,1,54,30,11,197
2024-03-22 20:40:00,9,6,31,25,1,2,3,49,28,4,158
2024-03-22 20:50:00,8,3,47,32,0,3,1,55,39,4,192
2024-03-22 21:00:00,3,1,45,30,3,3,4,53,42,8,192
2024-03-22 21:10:00,4,1,38,37,4,4,1,43,42,9,183
2024-03-22 21:20:00,8,6,36,27,3,2,1,53,36,6,178
2024-03-22 21:30:00,4,2,46,36,0,4,7,36,32,2,169
2024-03-22 21:40:00,10,9,42,28,5,1,0,42,26,4,167
2024-03-22 21:50:00,1,0,37,31,2,2,3,37,28,5,146
2024-03-22 22:00:00,6,4,37,35,1,5,9,47,26,6,176
2024-03-22 22:10:00,4,2,34,30,0,4,6,52,35,7,174
2024-03-22 22:20:00,5,4,31,21,1,4,1,44,31,6,148
2024-03-22 22:30:00,5,2,39,28,1,6,4,35,27,2,149
2024-03-22 22:40:00,4,5,26,27,0,1,0,43,32,14,152
2024-03-22 22:50:00,5,4,33,22,0,4,3,53,27,21,172
2024-03-22 23:00:00,4,3,44,39,0,3,3,46,33,6,181
2024-03-22 23:10:00,6,7,30,32,5,1,0,32,23,10,146
2024-03-22 23:20:00,4,0,19,18,4,0,0,30,20,10,105
2024-03-22 23:30:00,2,0,23,19,0,3,5,45,39,12,148
2024-03-22 23:40:00,3,5,25,27,1,1,1,30,25,3,121
2024-03-22 23:50:00,3,2,20,15,2,5,0,24,21,5,97
2024-03-23 00:00:00,3,3,18,18,0,4,2,18,16,4,86
2024-03-23 00:10:00,2,0,16,17,1,3,2,13,12,4,70
2024-03-23 00:20:00,2,2,10,11,0,2,4,19,12,4,66
2024-03-23 00:30:00,5,2,12,13,0,0,0,15,14,4,65
2024-03-23 00:40:00,2,0,12,15,0,0,0,13,12,2,56
2024-03-23 00:50:00,0,0,8,9,0,0,0,13,11,3,44
2024-03-23 01:00:00,0,0,15,16,1,1,0,18,16,8,75
2024-03-23 01:10:00,1,0,11,14,1,0,0,13,10,3,53
2024-03-23 01:20:00,4,2,11,13,0,0,0,6,8,1,45
2024-03-23 01:30:00,1,0,8,9,0,0,0,15,13,4,50
2024-03-23 01:40:00,4,4,5,6,1,0,0,6,6,6,38
2024-03-23 01:50:00,2,5,9,11,1,3,0,6,8,2,47
2024-03-23 02:00:00,3,2,4,4,0,5,3,8,8,0,37
2024-03-23 02:10:00,0,0,3,6,0,1,0,8,6,5,29
2024-03-23 02:20:00,0,0,11,10,1,0,0,6,4,2,34
2024-03-23 02:30:00,0,0,7,9,0,0,0,5,4,1,26
2024-03-23 02:40:00,0,0,8,8,0,0,0,11,9,2,38
2024-03-23 02:50:00,1,0,7,9,0,0,0,3,3,0,23
2024-03-23 03:00:00,0,0,6,6,0,0,0,2,1,1,16
2024-03-23 03:10:00,1,1,5,6,0,0,0,4,3,2,22
2024-03-23 03:20:00,1,0,7,8,0,0,0,5,5,1,27
2024-03-23 03:30:00,0,0,2,3,1,0,0,8,6,3,23
2024-03-23 03:40:00,1,0,4,4,0,0,0,1,3,1,14
2024-03-23 03:50:00,1,0,4,5,0,0,0,9,9,2,30
2024-03-23 04:00:00,0,0,3,2,1,0,0,4,4,2,16
2024-03-23 04:10:00,1,0,4,6,0,2,0,4,5,2,24
2024-03-23 04:20:00,0,0,5,7,1,0,0,3,3,3,22
2024-03-23 04:30:00,2,0,6,8,0,0,0,1,0,2,19
2024-03-23 04:40:00,0,0,3,4,0,1,0,4,4,0,16
2024-03-23 04:50:00,0,0,8,10,2,0,0,2,2,0,24
2024-03-23 05:00:00,3,3,7,8,0,2,1,8,9,3,44
2024-03-23 05:10:00,1,0,11,13,1,0,0,14,11,5,56
2024-03-23 05:20:00,0,0,7,7,0,0,0,5,5,1,25
2024-03-23 05:30:00,0,0,18,14,0,0,0,7,6,3,48
2024-03-23 05:40:00,0,0,16,10,0,0,0,11,4,7,48
2024-03-23 05:50:00,3,1,12,9,2,0,0,10,9,9,55
2024-03-23 06:00:00,1,1,11,8,0,0,0,10,6,11,48
2024-03-23 06:10:00,1,1,12,11,1,0,0,11,6,6,49
2024-03-23 06:20:00,0,0,19,14,1,2,1,13,12,0,62
2024-03-23 06:30:00,2,0,16,13,0,1,0,13,8,2,55
2024-03-23 06:40:00,1,1,15,10,1,0,0,10,8,3,49
2024-03-23 06:50:00,1,2,21,19,2,2,1,11,7,5,71
2024-03-23 07:00:00,2,2,12,6,0,2,7,13,10,4,58
2024-03-23 07:10:00,1,2,18,17,1,1,18,26,19,6,109
2024-03-23 07:20:00,2,2,21,19,4,2,4,18,15,2,89
2024-03-23 07:30:00,1,2,25,18,1,1,11,22,17,1,99
2024-03-23 07:40:00,3,2,27,26,0,5,8,20,16,4,111
2024-03-23 07:50:00,10,3,36,23,1,6,5,20,15,6,125
2024-03-23 08:00:00,2,1,26,20,1,3,12,28,17,3,113
2024-03-23 08:10:00,5,3,35,27,0,3,4,26,20,1,124
2024-03-23 08:20:00,3,4,37,29,1,8,8,28,19,3,140
2024-03-23 08:30:00,5,4,50,36,2,1,21,35,24,3,181
2024-03-23 08:40:00,11,3,60,38,1,4,21,53,27,7,225
2024-03-23 08:50:00,9,0,67,47,0,9,12,41,30,4,219
2024-03-23 09:00:00,8,7,45,23,1,5,7,38,30,3,167
2024-03-23 09:10:00,7,5,50,34,2,5,11,44,31,5,194
2024-03-23 09:20:00,8,4,60,28,3,13,17,53,20,3,209
2024-03-23 09:30:00,16,7,69,46,1,9,5,70,28,6,257
2024-03-23 09:40:00,12,18,79,40,3,10,11,64,27,6,270
2024-03-23 09:50:00,10,7,74,40,2,10,14,64,24,5,250
2024-03-23 10:00:00,10,5,91,57,1,6,6,51,21,11,259
2024-03-23 10:10:00,9,9,72,39,4,9,17,51,26,7,243
2024-03-23 10:20:00,15,11,82,42,4,11,18,47,27,2,259
2024-03-23 10:30:00,13,10,82,52,2,3,5,86,25,5,283
2024-03-23 10:40:00,11,10,93,40,1,12,41,81,26,3,318
2024-03-23 10:50:00,17,14,88,53,4,10,14,76,27,8,311
2024-03-23 11:00:00,8,10,97,51,2,10,10,72,28,0,288
2024-03-23 11:10:00,14,9,90,52,5,5,4,61,26,4,270
2024-03-23 11:20:00,10,10,75,44,4,13,11,78,25,3,273
2024-03-23 11:30:00,10,10,81,44,3,14,66,66,23,15,332
2024-03-23 11:40:00,10,17,89,64,5,11,46,66,31,2,341
2024-03-23 11:50:00,10,11,96,53,2,11,30,76,29,9,327
2024-03-23 12:00:00,17,11,88,47,5,11,28,63,29,6,305
2024-03-23 12:10:00,12,10,87,48,0,6,47,79,25,3,317
2024-03-23 12:20:00,13,11,94,48,1,10,27,68,27,5,304
2024-03-23 12:30:00,15,9,84,52,4,10,9,57,29,6,275
2024-03-23 12:40:00,20,13,69,49,1,7,4,66,23,3,255
2024-03-23 12:50:00,10,8,98,56,0,2,10,62,22,2,270
2024-03-23 13:00:00,6,7,88,43,6,3,2,60,20,7,242
2024-03-23 13:10:00,6,3,65,35,2,8,7,112,34,10,282
2024-03-23 13:20:00,17,16,93,50,1,14,11,88,22,8,320
2024-03-23 13:30:00,6,5,87,48,2,4,24,85,22,5,288
2024-03-23 13:40:00,5,8,87,50,1,8,45,102,23,7,336
2024-03-23 13:50:00,8,10,71,48,3,10,72,101,29,5,357
2024-03-23 14:00:00,13,17,86,58,1,13,75,74,29,3,369
2024-03-23 14:10:00,9,5,81,37,2,4,40,83,27,3,291
2024-03-23 14:20:00,6,11,84,29,6,10,25,106,23,4,304
2024-03-23 14:30:00,7,5,91,42,2,9,5,87,24,6,278
2024-03-23 14:40:00,14,15,86,52,3,8,9,80,30,7,304
2024-03-23 14:50:00,11,11,78,47,1,7,4,80,23,1,263
2024-03-23 15:00:00,8,4,87,47,3,6,9,94,21,5,284
2024-03-23 15:10:00,10,8,74,39,0,3,12,81,25,4,256
2024-03-23 15:20:00,7,8,94,47,4,8,7,64,22,3,264
2024-03-23 15:30:00,9,9,71,44,1,9,9,71,21,4,248
2024-03-23 15:40:00,13,13,86,40,2,7,17,68,21,4,271
2024-03-23 15:50:00,10,11,86,55,2,6,18,81,26,8,303
2024-03-23 16:00:00,11,15,81,49,1,5,13,56,24,8,263
2024-03-23 16:10:00,12,14,66,47,3,5,7,77,32,8,271
2024-03-23 16:20:00,9,4,84,52,3,3,14,73,24,6,272
2024-03-23 16:30:00,15,10,89,45,1,4,34,77,29,5,309
2024-03-23 16:40:00,4,2,75,45,1,7,42,93,33,5,307
2024-03-23 16:50:00,7,5,85,33,2,4,27,70,22,6,261
2024-03-23 17:00:00,5,7,91,62,5,8,23,74,15,5,295
2024-03-23 17:10:00,9,10,90,55,7,8,7,86,17,3,292
2024-03-23 17:20:00,13,10,102,60,8,9,7,65,26,3,303
2024-03-23 17:30:00,11,16,105,55,1,7,5,77,21,3,301
2024-03-23 17:40:00,7,8,84,57,3,11,16,88,26,3,303
2024-03-23 17:50:00,7,6,88,43,4,4,10,91,31,8,292
2024-03-23 18:00:00,8,10,96,52,4,5,33,74,25,7,314
2024-03-23 18:10:00,10,13,92,44,1,7,3,80,46,1,297
2024-03-23 18:20:00,12,10,95,40,2,9,7,81,32,9,297
2024-03-23 18:30:00,9,12,85,52,0,7,6,79,31,4,285
2024-03-23 18:40:00,8,8,84,37,6,11,9,68,20,3,254
2024-03-23 18:50:00,11,9,72,27,2,11,9,60,22,9,232
2024-03-23 19:00:00,7,1,92,39,3,9,10,76,35,14,286
2024-03-23 19:10:00,9,4,77,50,1,8,8,64,31,5,257
2024-03-23 19:20:00,12,5,68,45,4,8,7,66,38,7,260
2024-03-23 19:30:00,9,4,58,40,1,6,8,50,30,4,210
2024-03-23 19:40:00,2,1,65,43,1,8,2,64,27,8,221
2024-03-23 19:50:00,3,2,56,38,0,8,7,63,37,9,223
2024-03-23 20:00:00,10,6,65,45,1,3,3,60,30,4,227
2024-03-23 20:10:00,11,4,51,26,0,6,3,56,37,5,199
2024-03-23 20:20:00,4,4,43,42,1,7,7,51,36,4,199
2024-03-23 20:30:00,11,9,47,27,1,6,4,50,34,8,197
2024-03-23 20:40:00,3,0,51,39,0,3,4,54,36,5,195
2024-03-23 20:50:00,7,4,40,24,2,9,3,34,27,3,153
2024-03-23 21:00:00,6,6,38,23,0,4,3,29,24,5,138
2024-03-23 21:10:00,5,5,44,23,0,1,1,42,27,3,151
2024-03-23 21:20:00,2,0,33,22,3,0,0,45,22,17,144
2024-03-23 21:30:00,1,0,52,25,14,3,3,37,30,7,172
2024-03-23 21:40:00,1,1,31,19,1,5,6,38,28,3,133
2024-03-23 21:50:00,10,8,38,23,2,3,3,34,32,7,160
2024-03-23 22:00:00,7,6,43,30,0,6,3,41,20,5,161
2024-03-23 22:10:00,4,4,34,24,1,3,3,32,31,9,145
2024-03-23 22:20:00,4,2,39,25,2,0,0,50,44,11,177
2024-03-23 22:30:00,2,1,35,30,0,1,1,37,40,9,156
2024-03-23 22:40:00,4,2,32,30,1,1,2,43,33,4,152
2024-03-23 22:50:00,4,2,27,31,0,2,1,50,41,8,166
2024-03-23 23:00:00,5,2,36,26,2,3,6,45,27,3,155
2024-03-23 23:10:00,2,0,28,28,0,0,0,38,31,8,135
2024-03-23 23:20:00,4,2,32,28,0,0,0,33,30,8,137
2024-03-23 23:30:00,5,4,36,26,0,3,1,26,19,6,126
2024-03-23 23:40:00,2,1,30,22,1,0,0,33,32,6,127
2024-03-23 23:50:00,1,1,28,23,1,1,0,30,22,10,117
2024-03-24 00:00:00,2,1,22,21,0,1,1,19,15,3,85
2024-03-24 00:10:00,2,4,24,19,1,0,0,31,24,6,111
2024-03-24 00:20:00,2,2,23,20,0,2,2,18,16,4,89
2024-03-24 00:30:00,3,1,17,17,0,0,0,20,16,8,82
2024-03-24 00:40:00,0,0,15,13,0,5,5,19,17,8,82
2024-03-24 00:50:00,2,2,15,14,2,2,0,24,20,12,93
2024-03-24 01:00:00,4,0,25,19,3,1,0,19,18,13,102
2024-03-24 01:10:00,1,1,17,15,0,1,2,10,9,7,63
2024-03-24 01:20:00,0,0,23,14,0,0,0,21,16,12,86
2024-03-24 01:30:00,2,2,17,13,1,0,0,13,11,7,66
2024-03-24 01:40:00,4,2,17,16,1,0,0,13,9,4,66
2024-03-24 01:50:00,2,2,17,16,1,5,3,5,7,3,61
2024-03-24 02:00:00,0,0,10,8,1,0,0,11,10,2,42
2024-03-24 02:10:00,2,3,5,5,0,0,0,10,7,2,34
2024-03-24 02:20:00,0,0,6,5,0,0,0,5,5,4,25
2024-03-24 02:30:00,0,0,3,3,0,0,0,12,11,5,34
2024-03-24 02:40:00,0,0,9,9,1,0,0,8,9,1,37
2024-03-24 02:50:00,1,1,10,12,1,0,0,8,5,1,39
2024-03-24 03:00:00,1,1,7,9,0,0,0,7,5,3,33
2024-03-24 03:10:00,0,0,4,4,2,0,0,5,4,0,19
2024-03-24 03:20:00,1,2,6,8,0,0,0,5,7,2,31
2024-03-24 03:30:00,1,1,4,5,0,2,4,8,5,4,34
2024-03-24 03:40:00,1,0,0,0,0,0,0,3,4,1,9
2024-03-24 03:50:00,0,0,2,1,0,0,0,9,9,3,24
2024-03-24 04:00:00,0,0,2,3,0,0,0,9,9,3,26
2024-03-24 04:10:00,3,2,4,5,0,1,1,6,7,4,33
2024-03-24 04:20:00,0,0,3,3,0,0,0,3,2,1,12
2024-03-24 04:30:00,1,0,6,7,0,1,1,5,4,1,26
2024-03-24 04:40:00,1,0,5,6,1,0,0,4,4,2,23
2024-03-24 04:50:00,0,0,5,9,0,0,0,4,3,2,23
2024-03-24 05:00:00,0,0,2,3,0,0,0,3,2,1,11
2024-03-24 05:10:00,0,0,3,4,0,0,0,7,7,2,23
2024-03-24 05:20:00,1,0,3,4,0,1,1,4,4,0,18
2024-03-24 05:30:00,0,0,12,13,0,0,0,5,6,1,37
2024-03-24 05:40:00,0,0,10,12,0,0,0,8,9,3,42
2024-03-24 05:50:00,0,0,9,7,1,0,0,6,8,0,31
2024-03-24 06:00:00,0,0,6,5,0,0,0,6,5,2,24
2024-03-24 06:10:00,1,1,3,3,0,0,0,6,6,2,22
2024-03-24 06:20:00,0,0,5,5,0,0,0,11,8,1,30
2024-03-24 06:30:00,0,0,6,6,0,0,0,4,3,1,20
2024-03-24 06:40:00,0,0,7,7,0,2,2,7,7,2,34
2024-03-24 06:50:00,0,0,12,12,0,0,23,9,8,0,64
2024-03-24 07:00:00,0,1,4,4,0,0,29,7,8,1,54
2024-03-24 07:10:00,0,0,4,4,0,0,22,2,2,0,34
2024-03-24 07:20:00,0,0,10,10,0,0,52,16,12,0,100
2024-03-24 07:30:00,1,2,7,6,0,0,59,4,4,1,84
2024-03-24 07:40:00,1,1,8,8,0,0,30,6,5,1,60
2024-03-24 07:50:00,2,1,11,11,0,3,37,3,5,0,73
2024-03-24 08:00:00,0,0,8,8,0,2,33,10,9,0,70
2024-03-24 08:10:00,0,0,18,16,0,1,50,18,16,2,121
2024-03-24 08:20:00,1,1,17,16,0,2,51,6,6,0,100
2024-03-24 08:30:00,3,2,11,10,0,3,52,23,18,2,124
2024-03-24 08:40:00,2,3,25,20,1,1,61,19,12,2,146
2024-03-24 08:50:00,4,3,23,21,0,0,27,19,19,4,120
2024-03-24 09:00:00,3,2,29,23,1,7,20,20,15,4,124
2024-03-24 09:10:00,3,4,27,21,0,1,34,28,18,1,137
2024-03-24 09:20:00,5,3,30,24,0,2,21,28,14,1,128
2024-03-24 09:30:00,6,3,39,25,1,6,37,26,20,1,164
2024-03-24 09:40:00,6,3,60,43,1,6,13,39,21,1,193
2024-03-24 09:50:00,5,6,53,31,1,10,51,43,23,2,225
2024-03-24 10:00:00,4,5,56,38,0,5,31,34,26,2,201
2024-03-24 10:10:00,1,0,33,30,3,5,44,34,26,1,177
2024-03-24 10:20:00,3,3,53,32,0,3,60,51,31,1,237
2024-03-24 10:30:00,4,3,53,27,0,5,34,53,31,1,211
2024-03-24 10:40:00,6,3,57,41,1,2,25,53,30,1,219
2024-03-24 10:50:00,3,1,58,34,1,3,22,42,27,3,194
2024-03-24 11:00:00,4,2,51,43,0,3,10,60,41,4,218
2024-03-24 11:10:00,12,10,57,34,1,4,16,49,28,1,212
2024-03-24 11:20:00,3,2,59,37,1,5,7,48,29,1,192
2024-03-24 11:30:00,4,3,67,31,0,6,34,57,30,4,236
2024-03-24 11:40:00,8,4,72,56,0,2,24,72,40,3,281
2024-03-24 11:50:00,6,8,86,40,1,7,24,57,27,3,259
2024-03-24 12:00:00,10,10,63,29,2,2,33,53,30,6,238
2024-03-24 12:10:00,11,10,69,31,2,4,32,55,21,2,237
2024-03-24 12:20:00,4,7,74,39,1,7,18,62,23,2,237
2024-03-24 12:30:00,8,7,70,33,3,5,42,80,26,6,280
