datetime,D31Z,D32Z,D41Z,D42Z,D43Z,Total
2024-03-27 08:50:00,23,33,57,5,57,175
2024-03-27 09:00:00,21,23,40,6,41,131
2024-03-27 09:10:00,22,28,51,8,51,160
2024-03-27 09:20:00,21,24,56,7,54,162
2024-03-27 09:30:00,18,22,49,5,50,144
2024-03-27 09:40:00,22,21,47,7,48,145
2024-03-27 09:50:00,12,14,45,4,49,124
2024-03-27 10:00:00,17,19,40,3,43,122
2024-03-27 10:10:00,18,20,31,5,30,104
2024-03-27 10:20:00,13,18,48,3,50,132
2024-03-27 10:30:00,18,23,45,7,46,139
2024-03-27 10:40:00,11,17,52,5,54,139
2024-03-27 10:50:00,22,23,42,2,44,133
2024-03-27 11:00:00,19,23,49,4,51,146
2024-03-27 11:10:00,13,21,38,4,38,114
2024-03-27 11:20:00,15,22,43,4,45,129
2024-03-27 11:30:00,19,27,39,5,40,130
2024-03-27 11:40:00,15,20,47,4,46,132
2024-03-27 11:50:00,26,30,46,7,47,156
2024-03-27 12:00:00,24,29,52,5,51,161
2024-03-27 12:10:00,18,23,39,5,40,125
2024-03-27 12:20:00,26,30,43,3,42,144
2024-03-27 12:30:00,18,21,38,5,37,119
2024-03-27 12:40:00,28,29,36,4,38,135
2024-03-27 12:50:00,17,28,53,9,56,163
2024-03-27 13:00:00,25,28,57,6,57,173
2024-03-27 13:10:00,18,21,47,2,47,135
2024-03-27 13:20:00,22,24,46,2,47,141
2024-03-27 13:30:00,17,21,48,9,53,148
2024-03-27 13:40:00,28,35,50,7,51,171
2024-03-27 13:50:00,19,20,40,4,39,122
2024-03-27 14:00:00,17,19,33,3,40,112
2024-03-27 14:10:00,22,31,44,5,46,148
2024-03-27 14:20:00,19,25,53,2,52,151
2024-03-27 14:30:00,24,33,36,4,39,136
2024-03-27 14:40:00,32,36,41,7,41,157
2024-03-27 14:50:00,32,38,59,4,58,191
2024-03-27 15:00:00,24,31,49,5,48,157
2024-03-27 15:10:00,17,24,49,7,54,151
2024-03-27 15:20:00,24,31,41,6,41,143
2024-03-27 15:30:00,22,38,62,3,62,187
2024-03-27 15:40:00,19,21,66,6,63,175
2024-03-27 15:50:00,21,28,65,7,66,187
2024-03-27 16:00:00,32,38,41,4,43,158
2024-03-27 16:10:00,30,29,54,7,52,172
2024-03-27 16:20:00,29,38,53,4,56,180
2024-03-27 16:30:00,23,37,51,7,52,170
2024-03-27 16:40:00,34,37,45,4,45,165
2024-03-27 16:50:00,27,34,57,4,59,181
2024-03-27 17:00:00,31,34,49,7,54,175
2024-03-27 17:10:00,29,34,55,5,52,175
2024-03-27 17:20:00,25,28,64,1,66,184
2024-03-27 17:30:00,31,31,58,8,60,188
2024-03-27 17:40:00,32,41,49,4,53,179
2024-03-27 17:50:00,29,32,43,2,43,149
2024-03-27 18:00:00,34,36,47,5,47,169
2024-03-27 18:10:00,28,33,47,7,48,163
2024-03-27 18:20:00,24,23,31,1,35,114
2024-03-27 18:30:00,31,33,45,3,40,152
2024-03-27 18:40:00,26,28,37,4,38,133
2024-03-27 18:50:00,19,22,34,3,35,113
2024-03-27 19:00:00,17,22,32,6,32,109
2024-03-27 19:10:00,25,26,28,6,31,116
2024-03-27 19:20:00,25,25,35,1,36,122
2024-03-27 19:30:00,22,23,22,2,26,95
2024-03-27 19:40:00,24,25,25,5,25,104
2024-03-27 19:50:00,14,18,25,1,25,83
2024-03-27 20:00:00,24,29,23,3,23,102
2024-03-27 20:10:00,18,19,31,5,33,106
2024-03-27 20:20:00,16,20,33,2,33,104
2024-03-27 20:30:00,23,25,25,4,27,104
2024-03-27 20:40:00,13,16,32,4,31,96
2024-03-27 20:50:00,14,17,16,1,16,64
2024-03-27 21:00:00,7,9,26,1,28,71
2024-03-27 21:10:00,14,20,23,5,22,84
2024-03-27 21:20:00,12,14,26,2,25,79
2024-03-27 21:30:00,7,12,18,2,20,59
2024-03-27 21:40:00,15,17,16,0,15,63
2024-03-27 21:50:00,17,20,9,2,11,59
2024-03-27 22:00:00,13,15,19,0,19,66
2024-03-27 22:10:00,11,12,10,3,14,50
2024-03-27 22:20:00,15,20,17,1,18,71
2024-03-27 22:30:00,13,13,18,4,20,68
2024-03-27 22:40:00,7,11,21,1,20,60
2024-03-27 22:50:00,7,8,11,1,15,42
2024-03-27 23:00:00,9,11,11,0,14,45
2024-03-27 23:10:00,9,10,16,2,15,52
2024-03-27 23:20:00,9,12,13,1,15,50
2024-03-27 23:30:00,9,11,13,3,13,49
2024-03-27 23:40:00,6,8,7,2,7,30
2024-03-27 23:50:00,3,5,7,0,10,25
2024-03-28 00:00:00,7,7,8,3,9,34
2024-03-28 00:10:00,6,6,5,0,5,22
2024-03-28 00:20:00,2,5,6,1,8,22
2024-03-28 00:30:00,7,6,7,2,7,29
2024-03-28 00:40:00,9,9,6,0,7,31
2024-03-28 00:50:00,1,1,4,0,4,10
2024-03-28 01:00:00,3,1,6,0,6,16
2024-03-28 01:10:00,1,0,2,0,2,5
2024-03-28 01:20:00,1,1,6,1,11,20
2024-03-28 01:30:00,2,2,1,0,2,7
2024-03-28 01:40:00,1,2,0,0,1,4
2024-03-28 01:50:00,2,2,3,0,2,9
2024-03-28 02:00:00,1,2,2,1,2,8
2024-03-28 02:10:00,0,0,2,0,2,4
2024-03-28 02:20:00,2,2,2,0,3,9
2024-03-28 02:30:00,2,3,3,0,3,11
2024-03-28 02:40:00,1,1,3,0,3,8
2024-03-28 02:50:00,2,2,3,0,3,10
2024-03-28 03:00:00,2,3,1,0,1,7
2024-03-28 03:10:00,1,1,3,0,3,8
2024-03-28 03:20:00,1,1,1,0,1,4
2024-03-28 03:30:00,2,3,3,1,3,12
2024-03-28 03:40:00,1,1,2,0,2,6
2024-03-28 03:50:00,2,3,8,0,9,22
2024-03-28 04:00:00,0,0,3,0,2,5
2024-03-28 04:10:00,2,2,1,0,1,6
2024-03-28 04:20:00,4,4,6,0,7,21
2024-03-28 04:30:00,3,3,2,0,1,9
2024-03-28 04:40:00,5,5,10,0,10,30
2024-03-28 04:50:00,3,3,4,1,4,15
2024-03-28 05:00:00,3,3,7,0,7,20
2024-03-28 05:10:00,3,5,17,3,17,45
2024-03-28 05:20:00,4,4,13,0,15,36
2024-03-28 05:30:00,5,3,22,5,22,57
2024-03-28 05:40:00,8,8,36,3,36,91
2024-03-28 05:50:00,12,14,39,0,40,105
2024-03-28 06:00:00,15,17,31,1,30,94
2024-03-28 06:10:00,8,8,34,3,37,90
2024-03-28 06:20:00,16,15,54,1,52,138
2024-03-28 06:30:00,14,16,49,2,49,130
2024-03-28 06:40:00,13,18,59,6,59,155
2024-03-28 06:50:00,25,25,54,5,54,163
2024-03-28 07:00:00,17,20,46,8,52,143
2024-03-28 07:10:00,12,14,40,9,42,117
2024-03-28 07:20:00,20,30,58,2,58,168
2024-03-28 07:30:00,24,26,47,5,48,150
2024-03-28 07:40:00,22,30,59,5,58,174
2024-03-28 07:50:00,25,26,61,7,63,182
2024-03-28 08:00:00,24,26,49,6,47,152
2024-03-28 08:10:00,26,27,47,6,51,157
2024-03-28 08:20:00,24,25,52,5,53,159
2024-03-28 08:30:00,17,19,47,3,49,135
2024-03-28 08:40:00,20,21,63,4,62,170
2024-03-28 08:50:00,21,24,51,1,51,148
2024-03-28 09:00:00,21,27,53,4,57,162
2024-03-28 09:10:00,18,21,48,8,47,142
2024-03-28 09:20:00,17,17,44,2,44,124
2024-03-28 09:30:00,21,24,48,1,50,144
2024-03-28 09:40:00,14,17,70,6,72,179
2024-03-28 09:50:00,17,19,59,1,57,153
2024-03-28 10:00:00,25,30,45,5,47,152
2024-03-28 10:10:00,23,30,57,7,55,172
2024-03-28 10:20:00,24,25,49,6,51,155
2024-03-28 10:30:00,17,23,45,5,46,136
2024-03-28 10:40:00,18,23,51,6,50,148
2024-03-28 10:50:00,19,22,50,5,53,149
2024-03-28 11:00:00,20,24,47,5,44,140
2024-03-28 11:10:00,22,24,43,6,48,143
2024-03-28 11:20:00,21,23,35,5,33,117
2024-03-28 11:30:00,24,29,39,5,41,138
2024-03-28 11:40:00,19,22,44,6,44,135
2024-03-28 11:50:00,22,27,55,0,56,160
2024-03-28 12:00:00,27,33,47,4,47,158
2024-03-28 12:10:00,18,24,49,10,50,151
2024-03-28 12:20:00,25,25,31,2,34,117
2024-03-28 12:30:00,29,30,57,4,56,176
2024-03-28 12:40:00,19,26,45,7,46,143
2024-03-28 12:50:00,24,25,47,3,48,147
2024-03-28 13:00:00,25,33,47,7,51,163
2024-03-28 13:10:00,21,26,56,7,55,165
2024-03-28 13:20:00,20,23,50,3,51,147
2024-03-28 13:30:00,26,32,51,2,53,164
2024-03-28 13:40:00,22,27,46,7,47,149
2024-03-28 13:50:00,29,28,51,3,54,165
2024-03-28 14:00:00,23,26,59,5,57,170
2024-03-28 14:10:00,25,25,46,6,48,150
2024-03-28 14:20:00,18,21,51,1,49,140
2024-03-28 14:30:00,23,24,42,4,42,135
2024-03-28 14:40:00,30,35,53,8,54,180
2024-03-28 14:50:00,24,32,51,6,49,162
2024-03-28 15:00:00,27,30,48,2,52,159
2024-03-28 15:10:00,23,29,57,11,55,175
2024-03-28 15:20:00,18,25,60,2,60,165
2024-03-28 15:30:00,26,29,54,6,55,170
2024-03-28 15:40:00,26,32,61,8,60,187
2024-03-28 15:50:00,22,27,53,1,55,158
2024-03-28 16:00:00,30,35,52,3,63,183
2024-03-28 16:10:00,28,31,53,6,53,171
2024-03-28 16:20:00,26,32,59,1,58,176
2024-03-28 16:30:00,33,33,50,5,54,175
2024-03-28 16:40:00,22,27,63,3,64,179
2024-03-28 16:50:00,29,30,49,3,48,159
2024-03-28 17:00:00,18,20,45,5,47,135
2024-03-28 17:10:00,28,32,55,7,56,178
2024-03-28 17:20:00,21,24,52,2,53,152
2024-03-28 17:30:00,33,38,60,2,61,194
2024-03-28 17:40:00,27,32,54,4,55,172
2024-03-28 17:50:00,25,29,47,1,51,153
2024-03-28 18:00:00,29,30,35,3,36,133
2024-03-28 18:10:00,26,28,32,8,31,125
2024-03-28 18:20:00,18,21,33,0,37,109
2024-03-28 18:30:00,30,32,36,10,37,145
2024-03-28 18:40:00,26,31,40,5,41,143
2024-03-28 18:50:00,22,26,37,1,37,123
2024-03-28 19:00:00,21,24,26,6,27,104
2024-03-28 19:10:00,19,20,33,9,32,113
2024-03-28 19:20:00,15,20,31,2,31,99
2024-03-28 19:30:00,20,25,39,4,42,130
2024-03-28 19:40:00,19,23,36,5,36,119
2024-03-28 19:50:00,13,22,22,2,23,82
2024-03-28 20:00:00,19,21,43,2,45,130
2024-03-28 20:10:00,24,26,40,3,42,135
2024-03-28 20:20:00,20,22,28,3,28,101
2024-03-28 20:30:00,20,22,28,2,30,102
2024-03-28 20:40:00,22,27,26,4,28,107
2024-03-28 20:50:00,17,21,17,0,17,72
2024-03-28 21:00:00,22,25,25,5,26,103
2024-03-28 21:10:00,28,38,24,2,24,116
2024-03-28 21:20:00,17,20,18,2,19,76
2024-03-28 21:30:00,20,22,18,3,19,82
2024-03-28 21:40:00,15,16,12,0,14,57
2024-03-28 21:50:00,15,23,21,3,20,82
2024-03-28 22:00:00,15,15,16,4,16,66
2024-03-28 22:10:00,14,20,19,1,23,77
2024-03-28 22:20:00,14,14,21,1,22,72
2024-03-28 22:30:00,12,15,20,5,21,73
2024-03-28 22:40:00,13,17,14,3,14,61
2024-03-28 22:50:00,9,11,10,2,11,43
2024-03-28 23:00:00,6,8,13,2,13,42
2024-03-28 23:10:00,3,8,6,0,6,23
2024-03-28 23:20:00,6,8,12,0,13,39
2024-03-28 23:30:00,3,7,16,6,16,48
2024-03-28 23:40:00,5,9,7,0,7,28
2024-03-28 23:50:00,12,12,9,0,11,44
2024-03-29 00:00:00,2,4,11,1,10,28
2024-03-29 00:10:00,6,8,13,2,15,44
2024-03-29 00:20:00,5,8,9,1,11,34
2024-03-29 00:30:00,4,6,16,5,16,47
2024-03-29 00:40:00,4,4,5,0,6,19
2024-03-29 00:50:00,4,6,6,0,7,23
2024-03-29 01:00:00,5,6,7,0,8,26
2024-03-29 01:10:00,5,7,1,0,2,15
2024-03-29 01:20:00,2,2,7,0,6,17
2024-03-29 01:30:00,5,5,6,2,5,23
2024-03-29 01:40:00,1,1,3,0,3,8
2024-03-29 01:50:00,3,4,4,0,4,15
2024-03-29 02:00:00,3,3,4,0,4,14
2024-03-29 02:10:00,2,3,3,0,4,12
2024-03-29 02:20:00,4,4,6,0,8,22
2024-03-29 02:30:00,6,5,3,3,4,21
2024-03-29 02:40:00,3,4,2,0,3,12
2024-03-29 02:50:00,1,2,1,0,1,5
2024-03-29 03:00:00,3,3,3,0,3,12
2024-03-29 03:10:00,0,0,4,0,4,8
2024-03-29 03:20:00,3,4,2,0,2,11
2024-03-29 03:30:00,1,2,4,0,4,11
2024-03-29 03:40:00,2,3,3,0,2,10
2024-03-29 03:50:00,1,2,3,0,4,10
2024-03-29 04:00:00,4,4,5,0,5,18
2024-03-29 04:10:00,2,2,3,0,3,10
2024-03-29 04:20:00,1,3,1,0,1,6
2024-03-29 04:30:00,3,3,2,0,2,10
2024-03-29 04:40:00,0,1,0,0,0,1
2024-03-29 04:50:00,1,1,2,0,4,8
2024-03-29 05:00:00,2,2,10,2,10,26
2024-03-29 05:10:00,3,6,4,1,6,20
2024-03-29 05:20:00,5,7,12,1,11,36
2024-03-29 05:30:00,3,4,16,0,16,39
2024-03-29 05:40:00,2,4,14,4,14,38
2024-03-29 05:50:00,1,1,10,2,10,24
2024-03-29 06:00:00,1,2,7,0,7,17
2024-03-29 06:10:00,2,2,9,2,9,24
2024-03-29 06:20:00,1,1,17,0,18,37
2024-03-29 06:30:00,5,7,12,3,12,39
2024-03-29 06:40:00,4,5,7,1,7,24
2024-03-29 06:50:00,7,10,7,0,8,32
2024-03-29 07:00:00,4,5,4,0,4,17
2024-03-29 07:10:00,4,5,9,2,9,29
2024-03-29 07:20:00,2,2,5,0,5,14
2024-03-29 07:30:00,3,5,5,2,5,20
2024-03-29 07:40:00,1,2,12,2,13,30
2024-03-29 07:50:00,7,8,4,0,4,23
2024-03-29 08:00:00,6,7,7,0,8,28
2024-03-29 08:10:00,3,6,12,5,12,38
2024-03-29 08:20:00,8,8,7,0,7,30
2024-03-29 08:30:00,8,12,7,4,8,39
2024-03-29 08:40:00,6,9,6,1,7,29
2024-03-29 08:50:00,9,12,11,1,11,44
2024-03-29 09:00:00,10,13,12,3,12,50
2024-03-29 09:10:00,5,6,6,1,5,23
2024-03-29 09:20:00,7,10,18,0,17,52
2024-03-29 09:30:00,7,9,13,1,14,44
2024-03-29 09:40:00,8,10,16,3,15,52
2024-03-29 09:50:00,9,10,13,1,15,48
2024-03-29 10:00:00,4,6,14,0,13,37
2024-03-29 10:10:00,11,13,26,5,26,81
2024-03-29 10:20:00,12,13,18,0,17,60
2024-03-29 10:30:00,9,13,9,2,10,43
2024-03-29 10:40:00,8,11,15,2,14,50
2024-03-29 10:50:00,17,23,18,0,18,76
2024-03-29 11:00:00,13,17,15,0,15,60
2024-03-29 11:10:00,10,11,14,2,15,52
2024-03-29 11:20:00,9,10,26,0,28,73
2024-03-29 11:30:00,9,10,23,2,22,66
2024-03-29 11:40:00,18,18,21,5,20,82
2024-03-29 11:50:00,15,20,16,0,16,67
2024-03-29 12:00:00,16,18,25,5,27,91
2024-03-29 12:10:00,20,28,30,2,29,109
2024-03-29 12:20:00,15,22,29,1,32,99
2024-03-29 12:30:00,19,21,37,4,38,119
2024-03-29 12:40:00,17,19,28,2,28,94
2024-03-29 12:50:00,12,14,35,3,36,100
2024-03-29 13:00:00,9,16,27,3,28,83
2024-03-29 13:10:00,16,16,37,4,36,109
2024-03-29 13:20:00,16,19,26,0,25,86
2024-03-29 13:30:00,13,15,23,3,25,79
2024-03-29 13:40:00,12,22,33,2,33,102
2024-03-29 13:50:00,14,20,25,2,25,86
2024-03-29 14:00:00,10,14,22,1,25,72
2024-03-29 14:10:00,17,21,38,3,38,117
2024-03-29 14:20:00,12,17,29,2,30,90
2024-03-29 14:30:00,13,14,28,3,30,88
2024-03-29 14:40:00,20,26,36,3,36,121
2024-03-29 14:50:00,11,14,30,3,30,88
2024-03-29 15:00:00,18,24,28,0,26,96
2024-03-29 15:10:00,15,19,23,4,26,87
2024-03-29 15:20:00,13,21,27,3,28,92
2024-03-29 15:30:00,14,17,22,2,25,80
2024-03-29 15:40:00,11,20,33,3,32,99
2024-03-29 15:50:00,14,17,30,4,31,96
2024-03-29 16:00:00,12,18,27,1,25,83
2024-03-29 16:10:00,7,11,19,4,20,61
2024-03-29 16:20:00,17,22,26,2,25,92
2024-03-29 16:30:00,9,15,16,2,18,60
2024-03-29 16:40:00,12,21,26,5,29,93
2024-03-29 16:50:00,16,16,26,3,29,90
2024-03-29 17:00:00,16,17,31,4,34,102
2024-03-29 17:10:00,12,20,40,3,39,114
2024-03-29 17:20:00,17,19,37,3,38,114
2024-03-29 17:30:00,10,13,33,3,36,95
2024-03-29 17:40:00,9,16,31,4,33,93
2024-03-29 17:50:00,8,11,27,4,30,80
2024-03-29 18:00:00,8,9,20,1,21,59
2024-03-29 18:10:00,17,21,25,4,25,92
2024-03-29 18:20:00,15,15,28,4,29,91
2024-03-29 18:30:00,15,19,32,5,37,108
2024-03-29 18:40:00,17,18,24,3,23,85
2024-03-29 18:50:00,11,14,20,3,22,70
2024-03-29 19:00:00,9,12,19,2,19,61
2024-03-29 19:10:00,9,12,21,4,19,65
2024-03-29 19:20:00,9,14,18,0,19,60
2024-03-29 19:30:00,12,14,22,2,23,73
2024-03-29 19:40:00,11,16,20,2,20,69
2024-03-29 19:50:00,13,11,14,1,15,54
2024-03-29 20:00:00,10,17,16,2,17,62
2024-03-29 20:10:00,12,14,26,2,28,82
2024-03-29 20:20:00,10,15,31,1,31,88
2024-03-29 20:30:00,11,11,21,2,21,66
2024-03-29 20:40:00,13,16,19,0,19,67
2024-03-29 20:50:00,6,9,17,0,20,52
2024-03-29 21:00:00,12,14,28,5,30,89
2024-03-29 21:10:00,8,10,18,0,18,54
2024-03-29 21:20:00,7,10,19,0,20,56
2024-03-29 21:30:00,6,10,23,2,25,66
2024-03-29 21:40:00,7,11,17,0,18,53
2024-03-29 21:50:00,7,13,27,2,28,77
2024-03-29 22:00:00,12,15,14,6,14,61
2024-03-29 22:10:00,12,15,9,1,12,49
2024-03-29 22:20:00,7,12,17,0,20,56
2024-03-29 22:30:00,6,8,14,2,17,47
2024-03-29 22:40:00,6,12,12,0,14,44
2024-03-29 22:50:00,5,8,9,0,11,33
2024-03-29 23:00:00,7,10,9,4,9,39
2024-03-29 23:10:00,3,5,10,0,10,28
2024-03-29 23:20:00,6,9,6,0,6,27
2024-03-29 23:30:00,6,9,8,3,8,34
2024-03-29 23:40:00,7,10,10,0,10,37
2024-03-29 23:50:00,5,6,6,0,7,24
2024-03-30 00:00:00,4,5,15,4,14,42
2024-03-30 00:10:00,3,5,7,0,7,22
2024-03-30 00:20:00,3,4,10,0,10,27
2024-03-30 00:30:00,5,6,9,2,9,31
2024-03-30 00:40:00,2,3,12,0,12,29
2024-03-30 00:50:00,2,6,5,0,5,18
2024-03-30 01:00:00,3,3,7,0,7,20
2024-03-30 01:10:00,2,3,8,0,8,21
2024-03-30 01:20:00,3,3,6,0,6,18
2024-03-30 01:30:00,6,6,4,1,4,21
2024-03-30 01:40:00,2,5,2,0,2,11
2024-03-30 01:50:00,2,4,2,0,2,10
2024-03-30 02:00:00,2,3,6,2,6,19
2024-03-30 02:10:00,0,1,3,0,3,7
2024-03-30 02:20:00,0,1,3,0,3,7
2024-03-30 02:30:00,2,2,2,0,2,8
2024-03-30 02:40:00,1,1,3,0,3,8
2024-03-30 02:50:00,3,3,0,0,1,7
2024-03-30 03:00:00,2,2,1,0,0,5
2024-03-30 03:10:00,2,2,2,0,3,9
2024-03-30 03:20:00,4,6,3,0,3,16
2024-03-30 03:30:00,1,2,1,0,1,5
2024-03-30 03:40:00,1,1,5,1,5,13
2024-03-30 03:50:00,0,1,5,0,5,11
2024-03-30 04:00:00,3,4,4,0,4,15
2024-03-30 04:10:00,4,5,3,0,3,15
2024-03-30 04:20:00,3,3,1,0,3,10
2024-03-30 04:30:00,3,3,2,0,2,10
2024-03-30 04:40:00,4,7,3,0,4,18
2024-03-30 04:50:00,3,3,3,0,3,12
2024-03-30 05:00:00,3,7,5,0,7,22
2024-03-30 05:10:00,3,5,6,3,7,24
2024-03-30 05:20:00,2,2,7,0,7,18
2024-03-30 05:30:00,4,5,16,3,17,45
2024-03-30 05:40:00,0,2,19,6,19,46
2024-03-30 05:50:00,1,2,9,3,8,23
2024-03-30 06:00:00,3,4,13,1,14,35
2024-03-30 06:10:00,2,5,18,4,18,47
2024-03-30 06:20:00,3,3,15,2,17,40
2024-03-30 06:30:00,5,5,13,0,13,36
2024-03-30 06:40:00,3,5,7,4,7,26
2024-03-30 06:50:00,4,4,12,2,13,35
2024-03-30 07:00:00,6,5,5,0,5,21
2024-03-30 07:10:00,3,4,5,5,7,24
2024-03-30 07:20:00,8,8,10,3,11,40
2024-03-30 07:30:00,3,4,14,3,14,38
2024-03-30 07:40:00,2,2,16,4,16,40
2024-03-30 07:50:00,8,10,12,2,12,44
2024-03-30 08:00:00,8,8,9,0,14,39
2024-03-30 08:10:00,11,12,13,5,13,54
2024-03-30 08:20:00,12,14,18,3,19,66
2024-03-30 08:30:00,12,16,13,1,14,56
2024-03-30 08:40:00,9,12,22,5,24,72
2024-03-30 08:50:00,5,5,16,4,16,46
2024-03-30 09:00:00,10,13,24,1,25,73
2024-03-30 09:10:00,11,14,30,7,30,92
2024-03-30 09:20:00,12,14,31,6,30,93
2024-03-30 09:30:00,11,16,27,1,28,83
2024-03-30 09:40:00,11,18,35,8,38,110
2024-03-30 09:50:00,13,17,23,6,23,82
2024-03-30 10:00:00,12,14,35,1,36,98
2024-03-30 10:10:00,14,17,31,6,32,100
2024-03-30 10:20:00,18,20,23,4,23,88
2024-03-30 10:30:00,20,25,36,2,37,120
2024-03-30 10:40:00,13,16,31,6,34,100
2024-03-30 10:50:00,19,21,50,4,51,145
2024-03-30 11:00:00,17,24,35,2,36,114
2024-03-30 11:10:00,20,26,32,2,32,112
2024-03-30 11:20:00,12,18,28,6,28,92
2024-03-30 11:30:00,19,23,36,1,39,118
2024-03-30 11:40:00,17,18,35,6,32,108
2024-03-30 11:50:00,22,25,40,4,43,134
2024-03-30 12:00:00,20,26,35,3,33,117
2024-03-30 12:10:00,23,29,33,5,35,125
2024-03-30 12:20:00,17,18,26,1,27,89
2024-03-30 12:30:00,22,21,33,3,33,112
2024-03-30 12:40:00,31,32,34,4,34,135
2024-03-30 12:50:00,13,20,35,4,36,108
2024-03-30 13:00:00,18,20,32,0,35,105
2024-03-30 13:10:00,17,21,28,6,30,102
2024-03-30 13:20:00,18,24,37,2,37,118
2024-03-30 13:30:00,16,23,30,3,29,101
2024-03-30 13:40:00,12,13,41,4,41,111
2024-03-30 13:50:00,22,25,38,0,40,125
2024-03-30 14:00:00,21,27,43,7,46,144
2024-03-30 14:10:00,19,24,38,6,36,123
2024-03-30 14:20:00,16,21,33,3,37,110
2024-03-30 14:30:00,17,24,37,3,37,118
2024-03-30 14:40:00,25,29,31,5,35,125
2024-03-30 14:50:00,19,23,44,4,41,131
2024-03-30 15:00:00,19,21,33,3,35,111
2024-03-30 15:10:00,15,21,33,6,34,109
2024-03-30 15:20:00,21,22,32,6,33,114
2024-03-30 15:30:00,14,16,39,3,40,112
2024-03-30 15:40:00,18,21,39,9,39,126
2024-03-30 15:50:00,17,20,24,2,24,87
2024-03-30 16:00:00,14,15,23,4,23,79
2024-03-30 16:10:00,14,21,25,3,28,91
2024-03-30 16:20:00,20,23,27,5,28,103
2024-03-30 16:30:00,17,24,28,3,28,100
2024-03-30 16:40:00,17,23,29,6,30,105
2024-03-30 16:50:00,12,14,42,7,43,118
2024-03-30 17:00:00,17,18,27,1,30,93
2024-03-30 17:10:00,19,23,29,3,31,105
2024-03-30 17:20:00,17,20,36,5,36,114
2024-03-30 17:30:00,17,19,22,0,21,79
2024-03-30 17:40:00,20,26,33,5,34,118
2024-03-30 17:50:00,19,20,28,4,27,98
2024-03-30 18:00:00,14,17,24,0,25,80
2024-03-30 18:10:00,12,16,30,6,31,95
2024-03-30 18:20:00,19,21,26,3,29,98
2024-03-30 18:30:00,17,19,37,4,34,111
2024-03-30 18:40:00,24,29,37,2,38,130
2024-03-30 18:50:00,13,19,20,2,19,73
2024-03-30 19:00:00,15,20,24,3,28,90
2024-03-30 19:10:00,12,13,24,3,25,77
2024-03-30 19:20:00,9,12,23,3,23,70
2024-03-30 19:30:00,12,17,16,0,18,63
2024-03-30 19:40:00,10,14,21,3,21,69
2024-03-30 19:50:00,6,10,21,3,22,62
2024-03-30 20:00:00,13,13,15,0,18,59
2024-03-30 20:10:00,17,21,27,6,28,99
2024-03-30 20:20:00,11,12,30,4,29,86
2024-03-30 20:30:00,11,16,30,2,32,91
2024-03-30 20:40:00,12,15,25,2,25,79
2024-03-30 20:50:00,14,16,17,1,17,65
2024-03-30 21:00:00,12,14,20,3,21,70
2024-03-30 21:10:00,10,13,18,0,19,60
2024-03-30 21:20:00,16,18,18,2,20,74
2024-03-30 21:30:00,11,13,12,1,11,48
2024-03-30 21:40:00,16,18,16,0,17,67
2024-03-30 21:50:00,9,12,17,0,16,54
2024-03-30 22:00:00,12,17,26,5,26,86
2024-03-30 22:10:00,10,11,13,0,14,48
2024-03-30 22:20:00,9,11,23,0,26,69
2024-03-30 22:30:00,9,9,19,0,20,57
2024-03-30 22:40:00,8,13,14,0,14,49
2024-03-30 22:50:00,6,10,8,0,13,37
2024-03-30 23:00:00,8,7,15,5,16,51
2024-03-30 23:10:00,3,7,8,1,7,26
2024-03-30 23:20:00,8,8,10,0,10,36
2024-03-30 23:30:00,9,9,13,2,14,47
2024-03-30 23:40:00,5,6,9,0,9,29
2024-03-30 23:50:00,9,11,6,0,6,32
2024-03-31 00:00:00,10,12,12,5,11,50
2024-03-31 00:10:00,7,7,8,0,8,30
2024-03-31 00:20:00,8,14,11,1,14,48
2024-03-31 00:30:00,0,1,7,2,9,19
2024-03-31 00:40:00,9,11,9,0,10,39
2024-03-31 00:50:00,5,6,6,0,6,23
2024-03-31 01:00:00,7,8,3,0,3,21
2024-03-31 01:10:00,1,1,5,0,6,13
2024-03-31 01:20:00,5,6,7,1,9,28
2024-03-31 01:30:00,3,3,6,4,6,22
2024-03-31 01:40:00,4,7,3,0,3,17
2024-03-31 01:50:00,5,5,6,0,6,22
2024-03-31 02:00:00,0,0,0,0,0,0
2024-03-31 02:10:00,0,0,0,0,0,0
2024-03-31 02:20:00,0,0,0,0,0,0
2024-03-31 02:30:00,0,0,0,0,0,0
2024-03-31 02:40:00,0,0,0,0,0,0
2024-03-31 02:50:00,0,0,0,0,0,0
2024-03-31 03:00:00,4,7,2,0,2,15
2024-03-31 03:10:00,6,6,6,0,8,26
2024-03-31 03:20:00,4,4,4,0,4,16
2024-03-31 03:30:00,3,6,4,2,6,21
2024-03-31 03:40:00,7,9,2,0,4,22
2024-03-31 03:50:00,7,7,7,0,7,28
2024-03-31 04:00:00,4,9,5,0,6,24
2024-03-31 04:10:00,3,3,2,0,2,10
2024-03-31 04:20:00,1,2,3,0,4,10
2024-03-31 04:30:00,5,5,5,0,5,20
2024-03-31 04:40:00,10,13,5,0,4,32
2024-03-31 04:50:00,2,1,3,0,4,10
2024-03-31 05:00:00,3,2,2,0,2,9
2024-03-31 05:10:00,7,8,5,1,7,28
2024-03-31 05:20:00,3,4,9,0,9,25
2024-03-31 05:30:00,6,7,16,0,16,45
2024-03-31 05:40:00,4,5,12,2,11,34
