datetime,D21Z,V22Z,D81Z,V82Z,V92Z,D111Z,D112Z,D531Z,D571Z,D581Z,V113Z,V114Z,Total
2024-03-11 02:40:00,1,2,0,0,0,0,1,0.0,0.0,0.0,1,3,8.0
2024-03-11 02:50:00,1,1,0,0,0,0,0,0.0,0.0,0.0,0,3,5.0
2024-03-11 03:00:00,2,2,1,3,3,0,1,0.0,0.0,0.0,1,4,17.0
2024-03-11 03:10:00,1,4,1,0,0,0,0,0.0,0.0,0.0,0,4,10.0
2024-03-11 03:20:00,0,2,1,1,1,1,1,0.0,0.0,0.0,1,2,10.0
2024-03-11 03:30:00,0,0,1,1,1,2,2,0.0,0.0,0.0,3,3,13.0
2024-03-11 03:40:00,3,3,1,2,1,0,0,0.0,0.0,0.0,0,2,12.0
2024-03-11 03:50:00,2,0,1,3,6,1,2,0.0,0.0,0.0,3,4,22.0
2024-03-11 04:00:00,2,6,1,1,1,0,0,0.0,0.0,0.0,0,2,13.0
2024-03-11 04:10:00,7,5,2,2,1,0,1,0.0,0.0,0.0,1,3,22.0
2024-03-11 04:20:00,4,5,1,3,2,0,2,0.0,0.0,0.0,2,5,24.0
2024-03-11 04:30:00,3,6,4,6,7,0,2,0.0,0.0,0.0,2,9,39.0
2024-03-11 04:40:00,3,7,2,5,7,1,3,0.0,0.0,0.0,4,7,39.0
2024-03-11 04:50:00,9,11,6,10,5,0,1,0.0,0.0,0.0,1,4,47.0
2024-03-11 05:00:00,11,12,17,19,20,0,1,0.0,0.0,0.0,1,2,83.0
2024-03-11 05:10:00,13,23,12,14,10,0,3,0.0,0.0,0.0,3,6,84.0
2024-03-11 05:20:00,9,12,13,19,20,0,4,0.0,0.0,0.0,4,5,86.0
2024-03-11 05:30:00,13,14,10,17,13,3,6,0.0,0.0,0.0,6,9,91.0
2024-03-11 05:40:00,22,24,9,19,35,2,3,0.0,0.0,0.0,4,3,121.0
2024-03-11 05:50:00,17,14,19,18,15,3,6,0.0,0.0,0.0,8,8,108.0
2024-03-11 06:00:00,25,19,11,20,22,7,7,0.0,0.0,0.0,9,9,129.0
2024-03-11 06:10:00,23,20,19,27,20,3,10,0.0,0.0,0.0,8,7,137.0
2024-03-11 06:20:00,27,21,28,22,18,4,9,0.0,0.0,0.0,10,9,148.0
2024-03-11 06:30:00,17,16,29,22,5,5,8,0.0,0.0,0.0,12,8,122.0
2024-03-11 06:40:00,36,24,252,26,11,5,4,0.0,0.0,0.0,7,5,370.0
2024-03-11 06:50:00,26,17,38,16,9,4,5,0.0,0.0,0.0,5,5,125.0
2024-03-11 07:00:00,39,26,61,27,4,5,11,0.0,0.0,0.0,3,9,185.0
2024-03-11 07:10:00,40,15,29,18,10,16,9,0.0,0.0,0.0,10,8,155.0
2024-03-11 07:20:00,59,20,67,29,14,14,21,0.0,0.0,0.0,14,16,254.0
2024-03-11 07:30:00,47,21,75,21,9,10,16,0.0,0.0,0.0,8,11,218.0
2024-03-11 07:40:00,71,26,93,38,7,5,12,0.0,0.0,0.0,7,12,271.0
2024-03-11 07:50:00,67,18,63,21,13,6,19,0.0,0.0,0.0,8,7,222.0
2024-03-11 08:00:00,71,22,157,19,17,69,17,0.0,0.0,0.0,15,12,399.0
2024-03-11 08:10:00,55,31,144,28,17,19,20,0.0,0.0,0.0,12,13,339.0
2024-03-11 08:20:00,65,26,115,28,16,13,25,0.0,0.0,0.0,20,14,322.0
2024-03-11 08:30:00,76,21,59,27,8,13,17,0.0,0.0,0.0,11,15,247.0
2024-03-11 08:40:00,40,16,93,43,17,9,10,0.0,0.0,0.0,10,9,247.0
2024-03-11 08:50:00,68,29,83,30,11,9,16,0.0,0.0,0.0,11,11,268.0
2024-03-11 09:00:00,56,27,59,23,13,12,11,0.0,0.0,0.0,12,12,225.0
2024-03-11 09:10:00,51,21,118,31,10,19,13,0.0,0.0,0.0,10,10,283.0
2024-03-11 09:20:00,51,24,57,35,11,13,15,0.0,0.0,0.0,12,15,233.0
2024-03-11 09:30:00,44,23,12,36,9,12,20,0.0,0.0,0.0,11,12,179.0
2024-03-11 09:40:00,31,18,56,34,9,7,15,0.0,0.0,0.0,7,10,187.0
2024-03-11 09:50:00,44,30,85,41,5,6,11,0.0,0.0,0.0,7,11,240.0
2024-03-11 10:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0
2024-03-11 10:10:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0
2024-03-11 10:20:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0
2024-03-11 10:30:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0
2024-03-11 10:40:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0
2024-03-11 10:50:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0
2024-03-11 11:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0
2024-03-11 11:10:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0
2024-03-11 11:20:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0
2024-03-11 11:30:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0
2024-03-11 11:40:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0
2024-03-11 11:50:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0
2024-03-11 12:00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0
2024-03-11 12:10:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0
2024-03-11 12:20:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0
2024-03-11 12:30:00,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0
2024-03-11 12:40:00,12,5,13,6,0,0,2,0.0,0.0,0.0,0,2,40.0
2024-03-11 12:50:00,45,22,50,43,12,13,14,0.0,0.0,0.0,14,11,224.0
2024-03-11 13:00:00,37,18,71,37,9,13,22,0.0,0.0,0.0,10,18,235.0
2024-03-11 13:10:00,42,36,47,37,8,13,12,0.0,0.0,0.0,12,12,219.0
2024-03-11 13:20:00,53,24,71,40,7,11,19,0.0,0.0,0.0,8,17,250.0
2024-03-11 13:30:00,50,31,57,48,12,9,12,0.0,0.0,0.0,11,8,238.0
2024-03-11 13:40:00,67,35,37,32,6,6,7,0.0,0.0,0.0,5,2,197.0
2024-03-11 13:50:00,38,28,40,41,8,11,21,0.0,0.0,0.0,12,17,216.0
2024-03-11 14:00:00,49,35,88,33,10,7,12,0.0,0.0,0.0,7,12,253.0
2024-03-11 14:10:00,58,35,99,49,14,15,20,0.0,0.0,0.0,10,10,310.0
2024-03-11 14:20:00,48,33,47,44,13,12,16,0.0,0.0,0.0,11,13,237.0
2024-03-11 14:30:00,48,32,40,41,15,11,25,0.0,0.0,0.0,8,16,236.0
2024-03-11 14:40:00,47,24,154,50,14,15,16,0.0,0.0,0.0,11,8,339.0
2024-03-11 14:50:00,59,27,31,36,13,13,17,0.0,0.0,0.0,13,20,229.0
2024-03-11 15:00:00,46,18,38,42,13,18,21,0.0,0.0,0.0,12,11,219.0
2024-03-11 15:10:00,77,14,96,35,12,15,16,0.0,0.0,0.0,9,0,274.0
2024-03-11 15:20:00,62,22,119,44,11,10,18,0.0,0.0,0.0,9,8,303.0
2024-03-11 15:30:00,52,28,106,39,11,13,17,0.0,0.0,0.0,8,12,286.0
2024-03-11 15:40:00,61,29,76,44,7,15,11,0.0,0.0,0.0,15,12,270.0
2024-03-11 15:50:00,69,47,63,38,22,23,22,0.0,0.0,0.0,12,17,313.0
2024-03-11 16:00:00,55,34,33,36,9,9,25,0.0,0.0,0.0,12,13,226.0
2024-03-11 16:10:00,61,22,54,42,15,16,17,0.0,0.0,0.0,17,14,258.0
2024-03-11 16:20:00,65,21,109,32,11,14,20,0.0,0.0,0.0,10,11,293.0
2024-03-11 16:30:00,75,26,84,28,10,12,27,0.0,0.0,0.0,13,14,289.0
2024-03-11 16:40:00,58,26,86,33,11,14,28,0.0,0.0,0.0,9,21,286.0
2024-03-11 16:50:00,57,34,64,33,12,19,21,0.0,0.0,0.0,9,17,266.0
2024-03-11 17:00:00,57,24,60,33,14,16,20,0.0,0.0,0.0,8,10,242.0
2024-03-11 17:10:00,67,21,42,35,8,17,21,0.0,0.0,0.0,10,16,237.0
2024-03-11 17:20:00,72,27,123,35,7,14,20,0.0,0.0,0.0,9,13,320.0
2024-03-11 17:30:00,61,29,24,35,11,14,17,0.0,0.0,0.0,11,9,211.0
2024-03-11 17:40:00,56,14,55,33,12,13,20,0.0,0.0,0.0,13,9,225.0
2024-03-11 17:50:00,73,24,121,32,9,10,18,0.0,0.0,0.0,6,10,303.0
2024-03-11 18:00:00,69,35,49,39,7,14,17,0.0,0.0,0.0,11,12,253.0
2024-03-11 18:10:00,63,24,89,30,10,16,20,0.0,0.0,0.0,13,8,273.0
2024-03-11 18:20:00,61,18,47,29,12,12,6,0.0,0.0,0.0,12,7,204.0
2024-03-11 18:30:00,50,22,79,34,13,13,18,0.0,0.0,0.0,10,13,252.0
2024-03-11 18:40:00,38,27,209,27,17,18,14,0.0,0.0,0.0,10,10,370.0
2024-03-11 18:50:00,39,20,39,23,9,7,7,0.0,0.0,0.0,7,9,160.0
2024-03-11 19:00:00,38,20,81,30,7,13,10,0.0,0.0,0.0,9,8,216.0
2024-03-11 19:10:00,54,23,20,25,9,5,5,0.0,0.0,0.0,5,5,151.0
2024-03-11 19:20:00,32,24,23,27,17,3,6,0.0,0.0,0.0,7,6,145.0
2024-03-11 19:30:00,40,27,29,23,8,8,7,0.0,0.0,0.0,10,5,157.0
2024-03-11 19:40:00,30,32,21,22,9,6,10,0.0,0.0,0.0,6,12,148.0
2024-03-11 19:50:00,25,17,86,18,6,7,9,0.0,0.0,0.0,8,7,183.0
2024-03-11 20:00:00,33,26,33,19,20,20,14,0.0,0.0,0.0,13,15,193.0
2024-03-11 20:10:00,32,27,56,20,13,9,8,0.0,0.0,0.0,11,4,180.0
2024-03-11 20:20:00,29,28,95,13,6,6,8,0.0,0.0,0.0,10,6,201.0
2024-03-11 20:30:00,22,16,28,25,7,16,7,0.0,0.0,0.0,13,9,143.0
2024-03-11 20:40:00,19,22,98,18,7,7,9,0.0,0.0,0.0,7,8,195.0
2024-03-11 20:50:00,27,20,25,25,8,3,8,0.0,0.0,0.0,5,12,133.0
2024-03-11 21:00:00,31,17,53,25,7,7,5,0.0,0.0,0.0,12,4,161.0
2024-03-11 21:10:00,43,21,16,17,10,7,6,0.0,0.0,0.0,6,11,137.0
2024-03-11 21:20:00,36,27,19,24,12,4,8,0.0,0.0,0.0,5,9,144.0
2024-03-11 21:30:00,26,23,22,22,7,8,14,0.0,0.0,0.0,9,11,142.0
2024-03-11 21:40:00,29,19,22,19,7,1,4,0.0,0.0,0.0,1,10,112.0
2024-03-11 21:50:00,21,20,11,7,1,0,7,0.0,0.0,0.0,2,7,76.0
2024-03-11 22:00:00,18,17,23,25,5,7,10,0.0,0.0,0.0,5,12,122.0
2024-03-11 22:10:00,19,18,19,24,4,4,4,0.0,0.0,0.0,7,5,104.0
2024-03-11 22:20:00,19,16,14,19,5,5,7,0.0,0.0,0.0,9,4,98.0
2024-03-11 22:30:00,17,16,20,20,13,4,9,0.0,0.0,0.0,5,12,116.0
2024-03-11 22:40:00,14,14,14,21,4,5,6,0.0,0.0,0.0,6,4,88.0
2024-03-11 22:50:00,10,11,14,23,10,2,9,0.0,0.0,0.0,2,8,89.0
2024-03-11 23:00:00,9,10,5,7,0,2,2,0.0,0.0,0.0,2,2,39.0
2024-03-11 23:10:00,8,10,11,18,11,9,13,0.0,0.0,0.0,15,16,111.0
2024-03-11 23:20:00,16,18,4,8,4,5,6,0.0,0.0,0.0,5,7,73.0
2024-03-11 23:30:00,8,10,5,7,3,4,4,0.0,0.0,0.0,2,4,47.0
2024-03-11 23:40:00,12,13,4,4,0,2,2,0.0,0.0,0.0,1,2,40.0
2024-03-11 23:50:00,2,4,7,11,1,2,4,0.0,0.0,0.0,4,4,39.0
2024-03-12 00:00:00,7,13,3,2,8,1,4,0.0,0.0,0.0,1,4,43.0
2024-03-12 00:10:00,9,13,2,8,4,1,3,0.0,0.0,0.0,4,8,52.0
2024-03-12 00:20:00,5,6,4,7,3,7,9,0.0,0.0,0.0,8,9,58.0
2024-03-12 00:30:00,6,7,8,5,0,1,8,0.0,0.0,0.0,1,13,49.0
2024-03-12 00:40:00,6,8,1,7,6,1,1,0.0,0.0,0.0,1,3,34.0
2024-03-12 00:50:00,4,4,1,2,0,1,4,0.0,0.0,0.0,4,7,27.0
2024-03-12 01:00:00,3,3,3,2,0,0,1,0.0,0.0,0.0,0,3,15.0
2024-03-12 01:10:00,5,7,2,2,1,0,1,0.0,0.0,0.0,0,3,21.0
2024-03-12 01:20:00,3,4,2,6,3,2,3,0.0,0.0,0.0,2,5,30.0
2024-03-12 01:30:00,3,3,2,6,2,1,3,0.0,0.0,0.0,1,6,27.0
2024-03-12 01:40:00,1,4,2,7,1,4,2,0.0,0.0,0.0,4,3,28.0
2024-03-12 01:50:00,1,3,2,5,2,0,0,0.0,0.0,0.0,0,1,14.0
2024-03-12 02:00:00,2,3,0,2,0,1,0,0.0,0.0,0.0,1,5,14.0
2024-03-12 02:10:00,2,3,1,2,1,3,2,0.0,0.0,0.0,5,3,22.0
2024-03-12 02:20:00,2,5,1,3,0,2,5,0.0,0.0,0.0,1,5,24.0
2024-03-12 02:30:00,2,3,2,4,0,1,0,0.0,0.0,0.0,1,0,13.0
2024-03-12 02:40:00,2,3,2,2,0,0,0,0.0,0.0,0.0,0,1,10.0
2024-03-12 02:50:00,0,0,0,1,0,0,2,0.0,0.0,0.0,1,2,6.0
2024-03-12 03:00:00,4,4,1,1,0,0,1,0.0,0.0,0.0,0,1,12.0
2024-03-12 03:10:00,0,0,1,1,0,0,0,0.0,0.0,0.0,0,0,2.0
2024-03-12 03:20:00,1,1,0,2,1,0,1,0.0,0.0,0.0,0,1,7.0
2024-03-12 03:30:00,2,2,0,0,0,0,0,0.0,0.0,0.0,0,2,6.0
2024-03-12 03:40:00,2,2,2,3,0,0,0,0.0,0.0,0.0,0,0,9.0
2024-03-12 03:50:00,1,3,1,4,4,1,1,0.0,0.0,0.0,1,1,17.0
2024-03-12 04:00:00,5,5,1,2,1,0,0,0.0,0.0,0.0,0,0,14.0
2024-03-12 04:10:00,3,5,2,5,0,1,0,0.0,0.0,0.0,0,1,17.0
2024-03-12 04:20:00,3,6,1,6,3,0,1,0.0,0.0,0.0,0,1,21.0
2024-03-12 04:30:00,5,4,3,2,0,0,0,0.0,0.0,0.0,0,0,14.0
2024-03-12 04:40:00,3,4,2,3,1,0,1,0.0,0.0,0.0,0,1,15.0
2024-03-12 04:50:00,10,15,5,6,3,1,2,0.0,0.0,0.0,2,3,47.0
2024-03-12 05:00:00,4,6,15,16,6,0,1,0.0,0.0,0.0,0,1,49.0
2024-03-12 05:10:00,8,8,12,13,4,0,2,0.0,0.0,0.0,0,3,50.0
2024-03-12 05:20:00,10,12,10,17,4,0,1,0.0,0.0,0.0,0,1,55.0
2024-03-12 05:30:00,18,22,9,15,5,1,4,0.0,0.0,0.0,1,6,81.0
2024-03-12 05:40:00,22,23,14,17,14,1,7,0.0,0.0,0.0,1,4,103.0
2024-03-12 05:50:00,14,21,14,19,3,2,2,0.0,0.0,0.0,6,3,84.0
2024-03-12 06:00:00,17,19,9,16,6,1,4,0.0,0.0,0.0,1,5,78.0
2024-03-12 06:10:00,24,24,40,17,5,4,5,0.0,0.0,0.0,6,6,131.0
2024-03-12 06:20:00,29,28,21,29,10,2,6,0.0,0.0,0.0,2,8,135.0
2024-03-12 06:30:00,22,18,68,16,5,4,1,0.0,0.0,0.0,5,3,142.0
2024-03-12 06:40:00,88,15,79,25,5,2,6,0.0,0.0,0.0,6,12,238.0
2024-03-12 06:50:00,27,20,11,17,1,3,8,0.0,0.0,0.0,5,7,99.0
2024-03-12 07:00:00,35,19,47,22,10,5,7,0.0,0.0,0.0,12,7,164.0
2024-03-12 07:10:00,46,36,25,26,11,10,13,0.0,0.0,0.0,8,11,186.0
2024-03-12 07:20:00,51,28,81,42,8,5,9,0.0,0.0,0.0,7,11,242.0
2024-03-12 07:30:00,72,29,43,33,7,7,9,0.0,0.0,0.0,7,8,215.0
2024-03-12 07:40:00,61,24,61,30,9,5,11,0.0,0.0,0.0,5,9,215.0
2024-03-12 07:50:00,62,28,64,30,12,5,18,0.0,0.0,0.0,8,13,240.0
2024-03-12 08:00:00,71,18,39,44,10,7,13,0.0,0.0,0.0,5,11,218.0
2024-03-12 08:10:00,71,26,48,31,17,6,10,0.0,0.0,0.0,8,9,226.0
2024-03-12 08:20:00,65,39,108,36,8,13,11,0.0,0.0,0.0,13,15,308.0
2024-03-12 08:30:00,67,28,184,36,11,8,12,0.0,0.0,0.0,8,7,361.0
2024-03-12 08:40:00,68,28,54,39,12,7,12,0.0,0.0,0.0,8,8,236.0
2024-03-12 08:50:00,71,32,50,40,13,6,12,0.0,0.0,0.0,7,10,241.0
2024-03-12 09:00:00,53,28,159,27,7,10,13,0.0,0.0,0.0,7,14,318.0
2024-03-12 09:10:00,37,23,53,35,11,6,13,0.0,0.0,0.0,4,5,187.0
2024-03-12 09:20:00,42,27,31,33,12,10,11,0.0,0.0,0.0,7,8,181.0
2024-03-12 09:30:00,49,20,83,23,10,13,13,0.0,0.0,0.0,9,12,232.0
2024-03-12 09:40:00,56,29,41,37,11,8,5,0.0,0.0,0.0,10,6,203.0
2024-03-12 09:50:00,47,26,45,35,9,10,7,0.0,0.0,0.0,9,11,199.0
2024-03-12 10:00:00,44,22,82,26,11,8,14,0.0,0.0,0.0,7,11,225.0
2024-03-12 10:10:00,42,22,37,36,6,10,10,0.0,0.0,0.0,7,7,177.0
2024-03-12 10:20:00,46,28,95,30,10,5,10,0.0,0.0,0.0,11,8,243.0
2024-03-12 10:30:00,44,18,41,36,7,10,11,0.0,0.0,0.0,10,10,187.0
2024-03-12 10:40:00,45,21,80,33,6,4,6,0.0,0.0,0.0,5,8,208.0
2024-03-12 10:50:00,54,22,70,36,9,6,13,0.0,0.0,0.0,5,12,227.0
2024-03-12 11:00:00,35,19,59,37,12,11,16,0.0,0.0,0.0,14,10,213.0
2024-03-12 11:10:00,51,27,31,30,7,9,7,0.0,0.0,0.0,12,7,181.0
2024-03-12 11:20:00,44,22,37,35,7,9,10,0.0,0.0,0.0,9,7,180.0
2024-03-12 11:30:00,44,31,38,36,1,4,12,0.0,0.0,0.0,4,12,182.0
2024-03-12 11:40:00,52,30,66,41,10,6,4,0.0,0.0,0.0,7,6,222.0
2024-03-12 11:50:00,42,30,67,32,10,10,8,0.0,0.0,0.0,11,8,218.0
2024-03-12 12:00:00,46,30,56,36,13,12,17,0.0,0.0,0.0,8,13,231.0
2024-03-12 12:10:00,43,28,53,39,11,15,16,0.0,0.0,0.0,8,14,227.0
2024-03-12 12:20:00,49,29,92,26,6,10,15,0.0,0.0,0.0,10,12,249.0
2024-03-12 12:30:00,45,22,50,35,5,5,12,0.0,0.0,0.0,7,6,187.0
2024-03-12 12:40:00,43,26,50,27,10,8,14,0.0,0.0,0.0,10,11,199.0
2024-03-12 12:50:00,72,26,50,38,10,7,14,0.0,0.0,0.0,7,10,234.0
2024-03-12 13:00:00,45,25,101,46,12,10,12,0.0,0.0,0.0,10,12,273.0
2024-03-12 13:10:00,68,36,41,27,11,10,21,0.0,0.0,0.0,11,12,237.0
2024-03-12 13:20:00,46,28,55,33,6,15,12,0.0,0.0,0.0,15,16,226.0
2024-03-12 13:30:00,37,23,54,28,13,8,19,0.0,0.0,0.0,8,16,206.0
2024-03-12 13:40:00,45,29,73,35,7,7,10,0.0,0.0,0.0,8,8,222.0
2024-03-12 13:50:00,49,33,69,30,9,9,14,0.0,0.0,0.0,10,12,235.0
2024-03-12 14:00:00,51,25,137,33,8,12,14,0.0,0.0,0.0,15,11,306.0
2024-03-12 14:10:00,69,17,108,25,5,16,19,0.0,0.0,0.0,9,12,280.0
2024-03-12 14:20:00,56,22,89,32,12,12,14,0.0,0.0,0.0,12,15,264.0
2024-03-12 14:30:00,51,25,91,50,10,11,17,0.0,0.0,0.0,10,15,280.0
2024-03-12 14:40:00,43,17,137,26,12,11,18,0.0,0.0,0.0,10,12,286.0
2024-03-12 14:50:00,119,39,78,38,7,10,11,0.0,0.0,0.0,10,13,325.0
2024-03-12 15:00:00,36,24,78,41,15,7,15,0.0,0.0,0.0,6,11,233.0
2024-03-12 15:10:00,56,19,55,45,9,20,20,0.0,0.0,0.0,21,28,273.0
2024-03-12 15:20:00,52,33,57,46,12,14,23,0.0,0.0,0.0,14,17,268.0
2024-03-12 15:30:00,54,25,66,21,8,9,17,0.0,0.0,0.0,12,9,221.0
2024-03-12 15:40:00,67,19,69,29,6,9,20,0.0,0.0,0.0,9,11,239.0
2024-03-12 15:50:00,53,36,71,21,8,8,18,0.0,0.0,0.0,7,9,231.0
2024-03-12 16:00:00,67,40,56,27,6,12,14,0.0,0.0,0.0,12,8,242.0
2024-03-12 16:10:00,61,27,39,40,12,20,26,0.0,0.0,0.0,17,13,255.0
2024-03-12 16:20:00,62,16,112,35,13,29,21,0.0,0.0,0.0,9,10,307.0
2024-03-12 16:30:00,91,26,156,45,10,14,15,0.0,0.0,0.0,10,14,381.0
2024-03-12 16:40:00,46,9,109,18,7,18,18,0.0,0.0,0.0,9,6,240.0
2024-03-12 16:50:00,86,34,46,27,9,15,15,0.0,0.0,0.0,11,9,252.0
2024-03-12 17:00:00,74,31,62,30,10,11,21,0.0,0.0,0.0,10,10,259.0
2024-03-12 17:10:00,71,19,87,39,6,12,21,0.0,0.0,0.0,7,17,279.0
2024-03-12 17:20:00,58,36,63,31,10,18,27,0.0,0.0,0.0,13,14,270.0
2024-03-12 17:30:00,68,34,54,37,9,10,17,0.0,0.0,0.0,9,17,255.0
2024-03-12 17:40:00,56,25,121,25,12,17,24,0.0,0.0,0.0,17,15,312.0
2024-03-12 17:50:00,50,27,43,27,10,9,14,0.0,0.0,0.0,9,11,200.0
2024-03-12 18:00:00,63,25,123,33,11,11,13,0.0,0.0,0.0,12,12,303.0
2024-03-12 18:10:00,65,20,146,32,10,20,15,0.0,0.0,0.0,15,9,332.0
2024-03-12 18:20:00,55,22,94,22,13,7,8,0.0,0.0,0.0,9,8,238.0
2024-03-12 18:30:00,46,25,50,25,12,15,19,0.0,0.0,0.0,17,18,227.0
2024-03-12 18:40:00,49,16,141,20,10,12,12,0.0,0.0,0.0,12,7,279.0
2024-03-12 18:50:00,44,23,56,27,12,10,9,0.0,0.0,0.0,15,7,203.0
2024-03-12 19:00:00,47,27,67,29,12,8,8,0.0,0.0,0.0,10,12,220.0
2024-03-12 19:10:00,39,24,47,24,7,7,13,0.0,0.0,0.0,9,18,188.0
2024-03-12 19:20:00,38,23,176,20,12,14,6,0.0,0.0,0.0,12,4,305.0
2024-03-12 19:30:00,38,20,33,18,13,12,12,0.0,0.0,0.0,16,17,179.0
2024-03-12 19:40:00,43,28,79,30,17,7,13,0.0,0.0,0.0,11,9,237.0
2024-03-12 19:50:00,44,18,29,29,7,5,10,0.0,0.0,0.0,6,5,153.0
2024-03-12 20:00:00,39,24,21,24,11,9,15,0.0,0.0,0.0,16,15,174.0
2024-03-12 20:10:00,36,23,118,30,8,6,12,0.0,0.0,0.0,10,12,255.0
2024-03-12 20:20:00,34,24,53,22,7,3,7,0.0,0.0,0.0,4,9,163.0
2024-03-12 20:30:00,33,23,29,21,11,9,8,0.0,0.0,0.0,10,7,151.0
2024-03-12 20:40:00,24,22,24,19,8,5,13,0.0,0.0,0.0,14,12,141.0
2024-03-12 20:50:00,22,21,17,30,14,8,4,0.0,0.0,0.0,11,5,132.0
2024-03-12 21:00:00,28,20,18,20,16,8,8,0.0,0.0,0.0,11,7,136.0
2024-03-12 21:10:00,29,23,15,22,14,5,6,0.0,0.0,0.0,11,13,138.0
2024-03-12 21:20:00,33,28,24,26,21,7,5,0.0,0.0,0.0,15,11,170.0
2024-03-12 21:30:00,21,22,13,15,18,5,4,0.0,0.0,0.0,7,5,110.0
2024-03-12 21:40:00,21,24,13,22,18,5,7,0.0,0.0,0.0,21,10,141.0
2024-03-12 21:50:00,20,22,14,14,12,5,5,0.0,0.0,0.0,9,7,108.0
2024-03-12 22:00:00,15,16,10,17,13,14,12,0.0,0.0,0.0,18,12,127.0
2024-03-12 22:10:00,14,18,19,16,21,4,3,0.0,0.0,0.0,5,4,104.0
2024-03-12 22:20:00,15,15,16,21,21,7,5,0.0,0.0,0.0,7,7,114.0
2024-03-12 22:30:00,22,22,8,12,17,8,10,0.0,0.0,0.0,14,10,123.0
2024-03-12 22:40:00,23,22,17,18,17,5,3,0.0,0.0,0.0,7,5,117.0
2024-03-12 22:50:00,12,15,9,14,11,1,6,0.0,0.0,0.0,7,4,79.0
2024-03-12 23:00:00,14,15,13,17,11,5,3,0.0,0.0,0.0,8,8,94.0
2024-03-12 23:10:00,19,21,7,10,9,3,10,0.0,0.0,0.0,9,9,97.0
2024-03-12 23:20:00,13,15,10,13,11,4,5,0.0,0.0,0.0,7,7,85.0
2024-03-12 23:30:00,6,9,6,7,9,6,3,0.0,0.0,0.0,8,1,55.0
2024-03-12 23:40:00,7,18,3,5,5,4,2,0.0,0.0,0.0,7,3,54.0
2024-03-12 23:50:00,7,6,2,10,3,2,4,0.0,0.0,0.0,6,5,45.0
2024-03-13 00:00:00,6,8,1,5,4,2,4,0.0,0.0,0.0,5,8,43.0
2024-03-13 00:10:00,10,11,6,6,5,4,1,0.0,0.0,0.0,5,6,54.0
2024-03-13 00:20:00,3,7,3,8,5,0,3,0.0,0.0,0.0,3,7,39.0
2024-03-13 00:30:00,8,10,7,11,9,4,6,0.0,0.0,0.0,8,4,67.0
2024-03-13 00:40:00,3,2,0,0,1,2,2,0.0,0.0,0.0,3,7,20.0
2024-03-13 00:50:00,2,3,0,0,0,1,2,0.0,0.0,0.0,3,3,14.0
2024-03-13 01:00:00,6,6,4,4,5,2,2,0.0,0.0,0.0,4,3,36.0
2024-03-13 01:10:00,1,1,1,3,3,1,3,0.0,0.0,0.0,2,3,18.0
2024-03-13 01:20:00,4,4,1,4,3,1,1,0.0,0.0,0.0,1,2,21.0
2024-03-13 01:30:00,1,1,2,0,0,0,1,0.0,0.0,0.0,1,2,8.0
2024-03-13 01:40:00,2,2,4,2,2,2,0,0.0,0.0,0.0,2,0,16.0
2024-03-13 01:50:00,2,4,1,1,1,0,0,0.0,0.0,0.0,0,2,11.0
2024-03-13 02:00:00,0,1,3,3,1,4,2,0.0,0.0,0.0,7,6,27.0
2024-03-13 02:10:00,1,2,4,4,0,1,2,0.0,0.0,0.0,3,3,20.0
2024-03-13 02:20:00,2,2,2,2,2,0,1,0.0,0.0,0.0,1,2,14.0
2024-03-13 02:30:00,1,2,4,5,2,0,0,0.0,0.0,0.0,0,0,14.0
2024-03-13 02:40:00,1,2,0,0,0,0,0,0.0,0.0,0.0,0,2,5.0
2024-03-13 02:50:00,1,1,1,1,1,0,0,0.0,0.0,0.0,0,1,6.0
2024-03-13 03:00:00,2,2,3,5,5,0,0,0.0,0.0,0.0,0,3,20.0
2024-03-13 03:10:00,3,5,0,0,0,0,2,0.0,0.0,0.0,2,3,15.0
2024-03-13 03:20:00,3,5,2,5,3,0,1,0.0,0.0,0.0,1,2,22.0
2024-03-13 03:30:00,1,2,0,0,0,1,0,0.0,0.0,0.0,1,1,6.0
2024-03-13 03:40:00,2,4,3,4,1,0,1,0.0,0.0,0.0,1,1,17.0
2024-03-13 03:50:00,5,6,1,3,2,0,1,0.0,0.0,0.0,1,3,22.0
