datetime,D21Z,D23Z,D81Z,D111Z,D112Z,V24Z,V25Z,V51Z,V52Z,V83Z,V84Z,V113Z,V114Z,Total
2024-03-09 13:30:00,82,1,97,21,18,31,16,30,9,0,8,14,9,336
2024-03-09 13:40:00,79,0,90,25,21,35,15,28,13,0,10,17,9,342
2024-03-09 13:50:00,108,1,73,29,15,17,18,21,6,3,19,7,8,325
2024-03-09 14:00:00,87,1,90,29,14,33,19,24,11,2,8,15,6,339
2024-03-09 14:10:00,100,3,87,23,19,22,15,22,19,21,10,19,7,367
2024-03-09 14:20:00,109,1,90,22,11,18,18,20,10,12,10,12,6,339
2024-03-09 14:30:00,104,1,95,23,13,15,14,25,12,9,14,17,7,349
2024-03-09 14:40:00,112,3,91,25,21,19,14,19,13,1,6,21,10,355
2024-03-09 14:50:00,98,1,94,52,11,26,12,19,9,2,7,17,5,353
2024-03-09 15:00:00,91,0,96,34,12,27,15,27,14,5,35,23,10,389
2024-03-09 15:10:00,83,1,75,35,13,25,12,27,9,13,13,20,31,357
2024-03-09 15:20:00,98,1,70,30,14,22,12,26,13,29,10,12,9,346
2024-03-09 15:30:00,95,0,78,26,11,20,19,25,7,12,9,15,21,338
2024-03-09 15:40:00,99,0,91,24,12,30,18,20,13,13,8,14,8,350
2024-03-09 15:50:00,72,0,94,27,15,29,20,19,9,5,5,18,6,319
2024-03-09 16:00:00,96,0,83,19,13,26,16,26,7,11,11,17,3,328
2024-03-09 16:10:00,78,0,82,29,13,24,18,27,11,19,8,16,4,329
2024-03-09 16:20:00,91,2,55,25,17,19,10,23,15,20,6,15,14,312
2024-03-09 16:30:00,77,0,69,25,12,25,12,26,6,21,11,9,4,297
2024-03-09 16:40:00,82,1,75,22,14,23,14,15,10,27,7,12,8,310
2024-03-09 16:50:00,87,3,83,21,17,27,14,22,12,9,8,19,8,330
2024-03-09 17:00:00,76,2,73,20,9,27,15,21,9,16,4,18,5,295
2024-03-09 17:10:00,69,1,90,22,14,21,12,20,6,4,2,15,6,282
2024-03-09 17:20:00,92,0,93,20,13,33,15,12,7,12,10,14,17,338
2024-03-09 17:30:00,75,1,90,26,9,25,10,22,9,6,7,16,3,299
2024-03-09 17:40:00,78,0,88,23,9,21,12,23,12,14,9,11,7,307
2024-03-09 17:50:00,85,0,78,25,15,28,12,28,7,10,9,20,7,324
2024-03-09 18:00:00,86,0,74,25,12,23,8,27,12,11,8,16,13,315
2024-03-09 18:10:00,84,0,64,26,11,25,14,28,11,24,5,16,5,313
2024-03-09 18:20:00,82,3,65,24,15,21,13,29,14,21,23,26,8,344
2024-03-09 18:30:00,71,1,62,16,9,47,16,26,13,18,7,22,5,313
2024-03-09 18:40:00,89,0,66,23,12,34,10,27,18,24,13,18,6,340
2024-03-09 18:50:00,80,0,48,18,12,46,13,28,6,35,5,21,12,324
2024-03-09 19:00:00,76,0,55,29,15,48,7,15,9,29,4,23,6,316
2024-03-09 19:10:00,70,0,57,17,13,41,19,32,8,24,4,18,8,311
2024-03-09 19:20:00,64,3,61,18,12,54,17,28,3,31,7,23,3,324
2024-03-09 19:30:00,66,1,38,16,12,47,15,26,5,32,5,20,6,289
2024-03-09 19:40:00,45,0,44,15,7,45,11,20,8,32,1,16,1,245
2024-03-09 19:50:00,48,0,43,11,5,51,3,14,6,32,6,15,2,236
2024-03-09 20:00:00,59,0,47,16,12,30,6,23,9,34,6,20,7,269
2024-03-09 20:10:00,53,0,34,14,15,41,11,25,5,29,2,20,5,254
2024-03-09 20:20:00,59,0,34,12,7,47,4,18,6,25,4,19,3,238
2024-03-09 20:30:00,41,0,31,9,8,41,4,12,7,27,3,11,3,197
2024-03-09 20:40:00,58,0,35,12,8,43,12,10,4,34,8,12,3,239
2024-03-09 20:50:00,39,1,46,15,13,32,10,20,5,31,0,19,9,240
2024-03-09 21:00:00,71,1,48,11,7,27,7,16,1,33,4,12,3,241
2024-03-09 21:10:00,27,1,31,13,11,35,8,13,2,26,3,24,3,197
2024-03-09 21:20:00,29,0,27,6,7,33,6,13,6,24,0,8,7,166
2024-03-09 21:30:00,37,0,28,13,3,39,1,6,5,24,3,11,1,171
2024-03-09 21:40:00,31,2,26,9,4,32,11,11,2,27,2,6,3,166
2024-03-09 21:50:00,25,0,20,8,4,32,2,7,0,24,0,12,0,134
2024-03-09 22:00:00,32,0,28,7,9,31,4,16,7,22,4,7,2,169
2024-03-09 22:10:00,38,0,23,9,9,35,0,7,5,27,0,10,2,165
2024-03-09 22:20:00,33,0,23,6,6,40,3,16,10,20,0,13,2,172
2024-03-09 22:30:00,43,1,16,8,9,32,5,12,5,20,2,15,6,174
2024-03-09 22:40:00,48,0,28,10,2,44,12,8,4,26,0,17,1,200
2024-03-09 22:50:00,32,0,17,12,2,23,4,6,1,19,0,10,0,126
2024-03-09 23:00:00,44,0,15,10,9,34,4,5,2,16,2,5,4,150
2024-03-09 23:10:00,38,0,20,13,6,24,5,3,3,21,1,17,2,153
2024-03-09 23:20:00,32,0,13,7,4,43,6,6,3,16,4,6,1,141
2024-03-09 23:30:00,22,0,11,6,6,31,1,6,3,15,5,6,1,113
2024-03-09 23:40:00,25,1,10,3,6,33,2,6,0,13,3,8,2,112
2024-03-09 23:50:00,19,1,17,6,5,17,6,16,3,26,3,11,0,130
2024-03-10 00:00:00,21,0,14,5,1,20,0,7,3,9,0,10,2,92
2024-03-10 00:10:00,21,0,6,5,4,22,2,5,3,10,3,8,0,89
2024-03-10 00:20:00,12,0,7,5,1,22,6,3,4,9,1,7,1,78
2024-03-10 00:30:00,23,0,11,4,2,36,6,13,1,11,2,4,0,113
2024-03-10 00:40:00,12,0,13,6,1,8,1,5,2,16,0,11,1,76
2024-03-10 00:50:00,18,0,8,1,5,16,4,5,4,11,0,3,3,78
2024-03-10 01:00:00,12,0,8,0,4,16,4,5,2,15,2,1,2,71
2024-03-10 01:10:00,11,0,6,3,3,11,3,3,2,9,0,4,3,58
2024-03-10 01:20:00,7,0,12,5,1,9,1,3,0,15,0,4,0,57
2024-03-10 01:30:00,9,0,7,2,2,8,0,2,0,10,0,3,1,44
2024-03-10 01:40:00,8,0,6,5,1,18,3,0,0,8,0,5,0,54
2024-03-10 01:50:00,4,0,7,1,1,8,2,0,0,13,1,1,0,38
2024-03-10 02:00:00,9,0,8,1,4,12,0,4,5,5,1,1,1,51
2024-03-10 02:10:00,12,0,6,2,2,20,2,0,0,7,0,4,1,56
2024-03-10 02:20:00,12,0,7,3,1,19,1,1,0,11,0,3,0,58
2024-03-10 02:30:00,6,0,10,3,1,13,0,2,1,12,0,4,0,52
2024-03-10 02:40:00,5,0,4,1,1,9,2,2,2,4,0,1,0,31
2024-03-10 02:50:00,6,0,6,2,1,9,1,3,4,12,0,3,1,48
2024-03-10 03:00:00,8,0,5,1,1,15,2,1,0,4,0,1,0,38
2024-03-10 03:10:00,12,0,1,3,2,12,6,2,3,3,1,5,2,52
2024-03-10 03:20:00,6,0,2,2,3,8,1,3,1,2,0,2,2,32
2024-03-10 03:30:00,8,0,5,0,1,12,0,0,0,6,0,0,1,33
2024-03-10 03:40:00,9,0,4,0,3,14,4,0,0,4,1,0,2,41
2024-03-10 03:50:00,6,0,6,1,1,5,0,0,1,12,4,1,0,37
2024-03-10 04:00:00,7,0,4,2,1,4,0,3,0,7,0,4,0,32
2024-03-10 04:10:00,4,0,4,1,0,9,0,0,0,3,0,1,0,22
2024-03-10 04:20:00,4,0,6,2,4,6,1,0,0,6,0,3,0,32
2024-03-10 04:30:00,9,0,11,0,1,12,0,2,1,16,0,0,0,52
2024-03-10 04:40:00,8,0,11,1,1,8,0,1,2,16,0,2,1,51
2024-03-10 04:50:00,5,0,11,0,2,9,0,0,0,17,1,1,1,47
2024-03-10 05:00:00,9,0,10,1,2,14,2,1,0,13,2,2,1,57
2024-03-10 05:10:00,6,0,12,0,0,8,0,0,0,14,0,0,0,40
2024-03-10 05:20:00,2,0,5,2,1,6,0,1,0,8,0,3,0,28
2024-03-10 05:30:00,6,0,6,4,2,7,6,3,2,11,1,6,0,54
2024-03-10 05:40:00,14,0,5,2,3,19,5,2,0,5,0,2,1,58
2024-03-10 05:50:00,4,0,12,1,3,7,0,0,3,15,0,1,0,46
2024-03-10 06:00:00,5,0,14,1,2,13,2,1,0,18,4,1,0,61
2024-03-10 06:10:00,8,0,15,0,1,12,0,1,0,13,0,0,0,50
2024-03-10 06:20:00,11,0,11,2,4,11,0,1,0,15,1,2,1,59
2024-03-10 06:30:00,5,0,4,0,2,8,3,5,1,8,0,0,0,36
2024-03-10 06:40:00,9,0,6,3,1,11,3,0,0,9,0,4,1,47
2024-03-10 06:50:00,8,0,5,6,4,8,0,1,2,5,0,9,5,53
2024-03-10 07:00:00,9,0,6,2,1,7,2,3,4,5,1,2,0,42
2024-03-10 07:10:00,14,0,8,3,1,12,1,3,3,9,2,4,1,61
2024-03-10 07:20:00,14,0,10,3,7,11,1,6,0,9,0,2,3,66
2024-03-10 07:30:00,12,0,11,4,7,10,0,8,2,10,2,3,1,70
2024-03-10 07:40:00,5,0,14,2,1,3,2,7,2,13,0,2,0,51
2024-03-10 07:50:00,3,0,16,11,2,3,2,5,0,13,1,10,2,68
2024-03-10 08:00:00,7,0,18,3,6,8,6,3,4,17,0,3,2,77
2024-03-10 08:10:00,7,0,16,2,2,6,5,7,3,13,2,2,0,65
2024-03-10 08:20:00,10,0,16,5,2,10,3,10,6,11,0,5,3,81
2024-03-10 08:30:00,16,0,12,9,5,14,5,17,4,9,4,10,0,105
2024-03-10 08:40:00,18,0,26,7,2,15,5,13,4,20,1,8,0,119
2024-03-10 08:50:00,20,0,32,10,1,19,7,15,6,22,0,6,2,140
2024-03-10 09:00:00,17,0,19,10,5,15,4,14,5,15,0,9,1,114
2024-03-10 09:10:00,27,0,33,13,3,21,5,14,5,22,2,13,2,160
2024-03-10 09:20:00,33,0,50,18,7,19,3,14,0,28,2,18,4,196
2024-03-10 09:30:00,33,1,50,12,8,17,4,11,8,17,4,8,0,173
2024-03-10 09:40:00,38,0,57,14,10,17,3,19,11,24,6,11,1,211
2024-03-10 09:50:00,32,0,51,27,9,22,10,19,16,28,3,11,3,231
2024-03-10 10:00:00,32,0,35,13,12,22,10,21,6,27,4,10,6,198
2024-03-10 10:10:00,33,1,63,7,8,21,10,23,6,24,5,7,3,211
2024-03-10 10:20:00,37,1,44,14,4,17,8,17,8,27,1,13,15,206
2024-03-10 10:30:00,38,1,50,18,9,24,8,14,3,23,2,11,4,205
2024-03-10 10:40:00,27,0,50,12,7,17,10,17,7,25,4,14,3,193
2024-03-10 10:50:00,52,0,49,24,5,23,13,19,10,28,3,19,4,249
2024-03-10 11:00:00,59,0,38,16,6,26,11,21,13,19,1,13,3,226
2024-03-10 11:10:00,62,0,44,11,12,33,8,21,10,21,5,9,6,242
2024-03-10 11:20:00,45,1,50,22,13,30,12,23,10,22,3,24,8,263
2024-03-10 11:30:00,73,2,48,17,9,28,11,12,7,28,4,15,5,259
2024-03-10 11:40:00,56,1,65,14,5,28,8,19,10,26,1,11,3,247
2024-03-10 11:50:00,60,0,55,19,8,26,13,41,15,20,5,15,8,285
2024-03-10 12:00:00,58,0,42,14,7,21,6,18,9,21,3,12,1,212
2024-03-10 12:10:00,61,0,55,21,6,25,11,27,8,28,4,16,1,263
2024-03-10 12:20:00,82,1,58,14,12,29,12,22,10,19,6,15,6,286
2024-03-10 12:30:00,73,0,51,15,5,28,10,21,11,17,4,13,2,250
2024-03-10 12:40:00,67,1,65,20,11,37,9,26,6,19,5,24,7,297
2024-03-10 12:50:00,60,2,75,27,12,22,12,27,5,20,5,13,3,283
2024-03-10 13:00:00,67,3,73,23,8,28,15,22,4,28,1,15,6,293
2024-03-10 13:10:00,62,0,48,17,11,30,7,22,8,24,4,20,6,259
2024-03-10 13:20:00,52,0,62,24,16,27,14,18,7,19,6,14,7,266
2024-03-10 13:30:00,56,0,59,22,14,32,13,27,9,23,6,13,4,278
2024-03-10 13:40:00,48,1,64,24,13,18,12,21,8,30,6,22,6,273
2024-03-10 13:50:00,63,1,76,26,16,24,17,29,14,23,1,17,17,324
2024-03-10 14:00:00,56,2,67,35,11,27,14,27,11,27,8,26,4,315
2024-03-10 14:10:00,79,1,67,20,10,21,10,27,12,19,7,16,4,293
2024-03-10 14:20:00,62,1,67,32,6,27,10,24,8,17,5,19,4,282
2024-03-10 14:30:00,91,1,62,23,11,38,14,21,17,24,4,13,15,334
2024-03-10 14:40:00,77,2,69,23,12,31,15,25,12,24,1,19,6,316
2024-03-10 14:50:00,63,1,63,24,9,24,10,27,13,20,7,17,2,280
2024-03-10 15:00:00,73,3,84,26,10,35,11,20,9,17,9,16,10,323
2024-03-10 15:10:00,66,0,65,19,8,28,9,22,5,27,5,15,3,272
2024-03-10 15:20:00,72,0,75,23,12,22,13,20,11,18,2,17,3,288
2024-03-10 15:30:00,67,2,56,19,16,28,15,23,14,19,2,35,10,306
2024-03-10 15:40:00,67,0,70,22,14,32,13,33,18,29,5,14,7,324
2024-03-10 15:50:00,51,0,65,27,12,28,15,26,15,29,4,24,5,301
2024-03-10 16:00:00,58,0,48,18,18,23,11,22,12,22,11,15,5,263
2024-03-10 16:10:00,62,1,74,28,13,20,9,28,9,27,9,24,10,314
2024-03-10 16:20:00,57,1,99,20,13,27,15,24,7,22,4,17,12,318
2024-03-10 16:30:00,51,0,87,17,12,26,15,22,16,24,5,17,3,295
2024-03-10 16:40:00,55,1,57,28,9,24,10,33,13,21,9,20,5,285
2024-03-10 16:50:00,67,0,68,14,18,25,9,21,10,23,5,11,5,276
2024-03-10 17:00:00,35,1,77,16,12,15,3,26,9,29,7,12,4,246
2024-03-10 17:10:00,60,2,67,23,15,24,8,21,40,23,8,18,7,316
2024-03-10 17:20:00,60,0,60,18,13,20,8,30,17,26,11,12,7,282
2024-03-10 17:30:00,41,0,76,19,11,20,11,20,13,20,3,16,1,251
2024-03-10 17:40:00,48,1,61,22,13,28,14,34,15,24,4,18,6,288
2024-03-10 17:50:00,61,0,80,19,19,22,7,28,4,17,14,13,6,290
2024-03-10 18:00:00,52,0,57,16,10,25,7,22,9,34,5,13,4,254
2024-03-10 18:10:00,52,0,49,23,22,29,6,31,10,22,11,16,8,279
2024-03-10 18:20:00,47,0,60,13,8,35,5,23,9,23,3,10,1,237
2024-03-10 18:30:00,51,0,52,20,12,36,12,18,5,33,5,24,0,268
2024-03-10 18:40:00,53,0,42,12,12,39,6,31,8,33,8,14,5,263
2024-03-10 18:50:00,77,0,49,19,11,34,8,27,4,30,9,20,3,291
2024-03-10 19:00:00,62,0,48,15,11,34,7,22,14,38,3,20,7,281
2024-03-10 19:10:00,53,1,45,13,13,57,14,25,15,24,3,14,8,285
2024-03-10 19:20:00,57,0,43,13,9,44,3,15,8,28,6,16,4,246
2024-03-10 19:30:00,53,1,44,14,9,36,5,13,7,27,1,13,2,225
2024-03-10 19:40:00,34,2,27,13,11,23,5,21,6,23,1,13,4,183
2024-03-10 19:50:00,21,0,42,12,9,37,7,16,5,27,9,19,4,208
2024-03-10 20:00:00,45,0,35,14,10,39,2,14,7,31,8,14,4,223
2024-03-10 20:10:00,39,0,27,13,6,43,7,14,4,23,7,8,3,194
2024-03-10 20:20:00,33,1,36,21,6,31,10,27,9,27,0,19,3,223
2024-03-10 20:30:00,31,0,36,10,10,41,6,16,3,31,2,12,2,200
2024-03-10 20:40:00,20,0,24,8,3,37,7,7,9,19,2,14,5,155
2024-03-10 20:50:00,38,0,30,9,6,32,0,12,3,24,2,11,3,170
2024-03-10 21:00:00,24,0,33,8,9,30,8,9,3,19,4,8,4,159
2024-03-10 21:10:00,38,1,24,7,3,40,1,8,2,27,2,5,0,158
2024-03-10 21:20:00,22,0,22,13,4,20,2,5,0,21,2,17,1,129
2024-03-10 21:30:00,38,1,21,11,7,31,3,7,2,21,3,12,1,158
2024-03-10 21:40:00,29,1,24,6,6,22,8,9,4,24,4,10,4,151
2024-03-10 21:50:00,20,0,12,5,2,29,2,4,1,20,1,8,3,107
2024-03-10 22:00:00,19,1,18,4,3,25,0,6,1,20,2,6,1,106
2024-03-10 22:10:00,18,0,13,8,5,21,6,7,1,19,3,12,2,115
2024-03-10 22:20:00,30,0,22,1,4,15,5,2,1,19,2,2,1,104
2024-03-10 22:30:00,27,0,11,3,1,18,5,1,0,13,3,4,0,86
2024-03-10 22:40:00,19,0,10,2,4,16,4,3,1,10,0,6,4,79
2024-03-10 22:50:00,19,0,10,5,3,15,1,2,1,9,0,7,2,74
2024-03-10 23:00:00,15,0,10,2,3,16,3,3,0,9,2,2,0,65
2024-03-10 23:10:00,12,0,8,3,3,12,1,6,4,8,3,3,1,64
2024-03-10 23:20:00,17,0,7,5,4,15,0,2,1,7,0,8,2,68
2024-03-10 23:30:00,9,0,6,1,3,8,2,1,0,9,4,1,1,45
2024-03-10 23:40:00,8,0,3,2,1,8,0,2,0,6,1,2,0,33
2024-03-10 23:50:00,10,0,5,1,3,8,2,2,0,5,0,1,0,37
2024-03-11 00:00:00,3,0,6,0,2,7,3,4,2,6,5,0,0,38
2024-03-11 00:10:00,7,0,6,0,0,9,1,2,0,6,2,0,0,33
2024-03-11 00:20:00,8,0,4,2,3,8,1,2,3,5,2,3,1,42
2024-03-11 00:30:00,7,0,5,1,1,5,0,1,0,5,0,1,0,26
2024-03-11 00:40:00,0,0,5,1,1,0,0,1,0,4,1,3,1,17
2024-03-11 00:50:00,6,0,5,0,2,6,0,0,0,5,1,0,0,25
2024-03-11 01:00:00,4,0,6,0,3,4,1,2,2,9,0,0,0,31
2024-03-11 01:10:00,7,0,0,0,2,9,2,1,1,0,0,0,0,22
2024-03-11 01:20:00,3,0,4,1,2,3,0,2,0,5,0,3,2,25
2024-03-11 01:30:00,4,0,2,0,0,4,0,0,0,2,9,0,0,21
2024-03-11 01:40:00,4,0,2,3,1,5,0,0,0,3,1,5,1,25
2024-03-11 01:50:00,7,0,1,2,2,6,0,0,0,1,2,4,2,27
2024-03-11 02:00:00,4,0,3,0,0,3,0,1,2,6,3,0,0,22
2024-03-11 02:10:00,1,0,2,1,0,2,0,0,0,3,0,1,0,10
2024-03-11 02:20:00,1,0,2,0,1,1,0,1,0,2,1,0,0,9
2024-03-11 02:30:00,1,0,4,0,0,1,1,0,0,4,0,0,0,11
2024-03-11 02:40:00,2,0,1,0,0,2,0,1,1,1,0,0,0,8
2024-03-11 02:50:00,0,0,2,1,0,0,0,0,0,2,0,1,0,6
2024-03-11 03:00:00,2,0,0,0,0,4,1,1,1,0,0,0,0,9
2024-03-11 03:10:00,5,0,2,0,0,7,0,0,0,2,0,0,0,16
2024-03-11 03:20:00,3,0,3,0,0,3,0,0,0,4,0,0,0,13
2024-03-11 03:30:00,2,0,2,0,1,3,0,0,0,2,0,0,0,10
2024-03-11 03:40:00,2,0,4,0,0,3,1,0,0,7,2,0,0,19
2024-03-11 03:50:00,1,0,3,0,1,1,0,3,2,4,0,0,0,15
2024-03-11 04:00:00,4,0,6,0,0,4,0,0,0,9,2,0,0,25
2024-03-11 04:10:00,2,0,7,1,4,3,2,1,3,7,3,1,0,34
2024-03-11 04:20:00,3,0,10,1,1,4,0,1,3,9,0,2,0,34
2024-03-11 04:30:00,6,0,14,1,2,7,2,3,2,12,0,1,0,50
2024-03-11 04:40:00,3,0,25,0,3,4,1,6,4,16,3,0,0,65
2024-03-11 04:50:00,8,0,31,4,6,9,5,2,2,20,2,6,1,96
2024-03-11 05:00:00,4,0,41,2,4,5,1,4,4,20,0,2,1,88
2024-03-11 05:10:00,11,0,61,5,2,11,1,4,8,23,1,5,2,134
2024-03-11 05:20:00,13,1,67,4,2,11,3,6,0,22,2,6,0,137
2024-03-11 05:30:00,23,0,105,5,10,11,4,15,6,7,4,5,2,197
2024-03-11 05:40:00,27,0,114,7,7,19,5,16,5,5,9,8,3,225
2024-03-11 05:50:00,17,0,122,2,8,11,3,16,4,0,3,3,1,190
2024-03-11 06:00:00,18,0,101,3,8,18,4,15,10,15,10,4,1,207
2024-03-11 06:10:00,25,0,113,1,13,20,6,17,12,21,14,5,3,250
2024-03-11 06:20:00,40,0,113,5,8,21,5,22,4,14,21,4,2,259
2024-03-11 06:30:00,42,1,128,11,14,20,3,11,2,10,7,10,3,262
2024-03-11 06:40:00,50,0,126,15,23,19,6,20,9,11,14,9,7,309
2024-03-11 06:50:00,52,0,124,10,13,19,3,24,6,7,12,12,3,285
2024-03-11 07:00:00,67,0,109,17,11,25,1,16,15,9,9,16,4,299
2024-03-11 07:10:00,70,0,133,7,17,27,4,11,14,8,14,13,6,324
2024-03-11 07:20:00,54,1,108,16,15,31,9,12,16,18,12,13,3,308
2024-03-11 07:30:00,67,2,97,13,21,27,11,6,16,0,19,9,1,289
2024-03-11 07:40:00,74,0,103,16,31,26,5,5,12,7,19,11,5,314
2024-03-11 07:50:00,62,1,97,22,30,26,13,12,8,8,12,12,5,308
2024-03-11 08:00:00,72,0,94,32,25,16,19,6,11,5,13,18,5,316
2024-03-11 08:10:00,56,0,88,19,15,25,9,24,16,9,16,14,5,296
2024-03-11 08:20:00,72,1,98,17,19,29,13,18,14,8,17,9,4,319
2024-03-11 08:30:00,59,0,116,31,16,25,11,13,12,13,13,19,10,338
2024-03-11 08:40:00,53,1,74,17,17,24,12,16,20,32,6,8,4,284
2024-03-11 08:50:00,65,0,113,19,21,28,11,23,14,20,18,20,9,361
2024-03-11 09:00:00,80,0,90,19,13,21,10,20,10,22,15,10,5,315
2024-03-11 09:10:00,44,0,88,17,23,23,9,23,10,20,13,13,12,295
2024-03-11 09:20:00,40,0,104,15,19,23,15,27,13,8,17,11,3,295
2024-03-11 09:30:00,60,0,82,22,13,20,13,23,12,12,8,15,5,285
2024-03-11 09:40:00,62,0,65,23,10,23,10,18,8,25,8,11,6,269
2024-03-11 09:50:00,63,2,73,37,13,23,10,26,15,19,7,21,6,315
2024-03-11 10:00:00,58,0,78,27,13,25,8,19,6,21,13,16,8,292
2024-03-11 10:10:00,75,1,61,21,13,28,11,20,7,23,14,19,79,372
2024-03-11 10:20:00,70,0,57,28,13,23,8,18,10,19,17,19,14,296
2024-03-11 10:30:00,70,0,74,24,22,23,9,22,12,17,13,19,8,313
2024-03-11 10:40:00,69,0,54,29,19,27,15,24,11,25,8,18,8,307
2024-03-11 10:50:00,70,2,55,31,11,26,7,22,11,9,12,20,8,284
2024-03-11 11:00:00,62,1,76,19,17,28,8,20,4,14,17,16,8,290
2024-03-11 11:10:00,69,0,58,23,23,23,13,23,12,23,11,12,10,300
2024-03-11 11:20:00,67,1,73,21,17,29,12,16,11,25,21,19,5,317
2024-03-11 11:30:00,60,0,73,21,17,33,17,30,22,17,9,17,10,326
2024-03-11 11:40:00,67,5,52,17,20,25,13,28,16,19,12,17,9,300
2024-03-11 11:50:00,74,1,61,31,16,27,14,32,8,28,12,15,3,322
2024-03-11 12:00:00,82,0,60,30,13,31,14,28,7,16,15,24,11,331
2024-03-11 12:10:00,89,0,68,26,20,31,12,20,15,28,6,18,11,344
2024-03-11 12:20:00,70,2,66,33,16,23,16,26,10,17,16,46,13,354
2024-03-11 12:30:00,88,0,65,20,13,22,14,29,6,21,6,8,8,300
2024-03-11 12:40:00,69,0,73,30,14,21,11,21,9,25,7,17,10,307
2024-03-11 12:50:00,77,0,69,24,16,28,10,22,14,13,4,17,11,305
2024-03-11 13:00:00,77,0,65,15,24,31,17,27,25,21,19,13,9,343
2024-03-11 13:10:00,98,3,84,28,14,32,16,28,8,5,11,12,10,349
2024-03-11 13:20:00,81,0,69,26,18,26,9,3,34,12,12,14,9,313
2024-03-11 13:30:00,67,1,70,31,10,29,14,26,23,20,16,20,4,331
2024-03-11 13:40:00,78,0,75,23,14,31,10,15,16,25,4,14,10,315
2024-03-11 13:50:00,91,1,66,23,21,30,11,23,14,27,11,16,12,346
2024-03-11 14:00:00,86,1,63,34,20,26,13,20,14,11,13,15,3,319
2024-03-11 14:10:00,102,0,77,29,16,23,16,31,8,23,4,17,9,355
2024-03-11 14:20:00,101,0,78,23,17,23,19,24,11,16,14,15,10,351
2024-03-11 14:30:00,85,1,51,20,13,25,15,26,8,19,6,12,14,295
2024-03-11 14:40:00,98,1,75,19,19,30,18,21,12,14,9,15,20,351
2024-03-11 14:50:00,104,0,86,33,16,19,12,15,11,13,9,16,16,350
2024-03-11 15:00:00,105,0,66,37,12,17,19,15,12,9,8,13,6,319
2024-03-11 15:10:00,96,3,90,25,8,19,26,20,7,22,8,16,5,345
2024-03-11 15:20:00,99,2,82,41,9,16,18,16,12,18,16,15,7,351
2024-03-11 15:30:00,78,0,69,36,16,14,11,16,10,19,11,16,12,308
2024-03-11 15:40:00,82,2,63,29,14,16,24,35,14,20,18,28,4,349
2024-03-11 15:50:00,86,2,72,36,9,16,26,17,4,19,5,20,1,313
2024-03-11 16:00:00,64,0,72,31,10,13,21,27,6,18,11,17,7,297
2024-03-11 16:10:00,89,3,75,29,18,4,24,19,8,18,13,18,7,325
2024-03-11 16:20:00,64,1,84,38,10,3,20,19,14,20,10,11,6,300
2024-03-11 16:30:00,83,1,80,35,11,4,17,15,9,14,6,11,10,296
2024-03-11 16:40:00,85,1,68,43,17,6,21,15,1,13,8,16,9,303
2024-03-11 16:50:00,97,1,72,31,18,4,25,25,6,18,8,18,9,332
2024-03-11 17:00:00,81,1,94,32,25,4,18,15,14,9,9,22,7,331
2024-03-11 17:10:00,78,3,77,38,24,2,16,17,7,27,3,12,17,321
2024-03-11 17:20:00,93,1,86,32,15,17,10,16,2,19,12,17,4,324
2024-03-11 17:30:00,89,0,73,39,14,28,20,22,8,21,6,16,11,347
2024-03-11 17:40:00,78,2,79,40,11,29,19,27,8,24,7,11,5,340
2024-03-11 17:50:00,90,0,82,28,18,27,18,20,11,25,12,15,5,351
2024-03-11 18:00:00,88,1,71,31,16,31,20,22,11,23,10,18,7,349
2024-03-11 18:10:00,92,0,64,37,14,22,17,28,11,21,5,19,6,336
2024-03-11 18:20:00,85,1,66,31,14,29,17,19,11,25,6,22,5,331
2024-03-11 18:30:00,91,1,86,27,13,28,13,19,8,22,17,14,7,346
2024-03-11 18:40:00,79,0,63,24,10,29,30,17,8,16,8,19,2,305
2024-03-11 18:50:00,74,1,61,29,12,57,23,35,11,26,3,24,7,363
2024-03-11 19:00:00,78,1,41,20,14,41,12,23,0,31,3,25,8,297
2024-03-11 19:10:00,68,1,37,16,14,41,9,25,7,24,5,22,6,275
2024-03-11 19:20:00,76,1,44,18,12,50,14,30,7,34,8,20,1,315
2024-03-11 19:30:00,68,1,48,17,8,45,13,17,10,23,3,17,7,277
2024-03-11 19:40:00,50,1,51,11,9,41,7,24,3,34,3,9,4,247
2024-03-11 19:50:00,70,0,53,10,15,38,16,19,4,36,3,18,9,291
2024-03-11 20:00:00,48,0,38,20,21,39,12,15,12,36,6,27,9,283
2024-03-11 20:10:00,61,0,35,18,22,36,11,23,9,23,7,25,18,288
2024-03-11 20:20:00,61,0,46,16,17,45,8,22,3,36,2,24,16,296
2024-03-11 20:30:00,59,0,34,11,18,51,6,4,9,28,0,15,14,249
2024-03-11 20:40:00,42,0,34,8,12,36,7,16,9,29,2,12,10,217
2024-03-11 20:50:00,42,0,22,17,15,43,4,7,5,20,9,12,13,209
2024-03-11 21:00:00,59,0,25,14,15,39,6,10,14,25,4,17,10,238
2024-03-11 21:10:00,52,0,23,15,19,48,5,11,3,25,4,17,20,242
2024-03-11 21:20:00,61,0,24,16,16,46,6,5,2,25,5,15,19,240
2024-03-11 21:30:00,45,0,19,4,8,41,5,8,12,15,1,4,2,164
2024-03-11 21:40:00,27,0,34,9,3,22,2,3,3,30,0,15,0,148
2024-03-11 21:50:00,27,0,8,8,6,28,1,4,0,12,1,18,5,118
