datetime,D41Z,V42Z,D71Z,D81Z,D82Z,V83Z,V84Z,D811Z,D812Z,V813Z,V814Z,D111Z,D112Z,V113Z,V114Z,D115Z,D121Z,D122Z,V123Z,V124Z,D125Z,D126Z,V521Z,Total
2024-03-22 09:30:00,43,12,17,18,18,29,16,21,26,25,18,13,28,9,30,30,53,24,16,19,84,28,6,583
2024-03-22 09:40:00,12,16,9,15,15,19,19,15,32,29,12,15,28,10,24,43,59,18,15,15,78,7,4,509
2024-03-22 09:50:00,58,16,9,16,13,25,9,10,33,34,9,12,32,10,29,46,81,14,5,8,78,40,3,590
2024-03-22 10:00:00,227,19,26,18,17,30,17,18,28,27,14,12,26,8,22,36,81,32,13,19,88,43,4,825
2024-03-22 10:10:00,57,14,12,16,20,26,18,23,31,25,17,15,24,18,19,46,51,29,11,25,81,26,5,609
2024-03-22 10:20:00,25,12,3,16,16,22,14,14,42,30,14,14,34,11,23,46,53,36,15,25,77,17,2,561
2024-03-22 10:30:00,24,13,8,11,17,21,16,18,34,27,14,11,39,6,17,49,62,47,11,16,108,26,0,595
2024-03-22 10:40:00,20,21,18,15,17,24,19,18,31,37,14,18,48,13,31,40,66,34,10,23,87,11,1,616
2024-03-22 10:50:00,85,13,10,21,18,25,12,20,41,32,21,14,33,11,21,54,50,43,14,18,85,43,3,687
2024-03-22 11:00:00,271,12,41,13,18,26,17,16,28,24,16,137,28,12,18,46,55,31,11,24,75,164,2,1085
2024-03-22 11:10:00,25,14,11,18,24,30,18,22,33,26,22,13,42,7,15,54,63,41,6,15,92,192,2,785
2024-03-22 11:20:00,101,12,15,17,11,18,15,13,34,29,18,13,43,7,23,53,70,36,17,19,95,49,3,711
2024-03-22 11:30:00,152,14,11,17,38,23,16,24,32,27,19,11,29,8,20,42,58,32,13,23,85,261,0,955
2024-03-22 11:40:00,18,16,16,15,16,28,17,18,42,35,15,16,36,15,14,54,68,88,12,20,87,179,5,830
2024-03-22 11:50:00,131,14,6,16,20,17,18,17,29,26,18,15,40,12,19,57,64,32,20,23,91,250,5,940
2024-03-22 12:00:00,28,18,8,10,20,17,17,24,34,36,21,17,35,11,26,54,66,46,11,24,91,62,6,682
2024-03-22 12:10:00,145,13,13,18,20,43,14,17,36,29,14,21,36,9,20,55,75,22,8,13,91,146,1,859
2024-03-22 12:20:00,42,7,14,10,29,21,9,22,27,28,14,15,47,13,21,65,83,46,10,20,106,85,4,738
2024-03-22 12:30:00,83,12,39,11,18,17,11,21,26,19,14,22,50,11,19,74,73,46,16,23,113,413,6,1137
2024-03-22 12:40:00,123,11,10,17,20,23,15,18,31,30,13,18,53,9,23,58,71,39,13,25,94,66,7,787
2024-03-22 12:50:00,189,10,9,11,23,18,16,24,27,20,21,16,52,11,11,69,75,97,13,25,115,340,5,1197
2024-03-22 13:00:00,126,15,22,17,84,26,13,14,30,21,15,20,44,13,20,60,79,69,10,21,106,281,6,1112
2024-03-22 13:10:00,177,12,16,15,17,23,16,13,33,21,13,11,69,8,18,100,75,70,1,12,101,199,2,1022
2024-03-22 13:20:00,11,11,8,14,18,14,12,20,24,22,14,19,60,12,22,64,70,52,13,15,83,30,6,614
2024-03-22 13:30:00,145,17,22,8,15,18,6,10,33,27,9,20,40,12,19,51,76,38,15,18,97,208,6,910
2024-03-22 13:40:00,17,21,11,11,12,22,11,15,23,22,11,27,62,14,31,75,87,42,13,21,114,105,2,769
2024-03-22 13:50:00,133,14,13,14,78,18,6,14,26,23,9,16,48,9,10,60,78,58,6,22,115,216,4,990
2024-03-22 14:00:00,29,13,32,14,19,18,15,19,16,20,15,8,45,6,17,65,69,46,12,21,107,578,4,1188
2024-03-22 14:10:00,52,13,14,11,10,19,8,10,25,20,7,17,67,13,15,74,71,59,7,16,95,300,3,926
2024-03-22 14:20:00,11,15,4,16,12,18,10,11,30,27,11,21,57,14,15,81,87,51,7,21,116,34,6,675
2024-03-22 14:30:00,79,22,107,11,38,23,19,19,28,27,17,16,58,8,24,63,94,54,11,22,121,516,3,1380
2024-03-22 14:40:00,13,16,15,15,19,25,13,20,30,29,18,19,65,10,24,79,77,67,7,20,115,47,3,746
2024-03-22 14:50:00,39,9,15,17,26,22,14,23,29,25,21,19,47,16,18,74,82,52,6,15,110,123,6,808
2024-03-22 15:00:00,135,18,19,11,19,20,19,18,30,26,13,20,61,15,17,79,104,81,4,15,113,509,4,1350
2024-03-22 15:10:00,200,19,10,10,17,13,8,8,33,24,6,24,61,10,29,79,98,55,6,25,125,555,5,1420
2024-03-22 15:20:00,241,13,14,17,10,21,14,17,29,28,17,16,70,9,12,82,90,55,6,19,142,229,3,1154
2024-03-22 15:30:00,46,19,21,20,63,25,14,15,39,31,13,46,75,12,20,82,88,62,2,12,103,598,2,1408
2024-03-22 15:40:00,141,19,20,13,14,35,16,18,21,22,16,40,88,12,24,99,97,61,7,18,119,426,6,1332
2024-03-22 15:50:00,94,11,21,12,16,29,21,16,26,21,14,26,58,12,19,82,91,48,6,24,129,222,5,1003
2024-03-22 16:00:00,203,15,13,13,28,25,16,15,36,28,17,29,64,16,13,106,68,57,2,5,74,557,5,1405
2024-03-22 16:10:00,84,16,16,10,20,29,20,19,26,26,16,35,85,21,16,90,102,60,0,16,112,429,7,1255
2024-03-22 16:20:00,74,24,17,18,14,38,19,10,36,33,13,15,60,12,14,76,72,45,5,14,108,521,4,1242
2024-03-22 16:30:00,140,6,36,9,17,24,14,23,21,22,15,13,58,10,17,55,82,41,13,19,100,777,2,1514
2024-03-22 16:40:00,62,12,11,19,26,16,23,22,34,31,17,20,62,10,32,71,89,44,7,16,112,96,5,837
2024-03-22 16:50:00,121,28,28,9,19,19,20,24,28,28,17,17,61,9,13,77,67,50,9,22,107,926,6,1705
2024-03-22 17:00:00,73,17,21,13,12,31,13,7,22,24,8,17,53,13,12,59,72,55,1,21,93,650,5,1292
2024-03-22 17:10:00,120,15,11,12,17,19,14,19,26,23,16,21,44,10,26,55,76,41,12,18,93,533,4,1225
2024-03-22 17:20:00,17,11,15,17,18,25,19,20,29,27,14,11,53,12,21,60,71,31,9,19,93,18,9,619
2024-03-22 17:30:00,19,11,53,8,16,30,12,14,19,18,9,17,39,13,16,65,133,43,7,13,98,328,6,987
2024-03-22 17:40:00,6,14,14,10,13,21,9,14,20,20,11,14,65,12,6,69,73,54,3,10,61,37,4,560
2024-03-22 17:50:00,43,16,13,11,14,39,14,16,28,23,12,13,44,13,15,60,62,45,9,19,114,628,7,1258
2024-03-22 18:00:00,286,11,31,7,18,29,17,13,19,16,9,15,46,8,22,55,86,48,10,23,114,761,3,1647
2024-03-22 18:10:00,84,8,13,19,14,20,9,16,35,34,15,24,60,16,26,83,69,45,11,17,89,313,5,1025
2024-03-22 18:20:00,66,13,7,15,19,23,13,24,23,27,18,21,49,14,21,63,74,37,10,18,99,22,3,679
2024-03-22 18:30:00,5,4,8,1,8,13,6,7,6,9,10,8,20,5,10,21,30,17,5,11,51,222,2,479
2024-03-22 18:40:00,6,5,6,6,7,9,4,3,9,9,4,9,9,5,11,27,30,14,13,10,40,6,2,244
2024-03-22 18:50:00,119,10,5,10,12,12,6,17,19,21,13,7,18,8,14,28,36,22,3,6,50,605,6,1047
2024-03-22 19:00:00,64,12,18,14,12,25,12,9,24,23,11,18,37,13,20,46,59,34,12,11,72,191,5,742
2024-03-22 19:10:00,137,12,36,8,13,15,13,15,23,18,14,15,42,14,21,56,62,36,12,11,88,748,3,1412
2024-03-22 19:20:00,116,13,12,8,13,22,12,13,21,17,12,22,30,18,20,49,60,35,15,24,81,160,1,774
2024-03-22 19:30:00,15,13,14,7,9,20,8,12,16,19,12,11,19,12,22,30,44,17,12,16,58,196,3,585
2024-03-22 19:40:00,11,12,13,14,15,23,13,14,23,28,13,6,25,4,14,27,47,33,9,17,69,140,0,570
2024-03-22 19:50:00,21,17,5,8,15,23,15,16,20,23,16,9,30,7,25,35,57,28,13,16,79,45,2,525
2024-03-22 20:00:00,89,15,7,8,13,19,11,10,18,21,9,8,30,8,29,33,53,21,15,13,66,422,1,919
2024-03-22 20:10:00,9,10,4,13,16,16,19,16,19,24,18,13,17,10,21,28,47,17,14,15,62,125,3,536
2024-03-22 20:20:00,84,13,2,6,15,15,9,8,15,16,7,4,22,3,18,24,115,18,10,13,62,105,3,587
2024-03-22 20:30:00,96,5,8,7,11,16,13,8,12,12,6,7,22,6,22,22,49,18,19,18,63,96,3,539
2024-03-22 20:40:00,9,11,4,11,9,19,5,12,16,19,14,10,26,8,23,31,41,19,14,15,53,9,4,382
2024-03-22 20:50:00,7,9,4,4,9,9,5,8,10,11,9,9,20,6,24,26,32,10,17,11,43,4,2,289
2024-03-22 21:00:00,16,8,4,8,14,11,14,15,11,12,17,10,19,8,28,26,40,14,18,15,55,26,2,391
2024-03-22 21:10:00,15,7,5,7,7,13,11,8,13,9,7,10,14,7,27,25,37,11,19,11,42,10,2,317
2024-03-22 21:20:00,7,8,6,7,9,16,10,5,13,14,5,5,18,3,26,28,46,10,19,11,51,3,1,321
2024-03-22 21:30:00,6,7,5,7,24,13,4,6,12,11,7,11,17,9,23,21,41,16,17,9,47,24,3,340
2024-03-22 21:40:00,147,7,22,10,4,14,9,5,13,13,8,12,14,7,22,22,34,5,12,5,39,138,3,565
2024-03-22 21:50:00,3,5,1,6,12,15,17,10,9,11,11,9,23,5,25,34,42,17,15,17,56,9,4,356
2024-03-22 22:00:00,228,8,10,10,72,19,3,6,14,12,5,11,27,6,35,26,43,17,17,15,60,35,2,681
2024-03-22 22:10:00,16,5,5,3,3,13,5,3,8,13,3,9,16,7,26,24,51,10,16,7,53,6,6,308
2024-03-22 22:20:00,75,6,24,9,8,17,12,8,14,14,9,9,17,7,17,19,40,13,20,11,51,144,3,547
2024-03-22 22:30:00,6,8,8,4,7,18,6,4,10,10,5,7,9,6,16,14,39,9,25,9,43,6,1,270
2024-03-22 22:40:00,179,7,2,7,6,7,11,10,6,7,7,9,14,7,23,22,29,13,23,12,38,6,0,445
2024-03-22 22:50:00,28,8,8,8,13,10,5,7,14,16,7,7,19,4,28,24,48,16,16,11,58,53,5,413
2024-03-22 23:00:00,7,5,3,5,7,9,6,5,12,11,4,6,13,5,13,15,24,8,14,8,30,5,2,217
2024-03-22 23:10:00,3,4,4,7,4,10,7,4,7,7,5,7,14,4,22,16,20,11,16,7,28,3,1,211
2024-03-22 23:20:00,42,5,4,4,5,10,6,9,8,9,10,9,11,7,25,21,29,6,22,4,34,41,3,324
2024-03-22 23:30:00,1,2,2,6,8,7,7,5,5,5,8,4,10,3,15,12,29,9,17,10,37,5,0,207
2024-03-22 23:40:00,4,6,5,5,6,11,8,6,7,9,6,6,13,4,20,18,24,2,13,2,24,1,2,202
2024-03-22 23:50:00,8,8,3,6,8,14,11,8,12,17,9,4,8,2,16,9,30,8,16,5,35,4,4,245
2024-03-23 00:00:00,207,5,1,3,12,9,11,10,7,8,13,3,10,2,19,11,28,8,24,9,37,5,1,443
2024-03-23 00:10:00,5,5,2,0,3,2,4,4,4,3,6,4,5,3,18,9,25,9,17,10,35,4,0,177
2024-03-23 00:20:00,3,3,6,2,6,8,8,5,5,6,6,1,8,1,10,8,19,10,15,7,18,4,2,161
2024-03-23 00:30:00,1,3,2,2,3,3,3,2,2,2,3,8,5,7,11,12,18,2,16,2,19,1,1,128
2024-03-23 00:40:00,6,8,0,3,4,5,6,3,11,14,7,2,7,1,17,10,20,6,19,6,26,0,4,185
2024-03-23 00:50:00,4,3,1,0,1,2,1,1,4,6,1,4,7,6,12,13,12,7,14,8,19,3,3,132
2024-03-23 01:00:00,6,8,5,5,8,15,11,2,12,14,4,3,7,2,11,10,12,10,11,11,21,3,0,191
2024-03-23 01:10:00,4,6,4,3,2,8,4,4,7,7,1,3,3,1,11,6,17,5,12,4,19,3,0,134
2024-03-23 01:20:00,157,4,6,1,1,3,2,1,6,8,2,4,5,3,10,10,12,2,12,2,16,1,4,272
2024-03-23 01:30:00,0,1,0,1,4,5,5,3,1,1,3,1,3,0,3,2,10,1,9,1,11,0,1,66
2024-03-23 01:40:00,2,3,2,2,1,5,2,0,3,4,0,0,2,0,1,3,8,3,6,3,11,0,1,62
2024-03-23 01:50:00,0,2,2,0,0,4,0,0,0,0,0,2,6,2,6,10,12,3,14,3,14,2,2,84
2024-03-23 02:00:00,275,6,1,1,3,2,2,2,3,3,2,3,4,2,5,6,17,4,13,3,18,16,1,392
2024-03-23 02:10:00,1,1,1,1,1,3,1,1,1,1,2,3,3,2,5,4,11,2,10,1,16,2,0,73
2024-03-23 02:20:00,1,2,1,0,0,0,0,0,1,1,0,2,1,1,2,3,13,2,13,2,13,0,2,60
2024-03-23 02:30:00,2,4,0,1,1,5,2,0,2,3,0,1,2,1,5,3,9,1,12,1,11,1,1,68
2024-03-23 02:40:00,6,7,0,1,1,2,3,1,6,8,1,1,3,1,6,4,10,1,9,1,10,2,1,85
2024-03-23 02:50:00,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,2,5,3,4,3,7,2,2,33
2024-03-23 03:00:00,1,2,0,0,1,0,1,1,0,0,1,1,2,1,6,3,16,2,16,2,18,1,2,77
2024-03-23 03:10:00,0,1,0,0,1,2,1,1,1,1,1,1,1,1,1,1,5,0,7,1,6,0,1,34
2024-03-23 03:20:00,4,3,1,1,0,2,1,5,5,5,3,2,2,2,7,3,7,0,3,1,7,0,1,65
2024-03-23 03:30:00,0,0,0,0,4,1,4,3,1,2,4,1,3,0,7,3,6,2,7,2,8,1,1,60
2024-03-23 03:40:00,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,8,1,8,1,9,0,3,36
2024-03-23 03:50:00,3,3,0,2,1,3,1,3,5,6,1,4,1,2,2,3,1,2,1,2,3,2,0,51
2024-03-23 04:00:00,0,0,1,0,2,1,3,0,0,0,0,0,1,0,2,0,4,1,5,1,6,0,0,27
2024-03-23 04:10:00,2,3,0,0,1,0,1,4,2,2,4,0,1,0,2,1,4,1,4,1,5,1,0,39
2024-03-23 04:20:00,0,0,0,0,3,4,3,2,0,0,2,2,4,1,6,6,8,0,8,0,8,0,0,57
2024-03-23 04:30:00,1,1,0,0,2,0,1,0,1,1,0,0,2,0,2,2,1,0,1,0,1,0,0,16
2024-03-23 04:40:00,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,2,0,2,0,2,0,0,15
2024-03-23 04:50:00,1,1,1,2,3,3,2,1,3,3,4,2,2,1,6,4,7,0,8,0,7,0,0,61
2024-03-23 05:00:00,2,3,0,1,1,1,1,4,2,3,4,1,3,2,6,4,2,1,4,2,3,1,0,51
2024-03-23 05:10:00,4,4,1,2,2,4,2,3,8,6,3,2,4,0,6,4,9,1,9,3,9,1,0,87
2024-03-23 05:20:00,2,1,2,1,2,4,3,1,3,4,2,0,0,0,3,0,13,0,13,2,13,0,0,69
2024-03-23 05:30:00,4,4,1,6,2,7,4,3,8,8,3,2,0,4,5,2,13,4,15,4,15,2,0,116
2024-03-23 05:40:00,1,2,0,0,2,1,2,2,1,3,2,2,2,5,6,5,8,2,9,2,10,0,0,67
2024-03-23 05:50:00,1,1,2,4,4,6,6,4,4,5,4,0,4,0,4,4,8,1,8,1,8,1,0,80
2024-03-23 06:00:00,1,1,0,2,3,6,6,2,5,7,4,2,2,2,5,3,11,0,9,0,11,0,0,82
2024-03-23 06:10:00,2,2,2,2,1,4,2,0,4,5,1,0,3,0,5,3,12,2,9,3,15,0,0,77
2024-03-23 06:20:00,1,1,1,2,4,4,5,4,4,3,6,0,3,0,4,4,11,4,11,3,15,4,0,94
2024-03-23 06:30:00,1,1,0,4,1,4,2,1,5,7,1,1,4,2,7,4,19,4,13,4,25,1,0,111
2024-03-23 06:40:00,2,2,1,1,2,4,4,6,3,4,6,2,6,3,8,10,19,3,12,5,22,2,0,127
2024-03-23 06:50:00,2,2,1,1,1,2,2,2,2,4,2,3,3,2,7,5,11,5,9,4,15,2,0,87
2024-03-23 07:00:00,2,4,1,1,0,2,1,0,3,3,0,3,5,1,8,6,12,3,10,4,14,2,0,85
2024-03-23 07:10:00,4,3,3,3,5,5,4,4,7,4,4,1,1,1,3,2,10,4,5,4,14,3,0,94
2024-03-23 07:20:00,3,3,3,1,4,4,4,5,2,3,6,2,3,3,5,5,18,6,18,5,23,4,0,130
2024-03-23 07:30:00,3,3,1,5,7,9,5,3,7,7,4,1,5,1,6,6,3,3,4,3,5,2,0,93
2024-03-23 07:40:00,4,6,2,6,8,7,5,6,9,9,5,6,9,4,9,14,14,5,13,5,18,2,0,166
2024-03-23 07:50:00,4,8,2,3,2,9,2,3,6,8,3,3,5,2,6,7,17,6,15,7,22,4,0,144
2024-03-23 08:00:00,3,4,1,2,2,6,5,3,5,6,3,2,6,1,8,6,19,5,17,5,22,3,0,134
2024-03-23 08:10:00,2,3,0,2,3,2,3,5,4,3,6,5,7,6,15,13,16,4,11,4,19,3,0,136
2024-03-23 08:20:00,6,8,1,10,5,6,4,6,11,12,8,1,10,0,12,10,21,4,16,3,25,1,1,181
2024-03-23 08:30:00,8,6,1,3,7,8,7,5,10,11,5,4,15,1,15,16,21,3,21,3,28,3,0,201
2024-03-23 08:40:00,7,10,6,7,7,10,8,10,11,15,13,7,4,6,14,12,26,9,15,9,35,7,1,249
2024-03-23 08:50:00,9,10,3,9,8,9,5,5,18,18,9,6,10,6,15,13,22,7,13,8,29,4,0,236
2024-03-23 09:00:00,9,13,1,4,8,9,7,6,11,13,6,5,10,4,11,17,31,14,15,13,42,13,1,263
2024-03-23 09:10:00,17,15,3,6,9,10,8,8,22,17,8,7,11,5,13,18,18,9,14,7,26,8,0,259
2024-03-23 09:20:00,13,10,5,7,9,28,13,12,18,21,13,4,15,2,15,17,31,7,16,8,40,8,1,313
2024-03-23 09:30:00,18,14,10,14,20,30,23,18,27,28,17,4,13,4,20,16,29,13,16,11,44,3,0,392
2024-03-23 09:40:00,16,12,11,15,18,20,15,16,30,26,18,10,11,11,14,18,44,14,24,10,46,2,1,402
2024-03-23 09:50:00,7,8,7,15,12,19,13,16,21,16,24,8,19,7,18,28,43,15,8,10,60,7,1,382
2024-03-23 10:00:00,32,14,8,17,16,26,12,19,30,29,23,5,12,7,9,18,53,22,17,13,65,8,0,455
2024-03-23 10:10:00,20,13,7,10,12,19,14,13,25,22,15,10,17,6,15,29,44,22,16,14,56,10,0,409
2024-03-23 10:20:00,17,11,5,12,14,23,20,14,23,26,13,9,14,8,12,19,50,18,14,15,62,6,2,407
2024-03-23 10:30:00,11,16,7,12,15,20,12,20,23,23,19,17,30,13,21,43,55,21,17,17,75,12,3,502
2024-03-23 10:40:00,26,19,9,10,15,24,16,22,23,23,20,9,18,8,16,23,48,17,16,14,58,8,4,446
2024-03-23 10:50:00,19,14,8,13,7,24,8,7,32,29,11,9,16,8,11,26,52,24,18,23,76,10,1,446
2024-03-23 11:00:00,23,9,10,14,15,39,25,16,34,26,17,8,22,7,15,26,52,28,15,16,74,13,2,506
2024-03-23 11:10:00,19,14,12,15,23,25,13,24,32,25,23,14,21,10,23,36,55,28,14,16,76,14,0,532
2024-03-23 11:20:00,20,8,7,8,10,25,14,12,29,24,11,9,23,6,18,29,69,44,16,23,90,14,1,510
2024-03-23 11:30:00,14,14,9,17,23,23,14,22,31,26,18,5,23,4,18,31,59,13,15,13,68,7,3,470
2024-03-23 11:40:00,26,19,6,9,9,22,14,13,31,27,14,15,23,13,18,34,73,35,16,18,97,17,1,550
2024-03-23 11:50:00,21,19,5,11,19,14,14,21,32,27,22,21,29,14,23,46,72,43,12,19,94,17,1,596
2024-03-23 12:00:00,23,11,10,12,15,22,16,20,27,21,21,10,22,10,16,34,62,26,16,15,77,14,2,502
2024-03-23 12:10:00,19,9,6,17,19,23,16,21,36,29,18,8,22,8,16,40,56,40,11,13,73,31,2,533
2024-03-23 12:20:00,20,15,11,10,17,21,14,19,27,21,19,16,44,10,17,56,62,32,8,16,83,20,2,560
2024-03-23 12:30:00,17,14,6,16,16,22,11,14,34,30,16,9,28,9,16,39,70,42,10,17,97,28,3,564
2024-03-23 12:40:00,22,9,13,14,23,23,21,21,39,29,20,12,30,11,16,46,68,34,7,16,83,19,1,577
2024-03-23 12:50:00,18,12,7,11,14,15,9,10,26,25,11,20,35,16,18,63,82,44,12,21,109,26,0,604
2024-03-23 13:00:00,16,10,11,9,11,23,13,9,20,13,11,10,28,7,17,34,61,33,19,17,74,12,1,459
2024-03-23 13:10:00,14,20,11,16,21,19,18,21,35,32,20,10,41,10,18,50,55,30,11,19,83,14,1,569
2024-03-23 13:20:00,20,15,7,15,18,20,16,20,31,26,19,11,31,6,21,36,60,28,19,22,82,16,4,543
2024-03-23 13:30:00,17,14,3,14,20,15,16,20,29,20,16,13,36,8,20,49,62,39,9,17,89,29,0,555
2024-03-23 13:40:00,22,12,10,14,15,20,11,13,32,24,14,21,36,15,21,54,74,43,8,21,105,25,1,611
2024-03-23 13:50:00,21,15,12,11,20,17,19,19,35,27,17,13,37,8,20,45,74,42,14,20,108,23,3,620
2024-03-23 14:00:00,25,14,11,12,13,21,20,14,34,25,14,17,44,11,20,53,65,39,11,16,94,21,4,598
2024-03-23 14:10:00,22,18,8,18,20,19,16,18,38,34,16,19,37,13,22,56,78,39,3,16,104,26,1,641
2024-03-23 14:20:00,15,8,13,11,20,28,20,17,27,21,15,14,43,14,26,59,79,46,5,22,100,25,0,628
2024-03-23 14:30:00,42,11,10,14,17,14,18,21,25,22,21,15,49,9,13,63,59,38,10,23,100,20,1,615
2024-03-23 14:40:00,19,14,7,8,14,18,8,16,22,22,12,18,40,18,25,47,81,42,3,23,109,22,1,589
2024-03-23 14:50:00,14,14,10,10,20,21,18,19,27,22,30,17,29,13,20,47,62,39,9,17,100,15,1,574
2024-03-23 15:00:00,21,14,8,13,13,22,14,14,31,28,13,14,38,13,22,47,80,42,15,23,106,21,1,613
2024-03-23 15:10:00,19,16,10,7,14,16,9,16,25,21,16,12,32,8,27,44,74,21,20,18,93,16,3,537
2024-03-23 15:20:00,23,20,13,5,14,21,15,19,23,21,19,18,21,14,24,31,53,31,16,23,77,16,1,518
2024-03-23 15:30:00,19,22,7,10,15,21,11,13,34,24,15,14,31,12,21,46,62,43,11,15,97,33,1,577
2024-03-23 15:40:00,15,9,6,7,15,18,14,20,18,15,17,8,46,3,17,52,70,35,11,18,78,26,5,523
2024-03-23 15:50:00,17,14,8,8,13,15,12,19,22,25,17,16,41,10,25,45,73,42,11,18,108,20,3,582
2024-03-23 16:00:00,20,15,10,10,17,16,17,19,27,20,19,12,24,12,21,39,67,33,22,24,86,15,2,547
2024-03-23 16:10:00,14,14,8,14,20,21,16,25,23,21,20,11,30,7,29,40,67,38,12,25,106,16,0,577
2024-03-23 16:20:00,23,12,10,6,13,18,11,13,18,16,14,17,36,15,20,46,75,48,9,18,99,22,3,562
2024-03-23 16:30:00,15,9,11,7,17,18,11,18,16,14,16,12,36,12,31,45,58,33,16,25,83,18,2,523
2024-03-23 16:40:00,29,16,11,16,13,18,16,8,23,20,10,17,35,8,22,53,64,30,18,18,77,21,2,545
2024-03-23 16:50:00,32,15,6,11,12,19,14,17,30,26,16,22,42,12,17,64,77,58,6,24,105,28,2,655
2024-03-23 17:00:00,18,19,13,9,10,26,14,15,23,27,14,22,38,15,31,45,78,41,17,19,105,21,2,622
2024-03-23 17:10:00,14,9,8,8,14,13,15,17,18,21,16,13,45,10,17,59,79,43,8,27,100,21,1,576
2024-03-23 17:20:00,15,14,12,8,12,22,14,13,22,21,12,15,35,14,22,49,64,38,15,15,94,27,3,556
2024-03-23 17:30:00,12,8,9,14,15,19,13,15,25,21,17,13,26,11,26,46,52,37,14,16,98,24,0,531
2024-03-23 17:40:00,24,16,10,8,9,21,7,13,22,25,14,19,45,14,19,48,63,34,13,16,68,19,3,530
2024-03-23 17:50:00,65,22,5,7,11,14,9,14,22,21,15,14,37,9,15,58,74,34,11,23,98,19,9,606
2024-03-23 18:00:00,13,11,11,9,10,23,10,14,19,19,13,24,41,16,16,64,59,42,10,20,97,28,1,570
2024-03-23 18:10:00,17,7,10,12,12,18,14,19,23,20,17,17,48,12,13,55,66,30,11,16,82,16,3,538
2024-03-23 18:20:00,14,9,7,8,27,14,14,16,20,21,15,17,36,12,23,49,72,43,4,17,99,23,0,560
2024-03-23 18:30:00,16,13,5,12,23,13,12,21,23,26,22,18,39,17,22,64,68,30,15,18,100,22,3,602
2024-03-23 18:40:00,18,12,9,7,12,19,13,16,26,19,13,17,32,12,18,42,80,50,6,15,105,27,4,572
2024-03-23 18:50:00,26,11,6,9,17,19,14,19,22,27,18,18,42,19,16,58,61,31,15,18,83,20,1,570
2024-03-23 19:00:00,21,15,14,11,14,22,16,15,27,24,16,18,22,17,18,48,58,24,11,15,82,9,0,517
2024-03-23 19:10:00,12,7,3,6,15,19,13,18,23,20,21,14,32,9,23,42,62,28,13,16,82,12,2,492
2024-03-23 19:20:00,15,13,6,7,6,14,9,7,21,22,5,17,15,16,19,34,67,30,17,14,91,18,1,464
2024-03-23 19:30:00,10,7,9,8,11,18,8,10,19,18,9,18,24,14,34,31,61,22,13,16,81,16,0,457
2024-03-23 19:40:00,12,10,8,8,12,14,12,11,20,20,13,4,18,8,23,26,67,33,11,21,81,16,1,449
2024-03-23 19:50:00,10,10,6,10,14,17,10,15,18,18,12,8,26,11,19,44,59,20,19,17,75,8,2,448
2024-03-23 20:00:00,14,13,7,9,15,20,14,21,23,24,18,8,19,8,21,24,59,28,14,16,81,15,0,471
2024-03-23 20:10:00,25,16,3,12,13,16,12,19,20,25,21,9,24,7,19,30,116,25,16,19,69,6,1,523
2024-03-23 20:20:00,7,8,5,7,9,15,15,12,10,13,15,13,21,9,16,26,51,20,19,16,71,9,0,387
2024-03-23 20:30:00,13,11,6,7,12,15,13,12,22,21,15,15,21,7,24,30,47,12,17,11,51,6,3,391
2024-03-23 20:40:00,5,4,8,8,6,14,7,7,14,11,5,8,11,8,14,22,48,10,12,7,53,13,2,297
2024-03-23 20:50:00,9,11,2,8,10,11,12,12,16,15,11,11,15,7,18,25,35,13,18,11,50,5,1,326
2024-03-23 21:00:00,7,8,1,3,8,10,9,9,10,12,9,11,22,8,18,30,45,15,15,14,54,5,3,326
2024-03-23 21:10:00,7,9,5,3,4,6,6,4,9,7,5,8,20,4,15,23,38,11,19,9,49,8,1,270
2024-03-23 21:20:00,4,1,5,4,8,11,11,9,8,6,7,11,15,6,14,19,43,9,23,9,51,6,1,281
2024-03-23 21:30:00,3,5,9,5,5,11,9,3,7,9,4,16,12,9,13,23,37,9,17,8,47,4,1,266
2024-03-23 21:40:00,4,2,7,5,11,15,9,12,9,10,12,11,18,8,26,28,44,18,17,14,57,8,1,346
2024-03-23 21:50:00,11,12,2,2,4,8,6,6,11,10,4,9,18,5,22,21,42,13,20,14,50,9,2,301
2024-03-23 22:00:00,6,7,2,4,7,10,7,7,8,7,10,10,17,7,17,25,31,6,19,6,34,5,1,253
2024-03-23 22:10:00,8,10,7,6,8,16,10,10,12,13,12,9,19,7,21,26,38,11,16,10,46,5,1,321
2024-03-23 22:20:00,4,5,0,8,10,15,10,10,14,19,13,6,7,3,18,11,37,7,17,8,44,4,0,270
2024-03-23 22:30:00,3,3,2,5,10,7,7,10,6,6,10,13,9,13,21,20,33,7,18,7,47,5,0,262
2024-03-23 22:40:00,10,9,3,7,13,13,12,18,17,20,14,14,25,10,26,36,60,26,16,21,85,12,0,467
2024-03-23 22:50:00,7,8,5,3,5,11,8,4,11,13,5,10,11,9,11,26,50,16,24,12,65,6,0,320
2024-03-23 23:00:00,6,6,2,4,6,9,9,7,9,10,7,7,16,7,21,25,53,12,19,10,65,2,0,312
2024-03-23 23:10:00,5,4,5,5,5,14,6,4,14,11,5,10,10,8,15,22,48,18,18,12,62,8,0,309
