datetime,D11Z,D12Z,D21Z,D22Z,D23Z,D41Z,D42Z,D43Z,D51Z,D55Z,D13Z,Total
2024-03-10 05:30:00,6,3,16,2,16,1,0,0,0,0,0,44
2024-03-10 05:40:00,6,6,10,0,10,2,0,0,0,0,0,34
2024-03-10 05:50:00,2,2,16,0,16,1,2,2,0,0,0,41
2024-03-10 06:00:00,7,7,18,1,18,1,0,0,0,0,0,52
2024-03-10 06:10:00,6,7,34,1,33,10,0,0,0,0,0,91
2024-03-10 06:20:00,4,4,18,0,19,4,2,2,0,0,0,53
2024-03-10 06:30:00,6,5,20,2,21,5,1,1,0,0,0,61
2024-03-10 06:40:00,4,4,16,0,16,4,1,1,0,0,0,46
2024-03-10 06:50:00,6,6,14,1,16,2,2,2,0,0,0,49
2024-03-10 07:00:00,5,5,10,0,11,4,1,1,0,0,0,37
2024-03-10 07:10:00,5,5,11,0,13,5,1,1,0,0,0,41
2024-03-10 07:20:00,9,9,17,1,17,3,1,1,0,0,0,58
2024-03-10 07:30:00,7,8,14,1,14,3,1,0,0,0,0,48
2024-03-10 07:40:00,6,6,15,1,16,3,1,1,0,0,0,49
2024-03-10 07:50:00,11,11,19,0,19,5,2,1,0,0,0,68
2024-03-10 08:00:00,7,7,11,2,12,3,1,1,0,0,0,44
2024-03-10 08:10:00,5,5,11,0,11,4,0,0,0,0,0,36
2024-03-10 08:20:00,8,10,13,0,16,3,3,3,0,0,14,70
2024-03-10 08:30:00,16,14,26,0,29,6,3,3,0,0,0,97
2024-03-10 08:40:00,20,20,18,3,20,5,3,3,0,0,2,94
2024-03-10 08:50:00,17,17,27,2,29,6,6,5,0,0,0,109
2024-03-10 09:00:00,20,21,29,2,31,7,3,2,0,0,0,115
2024-03-10 09:10:00,17,16,39,4,39,6,4,4,0,0,0,129
2024-03-10 09:20:00,23,23,33,2,35,9,5,4,0,0,0,134
2024-03-10 09:30:00,16,19,54,3,54,16,3,3,0,0,0,168
2024-03-10 09:40:00,30,29,54,0,56,13,0,0,0,0,2,184
2024-03-10 09:50:00,23,25,61,0,62,11,2,2,0,0,0,186
2024-03-10 10:00:00,32,30,66,3,69,17,5,5,0,0,0,227
2024-03-10 10:10:00,22,24,51,1,56,9,5,5,0,0,0,173
2024-03-10 10:20:00,20,20,59,1,59,8,2,2,0,0,0,171
2024-03-10 10:30:00,30,30,49,1,54,10,3,2,0,0,1,180
2024-03-10 10:40:00,21,21,43,1,45,12,6,6,0,0,0,155
2024-03-10 10:50:00,29,30,60,3,62,13,3,3,0,0,0,203
2024-03-10 11:00:00,36,39,75,2,81,21,6,8,0,0,0,268
2024-03-10 11:10:00,44,44,67,4,75,16,7,7,0,0,0,264
2024-03-10 11:20:00,49,49,86,1,91,15,6,6,0,0,0,303
2024-03-10 11:30:00,51,52,79,4,84,12,1,1,0,0,0,284
2024-03-10 11:40:00,33,35,70,0,77,10,3,3,0,0,0,231
2024-03-10 11:50:00,45,42,96,2,99,17,14,14,0,0,0,329
2024-03-10 12:00:00,33,34,77,3,79,13,5,5,0,0,0,249
2024-03-10 12:10:00,50,47,85,0,91,17,5,4,0,0,0,299
2024-03-10 12:20:00,39,41,77,1,86,14,14,15,0,0,0,287
2024-03-10 12:30:00,43,42,100,5,105,30,8,9,0,0,6,348
2024-03-10 12:40:00,34,34,83,4,87,21,18,19,0,0,0,300
2024-03-10 12:50:00,31,33,84,4,89,16,6,5,0,0,0,268
2024-03-10 13:00:00,41,39,88,2,92,22,16,17,0,0,0,317
2024-03-10 13:10:00,36,38,104,2,106,21,12,11,0,0,0,330
2024-03-10 13:20:00,37,34,77,2,81,17,10,11,0,0,0,269
2024-03-10 13:30:00,38,40,96,3,97,16,8,8,0,0,0,306
2024-03-10 13:40:00,47,48,92,3,93,19,4,4,0,0,35,345
2024-03-10 13:50:00,38,40,96,0,102,22,13,12,0,0,0,323
2024-03-10 14:00:00,57,55,97,3,103,17,10,10,0,0,0,352
2024-03-10 14:10:00,39,42,94,2,97,17,5,5,0,0,0,301
2024-03-10 14:20:00,48,47,100,2,107,19,6,5,0,0,0,334
2024-03-10 14:30:00,25,26,90,4,93,15,9,9,0,0,19,290
2024-03-10 14:40:00,31,31,102,2,106,21,12,12,0,0,0,317
2024-03-10 14:50:00,41,39,90,5,94,20,13,13,0,0,0,315
2024-03-10 15:00:00,35,38,76,3,78,13,12,12,0,0,0,267
2024-03-10 15:10:00,39,39,97,2,100,14,17,17,0,0,0,325
2024-03-10 15:20:00,41,44,105,2,107,21,13,12,0,0,0,345
2024-03-10 15:30:00,35,37,92,1,93,15,9,9,0,0,0,291
2024-03-10 15:40:00,31,29,91,3,94,17,13,13,0,0,2,293
2024-03-10 15:50:00,38,36,92,4,94,12,5,5,0,0,14,300
2024-03-10 16:00:00,40,42,104,1,108,19,8,8,0,0,0,330
2024-03-10 16:10:00,38,36,121,2,128,17,9,9,0,0,0,360
2024-03-10 16:20:00,45,47,98,3,103,15,12,12,0,0,0,335
2024-03-10 16:30:00,32,33,112,4,116,18,11,11,0,0,4,341
2024-03-10 16:40:00,41,42,101,1,105,19,8,7,0,0,10,334
2024-03-10 16:50:00,35,35,80,1,87,8,10,11,0,0,0,267
2024-03-10 17:00:00,38,37,92,0,94,13,12,12,0,0,0,298
2024-03-10 17:10:00,40,40,98,7,102,16,16,13,0,0,49,381
2024-03-10 17:20:00,52,51,111,3,118,22,12,13,0,0,19,401
2024-03-10 17:30:00,35,36,107,2,109,17,18,19,0,0,0,343
2024-03-10 17:40:00,58,56,117,7,123,14,5,5,0,0,0,385
2024-03-10 17:50:00,39,44,112,0,115,19,9,9,0,0,0,347
2024-03-10 18:00:00,36,34,86,2,87,8,7,7,0,0,0,267
2024-03-10 18:10:00,37,37,88,1,93,18,11,11,0,0,11,307
2024-03-10 18:20:00,34,36,92,3,94,16,12,11,0,0,29,327
2024-03-10 18:30:00,29,30,53,3,59,10,9,9,0,0,0,202
2024-03-10 18:40:00,28,30,72,0,76,13,13,13,0,0,0,245
2024-03-10 18:50:00,29,28,85,1,90,10,7,7,0,0,4,261
2024-03-10 19:00:00,27,29,57,0,59,12,8,8,0,0,30,230
2024-03-10 19:10:00,27,25,53,0,54,14,13,11,0,0,0,197
2024-03-10 19:20:00,41,43,82,4,86,9,10,12,0,0,1,288
2024-03-10 19:30:00,45,43,83,0,84,13,8,8,0,0,17,301
2024-03-10 19:40:00,21,23,61,1,63,13,12,12,0,0,0,206
2024-03-10 19:50:00,39,37,80,0,81,13,5,5,0,0,1,261
2024-03-10 20:00:00,27,27,64,0,66,8,14,13,0,0,0,219
2024-03-10 20:10:00,26,28,70,1,72,19,5,5,0,0,24,250
2024-03-10 20:20:00,21,21,58,2,60,11,5,5,0,0,0,183
2024-03-10 20:30:00,34,33,67,2,67,10,5,5,0,0,0,223
2024-03-10 20:40:00,23,24,61,3,62,13,8,8,0,0,0,202
2024-03-10 20:50:00,21,21,55,0,56,7,5,5,0,0,0,170
2024-03-10 21:00:00,21,22,51,0,51,7,7,7,0,0,0,166
2024-03-10 21:10:00,15,14,47,0,50,1,3,3,0,0,0,133
2024-03-10 21:20:00,23,23,66,0,67,6,2,2,0,0,0,189
2024-03-10 21:30:00,20,23,43,0,46,8,7,7,0,0,0,154
2024-03-10 21:40:00,16,14,47,0,48,5,3,3,0,0,0,136
2024-03-10 21:50:00,13,14,40,2,40,9,5,5,0,0,18,146
2024-03-10 22:00:00,14,13,36,0,36,5,4,4,0,0,0,112
2024-03-10 22:10:00,9,9,35,2,35,9,3,1,0,0,0,103
2024-03-10 22:20:00,14,15,46,0,47,12,7,7,0,0,0,148
2024-03-10 22:30:00,12,11,34,2,35,8,7,7,0,0,0,116
2024-03-10 22:40:00,7,7,23,1,24,5,5,4,0,0,0,76
2024-03-10 22:50:00,4,4,24,1,27,4,3,3,0,0,0,70
2024-03-10 23:00:00,7,7,28,2,29,6,0,0,0,0,0,79
2024-03-10 23:10:00,7,7,21,1,23,6,2,2,0,0,0,69
2024-03-10 23:20:00,5,6,12,0,12,4,5,5,0,0,0,49
2024-03-10 23:30:00,4,3,20,0,21,4,1,1,0,0,0,54
2024-03-10 23:40:00,5,5,10,0,10,0,0,0,0,0,1,31
2024-03-10 23:50:00,1,1,8,0,8,0,1,1,0,0,78,98
2024-03-11 00:00:00,4,4,17,0,17,2,3,3,0,0,0,50
2024-03-11 00:10:00,5,5,11,1,11,0,2,2,0,0,0,37
2024-03-11 00:20:00,3,3,6,0,6,0,0,0,0,0,0,18
2024-03-11 00:30:00,2,2,4,0,4,0,0,0,0,0,0,12
2024-03-11 00:40:00,1,1,5,0,6,1,4,4,0,0,84,106
2024-03-11 00:50:00,1,1,5,0,5,2,2,2,0,0,0,18
2024-03-11 01:00:00,3,3,12,0,12,5,1,0,0,0,0,36
2024-03-11 01:10:00,3,3,8,0,8,0,0,0,0,0,0,22
2024-03-11 01:20:00,3,3,4,0,4,0,1,1,0,0,0,16
2024-03-11 01:30:00,5,5,6,0,6,0,0,0,0,0,0,22
2024-03-11 01:40:00,3,3,3,0,3,1,0,0,0,0,0,13
2024-03-11 01:50:00,2,2,7,0,8,1,0,0,0,0,0,20
2024-03-11 02:00:00,1,1,2,0,2,0,0,0,0,0,0,6
2024-03-11 02:10:00,3,3,3,0,3,0,0,0,0,0,0,12
2024-03-11 02:20:00,5,4,6,1,6,0,0,0,0,0,0,22
2024-03-11 02:30:00,0,0,2,0,2,0,1,1,0,0,0,6
2024-03-11 02:40:00,0,0,0,0,0,0,1,1,0,0,0,2
2024-03-11 02:50:00,1,1,3,0,3,1,0,0,0,0,0,9
2024-03-11 03:00:00,0,0,4,0,4,0,0,0,0,0,0,8
2024-03-11 03:10:00,0,0,2,0,2,0,0,0,0,0,0,4
2024-03-11 03:20:00,1,1,3,0,3,1,0,0,0,0,0,9
2024-03-11 03:30:00,2,2,5,1,5,1,0,0,0,0,0,16
2024-03-11 03:40:00,1,1,1,0,1,0,0,0,0,0,0,4
2024-03-11 03:50:00,4,4,3,0,3,0,0,0,0,0,0,14
2024-03-11 04:00:00,2,2,4,0,4,0,2,2,0,0,0,16
2024-03-11 04:10:00,4,4,5,0,7,0,0,0,0,0,0,20
2024-03-11 04:20:00,3,3,6,1,8,2,0,0,0,0,0,23
2024-03-11 04:30:00,4,5,11,0,11,3,1,0,0,0,0,35
2024-03-11 04:40:00,4,3,22,0,22,6,0,0,0,0,0,57
2024-03-11 04:50:00,9,10,28,1,28,6,1,0,0,0,0,83
2024-03-11 05:00:00,14,15,34,2,35,9,0,0,0,0,0,109
2024-03-11 05:10:00,10,11,39,0,39,13,1,1,0,0,0,114
2024-03-11 05:20:00,16,18,60,2,60,25,2,2,0,0,0,185
2024-03-11 05:30:00,24,23,58,4,59,17,1,1,0,0,0,187
2024-03-11 05:40:00,29,29,99,0,101,25,2,2,0,0,0,287
2024-03-11 05:50:00,30,31,97,3,97,23,2,2,0,0,0,285
2024-03-11 06:00:00,32,30,91,2,93,22,2,2,0,0,0,274
2024-03-11 06:10:00,20,21,87,3,89,32,4,4,0,0,0,260
2024-03-11 06:20:00,38,37,107,2,107,30,1,1,0,0,0,323
2024-03-11 06:30:00,37,37,105,5,107,45,3,3,0,0,0,342
2024-03-11 06:40:00,38,37,115,8,116,40,11,10,0,0,0,375
2024-03-11 06:50:00,37,39,114,10,116,46,7,7,0,0,0,376
2024-03-11 07:00:00,47,45,119,5,122,55,5,5,0,0,0,403
2024-03-11 07:10:00,42,42,124,6,126,54,7,7,0,0,0,408
2024-03-11 07:20:00,56,56,136,9,140,54,4,6,0,0,0,461
2024-03-11 07:30:00,50,50,133,3,134,48,7,5,0,0,0,430
2024-03-11 07:40:00,51,51,155,7,159,59,12,13,0,0,0,507
2024-03-11 07:50:00,55,54,140,3,143,53,5,5,0,0,0,458
2024-03-11 08:00:00,44,44,134,2,138,49,10,9,0,0,0,430
2024-03-11 08:10:00,46,47,141,6,145,52,6,7,0,0,0,450
2024-03-11 08:20:00,45,44,126,9,127,42,3,2,0,0,0,398
2024-03-11 08:30:00,46,46,140,5,144,53,6,6,0,0,0,446
2024-03-11 08:40:00,48,49,134,8,139,38,3,3,0,0,0,422
2024-03-11 08:50:00,41,43,145,7,147,55,10,10,0,0,0,458
2024-03-11 09:00:00,36,37,101,4,104,41,10,10,0,0,0,343
2024-03-11 09:10:00,35,35,125,5,131,40,8,8,0,0,0,387
2024-03-11 09:20:00,42,40,112,5,114,35,7,6,0,0,0,361
2024-03-11 09:30:00,48,50,117,6,127,31,8,6,0,0,0,393
2024-03-11 09:40:00,54,54,108,17,114,30,4,7,0,0,0,388
2024-03-11 09:50:00,40,40,114,9,120,33,6,6,0,0,0,368
2024-03-11 10:00:00,48,48,110,3,119,25,11,11,0,0,0,375
2024-03-11 10:10:00,37,37,104,10,106,28,5,5,0,0,0,332
2024-03-11 10:20:00,49,47,116,8,117,20,9,9,0,0,0,375
2024-03-11 10:30:00,35,37,108,6,112,34,8,8,0,0,0,348
2024-03-11 10:40:00,48,46,118,6,121,24,3,2,0,0,0,368
2024-03-11 10:50:00,42,42,107,4,111,28,9,9,0,0,0,352
2024-03-11 11:00:00,28,30,93,6,98,25,7,7,0,0,0,294
2024-03-11 11:10:00,50,50,118,8,121,24,8,8,0,0,0,387
2024-03-11 11:20:00,45,45,93,2,103,14,8,7,0,0,0,317
2024-03-11 11:30:00,41,40,95,1,101,15,4,5,0,0,3,305
2024-03-11 11:40:00,37,38,122,3,125,25,11,10,0,0,0,371
2024-03-11 11:50:00,35,35,104,5,109,22,6,6,0,0,0,322
2024-03-11 12:00:00,31,32,112,7,114,25,12,11,0,0,0,344
2024-03-11 12:10:00,45,46,118,2,127,20,6,5,0,0,0,369
2024-03-11 12:20:00,36,37,111,4,111,28,5,5,0,0,0,337
2024-03-11 12:30:00,37,38,117,8,119,29,12,12,0,0,0,372
2024-03-11 12:40:00,41,43,120,3,128,33,6,6,0,0,0,380
2024-03-11 12:50:00,43,43,138,9,141,25,9,8,0,0,0,416
2024-03-11 13:00:00,47,49,128,9,135,30,8,9,0,0,0,415
2024-03-11 13:10:00,36,38,116,6,122,23,6,5,0,0,0,352
2024-03-11 13:20:00,39,38,132,7,133,25,7,6,0,0,0,387
2024-03-11 13:30:00,38,38,124,1,131,32,8,8,0,0,0,380
2024-03-11 13:40:00,37,35,116,5,120,26,15,14,0,0,0,368
2024-03-11 13:50:00,36,38,121,8,123,33,13,13,0,0,0,385
2024-03-11 14:00:00,44,46,124,3,126,27,10,9,0,0,0,389
2024-03-11 14:10:00,40,40,128,6,136,34,6,7,0,0,0,397
2024-03-11 14:20:00,40,39,132,7,136,34,15,15,0,0,0,418
2024-03-11 14:30:00,35,40,134,7,141,37,9,9,0,0,1,413
2024-03-11 14:40:00,36,38,131,3,134,25,14,11,0,0,0,392
2024-03-11 14:50:00,44,48,132,4,139,28,12,13,0,0,0,420
2024-03-11 15:00:00,27,25,128,6,138,26,10,10,0,0,0,370
2024-03-11 15:10:00,34,35,155,5,161,35,14,13,0,0,0,452
2024-03-11 15:20:00,33,37,149,5,152,33,9,10,0,0,0,428
2024-03-11 15:30:00,37,39,161,7,162,36,13,13,0,0,0,468
2024-03-11 15:40:00,32,35,159,4,159,32,19,17,0,0,0,457
2024-03-11 15:50:00,33,35,161,6,161,38,12,13,0,0,0,459
2024-03-11 16:00:00,30,31,140,4,148,31,7,7,0,0,0,398
2024-03-11 16:10:00,34,36,153,7,159,32,13,10,0,0,0,444
2024-03-11 16:20:00,29,34,163,1,167,30,8,10,0,0,0,442
2024-03-11 16:30:00,32,34,155,5,160,33,12,10,0,0,0,441
2024-03-11 16:40:00,34,37,156,6,155,33,11,13,0,0,0,445
2024-03-11 16:50:00,38,43,138,6,149,33,12,9,0,0,0,428
2024-03-11 17:00:00,32,35,141,2,143,31,17,19,0,0,0,420
2024-03-11 17:10:00,37,39,134,2,139,26,13,13,0,0,1,404
2024-03-11 17:20:00,29,28,156,6,160,33,14,14,0,0,0,440
2024-03-11 17:30:00,33,35,144,8,150,25,13,13,0,0,0,421
2024-03-11 17:40:00,29,32,139,5,149,29,18,17,0,0,0,418
2024-03-11 17:50:00,35,33,129,4,134,23,13,13,0,0,0,384
2024-03-11 18:00:00,41,45,128,5,132,19,9,9,0,0,2,390
2024-03-11 18:10:00,35,37,134,4,140,18,9,10,0,0,5,392
2024-03-11 18:20:00,36,36,132,7,133,25,12,12,0,0,2,395
2024-03-11 18:30:00,34,35,116,10,120,28,13,13,0,0,1,370
2024-03-11 18:40:00,33,34,105,2,109,20,21,20,0,0,4,348
2024-03-11 18:50:00,28,28,93,3,93,15,4,5,0,0,4,273
2024-03-11 19:00:00,26,26,75,2,80,20,14,14,0,0,0,257
2024-03-11 19:10:00,36,36,90,2,91,15,10,10,0,0,12,302
2024-03-11 19:20:00,32,32,106,2,107,17,9,9,0,0,0,314
2024-03-11 19:30:00,36,37,94,2,97,11,9,8,0,0,0,294
2024-03-11 19:40:00,40,41,85,3,88,14,10,11,0,0,1,293
2024-03-11 19:50:00,37,37,87,4,88,15,15,14,0,0,0,297
2024-03-11 20:00:00,26,25,63,0,66,13,5,5,0,0,0,203
2024-03-11 20:10:00,27,29,63,0,66,7,7,7,0,0,0,206
2024-03-11 20:20:00,22,21,70,5,71,16,6,6,0,0,0,217
2024-03-11 20:30:00,22,22,66,0,67,9,9,8,0,0,32,235
2024-03-11 20:40:00,26,25,60,0,63,8,8,9,0,0,0,199
2024-03-11 20:50:00,7,7,58,0,58,5,5,5,0,0,0,145
2024-03-11 21:00:00,15,14,57,1,58,14,7,7,0,0,0,173
2024-03-11 21:10:00,25,26,78,0,81,7,3,3,0,0,2,225
2024-03-11 21:20:00,30,28,70,1,74,4,8,8,0,0,1,224
2024-03-11 21:30:00,14,17,35,0,37,5,8,7,0,0,0,123
2024-03-11 21:40:00,22,20,48,0,48,4,2,3,0,0,0,147
2024-03-11 21:50:00,10,12,34,1,36,3,2,2,0,0,0,100
2024-03-11 22:00:00,11,9,37,0,37,14,5,5,0,0,0,118
2024-03-11 22:10:00,17,17,56,3,56,12,3,3,0,0,0,167
2024-03-11 22:20:00,15,17,58,3,58,10,1,1,0,0,0,163
2024-03-11 22:30:00,11,9,33,1,33,5,5,5,0,0,0,102
2024-03-11 22:40:00,6,7,27,1,29,7,6,5,0,0,0,88
2024-03-11 22:50:00,7,8,30,0,29,2,2,3,0,0,0,81
2024-03-11 23:00:00,9,9,22,0,23,5,2,2,0,0,0,72
2024-03-11 23:10:00,6,6,21,0,21,3,4,4,0,0,0,65
2024-03-11 23:20:00,4,4,12,0,12,2,2,2,0,0,0,38
2024-03-11 23:30:00,7,7,15,0,15,2,2,1,0,0,0,49
2024-03-11 23:40:00,5,5,14,0,15,1,0,0,0,0,0,40
2024-03-11 23:50:00,4,4,11,0,10,2,1,1,0,0,0,33
2024-03-12 00:00:00,5,5,16,0,17,1,0,0,0,0,0,44
2024-03-12 00:10:00,4,4,8,0,10,2,1,1,0,0,0,30
2024-03-12 00:20:00,2,2,8,0,8,0,2,2,0,0,0,24
2024-03-12 00:30:00,5,5,7,0,7,1,1,0,0,0,0,26
2024-03-12 00:40:00,1,1,9,0,9,2,3,2,0,0,0,27
2024-03-12 00:50:00,3,3,5,0,5,0,1,1,0,0,0,18
2024-03-12 01:00:00,3,3,10,1,10,1,1,0,0,0,0,29
2024-03-12 01:10:00,0,0,2,0,2,2,1,1,0,0,0,8
2024-03-12 01:20:00,1,1,3,0,3,0,0,0,0,0,0,8
2024-03-12 01:30:00,2,2,7,0,7,2,0,0,0,0,0,20
2024-03-12 01:40:00,0,0,1,0,1,0,0,0,0,0,0,2
2024-03-12 01:50:00,0,1,3,0,3,1,2,1,0,0,0,11
2024-03-12 02:00:00,0,0,3,0,3,0,0,0,0,0,0,6
2024-03-12 02:10:00,2,4,6,0,6,1,1,1,0,0,0,21
2024-03-12 02:20:00,3,1,7,1,7,1,1,0,0,0,0,21
2024-03-12 02:30:00,1,1,5,0,5,3,0,0,0,0,0,15
2024-03-12 02:40:00,2,2,6,0,6,0,0,0,0,0,0,16
2024-03-12 02:50:00,1,1,3,0,3,2,0,0,0,0,0,10
2024-03-12 03:00:00,0,0,2,1,2,1,0,0,0,0,0,6
2024-03-12 03:10:00,1,1,1,0,1,0,0,0,0,0,0,4
2024-03-12 03:20:00,2,4,5,0,5,1,1,1,0,0,0,19
2024-03-12 03:30:00,4,2,7,0,7,1,1,0,0,0,0,22
2024-03-12 03:40:00,0,0,5,0,5,2,0,0,0,0,0,12
2024-03-12 03:50:00,3,3,2,0,2,0,0,0,0,0,0,10
2024-03-12 04:00:00,2,2,3,0,3,0,0,0,0,0,0,10
2024-03-12 04:10:00,2,2,4,0,4,0,0,0,0,0,0,12
2024-03-12 04:20:00,2,2,11,1,11,3,0,0,0,0,0,30
2024-03-12 04:30:00,6,6,9,1,10,2,0,0,0,0,0,34
2024-03-12 04:40:00,6,6,19,0,20,6,0,0,0,0,0,57
2024-03-12 04:50:00,7,7,36,0,37,9,0,0,0,0,0,96
2024-03-12 05:00:00,14,15,31,0,31,9,0,0,0,0,0,100
2024-03-12 05:10:00,10,11,35,1,38,9,1,1,0,0,0,106
2024-03-12 05:20:00,16,19,57,1,57,25,2,1,0,0,0,178
2024-03-12 05:30:00,26,24,72,2,74,20,1,1,0,0,0,220
2024-03-12 05:40:00,28,29,95,1,99,28,3,2,0,0,0,285
2024-03-12 05:50:00,20,22,87,1,91,25,2,2,0,0,0,250
2024-03-12 06:00:00,30,31,91,3,93,30,4,3,0,0,0,285
2024-03-12 06:10:00,33,34,100,2,102,33,4,4,0,0,0,312
2024-03-12 06:20:00,29,27,76,1,80,25,1,1,0,0,2,242
2024-03-12 06:30:00,33,33,105,5,105,44,4,3,0,0,0,332
2024-03-12 06:40:00,37,38,122,6,128,52,13,13,0,0,0,409
2024-03-12 06:50:00,35,34,121,9,127,52,5,4,0,0,0,387
2024-03-12 07:00:00,38,40,135,8,140,53,2,3,0,0,0,419
2024-03-12 07:10:00,46,46,136,14,136,61,7,7,0,0,0,453
2024-03-12 07:20:00,48,47,146,4,151,59,9,7,0,0,0,471
2024-03-12 07:30:00,50,50,160,8,162,59,9,10,0,0,0,508
2024-03-12 07:40:00,47,48,134,4,139,53,6,5,0,0,0,436
2024-03-12 07:50:00,42,44,156,5,156,64,9,8,0,0,0,484
2024-03-12 08:00:00,42,45,140,9,143,50,4,4,0,0,0,437
2024-03-12 08:10:00,42,44,138,9,143,61,4,5,0,0,0,446
2024-03-12 08:20:00,45,47,148,5,149,53,3,4,0,0,0,454
2024-03-12 08:30:00,43,46,145,8,153,55,5,5,0,0,0,460
2024-03-12 08:40:00,45,48,143,3,144,44,11,11,0,0,0,449
2024-03-12 08:50:00,44,46,130,2,134,38,9,9,0,0,0,412
2024-03-12 09:00:00,45,43,126,5,127,38,10,10,0,0,0,404
2024-03-12 09:10:00,42,43,103,5,109,39,3,5,0,0,0,349
2024-03-12 09:20:00,38,40,129,12,135,40,4,4,0,0,0,402
2024-03-12 09:30:00,39,39,123,4,127,32,3,3,0,0,0,370
2024-03-12 09:40:00,39,41,112,4,115,37,7,7,0,0,0,362
2024-03-12 09:50:00,39,37,121,10,123,31,6,6,0,0,0,373
2024-03-12 10:00:00,39,37,105,5,108,35,7,7,0,0,0,343
2024-03-12 10:10:00,31,32,95,5,103,35,6,6,0,0,0,313
2024-03-12 10:20:00,49,47,115,8,117,30,5,5,0,0,0,376
2024-03-12 10:30:00,41,45,115,8,118,25,10,10,0,0,0,372
2024-03-12 10:40:00,43,43,102,6,107,30,5,5,0,0,0,341
2024-03-12 10:50:00,43,45,125,6,128,31,12,11,0,0,0,401
2024-03-12 11:00:00,37,37,109,4,110,26,12,11,0,0,0,346
2024-03-12 11:10:00,47,48,129,5,135,33,9,9,0,0,0,415
2024-03-12 11:20:00,45,46,112,3,117,20,7,6,0,0,0,356
2024-03-12 11:30:00,46,43,111,5,116,25,7,8,0,0,0,361
2024-03-12 11:40:00,35,35,109,6,116,20,8,8,0,0,0,337
2024-03-12 11:50:00,45,46,126,7,132,22,16,16,0,0,0,410
2024-03-12 12:00:00,40,41,106,6,114,29,4,4,0,0,0,344
2024-03-12 12:10:00,43,44,120,4,124,17,10,9,0,0,0,371
2024-03-12 12:20:00,32,33,113,6,120,26,10,11,0,0,0,351
2024-03-12 12:30:00,42,42,133,5,133,25,7,7,0,0,5,399
2024-03-12 12:40:00,43,49,126,6,131,32,13,13,0,0,0,413
2024-03-12 12:50:00,42,45,112,4,116,22,13,12,0,0,0,366
2024-03-12 13:00:00,47,47,115,5,117,23,8,7,0,0,0,369
2024-03-12 13:10:00,36,36,122,3,127,26,6,6,0,0,0,362
2024-03-12 13:20:00,41,41,126,2,128,25,7,9,0,0,0,379
2024-03-12 13:30:00,36,37,116,0,120,22,11,11,0,0,0,353
2024-03-12 13:40:00,48,65,120,8,129,21,15,14,0,0,0,420
2024-03-12 13:50:00,36,36,126,6,130,37,10,10,0,0,0,391
2024-03-12 14:00:00,46,47,120,4,121,33,15,15,0,0,1,402
2024-03-12 14:10:00,39,42,125,3,130,32,11,11,0,0,8,401
2024-03-12 14:20:00,46,47,133,3,142,29,12,12,0,0,3,427
2024-03-12 14:30:00,53,54,131,18,136,33,13,13,0,0,6,457
2024-03-12 14:40:00,38,39,143,4,144,37,18,17,0,0,0,440
2024-03-12 14:50:00,46,47,142,5,147,34,6,6,0,0,56,489
2024-03-12 15:00:00,32,31,154,7,160,27,11,10,0,0,0,432
2024-03-12 15:10:00,32,35,159,13,160,33,12,9,0,0,1,454
2024-03-12 15:20:00,30,31,153,8,153,35,10,12,0,0,6,438
2024-03-12 15:30:00,33,91,158,7,161,34,17,17,0,0,2,520
2024-03-12 15:40:00,38,38,164,6,163,35,12,12,0,0,17,485
2024-03-12 15:50:00,33,35,156,4,159,35,6,5,0,0,0,433
2024-03-12 16:00:00,26,33,154,10,158,34,14,12,0,0,22,463
2024-03-12 16:10:00,30,33,165,6,168,32,18,15,0,0,0,467
2024-03-12 16:20:00,33,36,162,7,167,32,10,11,0,0,19,477
2024-03-12 16:30:00,28,31,154,4,156,33,13,15,0,0,10,444
2024-03-12 16:40:00,26,31,147,5,150,33,19,17,0,0,0,428
2024-03-12 16:50:00,29,29,114,2,126,29,12,11,0,0,62,414
2024-03-12 17:00:00,16,25,74,1,115,24,8,7,0,0,8,278
2024-03-12 17:10:00,17,20,98,5,142,32,13,12,0,0,0,339
2024-03-12 17:20:00,32,32,147,7,149,33,10,9,0,0,0,419
2024-03-12 17:30:00,25,26,120,2,133,27,15,17,0,0,0,365
2024-03-12 17:40:00,33,34,157,3,158,35,14,13,0,0,24,471
2024-03-12 17:50:00,31,32,135,5,141,25,20,20,0,0,46,455
2024-03-12 18:00:00,29,30,156,1,160,32,14,12,0,0,0,434
2024-03-12 18:10:00,31,35,148,6,154,31,16,18,0,0,0,439
2024-03-12 18:20:00,36,41,123,4,124,24,21,20,0,0,0,393
2024-03-12 18:30:00,36,41,140,3,140,21,14,13,0,0,0,408
2024-03-12 18:40:00,46,49,115,6,121,17,5,5,0,0,1,365
2024-03-12 18:50:00,31,36,119,1,122,22,9,8,0,0,0,348
2024-03-12 19:00:00,30,38,101,1,106,20,8,9,0,0,0,313
2024-03-12 19:10:00,41,42,107,2,114,17,10,10,0,0,0,343
2024-03-12 19:20:00,35,38,88,4,94,19,6,6,0,0,0,290
2024-03-12 19:30:00,37,40,96,0,100,14,18,16,0,0,0,321
2024-03-12 19:40:00,35,36,90,5,95,19,12,14,0,0,0,306
2024-03-12 19:50:00,45,45,88,4,92,9,9,9,0,0,0,301
2024-03-12 20:00:00,22,21,68,0,69,12,7,7,0,0,0,206
