datetime,D11Z,D12Z,V13Z,V14Z,V15Z,D21Z,D22Z,V23Z,V24Z,D31Z,D32Z,V33Z,V34Z,V37Z,D41Z,D42Z,V43Z,V44Z,D35Z,D36Z,Total
2024-03-07 15:00:00,64,44,23,15,38,12,23,8,14,24,91,16,42,17,108,84,27,28,0.0,0.0,678.0
2024-03-07 15:10:00,72,49,22,22,45,10,19,8,16,22,87,16,37,16,99,83,18,20,0.0,0.0,661.0
2024-03-07 15:20:00,80,56,25,15,51,16,30,12,17,22,70,21,43,16,83,62,18,28,0.0,0.0,665.0
2024-03-07 15:30:00,75,52,26,25,50,11,25,9,16,32,102,22,44,16,117,81,22,21,0.0,0.0,746.0
2024-03-07 15:40:00,77,56,28,21,52,15,29,11,15,25,60,18,40,22,77,50,37,34,0.0,0.0,667.0
2024-03-07 15:50:00,82,60,30,26,57,20,27,9,15,23,62,18,39,18,78,58,35,43,0.0,0.0,700.0
2024-03-07 16:00:00,83,61,32,22,58,15,28,10,18,20,71,17,47,10,81,61,31,28,0.0,0.0,693.0
2024-03-07 16:10:00,86,47,35,34,45,21,27,17,18,27,70,24,43,23,83,50,32,37,0.0,0.0,719.0
2024-03-07 16:20:00,101,59,27,25,51,13,28,9,14,37,104,26,46,25,123,86,25,24,0.0,0.0,823.0
2024-03-07 16:30:00,86,51,26,13,44,16,29,11,6,42,87,36,51,31,110,64,29,31,0.0,0.0,763.0
2024-03-07 16:40:00,97,56,29,37,53,18,21,16,9,35,91,22,47,17,106,72,32,34,0.0,0.0,792.0
2024-03-07 16:50:00,84,65,31,34,56,16,27,14,9,38,87,28,46,25,109,66,43,42,0.0,0.0,820.0
2024-03-07 17:00:00,80,65,40,39,58,18,37,14,0,31,85,27,59,26,101,71,41,36,0.0,0.0,828.0
2024-03-07 17:10:00,100,47,25,18,45,10,29,4,11,33,68,19,41,20,87,56,30,28,0.0,0.0,671.0
2024-03-07 17:20:00,88,55,30,21,54,15,22,12,9,37,67,29,41,24,89,54,29,28,0.0,0.0,704.0
2024-03-07 17:30:00,87,52,25,19,46,15,21,12,15,38,86,27,43,22,100,66,40,36,0.0,0.0,750.0
2024-03-07 17:40:00,89,65,26,22,54,16,21,13,13,32,76,25,42,29,101,67,26,26,0.0,0.0,743.0
2024-03-07 17:50:00,79,63,31,23,56,10,29,11,17,32,82,23,47,22,102,77,21,20,0.0,0.0,745.0
2024-03-07 18:00:00,74,51,22,22,45,16,20,14,15,40,79,33,41,22,107,68,24,27,0.0,0.0,720.0
2024-03-07 18:10:00,66,54,25,19,55,12,22,12,18,35,84,28,42,28,103,69,35,34,0.0,0.0,741.0
2024-03-07 18:20:00,76,50,23,22,47,7,26,7,18,39,80,37,34,25,107,69,26,22,0.0,0.0,715.0
2024-03-07 18:30:00,69,54,26,25,52,14,25,14,22,26,69,40,31,17,94,61,15,15,0.0,0.0,669.0
2024-03-07 18:40:00,61,42,29,24,47,15,25,14,29,23,70,26,52,20,86,66,21,19,0.0,0.0,669.0
2024-03-07 18:50:00,64,45,32,35,44,9,22,9,26,32,58,34,47,19,78,55,19,21,0.0,0.0,649.0
2024-03-07 19:00:00,20,56,25,58,52,6,15,8,15,21,58,29,41,15,70,54,16,19,0.0,0.0,578.0
2024-03-07 19:10:00,25,52,15,46,58,8,14,14,22,28,52,24,53,20,70,43,12,12,0.0,0.0,568.0
2024-03-07 19:20:00,43,46,21,30,53,7,21,9,29,19,43,19,41,12,53,37,15,20,0.0,0.0,518.0
2024-03-07 19:30:00,27,48,23,40,49,11,16,12,18,12,49,15,42,11,56,50,10,12,0.0,0.0,501.0
2024-03-07 19:40:00,23,43,26,30,46,10,20,9,18,17,52,17,64,16,63,49,14,13,0.0,0.0,530.0
2024-03-07 19:50:00,16,44,17,43,45,10,17,10,21,16,34,21,42,13,48,35,6,10,0.0,0.0,448.0
2024-03-07 20:00:00,23,42,17,35,41,5,14,7,16,16,30,15,41,15,43,31,16,15,0.0,0.0,422.0
2024-03-07 20:10:00,21,48,18,53,43,8,8,9,8,6,31,5,41,6,36,30,13,11,0.0,0.0,395.0
2024-03-07 20:20:00,21,43,22,33,43,4,7,4,12,12,40,21,49,11,49,37,10,7,0.0,0.0,425.0
2024-03-07 20:30:00,20,37,25,45,39,7,6,9,6,13,42,22,47,14,50,42,13,18,0.0,0.0,455.0
2024-03-07 20:40:00,20,40,18,36,41,4,10,2,9,10,32,10,34,10,40,33,10,15,0.0,0.0,374.0
2024-03-07 20:50:00,12,29,15,26,32,10,3,15,8,13,30,13,37,11,38,32,11,10,0.0,0.0,345.0
2024-03-07 21:00:00,12,44,17,36,45,4,6,6,5,11,29,14,28,14,40,27,6,7,0.0,0.0,351.0
2024-03-07 21:10:00,14,41,18,36,39,5,10,7,18,9,23,10,30,9,30,23,8,10,0.0,0.0,340.0
2024-03-07 21:20:00,21,40,18,40,45,6,7,5,8,8,19,14,31,7,25,15,9,12,0.0,0.0,330.0
2024-03-07 21:30:00,12,30,19,38,32,6,8,3,11,12,23,15,28,9,28,19,5,7,0.0,0.0,305.0
2024-03-07 21:40:00,17,36,24,40,33,3,9,4,11,7,22,13,28,6,30,25,11,9,0.0,0.0,328.0
2024-03-07 21:50:00,9,22,15,34,27,9,7,10,12,8,18,6,24,7,20,17,3,6,0.0,0.0,254.0
2024-03-07 22:00:00,14,35,14,36,37,8,8,7,9,5,19,8,26,6,24,20,2,3,0.0,0.0,281.0
2024-03-07 22:10:00,6,32,7,36,32,4,3,4,4,10,14,13,15,9,20,16,9,10,0.0,0.0,244.0
2024-03-07 22:20:00,4,26,8,22,27,4,10,6,15,5,22,8,24,7,26,24,8,10,0.0,0.0,256.0
2024-03-07 22:30:00,6,24,13,27,26,3,5,3,6,10,21,15,24,9,26,19,1,1,0.0,0.0,239.0
2024-03-07 22:40:00,11,22,22,30,20,9,1,11,1,3,13,5,17,3,14,14,3,3,0.0,0.0,202.0
2024-03-07 22:50:00,6,21,13,24,20,4,6,9,7,12,12,16,18,12,11,11,7,4,0.0,0.0,213.0
2024-03-07 23:00:00,4,17,14,16,20,3,2,0,1,8,8,9,11,8,9,7,6,7,0.0,0.0,150.0
2024-03-07 23:10:00,6,18,10,16,16,6,6,4,7,2,11,6,13,2,11,13,1,2,0.0,0.0,150.0
2024-03-07 23:20:00,4,15,10,21,17,2,7,1,10,5,9,7,13,5,10,8,0,1,0.0,0.0,145.0
2024-03-07 23:30:00,0,4,1,5,4,1,2,1,2,6,5,8,7,6,4,3,3,3,0.0,0.0,65.0
2024-03-07 23:40:00,4,18,9,24,17,2,2,3,3,3,6,7,7,3,7,4,1,1,0.0,0.0,121.0
2024-03-07 23:50:00,2,15,14,18,15,0,1,0,0,4,13,13,16,6,12,12,3,1,0.0,0.0,145.0
2024-03-08 00:00:00,2,6,7,7,7,2,1,1,0,5,7,10,5,4,7,4,1,1,0.0,0.0,77.0
2024-03-08 00:10:00,1,5,4,6,6,0,1,0,1,2,14,10,19,2,13,12,1,0,0.0,0.0,97.0
2024-03-08 00:20:00,2,3,4,5,3,1,1,2,1,4,4,6,6,4,4,4,0,2,0.0,0.0,56.0
2024-03-08 00:30:00,0,5,3,6,5,1,2,2,4,2,1,2,1,2,1,1,1,4,0.0,0.0,43.0
2024-03-08 00:40:00,1,5,0,3,3,0,0,2,0,2,4,4,5,2,3,3,1,1,0.0,0.0,39.0
2024-03-08 00:50:00,1,7,4,13,6,4,1,5,0,3,3,4,4,3,3,2,3,3,0.0,0.0,69.0
2024-03-08 01:00:00,1,7,7,7,7,0,1,0,1,1,5,2,5,1,4,3,0,0,0.0,0.0,52.0
2024-03-08 01:10:00,0,5,3,5,4,0,1,0,3,1,1,1,0,1,0,0,4,6,0.0,0.0,35.0
2024-03-08 01:20:00,2,4,3,5,3,0,0,0,0,2,4,6,6,2,5,4,2,2,0.0,0.0,50.0
2024-03-08 01:30:00,1,3,2,3,2,1,1,2,2,0,2,3,2,0,2,2,0,0,0.0,0.0,28.0
2024-03-08 01:40:00,1,4,2,6,5,0,0,0,0,1,2,1,1,1,2,1,0,0,0.0,0.0,27.0
2024-03-08 01:50:00,1,6,5,9,6,0,0,0,0,3,5,6,7,3,5,5,1,1,0.0,0.0,63.0
2024-03-08 02:00:00,1,3,5,5,3,1,0,1,0,3,3,3,1,3,1,1,1,2,0.0,0.0,37.0
2024-03-08 02:10:00,0,1,1,1,0,1,1,1,1,3,6,6,7,3,5,6,1,0,0.0,0.0,44.0
2024-03-08 02:20:00,0,3,2,7,3,2,1,1,2,1,3,2,4,1,3,2,0,1,0.0,0.0,38.0
2024-03-08 02:30:00,0,0,0,0,0,1,0,3,0,1,0,1,0,1,0,0,1,1,0.0,0.0,9.0
2024-03-08 02:40:00,0,4,1,6,5,1,0,0,0,1,0,1,0,1,0,0,0,0,0.0,0.0,20.0
2024-03-08 02:50:00,1,2,1,2,3,0,0,0,0,1,1,1,2,1,1,1,0,0,0.0,0.0,17.0
2024-03-08 03:00:00,0,2,1,3,2,0,0,0,0,1,4,2,4,1,3,3,0,1,0.0,0.0,27.0
2024-03-08 03:10:00,1,3,4,3,2,0,3,0,3,3,2,4,0,3,0,0,2,2,0.0,0.0,35.0
2024-03-08 03:20:00,0,5,1,8,4,0,1,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0,22.0
2024-03-08 03:30:00,1,1,2,3,1,0,0,0,0,3,3,3,4,3,2,3,0,1,0.0,0.0,30.0
2024-03-08 03:40:00,0,1,2,1,1,1,0,1,0,0,1,0,2,0,1,1,0,0,0.0,0.0,12.0
2024-03-08 03:50:00,0,1,0,1,1,1,1,2,0,3,3,3,3,3,3,3,1,1,0.0,0.0,30.0
2024-03-08 04:00:00,0,3,2,3,3,0,1,0,3,1,5,2,7,1,5,5,0,0,0.0,0.0,41.0
2024-03-08 04:10:00,1,2,2,4,1,0,0,0,0,5,7,10,3,5,5,3,0,0,0.0,0.0,48.0
2024-03-08 04:20:00,1,2,1,2,2,0,0,0,0,1,3,1,4,1,3,2,0,0,0.0,0.0,23.0
2024-03-08 04:30:00,2,3,3,6,3,0,1,0,1,5,10,7,11,5,8,7,0,1,0.0,0.0,73.0
2024-03-08 04:40:00,2,2,2,2,2,1,1,2,1,4,10,4,13,3,9,7,1,2,0.0,0.0,68.0
2024-03-08 04:50:00,1,4,3,4,3,1,1,1,1,3,9,5,17,3,9,9,1,2,0.0,0.0,77.0
2024-03-08 05:00:00,0,4,3,7,3,0,1,0,1,8,14,12,18,8,14,12,2,2,0.0,0.0,109.0
2024-03-08 05:10:00,1,9,3,9,8,2,4,0,5,7,20,8,28,7,20,21,1,1,0.0,0.0,154.0
2024-03-08 05:20:00,0,8,4,8,8,1,0,2,0,14,18,15,25,14,20,13,1,3,0.0,0.0,154.0
2024-03-08 05:30:00,2,7,6,9,7,1,3,1,3,30,35,28,33,30,31,31,3,4,0.0,0.0,264.0
2024-03-08 05:40:00,3,11,4,15,10,4,5,4,6,37,45,24,50,37,42,40,2,2,0.0,0.0,341.0
2024-03-08 05:50:00,2,10,9,13,11,2,1,0,3,26,36,21,42,25,35,32,4,4,0.0,0.0,276.0
2024-03-08 06:00:00,2,22,3,21,19,2,4,2,8,33,37,28,29,33,36,30,2,3,0.0,0.0,314.0
2024-03-08 06:10:00,4,19,12,33,20,4,8,7,11,33,34,26,35,32,34,31,5,4,0.0,0.0,352.0
2024-03-08 06:20:00,5,17,9,22,18,1,5,1,8,40,43,35,49,38,42,44,6,6,0.0,0.0,389.0
2024-03-08 06:30:00,8,32,9,26,33,2,7,2,8,49,57,40,45,50,51,52,4,6,0.0,0.0,481.0
2024-03-08 06:40:00,12,30,10,20,31,4,7,4,9,68,66,33,41,73,60,60,3,6,0.0,0.0,537.0
2024-03-08 06:50:00,14,36,15,23,36,5,4,4,4,60,67,32,37,60,65,58,4,6,0.0,0.0,530.0
2024-03-08 07:00:00,7,26,7,21,27,5,9,8,7,64,63,33,43,60,64,57,10,15,0.0,0.0,526.0
2024-03-08 07:10:00,19,40,13,26,38,5,13,4,18,57,56,44,39,57,54,47,7,11,0.0,0.0,548.0
2024-03-08 07:20:00,14,41,10,21,41,5,13,4,10,92,92,44,49,91,92,83,9,12,0.0,0.0,723.0
2024-03-08 07:30:00,24,57,20,29,55,14,17,13,12,91,74,26,28,93,73,66,16,25,0.0,0.0,733.0
2024-03-08 07:40:00,23,48,16,34,47,13,16,8,10,91,84,37,49,88,80,73,20,19,0.0,0.0,756.0
2024-03-08 07:50:00,21,49,14,23,48,14,17,12,13,111,87,46,37,111,86,76,16,21,0.0,0.0,802.0
2024-03-08 08:00:00,26,40,14,31,40,16,15,13,12,84,78,35,39,84,77,71,24,21,0.0,0.0,720.0
2024-03-08 08:10:00,31,44,20,27,44,7,13,5,13,107,80,43,44,98,86,69,39,26,0.0,0.0,796.0
2024-03-08 08:20:00,17,38,14,23,35,17,14,13,7,77,66,40,44,81,64,60,21,21,0.0,0.0,652.0
2024-03-08 08:30:00,11,39,10,22,38,21,14,35,14,91,76,45,54,93,76,71,18,16,0.0,0.0,744.0
2024-03-08 08:40:00,27,46,15,28,46,12,16,11,11,68,58,46,46,70,55,51,12,15,0.0,0.0,633.0
2024-03-08 08:50:00,17,63,12,34,61,14,11,9,8,73,62,48,51,70,62,63,17,19,0.0,0.0,694.0
2024-03-08 09:00:00,14,45,13,29,43,10,11,9,10,43,77,30,59,34,101,72,16,18,0.0,0.0,634.0
2024-03-08 09:10:00,25,38,13,26,33,8,9,9,6,32,81,22,46,28,96,74,25,15,0.0,0.0,586.0
2024-03-08 09:20:00,20,38,13,26,38,10,9,9,7,50,81,33,58,50,121,64,13,14,0.0,0.0,654.0
2024-03-08 09:30:00,26,48,13,24,43,7,10,4,8,39,90,18,34,34,107,83,18,17,0.0,0.0,623.0
2024-03-08 09:40:00,20,51,16,40,52,7,10,8,8,34,81,23,39,32,102,72,17,19,0.0,0.0,631.0
2024-03-08 09:50:00,20,70,11,44,73,13,17,11,11,28,75,22,38,29,97,73,15,14,0.0,0.0,661.0
2024-03-08 10:00:00,25,46,12,21,50,15,16,13,11,40,76,24,36,35,104,66,10,18,0.0,0.0,618.0
2024-03-08 10:10:00,26,54,16,25,53,13,10,10,11,30,64,17,40,28,87,56,17,18,0.0,0.0,575.0
2024-03-08 10:20:00,26,39,19,29,40,13,14,11,11,37,75,24,53,36,106,70,13,17,0.0,0.0,633.0
2024-03-08 10:30:00,27,46,16,37,46,10,18,8,14,42,88,31,40,42,118,83,11,12,0.0,0.0,689.0
2024-03-08 10:40:00,34,53,23,27,53,15,9,11,7,27,65,18,39,25,89,65,18,19,0.0,0.0,597.0
2024-03-08 10:50:00,26,56,19,29,60,14,12,14,7,32,83,25,36,34,109,80,14,16,0.0,0.0,666.0
2024-03-08 11:00:00,27,59,24,36,62,9,21,8,17,33,61,32,35,31,91,52,16,29,0.0,0.0,643.0
2024-03-08 11:10:00,47,55,26,30,54,14,20,10,12,32,63,19,32,31,86,62,14,16,0.0,0.0,623.0
2024-03-08 11:20:00,18,61,12,22,59,15,28,18,17,32,79,24,35,31,107,80,17,18,0.0,0.0,673.0
2024-03-08 11:30:00,35,64,18,32,58,17,19,19,13,24,76,21,32,29,96,71,10,15,0.0,0.0,649.0
2024-03-08 11:40:00,25,75,18,39,79,13,20,16,15,38,92,26,25,37,122,87,19,19,0.0,0.0,765.0
2024-03-08 11:50:00,41,64,20,28,66,9,18,6,12,18,67,14,22,19,81,63,16,14,0.0,0.0,578.0
2024-03-08 12:00:00,47,62,25,26,58,20,20,18,12,27,65,20,29,20,87,66,17,22,0.0,0.0,641.0
2024-03-08 12:10:00,59,69,39,46,73,17,20,17,16,26,70,21,42,22,103,65,15,20,0.0,0.0,740.0
2024-03-08 12:20:00,43,67,26,26,69,11,24,10,15,31,74,29,29,26,99,74,25,20,0.0,0.0,698.0
2024-03-08 12:30:00,54,65,19,25,60,19,28,34,18,15,70,11,50,13,80,66,24,26,0.0,0.0,677.0
2024-03-08 12:40:00,46,43,19,24,33,19,20,16,14,27,99,17,38,21,116,91,24,26,0.0,0.0,693.0
2024-03-08 12:50:00,63,66,35,36,56,12,30,11,9,28,121,25,27,24,133,107,25,23,0.0,0.0,831.0
2024-03-08 13:00:00,59,81,35,41,76,15,29,8,13,30,85,26,40,29,109,78,23,26,0.0,0.0,803.0
2024-03-08 13:10:00,38,82,25,30,75,20,20,17,13,33,84,21,40,23,105,81,19,21,0.0,0.0,747.0
2024-03-08 13:20:00,49,68,25,30,64,10,23,13,16,23,70,19,44,21,87,68,22,20,0.0,0.0,672.0
2024-03-08 13:30:00,59,68,23,22,62,18,29,13,11,29,69,21,39,21,114,60,25,26,0.0,0.0,709.0
2024-03-08 13:40:00,63,80,28,34,74,9,29,9,78,20,79,18,53,18,90,74,17,15,0.0,0.0,788.0
2024-03-08 13:50:00,61,74,23,32,73,16,22,13,10,24,63,20,49,21,80,54,24,25,0.0,0.0,684.0
2024-03-08 14:00:00,60,73,25,30,69,16,32,16,15,28,72,23,38,22,89,63,18,20,0.0,0.0,709.0
2024-03-08 14:10:00,62,68,20,36,67,14,25,13,16,36,77,29,60,22,93,59,20,21,0.0,0.0,738.0
2024-03-08 14:20:00,62,83,20,28,76,12,23,10,10,32,72,26,48,21,91,58,18,19,0.0,0.0,709.0
2024-03-08 14:30:00,61,67,33,32,66,5,22,7,15,26,68,21,51,17,83,58,14,20,0.0,0.0,666.0
2024-03-08 14:40:00,66,57,25,22,57,8,19,8,10,27,74,23,58,18,89,68,35,41,0.0,0.0,705.0
2024-03-08 14:50:00,73,45,49,29,42,18,26,17,20,27,77,22,66,19,96,71,17,21,0.0,0.0,735.0
2024-03-08 15:00:00,73,53,40,32,53,8,25,8,10,24,67,15,50,13,77,52,29,31,0.0,0.0,660.0
2024-03-08 15:10:00,60,43,27,28,48,14,26,19,17,31,82,28,58,20,95,65,28,28,0.0,0.0,717.0
2024-03-08 15:20:00,79,64,37,33,57,16,24,15,16,19,45,11,44,10,52,37,25,27,0.0,0.0,611.0
2024-03-08 15:30:00,68,50,35,25,54,16,30,13,22,41,87,20,64,23,104,70,21,21,0.0,0.0,764.0
2024-03-08 15:40:00,59,41,21,20,39,17,23,13,17,20,66,19,53,13,75,52,16,17,0.0,0.0,581.0
2024-03-08 15:50:00,61,39,25,27,36,10,18,7,17,35,66,31,56,23,87,50,19,20,0.0,0.0,627.0
2024-03-08 16:00:00,62,42,30,28,37,14,19,12,15,33,76,29,62,26,90,55,26,142,0.0,0.0,798.0
2024-03-08 16:10:00,75,55,33,23,54,11,27,11,17,25,69,21,44,18,81,57,24,22,0.0,0.0,667.0
2024-03-08 16:20:00,76,50,28,17,47,18,18,12,13,32,73,27,63,23,90,60,23,22,0.0,0.0,692.0
2024-03-08 16:30:00,45,45,29,33,40,9,20,9,12,33,85,29,53,21,100,62,27,25,0.0,0.0,677.0
2024-03-08 16:40:00,76,51,34,28,53,10,15,11,13,39,92,28,64,24,111,73,23,26,0.0,0.0,771.0
2024-03-08 16:50:00,71,46,28,32,40,12,24,12,17,45,75,38,55,34,107,62,24,23,0.0,0.0,745.0
2024-03-08 17:00:00,70,50,31,23,47,17,18,11,16,28,95,22,47,24,110,83,27,28,0.0,0.0,747.0
2024-03-08 17:10:00,74,45,23,18,40,13,28,8,9,58,96,40,46,39,126,73,29,26,0.0,0.0,791.0
2024-03-08 17:20:00,72,44,25,38,41,17,37,14,19,35,80,26,56,24,101,67,19,20,0.0,0.0,735.0
2024-03-08 17:30:00,54,45,22,28,40,9,23,10,19,31,101,28,41,25,115,77,19,16,0.0,0.0,703.0
2024-03-08 17:40:00,67,31,24,21,30,11,18,9,10,38,99,31,51,33,129,80,26,22,0.0,0.0,730.0
2024-03-08 17:50:00,56,32,22,19,28,16,15,13,20,52,92,43,55,32,116,70,24,20,0.0,0.0,725.0
2024-03-08 18:00:00,65,40,27,29,36,12,20,9,12,30,74,27,53,22,96,64,20,18,0.0,0.0,654.0
2024-03-08 18:10:00,56,42,27,21,42,7,18,8,14,32,93,24,36,16,106,74,18,20,0.0,0.0,654.0
2024-03-08 18:20:00,69,44,20,22,41,13,19,14,16,40,80,30,22,30,107,74,25,22,0.0,0.0,688.0
2024-03-08 18:30:00,60,46,24,28,40,12,18,9,15,44,74,42,32,29,102,61,19,18,0.0,0.0,673.0
2024-03-08 18:40:00,49,46,23,37,43,10,21,10,17,31,54,23,62,24,78,50,15,15,0.0,0.0,608.0
2024-03-08 18:50:00,49,39,23,31,43,11,21,14,13,47,82,40,39,39,116,73,17,21,0.0,0.0,718.0
2024-03-08 19:00:00,41,50,22,32,53,15,11,15,14,39,63,28,44,29,96,56,61,22,0.0,0.0,691.0
2024-03-08 19:10:00,32,50,15,39,49,9,17,8,21,31,68,31,44,24,96,61,15,14,0.0,0.0,624.0
2024-03-08 19:20:00,30,38,23,32,39,8,21,11,32,32,65,32,48,29,84,55,12,11,0.0,0.0,602.0
2024-03-08 19:30:00,34,39,22,38,41,12,18,17,25,23,58,23,40,20,75,56,14,23,0.0,0.0,578.0
2024-03-08 19:40:00,36,53,14,29,54,6,16,6,19,17,40,18,53,16,62,39,20,25,0.0,0.0,523.0
2024-03-08 19:50:00,26,56,22,47,55,7,18,7,21,17,45,22,41,12,54,43,16,21,0.0,0.0,530.0
2024-03-08 20:00:00,29,38,24,28,38,9,12,12,21,14,45,21,60,14,58,40,10,12,0.0,0.0,485.0
2024-03-08 20:10:00,34,57,27,44,59,4,8,6,16,16,52,20,48,14,63,55,9,12,0.0,0.0,544.0
2024-03-08 20:20:00,24,53,18,40,51,2,16,3,17,24,65,29,53,25,76,63,9,10,0.0,0.0,578.0
2024-03-08 20:30:00,14,52,15,35,55,10,12,14,10,19,36,14,37,19,49,32,7,12,0.0,0.0,442.0
2024-03-08 20:40:00,15,46,9,35,46,8,7,14,6,16,28,17,39,15,40,29,15,12,0.0,0.0,397.0
2024-03-08 20:50:00,24,42,19,35,43,5,11,5,14,11,33,16,36,9,41,31,12,14,0.0,0.0,401.0
2024-03-08 21:00:00,14,37,21,36,37,6,8,7,7,16,37,27,38,15,51,36,14,14,0.0,0.0,421.0
2024-03-08 21:10:00,22,41,16,28,46,6,9,10,13,13,26,16,31,11,36,26,8,11,0.0,0.0,369.0
2024-03-08 21:20:00,18,39,26,33,40,8,8,5,9,15,25,17,35,15,36,21,8,9,0.0,0.0,367.0
2024-03-08 21:30:00,15,37,16,42,36,4,8,5,11,14,32,26,40,14,42,31,7,9,0.0,0.0,389.0
2024-03-08 21:40:00,15,33,16,36,39,10,11,14,21,8,28,12,34,6,35,29,7,9,0.0,0.0,363.0
2024-03-08 21:50:00,18,32,21,31,33,4,8,6,6,13,35,21,34,13,44,33,4,5,0.0,0.0,361.0
2024-03-08 22:00:00,18,37,24,40,39,5,6,6,7,13,23,13,24,13,33,23,7,11,0.0,0.0,342.0
2024-03-08 22:10:00,13,40,12,46,38,5,4,6,5,9,27,11,38,9,34,26,7,10,0.0,0.0,340.0
2024-03-08 22:20:00,14,36,16,35,36,5,7,3,12,7,22,10,30,6,23,20,2,1,0.0,0.0,285.0
2024-03-08 22:30:00,16,47,22,39,50,4,8,7,15,6,23,13,30,6,24,19,6,9,0.0,0.0,344.0
2024-03-08 22:40:00,15,39,21,42,41,4,10,5,16,6,20,12,23,6,23,18,6,7,0.0,0.0,314.0
2024-03-08 22:50:00,5,42,17,29,41,5,10,5,15,10,29,14,36,8,33,28,6,7,0.0,0.0,340.0
2024-03-08 23:00:00,13,28,21,25,30,16,21,19,29,5,16,8,20,5,20,16,4,6,0.0,0.0,302.0
2024-03-08 23:10:00,7,21,16,27,22,8,11,8,17,11,32,14,39,11,39,32,7,11,0.0,0.0,333.0
2024-03-08 23:20:00,12,37,18,30,38,5,11,4,18,4,21,7,31,5,24,18,4,4,0.0,0.0,291.0
2024-03-08 23:30:00,11,19,13,22,16,3,14,3,21,7,14,9,20,6,21,14,3,4,0.0,0.0,220.0
2024-03-08 23:40:00,14,22,15,25,23,2,6,2,11,10,12,14,19,10,18,9,4,7,0.0,0.0,223.0
2024-03-08 23:50:00,13,17,19,22,18,8,9,11,15,8,12,9,19,6,16,11,6,8,0.0,0.0,227.0
2024-03-09 00:00:00,8,23,14,23,26,1,1,2,3,3,11,6,19,2,12,10,2,3,0.0,0.0,169.0
2024-03-09 00:10:00,9,19,12,25,18,5,3,5,4,4,8,5,15,4,9,4,6,5,0.0,0.0,160.0
2024-03-09 00:20:00,5,14,17,19,15,4,2,4,3,4,10,6,14,4,13,10,2,5,0.0,0.0,151.0
2024-03-09 00:30:00,5,17,12,20,16,2,2,5,2,2,8,9,11,2,9,8,4,4,0.0,0.0,138.0
2024-03-09 00:40:00,0,10,8,9,8,5,2,4,2,2,11,3,15,2,11,9,1,1,0.0,0.0,103.0
2024-03-09 00:50:00,4,7,8,10,7,2,2,2,4,6,17,8,31,5,19,16,0,0,0.0,0.0,148.0
2024-03-09 01:00:00,8,13,12,13,12,1,0,2,0,9,22,13,27,7,24,13,4,4,0.0,0.0,184.0
2024-03-09 01:10:00,1,13,7,18,13,2,1,4,1,2,8,4,10,2,9,7,2,2,0.0,0.0,106.0
2024-03-09 01:20:00,4,13,9,16,13,0,1,0,1,5,11,7,18,3,11,9,1,2,0.0,0.0,124.0
2024-03-09 01:30:00,2,8,3,11,9,3,5,2,5,3,6,2,12,3,6,5,2,2,0.0,0.0,89.0
2024-03-09 01:40:00,5,6,8,8,6,4,4,1,2,2,7,4,11,1,8,6,1,1,0.0,0.0,85.0
2024-03-09 01:50:00,2,9,1,6,9,1,3,0,4,2,12,3,12,1,9,6,0,0,0.0,0.0,80.0
2024-03-09 02:00:00,2,6,3,9,5,0,0,0,0,0,5,0,9,0,5,4,3,3,0.0,0.0,54.0
2024-03-09 02:10:00,1,5,2,6,7,3,1,4,0,1,5,2,8,1,5,2,2,1,0.0,0.0,56.0
2024-03-09 02:20:00,1,4,5,5,4,1,2,1,4,1,4,1,5,1,4,3,1,1,0.0,0.0,48.0
2024-03-09 02:30:00,1,3,2,6,3,0,1,0,0,3,6,5,11,3,9,6,0,0,0.0,0.0,59.0
2024-03-09 02:40:00,2,15,14,20,15,1,3,1,5,0,3,0,5,0,3,4,3,3,0.0,0.0,97.0
2024-03-09 02:50:00,3,1,6,1,0,1,2,1,1,2,6,1,9,1,6,6,1,1,0.0,0.0,49.0
2024-03-09 03:00:00,2,8,4,10,8,0,1,0,1,2,1,2,1,2,1,0,0,1,0.0,0.0,44.0
2024-03-09 03:10:00,1,9,6,11,7,0,2,0,6,1,4,2,6,1,4,2,0,1,0.0,0.0,63.0
2024-03-09 03:20:00,2,7,4,11,7,2,0,0,0,2,5,5,8,2,5,4,1,0,0.0,0.0,65.0
2024-03-09 03:30:00,0,4,1,4,4,0,0,0,0,2,5,3,8,2,5,3,0,0,0.0,0.0,41.0
2024-03-09 03:40:00,1,1,3,3,0,0,0,0,0,0,5,1,5,1,5,5,1,1,0.0,0.0,32.0
2024-03-09 03:50:00,1,8,5,11,8,0,1,0,0,0,3,0,5,0,3,3,4,4,0.0,0.0,56.0
2024-03-09 04:00:00,2,5,2,8,5,1,0,1,0,0,6,5,7,0,6,6,0,0,0.0,0.0,54.0
2024-03-09 04:10:00,1,6,3,5,6,1,0,2,0,3,8,3,11,2,8,7,0,0,0.0,0.0,66.0
2024-03-09 04:20:00,1,6,4,8,5,0,1,0,0,2,5,3,9,1,5,3,0,0,0.0,0.0,53.0
2024-03-09 04:30:00,1,4,2,6,2,2,0,0,0,2,1,3,1,1,2,1,1,1,0.0,0.0,30.0
2024-03-09 04:40:00,1,8,4,9,10,0,0,0,0,1,7,1,8,1,7,6,0,2,0.0,0.0,65.0
