datetime,V11Z,V12Z,V13Z,D21Z,D22Z,D23Z,D24Z,D31Z,D32Z,D33Z,V41Z,V42Z,V43Z,V44Z,Total
2024-03-12 14:30:00,58,62,18,0,0,90,16,32,32,29,6,12,48,9,412
2024-03-12 14:40:00,47,56,18,0,0,77,14,34,31,21,9,8,53,7,375
2024-03-12 14:50:00,44,52,29,0,0,85,21,46,41,19,0,9,58,3,407
2024-03-12 15:00:00,49,59,14,0,0,96,18,42,39,28,0,19,65,1,430
2024-03-12 15:10:00,49,59,20,0,0,93,18,46,43,27,12,19,50,2,438
2024-03-12 15:20:00,51,64,15,0,0,113,12,27,31,22,7,9,69,3,423
2024-03-12 15:30:00,65,49,11,0,0,94,17,49,32,31,2,3,64,0,417
2024-03-12 15:40:00,66,47,11,0,0,99,22,34,31,23,13,1,46,0,393
2024-03-12 15:50:00,47,61,19,0,0,107,26,45,27,25,17,1,52,1,428
2024-03-12 16:00:00,59,72,39,0,0,99,12,55,44,33,21,0,47,1,482
2024-03-12 16:10:00,66,72,11,0,0,94,19,49,38,22,4,2,51,0,428
2024-03-12 16:20:00,56,68,16,0,0,108,16,40,36,22,19,0,60,2,443
2024-03-12 16:30:00,63,73,16,0,0,97,14,38,41,27,0,0,60,2,431
2024-03-12 16:40:00,83,49,11,0,0,96,19,41,45,25,0,0,34,1,404
2024-03-12 16:50:00,75,55,14,0,0,111,17,28,33,22,0,0,65,1,421
2024-03-12 17:00:00,54,64,18,0,0,100,21,39,36,22,1,0,64,2,421
2024-03-12 17:10:00,45,72,24,0,0,103,24,39,30,21,8,0,49,0,415
2024-03-12 17:20:00,46,62,19,0,0,99,13,39,32,28,3,0,61,0,402
2024-03-12 17:30:00,78,59,10,0,0,92,14,55,41,28,1,1,47,3,429
2024-03-12 17:40:00,67,49,14,0,0,97,11,55,49,28,10,0,38,1,419
2024-03-12 17:50:00,78,72,26,0,0,104,19,36,29,18,4,0,58,1,445
2024-03-12 18:00:00,63,80,31,0,0,62,18,29,23,28,1,1,62,2,400
2024-03-12 18:10:00,68,67,11,0,0,89,15,46,32,27,14,2,45,2,418
2024-03-12 18:20:00,64,71,30,0,0,101,12,34,27,26,13,5,64,0,447
2024-03-12 18:30:00,69,60,27,0,0,93,21,36,28,28,28,23,39,0,452
2024-03-12 18:40:00,48,50,41,0,0,82,15,35,28,20,31,37,37,16,440
2024-03-12 18:50:00,51,37,21,0,0,60,22,26,23,18,21,17,52,19,367
2024-03-12 19:00:00,43,46,27,0,0,75,13,14,19,13,30,28,33,13,354
2024-03-12 19:10:00,45,42,34,0,0,47,9,19,17,14,22,21,48,11,329
2024-03-12 19:20:00,27,37,30,0,0,59,11,25,19,12,31,26,26,11,314
2024-03-12 19:30:00,40,49,23,0,0,56,9,23,20,15,25,17,27,21,325
2024-03-12 19:40:00,37,35,26,0,0,50,12,29,20,19,30,22,29,14,323
2024-03-12 19:50:00,26,26,24,0,0,46,17,15,16,13,25,13,19,13,253
2024-03-12 20:00:00,29,23,17,0,0,38,11,18,20,12,35,15,34,9,261
2024-03-12 20:10:00,27,27,19,0,0,34,8,18,16,10,32,14,25,11,241
2024-03-12 20:20:00,19,27,29,0,0,53,8,11,17,13,30,15,31,13,266
2024-03-12 20:30:00,19,26,13,0,0,24,7,22,19,10,33,18,18,12,221
2024-03-12 20:40:00,27,25,23,0,0,33,7,11,22,19,33,21,17,10,248
2024-03-12 20:50:00,21,23,17,0,0,29,6,12,26,21,30,26,29,13,253
2024-03-12 21:00:00,12,23,24,0,0,36,9,9,15,11,25,28,28,6,226
2024-03-12 21:10:00,19,26,24,0,0,35,10,9,19,9,27,12,18,3,211
2024-03-12 21:20:00,10,17,17,0,0,51,12,9,23,17,30,15,18,7,226
2024-03-12 21:30:00,10,12,18,0,0,44,9,21,17,12,28,21,16,4,212
2024-03-12 21:40:00,18,13,14,0,0,38,9,10,15,7,26,11,17,4,182
2024-03-12 21:50:00,13,13,20,0,0,29,10,8,9,5,25,10,13,2,157
2024-03-12 22:00:00,11,13,11,0,0,21,7,11,10,8,30,23,28,12,185
2024-03-12 22:10:00,18,10,9,0,0,21,13,10,14,2,35,26,19,6,183
2024-03-12 22:20:00,13,23,27,0,0,17,7,17,14,7,48,18,21,5,217
2024-03-12 22:30:00,15,18,13,0,0,21,9,3,3,3,19,14,19,7,144
2024-03-12 22:40:00,16,15,10,0,0,19,10,8,7,5,25,7,16,2,140
2024-03-12 22:50:00,10,12,10,0,0,14,10,8,12,5,13,5,11,4,114
2024-03-12 23:00:00,9,14,14,0,0,12,7,5,8,3,12,7,8,2,101
2024-03-12 23:10:00,11,10,7,0,0,19,3,6,12,6,12,6,16,5,113
2024-03-12 23:20:00,7,10,5,0,0,11,7,3,3,4,9,6,7,6,78
2024-03-12 23:30:00,13,16,10,0,0,7,7,5,9,8,8,3,11,1,98
2024-03-12 23:40:00,9,10,7,0,0,7,7,2,3,3,9,6,8,8,79
2024-03-12 23:50:00,6,11,8,0,0,8,2,2,5,3,5,1,4,0,55
2024-03-13 00:00:00,7,7,4,0,0,5,4,1,3,4,9,3,5,2,54
2024-03-13 00:10:00,3,4,2,0,0,3,3,1,1,0,12,6,9,2,46
2024-03-13 00:20:00,2,3,3,0,0,5,3,4,5,7,11,4,2,5,54
2024-03-13 00:30:00,6,2,2,0,0,4,4,5,3,4,9,4,3,2,48
2024-03-13 00:40:00,7,4,1,0,0,6,2,3,3,2,7,0,5,0,40
2024-03-13 00:50:00,4,5,3,0,0,1,2,1,1,2,6,4,5,0,34
2024-03-13 01:00:00,5,1,0,0,0,3,2,3,3,3,5,9,3,3,40
2024-03-13 01:10:00,2,3,2,0,0,1,3,2,3,0,4,1,3,1,25
2024-03-13 01:20:00,1,1,1,0,0,1,1,1,1,0,2,3,4,1,17
2024-03-13 01:30:00,0,2,1,0,0,2,1,0,1,0,5,0,2,1,15
2024-03-13 01:40:00,2,1,1,0,0,2,2,1,1,0,3,0,3,0,16
2024-03-13 01:50:00,1,1,2,0,0,2,2,1,0,0,5,5,2,2,23
2024-03-13 02:00:00,0,1,1,0,0,2,2,0,1,1,0,2,0,1,11
2024-03-13 02:10:00,0,3,1,0,0,0,3,1,3,1,6,5,3,1,27
2024-03-13 02:20:00,0,4,3,0,0,2,2,2,2,0,5,0,5,0,25
2024-03-13 02:30:00,1,3,1,0,0,3,2,1,1,2,3,4,2,1,24
2024-03-13 02:40:00,0,2,0,0,0,0,0,2,2,0,2,2,0,1,11
2024-03-13 02:50:00,4,3,1,0,0,0,1,0,1,0,1,0,2,0,13
2024-03-13 03:00:00,1,7,3,0,0,0,4,3,3,1,2,1,2,2,29
2024-03-13 03:10:00,0,1,0,0,0,4,0,1,2,0,0,0,0,0,8
2024-03-13 03:20:00,3,1,0,0,0,0,0,2,3,1,0,0,0,0,10
2024-03-13 03:30:00,0,2,1,0,0,2,1,2,2,1,0,6,0,2,19
2024-03-13 03:40:00,4,3,3,0,0,2,4,1,3,2,9,4,3,1,39
2024-03-13 03:50:00,3,3,1,0,0,1,2,1,3,2,3,3,3,1,26
2024-03-13 04:00:00,1,0,0,0,0,2,2,3,1,0,4,3,6,4,26
2024-03-13 04:10:00,0,2,1,0,0,3,0,1,1,0,6,2,3,3,22
2024-03-13 04:20:00,4,4,3,0,0,1,0,6,7,2,0,0,0,0,27
2024-03-13 04:30:00,6,4,3,0,0,5,3,4,4,2,11,4,8,4,58
2024-03-13 04:40:00,6,2,1,0,0,8,3,3,2,3,11,6,7,4,56
2024-03-13 04:50:00,2,6,1,0,0,12,5,8,6,3,14,6,10,5,78
2024-03-13 05:00:00,3,3,2,0,0,7,5,8,10,5,16,13,14,8,94
2024-03-13 05:10:00,8,8,4,0,0,10,3,16,14,12,10,11,11,13,120
2024-03-13 05:20:00,5,6,4,0,0,16,5,20,16,12,25,18,20,13,160
2024-03-13 05:30:00,5,11,6,0,0,43,3,24,23,17,26,14,22,13,207
2024-03-13 05:40:00,11,12,10,0,0,35,10,33,25,27,34,7,36,4,244
2024-03-13 05:50:00,15,14,12,0,0,45,5,30,21,18,29,18,31,14,252
2024-03-13 06:00:00,14,17,10,0,0,29,3,22,22,8,34,22,31,10,222
2024-03-13 06:10:00,16,21,19,0,0,36,7,38,38,23,32,28,26,10,294
2024-03-13 06:20:00,17,21,8,0,0,44,7,40,34,24,18,27,30,17,287
2024-03-13 06:30:00,18,34,19,0,0,47,7,42,41,23,64,33,36,13,377
2024-03-13 06:40:00,26,32,24,0,0,43,4,37,32,23,20,39,56,15,351
2024-03-13 06:50:00,25,35,5,0,0,59,8,52,43,30,30,23,51,14,375
2024-03-13 07:00:00,21,35,6,0,0,52,7,48,34,25,20,18,70,12,348
2024-03-13 07:10:00,28,33,0,0,0,64,9,77,61,47,12,20,78,15,444
2024-03-13 07:20:00,31,37,1,0,0,54,12,81,52,35,14,41,72,12,442
2024-03-13 07:30:00,53,25,1,0,0,62,3,91,60,40,12,22,79,11,459
2024-03-13 07:40:00,33,13,0,0,0,86,9,74,60,41,3,24,90,18,451
2024-03-13 07:50:00,39,21,0,0,0,64,9,81,59,41,4,13,85,10,426
2024-03-13 08:00:00,35,39,0,0,0,80,10,52,51,30,0,1,98,9,405
2024-03-13 08:10:00,30,28,1,0,0,72,9,87,65,44,10,18,82,10,456
2024-03-13 08:20:00,27,38,7,0,0,69,6,72,59,35,22,26,74,9,444
2024-03-13 08:30:00,27,39,4,0,0,93,10,67,52,40,18,25,79,17,471
2024-03-13 08:40:00,48,30,3,0,0,70,14,55,46,26,10,15,68,14,399
2024-03-13 08:50:00,35,38,1,0,0,68,8,53,55,37,23,20,61,9,408
2024-03-13 09:00:00,44,53,13,0,0,54,13,47,53,22,34,29,43,19,424
2024-03-13 09:10:00,28,44,17,0,0,57,14,52,43,30,25,20,57,15,402
2024-03-13 09:20:00,32,40,16,0,0,54,10,40,40,18,24,16,57,21,368
2024-03-13 09:30:00,45,58,35,0,0,74,12,39,53,23,13,12,55,4,423
2024-03-13 09:40:00,33,42,16,0,0,57,21,45,54,24,20,28,57,10,407
2024-03-13 09:50:00,25,49,20,0,0,55,7,33,41,28,12,17,51,8,346
2024-03-13 10:00:00,29,32,18,0,0,58,14,41,43,15,20,8,38,6,322
2024-03-13 10:10:00,30,48,25,0,0,51,14,28,36,19,27,21,44,11,354
2024-03-13 10:20:00,29,48,19,0,0,57,14,21,31,21,14,16,55,11,336
2024-03-13 10:30:00,36,31,15,0,0,65,18,35,25,22,16,10,51,10,334
2024-03-13 10:40:00,28,39,20,0,0,57,12,29,26,14,17,25,46,12,325
2024-03-13 10:50:00,31,46,23,0,0,51,12,32,27,30,19,17,49,9,346
2024-03-13 11:00:00,37,47,15,0,0,74,17,40,38,19,13,19,44,11,374
2024-03-13 11:10:00,28,37,12,0,0,70,17,31,24,19,35,18,39,7,337
2024-03-13 11:20:00,29,46,20,0,0,73,15,24,22,13,38,17,45,12,354
2024-03-13 11:30:00,32,33,16,0,0,72,13,48,38,18,37,18,33,7,365
2024-03-13 11:40:00,38,45,16,0,0,69,15,30,26,15,23,19,41,8,345
2024-03-13 11:50:00,27,45,14,0,0,77,7,30,29,22,30,19,36,9,345
2024-03-13 12:00:00,46,40,18,0,0,84,17,41,37,25,25,21,42,9,405
2024-03-13 12:10:00,33,42,19,0,0,92,10,24,24,19,22,26,52,6,369
2024-03-13 12:20:00,42,49,14,0,0,68,14,45,32,20,25,21,41,10,381
2024-03-13 12:30:00,29,38,42,0,0,67,18,31,33,26,26,19,38,14,381
2024-03-13 12:40:00,32,55,24,0,0,47,19,32,30,23,21,16,43,12,354
2024-03-13 12:50:00,28,41,11,0,0,88,14,40,42,33,31,24,40,10,402
2024-03-13 13:00:00,36,38,14,0,0,83,19,38,37,24,24,22,50,16,401
2024-03-13 13:10:00,41,44,18,0,0,75,16,27,27,27,11,26,47,13,372
2024-03-13 13:20:00,46,53,13,0,0,90,17,29,35,28,21,14,43,10,399
2024-03-13 13:30:00,37,51,19,0,0,85,18,35,24,25,32,17,44,6,393
2024-03-13 13:40:00,46,56,21,0,0,88,16,48,37,26,20,22,47,10,437
2024-03-13 13:50:00,39,40,16,0,0,83,15,41,28,24,25,8,42,14,375
2024-03-13 14:00:00,37,46,13,0,0,83,13,38,33,24,28,24,34,14,387
2024-03-13 14:10:00,50,53,20,0,0,81,12,35,27,24,10,20,60,11,403
2024-03-13 14:20:00,52,64,12,0,0,86,14,38,33,18,12,23,64,5,421
2024-03-13 14:30:00,41,55,14,0,0,73,15,32,41,21,4,13,61,5,375
2024-03-13 14:40:00,55,52,19,0,0,68,13,44,40,18,1,9,47,6,372
2024-03-13 14:50:00,56,55,10,0,0,84,15,37,32,18,4,0,56,1,368
2024-03-13 15:00:00,45,58,18,0,0,87,16,29,41,21,8,0,59,0,382
2024-03-13 15:10:00,55,60,13,0,0,87,13,45,30,24,22,1,43,0,393
2024-03-13 15:20:00,41,61,13,0,0,106,14,35,37,18,9,0,49,0,383
2024-03-13 15:30:00,50,64,21,0,0,85,14,24,23,23,10,0,56,0,370
2024-03-13 15:40:00,50,61,15,0,0,97,12,36,32,23,16,6,59,0,407
2024-03-13 15:50:00,44,58,15,0,0,101,15,36,36,25,25,8,51,0,414
2024-03-13 16:00:00,51,63,17,0,0,99,24,50,33,28,17,11,40,0,433
2024-03-13 16:10:00,57,61,11,0,0,72,11,50,51,29,14,0,53,1,410
2024-03-13 16:20:00,64,73,21,0,0,106,16,34,37,16,5,0,54,0,426
2024-03-13 16:30:00,69,66,11,0,0,103,11,49,41,25,1,0,60,0,436
2024-03-13 16:40:00,57,71,22,0,0,85,16,34,36,29,0,0,57,1,408
2024-03-13 16:50:00,55,71,7,0,0,109,14,51,33,18,6,23,71,6,464
2024-03-13 17:00:00,49,56,18,0,0,94,18,39,32,25,29,20,45,4,429
2024-03-13 17:10:00,53,63,12,0,0,92,13,53,38,26,16,20,53,5,444
2024-03-13 17:20:00,59,53,13,0,0,100,14,32,32,18,1,3,56,3,384
2024-03-13 17:30:00,48,77,14,0,0,99,21,45,47,32,0,0,57,2,442
2024-03-13 17:40:00,54,62,14,0,0,93,12,38,40,22,0,0,46,3,384
2024-03-13 17:50:00,43,71,18,0,0,81,25,39,33,26,0,12,63,2,413
2024-03-13 18:00:00,56,59,13,0,0,82,10,36,36,21,9,19,44,10,395
2024-03-13 18:10:00,56,90,28,0,0,75,19,33,35,24,5,28,59,6,458
2024-03-13 18:20:00,49,66,17,0,0,108,11,34,24,20,14,45,56,2,446
2024-03-13 18:30:00,77,71,27,0,0,75,15,30,20,23,34,25,52,10,459
2024-03-13 18:40:00,47,48,23,0,0,73,17,35,28,15,28,24,33,14,385
2024-03-13 18:50:00,49,38,16,0,0,79,17,25,26,25,26,25,51,7,384
2024-03-13 19:00:00,48,40,23,0,0,59,15,24,28,17,17,26,44,12,353
2024-03-13 19:10:00,38,31,30,0,0,52,13,30,27,18,30,31,38,14,352
2024-03-13 19:20:00,45,35,29,0,0,73,16,24,18,19,34,22,38,14,367
2024-03-13 19:30:00,41,41,23,0,0,43,16,24,31,16,32,20,42,12,341
2024-03-13 19:40:00,41,35,26,0,0,47,18,26,32,23,33,16,41,11,349
2024-03-13 19:50:00,44,31,29,0,0,52,15,13,19,10,27,23,23,9,295
2024-03-13 20:00:00,41,31,13,0,0,41,15,18,19,14,29,12,20,8,261
2024-03-13 20:10:00,29,28,23,0,0,42,8,17,26,14,27,17,22,9,262
2024-03-13 20:20:00,27,29,22,0,0,35,6,18,20,7,36,19,29,16,264
2024-03-13 20:30:00,36,26,16,0,0,35,13,16,20,13,30,13,25,9,252
2024-03-13 20:40:00,21,22,16,0,0,25,12,12,21,5,38,12,21,6,211
2024-03-13 20:50:00,31,24,17,0,0,30,10,8,14,13,26,9,12,7,201
2024-03-13 21:00:00,25,22,18,0,0,40,8,11,21,9,31,17,23,14,239
2024-03-13 21:10:00,22,22,19,0,0,35,10,10,20,12,26,14,15,10,215
2024-03-13 21:20:00,21,19,18,0,0,39,6,19,18,17,31,20,16,16,240
2024-03-13 21:30:00,24,21,9,0,0,50,10,12,20,17,28,17,16,7,231
2024-03-13 21:40:00,25,29,23,0,0,41,6,11,18,19,27,10,9,8,226
2024-03-13 21:50:00,19,22,15,0,0,21,14,12,16,7,20,1,22,1,170
2024-03-13 22:00:00,20,9,8,0,0,19,7,10,17,6,33,18,21,10,178
2024-03-13 22:10:00,10,19,19,0,0,26,7,13,16,6,28,17,16,11,188
2024-03-13 22:20:00,19,22,12,0,0,14,10,7,9,9,27,11,18,13,171
2024-03-13 22:30:00,14,20,20,0,0,30,12,4,8,7,12,7,9,7,150
2024-03-13 22:40:00,23,21,19,0,0,17,12,8,17,5,17,6,17,4,166
2024-03-13 22:50:00,3,17,14,0,0,16,7,5,10,5,13,7,9,6,112
2024-03-13 23:00:00,16,15,12,0,0,16,8,8,24,7,17,7,10,9,149
2024-03-13 23:10:00,6,16,17,0,0,21,9,5,19,9,9,0,4,0,115
2024-03-13 23:20:00,4,13,8,0,0,11,5,6,6,2,11,3,11,4,84
2024-03-13 23:30:00,6,8,6,0,0,8,6,5,9,9,9,4,7,7,84
2024-03-13 23:40:00,11,6,3,0,0,6,1,2,5,3,9,2,7,0,55
2024-03-13 23:50:00,6,4,5,0,0,5,3,1,4,3,4,1,1,3,40
2024-03-14 00:00:00,7,7,7,0,0,10,6,2,7,1,6,0,1,0,54
2024-03-14 00:10:00,6,9,9,0,0,3,5,1,3,1,6,4,1,4,52
2024-03-14 00:20:00,1,7,3,0,0,2,3,5,6,5,9,3,4,2,50
2024-03-14 00:30:00,3,4,3,0,0,5,3,1,3,2,8,2,5,2,41
2024-03-14 00:40:00,5,2,1,0,0,2,3,4,2,3,2,1,2,2,29
2024-03-14 00:50:00,1,7,3,0,0,1,1,1,5,1,2,0,2,0,24
2024-03-14 01:00:00,2,5,3,0,0,2,3,0,2,0,9,2,0,3,31
2024-03-14 01:10:00,3,1,1,0,0,5,1,3,4,0,3,3,3,3,30
2024-03-14 01:20:00,1,5,5,0,0,5,2,3,5,3,4,2,4,4,43
2024-03-14 01:30:00,0,0,0,0,0,0,1,0,1,1,3,1,1,1,9
2024-03-14 01:40:00,0,2,1,0,0,5,1,0,1,0,5,2,2,3,22
2024-03-14 01:50:00,3,3,7,0,0,2,3,2,2,3,3,3,3,0,34
2024-03-14 02:00:00,3,4,2,0,0,1,1,0,1,0,5,2,3,1,23
2024-03-14 02:10:00,0,2,0,0,0,3,2,1,2,2,3,2,2,4,23
2024-03-14 02:20:00,0,3,3,0,0,3,4,0,1,2,5,0,1,0,22
2024-03-14 02:30:00,3,1,1,0,0,3,1,1,2,1,3,2,1,1,20
2024-03-14 02:40:00,3,1,1,0,0,1,1,0,0,0,0,0,1,0,8
2024-03-14 02:50:00,0,2,1,0,0,0,1,0,0,0,1,2,1,1,9
2024-03-14 03:00:00,2,2,2,0,0,0,4,1,2,0,6,4,4,2,29
2024-03-14 03:10:00,1,3,0,0,0,3,1,0,0,0,4,2,3,2,19
2024-03-14 03:20:00,4,2,2,0,0,2,1,0,1,1,0,1,0,0,14
2024-03-14 03:30:00,2,0,0,0,0,1,0,3,2,1,0,1,0,3,13
2024-03-14 03:40:00,3,1,1,0,0,2,2,1,1,3,5,3,2,4,28
2024-03-14 03:50:00,3,4,1,0,0,2,1,1,3,1,1,2,1,3,23
2024-03-14 04:00:00,4,2,2,0,0,3,3,1,2,1,4,3,6,4,35
2024-03-14 04:10:00,0,0,0,0,0,2,0,2,4,1,7,4,6,4,30
2024-03-14 04:20:00,2,2,0,0,0,6,2,4,6,2,1,2,0,4,31
2024-03-14 04:30:00,6,1,2,0,0,4,8,2,4,0,11,5,11,5,59
2024-03-14 04:40:00,3,1,2,0,0,9,2,4,3,2,4,5,5,6,46
2024-03-14 04:50:00,8,2,1,0,0,5,1,5,7,6,12,6,12,2,67
2024-03-14 05:00:00,13,1,1,0,0,8,3,6,8,2,13,12,11,13,91
2024-03-14 05:10:00,8,5,1,0,0,12,5,16,10,12,19,15,14,44,161
2024-03-14 05:20:00,13,5,5,0,0,20,3,18,16,13,11,9,14,9,136
2024-03-14 05:30:00,7,4,6,0,0,25,3,25,16,26,21,18,26,18,195
2024-03-14 05:40:00,24,17,8,0,0,32,7,18,22,22,19,26,30,25,250
2024-03-14 05:50:00,20,13,12,0,0,37,4,23,22,20,18,17,38,23,247
2024-03-14 06:00:00,14,26,19,0,0,30,5,19,18,11,22,21,36,13,234
2024-03-14 06:10:00,25,20,10,0,0,26,5,39,34,15,28,22,36,23,283
2024-03-14 06:20:00,23,27,14,0,0,47,5,40,35,19,31,24,36,13,314
2024-03-14 06:30:00,25,27,5,0,0,46,3,31,34,20,23,27,55,16,312
2024-03-14 06:40:00,25,36,14,0,0,54,2,36,32,24,24,31,55,16,349
2024-03-14 06:50:00,30,31,0,0,0,45,6,46,42,25,16,35,63,17,356
2024-03-14 07:00:00,27,33,3,0,0,56,6,51,46,41,27,17,52,16,375
2024-03-14 07:10:00,33,49,0,0,0,54,6,49,39,29,28,39,63,15,404
2024-03-14 07:20:00,35,34,0,0,0,51,7,60,49,33,15,32,74,25,415
2024-03-14 07:30:00,35,45,3,0,0,67,8,68,46,39,19,12,92,17,451
2024-03-14 07:40:00,43,54,1,0,0,76,11,64,56,27,12,12,79,14,449
2024-03-14 07:50:00,37,40,9,0,0,57,10,53,43,33,9,23,88,18,420
2024-03-14 08:00:00,52,32,4,0,0,64,9,68,62,30,26,24,82,12,465
2024-03-14 08:10:00,46,40,3,0,0,71,5,55,59,35,19,30,72,11,446
2024-03-14 08:20:00,29,37,16,0,0,68,11,75,60,30,19,21,80,18,464
2024-03-14 08:30:00,32,41,12,0,0,85,11,50,50,22,25,23,71,16,438
2024-03-14 08:40:00,36,37,11,0,0,75,11,60,62,27,12,22,71,13,437
2024-03-14 08:50:00,29,45,6,0,0,57,10,62,51,34,38,26,70,12,440
2024-03-14 09:00:00,25,34,10,0,0,78,9,48,48,28,34,22,70,15,421
2024-03-14 09:10:00,25,40,15,0,0,67,15,46,42,15,32,27,66,25,415
2024-03-14 09:20:00,47,37,4,0,0,48,8,51,39,31,33,38,66,15,417
2024-03-14 09:30:00,36,35,16,0,0,61,12,31,33,17,15,22,61,7,346
2024-03-14 09:40:00,43,32,8,0,0,51,9,36,34,27,18,19,46,12,335
2024-03-14 09:50:00,31,40,19,0,0,54,14,45,42,21,25,21,57,12,381
2024-03-14 10:00:00,31,34,19,0,0,42,9,32,32,15,29,23,51,15,332
2024-03-14 10:10:00,30,36,18,0,0,63,12,41,34,16,21,15,56,9,351
2024-03-14 10:20:00,36,37,18,0,0,54,8,31,35,17,28,15,53,12,344
2024-03-14 10:30:00,34,42,17,0,0,60,11,38,33,17,21,22,48,10,353
2024-03-14 10:40:00,34,34,15,0,0,66,14,34,37,17,33,27,54,13,378
2024-03-14 10:50:00,30,28,16,0,0,51,13,37,38,17,35,20,44,12,341
2024-03-14 11:00:00,31,43,20,0,0,60,16,28,35,16,20,24,48,10,351
2024-03-14 11:10:00,26,33,12,0,0,67,15,41,26,14,30,23,42,6,335
2024-03-14 11:20:00,32,43,26,0,0,65,12,26,29,17,21,19,47,18,355
2024-03-14 11:30:00,31,33,16,0,0,72,11,33,29,15,32,20,51,8,351
2024-03-14 11:40:00,27,27,16,0,0,64,10,33,37,17,28,29,36,11,335
2024-03-14 11:50:00,29,37,18,0,0,60,10,43,37,21,35,31,40,13,374
2024-03-14 12:00:00,31,22,22,0,0,62,17,28,33,16,40,26,48,18,363
2024-03-14 12:10:00,32,38,25,0,0,88,13,26,21,22,32,19,34,6,356
2024-03-14 12:20:00,33,34,19,0,0,75,12,29,34,16,33,22,34,7,348
2024-03-14 12:30:00,44,44,23,0,0,69,16,39,30,20,38,16,47,9,395
2024-03-14 12:40:00,44,39,20,0,0,63,15,32,37,30,16,27,49,12,384
2024-03-14 12:50:00,36,36,16,0,0,73,12,46,38,25,18,8,46,6,360
2024-03-14 13:00:00,32,39,18,0,0,85,12,40,34,20,34,10,40,1,365
2024-03-14 13:10:00,44,40,15,0,0,85,17,36,38,26,32,29,51,14,427
2024-03-14 13:20:00,30,40,19,0,0,90,15,50,45,25,34,22,41,5,416
2024-03-14 13:30:00,30,40,12,0,0,70,15,42,35,28,39,18,45,2,376
2024-03-14 13:40:00,47,51,20,0,0,73,16,36,24,26,27,15,53,10,398
2024-03-14 13:50:00,41,50,18,0,0,74,21,48,32,30,40,27,37,9,427
2024-03-14 14:00:00,47,53,16,0,0,73,14,40,31,17,6,17,55,8,377
2024-03-14 14:10:00,46,54,20,0,0,81,11,37,36,24,3,36,51,9,408
2024-03-14 14:20:00,48,53,13,0,0,95,16,53,26,30,4,20,49,9,416
2024-03-14 14:30:00,40,59,13,0,0,77,13,40,28,23,0,13,48,1,355
2024-03-14 14:40:00,68,47,4,0,0,70,14,52,32,17,0,6,41,6,357
2024-03-14 14:50:00,54,44,2,0,0,90,12,41,39,15,0,5,47,5,354
2024-03-14 15:00:00,53,45,12,0,0,92,14,34,23,16,7,11,46,1,354
2024-03-14 15:10:00,50,51,14,0,0,100,16,40,34,18,24,0,57,0,404
2024-03-14 15:20:00,46,49,20,0,0,88,13,29,23,19,21,19,60,0,387
2024-03-14 15:30:00,53,49,9,0,0,99,16,46,40,25,28,23,57,0,445
2024-03-14 15:40:00,51,62,15,0,0,99,12,47,52,21,13,3,52,0,427
2024-03-14 15:50:00,46,39,12,0,0,103,14,57,40,23,27,3,64,0,428
2024-03-14 16:00:00,50,59,15,0,0,98,22,41,27,27,6,0,55,0,400
2024-03-14 16:10:00,54,60,11,0,0,103,18,48,36,29,9,19,44,0,431
2024-03-14 16:20:00,56,74,27,0,0,101,16,36,27,19,10,5,63,0,434
2024-03-14 16:30:00,44,55,11,0,0,91,18,43,33,21,4,1,50,0,371
2024-03-14 16:40:00,59,57,9,0,0,96,14,42,31,30,1,3,55,3,400
2024-03-14 16:50:00,53,59,8,0,0,106,16,33,29,21,4,8,46,1,384
2024-03-14 17:00:00,54,63,9,0,0,96,19,38,32,23,3,17,45,2,401
2024-03-14 17:10:00,68,51,14,0,0,99,17,33,31,11,0,2,29,1,356
2024-03-14 17:20:00,49,61,20,0,0,109,25,29,20,18,0,0,58,3,392
2024-03-14 17:30:00,53,66,20,0,0,95,10,32,32,26,14,0,60,1,409
2024-03-14 17:40:00,62,50,15,0,0,95,14,43,37,18,9,8,48,5,404
2024-03-14 17:50:00,51,72,21,0,0,97,25,34,38,21,0,0,48,1,408
2024-03-14 18:00:00,64,63,8,0,0,91,18,39,37,31,0,0,60,1,412
2024-03-14 18:10:00,58,57,11,0,0,90,17,47,33,27,8,11,53,0,412
2024-03-14 18:20:00,59,71,21,0,0,106,21,27,26,19,10,0,55,6,421
2024-03-14 18:30:00,41,64,12,0,0,83,19,33,28,27,9,0,65,2,383
2024-03-14 18:40:00,70,77,24,0,0,90,17,29,25,25,23,11,47,3,441
2024-03-14 18:50:00,52,46,27,0,0,88,13,19,20,10,24,32,55,7,393
2024-03-14 19:00:00,41,39,21,0,0,59,11,15,29,20,25,24,54,15,353
2024-03-14 19:10:00,50,42,23,0,0,70,13,24,34,20,25,39,32,10,382
2024-03-14 19:20:00,33,40,26,0,0,56,9,22,17,11,27,43,28,11,323
2024-03-14 19:30:00,39,35,22,0,0,64,10,20,27,12,28,14,30,15,316
2024-03-14 19:40:00,46,40,24,0,0,41,14,11,19,19,32,26,42,15,329
2024-03-14 19:50:00,26,35,26,0,0,47,10,18,23,24,28,26,38,21,322
2024-03-14 20:00:00,43,27,22,0,0,47,5,20,28,6,33,28,25,17,301
2024-03-14 20:10:00,30,23,21,0,0,40,9,12,20,16,33,17,20,23,264
