datetime,V33Z,V34Z,V51Z,V52Z,D71Z,V111Z,V112Z,D121Z,V10Z,V20Z,D11Z,D12Z,D31Z,D32Z,V122Z,Total
2024-03-31 03:10:00,9,2,27,10,0,21,9,5,2,6,23,12,7,1,25,159
2024-03-31 03:20:00,7,1,19,11,0,45,11,3,5,3,23,16,2,1,22,169
2024-03-31 03:30:00,14,0,25,6,0,31,8,1,6,12,32,12,8,0,20,175
2024-03-31 03:40:00,4,3,17,7,0,27,13,7,3,4,21,16,2,3,24,151
2024-03-31 03:50:00,8,6,20,12,0,21,8,1,4,3,17,17,4,8,24,153
2024-03-31 04:00:00,9,2,26,17,0,24,5,0,1,6,23,19,5,2,20,159
2024-03-31 04:10:00,5,0,19,6,0,20,3,1,2,3,20,8,4,0,13,104
2024-03-31 04:20:00,6,0,29,9,0,15,9,5,2,7,13,8,5,0,15,123
2024-03-31 04:30:00,5,2,15,4,0,15,6,4,3,2,16,7,4,1,12,96
2024-03-31 04:40:00,7,0,20,12,0,30,4,1,4,3,19,9,2,0,15,126
2024-03-31 04:50:00,5,0,24,7,0,24,11,6,3,8,17,10,3,0,17,135
2024-03-31 05:00:00,8,0,15,8,0,22,13,4,8,5,10,8,1,0,17,119
2024-03-31 05:10:00,8,0,28,11,0,17,11,8,7,2,14,5,2,0,21,134
2024-03-31 05:20:00,6,2,21,6,0,32,11,5,4,2,22,12,2,2,25,152
2024-03-31 05:30:00,4,2,21,6,0,31,10,6,1,11,24,17,4,2,29,168
2024-03-31 05:40:00,15,2,16,4,0,23,10,6,5,9,22,11,10,2,17,152
2024-03-31 05:50:00,8,0,20,5,0,18,3,3,1,6,21,9,7,0,8,109
2024-03-31 06:00:00,6,0,20,3,0,15,5,3,3,14,14,4,2,0,9,98
2024-03-31 06:10:00,4,0,14,3,0,7,8,7,5,6,6,3,3,0,8,74
2024-03-31 06:20:00,22,1,17,6,0,17,6,3,19,4,14,7,5,1,12,134
2024-03-31 06:30:00,8,1,20,4,0,20,10,5,5,3,15,8,2,1,17,119
2024-03-31 06:40:00,9,0,8,3,0,17,3,2,9,3,15,6,1,0,11,87
2024-03-31 06:50:00,3,1,15,12,0,16,7,3,2,1,13,4,2,2,17,98
2024-03-31 07:00:00,5,0,14,5,0,13,8,2,3,4,13,9,2,0,10,88
2024-03-31 07:10:00,16,0,14,4,0,10,1,1,18,3,12,8,2,0,11,100
2024-03-31 07:20:00,8,1,12,2,0,9,1,2,8,1,10,3,2,1,6,66
2024-03-31 07:30:00,6,0,17,7,0,11,2,2,6,7,15,1,3,0,2,79
2024-03-31 07:40:00,5,2,15,4,0,19,4,0,5,11,20,6,2,1,3,97
2024-03-31 07:50:00,1,0,14,5,0,21,6,3,2,2,20,10,1,0,5,90
2024-03-31 08:00:00,3,1,9,5,0,21,3,6,10,4,28,10,3,1,6,110
2024-03-31 08:10:00,2,2,17,2,0,12,2,2,10,2,18,5,3,2,2,81
2024-03-31 08:20:00,3,1,18,8,1,24,9,3,2,1,30,15,3,1,4,123
2024-03-31 08:30:00,2,6,19,8,0,18,9,2,11,3,24,12,2,3,3,122
2024-03-31 08:40:00,4,5,13,5,0,26,9,3,7,0,30,18,4,2,3,129
2024-03-31 08:50:00,1,5,20,8,0,35,10,11,12,8,43,16,1,3,8,181
2024-03-31 09:00:00,7,1,24,11,0,20,8,6,9,2,29,13,6,1,6,143
2024-03-31 09:10:00,5,3,25,7,0,46,9,2,22,4,56,20,5,3,2,209
2024-03-31 09:20:00,14,6,29,12,0,53,33,5,11,5,79,48,13,6,5,319
2024-03-31 09:30:00,9,6,27,17,0,60,30,13,16,10,83,50,10,4,13,348
2024-03-31 09:40:00,12,5,27,13,0,43,17,13,21,7,64,42,17,5,13,299
2024-03-31 09:50:00,7,0,30,13,0,42,14,12,12,9,50,20,7,0,12,228
2024-03-31 10:00:00,7,3,37,14,1,46,12,8,26,7,60,26,7,3,10,267
2024-03-31 10:10:00,12,4,33,24,0,40,17,13,18,12,55,25,12,2,12,279
2024-03-31 10:20:00,10,2,33,22,0,38,16,12,31,19,55,29,8,2,12,289
2024-03-31 10:30:00,10,5,32,17,0,38,16,21,23,26,51,27,7,4,18,295
2024-03-31 10:40:00,8,6,35,21,0,51,16,14,35,3,79,29,8,5,18,328
2024-03-31 10:50:00,8,3,43,24,0,41,13,22,26,10,53,20,8,4,18,293
2024-03-31 11:00:00,8,12,38,26,0,37,21,25,25,15,57,31,11,3,16,325
2024-03-31 11:10:00,9,8,42,22,0,60,16,19,24,17,80,28,9,6,16,356
2024-03-31 11:20:00,19,5,34,24,0,44,17,17,22,16,76,32,9,5,22,342
2024-03-31 11:30:00,11,5,33,22,0,48,23,28,26,14,70,37,11,4,24,356
2024-03-31 11:40:00,12,11,36,29,1,45,11,25,33,21,73,26,10,8,16,357
2024-03-31 11:50:00,8,4,42,41,0,41,27,19,35,18,65,37,9,4,18,368
2024-03-31 12:00:00,13,10,34,30,0,44,18,17,32,20,78,50,14,10,17,387
2024-03-31 12:10:00,22,3,37,30,0,53,16,26,28,27,88,31,16,3,22,402
2024-03-31 12:20:00,12,5,35,37,1,47,22,36,27,27,74,40,11,6,21,401
2024-03-31 12:30:00,12,10,41,36,0,53,28,22,30,26,92,45,18,7,19,439
2024-03-31 12:40:00,11,5,35,22,0,52,28,26,32,20,90,50,12,3,21,407
2024-03-31 12:50:00,14,6,32,22,0,52,23,29,25,18,81,42,10,6,17,377
2024-03-31 13:00:00,17,10,40,35,0,44,23,22,34,20,78,52,15,9,18,417
2024-03-31 13:10:00,12,9,30,34,0,58,21,22,23,17,82,45,13,10,18,394
2024-03-31 13:20:00,11,7,44,28,0,47,24,24,23,20,79,40,12,5,15,379
2024-03-31 13:30:00,18,7,33,28,0,48,29,28,22,20,93,49,20,8,16,419
2024-03-31 13:40:00,14,5,33,31,0,58,24,25,30,22,96,55,14,4,19,430
2024-03-31 13:50:00,13,7,29,26,0,42,23,28,30,27,83,42,13,8,24,395
2024-03-31 14:00:00,20,11,36,27,0,55,27,14,27,15,93,53,24,12,10,424
2024-03-31 14:10:00,9,6,26,24,0,45,21,27,25,41,85,42,16,7,23,397
2024-03-31 14:20:00,14,7,30,26,0,40,24,25,42,24,84,52,17,8,13,406
2024-03-31 14:30:00,17,6,40,32,1,47,33,26,35,29,91,63,13,7,20,460
2024-03-31 14:40:00,14,15,32,29,0,43,26,33,37,18,92,53,17,10,24,443
2024-03-31 14:50:00,14,6,26,28,0,53,31,41,31,29,85,52,14,6,35,451
2024-03-31 15:00:00,20,4,34,23,0,53,24,31,28,16,85,45,13,3,13,392
2024-03-31 15:10:00,13,10,34,31,0,49,25,31,37,19,92,49,18,10,18,436
2024-03-31 15:20:00,14,4,41,32,0,52,23,31,17,23,98,40,16,4,19,414
2024-03-31 15:30:00,13,10,35,22,0,55,30,32,23,35,84,55,15,8,24,441
2024-03-31 15:40:00,15,7,41,25,0,47,19,16,21,27,78,36,16,7,16,371
2024-03-31 15:50:00,12,7,41,25,0,60,30,20,37,21,82,48,12,5,14,414
2024-03-31 16:00:00,20,8,33,21,0,47,23,20,23,30,77,55,20,8,21,406
2024-03-31 16:10:00,15,6,38,30,1,59,28,26,28,22,87,47,12,5,17,421
2024-03-31 16:20:00,17,6,39,28,0,59,32,18,21,20,99,68,18,5,18,448
2024-03-31 16:30:00,13,8,35,24,0,51,46,25,27,21,100,83,16,11,18,478
2024-03-31 16:40:00,14,10,34,20,0,43,37,28,26,16,92,67,15,10,19,431
2024-03-31 16:50:00,12,3,37,29,0,38,24,25,24,28,77,44,16,4,14,375
2024-03-31 17:00:00,11,9,38,39,0,58,25,21,21,27,95,44,14,10,21,433
2024-03-31 17:10:00,17,8,34,20,1,42,23,26,27,20,92,50,15,7,22,404
2024-03-31 17:20:00,13,7,45,21,2,36,30,32,20,21,91,56,15,6,19,414
2024-03-31 17:30:00,16,8,49,23,0,50,26,32,38,34,89,44,21,9,26,465
2024-03-31 17:40:00,20,11,35,25,0,41,34,23,32,39,111,54,29,9,26,489
2024-03-31 17:50:00,14,11,36,35,1,49,26,23,22,29,98,66,14,12,18,454
2024-03-31 18:00:00,12,10,29,30,0,64,40,31,32,27,93,62,16,11,22,479
2024-03-31 18:10:00,10,9,38,34,0,45,28,36,24,22,77,45,15,7,30,420
2024-03-31 18:20:00,11,5,38,19,0,64,24,29,32,24,91,48,10,6,21,422
2024-03-31 18:30:00,14,7,29,27,0,45,27,24,27,34,87,45,17,5,23,411
2024-03-31 18:40:00,12,9,36,36,0,66,23,30,19,22,82,52,15,7,20,429
2024-03-31 18:50:00,17,5,46,36,1,54,21,35,18,45,99,40,19,5,19,460
2024-03-31 19:00:00,11,9,38,32,0,40,17,21,15,29,73,45,11,8,14,363
2024-03-31 19:10:00,14,7,31,28,0,51,28,28,13,28,87,50,20,8,31,424
2024-03-31 19:20:00,19,9,30,25,0,44,27,33,21,31,69,52,20,9,27,416
2024-03-31 19:30:00,11,3,31,23,0,63,39,32,23,26,99,53,12,5,25,445
2024-03-31 19:40:00,10,4,33,19,0,50,21,24,24,18,84,39,12,4,21,363
2024-03-31 19:50:00,10,7,46,23,0,48,23,25,10,20,94,51,22,9,13,401
2024-03-31 20:00:00,15,5,38,29,0,51,26,16,14,16,83,46,13,4,22,378
2024-03-31 20:10:00,13,7,43,23,0,66,19,22,25,21,61,28,11,4,38,381
2024-03-31 20:20:00,19,9,32,18,0,60,21,18,14,17,59,39,16,6,32,360
2024-03-31 20:30:00,6,7,31,21,0,67,20,26,15,19,58,27,6,5,63,371
2024-03-31 20:40:00,18,9,36,30,0,61,24,21,17,20,66,37,13,7,44,403
2024-03-31 20:50:00,19,14,33,31,0,70,18,17,19,15,58,40,9,10,40,393
2024-03-31 21:00:00,33,18,40,22,0,77,30,32,11,22,79,52,21,12,56,505
2024-03-31 21:10:00,35,11,36,20,0,69,18,23,10,18,78,45,21,7,58,449
2024-03-31 21:20:00,23,7,37,16,0,70,21,17,16,21,71,42,16,6,46,409
2024-03-31 21:30:00,14,8,35,25,0,67,15,19,10,8,58,34,7,8,49,357
2024-03-31 21:40:00,27,14,43,13,0,75,18,9,16,24,65,35,16,7,22,384
2024-03-31 21:50:00,17,8,25,19,0,70,11,16,15,18,70,26,11,6,49,361
2024-03-31 22:00:00,19,8,35,18,0,63,22,13,10,12,54,41,11,5,32,343
2024-03-31 22:10:00,11,4,39,24,0,72,23,14,16,23,58,31,7,5,26,353
2024-03-31 22:20:00,13,2,40,31,0,72,19,15,15,13,61,30,8,3,36,358
2024-03-31 22:30:00,18,7,42,28,0,56,17,8,8,18,41,22,9,5,19,298
2024-03-31 22:40:00,11,8,40,16,0,67,10,9,11,19,46,26,8,5,25,301
2024-03-31 22:50:00,16,4,38,22,0,77,18,9,7,21,54,29,10,2,30,337
2024-03-31 23:00:00,12,5,36,13,0,55,21,9,11,29,42,26,9,5,25,298
2024-03-31 23:10:00,14,8,34,16,0,49,12,4,8,21,42,24,12,7,21,272
2024-03-31 23:20:00,17,6,23,9,0,54,22,8,9,10,32,22,7,4,30,253
2024-03-31 23:30:00,11,5,35,17,0,51,19,10,8,14,41,29,11,7,34,292
2024-03-31 23:40:00,9,0,28,16,0,57,23,11,10,10,38,14,7,0,36,259
2024-03-31 23:50:00,4,6,27,9,0,42,18,9,9,20,34,24,4,5,28,239
2024-04-01 00:00:00,8,3,29,15,0,17,11,2,5,18,42,22,3,3,12,190
2024-04-01 00:10:00,11,2,22,11,0,56,10,1,6,13,44,21,6,2,25,230
2024-04-01 00:20:00,7,2,20,7,0,20,8,4,2,7,20,14,6,2,16,135
2024-04-01 00:30:00,6,4,20,9,0,26,9,4,5,7,23,13,4,4,13,147
2024-04-01 00:40:00,9,3,25,12,0,48,8,7,5,6,39,15,8,3,24,212
2024-04-01 00:50:00,6,2,20,8,0,31,2,4,5,10,19,8,4,1,10,130
2024-04-01 01:00:00,6,4,16,9,0,46,18,9,5,8,33,20,3,4,32,213
2024-04-01 01:10:00,7,2,18,5,2,44,3,6,6,13,30,17,3,1,15,172
2024-04-01 01:20:00,4,0,16,11,0,35,4,4,2,8,18,15,4,0,13,134
2024-04-01 01:30:00,3,0,19,10,0,29,6,2,2,5,18,13,1,0,5,113
2024-04-01 01:40:00,3,2,16,11,0,19,4,5,1,2,17,14,3,2,17,116
2024-04-01 01:50:00,5,0,13,9,0,24,2,0,2,11,16,7,3,0,0,92
2024-04-01 02:00:00,3,1,14,6,0,38,3,4,5,5,23,16,3,1,11,133
2024-04-01 02:10:00,0,2,21,3,0,21,3,2,4,0,18,11,0,2,6,93
2024-04-01 02:20:00,1,0,14,3,0,24,6,2,2,8,11,8,0,0,4,83
2024-04-01 02:30:00,6,0,12,3,0,31,4,3,4,6,17,13,3,0,8,110
2024-04-01 02:40:00,4,2,14,1,0,13,0,1,3,3,12,4,3,1,3,64
2024-04-01 02:50:00,3,0,16,12,0,24,3,5,1,3,15,7,3,0,16,108
2024-04-01 03:00:00,5,0,13,3,0,22,1,2,4,3,15,10,5,0,5,88
2024-04-01 03:10:00,6,1,15,6,0,11,2,0,4,3,7,5,3,1,0,64
2024-04-01 03:20:00,6,0,8,4,0,13,1,1,0,1,14,7,7,0,3,65
2024-04-01 03:30:00,5,2,8,1,0,12,2,1,5,2,8,6,2,2,2,58
2024-04-01 03:40:00,4,2,17,8,0,16,2,0,0,4,12,7,2,2,11,87
2024-04-01 03:50:00,3,0,26,5,0,15,2,1,1,11,14,11,2,0,8,99
2024-04-01 04:00:00,0,0,26,15,0,17,1,0,0,4,14,8,0,0,21,106
2024-04-01 04:10:00,3,0,19,8,0,6,5,3,2,5,4,5,1,0,4,65
2024-04-01 04:20:00,4,0,12,1,0,16,5,3,3,1,11,1,2,0,14,73
2024-04-01 04:30:00,1,1,8,7,0,21,6,3,1,3,12,5,0,1,14,83
2024-04-01 04:40:00,7,0,11,3,0,17,3,3,4,4,13,7,2,0,14,88
2024-04-01 04:50:00,5,0,14,5,0,26,13,8,4,3,15,7,1,0,25,126
2024-04-01 05:00:00,6,1,12,1,0,15,11,8,3,7,13,7,3,1,16,104
2024-04-01 05:10:00,7,0,16,0,0,26,19,11,4,8,20,6,4,0,23,144
2024-04-01 05:20:00,2,0,9,3,0,27,20,9,1,5,16,5,1,0,27,125
2024-04-01 05:30:00,6,2,14,3,0,17,8,8,1,8,19,8,7,2,17,120
2024-04-01 05:40:00,9,2,17,8,0,18,7,7,2,4,18,11,7,2,12,124
2024-04-01 05:50:00,5,1,18,4,0,19,7,7,1,8,14,4,4,1,9,102
2024-04-01 06:00:00,4,0,22,8,0,14,10,5,2,7,11,6,3,0,12,104
2024-04-01 06:10:00,16,2,16,4,0,23,9,6,10,6,17,5,2,1,14,131
2024-04-01 06:20:00,20,1,13,6,0,8,13,8,13,4,6,4,2,1,17,116
2024-04-01 06:30:00,14,0,19,6,0,14,3,3,10,5,17,6,4,0,13,114
2024-04-01 06:40:00,6,0,10,4,0,12,5,4,5,2,12,3,4,0,13,80
2024-04-01 06:50:00,14,1,14,3,0,15,3,2,10,0,15,12,3,1,11,104
2024-04-01 07:00:00,3,1,11,3,0,8,6,3,2,3,11,7,1,1,11,71
2024-04-01 07:10:00,5,0,14,6,0,6,4,1,5,5,5,2,0,0,4,57
2024-04-01 07:20:00,4,0,7,1,0,15,4,0,3,2,14,8,2,0,13,73
2024-04-01 07:30:00,2,2,11,3,0,12,4,1,1,5,15,4,2,2,12,76
2024-04-01 07:40:00,6,0,11,7,0,8,3,3,7,4,11,5,3,0,8,76
2024-04-01 07:50:00,13,0,9,2,0,16,9,5,4,2,19,11,4,0,17,111
2024-04-01 08:00:00,4,0,10,4,0,12,5,2,2,2,14,7,3,0,3,68
2024-04-01 08:10:00,6,2,15,1,0,24,6,2,4,5,22,11,5,1,3,107
2024-04-01 08:20:00,6,1,12,5,0,17,7,2,5,4,16,10,0,2,11,98
2024-04-01 08:30:00,5,1,14,6,0,19,8,9,4,6,21,10,3,1,9,116
2024-04-01 08:40:00,2,0,20,11,0,16,3,3,3,4,15,4,1,0,3,85
2024-04-01 08:50:00,10,3,19,4,0,32,12,5,4,6,32,19,8,2,8,164
2024-04-01 09:00:00,6,2,15,10,0,23,10,6,11,4,30,15,5,2,10,149
2024-04-01 09:10:00,6,1,21,5,0,30,9,6,11,4,34,17,6,1,11,162
2024-04-01 09:20:00,2,5,13,7,0,49,21,5,9,3,62,35,3,4,10,228
2024-04-01 09:30:00,5,0,22,7,0,54,20,6,8,7,73,35,6,0,6,249
2024-04-01 09:40:00,10,2,23,12,0,36,20,5,14,7,58,38,13,2,6,246
2024-04-01 09:50:00,2,7,20,10,0,38,10,13,11,14,47,20,2,5,10,209
2024-04-01 10:00:00,8,7,32,16,0,30,6,13,11,13,45,21,11,6,11,230
2024-04-01 10:10:00,5,5,31,15,0,31,7,13,16,6,44,17,6,5,13,214
2024-04-01 10:20:00,6,2,30,16,0,34,10,14,20,10,46,22,7,2,11,230
2024-04-01 10:30:00,8,6,23,11,0,38,9,8,16,11,51,23,8,5,7,224
2024-04-01 10:40:00,10,2,18,10,0,39,22,11,25,12,62,29,10,1,13,264
2024-04-01 10:50:00,11,7,31,15,0,36,12,17,17,21,57,25,11,9,17,286
2024-04-01 11:00:00,12,6,34,18,0,32,10,14,12,8,50,23,13,6,11,249
2024-04-01 11:10:00,9,1,29,20,0,37,11,10,17,11,48,19,11,1,10,234
2024-04-01 11:20:00,7,3,34,20,0,42,22,18,27,20,61,36,7,3,13,313
2024-04-01 11:30:00,7,4,40,23,0,39,10,12,21,13,62,20,10,3,10,274
2024-04-01 11:40:00,10,1,37,25,0,36,19,14,28,29,51,33,11,1,13,308
2024-04-01 11:50:00,6,7,41,29,0,43,21,26,18,18,71,31,7,6,18,342
2024-04-01 12:00:00,15,7,48,38,0,45,24,21,22,20,71,42,14,10,19,396
2024-04-01 12:10:00,12,6,44,31,0,45,23,24,18,28,79,47,14,8,13,392
2024-04-01 12:20:00,12,4,32,23,0,49,21,19,23,22,92,42,15,5,14,373
2024-04-01 12:30:00,15,6,37,31,0,50,20,20,28,19,81,43,15,6,18,389
2024-04-01 12:40:00,10,5,28,22,0,54,28,22,21,22,74,46,10,5,19,366
2024-04-01 12:50:00,15,8,25,24,0,50,25,21,19,22,76,46,14,9,15,369
2024-04-01 13:00:00,15,8,40,24,0,44,20,29,24,24,84,41,18,6,23,400
2024-04-01 13:10:00,8,8,30,28,0,55,26,18,14,10,84,42,12,8,18,361
2024-04-01 13:20:00,18,4,39,26,0,49,22,24,28,19,83,50,18,4,20,404
2024-04-01 13:30:00,14,7,39,29,0,50,18,17,22,27,76,38,17,8,14,376
2024-04-01 13:40:00,14,5,32,24,0,61,22,25,26,20,101,33,17,5,15,400
2024-04-01 13:50:00,10,5,34,34,0,50,23,17,20,29,79,45,11,6,11,374
2024-04-01 14:00:00,10,5,36,33,0,57,16,17,29,18,86,32,11,5,27,382
2024-04-01 14:10:00,7,9,47,29,1,51,20,22,33,35,76,39,13,10,20,412
2024-04-01 14:20:00,13,4,35,29,0,54,15,25,44,32,81,38,18,4,21,413
2024-04-01 14:30:00,13,8,34,25,0,56,28,31,35,34,90,51,14,8,19,446
2024-04-01 14:40:00,13,4,46,29,0,51,23,25,38,24,89,49,15,6,17,429
2024-04-01 14:50:00,10,5,31,21,0,57,26,39,35,23,92,43,12,4,30,428
2024-04-01 15:00:00,11,8,29,29,0,52,22,31,30,32,83,46,14,8,24,419
2024-04-01 15:10:00,15,10,32,25,0,43,29,31,34,30,89,50,22,10,24,444
2024-04-01 15:20:00,16,6,39,27,0,51,24,29,21,21,90,38,15,5,18,400
2024-04-01 15:30:00,15,12,33,24,0,44,21,24,18,25,86,49,21,12,17,401
2024-04-01 15:40:00,15,13,36,22,0,44,22,22,32,22,86,38,17,7,21,397
2024-04-01 15:50:00,17,8,39,33,0,47,28,33,23,35,82,46,16,8,15,430
2024-04-01 16:00:00,16,7,34,24,0,60,26,19,32,12,95,52,22,6,13,418
2024-04-01 16:10:00,17,10,27,20,0,40,18,26,24,36,80,44,19,10,21,392
2024-04-01 16:20:00,12,9,37,26,1,50,24,29,18,27,104,48,19,11,18,433
2024-04-01 16:30:00,12,6,46,28,0,53,22,31,27,21,92,48,18,7,20,431
2024-04-01 16:40:00,18,9,36,30,0,41,32,26,22,33,87,56,20,9,17,436
2024-04-01 16:50:00,12,7,27,25,0,55,29,29,23,22,87,43,16,6,22,403
2024-04-01 17:00:00,20,10,41,24,0,42,22,18,20,16,101,51,27,11,15,418
2024-04-01 17:10:00,19,10,36,38,0,50,26,27,26,31,85,38,20,9,15,430
2024-04-01 17:20:00,14,9,32,22,0,55,37,29,26,38,101,57,19,11,21,471
2024-04-01 17:30:00,13,7,43,30,0,51,29,30,19,42,88,48,21,8,21,450
2024-04-01 17:40:00,9,5,31,24,0,47,32,24,27,30,79,53,9,5,20,395
2024-04-01 17:50:00,13,6,47,41,0,51,23,26,28,39,77,40,10,6,17,424
2024-04-01 18:00:00,21,13,24,33,0,46,31,17,27,28,104,55,28,9,14,450
2024-04-01 18:10:00,18,18,33,26,0,48,19,22,30,24,82,42,19,7,18,406
2024-04-01 18:20:00,11,4,37,33,0,52,28,24,23,24,89,50,14,8,25,422
2024-04-01 18:30:00,10,4,33,20,0,48,30,21,27,25,86,49,14,5,16,388
2024-04-01 18:40:00,14,8,25,21,0,51,20,36,24,35,88,46,17,8,15,408
2024-04-01 18:50:00,19,7,39,27,0,55,24,25,23,27,91,42,22,6,14,421
2024-04-01 19:00:00,13,8,39,23,0,42,15,24,17,25,76,34,16,7,20,359
2024-04-01 19:10:00,15,10,29,22,0,62,26,33,21,29,88,47,18,8,16,424
2024-04-01 19:20:00,15,8,21,18,0,52,26,25,25,23,89,53,21,6,22,404
2024-04-01 19:30:00,13,12,26,26,0,47,29,23,18,20,89,51,21,11,18,404
2024-04-01 19:40:00,17,4,31,33,0,48,19,19,17,28,78,40,16,5,14,369
2024-04-01 19:50:00,8,13,37,23,0,50,19,20,10,23,81,41,12,17,19,373
2024-04-01 20:00:00,24,7,43,21,0,59,24,21,17,17,69,30,14,6,28,380
2024-04-01 20:10:00,16,11,35,21,0,92,21,23,11,21,84,47,15,12,53,462
2024-04-01 20:20:00,13,3,34,22,0,72,28,13,17,14,62,33,9,2,38,360
2024-04-01 20:30:00,17,3,30,30,0,86,18,27,7,14,68,34,10,2,48,394
2024-04-01 20:40:00,23,8,33,22,0,88,16,15,13,21,75,37,15,7,43,416
2024-04-01 20:50:00,13,10,36,28,0,67,20,19,13,18,62,36,9,5,51,387
2024-04-01 21:00:00,18,13,32,25,0,68,28,25,8,18,73,47,11,8,61,435
2024-04-01 21:10:00,25,14,35,18,0,76,24,19,7,29,74,45,20,10,52,448
2024-04-01 21:20:00,25,13,36,25,0,67,14,22,11,23,67,36,19,8,40,406
2024-04-01 21:30:00,21,20,42,22,0,60,17,15,17,19,63,37,11,10,29,383
2024-04-01 21:40:00,17,4,25,23,0,65,10,10,11,10,52,19,10,3,26,285
2024-04-01 21:50:00,11,15,25,14,0,47,8,12,15,13,51,24,10,7,35,287
2024-04-01 22:00:00,13,1,37,23,0,66,14,9,11,16,53,24,8,1,22,298
2024-04-01 22:10:00,17,3,26,32,0,43,16,12,6,25,43,25,9,3,26,286
2024-04-01 22:20:00,14,8,36,26,1,52,11,16,10,13,45,23,8,5,34,302
2024-04-01 22:30:00,20,9,31,30,0,57,9,7,13,20,45,21,10,6,11,289
2024-04-01 22:40:00,12,5,32,13,0,65,16,9,9,18,45,22,6,2,27,281
2024-04-01 22:50:00,23,5,31,28,0,82,9,10,12,28,44,19,9,2,30,332
2024-04-01 23:00:00,18,8,34,25,0,47,9,8,8,24,37,17,12,3,25,275
2024-04-01 23:10:00,24,9,33,15,0,53,4,8,9,19,41,16,13,4,24,272
2024-04-01 23:20:00,10,1,26,11,0,58,13,3,8,7,46,25,6,0,11,225
2024-04-01 23:30:00,5,6,31,14,0,58,12,6,6,11,39,25,4,5,19,241
2024-04-01 23:40:00,19,1,18,13,0,50,13,6,6,14,27,18,8,1,15,209
2024-04-01 23:50:00,9,12,16,3,0,46,7,6,4,13,32,24,6,5,21,204
2024-04-02 00:00:00,10,1,16,10,0,41,8,6,7,10,27,21,7,1,14,179
2024-04-02 00:10:00,3,0,18,7,0,32,1,3,6,7,19,5,2,0,8,111
2024-04-02 00:20:00,17,5,20,8,0,14,2,3,4,14,14,8,8,3,9,129
2024-04-02 00:30:00,13,1,18,8,0,25,9,3,9,9,22,18,7,1,10,153
2024-04-02 00:40:00,5,4,13,6,0,17,3,5,0,1,11,9,2,2,14,92
2024-04-02 00:50:00,5,1,10,3,0,31,1,2,3,5,19,9,2,1,6,98
2024-04-02 01:00:00,8,1,9,3,0,20,7,1,4,1,14,10,3,1,4,86
2024-04-02 01:10:00,7,0,7,5,0,20,2,3,4,7,15,8,4,0,7,89
2024-04-02 01:20:00,4,0,15,5,0,11,2,4,1,5,9,5,1,0,11,73
2024-04-02 01:30:00,3,3,7,3,0,7,0,1,2,3,7,4,3,1,3,47
2024-04-02 01:40:00,6,3,10,2,0,19,2,1,3,2,16,7,5,1,3,80
2024-04-02 01:50:00,0,0,14,2,0,16,3,2,0,5,10,7,0,0,6,65
2024-04-02 02:00:00,2,0,6,7,0,21,1,1,4,9,12,5,1,0,3,72
2024-04-02 02:10:00,2,0,13,4,0,12,4,3,5,4,8,7,1,0,8,71
2024-04-02 02:20:00,3,0,8,4,0,17,2,2,1,3,12,6,2,0,6,66
2024-04-02 02:30:00,3,0,12,0,0,16,1,1,2,2,10,7,2,0,3,59
2024-04-02 02:40:00,6,3,12,4,0,19,0,1,2,2,11,8,2,1,3,74
2024-04-02 02:50:00,0,1,12,2,0,13,2,1,0,1,8,4,0,1,3,48
2024-04-02 03:00:00,1,0,12,2,0,9,0,0,3,4,9,6,1,0,0,47
2024-04-02 03:10:00,9,0,6,6,0,11,0,1,6,9,10,5,5,0,2,70
2024-04-02 03:20:00,6,0,9,2,0,12,1,2,2,5,8,4,3,0,4,58
2024-04-02 03:30:00,4,1,7,2,0,22,1,0,3,6,14,8,2,1,0,71
2024-04-02 03:40:00,3,1,10,4,0,10,2,1,2,3,9,4,3,1,0,53
2024-04-02 03:50:00,7,4,8,2,0,21,2,1,1,6,12,12,3,2,3,84
2024-04-02 04:00:00,14,2,9,1,0,11,2,2,2,4,12,12,6,1,4,82
2024-04-02 04:10:00,6,6,11,3,0,10,5,2,7,1,10,8,2,3,5,79
2024-04-02 04:20:00,2,0,14,2,0,11,2,5,3,6,7,4,1,0,13,70
2024-04-02 04:30:00,1,3,12,6,0,26,2,5,7,4,16,8,1,1,11,103
2024-04-02 04:40:00,9,2,22,1,0,42,5,5,7,0,28,12,5,1,11,150
2024-04-02 04:50:00,7,5,15,6,0,36,10,15,6,10,26,8,3,2,37,186
2024-04-02 05:00:00,12,1,18,6,0,40,11,18,9,6,35,11,6,1,46,220
2024-04-02 05:10:00,8,0,31,15,0,54,10,17,11,23,32,14,4,0,37,256
2024-04-02 05:20:00,14,5,28,14,0,84,19,34,13,19,53,31,6,3,69,392
2024-04-02 05:30:00,24,6,28,20,0,103,15,43,17,10,70,29,13,2,48,428
2024-04-02 05:40:00,18,14,41,20,0,91,30,64,18,24,80,50,16,6,82,554
2024-04-02 05:50:00,25,10,47,20,1,101,48,50,32,27,98,75,22,9,70,635
2024-04-02 06:00:00,17,12,31,29,0,102,36,57,23,24,100,62,13,9,75,590
2024-04-02 06:10:00,22,11,31,23,0,92,38,71,34,31,117,68,22,5,33,598
2024-04-02 06:20:00,23,16,37,29,0,88,45,67,35,33,99,80,20,10,11,593
2024-04-02 06:30:00,18,19,38,26,0,95,55,63,32,28,126,89,26,18,67,700
