datetime,D51Z,V21Z,V22Z,V52Z,V81Z,V82Z,V113Z,V114Z,Total
2024-03-28 09:10:00,13,31,11,12,3,35,2,0,107
2024-03-28 09:20:00,14,32,14,11,5,40,2,0,118
2024-03-28 09:30:00,15,28,14,10,6,26,0,0,99
2024-03-28 09:40:00,13,31,13,9,5,35,0,0,106
2024-03-28 09:50:00,17,41,16,8,11,33,1,2,129
2024-03-28 10:00:00,17,34,20,10,6,34,1,2,124
2024-03-28 10:10:00,13,24,14,10,7,40,2,0,110
2024-03-28 10:20:00,14,33,14,10,5,36,2,0,114
2024-03-28 10:30:00,14,38,15,11,4,37,0,1,120
2024-03-28 10:40:00,12,47,14,9,5,30,1,0,118
2024-03-28 10:50:00,9,34,17,8,16,38,3,3,128
2024-03-28 11:00:00,16,37,19,12,8,31,2,2,127
2024-03-28 11:10:00,12,38,12,11,8,58,1,0,140
2024-03-28 11:20:00,9,48,23,6,4,29,0,0,119
2024-03-28 11:30:00,17,35,23,12,10,48,2,4,151
2024-03-28 11:40:00,11,37,21,7,12,33,0,0,121
2024-03-28 11:50:00,18,38,15,8,10,31,0,1,121
2024-03-28 12:00:00,17,41,19,9,11,38,2,0,137
2024-03-28 12:10:00,13,33,11,11,8,35,0,0,111
2024-03-28 12:20:00,18,48,21,10,13,39,1,0,150
2024-03-28 12:30:00,14,40,20,6,8,36,0,2,126
2024-03-28 12:40:00,9,45,12,6,5,27,1,1,106
2024-03-28 12:50:00,13,37,8,14,4,35,1,0,112
2024-03-28 13:00:00,16,43,38,11,5,25,3,0,141
2024-03-28 13:10:00,11,48,22,7,8,40,0,2,138
2024-03-28 13:20:00,11,70,61,5,5,26,1,1,180
2024-03-28 13:30:00,10,32,16,13,8,30,0,0,109
2024-03-28 13:40:00,10,43,74,8,4,25,0,0,164
2024-03-28 13:50:00,8,41,31,8,10,39,0,0,137
2024-03-28 14:00:00,14,33,19,9,15,40,1,6,137
2024-03-28 14:10:00,18,51,50,14,12,42,2,2,191
2024-03-28 14:20:00,10,41,36,11,8,40,0,1,147
2024-03-28 14:30:00,11,38,25,9,3,33,0,3,122
2024-03-28 14:40:00,18,36,24,8,8,28,3,2,127
2024-03-28 14:50:00,7,40,13,6,3,28,2,2,101
2024-03-28 15:00:00,15,57,20,12,7,25,0,1,137
2024-03-28 15:10:00,12,53,34,7,53,47,0,0,206
2024-03-28 15:20:00,12,50,28,4,75,40,0,1,210
2024-03-28 15:30:00,14,44,24,8,5,28,2,0,125
2024-03-28 15:40:00,14,42,67,9,12,34,0,0,178
2024-03-28 15:50:00,10,49,29,11,4,30,0,0,133
2024-03-28 16:00:00,10,40,76,9,37,38,42,1,253
2024-03-28 16:10:00,14,45,29,19,79,40,1,0,227
2024-03-28 16:20:00,10,48,30,6,19,37,0,1,151
2024-03-28 16:30:00,9,48,35,7,11,32,0,0,142
2024-03-28 16:40:00,11,44,20,8,8,43,1,0,135
2024-03-28 16:50:00,11,54,45,7,11,34,0,0,162
2024-03-28 17:00:00,11,46,25,7,9,31,2,0,131
2024-03-28 17:10:00,10,63,42,3,14,29,0,1,162
2024-03-28 17:20:00,13,50,30,6,4,35,3,1,142
2024-03-28 17:30:00,13,49,29,9,10,29,1,1,141
2024-03-28 17:40:00,4,55,23,4,3,37,3,0,129
2024-03-28 17:50:00,20,48,19,8,13,26,3,0,137
2024-03-28 18:00:00,11,37,22,11,6,31,0,0,118
2024-03-28 18:10:00,13,43,23,5,6,40,0,1,131
2024-03-28 18:20:00,12,48,13,5,9,33,0,0,120
2024-03-28 18:30:00,12,43,21,7,6,36,0,0,125
2024-03-28 18:40:00,11,47,19,5,15,39,2,0,138
2024-03-28 18:50:00,9,54,12,13,3,33,1,0,125
2024-03-28 19:00:00,9,34,20,7,7,25,0,0,102
2024-03-28 19:10:00,8,58,26,5,4,20,0,1,122
2024-03-28 19:20:00,9,46,25,15,1,26,0,0,122
2024-03-28 19:30:00,6,43,23,4,3,21,0,0,100
2024-03-28 19:40:00,5,51,28,7,2,25,1,0,119
2024-03-28 19:50:00,6,49,32,4,6,15,0,0,112
2024-03-28 20:00:00,9,34,26,2,9,24,0,0,104
2024-03-28 20:10:00,4,37,30,0,2,19,3,0,95
2024-03-28 20:20:00,6,42,24,5,2,18,0,2,99
2024-03-28 20:30:00,4,30,23,2,1,24,0,0,84
2024-03-28 20:40:00,2,27,19,2,1,15,1,0,67
2024-03-28 20:50:00,4,43,15,4,2,16,3,1,88
2024-03-28 21:00:00,6,30,13,3,2,17,0,0,71
2024-03-28 21:10:00,7,28,11,6,3,21,0,0,76
2024-03-28 21:20:00,6,14,11,4,1,19,0,1,56
2024-03-28 21:30:00,4,25,20,2,3,13,0,0,67
2024-03-28 21:40:00,3,22,19,0,5,17,0,0,66
2024-03-28 21:50:00,2,29,13,1,3,19,0,0,67
2024-03-28 22:00:00,5,27,8,2,4,13,0,0,59
2024-03-28 22:10:00,2,30,13,3,3,13,0,0,64
2024-03-28 22:20:00,6,30,16,1,3,10,0,0,66
2024-03-28 22:30:00,5,21,24,1,0,13,0,0,64
2024-03-28 22:40:00,2,32,17,4,0,10,0,0,65
2024-03-28 22:50:00,2,14,6,3,0,14,0,0,39
2024-03-28 23:00:00,1,23,14,0,0,5,0,0,43
2024-03-28 23:10:00,4,19,12,1,1,12,0,0,49
2024-03-28 23:20:00,5,21,16,3,0,11,0,0,56
2024-03-28 23:30:00,1,10,10,0,2,6,0,0,29
2024-03-28 23:40:00,0,11,4,0,0,7,0,0,22
2024-03-28 23:50:00,2,13,7,0,0,7,0,0,29
2024-03-29 00:00:00,1,19,11,0,0,4,0,0,35
2024-03-29 00:10:00,0,14,12,0,0,8,0,0,34
2024-03-29 00:20:00,3,12,11,3,1,8,0,0,38
2024-03-29 00:30:00,2,11,13,1,0,4,0,0,31
2024-03-29 00:40:00,1,8,3,1,0,8,0,0,21
2024-03-29 00:50:00,1,12,5,0,0,5,0,0,23
2024-03-29 01:00:00,0,12,7,0,0,4,0,0,23
2024-03-29 01:10:00,0,9,6,0,0,5,0,0,20
2024-03-29 01:20:00,2,3,2,1,0,3,0,0,11
2024-03-29 01:30:00,0,5,4,0,0,1,0,0,10
2024-03-29 01:40:00,1,6,7,0,0,2,0,0,16
2024-03-29 01:50:00,0,2,0,0,0,4,0,0,6
2024-03-29 02:00:00,0,3,5,0,0,2,0,0,10
2024-03-29 02:10:00,0,7,7,0,0,4,0,0,18
2024-03-29 02:20:00,0,4,3,0,0,3,0,0,10
2024-03-29 02:30:00,0,3,3,0,0,1,0,0,7
2024-03-29 02:40:00,0,5,3,0,0,5,0,0,13
2024-03-29 02:50:00,1,2,2,1,2,2,0,0,10
2024-03-29 03:00:00,0,7,2,0,0,7,0,0,16
2024-03-29 03:10:00,0,6,1,0,1,3,0,0,11
2024-03-29 03:20:00,0,4,3,0,0,4,0,0,11
2024-03-29 03:30:00,0,5,3,0,0,1,0,0,9
2024-03-29 03:40:00,0,6,4,0,0,3,0,0,13
2024-03-29 03:50:00,0,1,1,0,0,1,0,0,3
2024-03-29 04:00:00,0,6,3,0,0,1,0,0,10
2024-03-29 04:10:00,0,1,1,0,0,0,0,0,2
2024-03-29 04:20:00,0,0,0,0,0,1,0,0,1
2024-03-29 04:30:00,0,0,0,0,1,2,0,0,3
2024-03-29 04:40:00,0,2,2,0,0,1,0,0,5
2024-03-29 04:50:00,0,0,0,0,0,1,0,0,1
2024-03-29 05:00:00,1,4,2,1,1,0,0,0,9
2024-03-29 05:10:00,0,1,1,0,2,4,0,0,8
2024-03-29 05:20:00,1,6,3,0,1,3,0,0,14
2024-03-29 05:30:00,0,2,2,0,0,3,0,0,7
2024-03-29 05:40:00,1,6,5,0,1,3,0,0,16
2024-03-29 05:50:00,0,2,2,0,0,2,0,0,6
2024-03-29 06:00:00,1,1,1,0,2,2,2,2,11
2024-03-29 06:10:00,0,5,2,0,2,2,0,0,11
2024-03-29 06:20:00,2,1,1,3,2,5,0,0,14
2024-03-29 06:30:00,0,1,0,0,1,2,0,0,4
2024-03-29 06:40:00,3,0,0,2,0,3,0,0,8
2024-03-29 06:50:00,0,1,2,0,1,6,0,0,10
2024-03-29 07:00:00,0,2,0,0,0,0,0,0,2
2024-03-29 07:10:00,1,6,4,1,0,3,0,0,15
2024-03-29 07:20:00,1,8,3,1,2,4,0,0,19
2024-03-29 07:30:00,6,2,2,5,1,6,0,0,22
2024-03-29 07:40:00,1,4,2,0,1,9,0,0,17
2024-03-29 07:50:00,2,3,3,1,1,4,0,0,14
2024-03-29 08:00:00,1,6,2,0,0,6,0,0,15
2024-03-29 08:10:00,3,4,2,2,0,1,0,0,12
2024-03-29 08:20:00,4,5,2,1,4,11,0,0,27
2024-03-29 08:30:00,3,4,2,3,0,8,0,0,20
2024-03-29 08:40:00,3,8,6,3,2,11,1,1,35
2024-03-29 08:50:00,3,13,4,2,2,6,1,0,31
2024-03-29 09:00:00,3,10,5,1,1,10,0,0,30
2024-03-29 09:10:00,7,13,3,4,2,14,0,0,43
2024-03-29 09:20:00,6,15,8,5,3,9,2,0,48
2024-03-29 09:30:00,10,14,6,9,6,34,1,0,80
2024-03-29 09:40:00,11,13,8,10,1,21,2,1,67
2024-03-29 09:50:00,6,17,10,2,5,22,2,1,65
2024-03-29 10:00:00,4,16,9,3,2,17,0,0,51
2024-03-29 10:10:00,7,12,4,4,1,16,1,0,45
2024-03-29 10:20:00,8,15,3,6,3,15,0,1,51
2024-03-29 10:30:00,9,13,4,4,2,12,0,0,44
2024-03-29 10:40:00,9,12,8,9,0,17,0,0,55
2024-03-29 10:50:00,5,11,5,4,1,14,1,1,42
2024-03-29 11:00:00,6,20,9,3,2,12,0,0,52
2024-03-29 11:10:00,6,13,3,3,5,17,0,0,47
2024-03-29 11:20:00,9,17,12,3,3,23,1,0,68
2024-03-29 11:30:00,5,18,6,3,5,15,0,0,52
2024-03-29 11:40:00,6,16,9,3,3,8,0,0,45
2024-03-29 11:50:00,2,24,9,1,1,15,1,0,53
2024-03-29 12:00:00,5,26,6,3,1,25,0,0,66
2024-03-29 12:10:00,11,25,7,4,2,15,0,0,64
2024-03-29 12:20:00,6,19,9,4,1,21,4,0,64
2024-03-29 12:30:00,4,27,7,5,26,20,2,1,92
2024-03-29 12:40:00,8,19,10,6,2,29,1,0,75
2024-03-29 12:50:00,6,31,8,3,0,17,0,0,65
2024-03-29 13:00:00,6,22,13,5,2,19,0,0,67
2024-03-29 13:10:00,7,27,4,6,6,17,2,1,70
2024-03-29 13:20:00,6,21,10,5,3,18,0,0,63
2024-03-29 13:30:00,2,24,3,1,4,24,1,1,60
2024-03-29 13:40:00,3,15,3,2,1,23,1,1,49
2024-03-29 13:50:00,8,29,7,3,4,21,2,1,75
2024-03-29 14:00:00,4,24,8,3,1,35,0,0,75
2024-03-29 14:10:00,7,24,7,3,3,19,2,0,65
2024-03-29 14:20:00,10,28,9,6,1,18,0,0,72
2024-03-29 14:30:00,3,22,7,2,3,24,0,0,61
2024-03-29 14:40:00,5,26,8,5,4,26,1,0,75
2024-03-29 14:50:00,7,29,8,7,2,29,6,0,88
2024-03-29 15:00:00,7,31,13,6,4,25,0,0,86
2024-03-29 15:10:00,4,22,8,1,1,21,0,0,57
2024-03-29 15:20:00,7,20,16,4,3,24,0,0,74
2024-03-29 15:30:00,6,15,8,3,7,35,0,0,74
2024-03-29 15:40:00,5,19,6,4,1,14,1,0,50
2024-03-29 15:50:00,5,28,17,4,2,29,0,0,85
2024-03-29 16:00:00,6,22,9,4,6,28,0,0,75
2024-03-29 16:10:00,8,20,5,6,2,22,0,0,63
2024-03-29 16:20:00,6,25,8,3,5,17,0,0,64
2024-03-29 16:30:00,4,22,11,4,4,22,0,0,67
2024-03-29 16:40:00,5,18,4,4,1,28,0,0,60
2024-03-29 16:50:00,5,27,10,3,1,18,0,0,64
2024-03-29 17:00:00,13,20,7,9,3,17,5,4,78
2024-03-29 17:10:00,9,12,9,5,2,27,14,8,86
2024-03-29 17:20:00,3,25,10,1,2,23,8,2,74
2024-03-29 17:30:00,5,24,5,3,3,32,0,3,75
2024-03-29 17:40:00,7,21,7,6,3,21,1,1,67
2024-03-29 17:50:00,7,22,21,4,4,25,0,0,83
2024-03-29 18:00:00,4,42,19,2,7,23,1,1,99
2024-03-29 18:10:00,1,34,4,1,2,28,0,0,70
2024-03-29 18:20:00,8,25,11,5,3,22,8,0,82
2024-03-29 18:30:00,4,19,6,1,3,24,1,0,58
2024-03-29 18:40:00,6,20,13,5,3,21,3,1,72
2024-03-29 18:50:00,9,25,16,6,11,26,0,0,93
2024-03-29 19:00:00,8,16,11,4,21,14,0,0,74
2024-03-29 19:10:00,4,24,24,3,5,20,0,0,80
2024-03-29 19:20:00,3,17,19,3,3,21,0,0,66
2024-03-29 19:30:00,4,24,22,4,7,17,12,1,91
2024-03-29 19:40:00,3,20,16,1,3,14,0,0,57
2024-03-29 19:50:00,4,16,15,4,9,18,0,0,66
2024-03-29 20:00:00,3,15,16,3,7,14,0,0,58
2024-03-29 20:10:00,2,13,12,0,4,15,0,0,46
2024-03-29 20:20:00,5,16,9,3,7,21,3,1,65
2024-03-29 20:30:00,8,17,17,6,6,11,0,0,65
2024-03-29 20:40:00,7,19,14,7,4,11,0,0,62
2024-03-29 20:50:00,6,18,20,6,1,8,0,0,59
2024-03-29 21:00:00,6,16,17,1,1,11,0,0,52
2024-03-29 21:10:00,3,13,14,4,1,16,0,0,51
2024-03-29 21:20:00,1,17,18,0,3,14,2,1,56
2024-03-29 21:30:00,3,16,20,4,2,8,1,1,55
2024-03-29 21:40:00,3,19,18,1,4,11,2,1,59
2024-03-29 21:50:00,7,20,9,4,6,13,1,0,60
2024-03-29 22:00:00,1,13,15,1,3,6,0,0,39
2024-03-29 22:10:00,5,23,20,6,1,3,0,0,58
2024-03-29 22:20:00,1,9,6,1,0,14,0,0,31
2024-03-29 22:30:00,2,14,11,2,0,6,0,0,35
2024-03-29 22:40:00,2,9,8,3,2,6,0,0,30
2024-03-29 22:50:00,1,12,10,0,2,8,0,0,33
2024-03-29 23:00:00,3,15,14,0,3,9,0,0,44
2024-03-29 23:10:00,0,9,7,0,5,6,0,0,27
2024-03-29 23:20:00,1,15,13,0,6,8,0,0,43
2024-03-29 23:30:00,1,7,7,1,6,13,0,0,35
2024-03-29 23:40:00,0,13,11,0,3,9,0,0,36
2024-03-29 23:50:00,1,9,8,2,6,9,0,0,35
2024-03-30 00:00:00,1,6,7,0,2,4,0,0,20
2024-03-30 00:10:00,2,8,7,1,3,5,0,1,27
2024-03-30 00:20:00,2,9,9,1,0,2,0,0,23
2024-03-30 00:30:00,0,3,1,0,2,5,0,0,11
2024-03-30 00:40:00,1,8,5,1,2,5,0,0,22
2024-03-30 00:50:00,1,5,5,2,2,6,0,0,21
2024-03-30 01:00:00,1,7,8,0,2,3,0,0,21
2024-03-30 01:10:00,0,8,7,0,1,2,0,0,18
2024-03-30 01:20:00,0,2,2,0,2,5,0,0,11
2024-03-30 01:30:00,3,4,2,1,3,6,0,0,19
2024-03-30 01:40:00,0,2,1,0,0,1,0,0,4
2024-03-30 01:50:00,0,3,2,0,2,0,0,0,7
2024-03-30 02:00:00,1,9,9,0,1,1,0,0,21
2024-03-30 02:10:00,0,4,2,0,0,0,0,0,6
2024-03-30 02:20:00,0,4,3,0,2,3,0,0,12
2024-03-30 02:30:00,0,7,7,0,1,2,0,0,17
2024-03-30 02:40:00,0,0,1,0,0,1,0,0,2
2024-03-30 02:50:00,0,1,1,0,1,3,0,0,6
2024-03-30 03:00:00,0,3,3,0,0,0,0,0,6
2024-03-30 03:10:00,3,3,4,3,3,5,0,0,21
2024-03-30 03:20:00,1,2,3,0,2,4,0,0,12
2024-03-30 03:30:00,0,0,0,0,0,1,0,0,1
2024-03-30 03:40:00,1,8,6,0,0,0,2,0,17
2024-03-30 03:50:00,0,4,3,0,1,1,0,0,9
2024-03-30 04:00:00,0,7,3,0,0,0,0,0,10
2024-03-30 04:10:00,0,1,1,0,0,0,0,0,2
2024-03-30 04:20:00,0,3,4,0,0,2,0,0,9
2024-03-30 04:30:00,0,3,3,0,1,1,0,0,8
2024-03-30 04:40:00,1,1,2,1,1,1,0,0,7
2024-03-30 04:50:00,0,1,1,0,1,3,0,0,6
2024-03-30 05:00:00,0,1,1,0,2,3,0,0,7
2024-03-30 05:10:00,1,2,2,1,3,4,0,0,13
2024-03-30 05:20:00,1,0,0,0,2,2,0,0,5
2024-03-30 05:30:00,0,4,3,0,2,1,0,1,11
2024-03-30 05:40:00,2,5,3,0,5,3,0,0,18
2024-03-30 05:50:00,0,3,1,0,0,1,0,0,5
2024-03-30 06:00:00,2,2,2,1,0,1,0,0,8
2024-03-30 06:10:00,3,3,2,3,1,2,0,0,14
2024-03-30 06:20:00,4,7,4,2,2,6,0,0,25
2024-03-30 06:30:00,0,3,1,0,0,5,0,0,9
2024-03-30 06:40:00,2,6,1,2,0,8,0,0,19
2024-03-30 06:50:00,4,6,3,4,2,9,1,0,29
2024-03-30 07:00:00,3,3,2,2,1,2,0,0,13
2024-03-30 07:10:00,3,6,2,2,2,5,0,0,20
2024-03-30 07:20:00,2,6,2,1,0,8,3,1,23
2024-03-30 07:30:00,4,14,3,4,0,12,1,0,38
2024-03-30 07:40:00,4,9,2,4,8,10,2,0,39
2024-03-30 07:50:00,8,6,3,10,0,27,3,0,57
2024-03-30 08:00:00,3,18,5,3,3,18,1,0,51
2024-03-30 08:10:00,5,18,10,2,2,17,2,3,59
2024-03-30 08:20:00,12,14,1,14,1,17,0,1,60
2024-03-30 08:30:00,10,22,9,5,2,20,1,2,71
2024-03-30 08:40:00,5,23,9,5,7,22,2,0,73
2024-03-30 08:50:00,16,21,6,9,57,21,0,0,130
2024-03-30 09:00:00,11,23,11,7,6,20,0,1,79
2024-03-30 09:10:00,7,22,6,4,5,28,0,0,72
2024-03-30 09:20:00,9,20,6,6,4,32,1,1,79
2024-03-30 09:30:00,10,29,12,5,10,30,0,0,96
2024-03-30 09:40:00,19,33,12,18,6,40,2,2,132
2024-03-30 09:50:00,23,29,10,9,12,39,2,1,125
2024-03-30 10:00:00,18,28,7,16,8,37,1,0,115
2024-03-30 10:10:00,10,30,5,4,8,38,0,0,95
2024-03-30 10:20:00,13,35,15,12,3,30,1,0,109
2024-03-30 10:30:00,12,35,19,11,8,34,0,0,119
2024-03-30 10:40:00,13,27,12,11,10,37,1,1,112
2024-03-30 10:50:00,14,41,24,7,10,32,1,0,129
2024-03-30 11:00:00,17,36,12,11,6,30,0,0,112
2024-03-30 11:10:00,9,32,9,7,6,30,1,0,94
2024-03-30 11:20:00,8,30,17,5,6,25,2,0,93
2024-03-30 11:30:00,9,30,9,10,9,31,0,3,101
2024-03-30 11:40:00,13,42,20,10,8,32,1,0,126
2024-03-30 11:50:00,15,45,14,9,11,36,1,1,132
2024-03-30 12:00:00,5,43,16,5,15,41,2,2,129
2024-03-30 12:10:00,8,47,26,10,8,31,0,0,130
2024-03-30 12:20:00,15,42,13,11,12,32,1,3,129
2024-03-30 12:30:00,16,31,14,13,7,31,1,1,114
2024-03-30 12:40:00,15,44,20,13,15,38,0,0,145
2024-03-30 12:50:00,13,43,21,9,17,33,0,0,136
2024-03-30 13:00:00,11,27,15,4,11,34,0,0,102
2024-03-30 13:10:00,16,30,12,12,14,32,0,0,116
2024-03-30 13:20:00,14,35,16,12,4,35,1,1,118
2024-03-30 13:30:00,11,41,14,11,8,31,1,0,117
2024-03-30 13:40:00,13,38,14,11,15,38,0,2,131
2024-03-30 13:50:00,9,34,15,6,5,28,1,2,100
2024-03-30 14:00:00,8,36,15,8,6,20,0,0,93
2024-03-30 14:10:00,13,35,11,9,5,37,0,0,110
2024-03-30 14:20:00,13,50,15,10,12,24,2,0,126
2024-03-30 14:30:00,15,42,14,7,3,27,0,0,108
2024-03-30 14:40:00,10,34,24,10,6,30,0,0,114
2024-03-30 14:50:00,5,33,12,7,0,18,0,0,75
2024-03-30 15:00:00,9,43,19,7,3,24,2,3,110
2024-03-30 15:10:00,8,41,12,7,5,33,0,1,107
2024-03-30 15:20:00,7,45,22,2,6,26,0,0,108
2024-03-30 15:30:00,12,36,17,8,3,26,0,0,102
2024-03-30 15:40:00,8,41,20,3,9,28,0,0,109
2024-03-30 15:50:00,10,34,13,7,4,17,1,0,86
2024-03-30 16:00:00,4,28,14,6,6,28,1,0,87
2024-03-30 16:10:00,10,34,19,7,2,22,0,0,94
2024-03-30 16:20:00,5,35,13,4,7,24,0,0,88
2024-03-30 16:30:00,10,38,20,7,5,26,0,2,108
2024-03-30 16:40:00,8,38,9,5,5,21,3,2,91
2024-03-30 16:50:00,8,27,9,6,2,24,2,1,79
2024-03-30 17:00:00,12,28,6,11,3,19,0,0,79
2024-03-30 17:10:00,9,26,5,5,10,33,0,1,89
2024-03-30 17:20:00,9,30,9,9,8,31,0,0,96
2024-03-30 17:30:00,7,34,15,4,7,22,0,0,89
2024-03-30 17:40:00,4,27,9,3,4,28,1,0,76
2024-03-30 17:50:00,5,33,17,5,2,27,0,1,90
2024-03-30 18:00:00,10,46,25,6,7,27,0,0,121
2024-03-30 18:10:00,16,39,21,39,4,33,1,0,153
2024-03-30 18:20:00,8,35,18,7,4,21,0,0,93
2024-03-30 18:30:00,9,27,12,9,2,23,1,1,84
2024-03-30 18:40:00,12,29,13,8,8,25,0,1,96
2024-03-30 18:50:00,7,31,19,5,7,25,0,0,94
2024-03-30 19:00:00,6,29,12,3,1,27,1,1,80
2024-03-30 19:10:00,3,19,6,6,3,24,0,0,61
2024-03-30 19:20:00,5,26,7,4,6,23,0,0,71
2024-03-30 19:30:00,10,24,17,11,4,20,2,1,89
2024-03-30 19:40:00,7,29,17,1,3,21,0,0,78
2024-03-30 19:50:00,3,27,18,3,2,19,0,0,72
2024-03-30 20:00:00,7,17,16,8,4,15,0,0,67
2024-03-30 20:10:00,5,29,11,6,6,13,2,0,72
2024-03-30 20:20:00,1,35,11,0,2,19,2,1,71
2024-03-30 20:30:00,4,32,11,3,5,17,0,0,72
2024-03-30 20:40:00,7,19,15,5,5,17,1,0,69
2024-03-30 20:50:00,6,25,12,6,1,18,1,1,70
2024-03-30 21:00:00,0,17,9,0,0,13,1,1,41
2024-03-30 21:10:00,1,26,13,0,3,16,3,1,63
2024-03-30 21:20:00,3,23,13,2,2,10,0,0,53
2024-03-30 21:30:00,2,25,14,2,0,16,0,0,59
2024-03-30 21:40:00,0,11,4,0,0,12,1,0,28
2024-03-30 21:50:00,3,26,17,1,1,17,0,0,65
2024-03-30 22:00:00,3,21,13,2,1,14,0,0,54
2024-03-30 22:10:00,5,20,13,4,4,12,2,0,60
2024-03-30 22:20:00,5,16,8,3,4,7,0,0,43
2024-03-30 22:30:00,2,9,2,0,2,12,0,0,27
2024-03-30 22:40:00,2,23,17,0,0,9,1,1,53
2024-03-30 22:50:00,0,26,18,0,0,8,0,0,52
2024-03-30 23:00:00,2,14,15,0,2,8,0,0,41
2024-03-30 23:10:00,2,23,10,6,0,10,0,0,51
2024-03-30 23:20:00,3,21,14,1,2,9,0,0,50
2024-03-30 23:30:00,1,11,6,1,1,8,0,0,28
2024-03-30 23:40:00,0,11,11,0,1,9,0,0,32
2024-03-30 23:50:00,0,12,11,0,4,5,0,0,32
2024-03-31 00:00:00,1,9,2,1,1,6,0,0,20
2024-03-31 00:10:00,0,9,6,0,0,3,0,0,18
2024-03-31 00:20:00,0,15,13,0,0,4,0,0,32
2024-03-31 00:30:00,0,9,3,0,0,4,0,0,16
2024-03-31 00:40:00,1,2,2,2,0,2,0,0,9
2024-03-31 00:50:00,2,15,9,1,0,5,0,0,32
2024-03-31 01:00:00,0,6,4,0,1,5,0,0,16
2024-03-31 01:10:00,0,8,5,0,0,8,0,0,21
2024-03-31 01:20:00,0,8,7,0,0,2,0,0,17
2024-03-31 01:30:00,0,9,7,0,0,3,0,0,19
2024-03-31 01:40:00,0,8,7,0,0,0,0,0,15
2024-03-31 01:50:00,1,4,4,1,1,4,0,0,15
2024-03-31 02:00:00,0,0,0,0,0,0,0,0,0
2024-03-31 02:10:00,0,0,0,0,0,0,0,0,0
2024-03-31 02:20:00,0,0,0,0,0,0,0,0,0
2024-03-31 02:30:00,0,0,0,0,0,0,0,0,0
2024-03-31 02:40:00,0,0,0,0,0,0,0,0,0
2024-03-31 02:50:00,0,0,0,0,0,0,0,0,0
2024-03-31 03:00:00,0,5,5,0,0,1,0,0,11
2024-03-31 03:10:00,0,6,6,0,6,7,0,0,25
2024-03-31 03:20:00,0,6,7,0,1,3,0,0,17
2024-03-31 03:30:00,0,7,6,0,3,5,0,0,21
2024-03-31 03:40:00,1,2,2,0,1,1,0,0,7
2024-03-31 03:50:00,0,3,3,0,2,4,0,0,12
2024-03-31 04:00:00,0,4,4,0,3,4,0,0,15
2024-03-31 04:10:00,0,8,8,0,0,1,0,0,17
2024-03-31 04:20:00,0,4,4,0,2,3,0,0,13
2024-03-31 04:30:00,0,2,2,0,5,3,0,0,12
2024-03-31 04:40:00,1,2,3,1,1,3,0,0,11
2024-03-31 04:50:00,0,4,4,0,1,2,0,0,11
2024-03-31 05:00:00,0,2,2,0,1,1,0,0,6
2024-03-31 05:10:00,0,3,3,0,2,1,0,0,9
2024-03-31 05:20:00,1,4,3,2,2,2,1,0,15
2024-03-31 05:30:00,0,2,2,0,6,6,0,0,16
2024-03-31 05:40:00,0,5,5,0,5,4,0,0,19
2024-03-31 05:50:00,0,0,0,0,2,1,0,0,3
2024-03-31 06:00:00,1,3,3,1,0,0,0,0,8
2024-03-31 06:10:00,0,3,3,0,0,1,0,0,7
2024-03-31 06:20:00,0,2,1,0,4,2,0,0,9
2024-03-31 06:30:00,0,4,3,0,1,1,0,0,9
2024-03-31 06:40:00,1,4,4,1,1,3,0,0,14
2024-03-31 06:50:00,1,3,3,0,4,6,0,0,17
2024-03-31 07:00:00,0,2,2,0,1,1,0,0,6
2024-03-31 07:10:00,2,2,1,1,1,0,0,0,7
2024-03-31 07:20:00,1,0,0,1,3,3,0,0,8
2024-03-31 07:30:00,2,3,2,1,2,2,0,0,12
2024-03-31 07:40:00,0,3,3,0,0,6,0,0,12
2024-03-31 07:50:00,0,7,2,0,1,6,0,0,16
2024-03-31 08:00:00,0,5,2,0,0,2,0,0,9
2024-03-31 08:10:00,4,4,3,2,0,6,0,0,19
2024-03-31 08:20:00,1,11,3,0,1,9,0,0,25
2024-03-31 08:30:00,5,5,2,3,1,5,0,0,21
2024-03-31 08:40:00,4,5,3,5,1,9,0,0,27
2024-03-31 08:50:00,2,5,0,2,2,10,1,0,22
2024-03-31 09:00:00,2,8,0,3,2,10,1,0,26
2024-03-31 09:10:00,4,13,5,5,4,8,1,1,41
2024-03-31 09:20:00,3,13,9,5,2,16,0,2,50
2024-03-31 09:30:00,2,9,2,8,3,17,0,0,41
2024-03-31 09:40:00,5,12,5,5,6,31,1,0,65
2024-03-31 09:50:00,6,19,8,5,0,14,0,0,52
2024-03-31 10:00:00,10,16,8,9,5,21,0,0,69
2024-03-31 10:10:00,7,20,4,2,0,16,0,0,49
2024-03-31 10:20:00,6,16,10,4,15,19,0,0,70
2024-03-31 10:30:00,6,16,6,6,0,17,0,0,51
2024-03-31 10:40:00,6,22,3,4,6,25,0,0,66
2024-03-31 10:50:00,12,18,4,9,3,14,0,0,60
2024-03-31 11:00:00,9,21,2,8,5,10,0,0,55
2024-03-31 11:10:00,7,24,8,3,10,13,0,0,65
2024-03-31 11:20:00,11,32,13,3,7,21,0,0,87
2024-03-31 11:30:00,10,27,15,7,7,22,0,0,88
2024-03-31 11:40:00,13,23,11,20,5,13,0,0,85
2024-03-31 11:50:00,10,25,14,32,2,38,4,0,125
2024-03-31 12:00:00,10,23,6,5,2,27,1,0,74
