datetime,D11Z,V111Z,D12Z,V121Z,D21Z,V211Z,D23Z,D22Z,V221Z,D31Z,V311Z,D32Z,V321Z,D41Z,V411Z,D43Z,D42Z,V421Z,D44Z,Total
2024-03-21 03:10:00,2,3,1,2,0,3,2,0,0,3,0,3,0,1,2,3,4,3,2,34
2024-03-21 03:20:00,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2024-03-21 03:30:00,1,0,2,1,0,0,0,0,0,1,0,1,0,1,3,2,3,3,3,21
2024-03-21 03:40:00,0,0,0,0,1,1,2,0,2,1,0,2,1,0,1,1,2,1,1,16
2024-03-21 03:50:00,1,1,1,1,0,0,0,0,0,2,0,2,1,2,2,3,1,1,1,19
2024-03-21 04:00:00,0,0,4,1,0,0,0,0,0,2,0,2,0,4,4,4,2,2,2,27
2024-03-21 04:10:00,2,3,4,4,0,1,0,0,1,1,0,1,0,1,2,3,2,1,1,27
2024-03-21 04:20:00,2,4,6,3,0,1,1,0,2,3,0,3,0,1,1,1,1,1,0,30
2024-03-21 04:30:00,1,2,6,4,0,1,1,0,0,3,0,3,0,2,3,4,3,2,1,36
2024-03-21 04:40:00,1,1,10,4,0,4,3,0,0,8,0,13,0,1,3,2,5,4,4,63
2024-03-21 04:50:00,2,1,4,2,1,3,3,0,0,10,0,24,0,0,0,0,1,1,1,53
2024-03-21 05:00:00,2,3,8,1,0,6,6,0,4,12,0,13,0,1,1,2,3,2,1,65
2024-03-21 05:10:00,8,7,9,3,0,3,5,0,5,13,0,13,0,4,4,6,3,4,2,89
2024-03-21 05:20:00,6,8,14,10,0,2,4,0,5,14,0,10,5,5,9,7,5,4,6,114
2024-03-21 05:30:00,4,6,15,6,0,4,5,0,4,15,1,12,1,8,6,6,2,4,1,100
2024-03-21 05:40:00,4,4,14,9,0,8,11,0,11,28,0,22,8,8,10,12,7,6,6,168
2024-03-21 05:50:00,9,8,17,11,2,18,18,0,10,33,0,23,10,10,14,15,8,7,9,222
2024-03-21 06:00:00,11,15,16,10,1,18,12,0,8,19,1,14,6,10,12,13,10,12,8,196
2024-03-21 06:10:00,9,5,29,15,1,17,32,0,11,28,2,22,11,11,11,9,8,9,14,244
2024-03-21 06:20:00,15,11,29,13,2,18,23,0,5,34,3,24,4,11,12,12,9,8,3,236
2024-03-21 06:30:00,14,9,25,14,1,11,30,0,3,35,0,24,9,15,14,10,9,10,6,239
2024-03-21 06:40:00,15,12,26,11,1,17,30,0,6,48,2,25,8,13,16,11,10,13,10,274
2024-03-21 06:50:00,19,12,23,17,5,19,36,0,7,37,2,29,9,17,16,11,9,9,5,282
2024-03-21 07:00:00,19,14,33,15,1,18,42,0,7,66,2,34,6,22,22,16,13,15,10,355
2024-03-21 07:10:00,24,16,45,20,6,20,41,0,11,55,8,34,12,22,27,22,11,9,7,390
2024-03-21 07:20:00,28,12,49,29,4,14,73,0,10,64,3,25,11,16,19,6,16,16,12,407
2024-03-21 07:30:00,32,22,60,22,10,14,59,0,8,74,6,16,10,53,30,16,21,21,10,484
2024-03-21 07:40:00,28,22,56,21,8,17,68,0,9,82,8,15,3,19,23,11,18,17,9,434
2024-03-21 07:50:00,33,19,57,26,17,10,80,0,9,63,17,4,9,39,44,20,27,20,13,507
2024-03-21 08:00:00,33,15,51,26,4,16,57,0,7,90,8,10,12,27,28,16,11,10,5,426
2024-03-21 08:10:00,30,11,52,28,10,13,68,0,10,89,7,18,10,16,18,19,8,9,5,421
2024-03-21 08:20:00,39,13,53,25,16,18,44,0,12,86,7,19,11,25,29,25,17,14,16,469
2024-03-21 08:30:00,23,20,38,16,10,15,236,0,10,79,4,22,10,32,33,14,18,10,4,594
2024-03-21 08:40:00,40,23,65,22,10,16,68,0,11,77,9,16,15,29,34,20,16,17,8,496
2024-03-21 08:50:00,24,14,52,31,13,15,46,0,13,58,4,23,10,23,24,17,20,12,8,407
2024-03-21 09:00:00,24,10,36,24,5,19,51,0,12,73,4,12,9,20,27,16,11,18,10,381
2024-03-21 09:10:00,30,12,43,22,8,15,52,0,8,84,5,27,3,32,32,12,13,10,6,414
2024-03-21 09:20:00,22,17,36,18,5,11,40,0,8,59,2,19,9,26,33,21,29,46,42,443
2024-03-21 09:30:00,20,9,36,29,6,20,49,0,8,54,6,8,3,35,40,23,15,15,9,385
2024-03-21 09:40:00,24,13,48,27,6,18,38,0,13,63,1,28,5,31,35,18,16,19,11,414
2024-03-21 09:50:00,18,17,43,33,14,18,41,0,5,61,7,17,5,37,37,15,18,16,8,410
2024-03-21 10:00:00,20,11,43,13,7,15,56,0,9,57,3,14,8,17,21,13,17,19,17,360
2024-03-21 10:10:00,22,12,26,12,3,17,43,0,6,55,4,18,8,30,34,20,11,12,5,338
2024-03-21 10:20:00,22,16,40,28,5,15,58,0,11,42,3,24,6,28,32,18,15,19,15,397
2024-03-21 10:30:00,18,15,36,21,6,19,34,0,10,40,2,19,8,20,20,12,20,19,14,333
2024-03-21 10:40:00,21,12,57,53,9,6,63,0,8,49,2,17,10,31,36,21,18,14,12,439
2024-03-21 10:50:00,21,11,43,19,7,14,53,0,7,42,5,29,9,34,40,33,30,35,17,449
2024-03-21 11:00:00,32,19,48,20,5,11,52,0,17,45,8,11,8,28,33,19,21,21,12,410
2024-03-21 11:10:00,16,10,36,18,5,21,42,0,11,53,7,12,8,31,36,18,19,16,5,364
2024-03-21 11:20:00,29,15,44,21,7,18,42,0,14,57,5,26,4,35,38,30,16,19,11,431
2024-03-21 11:30:00,17,11,46,31,8,27,48,0,14,63,2,27,11,30,35,11,19,21,11,432
2024-03-21 11:40:00,22,18,40,18,7,19,41,0,14,50,2,18,12,34,38,17,19,24,12,405
2024-03-21 11:50:00,22,24,40,23,13,15,47,0,11,63,7,27,29,31,39,22,25,25,12,475
2024-03-21 12:00:00,21,8,38,21,10,22,52,0,11,61,4,29,8,22,23,13,9,10,6,368
2024-03-21 12:10:00,29,15,54,29,8,20,45,0,14,61,5,23,9,40,37,19,18,15,8,449
2024-03-21 12:20:00,22,18,46,20,7,20,40,0,14,53,4,14,12,24,31,14,18,24,11,392
2024-03-21 12:30:00,20,15,51,18,10,24,46,0,12,54,2,22,4,35,39,23,16,13,8,412
2024-03-21 12:40:00,23,14,45,33,8,22,44,0,12,43,2,24,9,35,39,16,18,16,23,426
2024-03-21 12:50:00,27,17,56,22,7,21,45,0,9,56,5,20,9,39,38,17,17,16,9,430
2024-03-21 13:00:00,31,15,48,20,11,21,49,0,10,61,5,25,4,29,34,21,24,24,11,443
2024-03-21 13:10:00,25,9,44,20,9,17,36,0,8,53,3,17,3,38,49,17,20,24,16,408
2024-03-21 13:20:00,17,7,50,18,8,21,43,0,9,67,7,4,9,31,32,15,14,14,11,377
2024-03-21 13:30:00,24,15,51,31,7,23,35,0,10,56,4,22,5,32,39,20,17,21,15,427
2024-03-21 13:40:00,23,14,38,29,7,21,37,0,8,51,6,13,4,36,41,15,21,15,12,391
2024-03-21 13:50:00,23,16,51,21,7,15,32,0,7,75,4,15,7,46,50,17,21,20,11,438
2024-03-21 14:00:00,16,11,46,20,9,12,47,0,8,58,6,10,7,39,42,22,16,21,16,406
2024-03-21 14:10:00,22,12,57,32,5,22,54,0,11,68,5,15,6,41,42,14,20,17,6,449
2024-03-21 14:20:00,26,13,61,15,4,19,35,0,12,63,5,16,6,35,43,20,19,18,13,423
2024-03-21 14:30:00,33,11,54,14,3,20,45,0,15,57,5,13,6,41,40,22,19,14,7,419
2024-03-21 14:40:00,16,12,51,25,6,15,47,0,15,77,6,9,10,42,46,19,20,24,15,455
2024-03-21 14:50:00,26,19,53,23,10,17,40,0,10,57,5,4,6,47,49,23,20,18,9,436
2024-03-21 15:00:00,27,22,64,28,9,10,44,0,13,78,4,14,10,46,54,24,18,20,11,496
2024-03-21 15:10:00,30,16,69,19,7,15,42,0,10,73,7,15,7,53,55,18,18,18,10,482
2024-03-21 15:20:00,38,16,63,28,9,21,51,0,18,77,5,22,5,51,59,33,15,22,13,546
2024-03-21 15:30:00,29,19,59,28,12,20,40,0,17,85,5,19,9,42,50,19,27,32,19,531
2024-03-21 15:40:00,27,16,58,31,7,22,42,0,17,76,4,15,6,50,52,18,20,24,13,498
2024-03-21 15:50:00,21,11,60,12,12,19,38,0,17,82,7,15,6,57,63,20,24,23,22,509
2024-03-21 16:00:00,32,12,79,30,8,16,62,0,14,88,9,22,11,34,45,14,22,20,12,530
2024-03-21 16:10:00,23,11,57,29,9,17,45,0,12,74,12,16,8,53,56,57,25,29,16,549
2024-03-21 16:20:00,27,16,66,34,6,12,37,0,19,69,4,15,7,56,55,19,33,26,14,515
2024-03-21 16:30:00,29,11,66,24,13,16,44,0,15,81,9,12,12,88,44,18,20,19,16,537
2024-03-21 16:40:00,25,16,63,24,5,10,38,0,10,72,7,14,6,52,57,16,22,29,13,479
2024-03-21 16:50:00,24,16,71,26,6,15,50,0,11,70,9,11,7,47,53,14,34,25,14,503
2024-03-21 17:00:00,28,12,80,29,5,19,46,0,15,70,10,21,7,48,56,15,20,19,6,506
2024-03-21 17:10:00,41,19,71,22,8,10,46,0,7,77,7,7,8,50,54,18,27,24,10,506
2024-03-21 17:20:00,29,15,67,34,7,20,38,0,12,77,9,16,10,52,58,14,24,23,12,517
2024-03-21 17:30:00,27,13,69,43,9,22,40,0,14,70,5,21,6,48,50,18,18,21,12,506
2024-03-21 17:40:00,28,16,68,28,10,12,33,0,15,55,3,23,7,43,46,16,27,27,9,466
2024-03-21 17:50:00,22,15,66,22,10,12,33,0,12,70,10,13,3,49,48,21,25,20,9,460
2024-03-21 18:00:00,31,18,78,23,6,22,82,0,10,76,7,13,14,33,40,17,19,20,9,518
2024-03-21 18:10:00,27,15,52,20,6,17,35,0,12,55,13,19,7,41,43,18,20,22,8,430
2024-03-21 18:20:00,17,11,52,25,4,22,43,0,14,44,8,25,7,59,56,17,21,18,8,451
2024-03-21 18:30:00,22,16,50,33,5,10,34,0,8,42,8,27,5,28,33,16,18,16,9,380
2024-03-21 18:40:00,19,12,58,19,7,14,30,0,13,46,7,27,9,28,32,18,21,19,14,393
2024-03-21 18:50:00,25,15,48,17,6,22,32,0,14,56,10,16,2,36,36,27,25,26,16,429
2024-03-21 19:00:00,13,11,45,16,3,18,28,0,13,47,10,15,8,34,36,27,11,14,13,362
2024-03-21 19:10:00,19,13,43,15,3,13,31,0,17,42,8,21,14,29,31,26,8,15,11,359
2024-03-21 19:20:00,14,14,42,15,1,14,15,0,8,30,10,19,9,27,29,25,15,23,12,322
2024-03-21 19:30:00,9,13,42,17,3,15,27,0,17,44,5,19,5,15,18,14,22,13,19,317
2024-03-21 19:40:00,25,25,32,14,8,12,20,0,4,37,10,21,2,16,18,26,12,14,18,314
2024-03-21 19:50:00,104,13,50,13,5,16,19,0,15,39,5,15,4,23,27,23,16,15,20,422
2024-03-21 20:00:00,25,15,36,19,3,8,20,0,6,34,8,18,7,24,28,20,17,16,16,320
2024-03-21 20:10:00,6,5,30,18,4,22,24,0,11,33,2,31,7,18,20,18,13,15,12,289
2024-03-21 20:20:00,9,15,21,10,2,16,28,0,9,21,9,18,5,21,27,22,16,14,16,279
2024-03-21 20:30:00,11,16,23,14,0,8,15,0,8,22,4,16,2,20,23,23,15,16,15,251
2024-03-21 20:40:00,10,12,29,14,4,11,19,0,16,27,8,18,8,11,16,16,10,11,11,251
2024-03-21 20:50:00,10,9,36,16,5,10,16,0,12,25,1,16,2,23,21,19,15,14,12,262
2024-03-21 21:00:00,3,7,22,13,0,19,19,0,7,18,2,15,9,8,13,13,10,8,11,197
2024-03-21 21:10:00,11,11,29,17,2,16,20,0,8,24,4,17,6,16,16,16,10,10,8,241
2024-03-21 21:20:00,9,10,19,15,3,14,22,0,12,22,1,14,6,13,15,21,15,10,13,234
2024-03-21 21:30:00,7,7,33,14,1,10,9,0,2,19,7,19,6,12,14,19,11,8,11,209
2024-03-21 21:40:00,13,18,29,16,4,15,15,0,11,26,1,18,0,18,21,22,11,13,10,261
2024-03-21 21:50:00,7,5,29,18,1,2,3,0,4,21,2,15,3,16,20,18,10,14,10,198
2024-03-21 22:00:00,6,8,21,9,0,8,8,0,6,16,2,14,0,19,21,18,8,8,7,179
2024-03-21 22:10:00,9,16,27,16,0,9,10,0,10,18,3,15,3,11,15,18,12,13,13,218
2024-03-21 22:20:00,8,6,21,12,0,10,10,0,1,21,1,20,0,15,12,12,8,5,5,167
2024-03-21 22:30:00,6,9,17,7,2,7,9,0,7,21,3,16,1,15,22,14,11,12,16,195
2024-03-21 22:40:00,5,8,12,5,0,9,9,0,8,20,3,18,5,14,19,20,11,10,17,193
2024-03-21 22:50:00,5,7,10,6,0,5,6,0,4,16,4,17,1,13,18,14,8,11,8,153
2024-03-21 23:00:00,9,8,18,12,0,8,7,0,4,14,1,14,4,6,15,15,10,11,11,167
2024-03-21 23:10:00,11,8,16,14,0,8,7,0,3,11,1,11,0,10,10,11,3,3,4,131
2024-03-21 23:20:00,4,6,17,8,0,4,6,0,11,13,5,11,2,4,12,10,8,10,12,143
2024-03-21 23:30:00,4,5,12,5,0,8,11,0,2,14,3,12,1,6,9,10,7,6,8,123
2024-03-21 23:40:00,3,5,6,4,0,1,2,0,0,10,0,13,4,8,10,12,5,4,5,92
2024-03-21 23:50:00,8,13,9,7,0,3,3,0,0,8,3,9,3,10,10,12,8,9,8,123
2024-03-22 00:00:00,3,5,9,5,1,4,3,0,0,4,2,5,2,4,5,3,6,6,7,74
2024-03-22 00:10:00,5,7,6,1,0,2,4,0,3,7,0,8,1,6,10,11,7,9,9,96
2024-03-22 00:20:00,4,3,5,3,0,4,3,0,1,3,1,3,0,1,3,3,3,3,2,45
2024-03-22 00:30:00,0,0,5,1,0,1,3,0,2,4,1,5,1,1,6,4,8,8,6,56
2024-03-22 00:40:00,1,2,7,4,1,1,1,0,0,6,1,5,0,2,3,5,7,6,5,57
2024-03-22 00:50:00,1,1,4,2,0,2,2,0,0,7,1,8,0,5,4,5,5,4,3,54
2024-03-22 01:00:00,1,1,3,3,0,2,5,0,1,5,1,5,0,5,6,7,6,4,3,58
2024-03-22 01:10:00,2,3,3,2,0,2,2,0,1,2,0,2,1,5,6,7,3,2,1,44
2024-03-22 01:20:00,2,3,3,3,0,1,1,0,0,6,1,8,0,4,6,7,3,3,4,55
2024-03-22 01:30:00,0,0,5,4,0,7,5,0,0,4,0,4,0,2,2,2,1,2,2,40
2024-03-22 01:40:00,0,0,1,0,0,1,1,0,1,0,0,0,0,1,2,1,1,1,1,11
2024-03-22 01:50:00,1,2,2,2,0,0,0,0,0,5,0,6,0,4,7,8,4,3,5,49
2024-03-22 02:00:00,1,1,2,1,0,0,0,0,0,2,0,2,0,2,2,4,3,2,2,24
2024-03-22 02:10:00,3,4,0,0,1,0,1,0,2,1,0,2,0,3,3,4,1,1,0,26
2024-03-22 02:20:00,3,3,3,1,0,4,4,0,0,4,0,4,0,3,4,4,5,2,2,46
2024-03-22 02:30:00,3,4,2,3,0,2,2,0,1,3,0,3,0,3,2,2,1,3,2,36
2024-03-22 02:40:00,0,0,2,2,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,10
2024-03-22 02:50:00,1,1,3,1,0,0,0,0,0,3,0,3,0,4,5,5,3,3,2,34
2024-03-22 03:00:00,1,1,2,1,0,2,4,0,2,1,0,1,0,0,1,1,1,1,1,20
2024-03-22 03:10:00,2,2,2,0,0,0,1,0,0,1,0,3,0,0,0,0,2,2,1,16
2024-03-22 03:20:00,0,0,1,0,0,2,3,0,1,1,0,1,0,0,1,0,1,1,1,13
2024-03-22 03:30:00,1,2,1,1,0,1,1,0,0,3,0,3,0,1,1,1,11,1,0,28
2024-03-22 03:40:00,0,0,2,1,0,0,0,0,0,2,0,2,1,0,1,1,1,1,1,13
2024-03-22 03:50:00,1,0,3,3,1,0,0,0,3,3,0,3,1,1,1,1,0,0,0,21
2024-03-22 04:00:00,2,2,5,2,0,0,0,0,0,4,0,4,0,6,4,5,4,4,6,48
2024-03-22 04:10:00,1,2,3,4,0,1,1,0,1,2,0,2,0,2,2,2,1,1,0,25
2024-03-22 04:20:00,2,3,8,3,0,2,2,0,0,3,0,3,1,1,1,1,3,1,0,34
2024-03-22 04:30:00,1,1,9,2,0,2,2,0,0,6,0,5,0,2,4,4,5,4,3,50
2024-03-22 04:40:00,3,4,6,4,0,3,2,0,0,8,0,10,0,2,2,4,3,1,0,52
2024-03-22 04:50:00,1,3,4,1,0,3,3,0,3,15,0,12,2,0,2,2,4,2,2,59
2024-03-22 05:00:00,0,0,8,4,0,0,3,0,1,6,0,6,0,0,1,1,1,1,1,33
2024-03-22 05:10:00,8,13,15,4,0,0,1,0,4,16,0,17,2,6,8,6,7,6,3,116
2024-03-22 05:20:00,3,5,14,7,1,7,9,0,0,13,0,9,0,7,10,11,5,4,3,108
2024-03-22 05:30:00,8,9,10,7,0,5,10,0,2,12,1,11,2,7,6,6,6,4,2,108
2024-03-22 05:40:00,6,9,18,7,1,7,8,0,1,26,2,16,6,6,6,5,3,3,2,132
2024-03-22 05:50:00,7,9,13,6,3,10,18,0,37,32,1,29,12,9,12,13,11,11,12,245
2024-03-22 06:00:00,10,5,24,10,0,13,20,0,9,28,1,16,3,7,9,13,8,7,3,186
2024-03-22 06:10:00,8,7,29,19,0,14,28,0,5,28,2,17,7,18,15,16,8,10,5,236
2024-03-22 06:20:00,10,9,29,16,3,15,27,0,5,31,3,20,6,13,13,9,11,11,5,236
2024-03-22 06:30:00,12,9,26,16,1,14,26,0,4,36,2,19,7,12,16,10,7,10,4,231
2024-03-22 06:40:00,19,9,20,12,2,15,26,0,8,42,1,30,4,12,12,11,10,5,3,241
2024-03-22 06:50:00,13,10,31,23,4,18,33,0,5,36,3,35,6,22,22,15,11,12,7,306
2024-03-22 07:00:00,20,11,39,20,3,14,46,0,4,46,1,25,6,17,21,15,15,14,10,327
2024-03-22 07:10:00,25,17,33,21,5,11,35,0,7,42,4,31,8,24,31,21,23,15,8,361
2024-03-22 07:20:00,18,12,43,24,1,13,40,0,8,43,3,34,9,27,28,17,16,16,11,363
2024-03-22 07:30:00,33,44,58,29,7,20,49,0,10,71,7,28,7,31,30,19,18,18,11,490
2024-03-22 07:40:00,28,21,57,38,14,19,60,0,12,73,9,23,6,34,35,22,19,29,14,513
2024-03-22 07:50:00,22,11,30,21,9,10,53,0,9,73,8,19,7,29,35,18,26,23,18,421
2024-03-22 08:00:00,25,16,54,32,3,19,56,0,8,67,7,10,7,21,19,14,10,7,9,384
2024-03-22 08:10:00,25,16,41,25,7,17,50,0,11,70,5,32,7,21,24,16,13,17,8,405
2024-03-22 08:20:00,20,14,45,28,7,19,40,0,10,70,8,23,5,37,39,19,11,15,10,420
2024-03-22 08:30:00,23,14,48,24,8,23,56,0,11,43,6,30,21,22,26,18,16,17,6,412
2024-03-22 08:40:00,30,22,39,24,9,16,48,0,8,60,4,28,13,21,25,19,14,12,7,399
2024-03-22 08:50:00,22,14,43,28,6,21,48,0,9,74,7,27,6,19,26,13,20,20,15,418
2024-03-22 09:00:00,34,14,49,32,8,17,41,0,12,53,2,34,12,33,35,16,14,17,8,431
2024-03-22 09:10:00,30,21,38,29,8,18,40,0,6,56,5,31,6,25,29,11,12,16,8,389
2024-03-22 09:20:00,22,11,29,19,6,14,40,0,10,45,2,24,7,30,28,18,23,43,12,383
2024-03-22 09:30:00,33,19,58,16,5,18,54,0,5,53,5,13,7,25,33,17,26,51,13,451
2024-03-22 09:40:00,33,18,49,33,4,22,38,0,11,67,5,24,6,32,37,19,19,24,12,453
2024-03-22 09:50:00,20,12,34,26,5,22,46,0,11,46,3,25,11,25,28,16,15,15,10,370
2024-03-22 10:00:00,19,10,44,21,4,11,50,0,12,58,4,17,10,24,33,17,19,19,12,384
2024-03-22 10:10:00,31,17,47,23,6,9,28,0,16,57,4,17,7,26,27,20,16,13,10,374
2024-03-22 10:20:00,24,15,47,24,7,17,44,0,16,52,6,24,11,34,38,23,22,27,11,442
2024-03-22 10:30:00,24,20,35,28,7,22,11,0,27,62,7,17,5,31,34,15,17,17,9,388
2024-03-22 10:40:00,25,13,50,26,11,20,5,0,29,49,8,16,5,35,41,26,14,18,12,403
2024-03-22 10:50:00,26,14,52,18,5,18,42,0,13,53,3,23,7,36,39,18,20,24,13,424
2024-03-22 11:00:00,21,14,42,25,5,14,43,0,6,57,8,13,3,32,39,22,26,25,9,404
2024-03-22 11:10:00,34,20,49,35,3,16,42,0,10,54,7,13,6,43,50,20,25,29,15,471
2024-03-22 11:20:00,21,9,37,24,6,23,46,0,13,53,10,11,8,39,38,20,16,19,11,404
2024-03-22 11:30:00,23,11,53,8,7,18,51,0,8,47,3,13,14,33,37,18,16,22,14,396
2024-03-22 11:40:00,32,16,53,30,4,23,32,0,18,55,6,30,7,34,44,17,15,14,8,438
2024-03-22 11:50:00,22,12,54,24,7,21,36,0,12,59,6,8,5,41,45,20,35,41,15,463
2024-03-22 12:00:00,24,11,48,28,11,19,40,0,14,68,4,14,7,39,50,23,45,63,23,531
2024-03-22 12:10:00,18,11,51,20,11,21,38,0,11,66,7,11,6,40,44,21,31,34,18,459
2024-03-22 12:20:00,28,17,51,25,7,22,41,0,12,60,5,21,12,37,45,16,13,18,7,437
2024-03-22 12:30:00,30,7,52,21,5,15,41,0,9,57,4,20,5,45,48,24,21,19,10,433
2024-03-22 12:40:00,33,10,57,25,9,14,37,0,8,52,5,19,7,48,50,22,25,20,12,453
2024-03-22 12:50:00,20,11,59,29,8,11,42,0,12,61,4,20,2,39,42,19,22,16,9,426
2024-03-22 13:00:00,27,15,54,30,8,17,54,0,17,53,3,19,5,35,38,22,16,21,10,444
2024-03-22 13:10:00,35,13,56,22,10,17,53,0,9,62,8,19,4,44,55,23,15,27,12,484
2024-03-22 13:20:00,21,13,44,25,9,12,51,0,8,62,5,14,5,50,55,19,22,23,12,450
2024-03-22 13:30:00,23,14,38,23,8,15,43,0,11,50,4,11,5,49,47,26,21,21,13,422
2024-03-22 13:40:00,30,14,51,20,9,14,31,0,10,64,5,32,5,25,34,20,11,18,12,405
2024-03-22 13:50:00,25,17,52,25,8,18,31,0,9,41,6,23,5,39,39,20,16,15,6,395
2024-03-22 14:00:00,17,9,62,27,7,26,47,0,9,54,6,16,7,41,45,24,13,20,10,440
2024-03-22 14:10:00,26,17,54,29,6,25,43,0,7,56,3,19,3,50,47,22,15,14,9,445
2024-03-22 14:20:00,23,15,55,30,9,16,38,0,14,61,5,21,7,41,48,22,21,21,11,458
2024-03-22 14:30:00,31,17,59,37,4,16,37,0,12,67,7,19,9,37,40,15,19,22,13,461
2024-03-22 14:40:00,21,10,56,31,8,21,52,0,10,63,4,15,6,52,51,13,22,22,11,468
2024-03-22 14:50:00,17,9,52,21,6,12,47,0,10,64,6,9,6,48,55,14,24,22,10,432
2024-03-22 15:00:00,21,12,48,19,12,16,41,0,10,68,3,19,6,53,54,19,19,19,10,449
2024-03-22 15:10:00,21,12,54,34,6,16,40,0,10,68,4,14,7,53,56,16,30,30,16,487
2024-03-22 15:20:00,36,11,71,28,7,19,36,0,13,76,8,20,3,49,54,20,22,21,12,506
2024-03-22 15:30:00,20,13,71,35,1,22,32,0,55,68,5,23,10,40,50,17,17,20,13,512
2024-03-22 15:40:00,23,14,67,28,6,20,32,0,12,60,10,22,4,43,45,13,26,28,15,468
2024-03-22 15:50:00,20,15,51,40,8,21,40,0,11,51,5,20,4,50,52,17,24,23,11,463
2024-03-22 16:00:00,20,18,65,24,9,16,87,0,17,69,3,16,1,37,48,31,24,27,26,538
2024-03-22 16:10:00,23,15,70,41,8,19,38,0,15,65,6,20,6,43,47,21,21,20,9,487
2024-03-22 16:20:00,30,11,56,28,12,14,34,0,12,55,6,21,7,41,41,19,16,22,10,435
2024-03-22 16:30:00,22,16,54,22,5,14,38,0,8,41,5,22,5,49,53,28,23,16,8,429
2024-03-22 16:40:00,21,11,72,34,8,22,37,0,14,58,5,19,4,47,45,14,17,23,11,462
2024-03-22 16:50:00,18,11,54,26,6,11,40,0,10,53,8,24,10,47,48,25,21,15,10,437
2024-03-22 17:00:00,20,11,51,29,4,20,43,0,13,64,8,16,7,34,39,25,21,22,11,438
2024-03-22 17:10:00,25,11,64,38,8,29,36,0,10,58,8,23,7,42,41,17,17,19,12,465
2024-03-22 17:20:00,19,13,56,24,10,10,34,0,5,44,6,21,6,40,38,21,19,15,8,389
2024-03-22 17:30:00,19,12,53,16,7,15,33,0,9,61,4,18,4,30,35,13,19,17,11,376
2024-03-22 17:40:00,29,15,60,29,9,17,44,0,8,60,5,30,11,35,39,25,22,25,14,477
2024-03-22 17:50:00,17,17,55,32,7,14,29,0,8,62,7,28,7,48,54,22,24,20,9,460
2024-03-22 18:00:00,26,14,49,31,10,20,33,0,10,63,5,17,5,27,37,14,18,20,12,411
2024-03-22 18:10:00,25,19,58,30,2,14,37,0,9,49,6,19,6,46,50,26,24,26,11,457
2024-03-22 18:20:00,23,14,54,36,5,17,39,0,6,48,4,19,11,50,51,24,19,23,13,456
2024-03-22 18:30:00,5,4,16,10,1,5,13,0,4,22,2,10,2,17,22,16,11,11,6,177
2024-03-22 18:40:00,7,4,17,8,4,9,12,0,4,24,3,10,1,15,19,14,4,5,2,162
2024-03-22 18:50:00,11,9,21,13,2,7,21,0,3,24,5,20,3,24,22,16,14,11,5,231
2024-03-22 19:00:00,13,14,22,13,3,14,25,0,17,42,1,17,6,30,31,28,19,19,23,337
2024-03-22 19:10:00,17,14,47,17,6,22,34,0,13,41,7,23,4,32,37,25,15,21,20,395
2024-03-22 19:20:00,22,14,46,23,4,11,34,0,10,38,5,21,6,28,26,21,16,11,14,350
2024-03-22 19:30:00,13,20,29,11,7,15,30,0,11,50,7,19,11,19,20,26,11,14,20,333
2024-03-22 19:40:00,14,17,39,23,11,16,23,0,7,33,8,17,7,15,20,21,15,15,13,314
2024-03-22 19:50:00,13,13,37,14,7,22,24,0,15,36,8,23,5,33,41,31,19,20,19,380
2024-03-22 20:00:00,11,12,39,17,2,12,21,0,10,37,9,25,6,35,33,23,20,24,16,352
2024-03-22 20:10:00,116,21,41,16,7,16,22,0,8,34,3,19,10,16,23,21,17,17,21,428
2024-03-22 20:20:00,22,23,29,15,6,10,26,0,1,20,4,17,10,15,17,15,10,12,10,262
2024-03-22 20:30:00,14,10,34,16,3,15,24,0,14,34,4,25,2,13,18,17,18,16,12,289
2024-03-22 20:40:00,11,12,27,12,7,13,23,0,6,23,3,20,2,24,24,18,12,10,9,256
2024-03-22 20:50:00,11,15,27,12,2,8,10,0,8,21,0,19,7,18,21,24,14,14,18,249
2024-03-22 21:00:00,9,11,21,14,4,13,22,0,12,24,1,19,7,12,18,15,13,9,9,233
2024-03-22 21:10:00,11,12,23,11,1,19,17,0,3,22,3,18,1,19,21,17,16,20,15,249
2024-03-22 21:20:00,13,17,30,14,3,11,11,0,4,26,1,18,5,14,18,18,14,13,10,240
2024-03-22 21:30:00,5,7,21,8,3,18,17,0,9,18,3,12,12,17,21,24,15,17,14,241
2024-03-22 21:40:00,11,6,29,16,2,13,21,0,1,21,1,16,3,16,17,15,7,8,5,208
2024-03-22 21:50:00,11,10,19,11,3,12,17,0,2,21,5,22,11,17,24,26,19,12,14,256
2024-03-22 22:00:00,10,10,35,20,3,9,10,0,4,18,3,24,5,15,18,22,15,15,12,248
2024-03-22 22:10:00,10,13,26,11,2,3,8,0,7,18,4,22,6,16,22,15,13,10,13,219
2024-03-22 22:20:00,4,7,29,15,1,3,9,0,12,17,1,12,3,15,19,16,10,12,10,195
2024-03-22 22:30:00,6,8,17,16,1,8,15,0,8,27,2,13,1,17,23,22,9,13,11,217
2024-03-22 22:40:00,11,11,22,10,3,10,11,0,5,21,3,15,7,11,13,15,10,9,7,194
