datetime,D11Z,D12Z,D13Z,D14Z,D15Z,D21Z,D22Z,D23Z,D24Z,D25Z,D26Z,D31Z,D32Z,D33Z,D34Z,D35Z,D36Z,D37Z,D41Z,D42Z,D43Z,D44Z,D45Z,D46Z,D47Z,D48Z,V10Z,V20Z,V30Z,V40Z,Total
2024-03-27 13:10:00,38,45,34,11,11,11,12,3,35,38,3,39,38,44,36,44,39,49,42,59,12,58,51,9,26,25,3,7,0,6,828
2024-03-27 13:20:00,34,43,23,14,15,15,28,2,41,40,1,32,32,41,45,39,31,42,33,48,10,49,61,10,36,37,0,0,0,5,807
2024-03-27 13:30:00,37,54,45,16,15,14,20,5,34,39,2,38,38,42,33,45,35,44,36,57,19,54,60,13,43,49,0,0,0,2,889
2024-03-27 13:40:00,36,61,31,18,17,17,23,1,42,38,6,41,40,35,42,46,30,54,34,42,13,44,58,8,43,39,12,4,0,2,877
2024-03-27 13:50:00,36,43,28,19,18,16,13,3,38,39,2,31,36,47,50,46,28,50,22,58,25,51,59,11,38,38,2,0,0,1,848
2024-03-27 14:00:00,39,53,43,17,18,17,19,1,34,37,2,40,39,24,32,49,38,47,39,43,24,47,56,16,34,33,2,4,0,3,850
2024-03-27 14:10:00,40,54,39,12,13,12,18,4,47,45,2,34,35,48,38,39,25,44,26,54,30,57,79,15,40,44,0,10,2,0,906
2024-03-27 14:20:00,39,59,34,15,10,10,16,1,45,41,3,35,34,42,42,53,40,50,40,47,26,38,64,7,26,32,1,6,0,9,865
2024-03-27 14:30:00,44,57,45,12,12,12,16,1,41,41,5,46,42,40,33,43,29,47,33,46,26,48,69,16,40,42,0,1,0,0,887
2024-03-27 14:40:00,44,71,54,24,25,25,16,1,38,39,1,41,38,45,42,58,38,60,37,51,17,48,48,10,32,40,2,5,0,1,951
2024-03-27 14:50:00,46,58,96,17,17,17,17,2,36,36,2,34,58,48,55,46,28,49,28,51,12,57,64,11,39,41,0,18,0,3,986
2024-03-27 15:00:00,45,60,43,23,24,23,10,2,46,48,3,38,40,33,40,56,39,56,38,46,21,41,66,14,38,47,3,1,0,1,945
2024-03-27 15:10:00,43,62,45,15,14,13,27,4,40,39,1,37,39,61,30,55,36,55,36,55,20,51,68,7,28,27,0,2,0,1,911
2024-03-27 15:20:00,40,72,48,16,16,17,13,4,40,41,3,37,36,37,35,46,36,47,39,53,15,53,70,10,29,29,2,17,0,0,901
2024-03-27 15:30:00,49,66,47,17,17,17,16,4,44,42,2,43,42,39,52,46,39,50,38,47,7,52,80,12,31,31,4,9,1,4,948
2024-03-27 15:40:00,52,56,48,19,21,19,20,4,48,51,2,36,36,50,42,65,41,71,42,58,11,53,77,19,47,61,0,19,6,0,1074
2024-03-27 15:50:00,46,78,65,24,24,22,25,6,44,44,2,44,58,46,58,45,43,47,42,51,16,48,76,11,52,55,9,5,0,8,1094
2024-03-27 16:00:00,56,165,46,15,14,14,22,5,41,44,5,47,42,46,38,46,29,51,30,60,26,62,90,7,34,34,2,7,0,0,1078
2024-03-27 16:10:00,47,55,56,19,22,16,12,7,46,43,4,32,36,46,49,48,55,49,52,53,19,57,73,6,36,35,0,9,0,6,988
2024-03-27 16:20:00,65,83,87,26,24,20,15,2,35,37,2,37,35,49,58,55,42,59,42,59,18,55,81,12,39,45,0,18,0,0,1100
2024-03-27 16:30:00,46,70,65,18,18,19,29,3,52,52,1,38,36,45,42,54,39,60,41,48,21,53,79,11,36,36,8,16,1,1,1038
2024-03-27 16:40:00,55,72,66,34,33,26,20,2,34,34,4,41,40,34,56,54,41,55,40,54,23,51,69,13,53,56,0,0,0,4,1064
2024-03-27 16:50:00,58,76,58,24,20,18,13,0,36,34,5,40,43,55,64,59,57,58,46,60,15,55,66,17,35,36,4,1,0,0,1053
2024-03-27 17:00:00,49,76,68,17,17,17,21,2,45,43,2,48,49,47,47,49,35,51,34,51,11,57,68,18,53,52,1,3,0,0,1031
2024-03-27 17:10:00,53,70,61,14,14,15,18,2,42,46,3,44,138,56,57,53,49,55,47,59,20,56,76,15,48,52,0,6,0,0,1169
2024-03-27 17:20:00,55,68,51,24,24,22,21,2,39,39,5,46,43,45,67,53,40,54,40,51,28,50,69,14,46,51,6,3,0,1,1057
2024-03-27 17:30:00,68,65,59,16,17,17,14,3,44,45,1,49,52,46,51,49,50,56,50,51,31,53,71,15,54,53,3,4,0,2,1089
2024-03-27 17:40:00,45,73,41,17,20,19,9,3,55,48,1,39,44,80,55,59,55,60,56,46,22,38,64,20,49,52,1,9,0,1,1081
2024-03-27 17:50:00,47,74,50,20,18,13,15,1,31,32,1,46,44,44,55,50,41,53,42,36,22,39,93,19,49,50,1,0,0,2,988
2024-03-27 18:00:00,41,144,35,17,17,15,18,5,34,34,2,46,47,45,55,45,33,48,36,44,11,47,63,14,41,40,0,0,0,0,977
2024-03-27 18:10:00,44,63,36,20,20,20,18,3,37,35,7,36,46,52,53,57,44,58,42,52,13,49,52,16,46,45,1,8,0,0,973
2024-03-27 18:20:00,41,64,39,17,20,20,19,4,35,37,1,42,41,56,58,49,48,50,47,50,19,46,81,6,34,38,1,2,0,2,967
2024-03-27 18:30:00,35,68,46,21,31,16,16,2,34,33,2,46,47,39,46,38,25,41,28,30,19,37,49,9,39,42,0,0,0,0,839
2024-03-27 18:40:00,50,48,29,21,22,21,13,0,37,35,1,36,35,52,48,61,42,62,43,48,20,40,53,14,37,34,2,0,0,2,906
2024-03-27 18:50:00,37,45,40,18,17,16,13,2,25,29,1,28,26,36,46,43,22,42,21,39,23,39,61,8,30,35,2,6,0,0,750
2024-03-27 19:00:00,25,43,26,20,20,15,13,2,18,14,1,27,24,34,35,36,18,39,20,34,22,33,34,8,36,37,0,3,0,0,637
2024-03-27 19:10:00,24,41,20,6,8,8,7,1,31,32,4,30,28,37,29,44,30,42,31,29,19,29,36,6,20,26,0,3,3,6,630
2024-03-27 19:20:00,24,36,23,16,15,14,2,0,17,19,0,15,16,33,33,38,22,42,22,32,22,32,33,12,31,35,0,0,0,2,586
2024-03-27 19:30:00,20,35,35,10,9,8,12,2,27,25,3,12,11,32,37,39,16,42,14,24,16,31,45,6,28,31,0,0,0,0,570
2024-03-27 19:40:00,12,31,15,7,8,8,13,2,19,20,2,25,28,34,19,33,15,33,18,26,19,19,25,7,31,34,2,1,0,6,512
2024-03-27 19:50:00,9,34,12,10,10,9,10,0,22,24,2,19,23,31,36,27,18,32,18,25,18,24,35,11,33,37,0,0,0,0,529
2024-03-27 20:00:00,10,25,14,9,8,7,14,3,27,27,3,15,12,32,22,24,12,27,11,17,17,18,34,2,22,26,0,5,0,0,443
2024-03-27 20:10:00,18,25,14,8,9,8,11,1,19,19,0,12,8,26,32,38,8,40,8,24,38,23,35,4,16,25,1,0,0,0,470
2024-03-27 20:20:00,21,31,10,8,7,7,5,2,20,20,1,25,23,31,32,30,12,33,16,29,23,29,31,9,21,22,0,0,0,0,498
2024-03-27 20:30:00,7,19,5,50,11,11,10,0,9,8,0,17,15,20,27,34,19,37,17,24,22,24,17,4,13,17,0,1,0,0,438
2024-03-27 20:40:00,7,26,8,57,7,7,4,5,12,12,3,19,17,30,15,25,7,26,7,20,13,19,18,3,12,20,0,0,0,0,399
2024-03-27 20:50:00,13,26,12,14,14,15,2,1,15,16,1,20,20,17,13,19,6,21,6,14,10,14,24,5,13,20,0,2,0,0,353
2024-03-27 21:00:00,10,18,5,13,14,13,9,0,16,15,0,18,14,14,12,28,6,29,6,9,10,11,21,1,18,19,0,2,0,0,331
2024-03-27 21:10:00,12,32,4,4,3,3,4,2,18,19,1,16,14,27,13,27,12,31,10,19,15,18,18,3,9,12,0,0,0,0,346
2024-03-27 21:20:00,14,31,12,7,7,6,6,1,15,16,0,14,15,25,18,25,10,25,10,32,17,31,21,5,12,17,0,1,0,3,396
2024-03-27 21:30:00,12,23,9,6,6,5,7,0,14,17,0,18,16,28,14,31,8,31,11,22,20,23,20,4,17,22,0,6,0,0,390
2024-03-27 21:40:00,9,23,5,8,8,8,6,2,3,10,14,12,14,36,12,17,8,19,7,8,6,7,16,4,15,23,0,2,0,4,306
2024-03-27 21:50:00,13,31,17,3,3,3,3,0,3,6,8,16,15,11,10,16,10,20,8,10,11,11,21,3,17,19,0,0,1,1,290
2024-03-27 22:00:00,8,25,10,11,11,11,5,5,15,14,7,15,14,16,12,20,9,19,10,14,9,11,15,2,9,14,0,0,0,0,311
2024-03-27 22:10:00,12,25,12,10,7,7,10,1,14,15,1,20,19,23,17,18,8,21,10,10,9,9,5,4,14,16,1,0,0,0,318
2024-03-27 22:20:00,15,26,9,7,7,7,11,3,10,11,0,14,15,10,10,18,6,18,5,8,8,8,11,1,8,8,0,0,13,33,300
2024-03-27 22:30:00,16,27,15,2,3,3,6,0,9,9,0,17,17,12,10,13,1,15,1,11,10,11,16,2,9,14,0,0,0,0,249
2024-03-27 22:40:00,13,21,9,9,8,7,4,2,7,8,1,8,8,19,8,11,3,13,2,15,14,15,5,2,7,8,0,0,0,3,230
2024-03-27 22:50:00,13,22,4,4,4,3,3,1,6,7,0,6,6,15,3,8,4,8,4,13,13,13,8,1,4,8,2,5,0,0,188
2024-03-27 23:00:00,19,26,11,8,8,8,1,0,4,4,0,8,8,14,10,7,1,7,1,12,11,12,7,0,8,8,0,0,0,0,203
2024-03-27 23:10:00,7,20,6,1,1,1,1,1,3,3,1,13,12,7,9,10,0,11,1,9,8,9,8,1,6,7,1,1,0,0,158
2024-03-27 23:20:00,8,16,1,1,1,1,0,0,1,2,1,5,6,8,5,9,1,9,1,9,9,9,9,2,8,10,0,0,0,0,132
2024-03-27 23:30:00,2,11,0,0,0,0,1,0,9,9,0,3,3,13,7,9,0,10,0,8,8,8,6,0,1,4,0,2,0,0,114
2024-03-27 23:40:00,6,12,5,1,1,1,1,3,4,3,1,3,5,10,2,5,0,5,0,8,8,8,4,2,5,6,0,0,0,5,114
2024-03-27 23:50:00,6,10,3,2,2,2,0,0,3,3,0,4,3,6,2,6,0,6,0,4,4,4,7,0,1,4,0,0,0,0,82
2024-03-28 00:00:00,2,17,1,2,2,2,0,0,1,1,0,2,2,5,3,6,2,8,2,7,7,5,6,0,2,7,0,2,0,0,94
2024-03-28 00:10:00,0,4,1,1,1,1,1,1,1,1,1,1,1,8,2,9,0,10,0,5,5,5,0,0,3,3,0,0,0,0,65
2024-03-28 00:20:00,4,5,5,3,3,3,2,0,0,0,0,3,4,3,1,6,1,6,2,3,3,2,4,0,2,5,0,0,0,0,70
2024-03-28 00:30:00,4,12,1,1,1,1,0,1,2,2,0,3,2,7,1,5,0,5,1,4,4,4,2,0,4,7,0,0,0,0,74
2024-03-28 00:40:00,2,9,2,4,4,4,0,2,2,2,1,2,2,3,0,3,2,3,3,1,1,1,4,1,5,5,0,1,0,0,69
2024-03-28 00:50:00,1,9,0,2,2,2,1,0,1,1,0,1,2,5,2,2,1,4,1,4,3,3,1,1,1,2,0,0,0,0,52
2024-03-28 01:00:00,2,15,1,1,1,1,1,0,1,1,1,0,0,3,0,1,0,1,0,5,5,5,7,0,3,5,0,0,0,0,60
2024-03-28 01:10:00,1,5,0,0,0,0,0,0,0,0,0,3,3,3,3,2,0,2,0,4,4,4,0,0,0,0,0,0,0,0,34
2024-03-28 01:20:00,2,4,1,1,1,1,0,0,1,2,0,3,3,2,0,5,1,7,1,1,1,1,2,1,0,1,0,0,0,0,42
2024-03-28 01:30:00,1,2,1,0,0,0,2,0,1,1,0,0,3,5,2,2,2,1,1,5,5,5,0,1,2,2,0,0,0,0,44
2024-03-28 01:40:00,4,3,0,0,0,0,0,0,1,1,0,1,1,2,1,3,0,3,0,5,5,5,2,0,0,2,0,0,0,0,39
2024-03-28 01:50:00,1,2,0,0,0,0,0,0,3,3,0,2,2,2,1,3,0,4,0,0,0,0,5,0,0,6,0,0,0,0,34
2024-03-28 02:00:00,3,1,1,0,0,0,0,1,0,0,0,1,1,1,0,3,0,3,0,1,1,1,1,1,2,2,0,0,0,2,26
2024-03-28 02:10:00,2,1,0,0,0,0,0,0,2,2,0,1,1,5,3,2,0,3,1,6,6,6,2,0,1,2,0,0,0,0,46
2024-03-28 02:20:00,2,4,0,0,0,0,1,0,0,0,0,0,1,3,2,4,0,4,0,2,2,2,5,1,1,2,0,0,0,0,36
2024-03-28 02:30:00,0,2,0,0,0,0,1,0,2,2,0,0,0,4,0,4,1,4,1,5,5,5,3,0,0,2,0,0,0,0,41
2024-03-28 02:40:00,3,2,0,0,0,0,0,0,0,0,0,2,2,0,0,3,1,3,1,0,0,0,3,0,1,3,0,0,0,0,24
2024-03-28 02:50:00,3,0,2,0,0,0,0,0,1,1,0,0,0,1,1,4,0,5,0,2,2,2,7,0,1,1,0,0,0,0,33
2024-03-28 03:00:00,3,3,1,0,0,0,0,0,2,2,0,1,1,1,1,2,1,2,1,2,2,2,3,0,0,3,0,0,0,0,33
2024-03-28 03:10:00,1,1,1,0,0,0,0,0,0,0,0,1,1,2,0,1,0,1,0,2,2,2,5,0,0,1,0,0,0,0,21
2024-03-28 03:20:00,2,2,1,0,0,0,0,0,3,2,0,1,0,4,1,1,0,2,0,3,3,3,3,0,0,4,0,0,0,0,35
2024-03-28 03:30:00,0,3,0,0,0,0,0,0,1,1,0,2,2,2,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,18
2024-03-28 03:40:00,0,3,0,0,0,0,1,0,0,0,0,2,5,3,1,1,0,3,0,3,3,3,1,1,3,4,0,0,0,0,37
2024-03-28 03:50:00,0,3,0,0,0,0,0,0,1,1,0,1,1,2,1,0,0,0,0,2,2,2,2,0,2,3,0,0,0,0,23
2024-03-28 04:00:00,0,0,2,1,1,1,0,2,2,2,1,3,3,2,0,2,0,2,0,2,2,2,2,0,2,3,0,0,0,0,37
2024-03-28 04:10:00,0,1,1,0,0,0,0,0,1,1,0,2,1,2,1,6,0,6,0,0,0,0,4,0,1,5,0,0,0,0,32
2024-03-28 04:20:00,1,3,2,0,0,0,0,0,1,1,0,2,2,3,1,2,0,3,0,5,5,5,2,0,0,1,0,0,0,0,39
2024-03-28 04:30:00,0,3,1,1,1,1,1,4,0,0,1,4,6,5,2,5,0,6,0,5,6,6,5,1,2,5,0,0,0,0,71
2024-03-28 04:40:00,3,6,0,2,2,2,2,2,3,4,1,5,6,7,2,5,0,5,0,6,5,6,3,1,2,2,0,0,0,0,82
2024-03-28 04:50:00,3,6,1,0,0,0,0,0,3,3,0,4,4,11,2,12,1,12,1,9,8,9,7,1,5,9,0,0,0,0,111
2024-03-28 05:00:00,2,5,0,1,1,1,0,2,1,1,1,8,8,9,0,14,2,15,2,9,8,9,4,1,4,8,0,0,0,0,116
2024-03-28 05:10:00,6,17,0,1,1,1,4,0,2,2,1,11,11,9,4,23,5,23,5,9,7,9,17,3,9,13,0,0,0,0,193
2024-03-28 05:20:00,2,11,5,1,1,1,5,2,3,3,0,16,17,11,3,22,5,27,5,21,16,21,14,7,6,15,0,0,0,0,240
2024-03-28 05:30:00,7,19,1,4,4,4,10,4,7,8,1,16,16,16,10,26,11,29,11,25,16,24,26,3,10,14,0,0,0,3,325
2024-03-28 05:40:00,4,23,5,3,3,3,12,1,6,7,1,7,7,17,14,32,13,33,13,31,20,33,22,4,11,15,0,0,0,0,340
2024-03-28 05:50:00,12,11,3,4,4,4,8,2,8,8,0,13,11,23,10,34,12,34,11,29,19,28,39,1,4,6,0,0,0,0,338
2024-03-28 06:00:00,11,21,3,4,3,3,4,3,8,8,1,24,23,16,17,34,26,40,27,24,15,28,35,1,5,9,1,0,1,0,395
2024-03-28 06:10:00,7,22,5,3,3,3,8,3,9,9,1,30,27,31,11,41,16,41,16,41,17,36,30,8,9,13,1,1,0,0,442
2024-03-28 06:20:00,16,23,15,1,1,1,12,3,13,13,2,27,29,17,18,51,24,52,23,29,19,32,38,6,14,19,2,0,0,6,506
2024-03-28 06:30:00,12,34,20,0,0,0,9,5,16,16,2,15,15,26,12,51,32,55,32,36,16,37,39,7,9,13,0,3,0,0,512
2024-03-28 06:40:00,25,23,7,5,5,5,21,2,19,19,1,22,24,27,13,55,36,52,35,45,20,41,34,6,14,24,4,3,0,6,593
2024-03-28 06:50:00,28,25,9,8,8,8,14,1,22,23,5,31,35,33,15,58,42,58,41,50,26,51,35,3,9,10,1,17,0,0,666
2024-03-28 07:00:00,25,39,21,8,8,8,8,4,22,21,2,33,33,33,15,54,42,57,42,46,23,52,50,3,33,19,0,5,0,15,721
2024-03-28 07:10:00,21,38,14,7,6,6,16,4,24,27,3,39,43,35,14,69,54,68,54,59,17,54,59,9,20,22,4,20,0,0,806
2024-03-28 07:20:00,29,48,21,11,12,10,15,6,24,25,2,50,49,31,32,57,58,59,57,53,21,52,50,8,24,28,4,0,0,2,838
2024-03-28 07:30:00,18,41,29,207,7,7,26,4,29,28,2,55,55,38,36,68,53,110,55,47,20,52,47,7,19,20,1,2,0,3,1086
2024-03-28 07:40:00,31,42,21,15,18,18,21,3,21,23,1,39,39,29,45,59,59,55,60,51,22,47,61,14,33,38,3,12,0,0,880
2024-03-28 07:50:00,36,36,20,10,7,7,19,1,28,27,1,49,50,39,30,57,45,58,46,54,18,54,48,13,38,45,0,3,0,5,844
2024-03-28 08:00:00,30,48,27,15,15,14,14,0,37,77,4,44,41,45,33,50,37,52,39,32,26,32,43,8,28,28,3,1,0,0,823
2024-03-28 08:10:00,25,43,32,8,11,12,29,6,23,25,3,38,38,33,54,56,62,55,56,36,15,37,71,12,40,44,2,1,0,1,868
2024-03-28 08:20:00,27,40,32,14,12,10,20,2,45,47,3,60,56,67,41,48,43,49,43,65,16,66,58,11,34,36,0,0,0,6,951
2024-03-28 08:30:00,20,40,28,13,16,16,21,2,53,49,3,18,19,46,50,57,48,59,50,42,25,43,48,14,30,33,0,1,0,0,844
2024-03-28 08:40:00,28,147,19,13,9,9,28,2,40,44,2,36,37,53,41,69,58,67,57,59,24,56,51,9,39,42,0,1,1,6,1047
2024-03-28 08:50:00,29,56,30,14,15,15,16,1,42,42,2,43,42,54,37,59,51,62,52,51,92,51,42,20,40,39,1,1,0,0,999
2024-03-28 09:00:00,18,44,20,17,16,15,11,0,53,52,1,43,41,58,31,43,37,44,38,51,23,58,35,20,29,35,0,4,0,0,837
2024-03-28 09:10:00,26,40,35,13,16,16,21,2,42,44,2,39,42,56,26,46,35,51,33,48,25,47,67,15,40,43,0,1,0,0,871
2024-03-28 09:20:00,31,43,29,11,8,7,16,1,47,44,4,38,40,49,29,55,39,52,39,47,15,44,54,15,39,41,0,0,0,6,843
2024-03-28 09:30:00,22,40,18,20,22,20,13,2,50,49,6,37,33,62,29,45,40,49,43,41,16,46,42,13,37,42,3,2,0,0,842
2024-03-28 09:40:00,31,55,34,12,10,9,17,5,41,45,7,39,43,45,45,48,42,52,40,51,12,46,54,15,53,53,1,2,0,5,912
2024-03-28 09:50:00,34,44,27,16,16,16,16,3,56,52,2,43,39,69,44,38,26,41,26,62,16,58,47,28,52,55,0,7,0,3,936
2024-03-28 10:00:00,29,40,26,11,13,13,18,4,39,43,5,35,35,50,35,46,28,50,27,45,20,47,60,12,35,39,3,13,0,0,821
2024-03-28 10:10:00,41,42,20,10,8,8,16,9,48,47,3,31,33,60,37,41,32,51,33,41,11,43,69,20,41,46,2,4,0,0,847
2024-03-28 10:20:00,31,48,25,6,6,5,16,1,46,44,4,34,34,56,29,49,33,48,32,67,9,62,72,24,46,47,0,2,0,0,876
2024-03-28 10:30:00,31,39,18,12,11,11,20,0,40,45,2,38,33,44,35,48,36,56,35,42,10,43,55,11,36,43,9,25,0,6,834
2024-03-28 10:40:00,30,45,21,15,18,16,17,2,43,44,6,33,36,46,34,51,45,56,42,55,22,58,55,16,52,48,2,1,0,1,910
2024-03-28 10:50:00,42,42,18,17,16,15,17,1,54,62,2,40,41,63,33,46,36,46,37,54,27,49,63,25,42,48,0,3,0,0,939
2024-03-28 11:00:00,33,45,24,27,12,12,27,0,42,39,1,42,39,45,27,44,21,48,24,56,25,59,63,8,35,36,0,1,0,0,835
2024-03-28 11:10:00,40,40,28,11,11,11,16,2,41,45,2,27,27,47,30,49,28,46,26,53,17,47,72,15,39,40,0,3,0,0,813
2024-03-28 11:20:00,41,43,22,12,11,10,11,2,47,47,7,36,38,43,37,47,25,49,26,42,14,45,51,10,33,41,0,6,0,3,799
2024-03-28 11:30:00,32,35,24,14,15,14,18,3,51,50,6,33,35,58,32,47,28,50,30,51,19,50,64,15,48,50,0,13,0,8,893
2024-03-28 11:40:00,32,46,29,11,10,10,21,1,40,41,1,32,30,66,34,46,33,50,31,48,11,45,92,10,43,46,5,1,2,2,869
2024-03-28 11:50:00,30,42,27,14,16,14,12,0,57,55,0,35,38,65,53,40,37,45,37,50,13,45,53,7,42,45,3,5,0,0,880
2024-03-28 12:00:00,42,41,35,9,8,8,6,1,39,43,3,42,40,43,37,44,25,40,24,53,21,58,71,10,28,33,2,3,0,1,810
2024-03-28 12:10:00,38,51,35,8,8,8,15,0,60,57,1,37,36,56,44,42,36,47,33,50,20,47,70,13,60,60,0,5,0,0,937
2024-03-28 12:20:00,34,58,38,17,17,17,21,2,40,41,3,53,55,37,43,38,25,43,26,41,20,41,69,18,43,42,4,3,0,5,894
2024-03-28 12:30:00,34,58,42,15,15,13,9,5,44,49,6,33,28,45,29,36,27,38,27,40,10,44,67,12,36,39,0,2,0,4,807
2024-03-28 12:40:00,44,50,38,12,12,12,20,4,39,34,5,32,36,59,45,43,36,45,32,64,20,62,60,23,53,52,1,0,0,1,934
2024-03-28 12:50:00,39,45,22,18,17,17,12,1,41,51,1,38,42,56,31,37,29,38,29,59,27,62,59,10,53,54,0,2,0,4,894
2024-03-28 13:00:00,45,48,31,9,9,9,19,1,38,39,5,42,43,56,50,38,22,44,23,50,15,48,61,5,29,32,0,0,0,0,811
2024-03-28 13:10:00,40,47,40,12,11,9,13,1,45,43,3,37,39,53,33,49,33,48,34,58,23,55,54,15,34,35,0,0,0,1,865
2024-03-28 13:20:00,39,55,25,15,16,15,23,3,46,44,0,40,37,56,50,57,32,61,38,53,11,54,61,8,34,34,4,6,0,1,918
2024-03-28 13:30:00,31,50,31,14,16,14,17,3,34,37,3,37,40,48,28,57,36,54,32,63,22,64,71,5,19,27,0,1,0,2,856
2024-03-28 13:40:00,36,57,44,20,17,15,16,0,41,41,3,42,39,43,41,48,43,55,41,49,12,48,66,17,41,45,1,0,0,8,929
2024-03-28 13:50:00,51,55,38,9,10,11,15,1,35,33,1,25,28,55,39,47,31,47,36,61,36,114,85,12,34,39,8,8,0,0,964
2024-03-28 14:00:00,70,61,34,16,16,13,16,2,29,33,3,136,37,28,37,48,30,46,27,44,28,45,64,16,36,43,3,2,0,4,967
2024-03-28 14:10:00,49,62,48,17,16,16,25,3,54,54,3,37,38,53,46,51,42,59,44,56,35,56,81,11,37,35,3,1,0,0,1032
2024-03-28 14:20:00,41,70,62,17,17,17,20,5,53,54,1,35,34,45,77,51,45,53,39,44,10,40,61,9,36,41,5,4,0,10,996
2024-03-28 14:30:00,58,60,51,19,19,19,17,4,45,45,3,41,39,44,46,45,38,49,39,44,24,50,71,18,44,48,3,0,0,0,983
2024-03-28 14:40:00,49,68,63,24,28,27,20,1,42,41,2,37,41,70,76,52,47,51,46,59,29,54,78,8,35,37,2,6,4,2,1099
2024-03-28 14:50:00,46,72,53,16,11,11,23,0,50,51,1,41,41,44,49,48,31,53,34,43,36,46,91,11,40,38,2,4,0,0,986
2024-03-28 15:00:00,47,66,44,17,17,16,26,0,46,44,1,44,41,64,49,52,37,59,40,59,36,60,70,6,34,36,2,10,0,0,1023
2024-03-28 15:10:00,57,61,64,21,23,22,19,1,49,47,2,36,36,56,56,53,43,54,40,60,39,58,57,21,42,42,0,4,0,1,1064
2024-03-28 15:20:00,52,75,56,21,17,17,21,6,43,46,4,43,71,49,78,39,43,44,41,54,30,54,78,13,40,45,1,0,0,14,1095
2024-03-28 15:30:00,56,52,41,18,26,19,21,4,53,53,3,40,40,73,55,48,35,55,35,62,16,73,91,9,43,43,0,3,0,8,1075
2024-03-28 15:40:00,62,61,44,28,27,24,25,1,44,41,3,36,34,37,66,49,32,54,32,65,25,63,80,18,60,59,0,2,0,2,1074
2024-03-28 15:50:00,50,67,52,26,25,23,14,0,46,49,1,44,40,42,64,60,37,61,37,59,26,48,79,9,29,34,4,6,0,1,1033
2024-03-28 16:00:00,50,55,50,21,21,20,20,4,48,49,3,36,46,52,60,48,42,51,43,57,29,63,65,7,32,35,4,3,0,0,1014
2024-03-28 16:10:00,91,79,75,14,16,15,23,2,39,37,1,34,33,30,61,54,34,59,36,63,42,61,89,12,52,49,2,8,0,0,1111
2024-03-28 16:20:00,61,63,54,29,26,25,24,7,33,36,1,49,48,39,60,56,42,63,40,60,37,55,65,11,39,44,0,9,3,1,1080
2024-03-28 16:30:00,71,68,67,26,25,23,17,1,45,45,1,46,45,23,49,46,34,49,37,47,23,48,81,11,40,39,2,3,0,3,1015
2024-03-28 16:40:00,51,73,60,20,22,21,22,7,32,31,5,39,39,24,61,68,45,73,46,53,35,61,74,14,38,38,1,2,0,5,1060
2024-03-28 16:50:00,69,78,59,23,23,23,15,3,30,30,2,43,42,22,49,63,41,62,36,50,25,45,76,12,45,43,3,6,0,0,1018
2024-03-28 17:00:00,54,67,61,23,21,18,27,1,52,53,3,48,47,44,34,54,47,56,50,55,34,58,54,16,49,45,1,7,0,0,1079
2024-03-28 17:10:00,46,65,48,23,27,24,26,3,49,43,3,38,40,53,44,77,61,76,59,58,30,55,59,10,39,39,4,12,0,3,1114
2024-03-28 17:20:00,63,62,58,20,19,17,14,0,53,57,2,45,45,43,49,68,56,73,57,61,35,60,74,17,49,55,2,5,0,4,1163
2024-03-28 17:30:00,58,47,39,16,18,17,18,4,39,39,2,46,46,33,53,49,112,55,40,61,43,66,64,18,56,54,2,0,0,0,1095
2024-03-28 17:40:00,52,54,45,16,14,13,14,5,41,40,2,32,33,33,71,50,45,51,42,65,37,57,61,14,48,50,5,1,0,1,992
2024-03-28 17:50:00,70,59,49,21,19,16,7,1,39,43,1,39,36,35,55,48,34,48,34,54,36,57,61,14,46,47,2,7,0,0,978
2024-03-28 18:00:00,51,67,59,22,25,17,20,3,48,48,2,35,32,52,45,45,36,50,38,48,33,49,59,8,35,35,0,7,0,0,969
2024-03-28 18:10:00,41,56,32,10,11,11,31,3,40,36,2,45,49,52,48,63,48,61,45,45,25,43,68,15,43,47,1,1,0,11,983
2024-03-28 18:20:00,43,67,42,21,23,23,17,3,24,27,0,52,50,42,45,42,35,44,35,57,21,56,67,15,37,44,0,3,0,0,935
2024-03-28 18:30:00,42,52,33,21,19,17,16,2,29,30,2,30,26,42,34,47,35,54,39,44,14,50,45,7,41,45,0,1,0,0,817
2024-03-28 18:40:00,50,55,28,14,17,16,15,3,43,43,1,31,33,46,46,63,43,63,38,45,17,41,68,6,47,44,1,4,0,3,924
2024-03-28 18:50:00,33,55,40,13,11,11,16,1,27,28,0,43,43,42,54,52,34,56,34,44,16,38,56,10,33,37,0,0,0,5,832
2024-03-28 19:00:00,14,48,37,12,11,11,10,3,25,26,3,35,34,39,37,41,29,44,30,32,18,30,63,9,33,34,0,0,0,0,708
2024-03-28 19:10:00,38,36,26,15,16,16,7,3,34,33,1,27,25,45,29,34,21,33,17,41,20,41,34,8,30,32,1,1,0,1,665
2024-03-28 19:20:00,23,35,28,10,9,9,17,1,16,16,1,25,24,37,43,41,23,43,24,34,25,35,42,7,28,34,0,0,0,1,631
2024-03-28 19:30:00,23,40,20,11,11,10,16,3,31,34,2,29,31,42,29,36,24,40,21,31,24,35,43,5,25,35,2,0,0,2,655
2024-03-28 19:40:00,22,43,15,10,10,10,23,2,26,23,2,23,22,26,30,41,19,42,21,45,28,41,38,8,28,37,0,0,0,2,637
