datetime,D21Z,V22Z,D31Z,V32Z,D51Z,D52Z,V53Z,V54Z,D81Z,D82Z,D83Z,V84Z,V85Z,V86Z,Total
2024-03-11 10:20:00,51,24,4,4,4,10,4,9,7,42,23,8,18,22,230
2024-03-11 10:30:00,59,30,10,9,2,13,2,7,12,38,25,11,8,7,233
2024-03-11 10:40:00,42,28,10,12,9,13,8,12,11,33,26,12,11,16,243
2024-03-11 10:50:00,53,35,11,6,8,18,7,18,7,28,22,6,13,17,249
2024-03-11 11:00:00,73,42,6,5,7,9,7,10,8,49,24,8,21,30,299
2024-03-11 11:10:00,53,25,9,6,5,16,4,14,2,36,12,10,9,22,223
2024-03-11 11:20:00,61,31,10,8,7,15,7,10,11,37,18,7,16,29,267
2024-03-11 11:30:00,52,33,10,13,11,14,17,21,3,71,18,0,14,19,296
2024-03-11 11:40:00,68,41,7,10,9,17,14,17,6,47,22,35,20,18,331
2024-03-11 11:50:00,75,37,9,11,4,53,6,25,10,27,20,8,11,12,308
2024-03-11 12:00:00,77,40,13,9,9,14,10,15,4,52,29,12,11,21,316
2024-03-11 12:10:00,58,36,5,6,3,12,6,10,4,43,18,5,16,29,251
2024-03-11 12:20:00,56,32,11,12,13,15,10,17,9,51,27,9,18,28,308
2024-03-11 12:30:00,74,39,20,10,2,15,3,12,7,42,16,8,13,14,275
2024-03-11 12:40:00,66,31,12,8,14,16,14,14,7,39,14,7,13,24,279
2024-03-11 12:50:00,72,37,15,8,4,13,8,12,8,41,18,8,14,16,274
2024-03-11 13:00:00,66,33,17,9,7,24,8,20,4,40,24,4,15,19,290
2024-03-11 13:10:00,79,32,29,10,4,20,16,23,3,42,19,3,13,15,308
2024-03-11 13:20:00,69,14,16,9,14,22,17,17,7,31,27,11,14,6,274
2024-03-11 13:30:00,61,18,50,17,7,18,7,19,6,44,34,7,16,18,322
2024-03-11 13:40:00,32,14,64,10,6,22,5,15,16,32,12,12,10,12,262
2024-03-11 13:50:00,39,15,77,11,3,13,4,9,9,39,33,12,14,7,285
2024-03-11 14:00:00,66,34,53,16,30,21,16,23,5,30,19,4,18,13,348
2024-03-11 14:10:00,59,30,49,30,8,13,8,12,8,37,25,11,18,21,329
2024-03-11 14:20:00,70,27,55,27,9,11,11,14,7,44,20,7,9,11,322
2024-03-11 14:30:00,65,35,54,17,7,20,7,15,9,36,26,10,11,6,318
2024-03-11 14:40:00,70,30,61,25,8,17,8,15,12,43,18,13,17,16,353
2024-03-11 14:50:00,47,23,63,26,10,22,11,16,11,38,70,11,16,9,373
2024-03-11 15:00:00,81,41,15,13,6,20,5,11,10,51,25,8,15,20,321
2024-03-11 15:10:00,80,43,8,6,12,22,12,18,9,48,14,8,7,23,310
2024-03-11 15:20:00,75,32,11,8,6,16,11,16,8,52,24,5,16,28,308
2024-03-11 15:30:00,68,38,17,13,7,17,6,17,8,50,27,9,18,32,327
2024-03-11 15:40:00,75,38,12,11,11,18,11,20,13,49,26,14,22,27,347
2024-03-11 15:50:00,74,46,10,11,7,26,7,18,8,38,21,12,17,23,318
2024-03-11 16:00:00,84,42,18,13,9,19,15,19,7,45,20,13,15,24,343
2024-03-11 16:10:00,85,35,7,6,10,15,12,20,6,50,20,5,18,29,318
2024-03-11 16:20:00,82,37,16,13,13,15,11,12,7,45,24,9,18,16,318
2024-03-11 16:30:00,89,33,17,13,8,25,8,16,12,53,32,11,20,20,357
2024-03-11 16:40:00,76,41,16,12,6,25,10,19,11,57,25,8,12,15,333
2024-03-11 16:50:00,77,36,7,6,10,20,13,11,14,47,20,10,15,29,315
2024-03-11 17:00:00,90,42,13,12,8,18,8,13,9,46,22,14,16,21,332
2024-03-11 17:10:00,83,28,15,11,10,14,11,15,15,44,22,15,18,18,319
2024-03-11 17:20:00,78,46,16,16,8,15,6,14,9,48,36,8,19,16,335
2024-03-11 17:30:00,84,42,11,10,6,18,4,14,11,49,21,9,15,38,332
2024-03-11 17:40:00,76,33,18,11,8,20,7,16,7,51,26,8,19,25,325
2024-03-11 17:50:00,71,33,10,9,6,17,10,17,9,37,19,10,13,27,288
2024-03-11 18:00:00,69,37,11,6,5,40,9,20,15,53,25,15,19,48,372
2024-03-11 18:10:00,67,28,13,9,8,20,11,12,9,35,20,13,15,18,278
2024-03-11 18:20:00,83,37,11,8,4,23,6,16,11,37,24,12,18,22,312
2024-03-11 18:30:00,68,22,9,11,5,14,10,19,2,25,16,1,17,17,236
2024-03-11 18:40:00,63,37,15,24,11,12,14,14,7,33,14,7,18,31,300
2024-03-11 18:50:00,54,25,10,26,4,13,7,16,7,38,13,7,15,32,267
2024-03-11 19:00:00,45,26,7,5,8,12,15,16,8,34,13,11,15,31,246
2024-03-11 19:10:00,62,28,9,15,8,17,15,24,5,38,15,7,18,27,288
2024-03-11 19:20:00,58,25,9,11,1,14,0,5,6,26,8,6,13,18,200
2024-03-11 19:30:00,43,30,9,12,3,14,4,16,4,32,9,4,7,22,209
2024-03-11 19:40:00,46,31,7,9,6,12,8,14,7,33,16,6,20,37,252
2024-03-11 19:50:00,44,21,5,5,3,12,3,10,3,27,15,3,15,19,185
2024-03-11 20:00:00,41,22,5,8,2,6,2,2,7,29,8,7,4,29,172
2024-03-11 20:10:00,44,25,10,15,5,10,7,7,4,25,7,5,9,25,198
2024-03-11 20:20:00,42,28,6,16,3,8,7,5,4,27,11,4,8,21,190
2024-03-11 20:30:00,31,17,5,6,3,5,3,2,3,17,9,3,9,15,128
2024-03-11 20:40:00,38,28,4,5,4,4,5,9,3,18,10,3,11,16,158
2024-03-11 20:50:00,30,20,8,5,2,4,3,2,1,23,7,1,8,22,136
2024-03-11 21:00:00,42,23,4,7,2,9,3,9,4,13,7,4,7,18,152
2024-03-11 21:10:00,38,27,6,19,3,9,10,7,6,17,5,6,5,17,175
2024-03-11 21:20:00,32,24,2,1,3,8,3,4,4,23,9,4,11,23,151
2024-03-11 21:30:00,34,21,5,4,2,6,2,9,1,13,7,1,7,15,127
2024-03-11 21:40:00,33,21,6,3,0,7,0,4,3,15,8,3,6,16,125
2024-03-11 21:50:00,24,17,3,3,2,4,2,3,1,8,5,2,6,10,90
2024-03-11 22:00:00,28,19,7,7,3,7,5,9,1,15,10,2,15,17,145
2024-03-11 22:10:00,24,18,4,4,3,1,6,3,2,17,5,2,5,17,111
2024-03-11 22:20:00,22,21,2,3,0,6,0,1,2,19,5,2,5,21,109
2024-03-11 22:30:00,24,23,6,5,0,2,0,4,0,12,4,0,5,14,99
2024-03-11 22:40:00,24,21,6,8,1,5,1,3,4,10,1,2,1,9,96
2024-03-11 22:50:00,19,16,3,7,0,3,0,3,1,9,0,1,0,12,74
2024-03-11 23:00:00,10,10,3,4,0,3,0,3,2,9,3,2,3,9,61
2024-03-11 23:10:00,19,17,3,7,0,0,2,1,0,7,2,0,2,10,70
2024-03-11 23:20:00,10,10,3,6,1,2,0,2,0,4,1,0,3,4,46
2024-03-11 23:30:00,6,5,1,3,0,1,0,1,0,7,3,0,3,8,38
2024-03-11 23:40:00,16,13,3,5,0,0,1,0,0,9,3,0,4,11,65
2024-03-11 23:50:00,3,3,0,0,0,1,0,0,1,3,0,1,0,3,15
2024-03-12 00:00:00,9,9,2,2,0,0,0,0,0,3,0,0,0,4,29
2024-03-12 00:10:00,3,3,0,0,1,1,1,1,1,2,0,1,0,2,16
2024-03-12 00:20:00,6,6,1,1,0,1,0,0,0,2,0,0,0,2,19
2024-03-12 00:30:00,6,6,1,1,1,1,3,2,0,1,1,0,1,1,25
2024-03-12 00:40:00,4,3,0,0,0,0,0,0,0,2,0,0,0,2,11
2024-03-12 00:50:00,2,2,0,0,0,0,0,0,0,3,0,0,0,4,11
2024-03-12 01:00:00,6,4,1,1,0,0,0,0,0,2,0,0,0,3,17
2024-03-12 01:10:00,1,1,0,0,0,0,0,0,0,1,0,0,0,1,4
2024-03-12 01:20:00,3,3,0,1,0,0,0,0,0,0,0,0,0,0,7
2024-03-12 01:30:00,3,3,1,2,0,0,0,0,0,1,0,0,0,1,11
2024-03-12 01:40:00,1,1,0,3,0,0,0,0,0,0,0,0,0,0,5
2024-03-12 01:50:00,3,2,2,2,0,2,1,1,0,5,0,0,0,6,24
2024-03-12 02:00:00,1,1,0,0,0,2,0,1,2,1,1,2,1,2,14
2024-03-12 02:10:00,3,3,1,1,2,1,4,2,0,5,2,0,2,5,31
2024-03-12 02:20:00,2,2,0,0,0,0,0,0,0,3,0,0,0,3,10
2024-03-12 02:30:00,1,1,0,0,0,1,0,2,0,2,0,0,0,2,9
2024-03-12 02:40:00,4,4,0,0,0,0,0,0,0,2,0,0,0,3,13
2024-03-12 02:50:00,5,5,0,0,0,1,0,0,0,3,1,0,0,5,20
2024-03-12 03:00:00,2,2,1,0,0,0,0,0,0,2,1,0,0,2,10
2024-03-12 03:10:00,2,2,1,1,0,0,0,0,0,0,1,0,1,0,8
2024-03-12 03:20:00,2,2,0,1,0,0,0,0,0,1,0,0,0,1,7
2024-03-12 03:30:00,3,4,2,3,0,0,0,0,0,1,1,0,1,3,18
2024-03-12 03:40:00,2,2,0,0,0,2,2,0,0,4,1,0,0,4,17
2024-03-12 03:50:00,3,2,1,0,0,0,0,0,0,3,1,0,2,4,16
2024-03-12 04:00:00,2,2,0,5,0,0,0,0,0,3,0,0,0,4,16
2024-03-12 04:10:00,2,2,0,1,0,0,0,0,0,2,0,0,0,2,9
2024-03-12 04:20:00,6,8,4,3,0,0,0,0,0,1,1,0,1,2,26
2024-03-12 04:30:00,1,2,0,0,0,0,0,0,0,3,1,0,1,3,11
2024-03-12 04:40:00,1,1,0,1,0,0,0,0,0,2,1,0,1,1,8
2024-03-12 04:50:00,1,1,0,0,0,1,0,1,0,4,1,0,1,4,14
2024-03-12 05:00:00,5,4,0,0,0,0,0,0,0,6,0,0,0,5,20
2024-03-12 05:10:00,7,7,0,0,2,4,2,3,0,6,2,0,2,9,44
2024-03-12 05:20:00,8,8,0,1,1,0,1,1,0,13,5,0,4,12,54
2024-03-12 05:30:00,12,12,2,2,2,4,2,6,1,7,6,1,6,10,73
2024-03-12 05:40:00,12,11,2,6,0,1,0,2,2,11,7,2,7,15,78
2024-03-12 05:50:00,15,12,5,3,1,4,3,2,3,14,6,2,7,16,93
2024-03-12 06:00:00,19,18,1,0,3,4,5,5,0,15,7,0,8,19,104
2024-03-12 06:10:00,21,21,2,2,3,0,4,2,0,11,9,0,10,14,99
2024-03-12 06:20:00,25,20,4,1,4,6,7,8,0,11,14,0,11,10,121
2024-03-12 06:30:00,31,18,8,1,4,7,8,13,1,15,9,1,13,16,145
2024-03-12 06:40:00,32,21,2,2,7,6,9,8,0,32,23,1,21,30,194
2024-03-12 06:50:00,28,15,8,5,10,18,7,19,3,26,23,11,19,21,213
2024-03-12 07:00:00,37,24,4,3,7,14,7,12,2,19,18,4,11,12,174
2024-03-12 07:10:00,51,16,2,2,14,14,13,19,4,30,16,10,13,23,227
2024-03-12 07:20:00,53,29,7,3,29,20,15,18,9,35,34,17,15,17,301
2024-03-12 07:30:00,53,29,14,7,15,20,15,17,11,41,35,11,21,17,306
2024-03-12 07:40:00,69,41,15,12,19,27,11,17,13,43,28,14,30,21,360
2024-03-12 07:50:00,49,29,20,10,30,35,22,34,15,36,33,17,14,24,368
2024-03-12 08:00:00,42,28,4,4,21,26,17,20,8,47,30,12,20,32,311
2024-03-12 08:10:00,55,29,16,10,12,28,14,21,8,44,30,12,15,20,314
2024-03-12 08:20:00,44,19,10,8,18,23,14,16,13,44,41,12,24,34,320
2024-03-12 08:30:00,50,36,7,6,15,30,14,18,10,61,35,7,26,19,334
2024-03-12 08:40:00,38,27,10,7,20,32,13,18,7,47,45,16,32,26,338
2024-03-12 08:50:00,38,27,7,7,21,23,16,20,9,59,40,11,24,19,321
2024-03-12 09:00:00,52,23,9,7,17,15,12,16,6,45,35,15,17,14,283
2024-03-12 09:10:00,47,21,12,7,11,20,9,19,7,33,26,9,11,14,246
2024-03-12 09:20:00,47,35,7,8,13,19,12,16,11,49,25,7,16,22,287
2024-03-12 09:30:00,47,26,4,4,6,38,5,13,4,41,30,4,19,22,263
2024-03-12 09:40:00,63,35,8,7,12,20,9,13,7,40,26,8,13,25,286
2024-03-12 09:50:00,64,25,11,9,12,22,15,19,4,43,24,9,40,14,311
2024-03-12 10:00:00,64,34,12,9,2,11,3,10,7,45,23,8,15,31,274
2024-03-12 10:10:00,47,34,12,7,5,14,4,6,11,42,20,9,14,29,254
2024-03-12 10:20:00,55,26,4,3,9,12,9,17,6,39,15,5,10,14,224
2024-03-12 10:30:00,65,33,9,7,4,11,4,8,9,40,32,8,16,16,262
2024-03-12 10:40:00,67,30,13,8,10,12,8,11,8,32,26,11,11,13,260
2024-03-12 10:50:00,64,43,16,11,8,11,9,9,6,58,29,11,22,16,313
2024-03-12 11:00:00,71,26,8,5,12,18,13,16,7,43,21,8,16,24,288
2024-03-12 11:10:00,67,27,8,7,9,17,9,16,3,45,19,4,18,23,272
2024-03-12 11:20:00,64,27,12,11,6,10,8,16,8,38,23,8,18,17,266
2024-03-12 11:30:00,63,41,9,6,8,17,7,11,2,47,30,2,22,18,283
2024-03-12 11:40:00,67,35,9,5,5,17,10,18,7,37,19,9,17,24,279
2024-03-12 11:50:00,60,28,5,4,14,12,9,11,3,41,20,5,17,22,251
2024-03-12 12:00:00,61,39,11,9,9,12,9,13,8,44,30,10,24,26,305
2024-03-12 12:10:00,53,28,11,10,6,17,4,13,5,35,16,5,11,20,234
2024-03-12 12:20:00,77,25,9,8,10,13,11,20,5,36,22,8,10,20,274
2024-03-12 12:30:00,62,25,6,2,7,18,7,17,9,36,18,14,14,18,253
2024-03-12 12:40:00,60,33,15,9,9,16,6,16,5,41,26,5,17,21,279
2024-03-12 12:50:00,60,35,15,10,4,14,4,9,10,28,24,12,25,19,269
2024-03-12 13:00:00,82,31,9,6,6,18,5,14,8,31,25,9,17,18,279
2024-03-12 13:10:00,57,35,10,7,6,17,11,22,7,42,25,6,21,22,288
2024-03-12 13:20:00,70,39,16,10,9,16,11,19,9,40,25,11,12,10,297
2024-03-12 13:30:00,57,27,4,5,6,16,4,10,11,58,28,12,24,21,283
2024-03-12 13:40:00,60,26,13,10,16,13,6,13,5,41,25,6,19,12,265
2024-03-12 13:50:00,57,27,20,12,10,20,8,19,9,36,26,12,7,10,273
2024-03-12 14:00:00,76,45,13,9,8,12,12,10,7,39,20,6,13,14,284
2024-03-12 14:10:00,67,33,18,15,13,18,14,21,9,39,16,8,13,22,306
2024-03-12 14:20:00,72,33,9,9,6,18,6,15,10,50,31,10,17,13,299
2024-03-12 14:30:00,72,28,11,9,6,10,6,8,6,44,14,8,13,20,255
2024-03-12 14:40:00,75,28,14,11,10,17,12,18,7,39,21,6,21,18,297
2024-03-12 14:50:00,79,41,14,11,3,17,4,15,9,42,24,11,12,15,297
2024-03-12 15:00:00,73,38,18,13,9,19,8,18,11,36,27,10,14,17,311
2024-03-12 15:10:00,87,40,12,9,10,22,10,19,7,50,23,11,14,29,343
2024-03-12 15:20:00,76,34,11,9,4,17,3,11,4,48,21,7,24,30,299
2024-03-12 15:30:00,68,41,13,10,10,20,6,13,7,48,23,9,17,27,312
2024-03-12 15:40:00,77,34,13,7,9,20,10,14,8,43,19,8,12,20,294
2024-03-12 15:50:00,72,35,14,12,8,20,9,19,13,50,28,12,16,22,330
2024-03-12 16:00:00,97,39,16,11,13,19,14,24,12,52,22,12,14,27,372
2024-03-12 16:10:00,106,39,12,9,7,16,9,18,9,63,26,10,35,26,385
2024-03-12 16:20:00,73,24,15,13,6,39,5,17,9,52,20,11,21,30,335
2024-03-12 16:30:00,83,26,15,8,13,24,11,19,16,39,37,16,22,16,345
2024-03-12 16:40:00,86,36,21,14,7,21,7,19,16,54,21,20,45,26,393
2024-03-12 16:50:00,87,32,20,17,9,23,8,17,11,53,23,12,14,32,358
2024-03-12 17:00:00,85,36,13,10,10,18,9,19,14,51,25,14,18,24,346
2024-03-12 17:10:00,98,38,15,8,9,22,8,13,9,55,26,8,18,22,349
2024-03-12 17:20:00,97,31,17,10,11,21,8,17,8,58,33,12,19,26,368
2024-03-12 17:30:00,80,37,11,12,11,14,9,15,4,46,24,8,15,28,314
2024-03-12 17:40:00,83,36,19,13,5,16,7,16,13,54,27,11,18,22,340
2024-03-12 17:50:00,70,46,14,9,10,25,12,24,15,51,26,11,14,16,343
2024-03-12 18:00:00,91,33,20,10,10,26,13,20,8,48,21,8,17,25,350
2024-03-12 18:10:00,74,26,10,13,6,19,6,20,9,39,22,13,21,21,299
2024-03-12 18:20:00,82,15,13,12,4,17,9,11,13,37,21,20,15,20,289
2024-03-12 18:30:00,71,31,11,18,6,19,9,20,8,40,17,10,21,30,311
2024-03-12 18:40:00,68,21,12,27,8,19,17,15,4,45,22,4,12,33,307
2024-03-12 18:50:00,48,24,9,34,7,13,10,14,7,41,16,7,22,31,283
2024-03-12 19:00:00,68,36,7,45,2,11,4,14,4,40,16,5,17,22,291
2024-03-12 19:10:00,78,19,10,32,7,10,11,14,6,33,17,5,17,26,285
2024-03-12 19:20:00,50,26,12,38,3,16,3,7,14,34,15,14,16,26,274
2024-03-12 19:30:00,53,28,7,37,4,7,5,5,4,24,10,4,8,20,216
2024-03-12 19:40:00,39,22,6,10,3,9,3,9,5,33,15,5,11,32,202
2024-03-12 19:50:00,33,25,5,7,5,14,5,15,6,31,7,5,7,24,189
2024-03-12 20:00:00,45,27,10,28,2,6,2,8,3,27,14,2,16,22,212
2024-03-12 20:10:00,50,25,10,8,4,13,5,13,6,17,10,6,10,20,197
2024-03-12 20:20:00,29,19,11,16,2,20,5,13,4,26,18,4,20,19,206
2024-03-12 20:30:00,35,21,7,11,2,9,6,6,5,17,6,5,6,17,153
2024-03-12 20:40:00,34,25,6,22,2,6,5,8,2,20,7,3,7,12,159
2024-03-12 20:50:00,49,38,7,60,2,6,3,3,5,24,6,7,7,20,237
2024-03-12 21:00:00,42,31,6,23,4,5,4,6,3,15,13,2,17,17,188
2024-03-12 21:10:00,37,37,3,19,1,4,3,5,1,17,13,2,12,17,171
2024-03-12 21:20:00,42,24,11,12,4,16,6,8,4,15,3,4,5,16,170
2024-03-12 21:30:00,42,30,10,21,6,8,8,8,2,21,7,1,8,19,191
2024-03-12 21:40:00,37,25,2,21,0,4,1,4,1,21,4,2,3,17,142
2024-03-12 21:50:00,37,22,3,19,2,1,2,2,1,19,8,6,6,16,144
2024-03-12 22:00:00,21,24,6,15,2,4,1,5,1,16,6,8,6,14,129
2024-03-12 22:10:00,31,20,7,23,1,5,2,3,2,21,5,5,4,17,146
2024-03-12 22:20:00,27,16,3,22,1,5,2,2,1,15,4,2,6,12,118
2024-03-12 22:30:00,32,23,6,31,0,5,2,3,2,12,3,3,3,11,136
2024-03-12 22:40:00,19,17,4,17,1,3,2,1,1,16,4,1,3,12,101
2024-03-12 22:50:00,18,12,3,15,0,6,0,1,4,18,1,4,1,19,102
2024-03-12 23:00:00,21,14,2,16,2,4,1,1,3,12,5,3,7,15,106
2024-03-12 23:10:00,22,16,3,13,0,3,1,4,0,10,3,0,6,10,91
2024-03-12 23:20:00,12,17,4,11,1,1,2,1,0,7,2,0,4,6,68
2024-03-12 23:30:00,9,10,1,11,0,3,0,2,1,6,1,3,1,5,53
2024-03-12 23:40:00,10,8,0,8,0,2,1,1,1,6,0,4,3,7,51
2024-03-12 23:50:00,12,12,1,8,0,2,1,0,0,5,1,4,0,6,52
2024-03-13 00:00:00,7,8,2,8,0,1,0,0,0,5,3,2,4,6,46
2024-03-13 00:10:00,3,5,3,5,1,2,0,3,1,6,1,3,1,6,40
2024-03-13 00:20:00,9,8,1,7,1,3,1,1,0,5,1,1,2,5,45
2024-03-13 00:30:00,4,3,1,4,0,0,0,0,0,4,2,0,1,3,22
2024-03-13 00:40:00,5,5,1,6,0,1,1,1,0,3,0,0,0,3,26
2024-03-13 00:50:00,2,2,0,3,0,0,0,0,0,3,1,0,1,3,15
2024-03-13 01:00:00,5,7,2,6,1,4,1,1,3,3,0,3,0,6,42
2024-03-13 01:10:00,3,3,2,5,0,3,1,1,0,2,0,0,0,2,22
2024-03-13 01:20:00,2,2,0,4,0,0,0,0,0,0,1,0,1,2,12
2024-03-13 01:30:00,1,1,0,1,0,0,0,0,0,3,1,0,1,4,12
2024-03-13 01:40:00,2,2,0,2,0,0,0,0,0,2,1,0,0,2,11
2024-03-13 01:50:00,2,3,2,2,0,0,0,0,0,1,0,0,0,1,11
2024-03-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-13 02:10:00,3,3,2,3,1,1,2,2,0,1,1,0,1,2,22
2024-03-13 02:20:00,2,2,1,2,0,1,0,0,1,2,0,1,0,3,15
2024-03-13 02:30:00,1,1,0,2,0,1,0,1,0,0,0,0,0,0,6
2024-03-13 02:40:00,3,3,1,3,0,0,0,0,0,3,0,0,0,3,16
2024-03-13 02:50:00,3,3,2,2,1,1,0,1,0,0,0,1,0,0,14
2024-03-13 03:00:00,2,2,2,1,0,0,0,0,0,1,0,2,0,1,11
2024-03-13 03:10:00,4,4,3,6,0,1,0,0,0,1,0,0,0,1,20
2024-03-13 03:20:00,3,3,1,3,0,0,0,0,0,2,0,0,0,2,14
2024-03-13 03:30:00,4,4,1,3,0,0,0,0,0,2,1,0,1,2,18
2024-03-13 03:40:00,3,3,0,5,0,0,1,0,0,2,0,0,1,2,17
2024-03-13 03:50:00,2,2,0,2,0,0,0,0,0,5,3,0,2,5,21
2024-03-13 04:00:00,3,3,0,4,0,0,0,0,0,3,2,1,2,4,22
2024-03-13 04:10:00,6,7,1,7,0,0,0,0,0,1,0,0,0,1,23
2024-03-13 04:20:00,1,1,0,1,0,0,0,0,0,1,0,0,0,1,5
2024-03-13 04:30:00,1,1,1,3,0,0,0,0,0,2,2,0,2,3,15
2024-03-13 04:40:00,1,1,0,0,2,3,2,3,0,1,0,0,0,1,14
2024-03-13 04:50:00,1,2,0,2,0,1,0,1,0,1,1,0,1,1,11
2024-03-13 05:00:00,4,4,1,5,1,0,3,1,0,6,2,0,2,7,36
2024-03-13 05:10:00,9,8,0,9,0,0,0,0,0,10,2,0,1,10,49
2024-03-13 05:20:00,12,9,3,6,0,0,0,0,0,10,4,1,3,10,58
2024-03-13 05:30:00,5,5,1,5,0,0,0,0,0,5,7,0,6,11,45
2024-03-13 05:40:00,11,11,1,15,2,2,4,3,2,12,7,2,7,11,90
2024-03-13 05:50:00,9,8,2,13,3,3,3,3,1,16,10,2,13,16,102
2024-03-13 06:00:00,20,21,6,14,3,5,5,5,0,12,8,2,12,15,128
2024-03-13 06:10:00,38,27,6,18,3,4,3,7,2,14,6,2,5,15,150
2024-03-13 06:20:00,31,31,3,10,1,9,3,9,1,18,17,3,12,18,166
2024-03-13 06:30:00,31,19,5,20,6,5,7,10,1,21,9,3,9,15,161
2024-03-13 06:40:00,23,15,3,14,11,10,11,13,3,19,18,8,10,11,169
2024-03-13 06:50:00,23,13,5,4,3,12,3,11,1,27,20,9,12,15,158
2024-03-13 07:00:00,39,19,5,4,10,21,12,23,2,20,22,2,22,14,215
2024-03-13 07:10:00,56,26,3,2,11,23,11,17,1,28,25,3,18,19,243
2024-03-13 07:20:00,45,23,11,7,17,25,14,25,11,31,31,28,12,17,297
2024-03-13 07:30:00,64,43,15,11,7,27,8,19,6,48,38,12,16,18,332
2024-03-13 07:40:00,57,31,12,9,17,24,14,22,13,48,37,15,15,25,339
2024-03-13 07:50:00,60,35,9,6,25,29,15,27,13,47,38,18,18,21,361
2024-03-13 08:00:00,58,23,9,7,25,27,15,28,4,29,29,7,20,19,300
2024-03-13 08:10:00,56,38,13,9,15,26,18,19,11,44,38,15,22,24,348
2024-03-13 08:20:00,58,45,5,5,11,31,11,18,9,53,34,17,20,30,347
2024-03-13 08:30:00,58,36,8,9,16,29,16,21,8,53,30,10,25,29,348
2024-03-13 08:40:00,44,35,12,13,11,26,14,17,11,42,31,14,14,16,300
2024-03-13 08:50:00,54,33,6,6,17,21,19,21,5,43,28,7,22,26,308
2024-03-13 09:00:00,49,32,11,6,13,13,16,33,3,37,36,6,13,16,284
2024-03-13 09:10:00,38,21,6,5,9,12,7,19,2,42,26,3,17,29,236
2024-03-13 09:20:00,40,24,9,10,13,14,15,18,10,45,26,7,20,17,268
2024-03-13 09:30:00,56,40,10,6,9,21,14,18,11,37,31,11,17,12,293
2024-03-13 09:40:00,58,26,10,10,7,9,9,14,5,47,39,7,23,22,286
2024-03-13 09:50:00,57,32,8,8,6,19,8,12,6,36,21,8,18,19,258
2024-03-13 10:00:00,66,38,9,5,8,6,9,13,1,34,20,1,15,15,240
2024-03-13 10:10:00,53,25,10,7,10,21,10,14,4,43,20,7,19,23,266
2024-03-13 10:20:00,58,33,9,9,5,11,5,17,7,36,22,9,26,20,267
2024-03-13 10:30:00,67,34,11,7,5,14,6,11,8,41,28,10,18,19,279
2024-03-13 10:40:00,48,30,10,10,10,17,13,15,4,30,27,5,12,16,247
2024-03-13 10:50:00,53,27,10,9,10,12,14,15,8,36,28,12,13,17,264
2024-03-13 11:00:00,51,33,7,5,8,17,7,13,4,27,29,5,15,23,244
2024-03-13 11:10:00,55,32,5,4,0,14,3,11,1,40,41,1,15,31,253
2024-03-13 11:20:00,66,38,11,12,9,9,8,14,3,34,70,7,26,22,329
2024-03-13 11:30:00,52,30,12,8,10,14,12,19,8,52,28,6,23,15,289
2024-03-13 11:40:00,65,30,9,10,10,21,10,25,6,38,25,6,17,19,291
2024-03-13 11:50:00,69,36,12,11,4,17,7,14,8,36,23,7,17,13,274
2024-03-13 12:00:00,51,28,15,11,1,23,2,16,4,44,31,5,26,20,277
2024-03-13 12:10:00,60,24,12,14,6,14,7,13,5,37,27,6,15,11,251
2024-03-13 12:20:00,65,24,12,11,9,16,7,18,14,42,21,12,13,10,274
2024-03-13 12:30:00,62,33,11,12,8,16,10,17,8,38,16,6,21,19,277
2024-03-13 12:40:00,61,32,15,13,9,21,9,16,10,40,18,12,10,13,279
2024-03-13 12:50:00,64,37,20,14,8,14,11,18,7,36,30,12,16,19,306
2024-03-13 13:00:00,65,41,16,11,11,31,12,30,10,52,27,10,10,9,335
2024-03-13 13:10:00,86,23,14,8,8,22,8,26,7,33,17,7,15,26,300
2024-03-13 13:20:00,81,32,9,5,13,20,10,23,8,33,25,11,13,20,303
2024-03-13 13:30:00,71,29,7,7,7,18,8,15,5,37,20,12,12,17,265
2024-03-13 13:40:00,67,26,10,9,12,22,10,22,5,53,39,10,20,20,325
2024-03-13 13:50:00,75,36,9,7,5,13,10,12,11,40,25,13,16,27,299
2024-03-13 14:00:00,68,37,6,5,7,15,4,11,7,56,32,7,19,24,298
2024-03-13 14:10:00,70,33,11,7,14,12,12,14,9,41,26,10,23,29,311
2024-03-13 14:20:00,76,35,14,8,5,18,5,18,11,40,24,8,20,22,304
2024-03-13 14:30:00,79,38,10,8,5,17,5,13,8,38,28,7,14,20,290
2024-03-13 14:40:00,87,30,10,10,6,25,9,20,13,42,21,8,17,18,316
2024-03-13 14:50:00,83,37,13,8,11,21,11,23,7,32,22,7,15,17,307
2024-03-13 15:00:00,79,38,14,12,7,18,8,17,9,52,26,11,18,24,333
2024-03-13 15:10:00,64,31,14,8,7,16,6,18,3,49,21,7,23,26,293
2024-03-13 15:20:00,79,44,10,8,3,14,6,12,6,41,16,7,12,18,276
2024-03-13 15:30:00,77,48,9,7,5,16,6,14,8,58,30,9,19,27,333
2024-03-13 15:40:00,66,33,16,10,5,14,6,17,10,52,25,13,18,24,309
2024-03-13 15:50:00,67,34,13,10,7,14,8,18,6,45,23,6,19,28,298
2024-03-13 16:00:00,79,34,17,10,9,24,9,20,13,43,22,15,15,21,331
