datetime,D21Z,D22Z,V23Z,V24Z,D31Z,V32Z,D33Z,D51Z,D52Z,V53Z,D61Z,D62Z,V63Z,V64Z,D81Z,D82Z,V83Z,V84Z,D91Z,V92Z,D111Z,D112Z,V113Z,V114Z,D121Z,V122Z,Total
2024-03-02 10:00:00,3,48,4,24,11,7,8,10,11,9,12,0,10,0,0,82,32,25,15,6,5,21,5,5,3,0,356
2024-03-02 10:10:00,7,48,9,11,10,11,10,13,12,11,15,0,9,1,0,57,13,17,20,9,5,20,5,4,5,0,322
2024-03-02 10:20:00,6,46,6,19,63,6,16,19,21,17,13,0,10,1,0,67,25,23,60,5,3,25,5,6,7,0,469
2024-03-02 10:30:00,5,52,7,20,8,7,6,17,18,16,18,0,14,2,0,79,24,24,24,8,6,26,6,7,6,0,400
2024-03-02 10:40:00,5,53,4,19,7,7,9,15,16,15,20,0,14,1,0,82,28,21,98,7,6,24,6,5,3,0,465
2024-03-02 10:50:00,8,51,10,22,9,9,11,20,20,13,18,0,20,3,0,72,27,35,9,5,4,25,5,6,6,0,408
2024-03-02 11:00:00,4,46,8,20,17,8,20,16,16,11,11,0,10,0,0,91,32,27,17,12,5,19,6,6,6,0,408
2024-03-02 11:10:00,4,67,3,19,9,7,8,9,10,11,13,0,12,4,0,85,37,20,16,7,5,18,7,4,6,0,381
2024-03-02 11:20:00,14,84,8,22,4,15,4,21,19,15,17,0,10,3,0,68,35,21,10,8,8,20,7,3,8,0,424
2024-03-02 11:30:00,6,54,8,23,36,5,8,18,17,15,15,0,13,0,0,77,40,28,72,9,16,27,6,8,8,0,509
2024-03-02 11:40:00,4,55,8,17,12,11,11,16,16,20,26,0,15,3,0,67,37,22,13,4,3,26,5,9,9,0,409
2024-03-02 11:50:00,5,59,5,15,13,19,16,31,20,16,22,0,18,4,0,73,44,24,16,9,2,20,5,7,4,0,447
2024-03-02 12:00:00,5,57,3,16,14,11,12,11,12,16,15,0,12,4,0,74,43,20,17,9,6,16,4,4,4,0,385
2024-03-02 12:10:00,12,71,13,13,10,8,10,20,19,17,25,0,24,2,0,69,43,28,9,9,5,27,5,8,4,0,451
2024-03-02 12:20:00,9,80,19,8,12,6,10,17,14,15,18,0,20,2,0,59,28,18,9,5,10,30,14,8,10,0,421
2024-03-02 12:30:00,6,69,6,12,10,8,9,24,20,16,21,0,15,2,0,81,32,25,16,7,4,27,6,8,5,0,429
2024-03-02 12:40:00,13,56,14,20,12,9,16,16,14,14,17,0,13,2,0,75,25,21,206,10,4,31,4,8,6,0,606
2024-03-02 12:50:00,7,63,11,7,15,11,15,16,13,20,16,0,18,1,0,77,30,34,21,10,8,16,10,7,11,0,437
2024-03-02 13:00:00,9,61,12,22,15,14,12,18,12,21,14,0,11,3,0,104,51,31,37,12,7,7,6,1,5,0,485
2024-03-02 13:10:00,11,72,28,4,13,9,25,18,12,21,23,0,23,3,0,77,28,28,18,12,4,8,8,5,6,0,456
2024-03-02 13:20:00,7,66,16,12,15,12,13,16,15,8,22,0,16,1,0,83,32,32,17,11,6,14,5,8,6,0,433
2024-03-02 13:30:00,8,68,22,18,22,14,25,16,17,16,18,0,17,1,0,93,30,24,25,13,6,16,6,4,5,0,484
2024-03-02 13:40:00,13,56,29,9,15,11,13,16,17,17,22,0,16,4,0,72,33,23,16,12,4,22,5,5,4,0,434
2024-03-02 13:50:00,9,71,9,18,22,10,10,11,12,11,13,0,12,3,0,62,28,17,11,7,4,25,5,7,8,0,385
2024-03-02 14:00:00,6,68,14,14,14,10,12,16,14,16,29,0,10,1,0,76,25,22,15,19,7,26,8,9,4,0,435
2024-03-02 14:10:00,6,71,5,10,14,12,14,29,28,18,18,0,14,0,0,76,28,29,14,7,11,30,11,12,3,0,460
2024-03-02 14:20:00,11,70,14,5,20,21,23,20,24,15,29,0,18,3,0,77,31,33,143,8,7,27,8,9,8,0,624
2024-03-02 14:30:00,12,61,14,25,17,13,13,22,17,15,22,0,14,4,0,66,28,28,14,10,2,25,5,8,6,0,441
2024-03-02 14:40:00,16,76,22,13,20,16,18,19,20,15,18,0,33,3,0,69,27,33,85,10,9,25,8,6,3,0,564
2024-03-02 14:50:00,9,62,6,15,14,12,11,31,31,17,21,0,5,1,0,74,26,20,23,5,7,21,10,3,10,0,434
2024-03-02 15:00:00,8,66,10,23,62,10,24,21,19,17,18,0,15,4,0,78,26,24,12,8,7,18,9,7,7,0,493
2024-03-02 15:10:00,9,50,7,24,71,10,15,30,28,15,17,0,13,0,0,81,40,36,12,11,7,20,8,9,9,0,522
2024-03-02 15:20:00,12,66,12,13,18,15,16,19,20,19,28,0,19,0,0,88,34,31,16,12,11,18,8,4,1,0,480
2024-03-02 15:30:00,10,69,4,12,51,11,41,14,13,14,28,0,25,1,0,85,33,29,127,4,4,23,2,9,5,0,614
2024-03-02 15:40:00,8,66,10,18,13,12,15,20,19,11,20,0,7,0,0,83,38,26,19,22,3,18,5,6,9,0,448
2024-03-02 15:50:00,11,74,3,10,18,15,18,23,26,18,17,0,15,2,0,73,31,34,15,11,6,11,9,8,5,0,453
2024-03-02 16:00:00,6,56,1,17,15,11,17,12,9,12,21,0,17,3,0,70,30,26,21,8,6,13,6,3,5,0,385
2024-03-02 16:10:00,9,68,10,27,17,9,16,14,14,14,19,0,16,1,0,59,22,26,17,10,6,17,6,5,5,0,407
2024-03-02 16:20:00,9,56,11,15,15,10,10,12,12,13,24,0,17,0,0,76,25,20,70,12,9,16,8,6,4,0,450
2024-03-02 16:30:00,10,56,9,24,17,11,14,22,23,16,16,0,16,0,0,89,30,22,20,14,2,17,2,4,14,0,448
2024-03-02 16:40:00,13,61,7,18,16,13,15,19,18,17,16,0,9,0,0,66,21,19,223,10,5,18,6,7,6,0,603
2024-03-02 16:50:00,9,70,10,7,9,6,16,19,17,11,19,0,17,0,0,72,29,24,15,10,5,20,5,5,4,0,399
2024-03-02 17:00:00,11,52,3,15,10,8,12,31,30,14,21,0,16,0,0,70,19,20,27,8,8,13,7,5,7,0,407
2024-03-02 17:10:00,10,60,12,8,109,8,57,18,22,13,20,0,11,1,0,57,22,29,69,5,5,21,7,8,10,0,582
2024-03-02 17:20:00,13,68,7,15,22,8,17,22,19,14,17,0,12,1,0,67,28,30,14,12,5,17,7,6,4,0,425
2024-03-02 17:30:00,8,49,9,19,12,8,15,23,20,13,22,0,15,0,0,75,32,33,20,6,3,19,4,6,4,0,415
2024-03-02 17:40:00,6,55,4,30,13,9,11,28,28,17,21,0,17,0,0,88,40,32,18,10,6,25,12,7,6,5,488
2024-03-02 17:50:00,11,75,19,12,11,9,15,17,16,12,20,0,14,0,0,67,21,34,17,9,4,23,2,8,4,4,424
2024-03-02 18:00:00,11,59,19,7,21,12,16,25,26,15,27,0,15,1,0,74,29,40,27,7,23,31,5,6,10,10,516
2024-03-02 18:10:00,11,69,17,20,13,11,10,30,27,14,15,0,23,2,0,80,40,25,13,7,1,19,4,5,8,8,472
2024-03-02 18:20:00,10,58,11,21,19,20,18,21,22,16,34,0,8,25,0,87,47,22,93,10,3,15,2,8,6,12,588
2024-03-02 18:30:00,8,72,10,7,19,10,13,18,19,20,23,0,5,8,0,82,39,28,13,10,6,20,9,6,16,21,482
2024-03-02 18:40:00,11,58,14,19,17,12,27,20,18,21,22,0,17,3,0,72,38,25,24,7,7,19,13,6,4,5,479
2024-03-02 18:50:00,7,63,10,18,14,15,13,24,24,22,19,0,13,8,0,90,40,25,13,15,3,32,8,11,5,15,507
2024-03-02 19:00:00,4,61,9,13,13,15,13,24,24,25,22,0,15,5,0,62,33,29,15,8,5,22,8,9,7,11,452
2024-03-02 19:10:00,8,59,11,14,15,17,20,17,18,19,15,0,25,7,0,73,37,25,18,8,6,24,11,10,7,15,479
2024-03-02 19:20:00,4,52,6,25,8,9,11,19,18,18,15,0,19,4,0,58,26,19,12,8,7,17,10,5,5,6,381
2024-03-02 19:30:00,4,43,4,24,13,11,19,10,12,17,14,0,18,6,0,63,22,24,15,9,1,21,3,8,8,16,385
2024-03-02 19:40:00,5,65,7,22,11,13,10,16,11,16,17,0,29,3,0,63,24,30,13,6,5,16,11,10,5,11,419
2024-03-02 19:50:00,7,47,8,20,18,10,15,25,27,24,14,2,22,4,0,51,18,15,8,5,2,21,7,7,7,16,400
2024-03-02 20:00:00,3,42,8,18,5,6,5,14,14,15,14,0,18,1,0,52,19,27,25,6,8,17,15,4,3,8,347
2024-03-02 20:10:00,3,46,4,20,9,23,11,9,8,9,15,0,23,2,0,49,13,26,9,9,2,17,3,5,6,10,331
2024-03-02 20:20:00,6,40,7,16,20,12,14,14,14,18,15,0,24,1,0,54,21,27,53,8,10,16,16,4,2,4,416
2024-03-02 20:30:00,7,39,6,16,10,14,9,11,12,15,7,0,8,1,0,54,17,28,7,3,3,11,6,1,5,16,306
2024-03-02 20:40:00,3,29,5,13,7,5,8,17,15,23,11,0,14,4,0,50,22,27,25,6,3,13,6,4,2,2,314
2024-03-02 20:50:00,4,30,4,27,25,12,11,14,14,13,11,0,18,4,0,41,19,28,9,3,3,11,5,5,3,7,321
2024-03-02 21:00:00,5,48,11,22,14,12,20,7,8,8,10,0,16,1,0,45,19,21,10,4,2,8,2,2,4,9,308
2024-03-02 21:10:00,3,24,8,23,10,6,11,8,8,15,11,0,14,6,0,28,16,23,24,2,2,9,2,1,2,1,257
2024-03-02 21:20:00,1,43,1,14,10,8,9,20,19,16,16,0,20,4,0,34,14,23,8,5,4,7,5,2,3,3,289
2024-03-02 21:30:00,4,35,5,15,15,2,11,7,7,10,8,0,13,3,0,42,8,28,15,4,1,10,2,3,1,4,253
2024-03-02 21:40:00,6,33,5,20,5,4,3,6,7,4,9,0,14,4,0,35,11,26,19,2,3,9,3,3,2,1,234
2024-03-02 21:50:00,1,47,2,17,7,10,10,9,9,8,10,0,13,3,0,29,13,23,40,1,2,9,4,1,0,3,271
2024-03-02 22:00:00,5,48,16,22,21,4,14,8,8,14,9,0,16,1,0,27,12,21,10,3,3,6,5,2,2,7,284
2024-03-02 22:10:00,5,31,9,18,6,5,6,21,21,28,8,0,22,7,0,50,17,31,18,4,5,14,6,4,4,8,348
2024-03-02 22:20:00,3,42,1,14,9,7,9,43,42,26,10,0,17,10,0,66,15,33,20,16,3,10,5,3,4,0,408
2024-03-02 22:30:00,1,34,3,16,3,2,6,16,15,19,21,0,25,4,0,60,17,25,17,10,11,16,1,6,4,9,341
2024-03-02 22:40:00,9,37,9,19,12,5,7,15,14,17,10,0,10,6,0,46,19,34,18,10,1,7,3,0,2,2,312
2024-03-02 22:50:00,5,39,7,11,16,8,11,13,13,19,11,0,17,7,0,44,20,20,8,3,1,10,4,2,3,11,303
2024-03-02 23:00:00,4,31,5,27,12,12,25,15,12,15,11,0,17,1,0,41,24,26,8,1,3,11,5,3,5,9,323
2024-03-02 23:10:00,2,36,6,19,5,7,6,5,5,5,7,0,9,8,0,32,17,25,13,2,6,22,12,5,2,4,260
2024-03-02 23:20:00,1,24,5,16,14,6,6,6,5,7,10,0,10,1,0,35,21,18,10,2,4,9,5,0,3,7,225
2024-03-02 23:30:00,5,31,4,18,4,5,4,6,6,8,6,0,13,3,0,31,17,26,8,2,2,9,4,1,2,0,215
2024-03-02 23:40:00,5,29,3,17,4,8,3,8,7,7,7,0,6,3,0,25,10,18,6,4,2,10,2,3,0,8,195
2024-03-02 23:50:00,2,40,2,26,6,3,4,7,7,9,8,0,9,6,0,35,13,27,12,6,38,3,4,0,2,2,271
2024-03-03 00:00:00,3,42,9,28,6,11,4,5,5,6,8,0,10,4,0,14,14,10,3,0,0,5,0,0,1,0,188
2024-03-03 00:10:00,2,25,7,16,1,1,1,13,12,13,5,0,20,2,0,27,12,21,13,2,5,4,6,0,3,3,214
2024-03-03 00:20:00,5,19,8,19,7,7,4,5,3,3,8,0,8,1,0,19,7,15,5,2,1,4,1,2,3,8,164
2024-03-03 00:30:00,1,27,4,21,1,1,2,3,3,6,9,0,7,1,0,18,9,15,1,0,3,6,1,1,1,4,145
2024-03-03 00:40:00,3,22,6,12,3,4,4,0,0,0,8,0,10,1,0,21,7,15,21,1,0,2,0,1,0,0,141
2024-03-03 00:50:00,5,20,4,19,5,2,2,6,6,9,15,0,20,1,0,24,5,21,6,3,3,4,6,0,1,4,191
2024-03-03 01:00:00,4,25,8,19,3,3,4,4,4,5,5,0,5,0,0,18,5,16,7,2,4,9,6,0,3,5,164
2024-03-03 01:10:00,4,18,5,10,0,0,0,4,4,5,4,0,9,4,0,24,10,17,15,2,3,3,7,0,5,3,156
2024-03-03 01:20:00,3,12,5,15,20,6,6,3,3,5,3,0,7,5,0,20,11,14,5,4,3,7,2,0,1,2,162
2024-03-03 01:30:00,0,9,0,10,1,2,0,2,1,1,2,0,3,1,0,12,5,9,3,0,0,9,1,2,1,0,74
2024-03-03 01:40:00,0,14,1,13,2,2,2,2,2,2,2,0,2,0,0,16,6,14,13,2,2,4,1,0,0,1,103
2024-03-03 01:50:00,1,10,3,11,4,3,2,1,1,1,6,0,8,1,0,12,3,10,7,0,0,1,0,0,0,1,86
2024-03-03 02:00:00,1,7,1,7,2,1,1,1,1,1,4,0,7,2,0,15,6,10,5,0,1,5,0,1,0,2,81
2024-03-03 02:10:00,1,12,1,13,1,1,1,4,4,5,2,0,4,1,0,8,2,5,4,1,1,1,2,0,0,0,74
2024-03-03 02:20:00,2,11,2,10,5,3,4,1,1,3,5,0,4,3,0,13,9,8,4,2,1,2,0,0,2,0,95
2024-03-03 02:30:00,1,10,5,10,1,1,1,1,1,1,1,0,0,0,0,9,5,7,3,1,0,3,0,0,0,1,62
2024-03-03 02:40:00,1,6,0,6,2,0,0,1,1,1,2,0,4,5,0,17,7,13,21,0,0,4,0,0,0,0,91
2024-03-03 02:50:00,0,8,1,10,0,0,1,2,2,2,7,0,9,0,0,5,3,3,1,0,0,1,0,0,0,0,55
2024-03-03 03:00:00,0,12,0,13,3,3,2,0,0,1,4,0,6,3,0,11,3,10,4,4,0,1,0,0,1,0,81
2024-03-03 03:10:00,0,6,1,4,2,2,2,1,1,2,6,0,7,2,0,8,3,8,15,0,0,3,0,0,0,0,73
2024-03-03 03:20:00,2,7,2,12,7,4,3,0,0,1,3,0,6,2,0,13,6,11,5,2,2,6,0,1,1,0,96
2024-03-03 03:30:00,1,6,1,7,0,0,0,3,3,4,3,0,7,4,0,7,4,6,4,1,0,1,0,0,1,2,65
2024-03-03 03:40:00,0,7,0,10,1,0,1,4,4,6,6,0,8,3,0,12,4,8,10,4,1,2,2,0,2,3,98
2024-03-03 03:50:00,0,5,0,6,4,1,1,2,2,2,2,0,3,3,0,5,6,5,1,0,0,0,0,0,0,0,48
2024-03-03 04:00:00,2,6,3,7,0,0,0,0,0,0,1,0,1,0,0,14,2,11,43,4,2,1,1,0,0,0,98
2024-03-03 04:10:00,1,4,1,3,3,5,3,0,0,0,0,0,0,1,0,8,2,8,6,0,1,3,2,1,0,2,54
2024-03-03 04:20:00,3,7,4,4,1,1,1,2,1,2,4,0,7,2,0,9,4,5,3,2,56,1,0,0,1,0,120
2024-03-03 04:30:00,1,4,1,5,1,2,2,3,3,3,0,0,2,0,0,7,2,5,3,1,0,2,0,0,0,1,48
2024-03-03 04:40:00,0,3,0,5,2,0,2,1,1,2,1,0,4,1,0,6,3,2,2,1,0,3,0,0,0,0,39
2024-03-03 04:50:00,0,2,0,3,1,1,1,1,1,1,2,0,2,0,0,8,2,8,5,0,0,0,0,0,0,0,38
2024-03-03 05:00:00,0,6,0,5,0,0,0,0,0,0,2,0,3,0,0,8,2,6,5,2,0,0,0,0,0,0,39
2024-03-03 05:10:00,0,4,0,4,0,0,0,1,1,2,1,0,2,0,0,8,2,8,7,0,1,1,1,0,0,0,43
2024-03-03 05:20:00,0,7,0,8,4,1,2,1,1,2,1,0,1,0,0,10,4,8,6,2,0,4,0,1,1,1,65
2024-03-03 05:30:00,0,7,0,7,2,2,1,1,1,1,0,0,1,0,0,14,4,10,8,1,0,2,0,0,1,4,67
2024-03-03 05:40:00,0,6,0,7,3,1,1,2,2,2,1,0,2,0,0,7,3,7,11,0,1,1,2,0,0,0,59
2024-03-03 05:50:00,0,3,0,5,2,3,1,0,0,0,2,0,3,2,0,4,1,5,2,1,2,0,3,0,0,3,42
2024-03-03 06:00:00,0,4,0,4,2,3,1,0,0,0,1,0,1,0,0,8,2,9,5,2,1,2,3,2,1,1,52
2024-03-03 06:10:00,3,8,3,7,3,3,2,0,0,0,1,0,1,2,0,14,3,13,12,3,0,2,0,0,0,0,80
2024-03-03 06:20:00,1,8,3,8,4,2,2,0,0,0,3,0,5,1,0,8,4,6,2,2,0,2,0,0,0,2,63
2024-03-03 06:30:00,2,6,4,10,1,1,0,4,4,4,2,0,4,2,0,11,3,12,8,2,1,1,1,0,0,0,83
2024-03-03 06:40:00,1,14,1,12,0,0,2,0,0,0,0,0,0,0,0,4,3,7,5,2,0,1,0,0,1,1,54
2024-03-03 06:50:00,0,5,1,6,3,1,1,0,0,0,1,0,1,0,0,12,9,13,5,3,2,1,2,0,0,0,66
2024-03-03 07:00:00,1,4,0,4,2,2,2,1,1,1,0,0,0,0,0,5,2,5,1,0,0,2,1,0,2,3,39
2024-03-03 07:10:00,0,7,0,4,0,0,1,1,1,1,0,0,0,0,0,4,3,4,6,1,0,2,0,0,0,0,35
2024-03-03 07:20:00,0,4,0,4,2,1,3,1,1,1,0,0,0,0,0,8,6,7,2,0,1,1,1,0,0,0,43
2024-03-03 07:30:00,0,1,1,2,0,0,0,2,2,1,0,0,0,0,0,10,4,7,4,1,0,2,0,1,0,0,38
2024-03-03 07:40:00,0,8,4,8,6,4,7,0,0,0,1,0,1,0,0,11,7,9,12,0,1,2,1,1,0,0,83
2024-03-03 07:50:00,0,4,0,5,2,2,2,0,0,0,2,0,3,2,0,10,4,6,3,1,0,4,0,0,0,0,50
2024-03-03 08:00:00,1,6,1,5,0,0,0,0,0,0,3,0,3,0,0,13,3,11,6,1,0,4,0,2,0,0,59
2024-03-03 08:10:00,1,7,1,5,0,0,0,1,1,0,3,0,1,0,0,15,4,12,10,2,0,3,1,0,1,0,68
2024-03-03 08:20:00,1,9,4,7,4,1,1,1,1,1,1,0,2,0,0,9,7,8,3,0,2,4,1,0,0,1,68
2024-03-03 08:30:00,3,18,2,15,5,4,4,2,3,3,1,0,1,0,0,14,7,11,4,2,1,8,0,0,4,2,114
2024-03-03 08:40:00,0,16,0,12,5,3,3,2,1,1,0,0,0,0,0,13,3,7,6,0,2,7,1,0,0,0,82
2024-03-03 08:50:00,5,13,4,12,1,2,1,3,2,2,4,0,4,0,0,21,4,17,18,1,1,3,0,1,2,2,123
2024-03-03 09:00:00,0,10,1,8,3,3,3,4,4,4,1,0,1,0,0,25,7,18,9,1,1,9,1,2,0,0,115
2024-03-03 09:10:00,1,21,5,13,2,2,2,3,3,3,4,0,4,0,0,22,7,14,5,0,0,6,0,2,0,2,121
2024-03-03 09:20:00,4,21,3,10,5,3,5,4,5,6,12,0,12,1,0,34,9,23,14,6,4,14,2,3,2,5,207
2024-03-03 09:30:00,2,30,3,16,3,3,2,4,3,5,4,0,4,0,0,42,10,22,13,8,0,13,0,2,3,2,194
2024-03-03 09:40:00,2,37,3,15,2,2,2,6,6,6,10,0,11,0,0,60,31,32,18,5,2,22,1,6,1,3,283
2024-03-03 09:50:00,8,27,8,12,7,5,4,6,6,4,8,1,6,1,0,44,17,22,16,1,2,25,3,4,1,2,240
2024-03-03 10:00:00,3,24,4,13,13,6,26,7,7,8,5,0,5,0,0,44,7,25,10,5,2,15,1,5,2,4,241
2024-03-03 10:10:00,2,19,1,12,8,7,6,8,8,10,9,0,7,1,0,31,1,21,30,0,2,18,4,3,3,4,215
2024-03-03 10:20:00,5,36,10,18,7,7,7,5,6,6,5,0,5,0,0,42,9,21,13,4,3,17,4,7,3,13,253
2024-03-03 10:30:00,9,32,7,17,10,11,9,5,4,4,9,0,10,1,0,47,17,39,8,3,2,20,1,5,2,24,296
2024-03-03 10:40:00,5,27,12,17,15,7,11,4,4,6,6,0,6,0,0,40,22,22,15,3,3,21,3,6,1,23,279
2024-03-03 10:50:00,5,45,7,16,8,7,11,6,6,6,14,0,16,0,0,43,20,24,14,5,7,15,5,7,3,16,306
2024-03-03 11:00:00,4,27,3,14,18,5,5,6,7,7,11,0,16,1,0,44,24,25,8,3,3,13,2,3,0,6,255
2024-03-03 11:10:00,5,25,5,16,1,1,1,8,7,9,5,0,9,3,0,42,22,31,19,2,3,13,1,4,6,4,242
2024-03-03 11:20:00,3,29,5,16,3,3,6,8,7,10,8,0,7,0,0,38,16,19,10,3,2,8,1,2,1,4,209
2024-03-03 11:30:00,5,34,10,18,6,4,9,11,10,12,11,0,14,0,0,55,24,34,9,4,4,13,5,4,5,15,316
2024-03-03 11:40:00,4,46,6,15,8,8,11,10,10,9,8,0,6,0,0,59,21,34,21,8,2,10,7,2,4,12,321
2024-03-03 11:50:00,7,32,5,16,3,5,1,8,8,7,14,0,13,1,0,54,26,19,19,2,2,14,6,2,2,8,274
2024-03-03 12:00:00,7,40,2,14,10,7,9,10,11,15,9,0,11,3,0,58,21,30,16,7,2,14,4,4,5,3,312
2024-03-03 12:10:00,4,40,6,14,2,2,2,9,8,11,16,0,13,0,0,73,41,29,10,3,3,16,4,5,4,10,325
2024-03-03 12:20:00,5,41,22,20,12,9,6,11,11,11,16,0,11,0,0,54,27,29,11,3,6,23,4,4,1,9,346
2024-03-03 12:30:00,10,52,23,20,5,4,5,10,10,6,18,0,16,0,0,52,25,20,12,6,3,15,3,6,7,10,338
2024-03-03 12:40:00,5,49,4,11,4,4,6,12,12,9,17,0,14,1,0,62,27,33,23,4,3,21,2,5,4,5,337
2024-03-03 12:50:00,10,44,21,11,11,9,7,10,10,8,12,0,13,2,0,54,29,26,17,6,2,16,3,4,2,4,331
2024-03-03 13:00:00,9,43,14,27,24,6,10,31,31,14,28,0,16,1,0,63,27,20,19,6,5,36,5,5,3,8,451
2024-03-03 13:10:00,7,51,25,4,10,8,19,23,24,21,23,0,16,0,0,75,36,31,21,13,4,21,7,5,4,7,455
2024-03-03 13:20:00,8,56,18,18,9,10,9,15,14,14,18,0,15,1,0,65,21,23,22,13,6,27,13,10,5,10,420
2024-03-03 13:30:00,9,47,18,17,9,8,7,12,12,14,5,0,6,1,0,69,24,39,17,7,3,12,3,4,3,3,349
2024-03-03 13:40:00,12,39,14,18,14,10,12,14,13,12,16,1,11,3,0,54,26,33,16,4,6,25,5,7,3,7,375
2024-03-03 13:50:00,11,40,11,14,7,5,5,12,11,12,14,0,17,1,0,44,24,26,9,7,9,25,6,7,3,4,324
2024-03-03 14:00:00,8,42,10,19,54,7,25,8,9,7,12,0,10,1,0,63,24,35,19,3,1,20,3,5,5,2,392
2024-03-03 14:10:00,5,41,10,17,8,6,7,14,11,9,16,0,15,0,0,66,30,28,24,5,3,18,2,6,3,5,349
2024-03-03 14:20:00,13,50,16,14,5,5,7,11,15,11,13,0,14,0,0,70,35,48,16,3,2,16,2,7,2,2,377
2024-03-03 14:30:00,10,53,10,14,8,6,8,21,17,13,15,0,15,0,0,61,28,27,11,8,4,21,8,10,2,5,375
2024-03-03 14:40:00,6,35,6,13,28,6,6,17,17,14,16,0,9,2,0,65,33,36,22,9,6,34,5,11,4,9,409
2024-03-03 14:50:00,8,53,8,16,9,6,12,11,13,15,16,0,15,1,0,63,34,34,10,4,4,22,3,5,4,2,368
2024-03-03 15:00:00,5,43,18,24,8,6,12,16,14,9,16,0,11,3,0,72,37,23,18,13,3,25,5,6,6,5,398
2024-03-03 15:10:00,7,57,2,9,6,6,12,24,25,19,16,0,12,1,0,71,31,29,14,10,7,26,6,10,3,8,411
2024-03-03 15:20:00,7,44,7,12,8,6,8,16,15,12,21,0,13,0,0,45,33,33,11,4,1,18,2,7,3,4,330
2024-03-03 15:30:00,10,45,5,17,28,11,11,12,10,11,9,0,10,0,0,53,22,28,12,7,2,15,4,4,5,9,340
2024-03-03 15:40:00,5,49,5,22,8,7,6,13,13,11,13,0,17,0,0,63,29,25,17,5,2,17,1,4,7,12,351
2024-03-03 15:50:00,6,62,5,16,8,9,19,18,45,14,21,0,12,2,0,63,29,36,44,6,10,14,12,3,3,4,461
2024-03-03 16:00:00,7,42,8,12,8,6,7,13,11,12,13,0,15,0,0,55,26,33,9,2,10,14,3,5,2,7,320
2024-03-03 16:10:00,4,46,5,18,8,8,9,16,16,13,15,0,14,0,0,64,27,24,42,5,3,18,0,5,3,5,368
2024-03-03 16:20:00,9,42,13,17,6,3,6,10,9,14,12,0,11,0,0,53,34,21,24,10,2,20,2,4,6,32,360
2024-03-03 16:30:00,10,43,10,16,8,3,5,18,18,11,18,0,15,3,0,49,21,25,12,4,6,20,10,6,2,14,347
2024-03-03 16:40:00,5,38,6,18,10,6,11,14,14,9,15,0,10,0,0,69,34,41,15,6,5,19,5,7,3,13,373
2024-03-03 16:50:00,2,36,1,10,18,5,26,14,13,13,12,0,15,1,0,65,29,21,20,5,4,9,3,3,0,6,331
2024-03-03 17:00:00,7,55,11,17,7,8,20,17,17,18,10,0,12,0,0,52,17,27,10,4,4,17,4,10,1,3,348
2024-03-03 17:10:00,6,42,6,13,11,7,10,20,18,16,22,0,16,2,0,68,28,19,13,9,5,18,5,7,5,8,374
2024-03-03 17:20:00,11,74,11,13,15,9,15,12,12,10,25,0,13,1,0,66,34,31,14,9,2,27,2,8,8,3,425
2024-03-03 17:30:00,8,51,11,20,12,9,9,15,16,11,11,0,12,0,0,54,33,31,11,3,5,20,2,6,4,1,355
2024-03-03 17:40:00,3,49,6,20,8,8,6,13,12,7,16,0,15,0,0,71,34,35,13,8,1,22,2,6,4,8,367
2024-03-03 17:50:00,5,52,9,12,11,10,12,17,22,14,14,0,13,0,0,59,33,32,13,7,8,22,12,8,2,4,391
2024-03-03 18:00:00,7,50,9,17,30,11,46,25,20,19,16,0,15,2,0,61,30,30,14,7,6,17,6,5,4,3,450
2024-03-03 18:10:00,5,50,3,14,8,5,6,17,19,12,16,0,10,0,0,66,30,32,21,6,3,13,5,5,5,5,356
2024-03-03 18:20:00,13,58,16,13,9,11,8,14,14,13,12,0,13,8,0,72,28,24,21,8,7,26,14,7,3,5,417
2024-03-03 18:30:00,5,37,6,16,16,9,11,16,13,17,15,0,17,1,0,48,24,24,10,7,4,21,16,8,5,21,367
2024-03-03 18:40:00,5,42,5,26,15,13,15,11,11,11,16,0,18,1,0,54,19,25,13,8,4,18,7,9,1,6,353
2024-03-03 18:50:00,8,44,6,15,10,11,8,9,10,15,17,0,14,1,0,70,30,25,18,15,3,27,6,11,10,21,404
2024-03-03 19:00:00,2,65,5,17,13,9,9,10,12,19,14,0,18,0,0,60,28,31,11,9,5,14,7,6,5,6,375
2024-03-03 19:10:00,5,42,8,15,10,8,7,8,6,6,13,0,13,3,0,64,28,26,17,9,6,32,8,7,4,11,356
2024-03-03 19:20:00,5,40,6,27,8,12,15,7,7,14,13,0,17,0,0,67,32,34,15,7,5,25,9,9,3,8,385
2024-03-03 19:30:00,7,45,10,20,8,7,8,10,10,11,9,0,11,2,0,43,24,29,7,7,3,21,5,7,5,12,321
2024-03-03 19:40:00,3,35,3,23,5,6,6,13,12,10,15,0,17,1,0,47,18,23,10,5,2,19,5,3,6,16,303
2024-03-03 19:50:00,2,35,4,25,11,12,16,11,12,13,11,0,20,1,0,48,21,35,10,6,2,20,3,11,4,9,342
2024-03-03 20:00:00,8,36,5,15,6,4,3,9,8,11,16,0,20,2,0,63,22,27,28,9,1,10,0,3,7,7,320
2024-03-03 20:10:00,4,37,7,22,9,14,4,7,5,13,5,0,5,2,0,49,22,26,18,5,3,9,3,3,1,9,282
