datetime,D21Z,D22Z,V23Z,V24Z,V51Z,D81Z,V82Z,V111Z,V112Z,Total
2024-03-27 11:00:00,10,12,8,13,34,11,9,2,28,127
2024-03-27 11:10:00,14,12,9,15,25,11,13,0,51,150
2024-03-27 11:20:00,10,16,8,19,24,11,10,0,10,108
2024-03-27 11:30:00,13,14,12,20,27,12,10,0,13,121
2024-03-27 11:40:00,6,16,5,16,27,9,10,8,9,106
2024-03-27 11:50:00,7,18,7,16,23,11,7,15,2,106
2024-03-27 12:00:00,10,15,11,16,36,6,7,8,9,118
2024-03-27 12:10:00,8,16,10,21,28,4,5,2,11,105
2024-03-27 12:20:00,10,12,9,11,31,8,7,4,9,101
2024-03-27 12:30:00,8,12,6,13,33,9,14,11,7,113
2024-03-27 12:40:00,9,16,8,17,35,9,9,4,8,115
2024-03-27 12:50:00,10,21,9,9,32,6,11,7,7,112
2024-03-27 13:00:00,13,15,13,9,22,15,13,1,7,108
2024-03-27 13:10:00,9,14,11,14,20,12,9,0,5,94
2024-03-27 13:20:00,6,18,6,21,35,6,3,0,8,103
2024-03-27 13:30:00,8,16,4,14,21,8,7,9,7,94
2024-03-27 13:40:00,10,14,10,15,32,14,10,5,5,115
2024-03-27 13:50:00,7,20,6,18,28,18,22,8,3,130
2024-03-27 14:00:00,10,18,9,16,22,8,7,7,6,103
2024-03-27 14:10:00,8,19,5,12,26,12,18,1,6,107
2024-03-27 14:20:00,12,22,6,14,23,8,9,0,1,95
2024-03-27 14:30:00,13,28,8,17,20,11,10,0,6,113
2024-03-27 14:40:00,14,43,10,18,28,13,14,0,10,150
2024-03-27 14:50:00,20,23,9,19,31,11,14,0,8,135
2024-03-27 15:00:00,11,28,9,14,31,9,8,0,3,113
2024-03-27 15:10:00,17,33,13,11,19,6,9,0,16,124
2024-03-27 15:20:00,19,19,24,12,25,10,12,0,2,123
2024-03-27 15:30:00,17,21,10,24,26,12,12,0,1,123
2024-03-27 15:40:00,15,28,16,25,14,10,10,0,1,119
2024-03-27 15:50:00,15,24,12,19,33,11,18,0,1,133
2024-03-27 16:00:00,16,32,13,15,23,8,10,0,2,119
2024-03-27 16:10:00,18,29,11,14,20,16,18,0,7,133
2024-03-27 16:20:00,13,29,12,14,25,10,12,0,4,119
2024-03-27 16:30:00,18,23,13,13,24,7,13,0,7,118
2024-03-27 16:40:00,12,28,10,10,9,5,10,0,7,91
2024-03-27 16:50:00,11,19,9,27,19,12,16,0,2,115
2024-03-27 17:00:00,14,29,12,13,27,8,6,0,4,113
2024-03-27 17:10:00,13,29,9,12,8,13,12,0,3,99
2024-03-27 17:20:00,12,26,7,13,21,9,11,0,5,104
2024-03-27 17:30:00,15,26,9,12,19,12,16,0,1,110
2024-03-27 17:40:00,18,22,11,18,23,6,8,0,3,109
2024-03-27 17:50:00,5,17,4,18,30,8,12,0,1,95
2024-03-27 18:00:00,13,14,13,24,23,6,12,0,5,110
2024-03-27 18:10:00,6,34,14,9,23,3,5,2,3,99
2024-03-27 18:20:00,13,19,12,19,16,7,14,8,3,111
2024-03-27 18:30:00,2,14,4,14,18,6,8,8,4,78
2024-03-27 18:40:00,14,25,19,18,22,7,14,0,2,121
2024-03-27 18:50:00,7,13,21,15,20,5,3,0,60,144
2024-03-27 19:00:00,6,11,9,14,23,11,4,0,5,83
2024-03-27 19:10:00,8,11,15,11,25,2,5,5,5,87
2024-03-27 19:20:00,9,8,12,14,25,4,2,2,3,79
2024-03-27 19:30:00,5,16,7,9,19,1,1,0,3,61
2024-03-27 19:40:00,7,17,13,15,28,4,4,0,4,92
2024-03-27 19:50:00,5,10,8,15,21,4,2,0,3,68
2024-03-27 20:00:00,5,2,7,7,21,9,4,0,1,56
2024-03-27 20:10:00,5,8,8,13,27,2,1,0,6,70
2024-03-27 20:20:00,7,9,7,14,23,5,3,0,0,68
2024-03-27 20:30:00,7,4,7,11,25,5,5,0,3,67
2024-03-27 20:40:00,4,9,4,15,21,4,5,0,2,64
2024-03-27 20:50:00,8,8,7,14,25,2,2,0,0,66
2024-03-27 21:00:00,12,10,16,17,26,3,1,0,2,87
2024-03-27 21:10:00,3,7,3,7,24,1,0,0,0,45
2024-03-27 21:20:00,5,8,7,13,32,8,1,0,0,74
2024-03-27 21:30:00,7,9,5,13,21,3,2,0,2,62
2024-03-27 21:40:00,4,8,8,15,23,8,6,0,4,76
2024-03-27 21:50:00,9,6,7,12,26,1,0,0,1,62
2024-03-27 22:00:00,7,7,6,12,20,3,3,0,3,61
2024-03-27 22:10:00,3,13,2,19,25,2,2,0,2,68
2024-03-27 22:20:00,2,7,2,10,27,3,0,0,0,51
2024-03-27 22:30:00,0,2,0,2,19,2,1,0,0,26
2024-03-27 22:40:00,2,1,3,4,11,0,0,0,0,21
2024-03-27 22:50:00,3,1,2,5,13,2,3,0,3,32
2024-03-27 23:00:00,3,2,3,4,15,1,0,0,0,28
2024-03-27 23:10:00,4,1,4,4,19,3,4,0,3,42
2024-03-27 23:20:00,1,2,1,4,8,3,1,0,1,21
2024-03-27 23:30:00,2,4,2,8,15,1,2,0,6,40
2024-03-27 23:40:00,2,3,2,7,11,0,0,0,1,26
2024-03-27 23:50:00,3,1,4,4,7,1,1,0,1,22
2024-03-28 00:00:00,3,1,5,3,11,2,3,0,0,28
2024-03-28 00:10:00,1,2,0,3,10,0,1,0,0,17
2024-03-28 00:20:00,0,1,0,1,8,1,0,0,3,14
2024-03-28 00:30:00,1,0,0,2,11,3,2,0,0,19
2024-03-28 00:40:00,0,0,0,0,9,1,1,0,0,11
2024-03-28 00:50:00,0,0,0,0,4,1,1,0,0,6
2024-03-28 01:00:00,1,0,1,1,3,1,0,0,1,8
2024-03-28 01:10:00,0,0,0,0,2,1,1,0,1,5
2024-03-28 01:20:00,0,2,0,2,6,0,0,0,3,13
2024-03-28 01:30:00,0,0,0,0,8,0,0,0,0,8
2024-03-28 01:40:00,0,0,0,0,7,1,0,0,1,9
2024-03-28 01:50:00,0,1,0,1,5,0,0,0,1,8
2024-03-28 02:00:00,1,0,0,1,4,0,0,0,0,6
2024-03-28 02:10:00,0,0,0,0,1,0,0,0,0,1
2024-03-28 02:20:00,0,0,0,0,2,0,0,0,2,4
2024-03-28 02:30:00,0,0,0,0,3,0,0,0,0,3
2024-03-28 02:40:00,0,0,0,0,6,1,1,0,0,8
2024-03-28 02:50:00,1,1,1,1,10,0,0,0,2,16
2024-03-28 03:00:00,0,0,0,0,4,0,0,0,0,4
2024-03-28 03:10:00,0,0,0,0,6,0,0,0,0,6
2024-03-28 03:20:00,0,0,0,1,0,0,0,0,1,2
2024-03-28 03:30:00,0,0,0,0,3,0,0,0,0,3
2024-03-28 03:40:00,0,0,0,0,3,0,0,0,0,3
2024-03-28 03:50:00,0,0,0,0,6,0,0,0,3,9
2024-03-28 04:00:00,0,0,0,0,4,0,0,0,0,4
2024-03-28 04:10:00,0,0,0,0,10,0,0,0,1,11
2024-03-28 04:20:00,0,0,0,0,9,0,0,0,1,10
2024-03-28 04:30:00,0,1,0,1,11,0,0,0,2,15
2024-03-28 04:40:00,1,1,2,2,16,1,0,0,1,24
2024-03-28 04:50:00,0,2,0,3,22,0,0,0,3,30
2024-03-28 05:00:00,0,0,0,0,19,1,5,0,3,28
2024-03-28 05:10:00,0,1,0,1,16,2,1,0,4,25
2024-03-28 05:20:00,1,1,1,1,29,0,0,0,4,37
2024-03-28 05:30:00,2,2,2,5,26,1,0,0,0,38
2024-03-28 05:40:00,0,2,0,4,23,1,1,0,1,32
2024-03-28 05:50:00,0,0,0,0,33,2,1,0,2,38
2024-03-28 06:00:00,1,4,1,4,25,1,2,0,4,42
2024-03-28 06:10:00,3,5,3,5,23,5,5,0,3,52
2024-03-28 06:20:00,1,3,1,5,27,3,3,0,6,49
2024-03-28 06:30:00,4,6,7,8,20,3,5,0,5,58
2024-03-28 06:40:00,0,2,0,3,28,3,4,0,6,46
2024-03-28 06:50:00,3,4,3,9,27,7,7,0,7,67
2024-03-28 07:00:00,6,4,9,18,31,5,9,0,9,91
2024-03-28 07:10:00,5,6,4,8,24,6,5,0,7,65
2024-03-28 07:20:00,9,7,10,15,28,6,7,0,7,89
2024-03-28 07:30:00,14,11,9,18,26,5,5,0,7,95
2024-03-28 07:40:00,12,15,10,10,28,9,11,0,11,106
2024-03-28 07:50:00,5,8,3,10,25,10,12,0,11,84
2024-03-28 08:00:00,10,13,6,8,31,7,7,0,10,92
2024-03-28 08:10:00,10,11,8,9,29,12,15,0,8,102
2024-03-28 08:20:00,8,16,8,13,28,9,11,0,8,101
2024-03-28 08:30:00,10,7,8,16,23,6,10,0,5,85
2024-03-28 08:40:00,9,13,6,15,19,4,5,0,6,77
2024-03-28 08:50:00,8,10,10,21,18,10,11,3,15,106
2024-03-28 09:00:00,3,9,3,11,26,4,6,5,5,72
2024-03-28 09:10:00,5,9,7,11,16,4,7,0,11,70
2024-03-28 09:20:00,10,13,17,13,12,9,9,0,7,90
2024-03-28 09:30:00,8,11,8,16,25,5,6,0,6,85
2024-03-28 09:40:00,7,5,5,15,31,6,5,0,6,80
2024-03-28 09:50:00,6,9,6,107,19,6,6,0,13,172
2024-03-28 10:00:00,10,21,6,16,18,8,7,0,12,98
2024-03-28 10:10:00,12,16,12,16,20,4,12,1,4,97
2024-03-28 10:20:00,9,5,4,7,17,5,3,5,11,66
2024-03-28 10:30:00,6,20,5,11,28,6,8,0,8,92
2024-03-28 10:40:00,11,9,10,21,20,12,15,4,12,114
2024-03-28 10:50:00,11,14,17,16,25,8,9,2,12,114
2024-03-28 11:00:00,15,10,12,23,24,6,8,0,7,105
2024-03-28 11:10:00,14,22,13,12,27,14,10,2,12,126
2024-03-28 11:20:00,11,19,10,22,24,8,15,4,7,120
2024-03-28 11:30:00,12,18,6,25,23,9,11,2,11,117
2024-03-28 11:40:00,6,24,6,17,28,8,8,4,1,102
2024-03-28 11:50:00,5,20,4,11,24,6,7,2,8,87
2024-03-28 12:00:00,6,20,4,15,22,9,12,1,28,117
2024-03-28 12:10:00,18,24,16,19,31,11,14,1,6,140
2024-03-28 12:20:00,17,22,13,15,23,12,14,0,6,122
2024-03-28 12:30:00,10,18,11,16,19,4,9,0,6,93
2024-03-28 12:40:00,13,22,11,22,15,9,9,0,11,112
2024-03-28 12:50:00,9,24,10,12,18,12,13,0,16,114
2024-03-28 13:00:00,6,12,6,11,29,7,10,0,14,95
2024-03-28 13:10:00,16,22,13,20,23,13,15,2,10,134
2024-03-28 13:20:00,11,30,13,21,21,17,14,1,47,175
2024-03-28 13:30:00,11,12,11,18,33,12,13,0,16,126
2024-03-28 13:40:00,13,29,15,13,27,6,9,0,17,129
2024-03-28 13:50:00,10,28,10,6,30,7,5,0,6,102
2024-03-28 14:00:00,13,19,13,23,33,12,13,0,7,133
2024-03-28 14:10:00,16,23,15,12,25,7,8,0,6,112
2024-03-28 14:20:00,9,17,10,21,26,6,9,0,10,108
2024-03-28 14:30:00,17,26,41,19,17,10,11,0,10,151
2024-03-28 14:40:00,21,33,4,9,24,6,10,0,3,110
2024-03-28 14:50:00,5,22,5,14,25,7,9,0,10,97
2024-03-28 15:00:00,13,26,10,16,25,13,16,1,7,127
2024-03-28 15:10:00,12,34,8,14,20,9,6,0,7,110
2024-03-28 15:20:00,17,21,13,13,30,12,16,0,5,127
2024-03-28 15:30:00,20,27,10,17,23,10,16,0,4,127
2024-03-28 15:40:00,16,28,11,19,30,11,7,0,8,130
2024-03-28 15:50:00,12,25,12,18,29,8,10,0,23,137
2024-03-28 16:00:00,12,30,9,22,22,9,17,0,3,124
2024-03-28 16:10:00,13,37,8,16,20,6,8,0,5,113
2024-03-28 16:20:00,10,25,8,17,26,9,11,0,0,106
2024-03-28 16:30:00,18,23,11,24,32,10,14,0,2,134
2024-03-28 16:40:00,15,29,9,19,25,12,10,0,3,122
2024-03-28 16:50:00,15,18,13,18,31,10,17,0,7,129
2024-03-28 17:00:00,9,27,10,17,18,7,10,0,10,108
2024-03-28 17:10:00,15,20,11,18,25,11,8,0,8,116
2024-03-28 17:20:00,18,17,13,18,24,8,11,0,3,112
2024-03-28 17:30:00,14,26,13,19,27,9,6,0,2,116
2024-03-28 17:40:00,10,27,10,18,30,11,9,0,5,120
2024-03-28 17:50:00,14,18,11,14,34,7,11,0,2,111
2024-03-28 18:00:00,13,20,10,16,33,6,13,0,2,113
2024-03-28 18:10:00,8,21,9,17,32,3,8,6,3,107
2024-03-28 18:20:00,3,21,9,23,26,6,8,0,6,102
2024-03-28 18:30:00,11,17,11,22,22,6,7,0,2,98
2024-03-28 18:40:00,11,15,6,14,25,7,6,0,1,85
2024-03-28 18:50:00,8,13,7,14,23,9,11,0,3,88
2024-03-28 19:00:00,7,11,8,12,27,6,11,7,4,93
2024-03-28 19:10:00,9,7,4,13,29,4,3,5,5,79
2024-03-28 19:20:00,3,15,4,12,36,13,21,1,7,112
2024-03-28 19:30:00,11,9,10,18,35,4,7,0,5,99
2024-03-28 19:40:00,5,7,7,11,29,5,11,0,2,77
2024-03-28 19:50:00,7,9,9,14,28,4,4,0,2,77
2024-03-28 20:00:00,8,13,10,14,24,3,6,0,4,82
2024-03-28 20:10:00,11,14,10,21,28,2,3,0,2,91
2024-03-28 20:20:00,9,15,7,18,36,3,7,0,12,107
2024-03-28 20:30:00,4,3,2,5,29,3,5,0,2,53
2024-03-28 20:40:00,6,10,5,15,25,3,4,0,3,71
2024-03-28 20:50:00,11,9,10,18,33,5,5,0,4,95
2024-03-28 21:00:00,5,17,7,21,36,1,0,0,3,90
2024-03-28 21:10:00,7,6,6,15,26,3,3,1,5,72
2024-03-28 21:20:00,6,7,7,19,33,2,1,1,3,79
2024-03-28 21:30:00,2,5,2,8,26,7,6,0,0,56
2024-03-28 21:40:00,4,7,2,14,23,2,4,0,3,59
2024-03-28 21:50:00,5,5,5,10,24,2,0,0,4,55
2024-03-28 22:00:00,4,7,4,12,18,2,3,0,3,53
2024-03-28 22:10:00,1,2,1,1,19,6,3,0,0,33
2024-03-28 22:20:00,3,6,4,7,21,2,4,0,0,47
2024-03-28 22:30:00,0,1,0,2,17,2,1,0,3,26
2024-03-28 22:40:00,1,5,1,8,26,1,1,0,2,45
2024-03-28 22:50:00,1,3,0,2,19,4,6,0,1,36
2024-03-28 23:00:00,3,2,4,5,23,4,6,0,0,47
2024-03-28 23:10:00,8,9,7,14,16,2,3,0,0,59
2024-03-28 23:20:00,1,4,1,3,24,0,1,0,3,37
2024-03-28 23:30:00,0,3,0,4,19,0,0,0,0,26
2024-03-28 23:40:00,2,0,3,3,20,0,0,0,2,30
2024-03-28 23:50:00,1,3,0,5,16,0,0,0,2,27
2024-03-29 00:00:00,1,1,1,2,20,1,0,0,4,30
2024-03-29 00:10:00,3,2,3,3,14,4,5,0,1,35
2024-03-29 00:20:00,1,1,1,5,17,0,0,0,0,25
2024-03-29 00:30:00,0,3,0,3,7,0,0,0,0,13
2024-03-29 00:40:00,1,0,1,1,16,2,2,0,0,23
2024-03-29 00:50:00,1,3,2,4,15,1,0,0,0,26
2024-03-29 01:00:00,0,2,0,0,10,0,0,0,1,13
2024-03-29 01:10:00,0,0,0,0,6,1,1,0,1,9
2024-03-29 01:20:00,0,0,0,1,15,1,1,0,0,18
2024-03-29 01:30:00,1,1,1,2,10,0,0,0,1,16
2024-03-29 01:40:00,1,0,1,1,8,0,0,0,0,11
2024-03-29 01:50:00,1,6,3,4,8,2,2,0,1,27
2024-03-29 02:00:00,0,1,0,3,4,0,0,0,1,9
2024-03-29 02:10:00,2,2,3,3,10,1,1,0,3,25
2024-03-29 02:20:00,1,0,1,1,10,0,0,0,0,13
2024-03-29 02:30:00,0,0,0,0,8,1,3,0,0,12
2024-03-29 02:40:00,0,1,0,1,4,0,0,0,0,6
2024-03-29 02:50:00,0,0,0,0,5,1,1,0,0,7
2024-03-29 03:00:00,0,1,0,0,4,0,0,0,0,5
2024-03-29 03:10:00,0,1,0,1,6,0,0,0,0,8
2024-03-29 03:20:00,0,0,0,1,7,0,0,0,2,10
2024-03-29 03:30:00,0,0,0,0,2,0,0,0,0,2
2024-03-29 03:40:00,0,0,0,0,7,0,0,0,0,7
2024-03-29 03:50:00,0,0,0,0,6,0,0,0,1,7
2024-03-29 04:00:00,0,2,0,1,10,0,0,0,0,13
2024-03-29 04:10:00,0,0,0,0,6,0,0,0,0,6
2024-03-29 04:20:00,0,0,0,0,8,0,0,0,0,8
2024-03-29 04:30:00,0,1,0,0,10,0,0,0,2,13
2024-03-29 04:40:00,0,0,0,0,11,1,0,0,1,13
2024-03-29 04:50:00,0,2,0,3,11,0,0,0,0,16
2024-03-29 05:00:00,0,0,0,0,14,0,0,0,0,14
2024-03-29 05:10:00,0,0,0,0,15,1,1,0,2,19
2024-03-29 05:20:00,0,0,0,0,13,0,0,0,1,14
2024-03-29 05:30:00,0,0,0,0,10,0,0,0,0,10
2024-03-29 05:40:00,0,1,0,1,8,0,1,0,1,12
2024-03-29 05:50:00,0,1,0,1,12,0,0,0,0,14
2024-03-29 06:00:00,1,0,1,1,6,1,0,0,1,11
2024-03-29 06:10:00,1,1,1,2,9,1,0,0,1,16
2024-03-29 06:20:00,1,0,1,1,7,0,0,0,0,10
2024-03-29 06:30:00,0,1,0,1,11,0,0,0,1,14
2024-03-29 06:40:00,0,0,1,1,10,0,0,0,1,13
2024-03-29 06:50:00,0,0,0,0,9,0,0,0,2,11
2024-03-29 07:00:00,1,2,1,3,14,2,1,0,1,25
2024-03-29 07:10:00,0,0,0,0,5,3,2,0,1,11
2024-03-29 07:20:00,1,0,1,1,7,4,4,0,3,21
2024-03-29 07:30:00,3,1,3,3,9,2,3,0,1,25
2024-03-29 07:40:00,0,0,0,0,7,3,2,0,1,13
2024-03-29 07:50:00,1,1,2,2,6,1,1,0,1,15
2024-03-29 08:00:00,0,2,0,2,10,1,1,0,2,18
2024-03-29 08:10:00,1,0,1,3,16,1,2,0,1,25
2024-03-29 08:20:00,0,2,0,3,15,4,4,0,0,28
2024-03-29 08:30:00,0,1,0,1,11,1,1,0,1,16
2024-03-29 08:40:00,0,0,0,1,16,2,2,0,0,21
2024-03-29 08:50:00,1,3,1,5,15,3,2,0,0,30
2024-03-29 09:00:00,2,3,2,6,13,4,4,0,0,34
2024-03-29 09:10:00,2,5,2,7,14,3,2,0,0,35
2024-03-29 09:20:00,2,0,1,1,24,0,2,0,1,31
2024-03-29 09:30:00,2,3,1,3,21,3,3,0,0,36
2024-03-29 09:40:00,2,7,2,8,23,1,3,0,3,49
2024-03-29 09:50:00,4,4,4,9,21,4,5,0,4,55
2024-03-29 10:00:00,5,5,3,10,22,2,4,0,0,51
2024-03-29 10:10:00,4,4,4,10,15,2,1,0,1,41
2024-03-29 10:20:00,4,7,4,9,20,8,7,0,2,61
2024-03-29 10:30:00,2,5,3,8,19,4,4,0,3,48
2024-03-29 10:40:00,1,3,1,6,20,3,4,0,2,40
2024-03-29 10:50:00,2,7,2,7,30,3,3,0,2,56
2024-03-29 11:00:00,5,4,5,11,25,3,1,0,1,55
2024-03-29 11:10:00,5,5,8,14,21,4,2,0,1,60
2024-03-29 11:20:00,5,7,4,11,18,7,6,0,1,59
2024-03-29 11:30:00,6,9,6,13,25,1,2,0,4,66
2024-03-29 11:40:00,4,6,4,11,22,2,3,0,0,52
2024-03-29 11:50:00,4,10,4,10,21,4,2,0,2,57
2024-03-29 12:00:00,6,5,8,9,20,4,2,0,2,56
2024-03-29 12:10:00,7,3,5,9,27,2,3,2,1,59
2024-03-29 12:20:00,6,11,7,16,15,1,2,0,4,62
2024-03-29 12:30:00,9,6,8,11,21,2,4,0,2,63
2024-03-29 12:40:00,0,8,0,7,21,2,2,6,0,46
2024-03-29 12:50:00,2,2,2,7,27,3,4,0,1,48
2024-03-29 13:00:00,2,2,2,7,29,3,2,1,1,49
2024-03-29 13:10:00,2,3,5,5,17,3,4,1,2,42
2024-03-29 13:20:00,7,3,7,9,26,6,5,0,2,65
2024-03-29 13:30:00,1,4,1,7,28,5,6,0,1,53
2024-03-29 13:40:00,3,6,4,9,24,3,3,4,3,59
2024-03-29 13:50:00,6,4,6,9,18,2,0,5,2,52
2024-03-29 14:00:00,5,9,2,10,23,5,5,7,2,68
2024-03-29 14:10:00,2,8,3,11,22,6,8,10,2,72
2024-03-29 14:20:00,4,11,4,14,25,4,2,4,0,68
2024-03-29 14:30:00,2,12,2,13,16,5,5,4,1,60
2024-03-29 14:40:00,1,7,1,9,18,4,4,4,1,49
2024-03-29 14:50:00,6,12,4,15,15,4,5,10,1,72
2024-03-29 15:00:00,5,6,5,12,23,1,4,12,2,70
2024-03-29 15:10:00,1,7,2,9,22,4,5,2,2,54
2024-03-29 15:20:00,7,6,6,10,20,7,6,1,1,64
2024-03-29 15:30:00,1,6,2,8,23,2,1,1,4,48
2024-03-29 15:40:00,4,3,4,11,22,4,5,3,1,57
2024-03-29 15:50:00,4,11,5,14,16,7,8,2,1,68
2024-03-29 16:00:00,5,4,6,7,28,3,4,0,0,57
2024-03-29 16:10:00,6,10,7,14,21,6,6,0,0,70
2024-03-29 16:20:00,5,9,5,13,18,6,8,0,3,67
2024-03-29 16:30:00,5,11,5,13,19,12,10,7,2,84
2024-03-29 16:40:00,6,8,6,13,23,6,9,3,1,75
2024-03-29 16:50:00,7,7,7,15,20,5,7,9,1,78
2024-03-29 17:00:00,8,4,7,11,26,2,6,0,2,66
2024-03-29 17:10:00,4,8,4,9,27,1,1,0,2,56
2024-03-29 17:20:00,8,6,10,13,27,8,8,2,1,83
2024-03-29 17:30:00,3,4,3,11,20,7,8,1,2,59
2024-03-29 17:40:00,2,5,2,7,25,1,1,0,5,48
2024-03-29 17:50:00,10,9,10,18,24,5,8,3,0,87
2024-03-29 18:00:00,3,2,3,6,23,3,4,0,1,45
2024-03-29 18:10:00,4,7,6,12,25,3,3,0,5,65
2024-03-29 18:20:00,4,5,4,10,17,6,13,0,1,60
2024-03-29 18:30:00,5,3,5,8,22,3,4,0,0,50
2024-03-29 18:40:00,2,2,2,4,19,3,3,1,0,36
2024-03-29 18:50:00,2,5,5,9,16,4,5,3,1,50
2024-03-29 19:00:00,5,4,5,7,18,6,3,2,10,60
2024-03-29 19:10:00,5,2,3,4,24,3,3,0,0,44
2024-03-29 19:20:00,7,7,10,14,21,1,1,0,2,63
2024-03-29 19:30:00,0,6,1,6,18,3,3,0,1,38
2024-03-29 19:40:00,1,6,6,8,24,2,2,0,1,50
2024-03-29 19:50:00,4,3,5,7,26,1,2,0,3,51
2024-03-29 20:00:00,1,2,1,2,23,2,1,0,1,33
2024-03-29 20:10:00,2,3,3,4,21,2,2,0,3,40
2024-03-29 20:20:00,5,1,5,5,24,3,3,0,2,48
2024-03-29 20:30:00,4,5,6,12,26,2,2,0,2,59
2024-03-29 20:40:00,0,3,1,4,23,2,2,0,3,38
2024-03-29 20:50:00,1,3,1,5,26,4,2,0,3,45
2024-03-29 21:00:00,2,2,5,6,18,4,1,0,5,43
2024-03-29 21:10:00,1,2,1,2,21,2,3,0,3,35
2024-03-29 21:20:00,2,4,3,4,23,5,4,0,0,45
2024-03-29 21:30:00,1,3,2,4,21,0,1,0,1,33
2024-03-29 21:40:00,2,2,1,4,15,5,4,0,1,34
2024-03-29 21:50:00,4,6,7,11,16,2,0,0,2,48
2024-03-29 22:00:00,3,7,4,10,19,6,8,0,0,57
2024-03-29 22:10:00,0,4,0,6,21,2,0,0,2,35
2024-03-29 22:20:00,4,3,5,8,19,1,2,0,2,44
2024-03-29 22:30:00,1,7,0,6,21,2,4,0,4,45
2024-03-29 22:40:00,3,3,3,8,12,1,1,0,2,33
2024-03-29 22:50:00,1,4,2,4,16,3,2,0,1,33
2024-03-29 23:00:00,2,3,2,6,14,1,1,0,1,30
2024-03-29 23:10:00,1,4,3,4,19,1,1,0,0,33
2024-03-29 23:20:00,1,0,1,1,20,1,1,0,4,29
2024-03-29 23:30:00,3,4,5,6,12,4,4,0,1,39
2024-03-29 23:40:00,2,1,2,2,13,4,2,0,2,28
2024-03-29 23:50:00,1,1,2,3,18,0,0,0,0,25
2024-03-30 00:00:00,4,1,2,4,13,0,0,0,2,26
2024-03-30 00:10:00,1,1,2,2,11,0,0,0,0,17
2024-03-30 00:20:00,0,2,1,2,11,2,2,0,4,24
2024-03-30 00:30:00,0,1,0,2,21,0,0,0,1,25
2024-03-30 00:40:00,1,2,1,3,10,1,1,0,2,21
2024-03-30 00:50:00,2,2,3,4,13,1,0,0,1,26
2024-03-30 01:00:00,0,1,0,1,12,3,3,0,4,24
2024-03-30 01:10:00,0,2,81,4,7,1,1,0,3,99
2024-03-30 01:20:00,3,0,3,1,13,1,0,0,0,21
2024-03-30 01:30:00,0,0,0,0,7,0,0,0,0,7
2024-03-30 01:40:00,0,0,0,0,9,0,0,0,2,11
2024-03-30 01:50:00,0,0,0,0,4,1,0,0,0,5
2024-03-30 02:00:00,1,1,1,2,5,1,0,0,1,12
2024-03-30 02:10:00,1,2,2,4,10,0,0,0,0,19
2024-03-30 02:20:00,0,0,0,0,7,0,0,0,0,7
2024-03-30 02:30:00,0,0,1,1,4,0,0,0,3,9
2024-03-30 02:40:00,0,1,0,1,8,0,1,0,0,11
2024-03-30 02:50:00,0,0,0,0,3,0,0,0,1,4
2024-03-30 03:00:00,0,0,0,0,2,0,0,0,0,2
2024-03-30 03:10:00,0,0,0,0,7,1,1,0,3,12
2024-03-30 03:20:00,1,1,2,2,4,0,0,0,3,13
2024-03-30 03:30:00,0,1,0,1,7,1,1,0,2,13
2024-03-30 03:40:00,1,1,0,2,6,0,0,0,5,15
2024-03-30 03:50:00,0,0,0,0,6,1,1,0,0,8
2024-03-30 04:00:00,0,0,0,0,7,0,0,0,0,7
2024-03-30 04:10:00,0,1,1,1,2,0,0,0,2,7
2024-03-30 04:20:00,0,1,0,1,3,1,1,0,0,7
2024-03-30 04:30:00,0,0,0,0,9,0,0,0,1,10
2024-03-30 04:40:00,0,1,0,1,18,0,0,0,2,22
2024-03-30 04:50:00,0,0,0,0,7,0,0,0,1,8
2024-03-30 05:00:00,0,1,0,1,13,0,0,0,3,18
2024-03-30 05:10:00,0,0,0,0,13,0,0,0,1,14
2024-03-30 05:20:00,0,1,0,0,11,0,0,0,3,15
2024-03-30 05:30:00,0,1,0,1,11,0,0,0,0,13
2024-03-30 05:40:00,0,1,0,3,15,0,0,0,2,21
2024-03-30 05:50:00,0,1,0,0,17,0,0,0,0,18
2024-03-30 06:00:00,0,1,0,2,9,1,2,0,0,15
2024-03-30 06:10:00,1,2,1,2,10,0,3,0,1,20
2024-03-30 06:20:00,0,1,0,1,12,0,0,0,0,14
2024-03-30 06:30:00,1,1,1,2,14,1,0,0,3,23
2024-03-30 06:40:00,2,1,2,4,13,2,3,0,1,28
2024-03-30 06:50:00,0,0,0,0,17,4,4,0,2,27
2024-03-30 07:00:00,0,1,0,1,19,2,0,0,0,23
2024-03-30 07:10:00,0,3,0,5,13,2,2,0,1,26
2024-03-30 07:20:00,3,4,2,6,19,2,3,0,0,39
2024-03-30 07:30:00,3,2,3,4,13,0,1,0,3,29
2024-03-30 07:40:00,2,1,1,1,25,0,0,0,1,31
2024-03-30 07:50:00,1,3,1,4,22,4,9,0,4,48
2024-03-30 08:00:00,0,6,0,5,22,4,4,0,3,44
2024-03-30 08:10:00,2,3,2,5,28,4,2,0,5,51
2024-03-30 08:20:00,0,6,1,9,26,2,2,0,3,49
2024-03-30 08:30:00,2,4,2,6,18,8,11,0,2,53
2024-03-30 08:40:00,4,6,5,9,22,7,5,0,3,61
2024-03-30 08:50:00,1,9,1,10,21,5,6,0,5,58
2024-03-30 09:00:00,4,9,2,14,25,4,6,0,2,66
2024-03-30 09:10:00,5,12,3,8,31,5,4,0,3,71
