datetime,D21Z,V22Z,D31Z,V32Z,V52Z,D81Z,V82Z,D91Z,V92Z,V112Z,V381Z,V521Z,D981Z,V982Z,Total
2024-03-05 21:20:00,30,23,3,0,4,24,18,1,1,4,0,0,0,4,112
2024-03-05 21:30:00,28,22,1,0,3,17,12,0,0,6,0,0,3,3,95
2024-03-05 21:40:00,27,16,4,3,8,21,13,2,2,0,0,0,3,6,105
2024-03-05 21:50:00,26,18,4,2,13,20,15,1,1,5,1,0,0,3,109
2024-03-05 22:00:00,29,24,2,0,9,18,14,0,0,0,1,0,2,4,103
2024-03-05 22:10:00,20,17,3,1,0,17,16,2,1,0,0,0,5,5,87
2024-03-05 22:20:00,27,23,5,0,4,15,10,0,0,1,2,0,1,1,89
2024-03-05 22:30:00,16,10,5,1,3,16,15,1,0,2,1,0,0,2,72
2024-03-05 22:40:00,23,19,3,0,5,17,14,1,1,2,1,0,6,9,101
2024-03-05 22:50:00,13,11,5,0,2,7,5,0,0,3,1,0,2,4,53
2024-03-05 23:00:00,22,18,4,0,2,17,11,2,2,1,1,0,0,0,80
2024-03-05 23:10:00,18,16,4,2,0,14,13,1,1,2,1,0,1,1,74
2024-03-05 23:20:00,15,12,10,0,0,6,5,0,0,2,0,0,0,0,50
2024-03-05 23:30:00,6,4,1,0,1,5,5,0,0,5,0,0,0,0,27
2024-03-05 23:40:00,9,10,1,2,5,9,8,1,0,1,1,0,0,0,47
2024-03-05 23:50:00,7,4,2,0,2,2,2,0,0,1,0,0,0,0,20
2024-03-06 00:00:00,6,4,0,0,0,4,4,0,0,0,0,0,0,1,19
2024-03-06 00:10:00,4,4,2,2,0,4,4,0,0,0,0,0,0,1,21
2024-03-06 00:20:00,7,5,1,1,0,5,5,1,0,2,0,0,0,0,27
2024-03-06 00:30:00,6,8,5,0,0,2,2,0,0,0,0,0,0,0,23
2024-03-06 00:40:00,6,5,1,0,0,3,5,1,0,0,0,0,0,0,21
2024-03-06 00:50:00,8,8,3,0,0,4,3,1,1,0,0,0,0,0,28
2024-03-06 01:00:00,7,6,3,0,0,5,5,1,1,0,1,0,0,0,29
2024-03-06 01:10:00,3,3,7,0,0,4,4,2,0,2,1,0,0,0,26
2024-03-06 01:20:00,2,2,0,0,0,3,3,0,0,4,0,0,0,0,14
2024-03-06 01:30:00,3,3,1,0,0,2,2,0,0,0,1,0,0,0,12
2024-03-06 01:40:00,0,0,0,0,0,4,4,0,0,0,0,0,0,0,8
2024-03-06 01:50:00,2,1,1,1,0,1,1,0,0,0,0,0,0,0,7
2024-03-06 02:00:00,1,1,0,0,0,1,1,0,0,0,0,0,0,0,4
2024-03-06 02:10:00,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4
2024-03-06 02:20:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2024-03-06 02:30:00,2,2,0,0,0,0,0,0,0,0,0,0,1,2,7
2024-03-06 02:40:00,3,3,1,0,0,1,1,0,0,0,0,0,0,0,9
2024-03-06 02:50:00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2024-03-06 03:00:00,2,1,0,0,0,1,1,0,0,0,0,0,0,0,5
2024-03-06 03:10:00,2,2,0,0,0,0,0,0,0,2,0,0,0,0,6
2024-03-06 03:20:00,2,2,0,0,0,1,1,1,0,2,0,0,0,0,9
2024-03-06 03:30:00,3,3,4,1,0,1,1,0,0,0,0,0,0,0,13
2024-03-06 03:40:00,1,1,1,0,0,1,1,0,0,0,0,0,0,0,5
2024-03-06 03:50:00,5,4,2,0,0,3,4,2,0,0,0,0,0,0,20
2024-03-06 04:00:00,4,4,1,0,0,2,2,0,0,0,0,0,0,0,13
2024-03-06 04:10:00,2,2,1,0,0,6,6,2,1,0,1,0,0,0,21
2024-03-06 04:20:00,1,1,0,0,1,5,5,3,1,0,0,0,2,0,19
2024-03-06 04:30:00,6,6,0,0,0,5,5,3,1,0,0,0,1,1,28
2024-03-06 04:40:00,2,2,0,0,0,8,7,1,0,2,0,0,2,1,25
2024-03-06 04:50:00,4,4,1,0,2,10,10,1,0,0,0,0,5,0,37
2024-03-06 05:00:00,8,9,1,0,1,12,10,5,0,0,0,0,6,0,52
2024-03-06 05:10:00,7,4,0,0,2,12,15,1,0,1,0,0,0,0,42
2024-03-06 05:20:00,14,11,10,0,2,16,14,3,0,3,0,0,0,0,73
2024-03-06 05:30:00,14,17,2,1,4,23,13,0,0,1,0,0,2,3,80
2024-03-06 05:40:00,16,13,2,1,5,36,18,4,1,0,0,0,2,3,101
2024-03-06 05:50:00,17,14,3,0,4,23,11,1,1,3,0,0,2,2,81
2024-03-06 06:00:00,25,21,11,0,0,41,19,0,0,6,0,0,4,1,128
2024-03-06 06:10:00,29,22,1,1,1,48,14,1,0,6,1,0,2,2,128
2024-03-06 06:20:00,22,19,2,1,7,50,21,1,0,4,0,0,2,1,130
2024-03-06 06:30:00,35,27,8,2,5,58,15,3,2,4,3,0,2,2,166
2024-03-06 06:40:00,39,25,3,3,4,57,23,2,0,8,1,0,5,4,174
2024-03-06 06:50:00,70,31,0,0,12,77,21,2,1,3,4,0,1,2,224
2024-03-06 07:00:00,32,23,2,1,9,56,20,0,0,7,2,0,8,7,167
2024-03-06 07:10:00,58,33,4,2,12,66,20,1,1,8,1,0,5,3,214
2024-03-06 07:20:00,53,42,17,3,17,101,18,3,3,14,3,0,1,2,277
2024-03-06 07:30:00,58,41,13,5,15,69,25,8,7,16,6,0,4,4,271
2024-03-06 07:40:00,74,39,8,2,13,119,17,8,8,15,1,0,2,3,309
2024-03-06 07:50:00,51,36,22,7,13,86,12,5,3,12,1,0,1,3,252
2024-03-06 08:00:00,52,31,4,2,20,82,19,6,3,9,3,1,5,5,242
2024-03-06 08:10:00,52,42,17,3,10,73,15,9,6,18,2,1,1,1,250
2024-03-06 08:20:00,72,34,15,3,16,66,17,7,7,15,2,1,1,1,257
2024-03-06 08:30:00,62,31,14,5,11,64,17,3,3,10,4,0,1,1,226
2024-03-06 08:40:00,51,30,4,2,11,71,16,3,1,15,2,0,5,3,214
2024-03-06 08:50:00,56,23,3,2,16,59,22,6,3,11,3,0,4,7,215
2024-03-06 09:00:00,60,25,7,4,7,52,19,3,1,8,4,1,3,3,197
2024-03-06 09:10:00,47,34,8,6,12,64,15,4,3,12,2,0,5,4,216
2024-03-06 09:20:00,43,24,4,4,13,58,21,4,3,8,2,1,6,3,194
2024-03-06 09:30:00,52,25,3,1,12,83,17,3,1,6,3,0,7,3,216
2024-03-06 09:40:00,57,42,2,1,6,64,15,2,1,13,5,0,5,1,214
2024-03-06 09:50:00,55,32,6,5,7,61,18,0,0,7,3,0,2,1,197
2024-03-06 10:00:00,59,33,12,4,17,39,17,0,0,7,3,0,3,3,197
2024-03-06 10:10:00,50,37,7,1,6,51,16,5,3,8,3,1,1,2,191
2024-03-06 10:20:00,51,37,10,6,13,54,15,1,0,6,3,1,0,0,197
2024-03-06 10:30:00,44,29,6,3,8,52,16,1,1,5,6,0,2,2,175
2024-03-06 10:40:00,49,32,4,2,12,50,16,1,1,9,3,0,2,2,183
2024-03-06 10:50:00,49,32,4,3,6,62,16,3,2,11,2,0,5,4,199
2024-03-06 11:00:00,60,33,5,3,10,47,14,3,1,10,1,0,2,2,191
2024-03-06 11:10:00,47,35,5,6,9,50,13,2,1,9,2,0,2,3,184
2024-03-06 11:20:00,52,29,8,5,9,50,15,2,1,10,5,1,4,2,193
2024-03-06 11:30:00,53,34,11,4,8,35,13,2,2,7,5,0,3,3,180
2024-03-06 11:40:00,64,33,8,3,12,46,25,4,3,13,3,0,0,2,216
2024-03-06 11:50:00,67,36,10,4,8,53,29,2,1,6,0,0,1,2,219
2024-03-06 12:00:00,61,36,7,2,5,48,17,3,1,13,5,0,2,0,200
2024-03-06 12:10:00,53,30,7,6,10,59,14,4,4,11,4,0,0,1,203
2024-03-06 12:20:00,46,28,11,4,6,49,25,3,0,11,3,0,5,2,193
2024-03-06 12:30:00,58,27,4,3,11,64,18,2,0,13,3,0,2,1,206
2024-03-06 12:40:00,63,34,12,7,9,56,16,4,3,7,3,1,3,3,221
2024-03-06 12:50:00,77,43,11,8,8,52,16,2,2,10,2,0,9,6,246
2024-03-06 13:00:00,57,32,2,0,8,64,18,2,1,9,4,1,5,2,205
2024-03-06 13:10:00,71,37,8,2,18,61,14,2,2,11,4,0,5,3,238
2024-03-06 13:20:00,76,44,8,2,9,58,13,2,1,8,3,0,2,1,227
2024-03-06 13:30:00,81,34,5,1,10,61,19,3,3,15,3,0,4,0,239
2024-03-06 13:40:00,60,25,4,4,13,65,17,4,4,6,9,0,6,2,219
2024-03-06 13:50:00,66,53,3,1,6,47,17,2,2,42,2,0,3,2,246
2024-03-06 14:00:00,54,34,8,4,7,45,14,0,0,13,5,0,2,3,189
2024-03-06 14:10:00,73,46,12,10,13,54,12,5,3,8,3,0,5,7,251
2024-03-06 14:20:00,74,39,13,3,10,58,27,0,0,11,4,0,1,3,243
2024-03-06 14:30:00,81,51,12,5,4,118,15,3,1,11,3,0,7,6,317
2024-03-06 14:40:00,56,29,6,5,12,62,15,3,2,8,6,0,0,0,204
2024-03-06 14:50:00,68,49,5,3,6,64,14,2,2,13,3,0,2,3,234
2024-03-06 15:00:00,63,46,4,1,8,42,28,2,2,9,2,1,2,2,212
2024-03-06 15:10:00,80,54,6,4,11,68,20,1,0,7,5,0,1,3,260
2024-03-06 15:20:00,100,44,12,4,7,66,25,1,1,9,6,0,3,5,283
2024-03-06 15:30:00,91,22,15,5,12,61,18,2,2,12,7,0,5,3,255
2024-03-06 15:40:00,109,22,17,5,17,64,14,3,1,9,4,1,7,8,281
2024-03-06 15:50:00,79,54,14,4,12,42,17,2,1,12,6,0,5,6,254
2024-03-06 16:00:00,69,51,11,3,17,58,20,1,1,14,5,1,3,5,259
2024-03-06 16:10:00,82,51,15,4,10,73,19,6,6,15,4,0,4,5,294
2024-03-06 16:20:00,78,52,10,5,7,71,14,1,0,10,2,0,11,12,273
