datetime,V21Z,V22Z,D51Z,D81Z,D82Z,D91Z,D41Z,V83Z,V84Z,V92Z,V43Z,V44Z,Total
2024-03-30 03:50:00,6,3,0,4,6,2,0,10,9,7,1,4,52
2024-03-30 04:00:00,8,5,1,4,5,5,0,8,8,11,0,1,56
2024-03-30 04:10:00,4,2,0,1,8,0,0,7,12,8,1,2,45
2024-03-30 04:20:00,9,1,0,5,9,6,0,15,10,9,1,2,67
2024-03-30 04:30:00,6,2,0,9,7,2,0,13,17,7,0,0,63
2024-03-30 04:40:00,13,5,0,3,1,0,0,4,1,1,0,0,28
2024-03-30 04:50:00,8,3,0,7,11,0,0,14,14,11,0,0,68
2024-03-30 05:00:00,8,17,0,10,5,2,0,15,8,9,0,0,74
2024-03-30 05:10:00,7,4,0,8,9,1,0,11,13,9,0,0,62
2024-03-30 05:20:00,4,6,1,4,11,0,0,11,18,12,0,0,67
2024-03-30 05:30:00,8,11,0,2,3,0,0,5,4,2,3,3,41
2024-03-30 05:40:00,10,3,0,4,6,1,0,8,14,6,2,4,58
2024-03-30 05:50:00,11,8,0,7,2,2,0,11,3,2,2,1,49
2024-03-30 06:00:00,8,6,0,9,13,0,0,18,11,12,5,1,83
2024-03-30 06:10:00,6,5,0,11,5,3,0,7,8,3,0,1,49
2024-03-30 06:20:00,4,4,0,7,7,1,0,8,5,2,3,8,49
2024-03-30 06:30:00,7,5,0,7,12,1,0,6,10,1,0,1,50
2024-03-30 06:40:00,7,7,0,15,16,0,0,13,14,0,1,2,75
2024-03-30 06:50:00,9,5,1,10,17,9,0,10,16,3,3,7,90
2024-03-30 07:00:00,9,5,0,9,11,0,0,9,7,0,2,0,52
2024-03-30 07:10:00,11,3,0,5,11,0,0,2,11,0,0,0,43
2024-03-30 07:20:00,15,35,0,9,20,1,0,5,15,0,0,1,101
2024-03-30 07:30:00,15,9,1,14,24,3,0,10,18,1,0,2,97
2024-03-30 07:40:00,9,5,0,8,10,2,0,7,9,2,1,0,53
2024-03-30 07:50:00,10,8,0,18,21,6,0,10,17,3,1,0,94
2024-03-30 08:00:00,16,15,0,10,18,2,0,9,17,2,0,4,93
2024-03-30 08:10:00,14,10,0,15,16,0,0,13,14,1,2,0,85
2024-03-30 08:20:00,18,13,2,11,18,4,0,9,18,1,0,1,95
2024-03-30 08:30:00,12,11,1,18,24,10,0,13,20,3,4,1,117
2024-03-30 08:40:00,13,13,5,12,19,4,0,5,14,2,4,0,91
2024-03-30 08:50:00,17,22,4,21,32,0,0,14,18,0,2,4,134
2024-03-30 09:00:00,21,20,3,17,35,0,0,11,18,0,4,4,133
2024-03-30 09:10:00,28,19,1,25,32,11,0,15,21,6,1,2,161
2024-03-30 09:20:00,22,18,1,25,42,6,0,15,21,3,2,6,161
2024-03-30 09:30:00,20,17,1,30,34,10,0,14,14,5,5,4,154
2024-03-30 09:40:00,25,23,3,29,46,16,0,14,20,10,5,3,194
2024-03-30 09:50:00,15,21,0,28,47,5,0,19,24,5,5,8,177
2024-03-30 10:00:00,17,22,3,32,28,18,0,19,19,4,5,5,172
2024-03-30 10:10:00,20,26,0,31,42,2,0,14,21,1,6,9,172
2024-03-30 10:20:00,21,18,2,29,37,13,0,18,23,7,4,4,176
2024-03-30 10:30:00,21,25,5,31,59,13,0,7,26,6,13,8,214
2024-03-30 10:40:00,19,25,7,33,70,12,0,17,30,7,3,8,231
2024-03-30 10:50:00,14,20,6,26,45,20,0,15,23,5,5,7,186
2024-03-30 11:00:00,18,31,5,49,62,20,0,30,26,8,8,5,262
2024-03-30 11:10:00,23,19,6,32,58,8,0,22,21,6,7,5,207
2024-03-30 11:20:00,20,23,4,41,57,19,0,18,23,8,9,2,224
2024-03-30 11:30:00,25,28,3,41,60,7,0,24,28,7,9,8,240
2024-03-30 11:40:00,27,29,12,43,59,20,0,23,22,5,14,6,260
2024-03-30 11:50:00,18,23,6,46,49,16,0,21,24,10,11,7,231
2024-03-30 12:00:00,24,21,4,39,56,11,0,17,23,6,6,9,216
2024-03-30 12:10:00,22,24,5,41,53,18,0,26,26,6,16,10,247
2024-03-30 12:20:00,32,27,6,41,54,8,0,18,22,4,11,5,228
2024-03-30 12:30:00,16,21,7,47,67,22,0,19,26,10,11,8,254
2024-03-30 12:40:00,24,26,2,48,48,7,0,22,25,3,15,9,229
2024-03-30 12:50:00,21,26,5,47,64,12,0,27,26,6,12,5,251
2024-03-30 13:00:00,17,27,4,30,56,15,0,15,21,7,11,6,209
2024-03-30 13:10:00,18,21,1,41,52,15,0,31,22,5,9,9,224
2024-03-30 13:20:00,20,23,6,52,63,20,0,26,23,9,16,11,269
2024-03-30 13:30:00,30,20,2,43,50,8,0,23,23,4,14,13,230
2024-03-30 13:40:00,21,21,4,49,60,23,0,20,24,6,15,4,247
2024-03-30 13:50:00,19,22,2,36,55,14,0,27,24,8,12,10,229
2024-03-30 14:00:00,23,22,3,58,67,23,0,18,26,7,15,11,273
2024-03-30 14:10:00,22,20,1,55,72,10,0,24,30,7,11,7,259
2024-03-30 14:20:00,17,24,10,47,62,14,0,22,23,6,6,11,242
2024-03-30 14:30:00,21,30,7,43,64,8,0,21,25,3,10,15,247
2024-03-30 14:40:00,22,24,8,45,55,14,0,21,24,5,12,5,235
2024-03-30 14:50:00,23,26,4,41,72,7,0,15,20,4,5,9,226
2024-03-30 15:00:00,29,28,1,51,52,6,0,24,25,3,5,7,231
2024-03-30 15:10:00,17,23,7,39,54,9,0,20,23,6,15,3,216
2024-03-30 15:20:00,27,25,3,45,83,11,0,11,22,7,8,10,252
2024-03-30 15:30:00,22,22,13,44,56,10,0,25,26,3,9,15,245
2024-03-30 15:40:00,31,24,2,49,71,21,0,21,29,9,14,9,280
2024-03-30 15:50:00,16,25,2,37,52,11,0,22,24,6,13,10,218
2024-03-30 16:00:00,23,24,2,44,56,12,0,22,21,5,14,9,232
2024-03-30 16:10:00,23,23,6,30,49,19,0,19,25,10,10,9,223
2024-03-30 16:20:00,16,23,3,39,55,21,0,25,25,6,6,5,224
2024-03-30 16:30:00,20,17,9,49,50,15,0,21,25,5,10,5,226
2024-03-30 16:40:00,28,29,2,39,63,2,0,21,30,1,8,3,226
2024-03-30 16:50:00,16,35,5,36,59,12,0,19,24,7,12,4,229
2024-03-30 17:00:00,26,27,7,64,57,4,0,22,31,3,6,7,254
2024-03-30 17:10:00,20,20,9,57,54,9,0,24,25,9,10,6,243
2024-03-30 17:20:00,24,30,6,43,48,8,0,19,21,3,5,4,211
2024-03-30 17:30:00,28,29,6,43,56,17,0,25,24,6,7,5,246
2024-03-30 17:40:00,20,22,3,38,55,13,0,23,28,6,8,7,223
2024-03-30 17:50:00,24,26,4,30,42,10,0,16,22,3,8,5,190
2024-03-30 18:00:00,30,24,2,47,49,9,0,26,25,3,12,6,233
2024-03-30 18:10:00,15,26,4,34,45,16,0,18,24,6,5,9,202
2024-03-30 18:20:00,24,22,2,38,52,3,0,22,18,2,6,3,192
2024-03-30 18:30:00,20,24,2,42,53,7,0,19,24,2,7,2,202
2024-03-30 18:40:00,27,26,3,37,37,2,0,19,19,2,7,4,183
2024-03-30 18:50:00,27,21,0,39,36,4,0,21,21,6,8,2,185
2024-03-30 19:00:00,22,25,1,32,36,7,0,31,23,21,8,2,208
2024-03-30 19:10:00,20,17,3,40,38,6,0,31,35,33,0,5,228
2024-03-30 19:20:00,28,25,0,22,29,0,0,24,25,20,3,8,184
2024-03-30 19:30:00,41,32,0,29,29,14,0,22,31,22,4,10,234
2024-03-30 19:40:00,36,28,2,27,24,15,0,33,39,23,3,3,233
2024-03-30 19:50:00,34,32,2,37,33,8,0,39,29,35,4,4,257
2024-03-30 20:00:00,38,28,1,39,49,5,0,41,41,32,4,4,282
2024-03-30 20:10:00,24,23,0,38,54,1,0,44,35,38,7,3,267
2024-03-30 20:20:00,31,39,2,46,49,9,0,48,57,53,6,5,345
2024-03-30 20:30:00,22,27,2,39,32,4,0,29,40,30,10,7,242
2024-03-30 20:40:00,28,33,1,37,35,3,0,39,32,22,2,4,236
2024-03-30 20:50:00,33,31,0,38,33,9,0,24,40,42,4,6,260
2024-03-30 21:00:00,28,36,4,34,40,1,0,40,36,21,2,13,255
2024-03-30 21:10:00,28,36,6,20,22,6,0,29,26,49,3,8,233
2024-03-30 21:20:00,39,38,1,29,32,4,0,46,40,26,4,4,263
2024-03-30 21:30:00,41,29,1,24,22,7,0,33,37,20,6,7,227
2024-03-30 21:40:00,30,35,1,31,26,3,0,39,33,23,2,3,226
2024-03-30 21:50:00,36,28,1,26,36,1,0,30,42,22,1,6,229
2024-03-30 22:00:00,54,38,0,27,35,5,0,33,36,24,5,6,263
2024-03-30 22:10:00,40,36,1,22,22,1,0,35,32,22,6,5,222
2024-03-30 22:20:00,26,24,1,28,26,6,0,29,28,23,3,5,199
2024-03-30 22:30:00,39,21,0,31,32,3,0,32,39,22,3,8,230
2024-03-30 22:40:00,29,32,0,38,38,3,0,27,34,23,8,2,234
2024-03-30 22:50:00,38,26,0,28,25,3,0,33,27,21,2,2,205
2024-03-30 23:00:00,30,19,0,18,23,2,0,31,29,21,4,10,187
2024-03-30 23:10:00,28,18,2,30,23,2,0,34,33,17,1,1,189
2024-03-30 23:20:00,21,15,1,25,28,3,0,28,28,19,1,2,171
2024-03-30 23:30:00,26,24,0,22,20,4,0,30,27,20,3,4,180
2024-03-30 23:40:00,26,17,0,14,11,4,0,26,15,10,4,6,133
2024-03-30 23:50:00,21,12,2,19,20,0,0,25,26,14,0,2,141
2024-03-31 00:00:00,41,13,1,17,21,1,0,21,24,16,5,0,160
2024-03-31 00:10:00,29,27,1,14,12,0,0,19,23,11,0,5,141
2024-03-31 00:20:00,21,20,1,16,19,6,0,24,21,21,0,0,149
2024-03-31 00:30:00,11,14,0,16,17,5,0,23,25,18,2,2,133
2024-03-31 00:40:00,31,22,0,11,13,0,0,14,17,10,3,9,130
2024-03-31 00:50:00,21,16,0,20,11,0,0,24,12,7,3,4,118
2024-03-31 01:00:00,18,21,2,16,16,0,0,27,26,16,3,1,146
2024-03-31 01:10:00,21,12,2,6,14,2,0,14,17,16,4,0,108
2024-03-31 01:20:00,17,10,0,11,20,0,0,24,16,16,2,0,116
2024-03-31 01:30:00,17,7,0,9,7,0,0,14,8,16,5,1,84
2024-03-31 01:40:00,13,5,0,13,12,0,0,16,15,13,0,3,90
2024-03-31 01:50:00,13,5,0,10,8,0,0,10,7,12,0,2,67
2024-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 02:10:00,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 02:20:00,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 02:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 02:40:00,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 02:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-31 03:00:00,17,9,1,13,12,0,0,18,21,21,1,3,116
2024-03-31 03:10:00,10,14,0,11,12,1,0,13,13,17,1,1,93
2024-03-31 03:20:00,14,7,0,7,10,1,0,14,21,14,0,0,88
2024-03-31 03:30:00,15,6,0,9,11,0,0,14,14,15,2,1,87
2024-03-31 03:40:00,14,7,0,6,9,0,0,11,13,14,0,0,74
2024-03-31 03:50:00,13,10,0,10,11,0,0,14,10,12,3,2,85
2024-03-31 04:00:00,10,5,0,12,12,0,0,15,16,19,0,0,89
2024-03-31 04:10:00,10,8,0,6,9,0,0,16,15,12,0,2,78
2024-03-31 04:20:00,5,2,0,7,12,0,0,13,24,14,0,4,81
2024-03-31 04:30:00,9,4,0,8,13,3,0,18,23,18,1,1,98
2024-03-31 04:40:00,12,3,0,8,7,0,0,13,12,13,0,3,71
2024-03-31 04:50:00,6,8,0,5,7,0,0,11,13,12,0,0,62
2024-03-31 05:00:00,11,3,0,6,7,0,0,11,9,13,1,1,62
2024-03-31 05:10:00,9,8,0,3,9,4,0,10,20,8,2,3,76
2024-03-31 05:20:00,5,10,0,4,8,4,0,9,16,9,0,1,66
2024-03-31 05:30:00,8,6,0,4,5,3,0,5,10,6,1,1,49
2024-03-31 05:40:00,12,12,0,4,11,0,0,10,19,9,3,2,82
2024-03-31 05:50:00,7,7,1,5,10,2,0,13,16,10,2,2,75
2024-03-31 06:00:00,15,12,1,7,4,1,0,9,8,9,0,0,66
2024-03-31 06:10:00,15,6,1,7,7,0,0,10,11,10,0,1,68
2024-03-31 06:20:00,11,6,0,7,7,1,0,11,8,13,2,3,69
2024-03-31 06:30:00,11,1,1,4,5,0,0,10,4,10,2,2,50
2024-03-31 06:40:00,8,3,0,10,5,0,0,9,5,6,0,0,46
2024-03-31 06:50:00,10,3,0,7,5,0,0,11,7,12,0,0,55
2024-03-31 07:00:00,3,1,0,2,5,0,0,8,6,6,0,0,31
2024-03-31 07:10:00,10,4,0,3,2,0,0,3,2,2,1,1,28
2024-03-31 07:20:00,2,4,1,7,5,0,0,11,4,4,1,2,41
2024-03-31 07:30:00,4,4,0,3,3,0,0,6,3,1,1,2,27
2024-03-31 07:40:00,3,4,1,9,4,0,0,8,5,1,0,1,36
2024-03-31 07:50:00,6,7,0,8,5,1,0,9,7,3,1,0,47
2024-03-31 08:00:00,2,2,0,5,4,0,0,5,4,0,1,1,24
2024-03-31 08:10:00,3,5,0,6,5,0,0,5,5,1,1,1,32
2024-03-31 08:20:00,4,5,3,3,3,0,0,2,3,0,1,4,28
2024-03-31 08:30:00,7,5,1,5,4,0,0,4,4,0,1,2,33
2024-03-31 08:40:00,8,3,0,6,4,0,0,5,4,0,1,3,34
2024-03-31 08:50:00,12,8,0,9,9,0,0,9,10,0,1,0,58
2024-03-31 09:00:00,8,6,3,7,5,1,0,6,5,1,0,1,43
2024-03-31 09:10:00,12,11,0,14,11,0,0,8,8,0,4,3,71
2024-03-31 09:20:00,18,7,0,17,10,6,0,17,9,4,2,1,91
2024-03-31 09:30:00,19,12,1,13,11,0,0,10,10,0,1,2,79
2024-03-31 09:40:00,17,11,1,12,13,3,0,10,12,1,0,3,83
2024-03-31 09:50:00,16,11,0,13,11,0,0,11,11,0,3,0,76
2024-03-31 10:00:00,16,10,3,17,8,4,0,14,8,1,1,3,85
2024-03-31 10:10:00,25,13,2,25,17,5,0,15,14,1,3,3,123
2024-03-31 10:20:00,21,14,3,29,18,5,0,22,12,4,4,0,132
2024-03-31 10:30:00,26,13,3,15,20,2,0,9,14,1,4,5,112
2024-03-31 10:40:00,24,15,2,18,18,3,0,16,14,4,0,5,119
2024-03-31 10:50:00,20,11,4,18,19,3,0,13,14,4,4,4,114
2024-03-31 11:00:00,22,21,3,22,21,4,0,14,14,1,4,3,129
2024-03-31 11:10:00,26,14,4,22,20,0,0,15,16,0,6,2,125
2024-03-31 11:20:00,21,15,1,25,15,0,0,20,10,0,4,5,116
2024-03-31 11:30:00,24,20,4,21,24,2,0,14,13,2,7,5,136
2024-03-31 11:40:00,27,16,4,25,28,5,0,15,17,2,5,4,148
2024-03-31 11:50:00,21,15,0,33,25,4,0,13,11,3,3,0,128
2024-03-31 12:00:00,28,14,2,29,28,2,0,14,16,1,2,3,139
2024-03-31 12:10:00,20,19,0,30,24,0,0,15,10,0,2,4,124
2024-03-31 12:20:00,22,14,2,21,16,7,0,17,16,2,0,2,119
2024-03-31 12:30:00,26,17,3,29,25,9,0,21,20,5,3,4,162
2024-03-31 12:40:00,25,25,1,40,29,4,0,22,18,2,3,4,173
2024-03-31 12:50:00,22,24,0,28,25,3,0,19,14,2,2,4,143
2024-03-31 13:00:00,20,18,3,29,21,7,0,19,14,1,11,7,150
2024-03-31 13:10:00,18,26,1,34,27,6,0,14,20,3,9,4,162
2024-03-31 13:20:00,20,22,1,39,30,7,0,23,20,4,6,2,174
2024-03-31 13:30:00,21,16,3,38,27,3,0,14,22,1,3,10,158
2024-03-31 13:40:00,26,22,1,31,28,10,0,18,19,3,7,3,168
2024-03-31 13:50:00,19,24,0,25,24,5,0,20,17,2,4,3,143
2024-03-31 14:00:00,22,10,2,42,40,7,0,23,26,3,1,4,180
2024-03-31 14:10:00,31,20,2,30,32,3,0,15,18,2,5,5,163
2024-03-31 14:20:00,23,18,3,45,38,8,0,22,23,5,2,1,188
2024-03-31 14:30:00,69,24,4,42,30,2,0,19,20,1,4,6,221
2024-03-31 14:40:00,17,23,1,28,25,1,0,21,13,1,1,4,135
2024-03-31 14:50:00,24,20,6,42,34,4,0,14,22,2,2,3,173
2024-03-31 15:00:00,19,18,5,35,27,9,0,18,18,4,3,5,161
2024-03-31 15:10:00,29,28,2,40,31,5,0,18,13,2,6,3,177
2024-03-31 15:20:00,27,15,1,25,27,7,0,20,15,1,5,9,152
2024-03-31 15:30:00,34,28,3,42,34,7,0,17,21,2,6,2,196
2024-03-31 15:40:00,24,24,2,24,20,6,0,19,16,3,6,3,147
2024-03-31 15:50:00,19,24,3,38,29,5,0,19,15,2,2,1,157
2024-03-31 16:00:00,30,22,3,28,26,0,0,20,19,0,5,3,156
2024-03-31 16:10:00,27,20,4,32,33,3,0,17,22,3,3,5,169
2024-03-31 16:20:00,25,24,5,33,29,10,0,15,15,3,3,6,168
2024-03-31 16:30:00,29,18,2,41,36,8,0,19,20,4,4,7,188
2024-03-31 16:40:00,29,19,1,40,43,8,0,26,28,3,5,5,207
2024-03-31 16:50:00,21,23,3,42,37,7,0,20,20,3,4,7,187
2024-03-31 17:00:00,27,22,3,36,32,9,0,16,16,3,2,4,170
2024-03-31 17:10:00,20,19,1,20,28,6,0,15,22,1,5,5,142
2024-03-31 17:20:00,23,25,3,39,38,3,0,30,26,1,1,3,192
2024-03-31 17:30:00,23,29,0,41,35,6,0,33,30,2,2,8,209
2024-03-31 17:40:00,24,29,4,37,37,7,0,25,21,2,6,5,197
2024-03-31 17:50:00,27,18,2,39,37,2,0,29,24,2,4,2,186
2024-03-31 18:00:00,25,20,3,40,32,0,0,26,22,1,2,1,172
2024-03-31 18:10:00,26,23,3,41,32,10,0,19,15,4,5,4,182
2024-03-31 18:20:00,26,16,5,30,27,3,0,14,19,1,3,7,151
2024-03-31 18:30:00,23,19,2,35,35,2,0,20,25,2,3,8,174
2024-03-31 18:40:00,24,23,2,38,31,4,0,33,18,2,1,4,180
2024-03-31 18:50:00,23,21,2,51,35,10,0,36,25,3,5,8,219
2024-03-31 19:00:00,17,14,2,45,38,5,0,26,25,2,6,6,186
2024-03-31 19:10:00,29,21,2,41,30,4,0,20,24,2,2,8,183
2024-03-31 19:20:00,24,20,1,41,45,5,0,22,22,2,3,3,188
2024-03-31 19:30:00,25,23,1,38,34,0,0,19,17,1,6,8,172
2024-03-31 19:40:00,21,27,3,35,32,1,0,19,16,4,7,4,169
2024-03-31 19:50:00,23,12,3,37,29,5,0,23,20,11,1,4,168
2024-03-31 20:00:00,22,18,3,27,32,1,0,37,22,20,6,1,189
2024-03-31 20:10:00,23,21,2,25,27,5,0,42,36,26,2,6,215
2024-03-31 20:20:00,30,25,0,20,26,3,0,25,28,32,6,11,206
2024-03-31 20:30:00,30,28,4,29,35,0,0,34,41,30,2,8,241
2024-03-31 20:40:00,43,31,1,30,26,2,0,30,48,24,3,8,246
2024-03-31 20:50:00,25,37,3,24,30,3,0,35,34,24,2,7,224
2024-03-31 21:00:00,41,30,2,28,29,3,0,34,28,19,6,6,226
2024-03-31 21:10:00,23,32,0,33,38,13,0,38,56,25,2,11,271
2024-03-31 21:20:00,44,26,3,48,44,6,0,34,38,30,2,3,278
2024-03-31 21:30:00,39,27,2,33,36,8,0,47,31,36,8,2,269
2024-03-31 21:40:00,29,34,2,25,31,4,0,36,31,17,0,6,215
2024-03-31 21:50:00,36,19,0,22,28,5,0,30,38,24,8,6,216
2024-03-31 22:00:00,27,24,2,22,15,5,0,29,36,28,6,4,198
2024-03-31 22:10:00,37,29,0,33,33,4,0,37,30,19,3,3,228
2024-03-31 22:20:00,39,24,0,20,18,4,0,31,21,13,3,3,176
2024-03-31 22:30:00,32,28,1,25,30,4,0,29,40,28,6,3,226
2024-03-31 22:40:00,37,23,1,26,34,1,0,36,31,26,2,2,219
2024-03-31 22:50:00,28,21,2,31,20,11,0,24,16,13,11,8,185
2024-03-31 23:00:00,26,25,1,30,26,2,0,24,24,22,1,6,187
2024-03-31 23:10:00,16,15,0,25,24,0,0,32,23,27,4,7,173
2024-03-31 23:20:00,20,21,0,14,12,2,0,16,17,23,2,3,130
2024-03-31 23:30:00,18,15,0,21,17,0,0,19,18,25,3,3,139
2024-03-31 23:40:00,21,13,0,15,13,0,0,16,14,15,1,2,110
2024-03-31 23:50:00,15,8,0,15,18,3,0,22,21,19,3,8,132
2024-04-01 00:00:00,19,12,0,17,11,0,0,17,15,21,0,1,113
2024-04-01 00:10:00,12,8,0,10,14,3,0,13,18,17,1,0,96
2024-04-01 00:20:00,16,7,0,25,24,2,0,28,32,31,2,2,169
2024-04-01 00:30:00,20,10,0,11,16,0,0,16,15,16,3,4,111
2024-04-01 00:40:00,15,9,0,13,12,0,0,13,17,16,1,2,98
2024-04-01 00:50:00,11,6,0,9,8,4,0,11,8,11,0,1,69
2024-04-01 01:00:00,23,14,0,13,16,0,0,16,17,20,1,1,121
2024-04-01 01:10:00,14,8,0,12,20,2,0,15,17,17,1,5,111
2024-04-01 01:20:00,17,16,0,13,12,0,0,15,14,14,2,1,104
2024-04-01 01:30:00,10,10,0,13,10,1,0,14,13,15,1,0,87
2024-04-01 01:40:00,13,10,0,8,9,13,0,13,12,13,1,0,92
2024-04-01 01:50:00,3,8,1,8,8,0,0,11,10,11,0,0,60
2024-04-01 02:00:00,10,9,0,12,6,0,0,15,8,9,0,0,69
2024-04-01 02:10:00,7,3,0,5,7,2,0,8,9,7,0,0,48
2024-04-01 02:20:00,6,5,0,5,6,4,0,9,8,9,0,1,53
2024-04-01 02:30:00,3,9,0,8,3,2,0,10,3,5,1,1,45
2024-04-01 02:40:00,4,8,0,8,5,0,0,12,8,13,0,0,58
2024-04-01 02:50:00,9,2,0,5,6,0,0,8,6,7,0,0,43
2024-04-01 03:00:00,8,5,0,6,6,0,0,8,10,8,0,1,52
2024-04-01 03:10:00,2,5,0,5,4,0,0,8,5,5,0,0,34
2024-04-01 03:20:00,2,2,0,7,6,2,0,9,10,8,0,0,46
2024-04-01 03:30:00,5,3,0,11,15,0,0,19,20,21,0,0,94
2024-04-01 03:40:00,5,3,0,4,4,0,0,7,8,7,0,1,39
2024-04-01 03:50:00,10,4,0,7,15,0,0,16,29,14,1,0,96
2024-04-01 04:00:00,15,2,1,4,11,7,0,13,50,13,1,1,118
2024-04-01 04:10:00,4,2,0,3,5,0,0,8,16,8,0,0,46
2024-04-01 04:20:00,7,4,0,4,3,0,0,5,8,3,0,0,34
2024-04-01 04:30:00,12,3,1,7,11,0,0,12,26,17,2,0,91
2024-04-01 04:40:00,3,4,0,3,6,0,0,7,17,6,1,2,49
2024-04-01 04:50:00,10,1,0,1,1,1,0,4,2,3,0,1,24
2024-04-01 05:00:00,7,1,0,3,4,3,0,10,14,9,3,0,54
2024-04-01 05:10:00,7,3,0,8,6,1,0,12,14,14,0,0,65
2024-04-01 05:20:00,10,3,0,3,9,0,0,11,24,12,1,1,74
2024-04-01 05:30:00,7,8,0,3,11,0,0,12,13,11,0,2,67
2024-04-01 05:40:00,4,6,0,5,2,3,0,7,3,7,2,3,42
2024-04-01 05:50:00,8,3,0,8,8,0,0,11,15,8,2,1,64
2024-04-01 06:00:00,32,13,0,5,3,2,0,8,5,5,0,1,74
2024-04-01 06:10:00,17,9,0,8,6,6,0,10,13,13,1,1,84
2024-04-01 06:20:00,11,6,0,6,7,0,0,11,4,11,0,1,57
2024-04-01 06:30:00,6,4,0,3,9,0,0,12,24,12,0,0,70
2024-04-01 06:40:00,6,4,0,4,3,0,0,4,9,5,1,2,38
2024-04-01 06:50:00,2,3,1,3,4,0,0,7,4,7,0,2,33
2024-04-01 07:00:00,4,4,0,3,4,0,0,6,4,6,1,0,32
2024-04-01 07:10:00,3,3,0,1,1,0,0,2,1,1,1,0,13
2024-04-01 07:20:00,15,2,0,5,3,0,0,6,3,4,1,0,39
2024-04-01 07:30:00,5,7,0,4,8,0,0,12,7,7,0,0,50
2024-04-01 07:40:00,6,6,0,3,5,0,0,10,5,10,0,0,45
2024-04-01 07:50:00,4,5,0,5,4,0,0,8,5,9,0,0,40
2024-04-01 08:00:00,7,9,0,3,2,1,0,6,4,4,0,0,36
2024-04-01 08:10:00,5,5,2,3,1,4,0,5,3,4,2,1,35
2024-04-01 08:20:00,5,5,1,7,6,0,0,10,6,6,0,3,49
2024-04-01 08:30:00,11,7,0,6,5,1,0,11,7,9,0,0,57
2024-04-01 08:40:00,6,14,0,4,7,0,0,10,5,8,1,2,57
2024-04-01 08:50:00,5,5,0,6,6,0,0,11,5,5,0,0,43
2024-04-01 09:00:00,4,8,1,4,6,0,0,9,6,6,1,0,45
2024-04-01 09:10:00,8,9,0,10,5,2,0,9,8,6,0,1,58
2024-04-01 09:20:00,10,6,1,10,12,0,0,12,10,9,0,2,72
2024-04-01 09:30:00,12,4,0,10,10,0,0,9,11,7,1,2,66
2024-04-01 09:40:00,6,6,0,12,5,0,0,11,5,0,0,2,47
2024-04-01 09:50:00,13,12,4,15,10,2,0,13,7,2,0,1,79
2024-04-01 10:00:00,11,9,3,14,13,0,0,11,11,0,0,1,73
2024-04-01 10:10:00,15,11,1,12,15,10,0,8,10,4,3,2,91
2024-04-01 10:20:00,14,10,3,10,11,2,0,10,10,1,1,3,75
2024-04-01 10:30:00,18,9,3,14,20,0,0,9,15,0,4,4,96
2024-04-01 10:40:00,22,16,1,23,18,2,0,14,19,2,4,2,123
2024-04-01 10:50:00,11,12,5,22,17,1,0,20,14,3,3,2,110
2024-04-01 11:00:00,15,7,4,24,13,3,0,18,15,2,3,2,106
2024-04-01 11:10:00,17,12,6,27,16,2,0,15,13,2,4,2,116
2024-04-01 11:20:00,16,15,2,18,18,4,0,26,15,9,4,0,127
2024-04-01 11:30:00,21,12,5,21,24,4,0,14,20,2,3,4,130
2024-04-01 11:40:00,22,16,6,28,21,2,0,18,13,2,3,2,133
2024-04-01 11:50:00,13,15,2,16,23,4,0,13,13,2,4,3,108
2024-04-01 12:00:00,18,16,5,24,28,8,0,13,20,3,2,1,138
2024-04-01 12:10:00,21,13,3,20,30,3,0,16,19,2,3,6,136
2024-04-01 12:20:00,19,22,5,28,21,7,0,17,17,5,4,6,151
2024-04-01 12:30:00,18,19,3,29,21,0,0,15,13,1,8,5,132
2024-04-01 12:40:00,16,17,2,23,17,3,0,14,15,2,3,3,115
2024-04-01 12:50:00,22,17,3,30,30,2,0,20,23,2,5,3,157
2024-04-01 13:00:00,24,13,3,31,37,0,0,17,20,0,1,10,156
2024-04-01 13:10:00,23,24,3,26,23,3,0,17,16,5,5,6,151
2024-04-01 13:20:00,19,16,0,33,38,1,0,17,16,1,7,4,152
2024-04-01 13:30:00,17,20,2,36,31,3,0,20,21,3,2,3,158
2024-04-01 13:40:00,23,15,2,24,20,5,0,12,14,2,6,5,128
2024-04-01 13:50:00,20,22,3,33,27,9,0,21,26,5,6,5,177
2024-04-01 14:00:00,25,19,5,28,31,6,0,19,33,1,4,7,178
2024-04-01 14:10:00,16,22,3,42,38,5,0,22,27,1,5,5,186
2024-04-01 14:20:00,23,23,4,43,32,17,0,22,27,5,6,7,209
2024-04-01 14:30:00,19,18,5,53,37,11,0,22,37,12,3,1,218
2024-04-01 14:40:00,21,23,1,31,33,11,0,19,34,5,3,1,182
2024-04-01 14:50:00,19,21,3,44,42,12,0,22,27,12,5,8,215
2024-04-01 15:00:00,14,24,5,41,36,4,0,20,29,2,4,7,186
2024-04-01 15:10:00,17,26,3,32,32,6,0,17,22,4,5,4,168
