datetime,V21Z,V22Z,V51Z,V52Z,V61Z,V62Z,V81Z,V82Z,D53Z,D54Z,D55Z,D63Z,D64Z,Total
2024-03-10 04:40:00,4,17,0,3,8,0,3,7,0,1,0,3,0,46
2024-03-10 04:50:00,2,13,6,10,10,0,2,2,10,2,10,5,0,72
2024-03-10 05:00:00,4,13,2,6,3,0,2,6,2,3,1,2,0,44
2024-03-10 05:10:00,4,4,4,8,11,0,4,2,4,0,4,9,3,57
2024-03-10 05:20:00,7,7,5,5,5,0,4,1,4,2,4,4,0,48
2024-03-10 05:30:00,2,14,5,9,9,1,8,5,4,2,4,7,1,71
2024-03-10 05:40:00,5,9,8,15,16,0,5,5,9,2,8,11,1,94
2024-03-10 05:50:00,6,13,1,5,7,0,5,4,2,1,2,4,0,50
2024-03-10 06:00:00,4,0,3,11,14,0,6,2,4,2,4,9,0,59
2024-03-10 06:10:00,8,13,3,11,10,0,5,4,5,3,5,7,1,75
2024-03-10 06:20:00,4,3,9,12,17,0,6,1,8,6,8,11,1,86
2024-03-10 06:30:00,7,21,5,7,21,0,5,0,4,3,4,16,3,96
2024-03-10 06:40:00,9,5,3,4,20,0,4,1,4,1,4,10,0,65
2024-03-10 06:50:00,3,4,5,6,8,0,3,0,4,5,4,8,2,52
2024-03-10 07:00:00,2,2,0,2,4,0,2,3,0,2,0,4,0,21
2024-03-10 07:10:00,4,3,2,1,11,0,4,3,2,1,2,10,1,44
2024-03-10 07:20:00,0,5,6,3,9,0,2,5,10,3,8,12,0,63
2024-03-10 07:30:00,2,2,4,7,9,0,4,3,4,7,4,9,0,55
2024-03-10 07:40:00,4,3,4,3,5,1,5,3,4,3,4,6,2,47
2024-03-10 07:50:00,5,7,2,4,8,1,7,5,2,4,2,11,2,60
2024-03-10 08:00:00,2,6,5,3,4,0,4,2,6,3,6,6,0,47
2024-03-10 08:10:00,2,1,3,3,7,0,2,3,4,2,3,8,0,38
2024-03-10 08:20:00,4,9,1,5,11,0,6,2,1,6,1,10,0,56
2024-03-10 08:30:00,1,7,6,7,9,0,6,4,6,8,6,13,1,74
2024-03-10 08:40:00,8,9,6,10,11,0,6,3,7,8,6,15,2,91
2024-03-10 08:50:00,8,10,7,5,14,0,6,9,9,6,8,13,0,95
2024-03-10 09:00:00,5,7,5,7,13,1,11,9,6,7,5,21,1,98
2024-03-10 09:10:00,5,12,9,14,12,0,7,6,9,14,8,17,0,113
2024-03-10 09:20:00,9,12,8,8,16,0,10,8,10,8,10,23,1,123
2024-03-10 09:30:00,15,12,5,8,11,2,11,7,6,8,5,15,4,109
2024-03-10 09:40:00,13,14,6,5,13,4,7,13,8,4,7,29,1,124
2024-03-10 09:50:00,18,15,14,17,14,0,10,7,15,20,13,34,1,178
2024-03-10 10:00:00,7,11,19,12,17,0,12,7,16,16,15,32,2,166
2024-03-10 10:10:00,15,20,7,9,23,0,15,5,8,11,7,30,1,151
2024-03-10 10:20:00,12,19,10,8,16,2,15,11,11,10,11,29,2,156
2024-03-10 10:30:00,11,13,9,6,19,3,9,11,15,7,12,33,2,150
2024-03-10 10:40:00,9,19,9,14,12,0,14,13,15,16,10,30,1,162
2024-03-10 10:50:00,16,15,12,11,20,0,1,18,10,15,11,34,4,167
2024-03-10 11:00:00,14,15,12,10,13,0,5,7,13,13,13,35,3,153
2024-03-10 11:10:00,18,20,21,10,20,2,12,5,22,10,21,32,4,197
2024-03-10 11:20:00,14,19,13,18,17,0,10,12,20,22,15,29,2,191
2024-03-10 11:30:00,14,16,14,15,27,2,16,12,22,21,19,45,10,233
2024-03-10 11:40:00,23,25,16,17,27,1,12,11,18,20,18,34,3,225
2024-03-10 11:50:00,16,20,12,12,24,1,13,15,19,18,19,48,5,222
2024-03-10 12:00:00,15,17,11,19,22,0,16,13,15,20,14,33,6,201
2024-03-10 12:10:00,19,16,16,20,27,1,10,13,17,25,17,41,5,227
2024-03-10 12:20:00,17,24,17,19,26,0,10,8,25,25,24,50,6,251
2024-03-10 12:30:00,15,14,18,20,23,1,12,15,29,24,27,43,5,246
2024-03-10 12:40:00,15,22,18,16,20,1,10,14,27,25,26,48,6,248
2024-03-10 12:50:00,20,20,14,16,22,1,15,13,20,21,20,43,2,227
2024-03-10 13:00:00,16,12,18,20,24,0,15,16,19,19,19,35,4,217
2024-03-10 13:10:00,26,18,13,24,27,1,15,14,17,27,15,32,1,230
2024-03-10 13:20:00,25,20,17,19,31,1,16,13,21,21,21,44,5,254
2024-03-10 13:30:00,20,27,20,22,33,0,15,12,25,30,24,51,9,288
2024-03-10 13:40:00,14,17,19,15,26,0,10,8,21,30,18,41,6,225
2024-03-10 13:50:00,19,25,15,21,20,0,16,20,18,32,16,39,7,248
2024-03-10 14:00:00,20,14,22,15,27,0,16,13,28,27,25,50,4,261
2024-03-10 14:10:00,26,17,14,19,27,3,15,17,34,29,33,49,7,290
2024-03-10 14:20:00,26,16,21,28,24,1,12,16,36,32,33,71,7,323
2024-03-10 14:30:00,10,23,23,19,31,0,11,15,31,31,31,62,7,294
2024-03-10 14:40:00,19,23,18,24,23,2,12,8,34,30,33,57,7,290
2024-03-10 14:50:00,19,15,17,21,21,0,16,20,20,29,21,39,3,241
2024-03-10 15:00:00,23,24,16,21,27,3,13,17,28,26,26,57,5,286
2024-03-10 15:10:00,20,14,17,18,23,1,11,15,23,27,19,56,4,248
2024-03-10 15:20:00,15,17,15,16,25,1,13,13,24,17,25,48,7,236
2024-03-10 15:30:00,21,22,24,19,28,1,14,9,26,25,26,58,7,280
2024-03-10 15:40:00,18,26,14,24,22,0,20,13,19,22,18,47,4,247
2024-03-10 15:50:00,17,10,19,21,28,2,15,16,34,31,31,57,8,289
2024-03-10 16:00:00,18,20,15,16,28,0,15,16,29,24,29,49,7,266
2024-03-10 16:10:00,21,19,15,25,15,1,14,16,17,29,17,40,6,235
2024-03-10 16:20:00,13,16,18,26,29,0,11,17,22,30,20,52,3,257
2024-03-10 16:30:00,19,20,20,23,37,2,11,14,32,34,32,55,7,306
2024-03-10 16:40:00,17,16,16,28,25,0,14,12,22,37,22,57,5,271
2024-03-10 16:50:00,15,17,24,18,38,0,16,13,36,23,33,63,11,307
2024-03-10 17:00:00,18,25,22,24,34,1,16,9,29,29,29,48,3,287
2024-03-10 17:10:00,21,23,19,24,27,1,17,12,29,28,27,57,4,289
2024-03-10 17:20:00,20,20,21,16,19,3,15,14,29,32,28,61,7,285
2024-03-10 17:30:00,18,23,16,27,25,2,13,17,24,44,23,59,12,303
2024-03-10 17:40:00,22,16,18,18,12,1,14,17,24,27,24,36,4,233
2024-03-10 17:50:00,13,20,16,24,23,1,13,14,22,26,21,43,7,243
2024-03-10 18:00:00,20,25,15,17,33,1,15,12,28,21,26,60,9,282
2024-03-10 18:10:00,20,25,14,25,29,1,17,10,27,26,21,53,5,273
2024-03-10 18:20:00,11,16,18,22,29,0,13,12,24,21,24,52,11,253
2024-03-10 18:30:00,25,32,21,31,38,0,18,17,23,26,22,57,9,319
2024-03-10 18:40:00,21,33,23,34,36,0,12,13,23,18,23,52,3,291
2024-03-10 18:50:00,31,43,23,31,27,1,22,16,28,21,25,49,7,324
2024-03-10 19:00:00,29,19,20,39,30,2,16,17,20,20,22,42,3,279
2024-03-10 19:10:00,29,31,18,39,29,2,8,15,26,22,25,45,3,292
2024-03-10 19:20:00,37,53,13,24,41,1,18,18,17,24,16,45,6,313
2024-03-10 19:30:00,24,31,19,29,26,0,10,10,27,19,25,35,3,258
2024-03-10 19:40:00,33,54,13,28,28,0,19,9,17,19,17,39,4,280
2024-03-10 19:50:00,23,23,24,34,33,0,13,18,31,16,29,39,5,288
2024-03-10 20:00:00,25,36,17,36,28,0,17,14,21,24,21,31,2,272
2024-03-10 20:10:00,23,28,15,33,28,1,11,16,18,19,16,33,4,245
2024-03-10 20:20:00,17,45,11,37,21,4,12,6,17,12,17,22,4,225
2024-03-10 20:30:00,24,63,17,22,27,1,17,16,24,8,23,33,2,277
2024-03-10 20:40:00,19,43,10,40,26,0,24,15,13,17,13,24,5,249
2024-03-10 20:50:00,22,36,16,24,40,0,7,15,13,10,11,35,5,234
2024-03-10 21:00:00,22,36,19,27,21,1,11,11,18,15,19,24,3,227
2024-03-10 21:10:00,13,44,7,18,22,0,8,12,12,5,10,20,5,176
2024-03-10 21:20:00,26,37,8,23,23,0,11,17,12,7,12,22,1,199
2024-03-10 21:30:00,25,35,14,29,24,0,19,19,13,10,14,29,4,235
2024-03-10 21:40:00,25,32,12,30,28,0,15,12,21,14,20,29,2,240
2024-03-10 21:50:00,23,40,11,24,20,0,15,18,13,9,14,28,6,221
2024-03-10 22:00:00,31,30,16,27,27,1,8,6,16,8,15,20,1,206
2024-03-10 22:10:00,14,53,18,25,25,0,11,10,17,4,18,25,2,222
2024-03-10 22:20:00,8,34,14,24,18,0,6,12,15,6,14,17,0,168
2024-03-10 22:30:00,26,21,9,16,21,0,8,13,7,7,8,13,1,150
2024-03-10 22:40:00,15,17,14,17,12,0,4,13,8,5,9,9,1,124
2024-03-10 22:50:00,14,21,4,14,19,0,8,7,5,1,4,16,4,117
2024-03-10 23:00:00,14,13,14,28,20,0,6,9,9,5,9,12,0,139
2024-03-10 23:10:00,24,18,4,12,7,0,8,4,4,1,4,9,0,95
2024-03-10 23:20:00,7,8,2,14,12,0,11,3,2,5,2,10,2,78
2024-03-10 23:30:00,17,19,8,20,11,0,6,6,8,2,8,15,6,126
2024-03-10 23:40:00,11,12,5,9,11,0,3,7,4,4,4,7,1,78
2024-03-10 23:50:00,18,15,7,15,9,0,13,4,3,6,3,5,1,99
2024-03-11 00:00:00,11,5,5,7,9,0,0,2,5,0,5,7,1,57
2024-03-11 00:10:00,7,5,1,12,10,1,10,7,2,3,2,5,4,69
2024-03-11 00:20:00,6,7,5,9,4,0,10,9,5,3,6,1,0,65
2024-03-11 00:30:00,10,12,2,13,12,0,5,2,3,2,2,7,1,71
2024-03-11 00:40:00,6,2,3,7,8,0,3,7,4,0,4,5,0,49
2024-03-11 00:50:00,7,4,4,8,2,0,2,5,3,1,3,2,0,41
2024-03-11 01:00:00,12,19,1,4,3,0,2,0,1,1,1,2,0,46
2024-03-11 01:10:00,2,3,6,6,3,0,3,3,3,2,3,2,1,37
2024-03-11 01:20:00,5,6,1,4,5,0,10,7,1,1,1,3,0,44
2024-03-11 01:30:00,6,3,1,5,6,0,2,0,1,1,1,3,1,30
2024-03-11 01:40:00,3,4,1,4,5,0,0,2,1,3,1,3,0,27
2024-03-11 01:50:00,1,2,2,8,9,1,0,0,2,0,2,6,3,36
2024-03-11 02:00:00,5,5,0,7,5,1,2,2,1,1,0,6,0,35
2024-03-11 02:10:00,0,0,0,4,6,0,0,1,0,0,0,3,1,15
2024-03-11 02:20:00,1,1,1,5,6,0,0,5,1,0,1,4,1,26
2024-03-11 02:30:00,5,1,1,3,6,2,3,2,1,0,1,3,0,28
2024-03-11 02:40:00,4,4,1,4,3,0,0,0,1,0,1,4,2,24
2024-03-11 02:50:00,0,0,5,3,3,0,2,1,4,0,4,2,1,25
2024-03-11 03:00:00,4,5,1,2,0,0,1,0,1,0,1,0,0,15
2024-03-11 03:10:00,2,2,1,2,3,2,0,0,1,0,1,2,0,16
2024-03-11 03:20:00,0,0,1,4,0,0,0,1,1,0,1,0,0,8
2024-03-11 03:30:00,5,3,1,7,7,0,2,3,1,1,1,5,1,37
2024-03-11 03:40:00,2,1,4,6,1,0,1,3,4,1,4,0,0,27
2024-03-11 03:50:00,3,0,0,3,2,0,0,0,0,1,0,1,0,10
2024-03-11 04:00:00,7,4,0,13,11,3,4,2,0,4,0,11,0,59
2024-03-11 04:10:00,8,5,2,9,10,1,4,2,3,2,2,8,1,57
2024-03-11 04:20:00,3,2,4,10,9,0,8,1,4,2,4,6,0,53
2024-03-11 04:30:00,2,1,3,6,7,2,1,3,3,0,2,6,2,38
2024-03-11 04:40:00,7,2,4,17,10,0,4,2,6,2,6,7,2,69
2024-03-11 04:50:00,2,4,8,18,10,0,5,4,7,3,7,10,0,78
2024-03-11 05:00:00,6,5,9,24,16,2,9,8,6,7,6,14,3,115
2024-03-11 05:10:00,6,4,23,26,13,1,10,6,9,4,9,15,2,128
2024-03-11 05:20:00,8,3,17,16,14,5,29,10,10,5,10,19,2,148
2024-03-11 05:30:00,12,3,30,34,30,9,11,10,14,12,14,43,15,237
2024-03-11 05:40:00,16,14,20,21,18,2,13,15,18,10,16,25,6,194
2024-03-11 05:50:00,10,10,22,25,25,9,9,12,18,16,19,51,11,237
2024-03-11 06:00:00,12,11,23,18,20,2,17,12,24,17,24,48,8,236
2024-03-11 06:10:00,15,15,28,29,30,6,27,47,42,17,41,47,16,360
2024-03-11 06:20:00,13,25,28,34,28,20,29,24,39,20,36,43,13,352
2024-03-11 06:30:00,14,16,20,22,34,12,23,18,40,27,39,52,11,328
2024-03-11 06:40:00,14,14,19,24,19,3,16,20,40,25,40,52,13,299
2024-03-11 06:50:00,22,16,14,20,19,8,14,11,47,37,42,59,8,317
2024-03-11 07:00:00,20,13,17,21,21,7,14,12,38,28,34,73,16,314
2024-03-11 07:10:00,17,15,18,18,25,3,21,16,33,29,32,52,3,282
2024-03-11 07:20:00,14,12,19,18,25,6,13,15,47,38,46,62,7,322
2024-03-11 07:30:00,16,11,11,19,19,2,20,20,36,48,33,57,10,302
2024-03-11 07:40:00,18,15,14,23,25,12,20,16,37,43,35,54,13,325
2024-03-11 07:50:00,14,4,19,19,45,0,27,20,52,38,48,60,7,353
2024-03-11 08:00:00,17,19,15,19,28,3,16,19,34,41,31,57,5,304
2024-03-11 08:10:00,17,15,15,19,23,18,16,20,48,29,45,63,6,334
2024-03-11 08:20:00,19,17,18,16,20,9,24,18,46,28,42,70,10,337
2024-03-11 08:30:00,15,20,20,23,27,9,23,24,35,32,31,63,8,330
2024-03-11 08:40:00,16,0,18,25,16,7,19,22,52,35,47,49,15,321
2024-03-11 08:50:00,18,4,19,29,13,6,21,17,47,45,43,64,12,338
2024-03-11 09:00:00,18,16,15,15,22,9,16,18,37,31,30,59,8,294
2024-03-11 09:10:00,29,8,13,25,26,7,22,13,26,34,25,54,13,295
2024-03-11 09:20:00,19,15,24,30,27,8,16,13,41,39,34,46,12,324
2024-03-11 09:30:00,17,16,40,15,25,7,24,18,31,28,31,42,14,308
2024-03-11 09:40:00,21,23,24,23,32,15,22,15,35,32,33,57,11,343
2024-03-11 09:50:00,23,19,17,25,38,7,13,27,31,25,28,57,15,325
2024-03-11 10:00:00,25,27,21,24,37,13,10,22,33,29,34,61,16,352
2024-03-11 10:10:00,22,21,24,25,32,12,18,20,38,31,32,48,9,332
2024-03-11 10:20:00,30,37,21,23,42,10,16,26,42,25,39,57,13,381
2024-03-11 10:30:00,10,29,28,21,23,10,13,55,50,26,48,59,12,384
2024-03-11 10:40:00,27,19,26,26,22,5,10,23,35,34,36,53,5,321
2024-03-11 10:50:00,19,13,24,21,31,16,13,28,44,34,39,68,16,366
2024-03-11 11:00:00,25,12,18,21,29,10,15,27,37,26,38,47,13,318
2024-03-11 11:10:00,28,25,23,21,38,7,16,30,34,23,32,47,7,331
2024-03-11 11:20:00,30,28,24,27,27,8,15,25,38,31,35,54,11,353
2024-03-11 11:30:00,22,30,33,19,31,9,18,34,39,24,35,47,9,350
2024-03-11 11:40:00,19,24,26,33,29,4,12,29,45,40,34,70,13,378
2024-03-11 11:50:00,27,29,26,28,30,10,20,30,45,36,42,47,10,380
2024-03-11 12:00:00,21,28,25,28,40,14,19,17,48,33,47,75,22,417
2024-03-11 12:10:00,26,22,26,25,24,10,14,20,45,24,45,54,6,341
2024-03-11 12:20:00,26,25,28,18,33,8,15,15,33,19,31,64,14,329
2024-03-11 12:30:00,26,14,24,25,31,7,18,17,32,31,32,52,6,315
2024-03-11 12:40:00,32,26,21,16,26,6,22,17,34,16,34,40,10,300
2024-03-11 12:50:00,9,10,25,27,32,8,15,24,53,35,50,66,21,375
2024-03-11 13:00:00,24,9,27,27,16,8,23,18,43,29,42,57,10,333
2024-03-11 13:10:00,23,21,18,27,15,5,16,21,36,30,30,79,8,329
2024-03-11 13:20:00,24,30,27,28,30,7,21,22,47,37,42,42,8,365
2024-03-11 13:30:00,26,11,23,24,28,6,19,19,50,23,50,53,7,339
2024-03-11 13:40:00,29,13,22,27,31,8,26,14,33,35,31,55,10,334
2024-03-11 13:50:00,22,16,24,28,31,5,22,17,37,33,37,62,12,346
2024-03-11 14:00:00,17,28,28,23,35,12,16,20,38,31,36,65,10,359
2024-03-11 14:10:00,30,18,32,36,38,7,26,15,40,31,39,62,10,384
2024-03-11 14:20:00,28,20,22,24,38,4,18,17,49,38,42,68,9,377
2024-03-11 14:30:00,27,26,19,20,34,2,19,21,43,24,40,62,13,350
2024-03-11 14:40:00,33,14,20,23,33,8,20,15,40,22,39,74,17,358
2024-03-11 14:50:00,29,1,27,26,14,6,20,13,54,35,51,60,5,341
2024-03-11 15:00:00,22,21,20,22,21,31,17,18,38,23,36,60,10,339
2024-03-11 15:10:00,17,9,21,19,27,5,19,16,45,23,44,61,7,313
2024-03-11 15:20:00,18,15,18,20,22,1,20,18,49,27,46,55,12,321
2024-03-11 15:30:00,21,7,17,19,23,5,18,19,65,30,61,58,10,353
2024-03-11 15:40:00,34,0,20,21,34,8,17,16,42,31,42,52,7,324
2024-03-11 15:50:00,20,0,22,23,21,5,16,12,46,34,43,76,5,323
2024-03-11 16:00:00,25,11,25,24,23,5,30,18,48,36,45,72,13,375
2024-03-11 16:10:00,22,17,19,16,21,4,20,23,43,27,40,52,8,312
2024-03-11 16:20:00,25,11,16,18,24,0,21,15,51,35,47,65,11,339
2024-03-11 16:30:00,27,14,15,26,18,3,19,16,64,38,56,65,11,372
2024-03-11 16:40:00,24,1,15,26,16,4,25,19,37,33,36,62,17,315
2024-03-11 16:50:00,3,0,17,20,15,8,19,17,41,37,33,68,12,290
2024-03-11 17:00:00,29,2,15,17,18,4,17,19,35,27,31,67,10,291
2024-03-11 17:10:00,26,7,17,21,21,1,19,19,39,30,36,76,10,322
2024-03-11 17:20:00,23,3,22,26,26,7,18,19,43,44,43,71,11,356
2024-03-11 17:30:00,22,5,15,23,18,4,22,22,55,35,55,66,13,355
2024-03-11 17:40:00,16,14,17,18,23,4,23,24,46,24,46,67,14,336
2024-03-11 17:50:00,17,6,16,17,13,3,19,12,43,33,38,69,8,294
2024-03-11 18:00:00,32,0,18,22,17,2,19,18,45,32,39,50,10,304
2024-03-11 18:10:00,24,2,14,21,21,3,21,20,31,27,28,51,13,276
2024-03-11 18:20:00,17,11,10,23,28,4,19,22,46,29,40,49,9,307
2024-03-11 18:30:00,20,20,13,20,26,0,12,15,31,28,28,49,5,267
2024-03-11 18:40:00,33,21,19,37,16,0,20,29,31,17,27,42,2,294
2024-03-11 18:50:00,18,43,22,50,35,0,13,18,39,22,33,45,4,342
2024-03-11 19:00:00,22,48,13,41,25,3,21,11,18,15,17,41,6,281
2024-03-11 19:10:00,22,40,16,33,25,2,15,12,20,31,20,39,6,281
2024-03-11 19:20:00,32,33,12,33,24,3,13,18,17,14,15,47,11,272
2024-03-11 19:30:00,18,42,10,25,23,3,14,10,14,20,13,26,0,218
2024-03-11 19:40:00,25,33,22,22,20,4,17,15,23,24,23,31,5,264
2024-03-11 19:50:00,21,34,19,34,17,1,20,17,24,20,24,40,2,273
2024-03-11 20:00:00,28,49,19,47,34,3,28,17,22,10,19,34,3,313
2024-03-11 20:10:00,27,53,22,41,29,1,19,18,29,10,24,38,4,315
2024-03-11 20:20:00,16,36,13,31,29,1,17,16,19,9,17,36,12,252
2024-03-11 20:30:00,24,39,10,23,25,0,11,7,15,8,15,27,4,208
2024-03-11 20:40:00,30,31,15,27,43,1,13,12,19,15,16,37,3,262
2024-03-11 20:50:00,34,27,15,33,32,0,15,12,16,13,14,23,4,238
2024-03-11 21:00:00,24,33,21,31,25,2,17,13,22,7,22,22,3,242
2024-03-11 21:10:00,24,53,12,24,25,0,9,18,13,9,13,20,7,227
2024-03-11 21:20:00,20,31,17,20,22,2,12,8,22,15,20,19,2,210
2024-03-11 21:30:00,20,43,14,28,26,0,14,15,13,13,14,38,3,241
2024-03-11 21:40:00,16,50,15,30,31,1,8,17,15,9,15,25,5,237
2024-03-11 21:50:00,17,32,15,27,22,0,14,7,12,12,12,24,5,199
2024-03-11 22:00:00,13,47,10,22,33,0,11,9,14,9,12,27,4,211
2024-03-11 22:10:00,23,34,18,26,19,1,10,18,20,12,20,18,4,223
2024-03-11 22:20:00,24,42,9,18,17,0,17,12,9,4,8,19,0,179
2024-03-11 22:30:00,20,29,11,12,14,0,12,9,14,9,8,10,2,150
2024-03-11 22:40:00,11,20,9,7,16,0,10,5,5,6,5,10,2,106
2024-03-11 22:50:00,13,18,3,17,17,0,9,4,4,8,4,11,3,111
2024-03-11 23:00:00,6,17,6,13,16,0,6,9,7,4,5,9,1,99
2024-03-11 23:10:00,10,23,1,8,15,0,4,2,1,3,1,8,2,78
2024-03-11 23:20:00,14,19,4,10,15,0,5,7,7,7,4,10,4,106
2024-03-11 23:30:00,10,20,4,1,9,0,6,6,4,1,4,8,1,74
2024-03-11 23:40:00,4,12,6,4,8,0,1,3,8,2,7,6,0,61
2024-03-11 23:50:00,13,17,3,7,9,1,6,5,4,3,3,6,1,78
2024-03-12 00:00:00,1,10,8,6,11,0,1,3,7,3,6,7,1,64
2024-03-12 00:10:00,12,19,8,12,11,1,5,3,6,4,6,5,1,93
2024-03-12 00:20:00,7,12,5,5,10,1,2,4,5,0,5,6,1,63
2024-03-12 00:30:00,6,9,3,12,14,0,2,1,4,0,3,8,1,63
2024-03-12 00:40:00,6,14,5,7,5,1,0,2,4,2,3,5,1,55
2024-03-12 00:50:00,5,8,4,7,9,0,1,3,5,3,4,4,1,54
2024-03-12 01:00:00,3,11,1,2,8,0,7,3,2,0,2,5,0,44
2024-03-12 01:10:00,4,6,1,1,10,0,1,1,2,1,1,5,1,34
2024-03-12 01:20:00,7,3,1,7,6,0,2,1,1,2,1,3,0,34
2024-03-12 01:30:00,1,5,1,9,2,0,0,3,2,3,2,2,0,30
2024-03-12 01:40:00,4,5,1,4,4,0,2,2,1,1,1,1,0,26
2024-03-12 01:50:00,3,6,0,5,6,0,1,3,0,0,0,5,1,30
2024-03-12 02:00:00,6,2,1,3,4,0,3,2,2,0,2,2,0,27
2024-03-12 02:10:00,1,8,4,4,3,0,1,2,4,0,4,2,0,33
2024-03-12 02:20:00,1,6,4,5,5,0,0,0,2,0,2,4,0,29
2024-03-12 02:30:00,0,3,3,6,12,3,0,3,3,1,3,5,0,42
2024-03-12 02:40:00,2,4,4,5,7,0,1,0,4,1,2,6,0,36
2024-03-12 02:50:00,1,3,1,3,3,0,0,3,1,0,1,2,1,19
2024-03-12 03:00:00,0,5,2,8,5,0,1,3,3,0,3,4,0,34
2024-03-12 03:10:00,3,8,2,4,2,0,0,2,2,1,2,3,0,29
2024-03-12 03:20:00,2,0,0,2,3,0,0,1,0,1,0,2,0,11
2024-03-12 03:30:00,1,3,1,3,5,5,0,0,1,0,1,4,1,25
2024-03-12 03:40:00,3,2,1,3,5,0,3,0,1,1,1,3,0,23
2024-03-12 03:50:00,4,6,0,4,5,1,1,3,0,3,0,3,1,31
2024-03-12 04:00:00,1,1,2,9,10,0,1,1,2,2,2,6,0,37
2024-03-12 04:10:00,2,3,3,9,6,2,1,1,5,2,3,5,0,42
2024-03-12 04:20:00,0,4,3,9,12,1,1,3,2,1,2,9,1,48
2024-03-12 04:30:00,1,1,2,5,8,1,1,1,2,0,2,5,1,30
2024-03-12 04:40:00,3,10,4,9,10,4,2,6,4,2,4,8,1,67
2024-03-12 04:50:00,0,3,5,10,17,0,5,1,6,1,6,11,0,65
2024-03-12 05:00:00,1,15,3,8,13,0,4,7,3,5,3,10,0,72
2024-03-12 05:10:00,3,16,7,7,15,2,4,8,7,2,7,23,1,102
2024-03-12 05:20:00,9,14,8,14,15,0,10,8,11,7,11,23,3,133
2024-03-12 05:30:00,11,15,17,31,24,0,12,8,15,8,15,37,5,198
2024-03-12 05:40:00,11,26,15,26,18,4,10,11,19,9,19,29,2,199
2024-03-12 05:50:00,8,4,14,31,19,2,10,12,21,19,20,42,4,206
2024-03-12 06:00:00,12,10,13,20,16,3,9,12,24,17,23,36,7,202
2024-03-12 06:10:00,19,31,26,33,36,10,13,17,37,19,35,54,15,345
2024-03-12 06:20:00,11,26,28,40,41,9,14,15,41,24,39,54,8,350
2024-03-12 06:30:00,11,21,24,47,29,7,8,13,37,19,37,53,6,312
2024-03-12 06:40:00,16,16,14,26,31,6,17,14,38,27,38,42,5,290
2024-03-12 06:50:00,12,18,11,26,19,6,14,15,59,33,56,55,11,335
2024-03-12 07:00:00,11,11,16,21,19,4,26,20,29,29,27,57,6,276
2024-03-12 07:10:00,8,15,16,23,19,3,15,18,48,32,45,61,6,309
2024-03-12 07:20:00,19,14,17,28,24,3,12,19,41,40,37,58,6,318
2024-03-12 07:30:00,19,13,15,16,27,12,21,21,27,33,23,71,18,316
2024-03-12 07:40:00,35,25,13,18,18,2,21,26,44,38,40,64,7,351
2024-03-12 07:50:00,27,12,18,22,22,10,22,20,51,53,42,72,19,390
2024-03-12 08:00:00,18,14,14,21,21,6,20,25,37,34,30,60,5,305
2024-03-12 08:10:00,18,18,21,23,20,3,23,23,45,36,38,63,7,338
2024-03-12 08:20:00,20,20,20,27,24,8,17,18,44,42,38,68,21,367
2024-03-12 08:30:00,21,21,13,22,27,4,21,19,40,32,41,58,12,331
2024-03-12 08:40:00,23,21,15,19,21,11,26,27,45,36,36,52,11,343
2024-03-12 08:50:00,15,16,16,19,27,9,18,23,48,41,45,64,10,351
2024-03-12 09:00:00,15,15,43,22,32,8,21,13,32,38,30,62,9,340
2024-03-12 09:10:00,26,27,15,36,20,8,19,18,31,29,30,49,10,318
2024-03-12 09:20:00,21,11,11,21,19,13,17,13,40,46,30,59,22,323
2024-03-12 09:30:00,16,20,15,30,31,8,28,18,47,37,46,65,9,370
2024-03-12 09:40:00,24,22,19,40,35,8,23,21,43,40,40,68,13,396
2024-03-12 09:50:00,18,24,28,35,34,14,19,12,41,34,38,60,25,382
2024-03-12 10:00:00,24,15,28,32,25,14,23,14,37,33,34,61,16,356
2024-03-12 10:10:00,13,20,21,25,35,5,28,16,37,27,35,53,10,325
2024-03-12 10:20:00,23,27,21,24,27,2,14,16,29,24,28,50,4,289
2024-03-12 10:30:00,18,27,22,26,35,4,17,17,31,30,29,41,11,308
2024-03-12 10:40:00,21,20,20,22,35,8,20,18,45,32,43,43,13,340
2024-03-12 10:50:00,25,27,27,25,35,15,24,16,53,30,51,72,14,414
2024-03-12 11:00:00,20,23,21,32,33,7,22,21,45,33,43,56,17,373
2024-03-12 11:10:00,20,29,20,24,23,7,19,18,29,27,28,51,5,300
2024-03-12 11:20:00,26,23,28,26,35,6,24,19,40,33,41,60,7,368
2024-03-12 11:30:00,21,21,17,20,31,4,15,17,31,27,30,57,7,298
2024-03-12 11:40:00,21,13,31,26,34,5,22,23,57,32,53,64,11,392
2024-03-12 11:50:00,19,31,25,30,32,6,18,15,38,31,34,51,6,336
2024-03-12 12:00:00,30,24,26,27,28,15,24,14,43,29,42,66,9,377
2024-03-12 12:10:00,17,16,26,25,29,8,20,14,48,27,43,63,20,356
2024-03-12 12:20:00,16,10,18,32,24,11,18,18,38,38,37,74,10,344
2024-03-12 12:30:00,24,1,17,18,16,9,24,25,38,28,34,43,6,283
2024-03-12 12:40:00,24,15,17,21,24,13,21,19,35,32,36,55,12,324
2024-03-12 12:50:00,26,18,20,24,38,3,19,19,46,33,41,59,8,354
2024-03-12 13:00:00,30,21,15,21,23,9,16,15,33,31,30,60,11,315
