datetime,D11Z,V13Z,V15Z,D12Z,V14Z,V16Z,D31Z,V33Z,D32Z,V34Z,D41Z,D42Z,V43Z,V44Z,V45Z,V1Z,V2Z,V3Z,V4Z,V5Z,V6Z,Total
2024-03-02 16:30:00,59,36,107,42,158,66,35,22,11,6,81,80,22,46,5,0,0,0,0,0,0,776
2024-03-02 16:40:00,64,31,109,27,126,58,55,29,20,14,82,81,17,31,2,0,0,0,0,0,0,746
2024-03-02 16:50:00,71,41,123,35,132,56,53,20,13,10,96,96,23,38,8,0,0,0,0,0,0,815
2024-03-02 17:00:00,58,44,96,43,122,73,50,22,16,8,84,83,20,31,6,0,0,0,0,0,0,756
2024-03-02 17:10:00,54,36,92,43,125,71,32,13,12,5,92,95,36,46,5,0,0,0,0,0,0,757
2024-03-02 17:20:00,67,31,110,39,114,72,35,20,18,8,96,91,19,29,7,0,0,0,0,0,0,756
2024-03-02 17:30:00,64,23,115,41,101,74,39,15,15,8,98,98,35,45,3,0,0,0,0,0,0,774
2024-03-02 17:40:00,55,25,106,61,115,85,50,17,15,11,96,98,20,26,11,0,0,0,0,0,0,791
2024-03-02 17:50:00,62,38,110,40,114,67,56,18,16,10,88,87,15,23,9,0,0,0,0,0,0,753
2024-03-02 18:00:00,74,47,133,44,98,77,51,24,18,9,81,80,24,32,12,0,0,0,0,0,0,804
2024-03-02 18:10:00,67,62,106,50,95,79,52,15,14,9,87,89,20,31,13,0,0,0,0,0,0,789
2024-03-02 18:20:00,68,61,111,30,82,50,50,22,14,9,91,89,16,33,20,0,0,0,0,0,0,746
2024-03-02 18:30:00,60,59,116,40,57,69,48,26,16,4,67,69,26,33,7,0,0,0,0,0,0,697
2024-03-02 18:40:00,60,53,101,42,66,73,30,24,14,11,65,65,25,29,9,0,0,0,0,0,0,667
2024-03-02 18:50:00,39,39,76,26,50,52,31,19,7,8,81,80,30,28,12,0,0,0,0,0,0,578
2024-03-02 19:00:00,53,48,93,49,71,78,33,21,11,8,86,87,25,49,14,0,0,0,0,0,0,726
2024-03-02 19:10:00,43,33,77,34,54,63,22,15,9,10,67,68,24,34,7,0,0,0,0,0,0,560
2024-03-02 19:20:00,50,58,91,38,69,64,30,23,11,4,68,66,19,41,10,0,0,0,0,0,0,642
2024-03-02 19:30:00,33,29,63,29,51,47,23,22,8,3,58,60,23,33,7,0,0,0,0,0,0,489
2024-03-02 19:40:00,32,43,66,28,59,53,29,19,13,3,74,73,18,32,8,0,0,0,0,0,0,550
2024-03-02 19:50:00,31,40,58,33,40,52,23,23,8,5,61,59,26,27,7,0,0,0,0,0,0,493
2024-03-02 20:00:00,30,41,55,26,52,47,26,20,9,5,67,67,25,40,12,0,0,0,0,0,0,522
2024-03-02 20:10:00,26,40,51,20,49,39,22,24,8,2,62,64,25,35,7,0,0,0,0,0,0,474
2024-03-02 20:20:00,33,31,57,10,34,19,27,18,3,3,54,53,28,29,3,0,0,0,0,0,0,402
2024-03-02 20:30:00,22,39,40,19,35,34,21,15,9,7,50,50,26,33,3,0,0,0,0,0,0,403
2024-03-02 20:40:00,15,46,35,24,39,39,15,15,10,6,42,42,27,34,2,0,0,0,0,0,0,391
2024-03-02 20:50:00,24,39,50,20,44,35,16,15,6,4,43,46,20,31,3,0,0,0,0,0,0,396
2024-03-02 21:00:00,25,30,48,18,37,31,17,20,10,7,40,39,19,30,5,0,0,0,0,0,0,376
2024-03-02 21:10:00,31,41,61,22,38,43,18,15,6,3,42,41,17,27,2,0,0,0,0,0,0,407
2024-03-02 21:20:00,22,39,47,25,45,43,21,17,8,3,58,56,41,46,4,0,0,0,0,0,0,475
2024-03-02 21:30:00,11,27,21,13,37,20,16,15,8,4,34,34,26,27,1,0,0,0,0,0,0,294
2024-03-02 21:40:00,22,34,42,18,37,34,15,16,7,2,43,43,24,30,3,0,0,0,0,0,0,370
2024-03-02 21:50:00,19,21,39,18,31,25,16,19,10,4,40,41,25,28,1,0,0,0,0,0,0,337
2024-03-02 22:00:00,10,29,26,14,38,25,13,13,6,1,41,40,22,30,4,0,0,0,0,0,0,312
2024-03-02 22:10:00,25,34,45,16,31,21,12,12,12,4,33,33,22,29,4,0,0,0,0,0,0,333
2024-03-02 22:20:00,21,34,37,18,37,27,19,20,8,2,39,39,24,27,2,0,0,0,0,0,0,354
2024-03-02 22:30:00,17,48,33,21,34,40,24,20,7,0,37,37,17,22,1,0,0,0,0,0,0,358
2024-03-02 22:40:00,17,26,35,15,34,23,14,14,6,2,38,38,28,28,8,0,0,0,0,0,0,326
2024-03-02 22:50:00,20,35,40,14,27,22,6,8,6,1,41,41,28,32,2,0,0,0,0,0,0,323
2024-03-02 23:00:00,24,26,44,14,28,26,15,14,6,2,35,34,19,25,3,0,0,0,0,0,0,315
2024-03-02 23:10:00,13,28,27,16,27,28,14,15,10,3,28,30,21,26,0,0,0,0,0,0,0,286
2024-03-02 23:20:00,16,30,31,12,27,23,16,15,8,4,26,24,17,21,0,0,0,0,0,0,0,270
2024-03-02 23:30:00,8,31,19,16,28,29,16,16,6,3,21,21,15,19,2,0,0,0,0,0,0,250
2024-03-02 23:40:00,11,18,23,9,25,14,14,10,2,2,27,27,17,31,1,0,0,0,0,0,0,231
2024-03-02 23:50:00,12,27,25,12,33,19,18,14,9,3,28,30,16,23,4,0,0,0,0,0,0,273
2024-03-03 00:00:00,11,20,19,14,25,27,11,8,6,3,27,25,21,23,0,0,0,0,0,0,0,240
2024-03-03 00:10:00,15,27,28,7,25,11,17,16,2,0,22,22,19,20,0,0,0,0,0,0,0,231
2024-03-03 00:20:00,9,20,22,10,12,12,12,10,5,2,15,16,19,16,0,0,0,0,0,0,0,180
2024-03-03 00:30:00,10,23,17,13,23,24,6,9,7,6,17,16,12,14,0,0,0,0,0,0,0,197
2024-03-03 00:40:00,10,16,18,7,13,13,6,7,1,0,15,16,15,17,0,0,0,0,0,0,0,154
2024-03-03 00:50:00,8,20,17,12,18,19,11,12,5,2,18,17,15,15,0,0,0,0,0,0,0,189
2024-03-03 01:00:00,3,10,9,11,20,13,8,6,3,1,19,19,19,16,0,0,0,0,0,0,0,157
2024-03-03 01:10:00,10,18,18,7,12,10,7,8,2,2,15,15,14,16,0,0,0,0,0,0,0,154
2024-03-03 01:20:00,6,10,12,7,12,4,4,6,4,1,16,16,11,13,1,0,0,0,0,0,0,123
2024-03-03 01:30:00,6,10,12,2,11,5,10,11,1,1,9,9,9,11,0,0,0,0,0,0,0,107
2024-03-03 01:40:00,10,22,21,9,12,13,5,7,2,0,13,14,11,9,0,0,0,0,0,0,0,148
2024-03-03 01:50:00,3,9,8,5,5,4,7,8,2,0,5,5,6,5,0,0,0,0,0,0,0,72
2024-03-03 02:00:00,10,15,20,4,13,8,9,11,2,0,14,14,14,11,1,0,0,0,0,0,0,146
2024-03-03 02:10:00,13,18,24,6,10,7,5,8,3,0,11,11,8,9,0,0,0,0,0,0,0,133
2024-03-03 02:20:00,8,11,16,8,9,6,5,6,4,0,10,10,8,8,1,0,0,0,0,0,0,110
2024-03-03 02:30:00,6,12,13,5,9,10,7,9,4,1,5,5,6,5,0,0,0,0,0,0,0,97
2024-03-03 02:40:00,1,4,2,4,6,4,1,1,2,0,8,8,7,8,0,0,0,0,0,0,0,56
2024-03-03 02:50:00,1,3,3,2,6,4,6,7,2,0,7,7,6,6,0,0,0,0,0,0,0,60
2024-03-03 03:00:00,8,13,14,7,6,9,3,2,2,0,5,5,6,6,0,0,0,0,0,0,0,86
2024-03-03 03:10:00,4,11,8,6,7,10,1,1,1,0,7,7,7,7,0,0,0,0,0,0,0,77
2024-03-03 03:20:00,6,13,16,7,7,13,2,1,4,1,6,6,6,6,0,0,0,0,0,0,0,94
2024-03-03 03:30:00,9,14,18,5,9,8,6,8,3,0,3,2,2,2,0,0,0,0,0,0,0,89
2024-03-03 03:40:00,9,12,16,5,9,3,6,6,2,0,7,7,6,7,2,0,0,0,0,0,0,97
2024-03-03 03:50:00,5,10,10,5,9,8,1,1,0,0,4,4,4,4,0,0,0,0,0,0,0,65
2024-03-03 04:00:00,5,7,15,6,6,6,2,2,3,1,7,7,5,6,0,0,0,0,0,0,0,78
2024-03-03 04:10:00,6,10,11,5,5,6,5,4,2,4,4,4,4,3,0,0,0,0,0,0,0,73
2024-03-03 04:20:00,3,4,6,1,6,0,4,4,1,0,3,3,3,3,0,0,0,0,0,0,0,41
2024-03-03 04:30:00,6,11,13,5,9,7,2,3,2,2,4,4,4,4,0,0,0,0,0,0,0,76
2024-03-03 04:40:00,3,10,7,6,9,10,3,4,1,1,8,8,6,7,0,0,0,0,0,0,0,83
2024-03-03 04:50:00,5,9,11,3,5,6,4,5,2,0,3,3,3,3,0,0,0,0,0,0,0,62
2024-03-03 05:00:00,6,7,12,2,7,4,5,4,1,0,7,7,7,9,0,0,0,0,0,0,0,78
2024-03-03 05:10:00,6,11,12,4,5,7,5,4,1,4,9,10,11,14,0,0,0,0,0,0,0,103
2024-03-03 05:20:00,13,14,26,3,4,2,2,2,0,0,2,2,2,2,0,0,0,0,0,0,0,74
2024-03-03 05:30:00,9,12,18,6,11,12,1,1,3,2,8,7,7,8,0,0,0,0,0,0,0,105
2024-03-03 05:40:00,10,14,18,5,5,10,0,0,2,0,5,5,5,5,0,0,0,0,0,0,0,84
2024-03-03 05:50:00,5,8,10,6,4,7,3,3,4,1,3,3,3,3,0,0,0,0,0,0,0,63
2024-03-03 06:00:00,3,9,7,5,9,5,5,5,1,0,9,9,7,7,0,0,0,0,0,0,0,81
2024-03-03 06:10:00,4,5,5,3,6,6,3,4,5,2,8,8,6,9,1,0,0,0,0,0,0,75
2024-03-03 06:20:00,3,8,6,3,9,5,3,4,5,3,9,9,7,9,0,0,0,0,0,0,0,83
2024-03-03 06:30:00,3,6,7,3,9,5,1,1,3,0,8,8,9,8,0,0,0,0,0,0,0,71
2024-03-03 06:40:00,11,13,21,2,8,4,2,2,1,0,6,6,8,6,0,0,0,0,0,0,0,90
2024-03-03 06:50:00,7,10,17,3,4,2,2,3,3,1,7,7,5,6,0,0,0,0,0,0,0,77
2024-03-03 07:00:00,6,11,11,4,12,7,2,2,2,0,7,7,6,6,0,0,0,0,0,0,0,83
2024-03-03 07:10:00,10,13,20,4,12,8,1,1,3,0,10,10,9,9,0,0,0,0,0,0,0,110
2024-03-03 07:20:00,7,9,18,7,9,9,3,3,4,3,4,4,4,4,0,0,0,0,0,0,0,88
2024-03-03 07:30:00,11,16,25,11,9,11,6,6,4,1,5,5,4,4,0,0,0,0,0,0,0,118
2024-03-03 07:40:00,10,13,21,6,10,9,4,4,2,0,7,7,7,7,0,0,0,0,0,0,0,107
2024-03-03 07:50:00,6,14,14,8,14,16,4,4,8,4,11,11,9,10,0,0,0,0,0,0,0,133
2024-03-03 08:00:00,16,16,26,8,20,16,11,9,3,1,10,10,6,12,0,0,0,0,0,0,0,164
2024-03-03 08:10:00,10,7,20,2,14,6,6,6,7,4,12,12,13,15,0,0,0,0,0,0,0,134
2024-03-03 08:20:00,12,20,23,16,23,27,5,5,4,2,11,11,9,11,0,0,0,0,0,0,0,179
2024-03-03 08:30:00,17,20,33,11,11,21,12,6,10,5,11,11,10,15,0,0,0,0,0,0,0,193
2024-03-03 08:40:00,11,22,23,14,26,31,7,6,9,6,16,16,13,28,0,0,0,0,0,0,0,228
2024-03-03 08:50:00,38,35,72,15,24,20,6,6,6,1,17,17,17,28,0,0,0,0,0,0,0,302
2024-03-03 09:00:00,28,31,56,17,39,29,9,8,8,5,25,25,17,33,0,0,0,0,0,0,0,330
2024-03-03 09:10:00,21,39,47,23,36,41,11,9,10,4,27,27,21,25,0,0,0,0,0,0,0,341
2024-03-03 09:20:00,30,35,56,27,46,47,11,11,13,6,30,31,20,24,0,0,0,0,0,0,0,387
2024-03-03 09:30:00,39,38,72,25,50,45,16,15,11,11,33,33,19,28,1,0,0,0,0,0,0,436
2024-03-03 09:40:00,50,44,96,17,45,32,16,13,16,8,36,33,18,25,0,0,0,0,0,0,0,449
2024-03-03 09:50:00,31,39,67,21,42,40,22,14,12,10,40,40,16,20,3,0,0,0,0,0,0,417
2024-03-03 10:00:00,36,29,81,31,31,59,21,17,18,12,30,31,22,30,0,0,0,0,0,0,0,448
2024-03-03 10:10:00,39,38,82,23,36,42,19,16,20,11,31,30,18,19,2,0,0,0,0,0,0,426
2024-03-03 10:20:00,34,42,85,26,41,54,18,15,8,11,37,37,18,19,1,0,0,0,0,0,0,446
2024-03-03 10:30:00,29,31,76,25,46,59,27,22,16,9,40,40,18,23,3,0,0,0,0,0,0,464
2024-03-03 10:40:00,48,47,106,43,67,86,24,19,13,7,36,37,23,27,2,0,0,0,0,0,0,585
2024-03-03 10:50:00,51,41,92,33,49,73,30,22,14,8,35,34,20,20,0,0,0,0,0,0,0,522
2024-03-03 11:00:00,41,38,84,32,60,80,24,18,12,9,36,36,28,29,0,0,0,0,0,0,0,527
2024-03-03 11:10:00,46,30,86,39,71,86,38,26,23,10,45,45,24,30,3,0,0,0,0,0,0,602
2024-03-03 11:20:00,43,32,81,45,77,88,25,21,7,5,56,56,21,33,2,0,0,0,0,0,0,592
2024-03-03 11:30:00,43,33,95,47,112,87,45,26,12,5,51,54,23,33,1,0,0,0,0,0,0,667
2024-03-03 11:40:00,47,43,83,26,89,61,36,25,17,8,49,46,16,27,2,0,0,0,0,0,0,575
2024-03-03 11:50:00,46,41,93,59,85,84,33,20,10,2,52,54,31,48,2,0,0,0,0,0,0,660
2024-03-03 12:00:00,38,46,83,28,76,58,33,29,12,11,57,57,26,45,3,0,0,0,0,0,0,602
2024-03-03 12:10:00,54,39,97,50,116,90,36,25,18,14,75,73,21,72,1,0,0,0,0,0,0,781
2024-03-03 12:20:00,57,33,76,43,100,65,35,29,23,13,55,54,14,43,3,0,0,0,0,0,0,643
2024-03-03 12:30:00,37,43,66,51,104,92,43,21,17,12,42,42,23,39,1,0,0,0,0,0,0,633
2024-03-03 12:40:00,47,26,88,38,97,64,33,19,13,6,66,66,29,79,1,0,0,0,0,0,0,672
2024-03-03 12:50:00,48,34,86,46,124,87,52,21,22,10,52,55,20,54,2,0,0,0,0,0,0,713
2024-03-03 13:00:00,40,40,74,35,101,63,32,18,16,6,54,46,23,49,0,0,0,0,0,0,0,597
2024-03-03 13:10:00,47,34,129,61,122,99,27,18,14,8,63,63,19,40,1,0,0,0,0,0,0,745
2024-03-03 13:20:00,65,25,113,29,124,51,40,20,14,10,67,67,24,42,3,0,0,0,0,0,0,694
2024-03-03 13:30:00,52,42,111,38,140,60,46,22,11,10,67,68,20,51,3,0,0,0,0,0,0,741
2024-03-03 13:40:00,48,40,107,53,116,86,46,33,16,4,53,52,17,39,1,0,0,0,0,0,0,711
2024-03-03 13:50:00,55,35,116,51,91,84,30,27,11,8,57,56,11,42,1,0,0,0,0,0,0,675
2024-03-03 14:00:00,46,34,105,51,75,98,40,28,12,9,58,58,14,54,1,0,0,0,0,0,0,683
2024-03-03 14:10:00,53,29,99,50,42,83,38,14,14,7,55,55,20,53,2,0,0,0,0,0,0,614
2024-03-03 14:20:00,44,28,95,42,42,73,34,19,10,8,63,64,23,61,1,0,0,0,0,0,0,607
2024-03-03 14:30:00,58,14,100,54,52,78,35,22,21,12,60,61,23,47,2,0,0,0,0,0,0,639
2024-03-03 14:40:00,47,18,91,49,47,85,41,27,17,7,81,78,19,62,5,0,0,0,0,0,0,674
2024-03-03 14:50:00,50,29,87,52,58,81,42,26,15,13,61,61,16,46,5,0,0,0,0,0,0,642
2024-03-03 15:00:00,67,38,112,53,79,87,48,20,15,11,64,64,18,51,2,0,0,0,0,0,0,729
2024-03-03 15:10:00,44,39,87,52,92,84,34,22,16,10,71,72,15,58,5,0,0,0,0,0,0,701
2024-03-03 15:20:00,35,39,69,34,107,56,46,29,19,10,64,60,22,36,0,0,0,0,0,0,0,626
2024-03-03 15:30:00,44,36,77,40,135,66,37,19,18,4,76,76,19,42,4,0,0,0,0,0,0,693
2024-03-03 15:40:00,53,50,93,36,140,61,42,22,14,7,68,69,20,58,1,0,0,0,0,0,0,734
2024-03-03 15:50:00,49,47,87,49,132,84,39,16,15,7,67,68,18,39,3,0,0,0,0,0,0,720
2024-03-03 16:00:00,41,31,76,41,122,69,38,25,18,8,74,71,15,39,5,0,0,0,0,0,0,673
2024-03-03 16:10:00,46,45,86,42,113,72,39,27,17,9,50,53,21,37,0,0,0,0,0,0,0,657
2024-03-03 16:20:00,51,40,85,36,140,72,48,23,14,7,69,69,18,53,2,0,0,0,0,0,0,727
2024-03-03 16:30:00,36,32,70,32,110,55,27,20,18,9,65,65,18,48,2,0,0,0,0,0,0,607
2024-03-03 16:40:00,49,43,96,40,108,80,33,20,15,12,61,59,20,39,3,0,0,0,0,0,0,678
2024-03-03 16:50:00,46,45,86,43,110,80,44,19,13,10,58,61,22,32,3,0,0,0,0,0,0,672
2024-03-03 17:00:00,33,40,69,42,110,74,36,22,18,10,75,72,17,27,3,0,0,0,0,0,0,648
2024-03-03 17:10:00,67,53,115,42,115,80,39,26,5,3,74,74,29,37,3,0,0,0,0,0,0,762
2024-03-03 17:20:00,46,42,84,29,129,51,50,17,16,9,80,82,18,34,4,0,0,0,0,0,0,691
2024-03-03 17:30:00,49,35,89,38,115,68,48,26,15,13,70,69,19,27,3,0,0,0,0,0,0,684
2024-03-03 17:40:00,50,34,89,37,127,65,46,23,26,14,71,71,20,31,8,0,0,0,0,0,0,712
2024-03-03 17:50:00,56,50,106,37,108,65,41,28,11,8,73,76,14,26,9,0,0,0,0,0,0,708
2024-03-03 18:00:00,51,40,94,33,95,50,40,22,17,11,64,64,22,34,4,0,0,0,0,0,0,641
2024-03-03 18:10:00,42,50,80,29,119,54,60,31,9,5,72,68,20,28,8,0,0,0,0,0,0,675
2024-03-03 18:20:00,42,52,78,29,78,54,38,23,8,6,65,65,22,35,7,0,0,0,0,0,0,602
2024-03-03 18:30:00,30,35,65,37,51,74,27,25,16,21,76,76,19,28,15,0,0,0,0,0,0,595
2024-03-03 18:40:00,50,43,83,26,49,43,25,24,11,8,68,68,18,32,10,0,0,0,0,0,0,558
2024-03-03 18:50:00,26,38,46,21,44,40,37,27,6,1,53,53,27,27,6,0,0,0,0,0,0,452
2024-03-03 19:00:00,32,37,60,36,56,61,26,27,7,6,70,73,27,29,10,0,0,0,0,0,0,557
2024-03-03 19:10:00,46,41,74,27,45,50,20,21,13,5,54,52,21,37,2,0,0,0,0,0,0,508
2024-03-03 19:20:00,28,43,55,20,42,34,26,19,8,11,58,59,26,33,6,0,0,0,0,0,0,468
2024-03-03 19:30:00,26,40,53,29,45,60,16,16,13,7,34,32,24,24,1,0,0,0,0,0,0,420
2024-03-03 19:40:00,25,37,48,15,45,31,35,26,15,7,43,43,21,24,3,0,0,0,0,0,0,418
2024-03-03 19:50:00,35,37,58,22,39,37,22,19,10,5,34,35,29,24,3,0,0,0,0,0,0,409
2024-03-03 20:00:00,29,35,55,21,31,36,14,15,8,2,33,33,23,24,3,0,0,0,0,0,0,362
2024-03-03 20:10:00,19,33,36,17,36,30,25,19,11,7,48,48,28,36,8,0,0,0,0,0,0,401
2024-03-03 20:20:00,32,35,59,21,31,36,18,13,6,2,34,35,25,21,2,0,0,0,0,0,0,370
2024-03-03 20:30:00,30,48,58,28,44,51,17,18,7,5,41,40,31,30,5,0,0,0,0,0,0,453
2024-03-03 20:40:00,21,32,41,22,45,34,13,12,9,2,35,35,28,26,4,0,0,0,0,0,0,359
2024-03-03 20:50:00,19,30,40,18,32,29,15,15,7,3,40,40,27,36,1,0,0,0,0,0,0,352
2024-03-03 21:00:00,28,38,49,12,32,23,12,15,8,5,50,50,26,29,5,0,0,0,0,0,0,382
2024-03-03 21:10:00,23,45,44,21,34,36,16,16,14,6,37,37,26,30,1,0,0,0,0,0,0,386
2024-03-03 21:20:00,18,30,34,10,34,18,14,15,6,2,32,32,22,28,1,0,0,0,0,0,0,296
2024-03-03 21:30:00,14,26,26,13,32,24,11,12,1,1,27,27,19,22,0,0,0,0,0,0,0,255
2024-03-03 21:40:00,14,27,22,16,28,31,13,14,6,3,23,23,13,16,3,0,0,0,0,0,0,252
2024-03-03 21:50:00,14,23,28,11,23,19,8,10,7,3,23,23,15,16,5,0,0,0,0,0,0,228
2024-03-03 22:00:00,18,22,34,7,26,13,12,16,4,2,21,21,20,18,2,0,0,0,0,0,0,236
2024-03-03 22:10:00,14,24,22,12,22,19,11,13,4,3,23,23,21,19,0,0,0,0,0,0,0,230
2024-03-03 22:20:00,16,23,29,7,25,10,10,11,7,1,26,26,24,24,0,0,0,0,0,0,0,239
2024-03-03 22:30:00,7,19,16,11,19,22,9,9,8,6,27,27,17,18,3,0,0,0,0,0,0,218
2024-03-03 22:40:00,10,15,21,10,20,14,9,13,6,2,24,24,15,21,0,0,0,0,0,0,0,204
2024-03-03 22:50:00,7,16,16,8,21,15,10,11,5,1,32,31,21,27,0,0,0,0,0,0,0,221
2024-03-03 23:00:00,5,13,7,10,21,21,6,6,3,2,20,20,20,20,1,0,0,0,0,0,0,175
2024-03-03 23:10:00,7,17,15,12,19,20,8,9,6,2,20,20,16,16,0,0,0,0,0,0,0,187
2024-03-03 23:20:00,3,12,4,10,11,15,5,7,2,0,11,11,11,11,0,0,0,0,0,0,0,113
2024-03-03 23:30:00,8,13,15,6,18,10,6,6,2,0,18,18,14,14,0,0,0,0,0,0,0,148
2024-03-03 23:40:00,8,15,17,8,10,13,3,3,2,0,7,7,6,7,0,0,0,0,0,0,0,106
2024-03-03 23:50:00,6,15,14,4,11,11,5,7,3,0,10,10,11,10,2,0,0,0,0,0,0,119
2024-03-04 00:00:00,4,9,9,7,8,10,4,5,1,0,9,8,5,6,0,0,0,0,0,0,0,85
2024-03-04 00:10:00,9,14,19,5,8,9,3,3,1,2,6,6,6,6,0,0,0,0,0,0,0,97
2024-03-04 00:20:00,4,5,8,4,8,4,5,6,1,0,6,6,6,6,0,0,0,0,0,0,0,69
2024-03-04 00:30:00,6,7,7,5,14,8,3,4,3,1,11,10,11,11,0,0,0,0,0,0,0,101
2024-03-04 00:40:00,2,7,4,3,1,5,1,1,1,0,3,3,3,4,0,0,0,0,0,0,0,38
2024-03-04 00:50:00,2,5,6,1,6,3,3,3,6,1,5,5,9,4,2,0,0,0,0,0,0,61
2024-03-04 01:00:00,4,5,6,1,6,2,3,1,2,2,2,2,2,2,0,0,0,0,0,0,0,40
2024-03-04 01:10:00,4,5,8,3,4,1,1,1,1,0,5,5,6,5,0,0,0,0,0,0,0,49
2024-03-04 01:20:00,3,3,7,3,4,3,3,3,1,0,5,5,5,6,0,0,0,0,0,0,0,51
2024-03-04 01:30:00,1,9,2,6,7,12,3,4,1,0,4,4,4,4,0,0,0,0,0,0,0,61
2024-03-04 01:40:00,1,3,2,0,2,0,3,4,1,0,4,4,3,5,0,0,0,0,0,0,0,32
2024-03-04 01:50:00,0,2,0,2,4,2,2,2,2,0,3,3,3,4,0,0,0,0,0,0,0,29
2024-03-04 02:00:00,2,6,4,1,6,2,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0,37
2024-03-04 02:10:00,4,4,7,0,1,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,24
2024-03-04 02:20:00,2,2,4,0,2,0,1,2,0,0,2,2,2,2,0,0,0,0,0,0,0,21
2024-03-04 02:30:00,2,2,4,1,2,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,19
2024-03-04 02:40:00,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2024-03-04 02:50:00,1,2,2,1,0,3,1,1,0,0,2,2,2,2,0,0,0,0,0,0,0,19
2024-03-04 03:00:00,2,6,4,3,5,5,2,2,1,0,7,8,9,8,1,0,0,0,0,0,0,63
2024-03-04 03:10:00,5,5,9,2,1,2,0,0,0,0,5,4,5,4,0,0,0,0,0,0,0,42
2024-03-04 03:20:00,4,6,8,1,1,0,1,1,0,0,2,2,2,2,0,0,0,0,0,0,0,30
2024-03-04 03:30:00,3,4,5,2,3,3,2,3,1,1,3,3,5,3,0,0,0,0,0,0,0,41
2024-03-04 03:40:00,8,12,16,4,3,4,0,0,1,1,2,2,2,2,0,0,0,0,0,0,0,57
2024-03-04 03:50:00,4,6,8,3,2,5,0,0,1,0,4,4,4,6,0,0,0,0,0,0,0,47
2024-03-04 04:00:00,3,4,6,1,1,2,0,0,0,0,3,2,1,1,0,0,0,0,0,0,0,24
2024-03-04 04:10:00,8,8,17,3,3,1,1,1,7,1,1,1,1,1,0,0,0,0,0,0,0,54
2024-03-04 04:20:00,9,12,17,3,6,6,4,4,6,3,2,2,2,2,0,0,0,0,0,0,0,78
2024-03-04 04:30:00,8,9,14,4,5,9,1,1,0,0,3,3,3,3,0,0,0,0,0,0,0,63
2024-03-04 04:40:00,13,16,27,5,3,10,2,2,3,0,2,2,2,2,0,0,0,0,0,0,0,89
2024-03-04 04:50:00,7,15,17,7,6,14,2,2,3,1,6,6,8,6,0,0,0,0,0,0,0,100
2024-03-04 05:00:00,27,30,46,6,9,12,6,9,9,5,6,6,6,6,0,0,0,0,0,0,0,183
2024-03-04 05:10:00,24,28,43,9,8,11,6,7,7,5,7,6,8,8,0,0,0,0,0,0,0,177
2024-03-04 05:20:00,32,36,59,11,19,22,6,6,12,9,6,6,6,6,0,0,0,0,0,0,0,236
2024-03-04 05:30:00,51,43,82,9,13,18,4,5,17,10,12,12,13,11,0,0,0,0,0,0,0,300
2024-03-04 05:40:00,47,44,84,18,28,32,19,21,23,20,15,16,16,16,0,0,0,0,0,0,0,399
2024-03-04 05:50:00,56,46,84,17,31,28,28,20,16,16,28,27,13,20,1,0,0,0,0,0,0,431
2024-03-04 06:00:00,53,54,89,16,27,32,18,18,17,13,32,30,21,26,2,0,0,0,0,0,0,448
2024-03-04 06:10:00,63,55,109,13,36,27,12,14,15,12,26,26,28,27,0,0,0,0,0,0,0,463
2024-03-04 06:20:00,68,55,114,28,43,54,27,22,21,20,31,32,19,25,1,0,0,0,0,0,0,560
2024-03-04 06:30:00,88,39,134,29,47,52,21,16,23,8,38,36,22,25,3,0,0,0,0,0,0,581
2024-03-04 06:40:00,85,68,131,30,30,66,23,20,27,11,40,41,27,31,2,0,0,0,0,0,0,632
2024-03-04 06:50:00,104,53,129,32,31,61,38,19,30,8,58,56,17,29,5,0,0,0,0,0,0,670
2024-03-04 07:00:00,82,43,127,36,80,67,35,14,32,14,68,68,16,25,13,0,0,0,0,0,0,720
2024-03-04 07:10:00,81,42,132,50,91,82,44,19,39,11,51,52,8,22,3,0,0,0,0,0,0,727
2024-03-04 07:20:00,99,52,135,51,80,79,38,23,42,12,54,53,23,30,3,0,0,0,0,0,0,774
2024-03-04 07:30:00,115,9,145,51,58,71,47,26,32,13,65,67,12,20,7,0,0,0,0,0,0,738
2024-03-04 07:40:00,141,41,142,62,79,83,59,17,46,13,64,63,13,22,7,0,0,0,0,0,0,852
2024-03-04 07:50:00,116,14,151,59,60,80,58,24,33,15,61,61,16,31,1,0,0,0,0,0,0,780
2024-03-04 08:00:00,128,10,157,62,66,78,75,25,51,16,48,50,16,26,3,0,0,0,0,0,0,811
2024-03-04 08:10:00,110,14,131,66,76,85,34,22,33,16,71,68,15,25,12,0,0,0,0,0,0,778
2024-03-04 08:20:00,105,32,149,48,77,68,57,19,35,12,68,66,12,23,1,0,0,0,0,0,0,772
2024-03-04 08:30:00,134,58,167,51,69,79,49,23,28,12,57,56,14,25,4,0,0,0,0,0,0,826
2024-03-04 08:40:00,74,30,116,51,72,80,46,18,31,15,50,53,21,28,4,0,0,0,0,0,0,689
2024-03-04 08:50:00,96,37,140,61,64,86,44,24,15,12,76,76,17,23,16,0,0,0,0,0,0,787
