datetime,D23Z,V24Z,D81Z,D82Z,D83Z,V84Z,Total
2024-03-30 19:10:00,28,17,10,22,18,13,108
2024-03-30 19:20:00,21,14,6,20,19,13,93
2024-03-30 19:30:00,20,18,16,25,26,22,127
2024-03-30 19:40:00,28,20,25,28,29,20,150
2024-03-30 19:50:00,18,15,16,15,17,13,94
2024-03-30 20:00:00,17,15,9,18,17,18,94
2024-03-30 20:10:00,19,18,12,18,18,19,104
2024-03-30 20:20:00,22,14,3,16,16,17,88
2024-03-30 20:30:00,20,12,3,15,13,16,79
2024-03-30 20:40:00,19,17,10,17,17,11,91
2024-03-30 20:50:00,21,19,5,24,22,15,106
2024-03-30 21:00:00,15,12,2,15,15,12,71
2024-03-30 21:10:00,16,11,2,12,14,13,68
2024-03-30 21:20:00,19,14,6,16,16,11,82
2024-03-30 21:30:00,17,15,4,13,13,14,76
2024-03-30 21:40:00,16,12,5,13,14,10,70
2024-03-30 21:50:00,16,14,7,20,18,16,91
2024-03-30 22:00:00,22,18,10,19,13,14,96
2024-03-30 22:10:00,21,19,7,16,17,22,102
2024-03-30 22:20:00,13,9,5,17,15,17,76
2024-03-30 22:30:00,20,17,5,15,13,12,82
2024-03-30 22:40:00,22,19,4,15,14,13,87
2024-03-30 22:50:00,15,10,10,14,11,15,75
2024-03-30 23:00:00,16,13,4,13,13,10,69
2024-03-30 23:10:00,23,15,4,10,9,8,69
2024-03-30 23:20:00,14,9,0,8,8,10,49
2024-03-30 23:30:00,9,8,3,9,9,5,43
2024-03-30 23:40:00,10,9,3,5,5,5,37
2024-03-30 23:50:00,8,6,5,10,9,8,46
2024-03-31 00:00:00,10,11,3,9,6,7,46
2024-03-31 00:10:00,10,8,5,9,10,10,52
2024-03-31 00:20:00,10,8,3,13,13,12,59
2024-03-31 00:30:00,12,10,0,11,9,9,51
2024-03-31 00:40:00,7,5,1,4,4,4,25
2024-03-31 00:50:00,6,7,9,10,10,9,51
2024-03-31 01:00:00,9,7,7,6,6,6,41
2024-03-31 01:10:00,6,6,7,9,10,9,47
2024-03-31 01:20:00,3,3,6,9,8,6,35
2024-03-31 01:30:00,5,4,2,5,4,4,24
2024-03-31 01:40:00,4,4,3,4,4,4,23
2024-03-31 01:50:00,4,4,8,6,5,6,33
2024-03-31 02:00:00,0,0,0,0,0,0,0
2024-03-31 02:10:00,0,0,0,0,0,0,0
2024-03-31 02:20:00,0,0,0,0,0,0,0
2024-03-31 02:30:00,0,0,0,0,0,0,0
2024-03-31 02:40:00,0,0,0,0,0,0,0
2024-03-31 02:50:00,0,0,0,0,0,0,0
2024-03-31 03:00:00,0,0,0,0,0,0,0
2024-03-31 03:10:00,0,0,0,0,0,0,0
2024-03-31 03:20:00,0,0,0,0,0,0,0
2024-03-31 03:30:00,0,0,0,0,0,0,0
2024-03-31 03:40:00,0,0,0,0,0,0,0
2024-03-31 03:50:00,0,0,0,0,0,0,0
2024-03-31 04:00:00,4,6,0,5,3,3,21
2024-03-31 04:10:00,2,2,0,5,3,3,15
2024-03-31 04:20:00,3,4,1,4,3,3,18
2024-03-31 04:30:00,3,3,0,0,0,0,6
2024-03-31 04:40:00,1,1,4,5,4,4,19
2024-03-31 04:50:00,2,2,24,3,2,2,35
2024-03-31 05:00:00,0,0,7,9,8,6,30
2024-03-31 05:10:00,0,0,3,4,4,5,16
2024-03-31 05:20:00,5,4,4,5,4,4,26
2024-03-31 05:30:00,8,7,2,3,2,3,25
2024-03-31 05:40:00,6,6,3,3,3,3,24
2024-03-31 05:50:00,3,3,6,7,7,8,34
2024-03-31 06:00:00,12,7,1,4,3,3,30
2024-03-31 06:10:00,10,9,1,5,6,7,38
2024-03-31 06:20:00,4,4,2,4,2,1,17
2024-03-31 06:30:00,5,4,0,2,2,2,15
2024-03-31 06:40:00,3,3,0,0,0,0,6
2024-03-31 06:50:00,1,1,0,1,1,1,5
2024-03-31 07:00:00,3,8,0,2,1,1,15
2024-03-31 07:10:00,3,5,1,4,4,4,21
2024-03-31 07:20:00,1,1,2,1,1,1,7
2024-03-31 07:30:00,7,4,3,5,4,3,26
2024-03-31 07:40:00,2,2,0,4,4,3,15
2024-03-31 07:50:00,8,8,3,6,6,6,37
2024-03-31 08:00:00,9,8,3,3,2,3,28
2024-03-31 08:10:00,5,5,2,6,5,5,28
2024-03-31 08:20:00,3,4,1,5,5,5,23
2024-03-31 08:30:00,5,3,3,6,7,8,32
2024-03-31 08:40:00,13,14,4,5,5,6,47
2024-03-31 08:50:00,12,11,10,12,13,12,70
2024-03-31 09:00:00,5,10,0,7,6,5,33
2024-03-31 09:10:00,6,14,1,8,7,6,42
2024-03-31 09:20:00,6,6,3,11,10,10,46
2024-03-31 09:30:00,13,10,5,12,12,11,63
2024-03-31 09:40:00,10,11,11,14,18,13,77
2024-03-31 09:50:00,20,18,13,17,13,14,95
2024-03-31 10:00:00,19,18,15,25,24,19,120
2024-03-31 10:10:00,16,19,5,15,15,15,85
2024-03-31 10:20:00,21,16,4,17,17,13,88
2024-03-31 10:30:00,16,21,8,13,13,12,83
2024-03-31 10:40:00,21,19,11,20,19,16,106
2024-03-31 10:50:00,18,15,4,17,20,14,88
2024-03-31 11:00:00,21,17,9,23,20,15,105
2024-03-31 11:10:00,21,20,13,12,12,15,93
2024-03-31 11:20:00,24,25,4,20,23,11,107
2024-03-31 11:30:00,29,24,7,21,19,18,118
2024-03-31 11:40:00,20,19,12,30,29,23,133
2024-03-31 11:50:00,27,17,10,21,19,18,112
2024-03-31 12:00:00,28,21,9,25,23,26,132
2024-03-31 12:10:00,25,19,10,22,22,20,118
2024-03-31 12:20:00,26,20,24,24,25,18,137
2024-03-31 12:30:00,30,24,18,20,18,17,127
2024-03-31 12:40:00,30,23,7,17,15,15,107
2024-03-31 12:50:00,23,18,17,23,21,18,120
2024-03-31 13:00:00,15,18,14,25,23,15,110
2024-03-31 13:10:00,24,20,18,14,13,14,103
2024-03-31 13:20:00,23,16,114,28,28,24,233
2024-03-31 13:30:00,29,24,50,30,29,26,188
2024-03-31 13:40:00,15,14,102,21,21,19,192
2024-03-31 13:50:00,30,29,13,26,25,22,145
2024-03-31 14:00:00,28,19,10,30,27,22,136
2024-03-31 14:10:00,26,18,10,27,27,24,132
2024-03-31 14:20:00,23,17,87,26,26,24,203
2024-03-31 14:30:00,32,23,1058,22,24,22,1181
2024-03-31 14:40:00,31,27,2928,19,21,14,3040
2024-03-31 14:50:00,23,20,1661,33,36,27,1800
2024-03-31 15:00:00,20,16,398,32,28,24,518
2024-03-31 15:10:00,30,20,1256,26,20,26,1378
2024-03-31 15:20:00,14,15,2013,29,28,15,2114
2024-03-31 15:30:00,21,22,1215,26,26,19,1329
2024-03-31 15:40:00,17,13,310,26,26,18,410
2024-03-31 15:50:00,21,21,973,24,26,13,1078
2024-03-31 16:00:00,30,19,509,27,23,20,628
2024-03-31 16:10:00,22,15,241,25,25,21,349
2024-03-31 16:20:00,24,19,77,20,19,16,175
2024-03-31 16:30:00,27,19,13,23,22,19,123
2024-03-31 16:40:00,24,18,5,26,26,19,118
2024-03-31 16:50:00,27,18,353,21,20,16,455
2024-03-31 17:00:00,22,16,631,37,34,27,767
2024-03-31 17:10:00,34,25,1098,33,31,26,1247
2024-03-31 17:20:00,35,23,128,32,33,24,275
2024-03-31 17:30:00,17,16,102,42,40,26,243
2024-03-31 17:40:00,24,20,666,32,30,22,794
2024-03-31 17:50:00,24,19,1057,33,33,27,1193
2024-03-31 18:00:00,30,20,1161,35,36,22,1304
2024-03-31 18:10:00,27,21,713,46,49,30,886
2024-03-31 18:20:00,24,23,288,28,26,25,414
2024-03-31 18:30:00,26,15,737,30,28,18,854
2024-03-31 18:40:00,21,18,9,25,25,22,120
2024-03-31 18:50:00,18,17,5,20,17,13,90
2024-03-31 19:00:00,16,14,18,36,40,32,156
2024-03-31 19:10:00,25,21,9,27,29,21,132
2024-03-31 19:20:00,24,18,175,20,19,15,271
2024-03-31 19:30:00,24,17,234,21,24,15,335
2024-03-31 19:40:00,26,18,330,26,28,17,445
2024-03-31 19:50:00,16,13,199,13,16,11,268
2024-03-31 20:00:00,20,15,151,26,23,17,252
2024-03-31 20:10:00,16,12,146,23,22,21,240
2024-03-31 20:20:00,15,12,357,17,18,22,441
2024-03-31 20:30:00,16,10,25,16,15,18,100
2024-03-31 20:40:00,14,11,27,14,13,10,89
2024-03-31 20:50:00,14,14,15,16,15,19,93
2024-03-31 21:00:00,20,14,14,17,18,20,103
2024-03-31 21:10:00,15,11,12,23,23,18,102
2024-03-31 21:20:00,11,9,3,18,19,15,75
2024-03-31 21:30:00,14,12,3,16,14,22,81
2024-03-31 21:40:00,21,14,7,18,18,15,93
2024-03-31 21:50:00,16,14,12,19,14,14,89
2024-03-31 22:00:00,10,11,6,21,22,19,89
2024-03-31 22:10:00,17,14,6,10,9,9,65
2024-03-31 22:20:00,14,13,5,9,9,12,62
2024-03-31 22:30:00,10,12,3,7,6,3,41
2024-03-31 22:40:00,20,14,3,15,13,10,75
2024-03-31 22:50:00,12,11,7,20,20,13,83
2024-03-31 23:00:00,13,8,5,6,7,5,44
2024-03-31 23:10:00,18,12,3,8,7,6,54
2024-03-31 23:20:00,13,9,4,7,6,6,45
2024-03-31 23:30:00,8,6,4,13,13,10,54
2024-03-31 23:40:00,7,7,8,11,12,9,54
2024-03-31 23:50:00,11,10,2,6,5,4,38
2024-04-01 00:00:00,12,10,1,3,3,5,34
2024-04-01 00:10:00,4,5,7,8,9,10,43
2024-04-01 00:20:00,6,7,2,9,10,7,41
2024-04-01 00:30:00,11,10,1,3,4,3,32
2024-04-01 00:40:00,4,4,1,5,5,5,24
2024-04-01 00:50:00,10,9,1,12,10,7,49
2024-04-01 01:00:00,4,5,2,8,9,7,35
2024-04-01 01:10:00,10,7,0,4,4,2,27
2024-04-01 01:20:00,9,9,3,10,8,6,45
2024-04-01 01:30:00,5,4,1,8,8,4,30
2024-04-01 01:40:00,8,6,1,3,3,3,24
2024-04-01 01:50:00,4,5,1,7,5,4,26
2024-04-01 02:00:00,8,7,2,3,3,2,25
2024-04-01 02:10:00,2,1,2,6,6,6,23
2024-04-01 02:20:00,0,0,2,4,4,4,14
2024-04-01 02:30:00,4,4,0,5,3,2,18
2024-04-01 02:40:00,2,2,1,5,5,5,20
2024-04-01 02:50:00,4,5,3,7,4,3,26
2024-04-01 03:00:00,4,3,1,2,2,1,13
2024-04-01 03:10:00,4,4,1,2,4,2,17
2024-04-01 03:20:00,5,4,1,1,1,1,13
2024-04-01 03:30:00,5,5,3,1,1,1,16
2024-04-01 03:40:00,2,2,3,5,3,4,19
2024-04-01 03:50:00,1,2,41,2,2,2,50
2024-04-01 04:00:00,0,0,19,4,4,4,31
2024-04-01 04:10:00,1,1,0,2,2,2,8
2024-04-01 04:20:00,2,2,0,1,1,1,7
2024-04-01 04:30:00,1,0,1,3,3,4,12
2024-04-01 04:40:00,2,3,0,1,1,1,8
2024-04-01 04:50:00,1,1,0,1,1,1,5
2024-04-01 05:00:00,2,2,16,5,4,4,33
2024-04-01 05:10:00,1,1,11,3,2,2,20
2024-04-01 05:20:00,2,2,6,3,2,3,18
2024-04-01 05:30:00,3,3,2,6,4,5,23
2024-04-01 05:40:00,3,2,3,4,4,4,20
2024-04-01 05:50:00,2,2,1,1,1,1,8
2024-04-01 06:00:00,8,6,3,7,6,9,39
2024-04-01 06:10:00,7,7,2,3,4,2,25
2024-04-01 06:20:00,7,6,2,4,3,3,25
2024-04-01 06:30:00,3,3,0,1,1,1,9
2024-04-01 06:40:00,5,7,0,2,2,2,18
2024-04-01 06:50:00,6,5,0,2,2,6,21
2024-04-01 07:00:00,2,2,0,2,3,2,11
2024-04-01 07:10:00,2,2,0,1,0,1,6
2024-04-01 07:20:00,5,5,1,1,1,2,15
2024-04-01 07:30:00,7,5,10,7,7,6,42
2024-04-01 07:40:00,2,4,3,4,4,4,21
2024-04-01 07:50:00,4,5,0,1,1,1,12
2024-04-01 08:00:00,5,5,0,3,4,3,20
2024-04-01 08:10:00,2,2,3,2,3,2,14
2024-04-01 08:20:00,3,3,4,7,5,5,27
2024-04-01 08:30:00,3,4,5,8,8,7,35
2024-04-01 08:40:00,6,6,3,4,5,4,28
2024-04-01 08:50:00,6,7,1,4,4,3,25
2024-04-01 09:00:00,5,5,2,13,13,11,49
2024-04-01 09:10:00,8,8,0,7,6,5,34
2024-04-01 09:20:00,9,8,1,8,6,5,37
2024-04-01 09:30:00,6,6,1,11,12,11,47
2024-04-01 09:40:00,18,14,6,11,8,6,63
2024-04-01 09:50:00,9,7,8,7,10,9,50
2024-04-01 10:00:00,14,10,11,18,16,12,81
2024-04-01 10:10:00,18,12,5,10,10,9,64
2024-04-01 10:20:00,16,16,11,12,12,13,80
2024-04-01 10:30:00,18,16,11,12,10,9,76
2024-04-01 10:40:00,20,17,4,14,14,12,81
2024-04-01 10:50:00,18,16,11,19,18,14,96
2024-04-01 11:00:00,17,12,13,20,20,18,100
2024-04-01 11:10:00,22,15,12,14,11,9,83
2024-04-01 11:20:00,15,12,3,23,23,16,92
2024-04-01 11:30:00,26,14,3,15,16,16,90
2024-04-01 11:40:00,23,17,2,16,15,13,86
2024-04-01 11:50:00,23,20,7,23,22,18,113
2024-04-01 12:00:00,20,17,8,16,16,15,92
2024-04-01 12:10:00,23,20,13,17,18,13,104
2024-04-01 12:20:00,19,17,14,19,17,15,101
2024-04-01 12:30:00,25,17,16,25,24,20,127
2024-04-01 12:40:00,19,17,5,21,22,16,100
2024-04-01 12:50:00,18,14,10,18,17,15,92
2024-04-01 13:00:00,23,21,10,22,21,16,113
2024-04-01 13:10:00,18,14,6,27,23,19,107
2024-04-01 13:20:00,19,17,6,18,18,16,94
2024-04-01 13:30:00,16,15,8,22,19,17,97
2024-04-01 13:40:00,23,19,8,32,31,17,130
2024-04-01 13:50:00,23,22,8,22,22,17,114
2024-04-01 14:00:00,33,22,5,19,19,22,120
2024-04-01 14:10:00,28,20,16,29,29,16,138
2024-04-01 14:20:00,32,21,15,22,21,17,128
2024-04-01 14:30:00,20,18,9,32,32,17,128
2024-04-01 14:40:00,28,17,17,32,29,18,141
2024-04-01 14:50:00,30,24,14,30,30,22,150
2024-04-01 15:00:00,30,25,25,30,29,22,161
2024-04-01 15:10:00,25,18,21,23,22,20,129
2024-04-01 15:20:00,20,18,24,17,16,16,111
2024-04-01 15:30:00,15,14,8,25,27,19,108
2024-04-01 15:40:00,22,15,7,28,27,22,121
2024-04-01 15:50:00,22,18,3,13,13,11,80
2024-04-01 16:00:00,19,14,5,24,21,16,99
2024-04-01 16:10:00,22,16,5,26,27,20,116
2024-04-01 16:20:00,24,16,11,25,20,17,113
2024-04-01 16:30:00,21,17,20,31,29,20,138
2024-04-01 16:40:00,25,22,16,29,30,19,141
2024-04-01 16:50:00,27,22,19,27,25,20,140
2024-04-01 17:00:00,29,17,18,32,30,18,144
2024-04-01 17:10:00,25,19,17,37,34,24,156
2024-04-01 17:20:00,33,20,14,26,30,18,141
2024-04-01 17:30:00,30,20,12,29,32,23,146
2024-04-01 17:40:00,29,26,8,24,24,22,133
2024-04-01 17:50:00,26,18,10,29,28,21,132
2024-04-01 18:00:00,29,20,6,27,26,21,129
2024-04-01 18:10:00,20,19,7,21,18,18,103
2024-04-01 18:20:00,23,19,12,33,35,26,148
2024-04-01 18:30:00,23,18,12,17,18,14,102
2024-04-01 18:40:00,26,15,17,32,31,26,147
2024-04-01 18:50:00,37,22,15,28,26,16,144
2024-04-01 19:00:00,22,21,7,24,23,20,117
2024-04-01 19:10:00,30,21,15,31,32,24,153
2024-04-01 19:20:00,24,18,11,32,30,20,135
2024-04-01 19:30:00,23,21,8,28,27,21,128
2024-04-01 19:40:00,19,15,5,17,17,17,90
2024-04-01 19:50:00,30,22,13,21,18,18,122
2024-04-01 20:00:00,24,16,3,17,16,14,90
2024-04-01 20:10:00,23,19,8,23,24,9,106
2024-04-01 20:20:00,21,12,8,22,23,16,102
2024-04-01 20:30:00,18,12,5,18,16,12,81
2024-04-01 20:40:00,26,20,2,19,16,11,94
2024-04-01 20:50:00,16,14,6,20,20,15,91
2024-04-01 21:00:00,21,14,7,23,20,17,102
2024-04-01 21:10:00,21,16,12,25,25,18,117
2024-04-01 21:20:00,17,14,16,26,24,20,117
2024-04-01 21:30:00,9,6,2,10,10,11,48
2024-04-01 21:40:00,13,15,11,17,17,14,87
2024-04-01 21:50:00,11,10,4,19,18,14,76
2024-04-01 22:00:00,11,10,5,12,14,13,65
2024-04-01 22:10:00,15,17,8,11,11,10,72
2024-04-01 22:20:00,13,13,4,13,12,13,68
2024-04-01 22:30:00,15,13,6,9,9,10,62
2024-04-01 22:40:00,13,9,3,10,8,10,53
2024-04-01 22:50:00,15,13,2,6,6,5,47
2024-04-01 23:00:00,16,15,1,5,5,7,49
2024-04-01 23:10:00,11,11,1,9,8,8,48
2024-04-01 23:20:00,7,6,10,6,5,5,39
2024-04-01 23:30:00,4,2,13,10,10,5,44
2024-04-01 23:40:00,5,4,4,5,5,6,29
2024-04-01 23:50:00,8,8,6,12,9,12,55
2024-04-02 00:00:00,9,6,35,8,7,9,74
2024-04-02 00:10:00,8,7,17,5,5,6,48
2024-04-02 00:20:00,3,3,50,8,11,7,82
2024-04-02 00:30:00,3,3,19,4,3,4,36
2024-04-02 00:40:00,2,2,16,2,1,1,24
2024-04-02 00:50:00,2,2,264,4,4,3,279
2024-04-02 01:00:00,4,3,351,1,1,0,360
2024-04-02 01:10:00,6,6,132,5,4,5,158
2024-04-02 01:20:00,3,4,58,6,4,4,79
2024-04-02 01:30:00,4,5,232,2,2,2,247
2024-04-02 01:40:00,3,3,38,3,3,2,52
2024-04-02 01:50:00,7,5,57,6,3,3,81
2024-04-02 02:00:00,1,1,50,4,4,5,65
2024-04-02 02:10:00,4,4,28,2,0,0,38
2024-04-02 02:20:00,1,1,63,1,1,1,68
2024-04-02 02:30:00,1,0,33,1,1,1,37
2024-04-02 02:40:00,0,0,19,2,3,2,26
2024-04-02 02:50:00,0,0,537,1,1,2,541
2024-04-02 03:00:00,2,2,545,1,1,0,551
2024-04-02 03:10:00,4,1,336,4,4,4,353
2024-04-02 03:20:00,1,1,140,2,2,4,150
2024-04-02 03:30:00,0,0,285,0,0,0,285
2024-04-02 03:40:00,1,1,444,0,0,0,446
2024-04-02 03:50:00,1,1,408,5,4,3,422
2024-04-02 04:00:00,2,2,176,4,3,3,190
2024-04-02 04:10:00,3,2,1,3,2,4,15
2024-04-02 04:20:00,1,0,0,2,2,2,7
2024-04-02 04:30:00,1,1,0,3,3,3,11
2024-04-02 04:40:00,2,4,0,4,3,3,16
2024-04-02 04:50:00,1,1,49,4,4,4,63
2024-04-02 05:00:00,4,0,33,5,5,5,52
2024-04-02 05:10:00,8,3,16,11,12,12,62
2024-04-02 05:20:00,2,2,42,10,10,9,75
2024-04-02 05:30:00,5,5,26,11,11,11,69
2024-04-02 05:40:00,7,6,137,19,19,20,208
2024-04-02 05:50:00,9,5,411,16,16,15,472
2024-04-02 06:00:00,14,11,31,17,17,12,102
2024-04-02 06:10:00,23,15,25,19,17,13,112
2024-04-02 06:20:00,14,8,17,21,21,20,101
2024-04-02 06:30:00,15,15,16,22,22,23,113
2024-04-02 06:40:00,25,20,14,29,30,27,145
2024-04-02 06:50:00,32,26,12,35,30,22,157
2024-04-02 07:00:00,27,15,11,32,33,19,137
2024-04-02 07:10:00,19,11,13,33,32,23,131
2024-04-02 07:20:00,30,16,10,29,27,17,129
2024-04-02 07:30:00,43,23,43,33,39,20,201
2024-04-02 07:40:00,32,23,46,32,33,27,193
2024-04-02 07:50:00,33,18,24,30,31,22,158
2024-04-02 08:00:00,27,23,42,35,36,20,183
2024-04-02 08:10:00,24,15,41,54,57,28,219
2024-04-02 08:20:00,27,22,52,45,43,28,217
2024-04-02 08:30:00,24,14,26,30,31,20,145
2024-04-02 08:40:00,29,20,40,41,42,27,199
2024-04-02 08:50:00,34,24,42,38,36,27,201
2024-04-02 09:00:00,32,26,13,35,32,22,160
2024-04-02 09:10:00,26,19,18,33,32,19,147
2024-04-02 09:20:00,28,17,8,27,27,18,125
2024-04-02 09:30:00,30,20,19,31,30,19,149
2024-04-02 09:40:00,38,20,22,39,39,23,181
2024-04-02 09:50:00,36,22,44,35,33,22,192
2024-04-02 10:00:00,34,20,42,44,45,27,212
2024-04-02 10:10:00,45,21,55,45,37,25,228
2024-04-02 10:20:00,39,17,31,31,33,28,179
2024-04-02 10:30:00,25,24,33,32,32,20,166
2024-04-02 10:40:00,35,19,16,33,32,20,155
2024-04-02 10:50:00,28,19,30,30,31,20,158
2024-04-02 11:00:00,44,23,48,47,45,23,230
2024-04-02 11:10:00,32,19,32,33,31,21,168
2024-04-02 11:20:00,50,26,18,33,30,23,180
2024-04-02 11:30:00,43,28,16,39,37,27,190
2024-04-02 11:40:00,30,21,18,42,43,28,182
2024-04-02 11:50:00,29,22,17,49,46,28,191
2024-04-02 12:00:00,41,28,43,50,50,28,240
2024-04-02 12:10:00,35,22,36,51,51,22,217
2024-04-02 12:20:00,40,24,49,57,53,33,256
2024-04-02 12:30:00,31,23,26,43,44,26,193
2024-04-02 12:40:00,41,28,37,54,54,32,246
2024-04-02 12:50:00,35,23,48,61,59,36,262
2024-04-02 13:00:00,32,22,49,53,50,28,234
2024-04-02 13:10:00,35,24,32,49,47,25,212
2024-04-02 13:20:00,41,28,32,44,41,29,215
2024-04-02 13:30:00,31,23,17,45,46,27,189
2024-04-02 13:40:00,37,22,12,34,32,23,160
2024-04-02 13:50:00,44,24,11,33,31,17,160
2024-04-02 14:00:00,33,18,14,34,36,20,155
2024-04-02 14:10:00,43,26,44,52,50,24,239
2024-04-02 14:20:00,39,24,33,44,45,27,212
2024-04-02 14:30:00,50,35,30,51,48,26,240
2024-04-02 14:40:00,52,34,27,40,40,20,213
2024-04-02 14:50:00,44,26,24,46,42,32,214
2024-04-02 15:00:00,43,31,20,42,39,22,197
2024-04-02 15:10:00,48,28,10,40,39,24,189
2024-04-02 15:20:00,43,24,14,42,42,32,197
2024-04-02 15:30:00,57,35,3,46,47,34,222
2024-04-02 15:40:00,70,33,9,42,40,35,229
2024-04-02 15:50:00,59,33,21,43,39,25,220
2024-04-02 16:00:00,42,25,19,44,46,28,204
2024-04-02 16:10:00,41,32,26,42,40,31,212
2024-04-02 16:20:00,56,27,39,42,46,32,242
2024-04-02 16:30:00,51,26,41,55,80,26,279
2024-04-02 16:40:00,54,30,16,32,33,20,185
2024-04-02 16:50:00,48,32,28,47,38,26,219
2024-04-02 17:00:00,44,23,17,28,27,21,160
2024-04-02 17:10:00,42,31,26,34,35,28,196
2024-04-02 17:20:00,47,30,22,38,33,39,209
2024-04-02 17:30:00,47,32,23,42,41,30,215
2024-04-02 17:40:00,25,29,22,42,40,25,183
2024-04-02 17:50:00,41,30,9,32,26,26,164
2024-04-02 18:00:00,38,23,17,49,47,34,208
2024-04-02 18:10:00,45,28,13,34,29,31,180
2024-04-02 18:20:00,34,26,15,29,30,24,158
2024-04-02 18:30:00,40,21,19,45,43,31,199
2024-04-02 18:40:00,45,36,20,31,28,21,181
2024-04-02 18:50:00,35,27,22,32,33,26,175
2024-04-02 19:00:00,35,28,20,27,27,23,160
2024-04-02 19:10:00,26,21,21,27,29,16,140
2024-04-02 19:20:00,30,20,18,25,28,18,139
2024-04-02 19:30:00,35,23,17,31,34,21,161
2024-04-02 19:40:00,27,13,8,24,24,22,118
2024-04-02 19:50:00,34,16,5,32,30,17,134
2024-04-02 20:00:00,25,20,5,17,20,16,103
2024-04-02 20:10:00,25,19,7,18,17,14,100
2024-04-02 20:20:00,18,16,6,11,15,12,78
2024-04-02 20:30:00,22,21,10,16,13,16,98
2024-04-02 20:40:00,23,16,6,15,15,8,83
2024-04-02 20:50:00,22,17,12,18,19,12,100
2024-04-02 21:00:00,27,19,9,13,12,13,93
2024-04-02 21:10:00,19,16,15,19,19,16,104
2024-04-02 21:20:00,14,10,17,23,22,17,103
2024-04-02 21:30:00,14,11,8,19,17,26,95
2024-04-02 21:40:00,17,13,11,26,25,20,112
2024-04-02 21:50:00,17,15,5,14,11,19,81
2024-04-02 22:00:00,13,11,4,16,18,17,79
2024-04-02 22:10:00,16,18,7,13,10,14,78
2024-04-02 22:20:00,17,19,3,10,7,8,64
2024-04-02 22:30:00,16,11,8,11,13,10,69
2024-04-02 22:40:00,15,11,2,8,6,9,51
2024-04-02 22:50:00,17,12,3,4,4,6,46
2024-04-02 23:00:00,20,14,3,9,6,6,58
2024-04-02 23:10:00,17,12,3,14,8,9,63
2024-04-02 23:20:00,5,6,2,4,3,2,22
2024-04-02 23:30:00,9,5,7,11,10,9,51
2024-04-02 23:40:00,6,6,3,6,5,6,32
2024-04-02 23:50:00,1,1,7,6,5,7,27
2024-04-03 00:00:00,7,7,4,8,8,5,39
2024-04-03 00:10:00,3,2,0,1,1,1,8
2024-04-03 00:20:00,7,8,4,4,6,3,32
2024-04-03 00:30:00,7,8,1,9,8,6,39
2024-04-03 00:40:00,1,1,4,5,6,8,25
2024-04-03 00:50:00,2,3,3,5,4,4,21
2024-04-03 01:00:00,6,5,3,2,1,1,18
2024-04-03 01:10:00,3,3,6,3,3,3,21
2024-04-03 01:20:00,4,6,5,1,2,3,21
2024-04-03 01:30:00,3,3,6,1,2,2,17
2024-04-03 01:40:00,1,1,35,1,1,1,40
2024-04-03 01:50:00,2,2,8,4,3,3,22
2024-04-03 02:00:00,2,2,4,0,0,0,8
2024-04-03 02:10:00,1,1,4,2,3,3,14
2024-04-03 02:20:00,2,1,6,1,1,2,13
2024-04-03 02:30:00,3,3,2,1,0,0,9
2024-04-03 02:40:00,1,1,15,2,2,2,23
2024-04-03 02:50:00,1,1,4,2,2,3,13
2024-04-03 03:00:00,2,1,3,0,0,0,6
2024-04-03 03:10:00,2,3,3,5,4,5,22
2024-04-03 03:20:00,2,2,22,2,2,2,32
2024-04-03 03:30:00,0,0,7,0,0,0,7
2024-04-03 03:40:00,0,0,19,1,1,2,23
2024-04-03 03:50:00,2,2,2,4,4,5,19
2024-04-03 04:00:00,1,0,1,3,3,3,11
2024-04-03 04:10:00,3,3,0,2,2,3,13
2024-04-03 04:20:00,0,0,0,2,2,1,5
2024-04-03 04:30:00,4,2,1,3,4,4,18
2024-04-03 04:40:00,3,3,0,3,3,3,15
2024-04-03 04:50:00,2,2,1,5,3,3,16
2024-04-03 05:00:00,5,1,3,7,7,6,29
2024-04-03 05:10:00,6,4,6,11,11,8,46
2024-04-03 05:20:00,6,3,11,12,13,12,57
2024-04-03 05:30:00,7,6,5,5,6,4,33
2024-04-03 05:40:00,11,11,11,25,23,12,93
2024-04-03 05:50:00,6,3,15,20,19,12,75
2024-04-03 06:00:00,16,10,6,12,12,9,65
2024-04-03 06:10:00,19,8,11,15,13,11,77
2024-04-03 06:20:00,20,11,5,27,26,14,103
2024-04-03 06:30:00,14,13,9,25,27,14,102
2024-04-03 06:40:00,25,15,12,29,28,15,124
2024-04-03 06:50:00,23,12,9,30,27,20,121
2024-04-03 07:00:00,21,16,13,48,47,24,169
2024-04-03 07:10:00,32,22,5,29,22,15,125
2024-04-03 07:20:00,28,17,20,36,39,30,170
2024-04-03 07:30:00,27,20,20,32,27,22,148
2024-04-03 07:40:00,30,17,18,30,28,22,145
2024-04-03 07:50:00,37,21,33,43,45,24,203
2024-04-03 08:00:00,28,19,18,35,31,21,152
2024-04-03 08:10:00,34,18,20,41,42,20,175
2024-04-03 08:20:00,28,15,29,50,49,31,202
2024-04-03 08:30:00,27,18,35,41,41,25,187
2024-04-03 08:40:00,29,25,19,44,42,22,181
2024-04-03 08:50:00,26,20,18,38,37,20,159
2024-04-03 09:00:00,33,19,12,32,34,23,153
