datetime,D21Z,V22Z,D51Z,V52Z,D81Z,V82Z,D111Z,V112Z,Total
2024-03-21 19:20:00,8,5,7,43,15,5,60,26,169
2024-03-21 19:30:00,11,7,2,47,16,10,50,27,170
2024-03-21 19:40:00,6,3,16,33,15,11,35,18,137
2024-03-21 19:50:00,10,1,5,31,12,9,54,28,150
2024-03-21 20:00:00,11,8,8,34,12,7,43,28,151
2024-03-21 20:10:00,7,3,3,34,9,12,52,26,146
2024-03-21 20:20:00,6,3,12,28,13,56,47,29,194
2024-03-21 20:30:00,9,4,6,35,14,10,48,31,157
2024-03-21 20:40:00,8,6,11,29,17,14,39,32,156
2024-03-21 20:50:00,5,3,8,32,7,3,39,27,124
2024-03-21 21:00:00,9,4,15,32,6,2,40,24,132
2024-03-21 21:10:00,4,2,8,41,13,15,32,26,141
2024-03-21 21:20:00,10,6,12,31,7,5,24,18,113
2024-03-21 21:30:00,1,0,3,18,9,4,38,27,100
2024-03-21 21:40:00,5,3,8,31,4,5,34,23,113
2024-03-21 21:50:00,4,6,4,26,10,7,33,26,116
2024-03-21 22:00:00,1,0,6,25,5,6,44,32,119
2024-03-21 22:10:00,5,4,8,26,6,8,32,15,104
2024-03-21 22:20:00,4,4,2,17,6,6,31,31,101
2024-03-21 22:30:00,1,0,5,16,5,8,18,16,69
2024-03-21 22:40:00,4,1,5,18,4,3,28,25,88
2024-03-21 22:50:00,7,5,2,20,2,1,27,24,88
2024-03-21 23:00:00,2,1,5,20,2,3,30,18,81
2024-03-21 23:10:00,3,2,1,10,3,3,19,20,61
2024-03-21 23:20:00,6,2,0,9,2,3,13,17,52
2024-03-21 23:30:00,0,0,1,16,2,2,14,13,48
2024-03-21 23:40:00,1,1,0,5,5,1,8,9,30
2024-03-21 23:50:00,1,1,0,8,1,1,14,13,39
2024-03-22 00:00:00,2,1,4,9,2,1,12,12,43
2024-03-22 00:10:00,2,1,2,16,2,2,3,3,31
2024-03-22 00:20:00,0,0,0,4,2,3,9,10,28
2024-03-22 00:30:00,2,0,0,5,6,5,5,5,28
2024-03-22 00:40:00,0,0,0,6,1,1,7,7,22
2024-03-22 00:50:00,0,0,2,6,1,1,6,12,28
2024-03-22 01:00:00,1,1,1,3,1,1,4,5,17
2024-03-22 01:10:00,0,0,0,3,2,3,8,10,26
2024-03-22 01:20:00,0,0,1,3,3,3,3,2,15
2024-03-22 01:30:00,0,0,1,5,0,0,0,0,6
2024-03-22 01:40:00,0,0,0,4,0,0,2,3,9
2024-03-22 01:50:00,0,0,2,4,0,0,2,2,10
2024-03-22 02:00:00,0,0,0,4,2,2,3,4,15
2024-03-22 02:10:00,0,0,1,3,0,0,2,3,9
2024-03-22 02:20:00,0,0,1,4,0,0,1,1,7
2024-03-22 02:30:00,1,1,0,4,1,1,4,4,16
2024-03-22 02:40:00,0,0,0,6,0,0,3,4,13
2024-03-22 02:50:00,0,0,0,5,1,1,2,2,11
2024-03-22 03:00:00,1,0,0,2,2,0,0,0,5
2024-03-22 03:10:00,0,0,0,2,0,0,1,1,4
2024-03-22 03:20:00,0,0,0,4,0,0,1,1,6
2024-03-22 03:30:00,1,1,0,4,1,2,0,0,9
2024-03-22 03:40:00,0,0,1,5,3,4,5,7,25
2024-03-22 03:50:00,0,0,2,10,0,0,3,5,20
2024-03-22 04:00:00,0,0,2,8,1,1,2,3,17
2024-03-22 04:10:00,0,0,1,6,0,0,4,5,16
2024-03-22 04:20:00,0,0,0,16,0,0,3,2,21
2024-03-22 04:30:00,0,0,0,8,0,0,1,1,10
2024-03-22 04:40:00,0,0,2,12,3,1,5,4,27
2024-03-22 04:50:00,0,0,4,32,2,1,4,4,47
2024-03-22 05:00:00,0,0,5,22,1,1,6,9,44
2024-03-22 05:10:00,1,0,11,29,3,4,7,8,63
2024-03-22 05:20:00,1,1,20,38,5,5,8,9,87
2024-03-22 05:30:00,0,0,10,53,4,5,7,8,87
2024-03-22 05:40:00,1,1,23,56,7,5,7,7,107
2024-03-22 05:50:00,3,3,26,58,6,5,7,8,116
2024-03-22 06:00:00,2,2,17,41,8,9,13,12,104
2024-03-22 06:10:00,3,2,21,74,6,5,15,12,138
2024-03-22 06:20:00,2,2,31,69,4,6,22,19,155
2024-03-22 06:30:00,3,1,25,58,8,7,22,15,139
2024-03-22 06:40:00,5,4,23,70,11,7,20,18,158
2024-03-22 06:50:00,4,2,24,96,14,9,30,20,199
2024-03-22 07:00:00,6,4,19,74,5,3,42,22,175
2024-03-22 07:10:00,4,2,28,101,12,6,21,17,191
2024-03-22 07:20:00,10,5,25,90,20,13,38,24,225
2024-03-22 07:30:00,8,4,25,96,22,14,35,21,225
2024-03-22 07:40:00,17,9,35,59,17,10,40,27,214
2024-03-22 07:50:00,11,3,35,87,26,9,39,28,238
2024-03-22 08:00:00,14,6,9,72,24,8,54,31,218
2024-03-22 08:10:00,11,6,19,97,22,12,32,18,217
2024-03-22 08:20:00,9,5,24,80,22,9,48,25,222
2024-03-22 08:30:00,4,2,18,69,20,11,43,25,192
2024-03-22 08:40:00,19,11,12,76,18,15,37,16,204
2024-03-22 08:50:00,10,7,15,68,19,9,53,30,211
2024-03-22 09:00:00,8,6,10,66,18,15,45,23,191
2024-03-22 09:10:00,17,9,14,69,20,12,41,23,205
2024-03-22 09:20:00,10,5,14,88,12,9,40,27,205
2024-03-22 09:30:00,15,9,22,75,25,13,46,32,237
2024-03-22 09:40:00,11,11,36,52,23,16,50,29,228
2024-03-22 09:50:00,12,5,33,56,16,6,42,29,199
2024-03-22 10:00:00,11,6,31,50,15,10,63,45,231
2024-03-22 10:10:00,8,8,31,57,13,10,50,23,200
2024-03-22 10:20:00,10,5,33,56,15,9,43,24,195
2024-03-22 10:30:00,23,11,35,53,19,7,48,31,227
2024-03-22 10:40:00,14,7,30,47,27,11,48,35,219
2024-03-22 10:50:00,21,8,24,69,17,10,50,26,225
2024-03-22 11:00:00,17,9,29,47,16,9,58,29,214
2024-03-22 11:10:00,20,9,31,58,26,14,64,34,256
2024-03-22 11:20:00,7,3,25,64,15,8,59,40,221
2024-03-22 11:30:00,9,5,23,53,11,11,80,37,229
2024-03-22 11:40:00,13,6,30,49,15,8,58,37,216
2024-03-22 11:50:00,12,5,32,46,21,13,75,35,239
2024-03-22 12:00:00,12,7,27,54,20,10,75,29,234
2024-03-22 12:10:00,13,6,21,48,17,11,100,27,243
2024-03-22 12:20:00,10,6,22,46,13,11,85,31,224
2024-03-22 12:30:00,19,7,4,69,17,8,94,33,251
2024-03-22 12:40:00,21,8,18,72,14,9,80,35,257
2024-03-22 12:50:00,15,7,11,71,11,7,98,33,253
2024-03-22 13:00:00,12,6,6,75,17,15,87,25,243
2024-03-22 13:10:00,18,7,21,63,22,13,111,34,289
2024-03-22 13:20:00,18,6,9,62,15,11,111,22,254
2024-03-22 13:30:00,14,5,17,69,17,9,86,31,248
2024-03-22 13:40:00,16,10,11,119,21,13,85,29,304
2024-03-22 13:50:00,18,7,17,116,14,9,106,42,329
2024-03-22 14:00:00,23,6,12,76,19,12,100,37,285
2024-03-22 14:10:00,18,8,14,70,20,13,105,37,285
2024-03-22 14:20:00,21,11,17,70,21,12,122,34,308
2024-03-22 14:30:00,23,10,17,72,11,12,112,27,284
2024-03-22 14:40:00,28,9,17,61,19,8,106,29,277
2024-03-22 14:50:00,20,9,18,71,20,5,126,21,290
2024-03-22 15:00:00,22,15,2,57,16,8,126,24,270
2024-03-22 15:10:00,21,11,20,80,17,9,118,6,282
2024-03-22 15:20:00,15,10,12,63,16,10,116,15,257
2024-03-22 15:30:00,12,7,16,68,17,9,119,17,265
2024-03-22 15:40:00,17,7,19,69,23,11,114,10,270
2024-03-22 15:50:00,16,7,16,72,16,7,141,24,299
2024-03-22 16:00:00,14,12,14,59,23,12,113,1,248
2024-03-22 16:10:00,13,8,16,54,13,9,170,17,300
2024-03-22 16:20:00,14,7,8,55,15,10,118,12,239
2024-03-22 16:30:00,12,6,16,72,18,9,109,29,271
2024-03-22 16:40:00,12,8,17,67,15,11,79,28,237
2024-03-22 16:50:00,10,5,9,55,15,14,100,30,238
2024-03-22 17:00:00,10,4,4,60,16,10,85,16,205
2024-03-22 17:10:00,17,7,19,57,17,18,95,36,266
2024-03-22 17:20:00,20,11,15,73,17,11,88,35,270
2024-03-22 17:30:00,15,7,14,62,15,13,87,32,245
2024-03-22 17:40:00,17,8,6,65,24,7,64,33,224
2024-03-22 17:50:00,17,10,10,70,18,8,82,33,248
2024-03-22 18:00:00,16,8,14,50,22,11,77,29,227
2024-03-22 18:10:00,6,3,6,50,17,10,66,25,183
2024-03-22 18:20:00,17,6,15,66,11,4,72,31,222
2024-03-22 18:30:00,5,2,3,26,12,5,24,17,94
2024-03-22 18:40:00,8,2,8,19,5,2,27,12,83
2024-03-22 18:50:00,2,1,7,43,7,6,44,15,125
2024-03-22 19:00:00,7,4,4,55,7,9,54,23,163
2024-03-22 19:10:00,8,6,12,41,19,10,55,28,179
2024-03-22 19:20:00,7,4,9,56,11,8,61,31,187
2024-03-22 19:30:00,13,7,0,59,14,12,50,35,190
2024-03-22 19:40:00,10,6,8,50,12,10,42,21,159
2024-03-22 19:50:00,9,4,7,49,10,9,43,26,157
2024-03-22 20:00:00,3,0,5,39,11,10,55,35,158
2024-03-22 20:10:00,3,3,13,34,13,12,35,20,133
2024-03-22 20:20:00,3,2,9,44,19,13,45,32,167
2024-03-22 20:30:00,9,5,12,39,10,8,43,28,154
2024-03-22 20:40:00,4,3,12,38,7,7,40,24,135
2024-03-22 20:50:00,2,2,10,35,7,6,27,19,108
2024-03-22 21:00:00,3,1,10,38,11,16,23,21,123
2024-03-22 21:10:00,1,1,15,42,6,3,34,24,126
2024-03-22 21:20:00,6,5,13,40,3,3,32,26,128
2024-03-22 21:30:00,5,5,7,26,1,1,32,25,102
2024-03-22 21:40:00,6,3,12,29,5,3,32,26,116
2024-03-22 21:50:00,3,4,5,26,5,5,33,32,113
2024-03-22 22:00:00,9,9,8,31,9,6,37,25,134
2024-03-22 22:10:00,5,3,4,21,10,8,41,26,118
2024-03-22 22:20:00,4,2,4,32,7,5,41,31,126
2024-03-22 22:30:00,5,3,5,32,4,6,33,23,111
2024-03-22 22:40:00,7,3,5,24,6,5,22,21,93
2024-03-22 22:50:00,8,7,2,28,4,6,44,35,134
2024-03-22 23:00:00,9,3,2,22,6,7,27,26,102
2024-03-22 23:10:00,1,0,4,24,0,0,21,20,70
2024-03-22 23:20:00,7,5,3,15,2,2,24,24,82
2024-03-22 23:30:00,2,2,5,32,8,7,23,23,102
2024-03-22 23:40:00,2,1,1,17,8,6,27,20,82
2024-03-22 23:50:00,4,1,2,18,4,3,22,16,70
2024-03-23 00:00:00,0,0,4,17,4,8,31,23,87
2024-03-23 00:10:00,0,0,0,6,3,2,19,18,48
2024-03-23 00:20:00,0,0,1,15,0,0,18,29,63
2024-03-23 00:30:00,4,2,1,12,0,0,8,10,37
2024-03-23 00:40:00,0,0,0,13,4,4,19,19,59
2024-03-23 00:50:00,2,1,4,13,1,1,14,19,55
2024-03-23 01:00:00,2,1,1,8,1,1,12,11,37
2024-03-23 01:10:00,1,0,0,5,1,1,6,5,19
2024-03-23 01:20:00,2,2,0,10,0,0,20,17,51
2024-03-23 01:30:00,1,1,3,8,2,5,8,12,40
2024-03-23 01:40:00,0,0,0,6,1,1,14,14,36
2024-03-23 01:50:00,0,0,0,2,0,0,12,10,24
2024-03-23 02:00:00,0,0,2,7,0,0,11,13,33
2024-03-23 02:10:00,0,0,0,2,0,0,3,5,10
2024-03-23 02:20:00,5,0,1,8,1,1,13,16,45
2024-03-23 02:30:00,1,1,1,9,0,1,10,10,33
2024-03-23 02:40:00,1,1,0,2,2,0,10,10,26
2024-03-23 02:50:00,0,0,0,4,2,3,9,12,30
2024-03-23 03:00:00,0,0,1,7,1,0,11,12,32
2024-03-23 03:10:00,0,0,0,5,1,2,10,9,27
2024-03-23 03:20:00,0,0,0,5,0,0,9,8,22
2024-03-23 03:30:00,0,0,0,1,2,4,2,2,11
2024-03-23 03:40:00,1,1,0,4,4,4,7,6,27
2024-03-23 03:50:00,0,0,0,8,0,0,6,6,20
2024-03-23 04:00:00,0,0,0,7,1,1,4,5,18
2024-03-23 04:10:00,0,0,0,8,2,2,2,2,16
2024-03-23 04:20:00,0,0,1,8,2,1,6,7,25
2024-03-23 04:30:00,0,0,1,7,4,1,2,2,17
2024-03-23 04:40:00,0,0,1,6,2,1,4,7,21
2024-03-23 04:50:00,0,0,3,8,3,4,2,3,23
2024-03-23 05:00:00,0,0,4,14,2,2,6,9,37
2024-03-23 05:10:00,0,0,2,13,2,2,7,9,35
2024-03-23 05:20:00,0,0,1,23,1,1,8,9,43
2024-03-23 05:30:00,2,1,4,22,1,1,6,6,43
2024-03-23 05:40:00,3,3,13,25,1,1,7,15,68
2024-03-23 05:50:00,1,1,3,14,2,2,4,3,30
2024-03-23 06:00:00,3,2,9,15,2,3,5,3,42
2024-03-23 06:10:00,0,0,6,19,3,3,8,9,48
2024-03-23 06:20:00,3,3,5,25,3,3,7,7,56
2024-03-23 06:30:00,1,1,2,15,3,5,14,15,56
2024-03-23 06:40:00,4,4,10,24,1,1,21,13,78
2024-03-23 06:50:00,0,0,12,14,2,1,17,14,60
2024-03-23 07:00:00,2,2,7,13,5,4,10,11,54
2024-03-23 07:10:00,0,0,5,16,1,1,7,9,39
2024-03-23 07:20:00,3,3,8,22,6,4,10,9,65
2024-03-23 07:30:00,0,0,13,26,6,5,8,10,68
2024-03-23 07:40:00,4,0,21,48,2,2,10,8,95
2024-03-23 07:50:00,3,2,5,23,5,22,9,7,76
2024-03-23 08:00:00,1,1,12,28,13,8,16,12,91
2024-03-23 08:10:00,0,0,8,45,3,3,8,5,72
2024-03-23 08:20:00,3,2,10,28,4,7,12,12,78
2024-03-23 08:30:00,2,2,21,35,7,5,15,11,98
2024-03-23 08:40:00,3,4,26,41,9,6,26,22,137
2024-03-23 08:50:00,4,0,18,26,11,9,22,16,106
2024-03-23 09:00:00,2,2,15,40,10,10,15,14,108
2024-03-23 09:10:00,3,2,10,61,12,9,22,14,133
2024-03-23 09:20:00,3,2,13,43,8,7,27,22,125
2024-03-23 09:30:00,1,1,27,51,13,24,27,22,166
2024-03-23 09:40:00,2,3,27,54,17,9,24,21,157
2024-03-23 09:50:00,6,4,30,87,18,11,22,23,201
2024-03-23 10:00:00,6,5,25,64,12,27,38,27,204
2024-03-23 10:10:00,3,4,28,110,10,9,33,33,230
2024-03-23 10:20:00,4,2,37,53,12,8,33,34,183
2024-03-23 10:30:00,4,4,14,50,14,14,26,21,147
2024-03-23 10:40:00,2,2,22,45,11,8,37,28,155
2024-03-23 10:50:00,10,5,38,59,11,6,29,22,180
2024-03-23 11:00:00,13,4,19,47,13,9,38,28,171
2024-03-23 11:10:00,2,1,35,72,15,12,40,24,201
2024-03-23 11:20:00,4,4,26,52,17,12,51,38,204
2024-03-23 11:30:00,6,3,24,48,24,21,42,35,203
2024-03-23 11:40:00,4,1,27,55,27,11,63,35,223
2024-03-23 11:50:00,9,3,32,69,15,10,66,35,239
2024-03-23 12:00:00,8,5,25,53,11,10,50,29,191
2024-03-23 12:10:00,12,3,34,59,12,14,56,23,213
2024-03-23 12:20:00,9,6,34,66,19,10,57,27,228
2024-03-23 12:30:00,7,3,34,78,13,8,49,37,229
2024-03-23 12:40:00,12,6,29,58,12,8,80,28,233
2024-03-23 12:50:00,11,6,24,52,15,21,69,31,229
2024-03-23 13:00:00,10,6,15,45,13,12,62,31,194
2024-03-23 13:10:00,11,5,31,19,16,5,67,33,187
2024-03-23 13:20:00,10,6,30,38,16,9,57,28,194
2024-03-23 13:30:00,10,2,33,47,13,18,50,24,197
2024-03-23 13:40:00,7,1,29,60,8,5,58,39,207
2024-03-23 13:50:00,51,10,30,43,17,16,90,42,299
2024-03-23 14:00:00,10,8,27,45,11,10,75,37,223
2024-03-23 14:10:00,5,6,31,66,19,13,60,34,234
2024-03-23 14:20:00,8,7,43,72,15,12,62,30,249
2024-03-23 14:30:00,8,2,19,52,13,10,63,34,201
2024-03-23 14:40:00,2,1,31,51,13,12,69,43,222
2024-03-23 14:50:00,6,3,26,37,6,4,60,37,179
2024-03-23 15:00:00,4,4,24,37,10,7,64,36,186
2024-03-23 15:10:00,4,5,27,36,14,10,69,43,208
2024-03-23 15:20:00,11,7,11,16,16,13,44,23,141
2024-03-23 15:30:00,6,6,30,50,12,11,58,35,208
2024-03-23 15:40:00,7,5,21,58,11,7,66,36,211
2024-03-23 15:50:00,10,3,28,40,5,4,70,20,180
2024-03-23 16:00:00,11,4,21,20,9,7,75,39,186
2024-03-23 16:10:00,6,4,28,60,12,7,78,37,232
2024-03-23 16:20:00,8,5,12,51,15,16,71,19,197
2024-03-23 16:30:00,5,2,23,56,17,11,66,21,201
2024-03-23 16:40:00,7,4,17,50,13,8,62,18,179
2024-03-23 16:50:00,5,2,19,42,9,8,76,33,194
2024-03-23 17:00:00,5,5,18,23,13,10,75,12,161
2024-03-23 17:10:00,7,3,29,47,14,13,62,37,212
2024-03-23 17:20:00,10,4,21,56,10,8,57,23,189
2024-03-23 17:30:00,9,3,31,38,18,10,54,32,195
2024-03-23 17:40:00,5,4,28,63,15,9,64,28,216
2024-03-23 17:50:00,10,4,30,42,18,11,59,22,196
2024-03-23 18:00:00,8,2,21,61,12,8,59,44,215
2024-03-23 18:10:00,7,5,25,45,16,9,66,31,204
2024-03-23 18:20:00,8,7,13,51,11,14,64,34,202
2024-03-23 18:30:00,5,3,20,46,13,6,62,41,196
2024-03-23 18:40:00,7,3,18,43,11,5,52,28,167
2024-03-23 18:50:00,9,8,17,45,10,13,53,29,184
2024-03-23 19:00:00,4,4,19,45,14,11,33,21,151
2024-03-23 19:10:00,9,5,10,56,14,8,43,35,180
2024-03-23 19:20:00,3,1,18,39,9,10,49,36,165
2024-03-23 19:30:00,6,2,11,38,10,6,50,33,156
2024-03-23 19:40:00,9,5,11,53,16,13,38,21,166
2024-03-23 19:50:00,13,5,10,48,8,8,66,27,185
2024-03-23 20:00:00,3,2,19,38,10,9,47,32,160
2024-03-23 20:10:00,4,2,12,42,11,8,42,30,151
2024-03-23 20:20:00,1,1,15,52,8,9,31,19,136
2024-03-23 20:30:00,7,2,17,38,9,9,37,20,139
2024-03-23 20:40:00,4,3,12,35,9,11,28,18,120
2024-03-23 20:50:00,4,2,6,36,8,7,29,16,108
2024-03-23 21:00:00,1,1,12,33,3,2,27,13,92
2024-03-23 21:10:00,5,4,5,39,7,10,34,21,125
2024-03-23 21:20:00,8,5,6,26,3,3,40,21,112
2024-03-23 21:30:00,3,4,3,24,4,3,28,17,86
2024-03-23 21:40:00,3,1,1,30,3,2,35,17,92
2024-03-23 21:50:00,14,3,3,14,7,8,33,21,103
2024-03-23 22:00:00,3,1,3,24,4,1,35,17,88
2024-03-23 22:10:00,2,2,4,26,4,4,27,20,89
2024-03-23 22:20:00,1,1,9,33,6,5,27,14,96
2024-03-23 22:30:00,5,2,0,23,1,2,31,17,81
2024-03-23 22:40:00,5,3,5,36,1,1,46,24,121
2024-03-23 22:50:00,1,0,5,30,14,12,48,22,132
2024-03-23 23:00:00,6,3,11,39,4,2,33,27,125
2024-03-23 23:10:00,3,0,7,35,3,3,48,30,129
2024-03-23 23:20:00,9,4,3,17,5,6,44,31,119
2024-03-23 23:30:00,2,2,10,32,6,3,36,25,116
2024-03-23 23:40:00,1,1,10,26,4,4,30,33,109
2024-03-23 23:50:00,0,0,3,23,1,1,42,39,109
2024-03-24 00:00:00,3,2,6,26,2,1,32,21,93
2024-03-24 00:10:00,0,0,3,23,2,2,16,16,62
2024-03-24 00:20:00,0,0,0,24,6,4,20,16,70
2024-03-24 00:30:00,2,2,1,19,2,0,16,14,56
2024-03-24 00:40:00,1,1,1,13,3,5,25,17,66
2024-03-24 00:50:00,1,1,4,21,2,1,26,16,72
2024-03-24 01:00:00,0,0,3,19,7,6,24,17,76
2024-03-24 01:10:00,0,0,0,13,3,3,12,11,42
2024-03-24 01:20:00,0,0,1,13,6,7,16,13,56
2024-03-24 01:30:00,0,0,1,10,0,0,12,10,33
2024-03-24 01:40:00,0,0,1,10,2,1,11,7,32
2024-03-24 01:50:00,0,0,3,10,0,0,14,11,38
2024-03-24 02:00:00,0,0,1,11,0,0,18,15,45
2024-03-24 02:10:00,0,0,0,7,2,2,14,12,37
2024-03-24 02:20:00,5,2,2,11,3,2,8,7,40
2024-03-24 02:30:00,2,1,0,4,1,1,7,8,24
2024-03-24 02:40:00,0,0,0,5,1,1,6,6,19
2024-03-24 02:50:00,1,0,2,7,0,0,6,6,22
2024-03-24 03:00:00,1,0,2,7,0,0,8,9,27
2024-03-24 03:10:00,0,0,0,4,1,1,5,5,16
2024-03-24 03:20:00,1,1,0,3,1,0,7,9,22
2024-03-24 03:30:00,0,0,1,5,0,0,6,8,20
2024-03-24 03:40:00,0,0,0,4,3,3,3,5,18
2024-03-24 03:50:00,0,0,0,2,1,2,7,7,19
2024-03-24 04:00:00,0,0,0,5,1,1,3,4,14
2024-03-24 04:10:00,1,0,0,2,0,0,6,7,16
2024-03-24 04:20:00,1,0,0,4,3,2,3,3,16
2024-03-24 04:30:00,0,0,1,8,0,0,4,5,18
2024-03-24 04:40:00,0,0,1,7,0,0,4,5,17
2024-03-24 04:50:00,0,0,0,8,2,3,2,2,17
2024-03-24 05:00:00,0,0,1,11,0,0,1,1,14
2024-03-24 05:10:00,0,0,0,6,1,1,4,6,18
2024-03-24 05:20:00,0,0,2,19,2,1,5,8,37
2024-03-24 05:30:00,2,0,4,15,4,3,6,7,41
2024-03-24 05:40:00,1,1,4,13,1,0,3,3,26
2024-03-24 05:50:00,0,0,0,7,1,3,3,3,17
2024-03-24 06:00:00,0,0,2,9,1,1,7,8,28
2024-03-24 06:10:00,1,1,2,11,1,1,6,6,29
2024-03-24 06:20:00,0,0,3,5,1,1,5,5,20
2024-03-24 06:30:00,2,2,5,14,2,4,3,3,35
2024-03-24 06:40:00,5,2,3,7,1,1,7,7,33
2024-03-24 06:50:00,0,0,0,4,1,0,6,6,17
2024-03-24 07:00:00,0,0,3,5,1,1,10,9,29
2024-03-24 07:10:00,1,1,0,5,3,2,8,9,29
2024-03-24 07:20:00,0,0,0,6,2,2,5,5,20
2024-03-24 07:30:00,0,0,6,11,3,2,4,4,30
2024-03-24 07:40:00,1,1,3,14,3,3,6,5,36
2024-03-24 07:50:00,4,2,3,7,4,2,10,10,42
2024-03-24 08:00:00,0,0,4,20,2,3,4,4,37
2024-03-24 08:10:00,4,1,4,10,0,0,5,5,29
2024-03-24 08:20:00,0,0,7,10,3,4,14,13,51
2024-03-24 08:30:00,1,1,4,16,2,2,8,8,42
2024-03-24 08:40:00,1,1,3,16,1,2,5,5,34
2024-03-24 08:50:00,8,5,12,23,8,4,21,18,99
2024-03-24 09:00:00,4,4,15,22,2,6,10,9,72
2024-03-24 09:10:00,9,5,12,20,9,7,10,8,80
2024-03-24 09:20:00,3,3,6,33,6,7,13,13,84
2024-03-24 09:30:00,5,3,15,29,8,6,12,12,90
2024-03-24 09:40:00,8,7,11,31,11,8,25,21,122
2024-03-24 09:50:00,5,3,29,39,5,4,20,18,123
2024-03-24 10:00:00,5,3,16,32,13,8,19,15,111
2024-03-24 10:10:00,7,3,16,36,8,8,19,15,112
2024-03-24 10:20:00,5,3,17,35,6,5,22,15,108
2024-03-24 10:30:00,2,1,9,29,11,3,24,24,103
2024-03-24 10:40:00,4,2,23,28,3,4,35,25,124
2024-03-24 10:50:00,8,8,21,51,6,10,19,16,139
2024-03-24 11:00:00,6,5,11,35,15,10,23,16,121
2024-03-24 11:10:00,0,0,14,29,8,8,18,16,93
2024-03-24 11:20:00,3,2,17,42,9,5,31,23,132
2024-03-24 11:30:00,8,4,19,35,7,7,39,18,137
2024-03-24 11:40:00,8,6,20,40,12,10,36,26,158
2024-03-24 11:50:00,4,4,28,32,8,2,45,26,149
2024-03-24 12:00:00,4,2,15,24,6,6,38,24,119
2024-03-24 12:10:00,7,3,27,62,11,8,42,25,185
2024-03-24 12:20:00,4,4,25,79,12,10,29,21,184
2024-03-24 12:30:00,13,7,24,70,11,10,30,27,192
2024-03-24 12:40:00,10,5,17,77,16,11,40,31,207
2024-03-24 12:50:00,2,2,26,43,11,7,32,18,141
2024-03-24 13:00:00,9,5,22,22,17,18,43,25,161
2024-03-24 13:10:00,8,6,27,90,9,8,37,26,211
2024-03-24 13:20:00,12,10,20,101,7,7,54,29,240
2024-03-24 13:30:00,10,5,25,116,9,7,43,26,241
2024-03-24 13:40:00,4,4,22,54,7,8,40,26,165
2024-03-24 13:50:00,16,9,35,83,11,10,37,25,226
2024-03-24 14:00:00,3,3,22,187,19,15,43,35,327
2024-03-24 14:10:00,10,4,33,88,12,7,46,27,227
2024-03-24 14:20:00,7,4,24,39,16,14,58,42,204
2024-03-24 14:30:00,9,5,38,42,12,11,52,31,200
2024-03-24 14:40:00,10,7,25,179,14,8,64,36,343
2024-03-24 14:50:00,8,4,28,66,9,7,53,25,200
2024-03-24 15:00:00,9,9,19,84,11,7,53,45,237
2024-03-24 15:10:00,6,3,18,186,19,15,59,23,329
2024-03-24 15:20:00,10,8,19,106,21,15,35,18,232
2024-03-24 15:30:00,7,5,28,42,11,7,51,39,190
2024-03-24 15:40:00,10,6,18,65,15,10,39,21,184
2024-03-24 15:50:00,5,2,15,52,13,12,35,21,155
2024-03-24 16:00:00,10,6,21,50,8,8,48,33,184
2024-03-24 16:10:00,8,4,19,36,19,20,48,27,181
2024-03-24 16:20:00,6,5,18,50,16,14,48,21,178
2024-03-24 16:30:00,3,2,30,64,13,12,56,29,209
2024-03-24 16:40:00,5,5,20,48,10,20,58,14,180
2024-03-24 16:50:00,8,5,25,28,14,20,51,20,171
2024-03-24 17:00:00,6,7,22,43,13,9,54,34,188
2024-03-24 17:10:00,11,8,28,48,18,14,53,19,199
2024-03-24 17:20:00,11,7,25,44,11,11,58,32,199
2024-03-24 17:30:00,9,6,31,42,15,9,62,26,200
2024-03-24 17:40:00,12,7,22,39,9,8,62,31,190
2024-03-24 17:50:00,7,5,30,49,13,8,53,20,185
2024-03-24 18:00:00,8,8,30,38,8,6,33,31,162
2024-03-24 18:10:00,3,2,19,91,6,6,51,30,208
2024-03-24 18:20:00,5,3,21,39,6,4,37,25,140
2024-03-24 18:30:00,5,5,19,28,14,11,40,16,138
2024-03-24 18:40:00,4,1,25,42,10,7,36,21,146
2024-03-24 18:50:00,8,3,21,46,9,7,37,21,152
2024-03-24 19:00:00,3,3,8,32,5,5,29,24,109
2024-03-24 19:10:00,5,1,13,37,7,7,31,26,127
2024-03-24 19:20:00,10,7,16,35,9,8,35,30,150
2024-03-24 19:30:00,6,5,20,35,12,15,31,36,160
2024-03-24 19:40:00,3,2,18,35,10,11,41,35,155
2024-03-24 19:50:00,7,5,11,29,6,11,39,21,129
2024-03-24 20:00:00,2,0,14,41,9,6,46,30,148
2024-03-24 20:10:00,7,3,12,30,3,7,57,25,144
2024-03-24 20:20:00,2,0,12,50,10,6,30,24,134
2024-03-24 20:30:00,2,1,13,39,7,5,41,28,136
2024-03-24 20:40:00,2,1,6,29,8,6,21,18,91
2024-03-24 20:50:00,6,4,3,20,5,2,49,30,119
2024-03-24 21:00:00,3,1,5,21,10,8,30,35,113
2024-03-24 21:10:00,4,1,6,15,7,8,25,18,84
2024-03-24 21:20:00,5,2,5,22,5,6,26,21,92
2024-03-24 21:30:00,0,0,4,30,5,3,27,17,86
2024-03-24 21:40:00,4,4,5,22,3,3,19,22,82
2024-03-24 21:50:00,4,2,10,21,5,8,11,11,72
2024-03-24 22:00:00,8,3,4,21,4,3,24,18,85
2024-03-24 22:10:00,2,1,3,26,3,3,23,23,84
