datetime,V11Z,V12Z,D21Z,D22Z,V23Z,V24Z,V33Z,V31Z,V32Z,V41Z,D51Z,V52Z,V101Z,D111Z,V112Z,V122Z,Total
2024-03-12 21:20:00,36,28,44,8,25,4,0,7,6,28,27,23,21,31,24,18,330
2024-03-12 21:30:00,27,27,27,7,25,3,0,2,1,21,22,19,18,27,12,20,258
2024-03-12 21:40:00,21,28,21,13,24,11,0,8,1,18,17,23,16,25,18,20,264
2024-03-12 21:50:00,11,12,15,12,26,8,0,10,1,19,19,17,22,23,27,10,232
2024-03-12 22:00:00,26,23,22,20,20,6,0,6,6,17,23,16,22,22,18,12,259
2024-03-12 22:10:00,18,17,21,12,18,12,0,13,0,20,14,18,25,29,26,15,258
2024-03-12 22:20:00,22,16,12,13,15,8,0,5,3,19,12,16,23,22,26,16,228
2024-03-12 22:30:00,23,19,25,10,18,7,0,7,1,10,15,8,12,21,14,16,206
2024-03-12 22:40:00,19,17,21,9,14,8,0,7,0,14,14,15,12,21,20,15,206
2024-03-12 22:50:00,16,12,14,5,15,4,0,5,2,11,11,8,12,16,14,15,160
2024-03-12 23:00:00,11,16,11,8,14,5,0,3,2,17,14,18,11,16,9,13,168
2024-03-12 23:10:00,15,12,12,2,14,2,0,3,2,13,16,16,15,16,14,12,164
2024-03-12 23:20:00,8,11,8,8,10,6,0,11,0,8,18,9,12,18,18,6,151
2024-03-12 23:30:00,7,5,7,1,7,1,0,2,2,9,10,10,8,10,8,3,90
2024-03-12 23:40:00,8,7,8,4,9,3,0,2,0,7,3,5,9,15,7,13,100
2024-03-12 23:50:00,9,11,36,5,14,4,0,7,0,11,11,9,5,14,10,9,155
2024-03-13 00:00:00,6,5,7,4,6,4,0,6,3,5,7,6,5,16,13,8,101
2024-03-13 00:10:00,4,5,4,4,5,4,0,6,0,5,5,8,10,9,8,9,86
2024-03-13 00:20:00,4,7,5,3,12,3,0,5,1,9,7,8,5,5,6,1,81
2024-03-13 00:30:00,5,6,6,3,7,2,0,3,1,3,5,3,5,8,6,5,68
2024-03-13 00:40:00,0,0,0,3,0,3,0,4,2,1,2,4,5,6,6,9,45
2024-03-13 00:50:00,4,2,2,0,2,0,0,0,0,3,4,3,1,4,2,3,30
2024-03-13 01:00:00,2,3,2,0,3,0,0,0,2,4,4,4,10,7,3,5,49
2024-03-13 01:10:00,0,0,1,2,2,1,0,2,0,2,4,2,5,9,3,6,39
2024-03-13 01:20:00,2,2,2,3,2,1,0,1,0,0,0,0,3,5,4,1,26
2024-03-13 01:30:00,4,2,3,2,7,0,0,1,1,2,2,2,2,4,2,1,35
2024-03-13 01:40:00,3,6,3,0,3,1,0,0,0,2,3,3,1,2,3,2,32
2024-03-13 01:50:00,3,3,1,3,1,1,0,5,3,1,0,0,1,2,3,1,28
2024-03-13 02:00:00,1,0,0,4,0,4,0,6,1,2,2,3,5,9,9,3,49
2024-03-13 02:10:00,2,1,1,2,2,2,0,2,2,4,4,4,3,7,5,7,48
2024-03-13 02:20:00,4,7,4,1,8,0,0,0,2,1,1,1,3,7,2,6,47
2024-03-13 02:30:00,2,2,2,2,1,1,0,9,0,3,4,3,3,5,3,1,41
2024-03-13 02:40:00,2,2,2,1,4,2,0,2,2,1,1,1,2,3,5,0,30
2024-03-13 02:50:00,0,2,2,1,2,1,0,1,0,2,4,2,1,1,4,0,23
2024-03-13 03:00:00,3,4,2,0,2,0,0,1,3,2,3,2,1,3,1,3,30
2024-03-13 03:10:00,8,8,5,1,5,1,0,1,7,3,4,2,2,3,3,2,55
2024-03-13 03:20:00,7,8,4,1,5,1,0,2,3,3,5,3,2,2,3,2,51
2024-03-13 03:30:00,5,11,4,2,3,0,0,0,13,0,0,0,1,2,4,1,46
2024-03-13 03:40:00,2,2,2,4,2,0,0,0,0,1,1,1,4,7,4,4,34
2024-03-13 03:50:00,6,5,4,0,4,1,0,0,5,2,2,2,2,2,0,5,40
2024-03-13 04:00:00,5,6,3,4,2,3,0,5,5,6,7,6,3,3,4,2,64
2024-03-13 04:10:00,6,8,5,4,7,2,0,3,4,2,2,4,2,8,4,7,68
2024-03-13 04:20:00,5,3,4,3,3,1,0,1,7,10,11,10,5,9,5,7,84
2024-03-13 04:30:00,11,11,8,6,9,5,0,5,7,3,4,4,2,4,6,3,88
2024-03-13 04:40:00,8,8,5,3,5,0,0,0,5,4,5,6,4,12,2,15,82
2024-03-13 04:50:00,4,8,4,1,5,1,0,0,7,6,7,8,4,11,3,9,78
2024-03-13 05:00:00,8,11,9,1,10,0,0,0,6,7,9,12,7,15,6,17,118
2024-03-13 05:10:00,5,10,9,7,13,4,0,6,11,9,4,9,12,17,8,18,142
2024-03-13 05:20:00,7,8,8,3,10,3,0,3,2,10,9,10,13,21,12,14,133
2024-03-13 05:30:00,13,16,21,6,20,3,0,6,2,12,12,19,20,22,16,15,203
2024-03-13 05:40:00,16,17,19,4,18,4,0,5,3,21,31,22,25,16,18,10,229
2024-03-13 05:50:00,20,22,19,6,15,6,0,6,10,19,16,25,21,20,17,20,242
2024-03-13 06:00:00,20,24,21,5,17,9,0,8,7,19,13,18,20,19,16,20,236
2024-03-13 06:10:00,19,26,19,6,16,7,0,11,11,34,13,33,31,25,19,25,295
2024-03-13 06:20:00,10,15,12,15,15,8,0,16,2,39,11,27,38,36,30,26,300
2024-03-13 06:30:00,19,18,19,18,11,11,0,13,11,40,20,29,26,14,24,13,286
2024-03-13 06:40:00,12,13,32,14,15,11,0,20,8,24,12,25,53,18,18,2,277
2024-03-13 06:50:00,20,25,23,15,22,5,0,8,4,47,10,24,53,27,23,12,318
2024-03-13 07:00:00,20,22,27,12,22,9,0,12,7,50,14,36,44,21,25,20,341
2024-03-13 07:10:00,37,34,43,19,26,11,0,15,12,54,14,36,60,23,36,24,444
2024-03-13 07:20:00,32,22,43,23,14,15,0,17,9,33,11,25,81,30,37,2,394
2024-03-13 07:30:00,24,25,49,22,18,19,0,11,5,46,7,22,72,22,29,12,383
2024-03-13 07:40:00,38,38,56,24,23,14,0,16,10,40,12,25,78,24,39,4,441
2024-03-13 07:50:00,36,28,49,30,22,9,0,10,5,35,6,24,66,21,43,7,391
2024-03-13 08:00:00,15,24,255,13,21,10,0,11,6,49,5,0,62,31,42,4,548
2024-03-13 08:10:00,37,28,53,28,24,19,0,13,9,43,32,32,63,31,36,20,468
2024-03-13 08:20:00,37,22,53,22,25,16,0,11,6,53,8,10,66,34,51,6,420
2024-03-13 08:30:00,38,24,46,19,28,15,0,13,8,51,17,28,60,25,43,20,435
2024-03-13 08:40:00,36,24,64,24,28,18,0,11,3,48,18,29,65,31,48,20,467
2024-03-13 08:50:00,31,30,48,32,18,16,0,13,7,46,23,39,56,36,50,16,461
2024-03-13 09:00:00,35,28,39,10,30,10,0,7,5,48,15,22,58,39,50,16,412
2024-03-13 09:10:00,42,34,49,19,30,8,0,5,3,35,11,30,55,41,41,15,418
2024-03-13 09:20:00,28,21,39,22,18,14,0,13,8,40,10,31,43,25,41,10,363
2024-03-13 09:30:00,36,23,42,18,18,9,0,35,8,43,7,15,51,34,40,20,399
2024-03-13 09:40:00,32,27,42,23,31,9,0,39,3,37,13,28,50,42,49,27,452
2024-03-13 09:50:00,29,21,32,14,21,12,0,12,6,43,19,32,28,26,29,11,335
2024-03-13 10:00:00,31,24,36,21,24,13,0,11,13,35,8,25,47,23,36,10,357
2024-03-13 10:10:00,19,14,22,12,20,12,0,9,5,32,15,25,61,34,50,14,344
2024-03-13 10:20:00,29,24,41,18,27,14,0,21,12,37,16,32,102,36,40,19,468
2024-03-13 10:30:00,15,25,29,16,25,15,0,14,6,40,17,29,51,39,45,13,379
2024-03-13 10:40:00,31,24,34,18,26,12,0,16,7,43,20,25,69,43,42,19,429
2024-03-13 10:50:00,26,17,27,21,17,16,0,18,8,27,18,28,36,31,41,16,347
2024-03-13 11:00:00,22,16,29,15,19,12,0,8,4,42,14,32,41,28,35,24,341
2024-03-13 11:10:00,25,22,34,21,25,12,0,10,9,34,22,29,56,36,45,19,399
2024-03-13 11:20:00,18,16,29,23,22,17,0,14,3,29,18,26,39,31,33,17,335
2024-03-13 11:30:00,39,26,39,19,26,15,0,13,10,44,22,31,32,29,40,18,403
2024-03-13 11:40:00,41,27,51,18,28,14,0,12,11,37,19,22,39,26,42,20,407
2024-03-13 11:50:00,37,23,43,11,25,14,0,10,13,36,20,30,40,26,34,10,372
2024-03-13 12:00:00,35,23,48,18,24,16,0,14,6,57,6,17,39,30,36,11,380
2024-03-13 12:10:00,28,24,31,16,23,10,0,14,6,44,17,28,48,34,42,21,386
2024-03-13 12:20:00,29,22,48,24,21,21,0,19,8,46,6,27,52,34,44,15,416
2024-03-13 12:30:00,32,27,40,17,27,14,0,17,12,49,12,30,52,35,49,11,424
2024-03-13 12:40:00,39,29,45,19,34,14,0,9,3,45,13,27,47,40,45,10,419
2024-03-13 12:50:00,27,22,47,22,29,13,0,13,6,53,8,27,44,32,43,18,404
2024-03-13 13:00:00,46,29,63,18,37,13,0,12,8,39,13,28,62,41,38,14,461
2024-03-13 13:10:00,30,24,35,15,20,10,0,15,5,49,22,41,44,37,39,17,403
2024-03-13 13:20:00,27,23,52,27,36,14,0,11,6,51,18,36,46,26,36,17,426
2024-03-13 13:30:00,36,24,43,24,28,14,0,11,5,41,23,32,42,34,40,19,416
2024-03-13 13:40:00,45,29,47,19,34,13,0,11,5,58,14,21,53,39,44,25,457
2024-03-13 13:50:00,32,21,28,22,22,19,0,14,14,36,18,32,51,33,52,16,410
2024-03-13 14:00:00,42,26,54,25,30,23,0,13,5,44,20,31,63,41,47,7,471
2024-03-13 14:10:00,42,28,43,19,32,15,0,13,9,53,8,29,58,41,54,12,456
2024-03-13 14:20:00,42,24,48,34,32,14,0,15,10,50,17,39,43,39,49,12,468
2024-03-13 14:30:00,56,40,60,26,42,16,0,11,3,49,12,34,62,45,58,11,525
2024-03-13 14:40:00,34,29,50,20,23,15,0,13,3,45,9,21,48,32,48,7,397
2024-03-13 14:50:00,54,51,58,25,36,15,0,19,5,57,10,18,60,42,51,21,522
2024-03-13 15:00:00,56,26,66,32,36,17,0,14,6,44,23,38,59,41,55,14,527
2024-03-13 15:10:00,52,24,62,30,33,9,0,11,4,50,6,14,62,39,57,8,461
2024-03-13 15:20:00,70,38,71,27,44,16,0,14,6,64,11,36,91,41,58,10,597
2024-03-13 15:30:00,50,32,69,20,43,32,0,12,7,50,17,30,63,30,43,15,513
2024-03-13 15:40:00,26,27,61,20,27,15,0,12,5,45,16,34,58,44,46,14,450
2024-03-13 15:50:00,61,39,78,24,46,20,0,19,5,54,13,33,70,36,54,6,558
2024-03-13 16:00:00,44,29,60,29,34,20,0,17,4,63,17,16,61,33,57,11,495
2024-03-13 16:10:00,41,21,64,23,19,15,0,11,3,50,14,28,64,39,43,4,439
2024-03-13 16:20:00,52,25,83,25,32,17,0,11,8,54,8,4,46,31,41,11,448
2024-03-13 16:30:00,48,30,84,30,27,20,0,16,4,69,6,2,80,38,50,18,522
2024-03-13 16:40:00,57,22,78,35,32,20,0,14,2,84,11,9,48,28,49,10,499
2024-03-13 16:50:00,46,31,52,32,22,20,0,14,7,67,2,12,64,31,58,13,471
2024-03-13 17:00:00,45,32,58,26,40,18,0,14,3,41,15,28,77,40,56,13,506
2024-03-13 17:10:00,46,32,78,32,21,10,0,19,3,61,16,32,88,35,46,13,532
2024-03-13 17:20:00,53,41,67,31,33,20,0,19,8,48,15,36,64,37,48,16,536
2024-03-13 17:30:00,44,54,60,32,42,15,0,17,3,61,15,45,74,40,56,18,576
2024-03-13 17:40:00,43,35,71,22,28,15,0,25,2,52,18,29,78,36,50,14,518
2024-03-13 17:50:00,43,53,57,24,33,14,0,22,3,44,18,31,81,49,53,14,539
2024-03-13 18:00:00,57,62,67,25,41,18,0,36,3,56,30,37,73,37,51,17,610
2024-03-13 18:10:00,53,62,73,28,46,18,0,28,2,52,29,43,61,34,57,21,607
2024-03-13 18:20:00,43,57,63,23,36,15,0,18,7,49,26,37,47,22,34,15,492
2024-03-13 18:30:00,43,65,47,10,29,20,0,18,1,57,32,39,38,26,27,17,469
2024-03-13 18:40:00,42,47,49,17,33,14,0,18,6,44,26,42,35,21,25,26,445
2024-03-13 18:50:00,44,54,46,17,36,14,0,23,1,46,33,53,41,19,30,21,478
2024-03-13 19:00:00,47,59,54,21,25,26,0,31,0,35,22,35,52,24,43,22,496
2024-03-13 19:10:00,29,50,35,15,31,13,0,20,0,28,25,35,51,24,34,19,409
2024-03-13 19:20:00,36,53,39,15,24,15,0,18,5,102,21,36,39,24,25,24,476
2024-03-13 19:30:00,33,56,35,24,34,20,0,40,5,37,28,47,30,17,28,23,457
2024-03-13 19:40:00,27,51,35,10,24,11,0,12,2,33,28,45,43,20,23,18,382
2024-03-13 19:50:00,32,54,32,19,26,17,0,34,1,25,20,23,44,20,35,20,402
2024-03-13 20:00:00,34,52,36,15,39,9,0,18,4,19,13,30,37,26,33,22,387
2024-03-13 20:10:00,24,37,25,15,21,13,0,31,4,23,24,27,42,25,35,21,367
2024-03-13 20:20:00,24,39,25,10,31,8,0,16,0,35,27,38,31,27,26,20,357
2024-03-13 20:30:00,25,38,22,10,17,24,0,20,3,25,25,35,27,28,32,22,353
2024-03-13 20:40:00,18,34,20,8,19,5,0,6,4,29,21,35,20,20,11,26,276
2024-03-13 20:50:00,29,48,27,9,29,8,0,17,4,13,52,17,26,24,24,28,355
2024-03-13 21:00:00,29,53,29,11,34,16,0,23,0,21,26,27,44,18,21,19,371
2024-03-13 21:10:00,31,47,30,13,23,12,0,18,2,27,26,38,28,20,21,25,361
2024-03-13 21:20:00,46,67,47,8,30,8,0,13,1,39,25,45,23,22,25,16,415
2024-03-13 21:30:00,28,34,24,10,32,10,0,19,2,23,20,31,30,20,34,21,338
2024-03-13 21:40:00,15,27,17,11,15,10,0,18,0,33,21,33,24,29,20,20,293
2024-03-13 21:50:00,14,26,16,9,18,8,0,11,1,25,21,35,24,16,26,10,260
2024-03-13 22:00:00,23,45,25,11,27,14,0,22,1,23,26,27,29,21,26,13,333
2024-03-13 22:10:00,21,30,22,8,24,14,0,12,1,17,24,21,45,19,16,16,290
2024-03-13 22:20:00,16,28,17,11,16,12,0,18,0,21,21,27,25,18,26,16,272
2024-03-13 22:30:00,21,32,22,7,26,6,0,9,3,21,19,29,23,24,19,17,278
2024-03-13 22:40:00,14,18,12,9,13,11,0,20,2,20,14,24,17,19,21,15,229
2024-03-13 22:50:00,17,32,18,3,20,4,0,7,0,18,13,15,32,16,16,16,227
2024-03-13 23:00:00,9,19,9,6,10,5,0,9,2,9,11,14,18,19,17,8,165
2024-03-13 23:10:00,15,20,16,7,16,6,0,10,0,10,9,10,13,18,17,16,183
2024-03-13 23:20:00,6,11,6,2,6,2,0,4,2,13,13,25,10,12,13,5,130
2024-03-13 23:30:00,17,28,18,5,21,7,0,7,1,8,8,11,7,16,9,17,180
2024-03-13 23:40:00,7,13,7,2,8,2,0,5,3,5,4,4,14,15,11,17,117
2024-03-13 23:50:00,6,12,8,0,13,0,0,0,2,10,13,14,7,12,5,4,106
2024-03-14 00:00:00,8,18,8,3,10,3,0,6,0,10,9,15,6,12,9,7,124
2024-03-14 00:10:00,7,18,8,3,11,2,0,3,0,5,4,7,8,8,7,10,101
2024-03-14 00:20:00,3,6,2,5,3,8,0,6,1,3,4,4,3,4,8,0,60
2024-03-14 00:30:00,13,19,9,3,11,1,0,2,3,5,4,10,6,10,9,8,113
2024-03-14 00:40:00,2,4,2,1,3,1,0,2,0,1,1,1,13,7,5,12,55
2024-03-14 00:50:00,9,20,9,3,11,3,0,3,0,6,6,8,4,5,9,0,96
2024-03-14 01:00:00,4,4,3,0,0,0,0,0,1,7,8,10,9,9,8,4,67
2024-03-14 01:10:00,2,7,3,0,3,0,0,0,0,4,5,7,7,8,6,1,53
2024-03-14 01:20:00,4,7,3,2,4,1,0,2,0,3,4,4,8,10,9,8,69
2024-03-14 01:30:00,0,0,0,2,0,3,0,4,1,3,4,5,5,5,6,4,42
2024-03-14 01:40:00,2,5,3,1,5,0,0,0,0,2,3,3,6,9,6,4,49
2024-03-14 01:50:00,6,7,4,2,4,6,0,4,4,1,1,1,1,5,6,2,54
2024-03-14 02:00:00,5,3,2,3,3,0,0,0,4,3,3,4,1,3,5,3,42
2024-03-14 02:10:00,2,5,2,4,3,2,0,2,0,4,7,7,3,6,3,4,54
2024-03-14 02:20:00,3,4,3,1,3,0,0,0,1,4,5,4,1,4,1,4,38
2024-03-14 02:30:00,4,4,2,1,2,2,0,2,2,3,3,6,6,3,4,0,44
2024-03-14 02:40:00,4,7,4,0,6,0,0,0,0,3,2,2,2,3,2,0,35
2024-03-14 02:50:00,3,6,3,4,3,3,0,4,2,5,7,8,2,2,3,3,58
2024-03-14 03:00:00,4,2,2,0,1,0,0,0,3,2,4,2,0,1,1,0,22
2024-03-14 03:10:00,1,1,1,2,1,1,0,0,5,2,1,1,0,1,2,0,19
2024-03-14 03:20:00,2,4,2,0,3,0,0,0,0,3,7,3,3,3,4,4,38
2024-03-14 03:30:00,3,6,3,0,4,0,0,0,2,2,3,2,0,2,1,2,30
2024-03-14 03:40:00,8,6,2,1,2,0,0,0,4,4,4,6,5,5,6,4,57
2024-03-14 03:50:00,4,4,3,3,4,2,0,2,5,4,4,6,5,6,5,5,62
2024-03-14 04:00:00,4,9,5,3,7,0,0,0,1,2,2,3,3,2,2,0,43
2024-03-14 04:10:00,6,9,6,2,6,0,0,0,3,3,4,5,1,2,0,4,51
2024-03-14 04:20:00,3,2,1,2,1,1,0,2,8,8,9,11,3,4,5,2,62
2024-03-14 04:30:00,4,10,5,3,7,2,0,3,3,2,2,2,1,6,3,6,59
2024-03-14 04:40:00,6,10,5,0,6,0,0,0,1,4,7,6,6,9,6,8,74
2024-03-14 04:50:00,11,15,7,3,8,1,0,3,5,7,8,11,7,7,7,11,111
2024-03-14 05:00:00,7,15,8,1,9,0,0,0,1,8,10,13,8,9,2,8,99
2024-03-14 05:10:00,7,12,7,7,11,7,0,8,9,10,14,18,7,13,6,18,154
2024-03-14 05:20:00,10,16,10,5,10,4,0,7,1,9,12,11,12,11,12,11,141
2024-03-14 05:30:00,13,19,11,7,14,8,0,12,4,19,25,25,17,17,18,14,223
2024-03-14 05:40:00,11,27,14,6,13,7,0,18,1,16,13,24,56,18,19,23,266
2024-03-14 05:50:00,16,27,14,6,18,4,0,9,5,26,24,30,26,16,20,27,268
2024-03-14 06:00:00,16,19,13,13,12,11,0,23,14,26,17,32,26,25,26,22,295
2024-03-14 06:10:00,20,28,17,7,18,8,0,10,4,27,26,26,22,20,18,19,270
2024-03-14 06:20:00,8,17,12,8,13,6,0,12,3,33,24,47,32,13,25,18,271
2024-03-14 06:30:00,18,17,19,9,14,9,0,15,5,42,17,33,26,21,21,26,292
2024-03-14 06:40:00,18,16,20,16,17,10,0,7,6,32,14,20,45,16,26,9,272
2024-03-14 06:50:00,23,25,32,16,24,16,0,12,10,46,17,39,54,25,35,21,395
2024-03-14 07:00:00,31,33,31,15,21,8,0,8,11,47,20,37,42,25,39,15,383
2024-03-14 07:10:00,25,26,34,16,21,12,0,16,6,32,15,28,55,40,43,10,379
2024-03-14 07:20:00,38,26,38,18,14,8,0,18,8,46,3,6,131,33,44,9,440
2024-03-14 07:30:00,33,21,37,24,13,27,0,12,5,44,10,21,78,26,43,17,411
2024-03-14 07:40:00,29,23,55,23,20,13,0,8,2,55,9,23,73,43,54,21,451
2024-03-14 07:50:00,41,24,57,31,29,13,0,12,5,50,13,35,63,33,53,11,470
2024-03-14 08:00:00,44,22,48,21,23,10,0,11,6,50,20,28,62,31,39,12,427
2024-03-14 08:10:00,58,35,169,25,30,15,0,11,12,44,18,35,75,34,47,20,628
2024-03-14 08:20:00,34,21,38,24,19,9,0,9,6,29,9,17,36,27,34,18,330
2024-03-14 08:30:00,25,20,40,21,23,12,0,10,8,58,23,38,57,19,35,18,407
2024-03-14 08:40:00,44,29,60,21,30,15,0,12,12,42,18,35,76,44,56,20,514
2024-03-14 08:50:00,39,36,51,27,40,19,0,13,8,39,12,38,62,45,57,14,500
2024-03-14 09:00:00,31,17,144,15,21,15,0,8,14,30,10,19,73,36,55,18,506
2024-03-14 09:10:00,35,23,37,16,22,12,0,11,11,44,11,17,79,37,56,10,421
2024-03-14 09:20:00,41,17,55,27,31,14,0,11,14,64,13,21,57,31,47,11,454
2024-03-14 09:30:00,32,23,32,18,29,13,0,12,8,32,17,25,55,35,51,20,402
2024-03-14 09:40:00,35,25,38,23,32,19,0,19,12,43,23,38,46,39,56,19,467
2024-03-14 09:50:00,43,33,41,21,34,12,0,14,9,48,16,32,49,29,49,18,448
2024-03-14 10:00:00,27,18,27,12,16,11,0,9,6,33,16,24,44,29,40,14,326
2024-03-14 10:10:00,33,23,45,16,29,17,0,14,7,60,11,27,58,45,56,7,448
2024-03-14 10:20:00,24,15,19,20,21,11,0,13,5,34,24,27,41,25,32,16,327
2024-03-14 10:30:00,27,19,31,17,20,17,0,15,2,27,19,16,59,42,57,17,385
2024-03-14 10:40:00,31,24,42,15,27,14,0,9,11,55,13,27,49,37,43,18,415
2024-03-14 10:50:00,32,25,37,25,27,11,0,12,5,50,20,31,45,35,43,23,421
2024-03-14 11:00:00,26,17,32,21,18,14,0,9,5,46,19,32,42,34,50,11,376
2024-03-14 11:10:00,39,28,40,19,34,13,0,15,5,43,7,25,44,39,45,17,413
2024-03-14 11:20:00,35,22,37,14,29,15,0,19,10,40,16,38,75,36,51,13,450
2024-03-14 11:30:00,37,30,41,16,30,13,0,19,12,44,17,30,42,16,39,14,400
2024-03-14 11:40:00,31,25,35,15,33,12,0,14,7,50,11,33,58,40,51,20,435
2024-03-14 11:50:00,30,21,33,22,25,15,0,10,8,33,12,27,48,35,53,22,394
2024-03-14 12:00:00,29,30,38,26,24,17,0,18,8,51,27,37,56,38,67,16,482
2024-03-14 12:10:00,42,34,40,25,31,18,0,22,10,60,36,30,49,33,57,13,500
2024-03-14 12:20:00,36,25,54,24,25,21,0,12,9,41,18,28,106,31,43,13,486
2024-03-14 12:30:00,31,31,44,17,36,16,0,14,7,51,11,29,52,36,46,14,435
2024-03-14 12:40:00,44,24,55,19,32,14,0,11,14,39,13,26,50,36,41,13,431
2024-03-14 12:50:00,43,27,39,32,29,21,0,14,13,49,24,31,53,40,50,22,487
2024-03-14 13:00:00,57,30,61,12,38,13,0,10,7,40,19,32,50,32,39,15,455
2024-03-14 13:10:00,47,30,49,23,41,16,0,19,11,64,6,38,55,35,50,14,498
2024-03-14 13:20:00,43,36,56,14,29,11,0,10,6,48,41,37,58,41,42,7,479
2024-03-14 13:30:00,47,32,61,20,30,17,0,16,5,46,22,31,56,34,48,17,482
2024-03-14 13:40:00,41,33,43,20,36,14,0,12,6,51,33,29,39,30,47,15,449
2024-03-14 13:50:00,47,36,43,18,31,17,0,14,12,47,25,34,58,59,52,19,512
2024-03-14 14:00:00,32,21,35,20,26,13,0,15,9,48,15,36,47,31,45,23,416
2024-03-14 14:10:00,58,37,59,31,42,15,0,18,8,45,16,29,61,40,54,18,531
2024-03-14 14:20:00,40,24,51,22,34,20,0,13,7,57,14,36,72,28,46,19,483
2024-03-14 14:30:00,41,32,53,26,42,18,0,19,10,42,14,35,46,32,45,16,471
2024-03-14 14:40:00,42,34,55,24,33,20,0,17,8,49,24,41,46,22,39,6,460
2024-03-14 14:50:00,39,29,45,16,37,55,0,9,5,56,14,36,68,45,48,18,520
2024-03-14 15:00:00,35,22,122,42,18,21,0,18,7,41,19,31,56,35,57,7,531
2024-03-14 15:10:00,54,31,63,25,36,13,0,13,10,65,8,4,56,31,53,5,467
2024-03-14 15:20:00,50,25,95,38,28,13,0,10,5,50,22,37,133,30,44,12,592
2024-03-14 15:30:00,51,25,62,28,34,19,0,15,10,51,23,31,72,36,49,14,520
2024-03-14 15:40:00,63,28,69,25,38,18,0,13,6,67,15,13,61,41,50,16,523
2024-03-14 15:50:00,50,22,66,38,32,17,0,13,9,49,20,33,72,32,57,15,525
2024-03-14 16:00:00,52,26,65,27,36,22,0,21,13,65,18,37,57,28,46,14,527
2024-03-14 16:10:00,53,21,65,25,30,14,0,26,1,58,4,26,83,46,61,9,522
2024-03-14 16:20:00,33,15,57,25,21,26,0,13,3,56,5,15,85,48,62,6,470
2024-03-14 16:30:00,50,20,65,32,27,22,0,12,8,79,9,19,50,35,56,9,493
2024-03-14 16:40:00,58,29,164,28,44,29,0,17,8,60,16,41,68,28,58,21,669
2024-03-14 16:50:00,63,33,81,32,40,21,0,16,2,53,21,32,81,50,66,17,608
2024-03-14 17:00:00,55,29,145,31,38,21,0,12,2,57,15,46,58,35,60,15,619
2024-03-14 17:10:00,57,33,69,33,40,15,0,10,3,63,9,3,74,34,51,10,504
2024-03-14 17:20:00,50,32,68,37,45,25,0,18,6,53,14,45,72,44,67,9,585
2024-03-14 17:30:00,63,44,78,24,47,16,0,15,6,60,16,31,68,28,40,10,546
2024-03-14 17:40:00,47,40,50,33,32,16,0,14,1,59,18,42,67,38,56,18,531
2024-03-14 17:50:00,38,27,58,26,21,10,0,12,4,31,6,9,66,30,47,5,390
2024-03-14 18:00:00,59,47,75,25,25,14,0,15,5,80,16,11,53,23,34,11,493
2024-03-14 18:10:00,45,53,64,29,50,24,0,23,2,57,28,41,76,31,59,16,598
2024-03-14 18:20:00,41,58,54,27,39,17,0,23,5,50,8,26,103,30,52,12,545
2024-03-14 18:30:00,35,35,48,33,28,20,0,28,2,59,19,40,55,23,36,9,470
2024-03-14 18:40:00,42,58,41,22,29,8,0,24,2,49,31,30,48,25,26,22,457
2024-03-14 18:50:00,29,44,40,20,24,17,0,29,0,35,26,46,38,23,33,17,421
2024-03-14 19:00:00,47,53,52,19,33,14,0,29,7,42,19,42,41,14,33,20,465
2024-03-14 19:10:00,40,54,42,14,33,16,0,24,2,32,31,39,48,25,30,30,460
2024-03-14 19:20:00,37,57,42,16,30,15,0,26,0,36,24,61,87,17,30,18,496
2024-03-14 19:30:00,36,51,42,16,36,13,0,21,5,38,22,46,39,18,20,27,430
2024-03-14 19:40:00,30,52,31,9,28,11,0,14,2,34,26,40,40,29,31,31,408
2024-03-14 19:50:00,30,39,29,18,27,12,0,16,3,37,23,36,34,21,26,27,378
2024-03-14 20:00:00,39,67,46,16,49,17,0,15,2,27,25,42,38,17,27,19,446
2024-03-14 20:10:00,44,50,47,19,31,15,0,20,3,38,31,42,36,22,28,33,459
2024-03-14 20:20:00,31,51,36,19,30,21,0,26,2,35,24,39,41,26,39,20,440
2024-03-14 20:30:00,22,41,23,12,22,11,0,20,2,17,20,25,24,19,26,15,299
2024-03-14 20:40:00,22,40,25,13,27,9,0,19,1,15,14,21,52,20,27,25,330
2024-03-14 20:50:00,34,55,33,6,32,6,0,6,0,28,22,30,18,28,19,20,337
2024-03-14 21:00:00,20,33,25,7,23,5,0,3,0,26,28,29,27,14,20,13,273
2024-03-14 21:10:00,34,43,31,9,29,14,0,13,0,21,20,29,30,23,28,23,347
2024-03-14 21:20:00,29,53,34,14,33,5,0,18,3,32,27,41,24,21,17,22,373
2024-03-14 21:30:00,29,39,28,21,27,20,0,27,0,23,25,35,36,22,30,25,387
2024-03-14 21:40:00,20,39,20,15,28,18,0,17,1,23,26,37,28,26,23,18,339
2024-03-14 21:50:00,18,26,23,7,24,10,0,16,4,21,25,24,22,12,13,18,263
2024-03-14 22:00:00,32,51,27,11,31,12,0,13,14,20,34,27,28,20,25,18,363
2024-03-14 22:10:00,15,25,15,5,17,4,0,13,2,21,16,29,24,17,25,17,245
2024-03-14 22:20:00,20,29,21,9,16,8,0,9,1,93,19,27,22,26,18,16,334
2024-03-14 22:30:00,16,30,16,8,14,5,0,9,0,12,16,15,61,18,16,27,263
