datetime,D11Z,D12Z,D13Z,D21Z,D22Z,D23Z,D31Z,D32Z,D33Z,D41Z,D42Z,D43Z,D44Z,D10Z,Total
2024-04-01 18:50:00,0,0,9,42,25,8,27,26,4,11,46,9,7,14,228
2024-04-01 19:00:00,0,0,12,29,19,15,23,21,9,11,49,16,7,16,227
2024-04-01 19:10:00,0,0,5,37,32,19,19,20,12,5,48,14,11,9,231
2024-04-01 19:20:00,0,0,10,44,23,25,24,21,7,6,52,9,11,18,250
2024-04-01 19:30:00,0,0,13,32,31,18,18,17,3,10,57,10,12,25,246
2024-04-01 19:40:00,0,0,15,31,25,17,22,26,7,11,56,15,7,12,244
2024-04-01 19:50:00,0,0,10,36,23,17,19,19,13,3,47,9,7,15,218
2024-04-01 20:00:00,0,0,8,23,27,22,16,16,2,6,48,15,15,12,210
2024-04-01 20:10:00,0,0,6,39,14,13,19,16,7,9,43,5,5,9,185
2024-04-01 20:20:00,0,0,8,21,13,8,20,16,7,12,44,9,2,6,166
2024-04-01 20:30:00,0,0,11,20,15,12,8,17,8,11,47,7,9,5,170
2024-04-01 20:40:00,0,0,6,27,17,9,16,13,4,13,47,6,5,6,169
2024-04-01 20:50:00,0,0,8,32,18,8,21,12,3,7,36,8,7,9,169
2024-04-01 21:00:00,0,0,13,25,18,9,20,17,3,9,30,7,6,7,164
2024-04-01 21:10:00,0,0,10,29,20,10,13,22,5,14,37,10,7,12,189
2024-04-01 21:20:00,0,0,8,33,21,9,13,20,9,6,28,4,4,12,167
2024-04-01 21:30:00,0,0,10,29,18,10,16,22,3,15,28,4,7,16,178
2024-04-01 21:40:00,0,0,6,18,11,3,13,13,5,6,25,12,7,7,126
2024-04-01 21:50:00,0,0,3,14,12,7,14,18,4,7,25,2,4,11,121
2024-04-01 22:00:00,0,0,3,18,7,9,14,15,3,6,31,7,3,7,123
2024-04-01 22:10:00,0,0,8,12,9,7,13,9,3,8,31,4,1,6,111
2024-04-01 22:20:00,0,0,12,23,20,10,11,10,5,9,19,5,6,6,136
2024-04-01 22:30:00,0,0,8,16,7,13,8,6,0,5,25,2,3,3,96
2024-04-01 22:40:00,0,0,4,16,10,6,11,7,3,3,24,6,7,5,102
2024-04-01 22:50:00,0,0,5,15,10,4,9,12,3,5,23,2,1,5,94
2024-04-01 23:00:00,0,0,4,13,7,3,10,10,4,5,17,6,3,11,93
2024-04-01 23:10:00,0,0,4,8,6,4,6,5,4,4,10,4,1,5,61
2024-04-01 23:20:00,0,0,7,5,2,2,9,9,0,27,21,4,3,9,98
2024-04-01 23:30:00,0,0,3,10,3,3,3,5,1,5,11,5,3,5,57
2024-04-01 23:40:00,0,0,7,9,5,3,3,7,1,3,14,0,1,7,60
2024-04-01 23:50:00,0,0,4,5,3,5,3,5,1,4,10,5,2,7,54
2024-04-02 00:00:00,0,0,1,5,6,0,4,4,10,2,7,4,4,1,48
2024-04-02 00:10:00,0,0,2,2,2,2,9,7,7,4,8,3,2,4,52
2024-04-02 00:20:00,0,0,1,4,3,7,6,3,4,2,5,2,3,6,46
2024-04-02 00:30:00,0,0,5,7,3,4,6,4,4,2,13,2,4,4,58
2024-04-02 00:40:00,0,0,0,2,0,1,4,5,13,1,5,0,0,4,35
2024-04-02 00:50:00,0,0,3,0,1,0,3,5,9,1,4,2,2,2,32
2024-04-02 01:00:00,0,0,3,2,5,1,3,4,6,2,4,1,1,1,33
2024-04-02 01:10:00,0,0,3,4,2,2,1,1,1,1,7,5,5,1,33
2024-04-02 01:20:00,0,0,1,2,2,0,2,4,15,2,7,0,0,0,35
2024-04-02 01:30:00,0,0,3,2,1,1,3,2,11,1,5,1,0,0,30
2024-04-02 01:40:00,0,0,1,0,1,0,2,1,7,0,2,1,0,0,15
2024-04-02 01:50:00,0,0,1,3,2,0,1,2,8,1,6,1,0,2,27
2024-04-02 02:00:00,0,0,3,4,2,0,1,0,14,0,1,0,0,1,26
2024-04-02 02:10:00,0,0,1,4,1,0,2,2,23,0,4,0,0,1,38
2024-04-02 02:20:00,0,0,1,1,2,0,1,4,14,0,1,1,2,1,28
2024-04-02 02:30:00,0,0,0,6,3,0,2,0,22,0,2,0,0,1,36
2024-04-02 02:40:00,0,0,1,1,0,0,0,1,23,0,4,1,0,2,33
2024-04-02 02:50:00,0,0,1,2,1,0,1,2,15,0,3,0,0,1,26
2024-04-02 03:00:00,0,0,0,2,1,1,2,0,11,2,3,1,0,1,24
2024-04-02 03:10:00,0,0,2,3,1,1,4,4,12,0,1,0,0,1,29
2024-04-02 03:20:00,0,0,2,1,1,1,2,5,6,1,2,0,0,0,21
2024-04-02 03:30:00,0,0,0,0,2,0,1,2,10,1,0,0,0,0,16
2024-04-02 03:40:00,0,0,0,0,1,2,1,4,2,0,4,2,0,2,18
2024-04-02 03:50:00,0,0,2,0,1,2,1,3,5,3,5,3,2,1,28
2024-04-02 04:00:00,0,0,1,2,3,1,0,3,9,0,1,2,1,1,24
2024-04-02 04:10:00,0,0,0,3,3,0,0,3,4,2,5,1,0,0,21
2024-04-02 04:20:00,0,0,2,5,2,0,1,5,0,0,5,1,1,0,22
2024-04-02 04:30:00,0,0,3,6,4,2,2,5,1,1,3,0,2,1,30
2024-04-02 04:40:00,0,0,1,8,3,0,2,1,10,1,3,0,0,2,31
2024-04-02 04:50:00,0,0,0,2,2,0,3,2,8,0,5,0,0,2,24
2024-04-02 05:00:00,0,0,1,9,5,4,3,2,7,2,6,1,1,1,42
2024-04-02 05:10:00,0,0,0,8,13,2,4,6,11,0,5,2,2,1,54
2024-04-02 05:20:00,0,0,2,17,6,6,3,8,3,1,6,3,10,2,67
2024-04-02 05:30:00,0,0,3,23,23,5,2,4,11,3,11,3,7,1,96
2024-04-02 05:40:00,0,0,2,23,23,5,3,7,8,2,22,6,10,4,115
2024-04-02 05:50:00,0,0,4,19,23,4,1,14,9,1,14,8,10,3,110
2024-04-02 06:00:00,0,0,4,20,13,11,4,10,12,3,24,8,10,3,122
2024-04-02 06:10:00,0,0,3,29,21,7,8,17,9,2,30,12,15,1,154
2024-04-02 06:20:00,0,0,7,37,25,7,10,15,4,4,33,13,11,3,169
2024-04-02 06:30:00,0,0,1,38,24,9,9,17,17,1,26,7,7,4,160
2024-04-02 06:40:00,0,0,3,45,41,15,18,27,14,14,40,8,13,6,244
2024-04-02 06:50:00,0,0,7,57,31,12,4,20,10,8,46,15,20,5,235
2024-04-02 07:00:00,0,0,0,48,31,12,10,23,14,7,43,12,16,5,221
2024-04-02 07:10:00,0,0,6,57,34,12,17,27,23,9,53,11,16,7,272
2024-04-02 07:20:00,0,0,7,53,33,8,16,41,22,5,63,16,19,10,293
2024-04-02 07:30:00,0,0,11,53,57,10,19,27,20,12,60,12,16,9,306
2024-04-02 07:40:00,0,0,11,46,48,11,30,50,21,8,63,18,16,14,336
2024-04-02 07:50:00,0,0,9,62,36,15,16,31,21,10,46,27,12,12,297
2024-04-02 08:00:00,0,0,8,50,44,14,16,39,20,10,59,18,14,17,309
2024-04-02 08:10:00,0,0,14,70,43,12,19,33,22,12,42,10,11,9,297
2024-04-02 08:20:00,0,0,8,62,28,18,22,33,10,12,58,20,18,18,307
2024-04-02 08:30:00,0,0,10,70,50,17,18,34,21,8,60,15,15,12,330
2024-04-02 08:40:00,0,0,15,57,80,19,24,43,25,9,62,14,18,14,380
2024-04-02 08:50:00,0,0,5,62,38,21,23,30,16,10,76,16,14,18,329
2024-04-02 09:00:00,0,0,10,43,33,14,21,28,25,14,65,15,10,8,286
2024-04-02 09:10:00,0,0,11,40,39,18,36,36,21,12,56,16,17,21,323
2024-04-02 09:20:00,0,0,11,41,32,15,26,26,13,5,58,17,11,12,267
2024-04-02 09:30:00,0,0,14,40,27,18,28,42,21,8,45,18,16,14,291
2024-04-02 09:40:00,0,0,9,48,32,15,25,42,13,14,46,19,17,18,298
2024-04-02 09:50:00,0,0,14,48,24,17,33,33,15,12,72,16,19,21,324
2024-04-02 10:00:00,0,0,10,49,38,18,23,29,17,25,71,12,12,12,316
2024-04-02 10:10:00,0,0,13,36,40,15,27,38,11,21,49,9,13,18,290
2024-04-02 10:20:00,0,0,15,37,21,9,22,36,17,11,39,14,16,12,249
2024-04-02 10:30:00,0,0,12,52,21,11,26,29,17,10,52,15,12,17,274
2024-04-02 10:40:00,0,0,12,45,32,14,17,43,31,12,54,22,18,15,315
2024-04-02 10:50:00,0,0,14,36,29,15,26,27,11,7,70,20,17,9,281
2024-04-02 11:00:00,0,0,7,35,30,17,22,34,23,11,65,14,18,18,294
2024-04-02 11:10:00,0,0,12,40,22,19,29,30,20,11,50,16,14,23,286
2024-04-02 11:20:00,0,0,8,62,34,18,33,34,19,18,54,19,12,12,323
2024-04-02 11:30:00,0,0,12,50,40,18,26,34,16,14,62,27,11,19,329
2024-04-02 11:40:00,0,0,7,43,31,13,19,34,18,19,62,26,12,26,310
2024-04-02 11:50:00,0,0,11,50,26,38,33,31,14,16,61,21,9,26,336
2024-04-02 12:00:00,0,0,10,48,29,16,29,32,23,15,59,20,11,31,323
2024-04-02 12:10:00,0,0,14,66,19,21,29,41,26,32,70,27,1,25,371
2024-04-02 12:20:00,0,0,12,62,20,25,14,46,26,41,57,27,1,16,347
2024-04-02 12:30:00,0,0,6,54,11,27,8,52,16,23,48,26,0,16,287
2024-04-02 12:40:00,0,0,12,60,21,19,23,35,27,19,49,24,0,18,307
2024-04-02 12:50:00,0,0,8,48,18,14,10,42,21,24,48,28,1,22,284
2024-04-02 13:00:00,0,0,8,56,10,22,15,61,31,20,71,21,1,25,341
2024-04-02 13:10:00,0,0,16,62,19,24,17,41,31,19,57,28,1,26,341
2024-04-02 13:20:00,0,0,9,62,21,21,6,44,11,17,64,15,6,35,311
2024-04-02 13:30:00,0,0,12,52,24,26,21,53,23,29,59,25,1,18,343
2024-04-02 13:40:00,0,0,9,66,18,22,22,30,9,38,61,28,0,24,327
2024-04-02 13:50:00,0,0,14,72,17,14,26,29,9,30,67,30,0,24,332
2024-04-02 14:00:00,0,0,13,51,16,27,16,27,12,29,57,28,0,25,301
2024-04-02 14:10:00,0,0,13,44,19,16,29,36,12,39,78,24,0,24,334
2024-04-02 14:20:00,0,0,13,51,34,23,21,28,14,27,79,27,2,16,335
2024-04-02 14:30:00,0,0,16,46,30,22,24,40,20,33,69,28,0,21,349
2024-04-02 14:40:00,0,0,16,95,26,24,30,21,17,36,62,29,0,24,380
2024-04-02 14:50:00,0,0,10,78,33,25,32,34,11,45,46,5,0,28,347
2024-04-02 15:00:00,0,0,14,86,15,5,32,38,15,21,28,4,0,38,296
2024-04-02 15:10:00,0,0,17,79,21,2,30,43,19,72,24,20,3,24,354
2024-04-02 15:20:00,0,0,12,46,14,1,32,43,16,80,19,25,1,22,311
2024-04-02 15:30:00,0,0,15,48,35,13,22,48,20,40,70,28,0,28,367
2024-04-02 15:40:00,0,0,18,58,42,26,27,46,23,18,83,30,2,33,406
2024-04-02 15:50:00,0,0,15,46,32,17,2,56,22,12,76,38,2,40,358
2024-04-02 16:00:00,0,0,20,50,38,13,0,50,24,18,82,28,6,26,355
2024-04-02 16:10:00,0,0,13,86,38,13,0,55,25,16,73,21,0,31,371
2024-04-02 16:20:00,0,0,20,91,41,23,0,77,18,24,90,34,2,31,451
2024-04-02 16:30:00,0,0,18,48,42,10,0,64,20,13,87,31,1,27,361
2024-04-02 16:40:00,0,0,18,56,38,26,1,63,22,15,88,31,2,34,394
2024-04-02 16:50:00,0,0,22,38,33,15,0,56,22,21,71,35,6,30,349
2024-04-02 17:00:00,0,0,16,50,39,20,2,59,20,20,99,36,1,33,395
2024-04-02 17:10:00,0,0,17,50,59,24,18,55,23,16,93,30,3,36,424
2024-04-02 17:20:00,0,0,16,48,34,9,25,30,24,24,91,37,2,30,370
2024-04-02 17:30:00,0,0,18,69,38,17,28,29,14,21,92,34,1,20,381
2024-04-02 17:40:00,0,0,16,51,52,20,28,29,20,19,64,31,3,44,377
2024-04-02 17:50:00,0,0,10,49,44,23,27,36,18,15,64,27,3,17,333
2024-04-02 18:00:00,0,0,18,41,29,14,21,20,14,11,74,25,3,33,303
2024-04-02 18:10:00,0,0,14,39,33,13,26,25,9,15,77,37,3,24,315
2024-04-02 18:20:00,0,0,25,50,55,21,19,28,11,18,62,24,2,21,336
2024-04-02 18:30:00,0,0,14,45,32,15,24,24,8,17,72,25,2,26,304
2024-04-02 18:40:00,0,0,17,44,29,14,18,34,14,9,64,19,0,26,288
2024-04-02 18:50:00,0,0,14,38,39,13,18,33,16,8,53,23,1,22,278
2024-04-02 19:00:00,0,0,13,39,29,10,21,22,15,14,57,17,3,25,265
2024-04-02 19:10:00,0,0,21,37,25,16,16,29,13,10,66,19,1,20,273
2024-04-02 19:20:00,0,0,17,38,43,6,16,22,11,12,47,17,2,17,248
2024-04-02 19:30:00,0,0,17,40,20,15,19,23,7,11,55,19,0,25,251
2024-04-02 19:40:00,0,0,14,32,22,11,13,15,9,32,59,13,1,14,235
2024-04-02 19:50:00,0,0,12,25,16,12,18,20,8,6,40,13,1,15,186
2024-04-02 20:00:00,0,0,8,24,19,10,15,18,5,11,39,15,1,15,180
2024-04-02 20:10:00,0,0,8,22,19,10,14,15,24,19,48,10,2,15,206
2024-04-02 20:20:00,0,0,9,28,20,9,14,20,6,9,29,9,0,11,164
2024-04-02 20:30:00,0,0,6,23,18,11,8,6,7,5,27,14,2,15,142
2024-04-02 20:40:00,0,0,4,17,10,11,17,17,7,15,38,12,1,7,156
2024-04-02 20:50:00,0,0,4,22,16,10,17,19,5,6,32,9,2,13,155
2024-04-02 21:00:00,0,0,6,16,7,2,8,15,7,12,29,9,0,7,118
2024-04-02 21:10:00,0,0,6,30,18,14,10,19,3,8,32,12,0,6,158
2024-04-02 21:20:00,0,0,10,23,15,11,11,20,4,10,29,18,1,7,159
2024-04-02 21:30:00,0,0,11,23,17,4,9,10,3,8,32,12,1,9,139
2024-04-02 21:40:00,0,0,7,19,11,7,6,9,6,6,9,6,0,6,92
2024-04-02 21:50:00,0,0,9,16,10,3,9,5,4,5,28,12,0,11,112
2024-04-02 22:00:00,0,0,8,19,14,20,17,11,1,10,37,13,6,6,162
2024-04-02 22:10:00,0,0,5,23,17,11,12,12,4,7,38,10,2,9,150
2024-04-02 22:20:00,0,0,9,13,8,7,4,7,2,8,31,11,1,10,111
2024-04-02 22:30:00,0,0,8,14,3,0,8,5,0,9,27,7,0,8,89
2024-04-02 22:40:00,0,0,3,17,8,5,8,6,2,3,23,6,0,9,90
2024-04-02 22:50:00,0,0,8,13,10,7,1,7,4,5,35,7,0,8,105
2024-04-02 23:00:00,0,0,6,16,7,8,7,10,4,4,15,3,0,4,84
2024-04-02 23:10:00,0,0,18,11,7,5,7,8,4,2,17,2,1,7,89
2024-04-02 23:20:00,0,0,5,5,9,5,5,5,0,5,19,1,0,6,65
2024-04-02 23:30:00,0,0,10,8,4,1,5,4,2,5,16,5,0,2,62
2024-04-02 23:40:00,0,0,2,9,4,3,2,4,1,3,15,8,4,4,59
2024-04-02 23:50:00,0,0,6,10,5,4,4,10,2,1,11,2,2,3,60
2024-04-03 00:00:00,0,0,5,5,3,2,3,4,2,0,7,1,0,2,34
2024-04-03 00:10:00,0,0,4,3,6,3,1,8,2,1,10,4,0,6,48
2024-04-03 00:20:00,0,0,2,5,1,1,1,5,2,1,8,3,0,2,31
2024-04-03 00:30:00,0,0,2,5,4,2,2,4,2,3,10,5,0,2,41
2024-04-03 00:40:00,0,0,2,4,1,3,3,4,5,0,8,2,0,1,33
2024-04-03 00:50:00,0,0,1,5,6,1,1,4,1,0,2,2,0,6,29
2024-04-03 01:00:00,0,0,2,4,1,1,1,3,1,3,8,2,0,3,29
2024-04-03 01:10:00,0,0,0,3,0,1,2,4,2,0,3,1,5,0,21
2024-04-03 01:20:00,0,0,2,3,2,0,2,4,1,1,1,1,1,2,20
2024-04-03 01:30:00,0,0,1,2,2,2,3,5,0,1,6,1,1,2,26
2024-04-03 01:40:00,0,0,1,2,2,2,2,2,0,0,3,3,0,1,18
2024-04-03 01:50:00,0,0,0,2,1,2,1,2,1,0,2,0,0,0,11
2024-04-03 02:00:00,0,0,0,1,0,1,3,1,0,1,3,1,0,0,11
2024-04-03 02:10:00,0,0,1,0,1,0,0,1,1,0,2,1,0,0,7
2024-04-03 02:20:00,0,0,0,2,0,1,1,1,0,0,0,2,0,1,8
2024-04-03 02:30:00,0,0,2,3,1,0,3,1,0,0,5,0,0,1,16
2024-04-03 02:40:00,0,0,0,2,2,1,0,1,0,1,3,1,0,2,13
2024-04-03 02:50:00,0,0,0,2,0,0,1,0,0,1,5,0,0,0,9
2024-04-03 03:00:00,0,0,1,1,0,1,4,2,0,1,3,1,0,0,14
2024-04-03 03:10:00,0,0,1,1,2,1,1,2,0,2,2,3,1,0,16
2024-04-03 03:20:00,0,0,0,3,1,1,1,1,1,0,3,1,0,0,12
2024-04-03 03:30:00,0,0,0,1,3,0,1,2,0,0,1,1,0,0,9
2024-04-03 03:40:00,0,0,0,1,3,3,1,2,0,0,3,2,0,0,15
2024-04-03 03:50:00,0,0,2,0,1,1,0,3,0,1,0,1,0,0,9
2024-04-03 04:00:00,0,0,2,1,1,1,0,3,1,2,5,3,0,0,19
2024-04-03 04:10:00,0,0,0,1,2,0,1,3,2,0,2,1,0,0,12
2024-04-03 04:20:00,0,0,1,4,1,0,2,2,1,1,5,1,0,2,20
2024-04-03 04:30:00,0,0,2,2,1,1,4,6,1,0,3,0,0,3,23
2024-04-03 04:40:00,0,0,1,4,3,0,1,4,1,1,7,4,0,1,27
2024-04-03 04:50:00,0,0,0,5,6,1,1,2,1,4,6,0,0,1,27
2024-04-03 05:00:00,0,0,1,6,8,0,0,4,3,3,5,0,0,0,30
2024-04-03 05:10:00,0,0,0,8,8,2,5,7,4,1,11,10,2,3,61
2024-04-03 05:20:00,0,0,1,9,11,2,3,3,1,0,5,8,0,4,47
2024-04-03 05:30:00,0,0,2,21,24,6,3,5,4,2,13,6,1,1,88
2024-04-03 05:40:00,0,0,4,24,23,2,4,8,3,5,22,21,2,3,121
2024-04-03 05:50:00,0,0,6,13,28,6,2,18,2,6,23,13,1,3,121
2024-04-03 06:00:00,0,0,2,30,15,4,7,15,5,3,16,8,1,4,110
2024-04-03 06:10:00,0,0,5,31,26,12,6,15,6,2,34,22,0,9,168
2024-04-03 06:20:00,0,0,6,33,38,4,9,14,11,12,30,19,9,2,187
2024-04-03 06:30:00,0,0,2,34,29,12,7,20,15,5,30,24,37,7,222
2024-04-03 06:40:00,0,0,8,41,28,10,10,20,11,9,45,23,1,1,207
2024-04-03 06:50:00,0,0,6,58,63,17,12,26,13,8,48,23,0,11,285
2024-04-03 07:00:00,0,0,1,52,38,12,17,18,15,10,44,19,0,6,232
2024-04-03 07:10:00,0,0,6,48,30,12,12,27,16,8,53,21,0,9,242
2024-04-03 07:20:00,0,0,6,53,38,14,19,26,19,6,46,18,1,13,259
2024-04-03 07:30:00,0,0,10,62,51,9,11,29,16,11,62,27,1,10,299
2024-04-03 07:40:00,0,0,9,57,40,22,20,35,22,12,67,41,5,8,338
2024-04-03 07:50:00,0,0,9,53,45,20,19,30,29,13,56,32,2,16,324
2024-04-03 08:00:00,0,0,13,65,47,14,14,25,19,16,50,20,1,17,301
2024-04-03 08:10:00,0,0,5,55,41,16,22,25,21,14,57,30,2,12,300
2024-04-03 08:20:00,0,0,5,55,46,14,17,26,25,10,63,27,2,11,301
2024-04-03 08:30:00,0,0,13,68,44,27,27,51,26,16,49,26,1,19,367
2024-04-03 08:40:00,0,0,11,50,40,15,19,40,16,19,59,34,2,10,315
2024-04-03 08:50:00,0,0,14,55,41,14,18,29,25,16,75,33,1,14,335
2024-04-03 09:00:00,0,0,13,52,35,13,21,32,20,16,59,30,0,12,303
2024-04-03 09:10:00,0,0,13,53,39,11,27,33,15,22,57,26,6,17,319
2024-04-03 09:20:00,0,0,14,46,24,13,28,39,13,12,60,32,4,12,297
2024-04-03 09:30:00,0,0,15,34,32,24,17,37,15,16,58,30,5,20,303
2024-04-03 09:40:00,0,0,9,45,31,15,24,46,26,12,49,39,5,15,316
2024-04-03 09:50:00,0,0,12,41,29,10,21,27,21,20,49,33,2,22,287
2024-04-03 10:00:00,0,0,6,44,30,20,18,37,23,12,63,26,4,21,304
2024-04-03 10:10:00,0,0,11,67,41,14,34,36,24,15,51,30,4,11,338
2024-04-03 10:20:00,0,0,14,43,39,15,26,36,17,19,53,32,1,18,313
2024-04-03 10:30:00,0,0,13,35,40,11,17,40,20,17,61,29,1,19,303
2024-04-03 10:40:00,0,0,9,37,28,18,28,33,18,26,63,36,2,18,316
2024-04-03 10:50:00,0,0,8,44,37,17,23,26,28,18,50,32,3,25,311
2024-04-03 11:00:00,0,0,5,39,30,11,24,37,20,16,65,20,3,23,293
2024-04-03 11:10:00,0,0,8,43,39,21,22,36,18,14,43,26,1,18,289
2024-04-03 11:20:00,0,0,15,43,28,22,22,33,11,18,44,31,8,15,290
2024-04-03 11:30:00,0,0,5,48,41,18,33,43,25,15,66,19,2,21,336
2024-04-03 11:40:00,0,0,12,49,32,18,19,42,21,16,56,37,4,25,331
2024-04-03 11:50:00,0,0,10,44,35,16,26,34,26,23,64,33,3,26,340
2024-04-03 12:00:00,0,0,14,46,30,24,24,31,20,13,57,26,4,15,304
2024-04-03 12:10:00,0,0,21,50,35,12,22,28,19,15,57,26,0,33,318
2024-04-03 12:20:00,0,0,7,55,34,23,20,32,24,19,59,16,0,30,319
2024-04-03 12:30:00,0,0,10,46,21,18,28,32,20,17,58,23,2,18,293
2024-04-03 12:40:00,0,0,10,39,34,14,18,33,20,15,59,28,3,17,290
2024-04-03 12:50:00,0,0,12,61,28,14,21,35,17,12,56,31,2,25,314
2024-04-03 13:00:00,0,0,14,49,35,21,23,39,19,13,59,20,0,25,317
2024-04-03 13:10:00,0,0,12,34,37,16,23,26,22,14,49,29,0,16,278
2024-04-03 13:20:00,0,0,11,50,39,20,27,29,11,20,54,27,4,18,310
2024-04-03 13:30:00,0,0,10,47,41,19,22,27,10,22,65,21,4,20,308
2024-04-03 13:40:00,0,0,13,39,33,16,32,39,13,13,63,27,0,25,313
2024-04-03 13:50:00,0,0,19,38,24,17,18,32,19,7,62,24,1,19,280
2024-04-03 14:00:00,0,0,11,38,35,16,24,29,16,16,51,24,3,22,285
2024-04-03 14:10:00,0,0,16,38,35,9,25,29,15,15,74,32,2,31,321
2024-04-03 14:20:00,0,0,14,24,35,24,22,27,21,13,81,23,1,22,307
2024-04-03 14:30:00,0,0,15,45,35,12,18,29,16,13,69,20,2,28,302
2024-04-03 14:40:00,0,0,15,43,36,15,34,39,22,17,70,25,1,26,343
2024-04-03 14:50:00,0,0,15,48,30,13,28,33,16,23,75,29,1,20,331
2024-04-03 15:00:00,0,0,26,66,38,24,26,34,19,9,67,24,6,28,367
2024-04-03 15:10:00,0,0,16,55,33,13,30,41,24,13,68,24,8,28,353
2024-04-03 15:20:00,0,0,18,50,36,8,34,34,16,17,66,29,3,31,342
2024-04-03 15:30:00,0,0,12,53,47,12,26,35,17,12,82,30,3,31,360
2024-04-03 15:40:00,0,0,21,47,40,17,33,33,20,16,98,30,3,27,385
2024-04-03 15:50:00,0,0,23,48,38,13,32,33,26,15,83,37,4,24,376
2024-04-03 16:00:00,0,0,21,51,49,20,28,35,18,20,86,36,2,23,389
2024-04-03 16:10:00,0,0,10,62,43,19,30,37,15,28,102,41,1,32,420
2024-04-03 16:20:00,0,0,13,49,41,13,29,29,15,20,91,33,1,34,368
2024-04-03 16:30:00,0,0,14,54,37,15,27,28,10,17,97,36,7,27,369
2024-04-03 16:40:00,0,0,16,45,40,17,28,26,20,13,88,38,2,39,372
2024-04-03 16:50:00,0,0,15,51,40,13,31,31,13,11,84,32,1,23,345
2024-04-03 17:00:00,0,0,17,51,36,12,27,24,16,19,96,36,4,25,363
2024-04-03 17:10:00,0,0,19,58,51,23,35,30,20,15,96,28,1,31,407
2024-04-03 17:20:00,0,0,15,40,33,15,41,39,15,17,92,36,5,29,377
2024-04-03 17:30:00,0,0,18,71,32,16,31,42,20,20,96,36,5,24,411
2024-04-03 17:40:00,0,0,13,49,36,20,28,26,12,13,100,32,4,23,356
2024-04-03 17:50:00,0,0,19,59,34,17,37,46,21,14,83,29,2,31,392
2024-04-03 18:00:00,0,0,10,46,39,14,33,32,19,18,88,28,4,21,352
2024-04-03 18:10:00,0,0,14,55,32,16,24,31,19,20,85,28,0,20,344
2024-04-03 18:20:00,0,0,20,66,33,19,39,31,16,19,81,31,1,30,386
2024-04-03 18:30:00,0,0,15,47,37,16,16,26,21,23,95,24,1,26,347
2024-04-03 18:40:00,0,0,17,37,29,20,29,27,19,14,55,20,1,18,286
2024-04-03 18:50:00,0,0,11,40,33,17,21,24,11,21,61,24,0,18,281
2024-04-03 19:00:00,0,0,11,33,22,16,20,21,13,16,60,20,1,21,254
2024-04-03 19:10:00,0,0,12,40,28,17,25,29,10,13,57,14,19,28,292
2024-04-03 19:20:00,0,0,14,25,23,10,23,26,7,13,56,20,0,23,240
2024-04-03 19:30:00,0,0,10,31,19,15,17,28,11,18,68,23,1,15,256
2024-04-03 19:40:00,0,0,8,23,19,16,14,18,11,6,42,21,0,30,208
2024-04-03 19:50:00,0,0,11,30,23,10,18,20,11,9,46,18,0,12,208
2024-04-03 20:00:00,0,0,8,16,14,12,15,14,7,8,44,12,0,19,169
2024-04-03 20:10:00,0,0,6,29,17,12,21,15,5,8,44,13,0,13,183
2024-04-03 20:20:00,0,0,14,23,17,10,12,16,7,8,36,8,0,12,163
2024-04-03 20:30:00,0,0,3,20,15,10,12,18,7,9,34,17,0,6,151
2024-04-03 20:40:00,0,0,10,32,17,5,17,17,5,7,31,14,0,11,166
2024-04-03 20:50:00,0,0,6,17,21,11,13,19,7,5,29,22,0,12,162
2024-04-03 21:00:00,0,0,7,17,10,7,12,14,8,7,40,9,0,11,142
2024-04-03 21:10:00,0,0,8,16,22,6,10,23,3,10,28,10,0,15,151
2024-04-03 21:20:00,0,0,14,25,24,24,8,20,8,12,19,12,0,8,174
2024-04-03 21:30:00,0,0,3,26,26,12,13,12,6,7,25,7,2,8,147
2024-04-03 21:40:00,0,0,12,22,20,12,22,18,2,7,27,8,0,10,160
2024-04-03 21:50:00,0,0,6,18,14,19,11,11,3,4,18,8,0,7,119
2024-04-03 22:00:00,0,0,7,20,13,9,12,11,5,12,33,13,0,4,139
2024-04-03 22:10:00,0,0,7,21,12,8,9,7,5,4,27,11,2,10,123
2024-04-03 22:20:00,0,0,8,11,14,4,12,8,0,8,31,8,0,12,116
2024-04-03 22:30:00,0,0,9,17,9,10,9,8,2,10,23,7,2,9,115
2024-04-03 22:40:00,0,0,7,20,5,9,11,9,0,3,20,4,2,8,98
2024-04-03 22:50:00,0,0,5,17,15,9,10,9,4,8,30,7,1,8,123
2024-04-03 23:00:00,0,0,11,15,9,4,10,10,3,2,18,5,1,11,99
2024-04-03 23:10:00,0,0,7,20,5,6,9,15,4,4,18,6,1,6,101
2024-04-03 23:20:00,0,0,3,12,9,5,8,10,5,6,16,7,1,7,89
2024-04-03 23:30:00,0,0,4,5,8,4,2,8,1,3,11,6,1,2,55
2024-04-03 23:40:00,0,0,4,5,7,4,7,9,1,6,11,6,0,2,62
2024-04-03 23:50:00,0,0,5,9,4,3,1,7,1,4,9,2,0,5,50
2024-04-04 00:00:00,0,0,2,7,3,2,5,6,0,4,12,2,0,2,45
2024-04-04 00:10:00,0,0,1,9,1,1,9,8,1,2,6,2,0,3,43
2024-04-04 00:20:00,0,0,0,5,0,3,2,7,2,0,6,1,1,3,30
2024-04-04 00:30:00,0,0,4,3,1,6,6,9,4,3,3,3,0,1,43
