datetime,V22Z,V51Z,V52Z,V83Z,V111Z,V112Z,Total
2024-03-27 08:00:00,10,8,14,19,0,2,53
2024-03-27 08:10:00,9,13,11,18,0,0,51
2024-03-27 08:20:00,11,22,7,14,0,3,57
2024-03-27 08:30:00,9,7,9,33,1,3,62
2024-03-27 08:40:00,7,21,17,18,1,1,65
2024-03-27 08:50:00,18,7,12,26,0,1,64
2024-03-27 09:00:00,15,12,10,27,0,4,68
2024-03-27 09:10:00,10,13,8,21,0,0,52
2024-03-27 09:20:00,11,11,12,8,0,4,46
2024-03-27 09:30:00,14,11,22,18,2,2,69
2024-03-27 09:40:00,8,13,12,12,0,2,47
2024-03-27 09:50:00,6,12,18,26,3,3,68
2024-03-27 10:00:00,8,10,17,14,0,2,51
2024-03-27 10:10:00,13,13,12,15,0,4,57
2024-03-27 10:20:00,6,13,13,15,1,1,49
2024-03-27 10:30:00,11,19,13,10,0,0,53
2024-03-27 10:40:00,13,15,15,18,2,0,63
2024-03-27 10:50:00,9,14,14,17,1,2,57
2024-03-27 11:00:00,11,11,14,22,0,1,59
2024-03-27 11:10:00,6,12,14,17,1,3,53
2024-03-27 11:20:00,7,19,18,26,0,7,77
2024-03-27 11:30:00,14,8,13,29,1,1,66
2024-03-27 11:40:00,5,10,14,17,1,3,50
2024-03-27 11:50:00,11,18,14,17,2,5,67
2024-03-27 12:00:00,10,15,21,22,0,2,70
2024-03-27 12:10:00,9,15,21,19,0,0,64
2024-03-27 12:20:00,8,13,17,20,1,6,65
2024-03-27 12:30:00,10,16,18,20,1,3,68
2024-03-27 12:40:00,11,8,21,12,0,3,55
2024-03-27 12:50:00,9,23,13,19,0,0,64
2024-03-27 13:00:00,7,16,16,28,1,1,69
2024-03-27 13:10:00,11,14,14,12,1,3,55
2024-03-27 13:20:00,16,12,23,21,0,1,73
2024-03-27 13:30:00,8,21,12,10,1,0,52
2024-03-27 13:40:00,12,14,26,18,0,1,71
2024-03-27 13:50:00,16,19,14,23,0,2,74
2024-03-27 14:00:00,6,6,23,18,3,3,59
2024-03-27 14:10:00,9,13,21,13,0,3,59
2024-03-27 14:20:00,9,15,21,12,1,1,59
2024-03-27 14:30:00,16,8,15,12,1,2,54
2024-03-27 14:40:00,12,21,16,11,0,3,63
2024-03-27 14:50:00,12,12,23,22,0,2,71
2024-03-27 15:00:00,14,15,19,21,0,1,70
2024-03-27 15:10:00,8,17,15,12,0,5,57
2024-03-27 15:20:00,4,19,17,23,0,2,65
2024-03-27 15:30:00,7,13,25,17,0,2,64
2024-03-27 15:40:00,14,10,16,13,0,2,55
2024-03-27 15:50:00,6,7,16,13,0,5,47
2024-03-27 16:00:00,15,20,28,14,0,1,78
2024-03-27 16:10:00,13,17,20,15,0,3,68
2024-03-27 16:20:00,11,20,21,17,1,5,75
2024-03-27 16:30:00,13,13,22,16,0,3,67
2024-03-27 16:40:00,10,12,19,15,0,1,57
2024-03-27 16:50:00,13,10,19,18,0,0,60
2024-03-27 17:00:00,16,13,17,6,1,2,55
2024-03-27 17:10:00,13,12,22,14,0,0,61
2024-03-27 17:20:00,9,17,15,21,0,1,63
2024-03-27 17:30:00,14,14,17,12,2,1,60
2024-03-27 17:40:00,7,9,16,14,0,2,48
2024-03-27 17:50:00,20,12,12,25,0,1,70
2024-03-27 18:00:00,10,16,10,16,0,1,53
2024-03-27 18:10:00,13,8,16,20,0,2,59
2024-03-27 18:20:00,16,7,19,19,0,2,63
2024-03-27 18:30:00,13,8,7,16,0,1,45
2024-03-27 18:40:00,9,7,23,23,1,1,64
2024-03-27 18:50:00,8,11,7,19,0,3,48
2024-03-27 19:00:00,17,9,10,18,0,4,58
2024-03-27 19:10:00,20,13,5,24,0,0,62
2024-03-27 19:20:00,7,9,7,23,0,2,48
2024-03-27 19:30:00,11,7,11,23,0,1,53
2024-03-27 19:40:00,14,6,3,16,0,2,41
2024-03-27 19:50:00,9,7,6,16,0,2,40
2024-03-27 20:00:00,13,11,6,17,0,1,48
2024-03-27 20:10:00,3,9,9,25,0,4,50
2024-03-27 20:20:00,6,12,7,16,0,0,41
2024-03-27 20:30:00,15,7,4,19,0,0,45
2024-03-27 20:40:00,8,2,4,18,0,2,34
2024-03-27 20:50:00,9,8,9,15,0,1,42
2024-03-27 21:00:00,9,13,4,14,0,1,41
2024-03-27 21:10:00,9,5,4,25,0,3,46
2024-03-27 21:20:00,3,3,7,16,0,1,30
2024-03-27 21:30:00,4,7,3,15,0,1,30
2024-03-27 21:40:00,7,2,4,15,0,0,28
2024-03-27 21:50:00,5,4,4,18,0,0,31
2024-03-27 22:00:00,7,8,4,20,0,0,39
2024-03-27 22:10:00,3,3,5,18,0,0,29
2024-03-27 22:20:00,5,13,5,8,0,1,32
2024-03-27 22:30:00,1,4,3,13,0,0,21
2024-03-27 22:40:00,5,2,3,12,0,3,25
2024-03-27 22:50:00,3,1,5,15,0,0,24
2024-03-27 23:00:00,1,3,4,12,0,1,21
2024-03-27 23:10:00,2,1,3,13,0,1,20
2024-03-27 23:20:00,2,3,2,11,0,0,18
2024-03-27 23:30:00,2,2,1,7,0,0,12
2024-03-27 23:40:00,3,3,4,12,0,0,22
2024-03-27 23:50:00,1,2,2,10,0,0,15
2024-03-28 00:00:00,1,2,2,5,0,0,10
2024-03-28 00:10:00,2,2,3,8,0,0,15
2024-03-28 00:20:00,1,1,3,9,0,0,14
2024-03-28 00:30:00,1,2,2,12,0,0,17
2024-03-28 00:40:00,0,0,1,4,0,0,5
2024-03-28 00:50:00,1,0,3,10,0,0,14
2024-03-28 01:00:00,0,0,0,8,0,0,8
2024-03-28 01:10:00,1,3,0,7,0,0,11
2024-03-28 01:20:00,0,1,2,1,0,0,4
2024-03-28 01:30:00,1,1,2,4,0,0,8
2024-03-28 01:40:00,0,1,0,1,0,0,2
2024-03-28 01:50:00,0,0,2,1,0,0,3
2024-03-28 02:00:00,1,0,2,2,0,0,5
2024-03-28 02:10:00,0,0,2,5,0,0,7
2024-03-28 02:20:00,1,2,3,1,0,0,7
2024-03-28 02:30:00,0,0,2,3,0,0,5
2024-03-28 02:40:00,0,2,2,2,0,0,6
2024-03-28 02:50:00,0,0,4,4,0,0,8
2024-03-28 03:00:00,0,0,2,2,0,0,4
2024-03-28 03:10:00,1,0,0,2,0,0,3
2024-03-28 03:20:00,0,0,0,3,0,0,3
2024-03-28 03:30:00,0,1,2,5,0,0,8
2024-03-28 03:40:00,0,0,1,7,0,0,8
2024-03-28 03:50:00,0,1,1,1,0,0,3
2024-03-28 04:00:00,1,2,0,6,0,0,9
2024-03-28 04:10:00,1,0,0,6,0,0,7
2024-03-28 04:20:00,1,2,3,5,0,0,11
2024-03-28 04:30:00,0,2,3,4,0,0,9
2024-03-28 04:40:00,1,0,3,6,0,0,10
2024-03-28 04:50:00,0,2,1,8,0,0,11
2024-03-28 05:00:00,0,4,5,9,0,0,18
2024-03-28 05:10:00,3,5,1,10,0,0,19
2024-03-28 05:20:00,2,1,1,18,0,1,23
2024-03-28 05:30:00,1,11,4,22,0,0,38
2024-03-28 05:40:00,4,9,2,14,0,0,29
2024-03-28 05:50:00,3,2,4,15,0,0,24
2024-03-28 06:00:00,4,4,4,13,0,0,25
2024-03-28 06:10:00,2,5,1,13,0,0,21
2024-03-28 06:20:00,2,5,7,22,0,0,36
2024-03-28 06:30:00,1,4,6,26,0,0,37
2024-03-28 06:40:00,8,6,6,16,0,0,36
2024-03-28 06:50:00,6,8,8,25,0,0,47
2024-03-28 07:00:00,4,6,12,19,0,0,41
2024-03-28 07:10:00,7,11,5,17,0,5,45
2024-03-28 07:20:00,11,5,6,22,0,1,45
2024-03-28 07:30:00,9,5,10,26,0,0,50
2024-03-28 07:40:00,12,13,10,17,0,0,52
2024-03-28 07:50:00,10,16,9,23,0,1,59
2024-03-28 08:00:00,7,17,11,23,0,2,60
2024-03-28 08:10:00,13,20,13,25,0,2,73
2024-03-28 08:20:00,10,11,6,22,0,1,50
2024-03-28 08:30:00,6,24,12,13,0,2,57
2024-03-28 08:40:00,12,32,14,14,0,3,75
2024-03-28 08:50:00,11,26,8,19,0,2,66
2024-03-28 09:00:00,15,9,14,13,1,2,54
2024-03-28 09:10:00,8,17,17,15,0,1,58
2024-03-28 09:20:00,8,10,9,14,0,3,44
2024-03-28 09:30:00,10,10,17,17,0,1,55
2024-03-28 09:40:00,10,17,14,5,0,2,48
2024-03-28 09:50:00,14,16,16,6,0,2,54
2024-03-28 10:00:00,7,10,17,13,1,0,48
2024-03-28 10:10:00,11,16,13,17,0,0,57
2024-03-28 10:20:00,7,11,18,17,0,0,53
2024-03-28 10:30:00,8,9,14,14,0,1,46
2024-03-28 10:40:00,14,23,15,20,1,1,74
2024-03-28 10:50:00,12,17,13,12,1,1,56
2024-03-28 11:00:00,12,14,16,9,0,4,55
2024-03-28 11:10:00,16,16,10,14,0,0,56
2024-03-28 11:20:00,11,17,11,25,0,1,65
2024-03-28 11:30:00,19,9,20,17,1,1,67
2024-03-28 11:40:00,21,16,16,8,0,0,61
2024-03-28 11:50:00,59,19,19,25,2,0,124
2024-03-28 12:00:00,69,26,17,19,0,4,135
2024-03-28 12:10:00,19,12,18,18,1,4,72
2024-03-28 12:20:00,28,14,21,13,1,1,78
2024-03-28 12:30:00,9,7,15,7,0,2,40
2024-03-28 12:40:00,10,9,18,20,0,1,58
2024-03-28 12:50:00,11,14,19,17,0,1,62
2024-03-28 13:00:00,70,7,23,17,0,1,118
2024-03-28 13:10:00,8,12,16,24,0,3,63
2024-03-28 13:20:00,13,16,15,23,0,0,67
2024-03-28 13:30:00,18,15,17,30,0,1,81
2024-03-28 13:40:00,19,9,28,9,1,0,66
2024-03-28 13:50:00,19,13,29,16,0,1,78
2024-03-28 14:00:00,51,21,21,9,0,2,104
2024-03-28 14:10:00,69,13,23,17,0,3,125
2024-03-28 14:20:00,56,10,22,26,1,4,119
2024-03-28 14:30:00,9,14,21,9,1,3,57
2024-03-28 14:40:00,11,18,26,12,1,2,70
2024-03-28 14:50:00,8,10,22,17,1,4,62
2024-03-28 15:00:00,10,8,14,14,0,2,48
2024-03-28 15:10:00,11,13,21,18,1,3,67
2024-03-28 15:20:00,18,15,20,16,0,3,72
2024-03-28 15:30:00,30,12,16,14,1,9,82
2024-03-28 15:40:00,12,19,24,8,2,6,71
2024-03-28 15:50:00,7,14,20,21,1,0,63
2024-03-28 16:00:00,7,11,22,12,2,1,55
2024-03-28 16:10:00,28,16,19,13,0,1,77
2024-03-28 16:20:00,10,10,13,23,0,4,60
2024-03-28 16:30:00,20,16,22,18,1,5,82
2024-03-28 16:40:00,11,13,20,19,0,6,69
2024-03-28 16:50:00,14,14,16,26,0,2,72
2024-03-28 17:00:00,12,7,24,24,3,5,75
2024-03-28 17:10:00,14,16,22,13,0,4,69
2024-03-28 17:20:00,14,19,16,13,1,0,63
2024-03-28 17:30:00,11,10,15,10,1,4,51
2024-03-28 17:40:00,11,12,15,14,0,4,56
2024-03-28 17:50:00,6,18,15,20,0,5,64
2024-03-28 18:00:00,15,10,20,30,0,14,89
2024-03-28 18:10:00,9,16,19,22,0,2,68
2024-03-28 18:20:00,12,18,14,16,1,3,64
2024-03-28 18:30:00,14,6,11,28,0,2,61
2024-03-28 18:40:00,9,10,10,11,0,0,40
2024-03-28 18:50:00,8,13,18,28,0,1,68
2024-03-28 19:00:00,15,6,10,17,0,2,50
2024-03-28 19:10:00,19,9,12,21,0,0,61
2024-03-28 19:20:00,11,11,6,20,0,2,50
2024-03-28 19:30:00,10,5,9,19,1,3,47
2024-03-28 19:40:00,10,11,6,17,0,4,48
2024-03-28 19:50:00,12,9,9,22,0,0,52
2024-03-28 20:00:00,10,12,11,21,0,0,54
2024-03-28 20:10:00,6,11,11,28,0,2,58
2024-03-28 20:20:00,5,12,5,24,1,2,49
2024-03-28 20:30:00,5,6,8,17,0,0,36
2024-03-28 20:40:00,4,6,7,21,0,1,39
2024-03-28 20:50:00,3,9,9,21,0,3,45
2024-03-28 21:00:00,5,13,5,25,0,0,48
2024-03-28 21:10:00,4,7,12,16,0,0,39
2024-03-28 21:20:00,3,3,8,18,0,1,33
2024-03-28 21:30:00,6,4,6,25,1,0,42
2024-03-28 21:40:00,3,3,5,16,0,1,28
2024-03-28 21:50:00,9,8,6,16,0,1,40
2024-03-28 22:00:00,7,13,3,19,0,0,42
2024-03-28 22:10:00,9,4,4,19,0,2,38
2024-03-28 22:20:00,6,5,5,16,0,0,32
2024-03-28 22:30:00,3,9,5,21,0,1,39
2024-03-28 22:40:00,4,3,9,19,0,0,35
2024-03-28 22:50:00,5,4,6,22,0,0,37
2024-03-28 23:00:00,1,5,3,13,0,1,23
2024-03-28 23:10:00,5,2,9,13,0,0,29
2024-03-28 23:20:00,3,11,0,14,0,0,28
2024-03-28 23:30:00,3,1,6,12,0,0,22
2024-03-28 23:40:00,2,3,5,13,0,0,23
2024-03-28 23:50:00,2,4,5,6,0,0,17
2024-03-29 00:00:00,2,5,3,11,0,1,22
2024-03-29 00:10:00,6,6,3,11,0,0,26
2024-03-29 00:20:00,1,1,4,12,0,0,18
2024-03-29 00:30:00,2,4,2,14,0,0,22
2024-03-29 00:40:00,0,0,3,15,0,0,18
2024-03-29 00:50:00,3,4,3,14,0,0,24
2024-03-29 01:00:00,2,4,1,15,0,1,23
2024-03-29 01:10:00,3,0,3,10,0,0,16
2024-03-29 01:20:00,0,4,5,7,0,0,16
2024-03-29 01:30:00,0,2,2,11,0,0,15
2024-03-29 01:40:00,2,0,2,8,0,1,13
2024-03-29 01:50:00,2,0,2,8,0,0,12
2024-03-29 02:00:00,3,2,1,5,0,0,11
2024-03-29 02:10:00,0,0,2,9,0,0,11
2024-03-29 02:20:00,3,1,1,4,0,0,9
2024-03-29 02:30:00,2,1,2,4,0,0,9
2024-03-29 02:40:00,0,0,3,4,0,0,7
2024-03-29 02:50:00,0,1,1,6,0,0,8
2024-03-29 03:00:00,0,3,1,2,0,0,6
2024-03-29 03:10:00,1,1,0,4,0,0,6
2024-03-29 03:20:00,0,1,1,7,0,0,9
2024-03-29 03:30:00,0,2,0,5,0,0,7
2024-03-29 03:40:00,0,0,1,3,0,0,4
2024-03-29 03:50:00,0,0,0,5,0,0,5
2024-03-29 04:00:00,1,1,1,4,0,0,7
2024-03-29 04:10:00,0,1,1,11,0,0,13
2024-03-29 04:20:00,0,1,3,6,0,0,10
2024-03-29 04:30:00,0,1,0,6,0,0,7
2024-03-29 04:40:00,1,0,3,5,0,0,9
2024-03-29 04:50:00,0,0,1,5,0,0,6
2024-03-29 05:00:00,1,1,1,8,0,0,11
2024-03-29 05:10:00,1,0,0,2,0,1,4
2024-03-29 05:20:00,2,0,1,11,0,0,14
2024-03-29 05:30:00,0,3,1,17,0,0,21
2024-03-29 05:40:00,5,1,0,19,0,0,25
2024-03-29 05:50:00,2,3,1,12,0,0,18
2024-03-29 06:00:00,2,2,0,4,0,0,8
2024-03-29 06:10:00,1,2,2,5,0,0,10
2024-03-29 06:20:00,0,5,5,9,0,0,19
2024-03-29 06:30:00,1,1,1,9,0,0,12
2024-03-29 06:40:00,1,4,4,5,0,0,14
2024-03-29 06:50:00,1,2,1,10,0,0,14
2024-03-29 07:00:00,1,2,2,10,0,0,15
2024-03-29 07:10:00,1,3,1,14,0,0,19
2024-03-29 07:20:00,2,10,3,7,0,1,23
2024-03-29 07:30:00,3,3,3,12,0,0,21
2024-03-29 07:40:00,5,1,4,7,0,0,17
2024-03-29 07:50:00,3,3,2,11,0,0,19
2024-03-29 08:00:00,2,7,1,11,0,1,22
2024-03-29 08:10:00,4,4,4,18,0,0,30
2024-03-29 08:20:00,3,10,1,7,0,0,21
2024-03-29 08:30:00,5,6,4,10,0,0,25
2024-03-29 08:40:00,1,3,3,11,0,0,18
2024-03-29 08:50:00,2,4,3,12,0,3,24
2024-03-29 09:00:00,5,6,5,13,0,0,29
2024-03-29 09:10:00,9,2,4,14,0,2,31
2024-03-29 09:20:00,4,2,9,17,0,1,33
2024-03-29 09:30:00,5,11,3,14,0,1,34
2024-03-29 09:40:00,5,4,1,16,0,0,26
2024-03-29 09:50:00,6,3,3,19,0,0,31
2024-03-29 10:00:00,10,1,3,17,0,0,31
2024-03-29 10:10:00,8,6,3,17,0,1,35
2024-03-29 10:20:00,6,4,4,20,2,0,36
2024-03-29 10:30:00,8,5,10,18,0,0,41
2024-03-29 10:40:00,10,4,8,15,0,0,37
2024-03-29 10:50:00,7,7,4,17,0,0,35
2024-03-29 11:00:00,4,8,7,14,0,0,33
2024-03-29 11:10:00,10,8,7,21,0,0,46
2024-03-29 11:20:00,5,11,3,23,0,0,42
2024-03-29 11:30:00,5,3,4,22,0,0,34
2024-03-29 11:40:00,3,8,5,17,0,0,33
2024-03-29 11:50:00,2,4,3,25,0,1,35
2024-03-29 12:00:00,9,13,7,24,0,1,54
2024-03-29 12:10:00,8,10,9,22,0,0,49
2024-03-29 12:20:00,11,8,16,23,0,0,58
2024-03-29 12:30:00,10,5,6,17,0,3,41
2024-03-29 12:40:00,9,7,8,19,0,0,43
2024-03-29 12:50:00,6,8,7,20,0,0,41
2024-03-29 13:00:00,7,3,5,26,0,6,47
2024-03-29 13:10:00,8,7,13,22,0,0,50
2024-03-29 13:20:00,11,10,3,29,0,1,54
2024-03-29 13:30:00,7,14,3,25,1,2,52
2024-03-29 13:40:00,12,7,8,24,0,3,54
2024-03-29 13:50:00,11,6,5,19,0,0,41
2024-03-29 14:00:00,2,9,8,27,0,1,47
2024-03-29 14:10:00,9,8,8,25,1,2,53
2024-03-29 14:20:00,9,2,6,24,1,3,45
2024-03-29 14:30:00,7,6,11,16,0,1,41
2024-03-29 14:40:00,4,6,9,20,0,0,39
2024-03-29 14:50:00,7,17,5,24,0,0,53
2024-03-29 15:00:00,7,12,9,23,0,1,52
2024-03-29 15:10:00,5,15,15,20,1,0,56
2024-03-29 15:20:00,6,9,5,20,1,0,41
2024-03-29 15:30:00,7,5,8,24,0,0,44
2024-03-29 15:40:00,7,11,9,23,0,3,53
2024-03-29 15:50:00,7,8,12,22,0,2,51
2024-03-29 16:00:00,9,11,7,23,1,0,51
2024-03-29 16:10:00,7,7,8,17,0,2,41
2024-03-29 16:20:00,7,6,8,21,0,0,42
2024-03-29 16:30:00,9,8,10,23,0,2,52
2024-03-29 16:40:00,7,5,10,21,0,0,43
2024-03-29 16:50:00,6,14,6,24,0,1,51
2024-03-29 17:00:00,8,3,7,19,0,1,38
2024-03-29 17:10:00,5,10,4,19,0,0,38
2024-03-29 17:20:00,9,12,13,25,0,1,60
2024-03-29 17:30:00,5,11,8,36,0,0,60
2024-03-29 17:40:00,7,6,5,23,0,1,42
2024-03-29 17:50:00,8,5,7,29,1,0,50
2024-03-29 18:00:00,12,10,5,23,0,1,51
2024-03-29 18:10:00,9,11,12,26,0,2,60
2024-03-29 18:20:00,6,6,8,24,0,2,46
2024-03-29 18:30:00,12,6,8,16,0,1,43
2024-03-29 18:40:00,6,6,5,15,0,0,32
2024-03-29 18:50:00,7,10,10,19,0,0,46
2024-03-29 19:00:00,4,9,7,16,0,0,36
2024-03-29 19:10:00,8,4,6,22,0,0,40
2024-03-29 19:20:00,12,5,10,14,0,1,42
2024-03-29 19:30:00,7,5,8,18,0,0,38
2024-03-29 19:40:00,4,7,6,17,0,0,34
2024-03-29 19:50:00,5,10,0,17,0,0,32
2024-03-29 20:00:00,3,6,9,13,0,2,33
2024-03-29 20:10:00,6,9,9,17,0,0,41
2024-03-29 20:20:00,4,1,5,25,0,0,35
2024-03-29 20:30:00,7,7,3,24,0,0,41
2024-03-29 20:40:00,5,14,3,15,0,1,38
2024-03-29 20:50:00,5,3,8,15,0,2,33
2024-03-29 21:00:00,4,7,9,17,0,1,38
2024-03-29 21:10:00,4,4,5,16,0,0,29
2024-03-29 21:20:00,1,3,6,18,0,0,28
2024-03-29 21:30:00,4,4,9,11,0,0,28
2024-03-29 21:40:00,10,6,2,14,0,0,32
2024-03-29 21:50:00,2,3,3,21,0,0,29
2024-03-29 22:00:00,5,4,12,17,0,0,38
2024-03-29 22:10:00,4,7,5,18,0,2,36
2024-03-29 22:20:00,5,3,5,22,0,1,36
2024-03-29 22:30:00,1,2,2,12,0,0,17
2024-03-29 22:40:00,5,3,4,14,0,0,26
2024-03-29 22:50:00,1,3,5,13,0,1,23
2024-03-29 23:00:00,2,5,7,16,0,0,30
2024-03-29 23:10:00,5,1,4,14,0,0,24
2024-03-29 23:20:00,6,3,6,10,0,0,25
2024-03-29 23:30:00,3,4,2,15,0,0,24
2024-03-29 23:40:00,7,2,4,10,0,1,24
2024-03-29 23:50:00,1,3,2,10,1,0,17
2024-03-30 00:00:00,1,4,2,15,0,0,22
2024-03-30 00:10:00,5,3,1,7,0,0,16
2024-03-30 00:20:00,0,1,4,12,0,0,17
2024-03-30 00:30:00,2,1,3,13,0,0,19
2024-03-30 00:40:00,2,2,4,10,0,0,18
2024-03-30 00:50:00,1,4,2,8,0,0,15
2024-03-30 01:00:00,2,3,2,8,0,0,15
2024-03-30 01:10:00,0,2,5,9,0,0,16
2024-03-30 01:20:00,5,0,4,8,0,0,17
2024-03-30 01:30:00,0,2,3,8,0,0,13
2024-03-30 01:40:00,0,3,2,14,0,0,19
2024-03-30 01:50:00,0,0,2,4,0,0,6
2024-03-30 02:00:00,1,2,2,8,0,0,13
2024-03-30 02:10:00,0,1,3,8,0,0,12
2024-03-30 02:20:00,2,1,3,8,0,0,14
2024-03-30 02:30:00,0,2,1,3,0,0,6
2024-03-30 02:40:00,2,0,1,5,0,0,8
2024-03-30 02:50:00,0,2,3,3,0,0,8
2024-03-30 03:00:00,0,1,0,3,0,0,4
2024-03-30 03:10:00,0,2,0,4,0,0,6
2024-03-30 03:20:00,2,0,2,10,0,0,14
2024-03-30 03:30:00,1,0,1,7,0,0,9
2024-03-30 03:40:00,0,4,1,6,0,0,11
2024-03-30 03:50:00,0,1,1,2,0,0,4
2024-03-30 04:00:00,0,1,0,3,0,0,4
2024-03-30 04:10:00,0,0,2,4,0,0,6
2024-03-30 04:20:00,0,4,2,5,0,0,11
2024-03-30 04:30:00,1,1,1,4,0,0,7
2024-03-30 04:40:00,0,0,1,10,0,0,11
2024-03-30 04:50:00,0,2,1,7,0,0,10
2024-03-30 05:00:00,1,2,1,9,0,0,13
2024-03-30 05:10:00,2,7,2,9,0,0,20
2024-03-30 05:20:00,0,2,0,11,0,0,13
2024-03-30 05:30:00,5,3,4,22,0,0,34
2024-03-30 05:40:00,2,3,1,16,0,0,22
2024-03-30 05:50:00,1,4,2,9,0,0,16
2024-03-30 06:00:00,1,5,0,7,0,0,13
2024-03-30 06:10:00,1,4,2,8,0,0,15
2024-03-30 06:20:00,1,1,1,7,0,0,10
2024-03-30 06:30:00,2,2,1,16,0,0,21
2024-03-30 06:40:00,2,5,4,9,0,0,20
2024-03-30 06:50:00,2,2,0,14,0,0,18
2024-03-30 07:00:00,1,3,5,10,0,0,19
2024-03-30 07:10:00,1,4,4,13,0,0,22
2024-03-30 07:20:00,2,4,3,12,0,2,23
2024-03-30 07:30:00,0,2,3,14,0,0,19
2024-03-30 07:40:00,4,5,2,7,0,0,18
2024-03-30 07:50:00,3,2,4,18,0,0,27
2024-03-30 08:00:00,4,4,2,19,0,0,29
2024-03-30 08:10:00,2,3,3,11,0,1,20
2024-03-30 08:20:00,3,4,6,22,0,0,35
2024-03-30 08:30:00,7,7,5,20,0,0,39
2024-03-30 08:40:00,6,5,5,17,0,0,33
2024-03-30 08:50:00,7,4,5,19,0,1,36
2024-03-30 09:00:00,7,7,7,21,0,0,42
2024-03-30 09:10:00,7,4,4,16,0,1,32
2024-03-30 09:20:00,11,5,7,22,0,2,47
2024-03-30 09:30:00,8,8,4,18,0,1,39
2024-03-30 09:40:00,8,6,6,23,1,1,45
2024-03-30 09:50:00,8,10,6,21,0,2,47
2024-03-30 10:00:00,8,4,4,22,0,2,40
2024-03-30 10:10:00,7,9,7,23,0,4,50
2024-03-30 10:20:00,12,12,4,22,1,2,53
2024-03-30 10:30:00,6,15,7,25,0,2,55
2024-03-30 10:40:00,11,11,14,22,0,4,62
2024-03-30 10:50:00,9,8,8,22,0,1,48
2024-03-30 11:00:00,7,15,12,25,0,1,60
2024-03-30 11:10:00,14,11,10,22,0,1,58
2024-03-30 11:20:00,11,7,13,28,0,0,59
2024-03-30 11:30:00,4,12,6,18,1,3,44
2024-03-30 11:40:00,11,8,14,29,0,4,66
2024-03-30 11:50:00,7,9,10,17,0,1,44
2024-03-30 12:00:00,8,12,8,27,0,2,57
2024-03-30 12:10:00,9,11,15,21,0,2,58
2024-03-30 12:20:00,6,12,15,23,1,4,61
2024-03-30 12:30:00,12,11,10,22,0,0,55
2024-03-30 12:40:00,9,11,13,21,1,5,60
2024-03-30 12:50:00,16,7,7,16,0,3,49
2024-03-30 13:00:00,7,4,16,26,0,7,60
2024-03-30 13:10:00,7,12,15,21,0,1,56
2024-03-30 13:20:00,9,14,13,24,0,2,62
2024-03-30 13:30:00,8,10,17,20,0,2,57
2024-03-30 13:40:00,9,10,11,11,0,5,46
2024-03-30 13:50:00,13,8,15,20,0,2,58
2024-03-30 14:00:00,17,12,12,21,2,0,64
2024-03-30 14:10:00,10,12,15,30,0,11,78
2024-03-30 14:20:00,14,14,15,18,0,2,63
2024-03-30 14:30:00,10,11,13,15,0,2,51
2024-03-30 14:40:00,12,9,17,21,0,3,62
2024-03-30 14:50:00,5,6,11,16,0,4,42
2024-03-30 15:00:00,7,10,12,30,0,3,62
2024-03-30 15:10:00,7,5,19,21,0,2,54
2024-03-30 15:20:00,12,6,19,20,0,4,61
2024-03-30 15:30:00,8,7,13,26,0,1,55
2024-03-30 15:40:00,8,17,8,30,0,2,65
2024-03-30 15:50:00,5,8,16,18,0,1,48
2024-03-30 16:00:00,11,9,14,20,1,3,58
2024-03-30 16:10:00,12,11,16,22,0,2,63
2024-03-30 16:20:00,7,8,10,20,0,2,47
2024-03-30 16:30:00,7,8,14,18,1,2,50
2024-03-30 16:40:00,5,18,17,30,0,2,72
2024-03-30 16:50:00,9,8,14,25,0,1,57
2024-03-30 17:00:00,11,10,11,23,1,2,58
2024-03-30 17:10:00,8,7,13,23,1,5,57
2024-03-30 17:20:00,8,12,8,23,0,1,52
2024-03-30 17:30:00,9,10,9,19,0,2,49
2024-03-30 17:40:00,8,7,14,18,0,1,48
2024-03-30 17:50:00,9,6,10,26,3,2,56
2024-03-30 18:00:00,12,8,11,22,0,1,54
2024-03-30 18:10:00,10,6,11,23,0,2,52
2024-03-30 18:20:00,8,4,18,19,0,5,54
2024-03-30 18:30:00,4,9,14,20,0,1,48
2024-03-30 18:40:00,6,14,7,23,0,1,51
2024-03-30 18:50:00,5,7,7,17,1,0,37
2024-03-30 19:00:00,3,7,12,19,0,1,42
2024-03-30 19:10:00,5,9,7,18,0,3,42
2024-03-30 19:20:00,4,5,5,24,0,1,39
2024-03-30 19:30:00,5,8,11,18,0,3,45
2024-03-30 19:40:00,4,4,6,23,0,0,37
2024-03-30 19:50:00,9,5,7,21,0,0,42
2024-03-30 20:00:00,4,8,4,16,1,1,34
2024-03-30 20:10:00,3,7,15,32,0,0,57
2024-03-30 20:20:00,5,6,10,29,0,1,51
2024-03-30 20:30:00,5,6,6,17,0,0,34
2024-03-30 20:40:00,4,3,7,17,0,1,32
2024-03-30 20:50:00,3,4,3,26,0,0,36
2024-03-30 21:00:00,7,3,8,19,1,1,39
2024-03-30 21:10:00,5,7,6,17,0,0,35
2024-03-30 21:20:00,5,4,0,16,0,0,25
2024-03-30 21:30:00,3,4,3,17,0,1,28
2024-03-30 21:40:00,5,4,4,15,0,0,28
2024-03-30 21:50:00,3,9,2,21,0,1,36
2024-03-30 22:00:00,15,4,2,24,0,0,45
