datetime,D21Z,D22Z,V23Z,V24Z,D51Z,V52Z,D81Z,D82Z,V83Z,V84Z,D111Z,V112Z,D95Z,D911Z,Total
2024-03-12 16:20:00,86,5,30,7,7,3,77,2,36,0,31,12,117,8,421
2024-03-12 16:30:00,74,7,32,9,11,9,66,5,33,4,20,13,200,15,498
2024-03-12 16:40:00,99,14,29,17,9,7,62,0,39,0,34,23,137,15,485
2024-03-12 16:50:00,80,2,32,3,17,11,59,0,31,1,26,24,134,11,431
2024-03-12 17:00:00,81,10,29,10,5,3,62,3,23,3,24,18,137,11,419
2024-03-12 17:10:00,82,4,37,5,9,7,61,0,41,1,27,12,53,10,349
2024-03-12 17:20:00,89,2,27,2,4,3,71,2,34,1,20,18,40,2,315
2024-03-12 17:30:00,94,5,31,4,14,11,49,3,34,3,34,21,58,11,372
2024-03-12 17:40:00,81,4,28,4,6,6,56,4,25,2,30,17,87,6,356
2024-03-12 17:50:00,93,9,28,9,10,6,86,1,33,0,21,14,101,7,418
2024-03-12 18:00:00,84,8,18,6,7,6,58,4,24,4,24,10,128,11,392
2024-03-12 18:10:00,85,7,20,7,5,5,50,3,16,2,19,1,143,8,371
2024-03-12 18:20:00,87,7,18,6,5,5,52,0,16,0,16,17,127,8,364
2024-03-12 18:30:00,62,4,24,5,4,2,59,1,27,0,20,20,200,7,435
2024-03-12 18:40:00,93,25,30,8,10,6,52,4,29,1,11,10,149,10,438
2024-03-12 18:50:00,59,5,26,4,5,7,47,6,26,2,18,10,50,6,271
2024-03-12 19:00:00,49,2,27,1,11,7,40,1,26,1,19,11,40,9,244
2024-03-12 19:10:00,66,6,27,6,7,8,43,1,23,2,15,8,39,10,261
2024-03-12 19:20:00,50,2,27,3,7,8,47,0,20,0,16,9,43,7,239
2024-03-12 19:30:00,45,6,31,4,5,7,38,2,18,0,16,12,28,5,217
2024-03-12 19:40:00,46,1,22,0,5,2,33,1,26,0,13,10,36,4,199
2024-03-12 19:50:00,55,5,23,6,5,2,55,2,23,2,11,8,29,4,230
2024-03-12 20:00:00,39,5,16,3,6,3,30,0,24,0,14,10,39,6,195
2024-03-12 20:10:00,39,3,18,5,4,3,25,1,19,0,13,10,30,6,176
2024-03-12 20:20:00,32,3,19,4,3,3,29,1,20,0,5,5,29,4,157
2024-03-12 20:30:00,44,4,18,4,3,4,20,2,12,0,5,6,27,3,152
2024-03-12 20:40:00,39,1,16,1,3,3,23,1,8,1,12,11,32,6,157
2024-03-12 20:50:00,38,2,17,1,0,0,30,2,17,2,4,4,17,1,135
2024-03-12 21:00:00,35,0,15,1,5,1,15,1,11,1,3,3,28,6,125
2024-03-12 21:10:00,44,3,22,0,2,2,26,0,15,0,11,11,24,4,164
2024-03-12 21:20:00,30,1,12,2,4,5,27,1,18,0,10,10,26,2,148
2024-03-12 21:30:00,33,3,16,1,7,7,20,0,13,1,7,3,25,4,140
2024-03-12 21:40:00,36,0,10,0,2,2,26,1,24,1,8,9,23,1,143
2024-03-12 21:50:00,45,3,16,3,1,1,20,2,14,1,7,9,16,4,142
2024-03-12 22:00:00,35,3,15,2,5,6,17,1,12,0,9,8,26,6,145
2024-03-12 22:10:00,32,3,16,1,3,1,19,0,13,0,8,7,9,1,113
2024-03-12 22:20:00,34,3,17,2,2,1,15,2,12,2,1,1,24,2,118
2024-03-12 22:30:00,26,4,12,2,3,3,11,2,9,2,4,4,63,4,149
2024-03-12 22:40:00,15,0,10,0,1,1,17,0,13,1,0,0,24,1,83
2024-03-12 22:50:00,21,1,17,2,0,0,16,0,9,0,5,3,53,0,127
2024-03-12 23:00:00,17,6,14,0,1,1,16,0,14,0,11,7,73,1,161
2024-03-12 23:10:00,9,4,10,2,0,0,11,4,10,0,3,3,56,1,113
2024-03-12 23:20:00,13,0,11,1,0,0,6,3,6,3,4,5,36,0,88
2024-03-12 23:30:00,14,2,14,2,3,3,11,1,13,7,8,5,40,4,127
2024-03-12 23:40:00,9,1,6,1,0,0,5,0,5,1,5,6,15,0,54
2024-03-12 23:50:00,6,0,7,1,1,1,4,0,5,0,2,0,11,1,39
2024-03-13 00:00:00,7,0,7,0,1,1,5,0,6,0,1,1,75,1,105
2024-03-13 00:10:00,8,4,6,3,2,0,8,0,9,0,5,4,77,2,128
2024-03-13 00:20:00,6,0,5,0,1,0,6,0,7,0,1,1,37,0,64
2024-03-13 00:30:00,6,0,5,5,0,0,2,1,2,0,1,1,40,0,63
2024-03-13 00:40:00,2,0,2,0,0,0,1,0,1,0,0,0,51,0,57
2024-03-13 00:50:00,3,1,5,2,0,0,2,0,2,0,0,0,3,1,19
2024-03-13 01:00:00,4,4,6,2,2,1,3,0,3,0,4,3,5,3,40
2024-03-13 01:10:00,3,2,5,1,0,0,5,0,5,0,1,1,9,0,32
2024-03-13 01:20:00,5,0,3,0,0,0,1,0,2,0,2,3,9,0,25
2024-03-13 01:30:00,3,0,3,0,0,0,2,0,2,0,0,0,13,0,23
2024-03-13 01:40:00,0,0,0,0,0,0,2,0,1,0,0,0,12,0,15
2024-03-13 01:50:00,2,0,2,0,0,0,3,0,2,0,0,0,11,0,20
2024-03-13 02:00:00,3,0,3,0,0,0,3,0,2,0,0,0,20,0,31
2024-03-13 02:10:00,4,1,4,0,0,0,1,1,1,0,0,0,3,0,15
2024-03-13 02:20:00,4,0,3,0,0,0,1,0,1,0,1,0,6,0,16
2024-03-13 02:30:00,0,0,0,0,0,0,1,0,1,0,0,0,11,0,13
2024-03-13 02:40:00,2,0,2,0,0,0,2,0,2,0,0,0,7,0,15
2024-03-13 02:50:00,2,1,1,0,0,0,1,0,1,0,1,1,10,0,18
2024-03-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12
2024-03-13 03:10:00,1,0,1,0,0,0,3,0,1,0,0,0,11,0,17
2024-03-13 03:20:00,2,0,1,0,0,0,1,0,1,0,0,0,16,0,21
2024-03-13 03:30:00,2,0,3,0,0,0,2,0,2,1,0,0,15,0,25
2024-03-13 03:40:00,1,0,1,0,0,0,1,0,1,0,0,0,8,0,12
2024-03-13 03:50:00,4,0,4,0,0,0,2,0,2,0,0,0,4,0,16
2024-03-13 04:00:00,1,0,1,0,0,0,3,0,4,0,0,0,13,0,22
2024-03-13 04:10:00,3,0,3,0,0,0,7,0,9,0,0,0,7,0,29
2024-03-13 04:20:00,5,1,5,0,0,0,6,0,7,0,0,0,34,0,58
2024-03-13 04:30:00,5,1,4,1,2,2,3,0,4,0,0,0,37,3,62
2024-03-13 04:40:00,7,0,5,1,0,0,7,0,8,0,0,0,69,0,97
2024-03-13 04:50:00,7,4,8,0,0,0,10,0,8,0,0,0,100,0,137
2024-03-13 05:00:00,1,4,1,0,0,0,12,2,9,1,2,2,15,0,49
2024-03-13 05:10:00,8,0,7,1,0,0,10,1,8,1,0,0,7,0,43
2024-03-13 05:20:00,10,3,6,3,2,2,21,0,16,1,2,2,22,1,91
2024-03-13 05:30:00,19,1,13,0,1,1,25,0,16,0,6,5,21,1,109
2024-03-13 05:40:00,16,2,11,1,2,2,48,0,15,1,2,2,15,2,119
2024-03-13 05:50:00,15,1,11,0,1,1,33,5,15,5,7,6,28,1,129
2024-03-13 06:00:00,18,2,9,2,0,0,36,5,14,4,2,3,30,0,125
2024-03-13 06:10:00,22,0,17,1,2,2,43,4,18,4,4,4,20,2,143
2024-03-13 06:20:00,19,7,11,4,1,0,51,3,25,2,6,5,26,1,161
2024-03-13 06:30:00,28,2,12,2,3,1,50,5,22,5,5,10,180,2,327
2024-03-13 06:40:00,33,1,17,2,6,1,88,3,22,3,5,3,105,3,292
2024-03-13 06:50:00,30,0,14,2,5,3,81,3,18,3,6,5,56,3,229
2024-03-13 07:00:00,37,2,24,4,7,4,73,0,27,0,8,7,36,6,235
2024-03-13 07:10:00,49,1,31,5,6,8,80,1,43,1,7,6,38,6,282
2024-03-13 07:20:00,60,2,28,5,9,9,93,2,30,2,10,11,26,8,295
2024-03-13 07:30:00,70,2,27,14,30,11,83,2,23,4,26,11,52,11,366
2024-03-13 07:40:00,56,3,38,7,12,9,68,2,0,1,19,10,40,10,275
2024-03-13 07:50:00,47,2,29,6,15,11,58,4,0,2,12,10,36,10,242
2024-03-13 08:00:00,65,4,28,5,9,9,73,1,0,1,13,12,40,10,270
2024-03-13 08:10:00,56,0,26,4,13,11,82,5,0,4,11,9,44,6,271
2024-03-13 08:20:00,52,3,31,4,11,8,78,4,1,2,13,10,51,9,277
2024-03-13 08:30:00,63,1,29,6,7,8,79,0,14,0,15,12,42,8,284
2024-03-13 08:40:00,66,4,24,7,12,6,100,1,10,1,10,6,45,10,302
2024-03-13 08:50:00,53,0,34,4,4,2,71,6,18,5,16,16,40,5,274
2024-03-13 09:00:00,49,5,29,8,11,9,79,5,44,0,11,10,32,8,300
2024-03-13 09:10:00,65,9,21,12,7,4,69,3,36,5,13,11,33,7,295
2024-03-13 09:20:00,53,3,28,7,11,8,60,1,31,1,5,2,34,8,252
2024-03-13 09:30:00,53,4,13,6,10,9,50,3,31,3,9,10,45,10,256
2024-03-13 09:40:00,71,1,12,1,6,5,58,4,24,1,11,10,33,2,239
2024-03-13 09:50:00,51,3,26,6,10,10,55,2,31,2,9,8,37,10,260
2024-03-13 10:00:00,56,2,22,4,5,7,64,1,23,2,6,5,33,5,235
2024-03-13 10:10:00,50,2,16,8,12,4,58,5,30,3,12,9,38,8,255
2024-03-13 10:20:00,57,5,24,8,8,8,58,3,32,1,10,9,88,6,317
2024-03-13 10:30:00,60,2,22,8,7,6,58,2,37,2,14,9,139,6,372
2024-03-13 10:40:00,70,1,16,5,5,5,59,3,21,0,16,14,160,4,379
2024-03-13 10:50:00,61,3,19,7,6,4,56,1,25,0,11,7,79,4,283
2024-03-13 11:00:00,52,3,25,2,8,3,48,0,21,0,14,8,90,7,281
2024-03-13 11:10:00,69,2,22,2,6,7,64,4,30,4,16,16,44,5,291
2024-03-13 11:20:00,58,2,16,5,9,7,53,0,22,0,22,14,61,10,279
2024-03-13 11:30:00,68,3,16,4,11,9,61,1,30,0,12,11,51,8,285
2024-03-13 11:40:00,71,3,20,5,9,7,57,1,31,1,18,15,35,6,279
2024-03-13 11:50:00,66,3,21,4,7,6,67,3,30,4,20,13,52,9,305
2024-03-13 12:00:00,85,5,20,10,2,1,68,0,24,1,18,12,45,5,296
2024-03-13 12:10:00,67,3,21,7,6,4,69,6,30,1,24,20,64,5,327
2024-03-13 12:20:00,72,1,12,11,10,8,56,2,27,2,19,15,47,6,288
2024-03-13 12:30:00,57,3,19,1,6,5,71,1,23,1,24,17,54,4,286
2024-03-13 12:40:00,77,2,22,3,5,6,85,2,32,2,16,13,59,5,329
2024-03-13 12:50:00,73,2,14,7,5,5,49,0,20,0,15,11,52,5,258
2024-03-13 13:00:00,71,2,15,8,9,8,58,2,29,2,15,13,42,11,285
2024-03-13 13:10:00,79,5,26,8,1,0,59,1,21,0,28,18,47,1,294
2024-03-13 13:20:00,62,11,3,13,10,8,54,0,26,0,19,18,57,11,292
2024-03-13 13:30:00,68,6,16,10,5,7,71,4,26,3,15,14,47,6,298
2024-03-13 13:40:00,57,2,21,3,11,8,62,1,32,2,26,20,70,5,320
2024-03-13 13:50:00,68,6,19,6,2,2,63,0,28,1,19,15,68,2,299
2024-03-13 14:00:00,64,10,27,7,6,4,70,4,37,4,24,15,59,5,336
2024-03-13 14:10:00,67,11,17,7,5,2,63,0,32,0,21,12,45,6,288
2024-03-13 14:20:00,65,1,16,2,14,13,56,1,28,1,15,8,44,9,273
2024-03-13 14:30:00,61,6,20,7,7,6,67,2,28,2,11,11,45,6,279
2024-03-13 14:40:00,71,8,21,9,11,10,72,1,24,0,24,21,68,8,348
2024-03-13 14:50:00,62,10,15,12,4,4,65,4,26,1,19,17,56,7,302
2024-03-13 15:00:00,92,4,29,4,6,3,61,5,39,2,22,14,75,5,361
2024-03-13 15:10:00,70,7,25,6,4,3,69,2,38,0,14,9,80,6,333
2024-03-13 15:20:00,78,8,21,5,11,7,60,4,33,3,16,11,76,11,344
2024-03-13 15:30:00,96,5,16,9,4,3,64,2,34,4,24,20,61,6,348
2024-03-13 15:40:00,85,8,24,7,7,5,72,3,36,2,22,15,50,8,344
2024-03-13 15:50:00,96,9,43,10,14,17,60,8,30,2,21,18,49,9,386
2024-03-13 16:00:00,84,17,37,15,8,3,40,3,30,0,41,20,66,12,376
2024-03-13 16:10:00,73,6,31,6,4,7,51,1,30,0,24,19,73,9,334
2024-03-13 16:20:00,83,9,32,9,12,9,78,1,37,3,16,11,149,14,463
2024-03-13 16:30:00,76,4,16,5,9,6,67,3,45,2,18,17,180,4,452
2024-03-13 16:40:00,84,7,33,8,12,9,75,1,36,1,16,12,174,15,483
2024-03-13 16:50:00,100,8,31,12,5,6,66,5,44,2,23,20,162,6,490
2024-03-13 17:00:00,78,9,34,6,9,11,47,5,28,1,22,9,90,9,358
2024-03-13 17:10:00,85,8,29,9,13,13,56,1,35,1,26,15,79,10,380
2024-03-13 17:20:00,88,4,21,5,13,10,67,2,26,0,21,12,43,8,320
2024-03-13 17:30:00,74,6,32,6,16,5,54,1,32,1,15,11,56,12,321
2024-03-13 17:40:00,100,11,38,6,13,12,70,5,33,2,33,19,66,11,419
2024-03-13 17:50:00,89,8,37,10,7,10,64,5,26,8,23,15,70,9,381
2024-03-13 18:00:00,60,5,32,5,5,2,54,0,28,0,15,12,68,6,292
2024-03-13 18:10:00,86,7,23,14,12,8,60,2,26,2,29,17,61,12,359
2024-03-13 18:20:00,77,10,21,6,5,6,51,1,24,1,14,15,174,7,412
2024-03-13 18:30:00,67,10,29,6,12,6,59,1,20,1,11,15,215,14,466
2024-03-13 18:40:00,75,4,27,3,14,11,49,3,24,1,14,12,188,9,434
2024-03-13 18:50:00,69,4,33,4,11,8,45,4,33,1,14,15,58,9,308
2024-03-13 19:00:00,50,2,23,2,5,4,47,1,25,1,16,10,50,4,240
2024-03-13 19:10:00,69,9,29,6,5,6,42,1,27,1,22,12,52,7,288
2024-03-13 19:20:00,60,6,26,6,7,4,38,2,23,1,14,10,38,6,241
2024-03-13 19:30:00,63,4,31,1,3,3,32,1,26,0,9,9,42,3,227
2024-03-13 19:40:00,57,9,29,7,9,8,37,2,19,0,9,7,46,10,249
2024-03-13 19:50:00,46,5,30,3,5,6,35,1,21,1,14,10,49,6,232
2024-03-13 20:00:00,43,4,22,3,4,3,33,2,21,0,15,13,46,3,212
2024-03-13 20:10:00,47,3,21,2,10,4,35,2,22,1,9,10,36,5,207
2024-03-13 20:20:00,32,4,25,2,2,2,27,3,22,3,10,6,28,4,170
2024-03-13 20:30:00,36,3,19,1,8,5,31,2,18,1,10,13,28,8,183
2024-03-13 20:40:00,46,4,23,4,7,11,17,1,19,0,11,7,51,9,210
2024-03-13 20:50:00,47,1,21,1,6,6,27,1,18,0,9,11,34,4,186
2024-03-13 21:00:00,42,0,24,1,3,4,27,1,23,1,8,4,45,2,185
2024-03-13 21:10:00,49,2,19,2,5,2,20,1,14,0,23,17,41,4,199
2024-03-13 21:20:00,113,4,32,2,1,2,23,0,19,0,10,13,53,2,274
2024-03-13 21:30:00,31,2,18,1,3,8,29,2,19,0,18,20,52,4,207
2024-03-13 21:40:00,31,3,25,2,1,2,25,1,14,2,8,8,44,2,168
2024-03-13 21:50:00,50,4,26,0,1,1,21,0,15,0,7,6,41,1,173
2024-03-13 22:00:00,28,2,21,4,2,3,18,0,16,0,5,4,61,1,165
2024-03-13 22:10:00,33,4,24,2,2,2,20,0,17,0,5,5,38,2,154
2024-03-13 22:20:00,24,6,18,6,1,1,19,2,14,1,2,2,59,2,157
2024-03-13 22:30:00,21,2,19,1,1,2,20,0,16,0,4,3,142,2,233
2024-03-13 22:40:00,13,0,13,0,5,3,15,0,11,0,2,1,208,1,272
2024-03-13 22:50:00,30,0,19,0,0,0,16,0,10,0,7,3,135,0,220
2024-03-13 23:00:00,27,4,21,0,1,1,20,0,15,0,6,5,220,2,322
2024-03-13 23:10:00,18,3,16,2,0,0,6,0,6,0,3,2,110,1,167
2024-03-13 23:20:00,11,1,10,1,1,1,7,1,6,0,1,2,148,1,191
2024-03-13 23:30:00,10,1,10,0,4,2,6,1,7,1,1,2,149,2,196
2024-03-13 23:40:00,8,0,8,1,0,0,6,1,6,0,3,1,84,0,118
2024-03-13 23:50:00,8,1,5,4,0,0,5,1,5,0,4,3,26,1,63
2024-03-14 00:00:00,5,0,6,0,0,0,5,0,10,0,3,3,122,0,154
2024-03-14 00:10:00,11,0,12,2,0,0,3,0,3,0,1,1,129,0,162
2024-03-14 00:20:00,5,2,4,3,0,0,4,0,4,0,2,2,175,2,203
2024-03-14 00:30:00,11,4,9,2,0,0,1,0,2,0,1,0,161,0,191
2024-03-14 00:40:00,2,0,2,0,0,0,6,0,4,0,1,1,198,0,214
2024-03-14 00:50:00,5,0,7,0,0,0,2,0,2,0,0,0,46,0,62
2024-03-14 01:00:00,6,0,6,0,0,0,6,0,4,0,1,2,57,0,82
2024-03-14 01:10:00,6,0,6,1,0,0,0,0,0,0,1,1,42,0,57
2024-03-14 01:20:00,3,0,3,0,0,0,1,0,1,0,0,0,35,0,43
2024-03-14 01:30:00,2,0,3,0,0,0,6,0,5,0,0,1,31,0,48
2024-03-14 01:40:00,1,1,1,0,0,0,2,0,2,0,0,0,23,0,30
2024-03-14 01:50:00,1,0,1,0,0,0,2,0,2,0,0,0,36,0,42
2024-03-14 02:00:00,2,0,2,0,0,0,1,0,1,0,1,1,65,0,73
2024-03-14 02:10:00,2,0,2,0,0,0,2,0,2,0,0,0,26,0,34
2024-03-14 02:20:00,2,1,2,0,1,2,0,0,0,0,2,1,54,0,65
2024-03-14 02:30:00,1,0,1,0,0,0,1,0,1,0,0,0,48,0,52
2024-03-14 02:40:00,2,0,2,0,0,0,1,0,1,0,0,0,49,0,55
2024-03-14 02:50:00,2,0,2,0,0,0,2,0,2,0,1,1,35,0,45
2024-03-14 03:00:00,4,1,4,1,0,0,3,0,3,0,0,0,35,1,52
2024-03-14 03:10:00,2,0,2,0,0,0,3,0,3,0,0,0,31,0,41
2024-03-14 03:20:00,3,0,4,0,0,0,1,0,2,0,0,0,18,0,28
2024-03-14 03:30:00,2,0,2,0,0,0,1,0,1,0,0,0,26,0,32
2024-03-14 03:40:00,2,0,2,0,0,0,1,0,1,0,0,0,28,0,34
2024-03-14 03:50:00,2,0,2,0,0,0,4,0,5,0,0,0,38,0,51
2024-03-14 04:00:00,2,0,1,0,0,0,3,0,3,0,0,1,32,0,42
2024-03-14 04:10:00,3,1,3,1,0,0,0,0,0,0,1,1,37,0,47
2024-03-14 04:20:00,2,0,2,0,0,0,4,0,4,0,0,0,72,0,84
2024-03-14 04:30:00,4,4,4,1,1,1,5,3,5,0,0,0,218,1,247
2024-03-14 04:40:00,6,0,5,0,0,0,8,0,8,0,0,0,139,0,166
2024-03-14 04:50:00,5,0,5,3,0,0,9,0,6,0,0,0,132,0,160
2024-03-14 05:00:00,2,2,2,0,0,0,9,1,8,0,1,1,35,0,61
2024-03-14 05:10:00,8,0,8,0,0,0,11,1,6,1,0,0,21,0,56
2024-03-14 05:20:00,7,1,6,1,1,1,18,0,9,0,6,5,37,2,94
2024-03-14 05:30:00,17,0,15,0,1,1,19,3,11,2,3,3,39,1,115
2024-03-14 05:40:00,15,4,15,0,1,1,43,3,17,3,0,0,33,1,136
2024-03-14 05:50:00,16,1,16,1,0,0,37,4,21,4,2,3,20,0,125
2024-03-14 06:00:00,18,0,15,1,0,0,44,6,13,7,3,2,30,0,139
2024-03-14 06:10:00,18,0,12,0,3,2,42,1,23,1,3,4,43,3,155
2024-03-14 06:20:00,25,2,14,2,5,2,64,4,25,5,5,4,88,3,248
2024-03-14 06:30:00,20,0,17,0,2,5,36,5,17,2,6,4,287,2,403
2024-03-14 06:40:00,33,4,18,2,5,7,71,2,28,3,4,4,57,6,244
2024-03-14 06:50:00,32,0,19,2,6,6,69,1,33,1,5,3,35,4,216
2024-03-14 07:00:00,34,0,25,0,3,1,52,0,32,0,7,5,41,3,203
2024-03-14 07:10:00,42,3,25,7,4,2,78,1,38,1,10,13,36,4,264
2024-03-14 07:20:00,60,4,28,6,12,11,90,2,40,2,9,9,45,10,328
2024-03-14 07:30:00,63,3,27,5,11,6,90,3,39,2,19,12,34,8,322
2024-03-14 07:40:00,72,5,33,7,18,7,81,0,2,0,19,9,45,16,314
2024-03-14 07:50:00,59,6,30,3,19,9,67,11,1,1,15,12,46,14,293
2024-03-14 08:00:00,68,7,28,5,11,8,86,4,5,2,9,6,45,8,292
2024-03-14 08:10:00,64,3,31,7,16,12,81,2,1,3,14,10,45,12,301
2024-03-14 08:20:00,51,6,29,10,17,15,73,5,29,1,22,18,47,8,331
2024-03-14 08:30:00,62,5,27,8,12,4,66,2,40,2,9,7,42,10,296
2024-03-14 08:40:00,52,2,39,2,19,10,77,1,40,0,10,6,43,15,316
2024-03-14 08:50:00,52,3,37,8,8,4,82,3,39,2,14,13,51,7,323
2024-03-14 09:00:00,55,8,31,11,6,4,66,3,44,1,12,9,48,8,306
2024-03-14 09:10:00,50,2,31,16,12,7,70,2,33,0,8,8,50,7,296
2024-03-14 09:20:00,66,10,31,7,13,9,61,1,43,1,10,8,34,11,305
2024-03-14 09:30:00,50,2,23,3,11,8,58,2,31,4,17,15,40,7,271
2024-03-14 09:40:00,72,1,26,4,4,5,73,0,26,0,9,12,33,3,268
2024-03-14 09:50:00,61,1,18,2,11,10,65,2,30,2,6,5,45,9,267
2024-03-14 10:00:00,61,4,24,7,14,14,61,2,32,3,8,8,64,9,311
2024-03-14 10:10:00,53,4,22,7,10,10,53,2,25,6,11,12,62,8,285
2024-03-14 10:20:00,59,2,22,5,6,6,60,0,32,0,9,7,129,5,342
2024-03-14 10:30:00,76,5,23,20,7,5,57,2,29,2,16,12,125,4,383
2024-03-14 10:40:00,60,4,24,4,7,6,66,2,26,2,14,15,154,9,393
2024-03-14 10:50:00,62,2,25,7,4,5,56,1,30,2,9,7,113,2,325
2024-03-14 11:00:00,68,4,27,6,14,9,76,1,32,3,22,16,76,9,363
2024-03-14 11:10:00,60,6,15,5,7,5,64,3,26,2,15,11,51,7,277
2024-03-14 11:20:00,70,2,18,9,9,5,60,4,27,2,15,10,63,5,299
2024-03-14 11:30:00,70,4,20,5,9,8,53,3,26,4,15,66,60,7,350
2024-03-14 11:40:00,71,5,18,3,15,14,60,1,34,2,12,10,55,9,309
2024-03-14 11:50:00,51,4,19,12,11,9,48,4,23,1,17,13,47,7,266
2024-03-14 12:00:00,64,3,21,4,7,9,70,1,27,2,18,16,58,7,307
2024-03-14 12:10:00,71,6,16,9,11,13,51,3,32,0,15,8,60,11,306
2024-03-14 12:20:00,55,4,19,16,13,8,59,1,33,1,17,13,61,9,309
2024-03-14 12:30:00,45,0,19,2,9,9,51,2,33,0,18,14,66,8,276
2024-03-14 12:40:00,70,3,26,5,13,8,59,2,34,2,15,16,66,10,329
2024-03-14 12:50:00,74,10,30,8,7,7,61,3,31,0,17,12,59,7,326
2024-03-14 13:00:00,58,3,16,3,9,10,55,0,31,0,9,9,37,11,251
2024-03-14 13:10:00,85,4,29,11,10,6,63,1,29,0,25,18,49,7,337
2024-03-14 13:20:00,66,8,24,12,8,7,82,2,25,2,21,13,60,4,334
2024-03-14 13:30:00,63,4,16,11,6,4,49,1,33,1,13,7,47,6,261
2024-03-14 13:40:00,63,1,18,7,5,6,71,1,29,1,11,10,53,3,279
2024-03-14 13:50:00,68,6,14,9,9,8,69,1,39,0,16,12,79,6,336
2024-03-14 14:00:00,48,2,19,4,10,4,60,1,20,0,19,13,56,7,263
2024-03-14 14:10:00,62,0,27,2,9,7,70,3,30,4,18,12,54,6,304
2024-03-14 14:20:00,53,4,18,10,10,7,60,2,22,0,20,14,42,8,270
2024-03-14 14:30:00,74,7,21,6,5,6,53,0,39,0,22,15,55,7,310
2024-03-14 14:40:00,80,3,14,6,12,4,65,2,30,0,23,19,55,11,324
2024-03-14 14:50:00,76,3,15,3,5,3,81,1,27,0,24,16,60,3,317
2024-03-14 15:00:00,84,7,25,14,5,9,59,4,41,3,23,13,57,2,346
2024-03-14 15:10:00,75,5,32,5,16,15,58,4,44,2,25,12,64,11,368
2024-03-14 15:20:00,78,5,31,7,21,7,67,1,36,0,21,15,54,6,349
2024-03-14 15:30:00,69,4,35,4,2,1,84,4,42,2,21,20,66,3,357
2024-03-14 15:40:00,94,10,29,12,8,4,65,4,27,4,24,17,61,15,374
2024-03-14 15:50:00,81,10,25,13,4,5,69,4,43,1,20,16,52,3,346
2024-03-14 16:00:00,84,5,35,5,7,4,64,2,37,1,33,18,80,5,380
2024-03-14 16:10:00,94,17,33,12,7,6,55,5,32,2,20,16,64,11,374
2024-03-14 16:20:00,89,7,35,5,9,14,64,5,42,3,19,38,100,11,441
2024-03-14 16:30:00,76,5,25,3,11,9,68,1,34,1,21,16,170,12,452
2024-03-14 16:40:00,84,10,40,10,9,10,50,2,31,1,26,18,181,9,481
2024-03-14 16:50:00,79,6,38,6,5,8,70,3,36,2,19,16,149,5,442
2024-03-14 17:00:00,83,7,36,7,6,14,63,1,38,0,25,13,135,7,435
2024-03-14 17:10:00,84,15,29,13,8,11,56,2,41,1,29,15,60,10,374
2024-03-14 17:20:00,86,9,35,9,16,9,72,6,31,3,20,14,53,15,378
2024-03-14 17:30:00,73,7,27,10,14,12,63,4,39,2,34,18,68,12,383
2024-03-14 17:40:00,83,7,21,7,10,7,60,1,34,0,18,14,67,12,341
2024-03-14 17:50:00,76,15,10,10,10,8,67,6,32,1,24,19,70,6,354
2024-03-14 18:00:00,75,7,25,14,12,11,62,0,31,1,22,8,102,14,384
2024-03-14 18:10:00,80,7,30,6,8,8,59,2,41,5,26,11,68,10,361
2024-03-14 18:20:00,89,11,28,12,13,14,71,6,28,3,28,21,67,10,401
2024-03-14 18:30:00,63,4,24,3,8,12,56,3,27,4,24,22,88,8,346
2024-03-14 18:40:00,71,6,31,4,10,10,55,1,19,1,20,16,223,8,475
2024-03-14 18:50:00,68,5,18,2,6,6,45,5,33,0,18,18,181,4,409
2024-03-14 19:00:00,63,9,19,10,8,6,42,2,23,2,21,15,70,10,300
2024-03-14 19:10:00,77,5,31,3,9,10,47,1,19,0,7,4,47,6,266
2024-03-14 19:20:00,55,6,28,7,3,2,63,1,28,0,15,7,39,6,260
2024-03-14 19:30:00,37,1,17,1,4,5,29,1,22,0,11,11,59,4,202
2024-03-14 19:40:00,55,3,16,2,7,5,36,3,24,0,8,6,47,5,217
2024-03-14 19:50:00,47,4,29,3,6,3,33,4,20,1,10,10,41,4,215
2024-03-14 20:00:00,42,4,21,3,2,6,32,0,22,1,12,11,100,3,259
2024-03-14 20:10:00,42,2,19,2,3,1,31,0,22,0,8,8,65,2,205
2024-03-14 20:20:00,43,0,23,0,3,2,21,3,20,1,8,6,62,3,195
2024-03-14 20:30:00,50,3,24,2,4,1,28,2,15,0,15,9,34,2,189
2024-03-14 20:40:00,37,6,30,4,1,1,31,1,18,1,11,8,38,3,190
2024-03-14 20:50:00,48,4,27,5,3,1,22,0,14,0,5,2,108,5,244
2024-03-14 21:00:00,35,2,27,1,0,0,21,2,15,1,8,8,40,1,161
2024-03-14 21:10:00,37,3,23,0,1,2,29,0,19,0,8,6,44,1,173
2024-03-14 21:20:00,39,4,24,3,3,1,20,1,11,0,6,3,55,2,172
2024-03-14 21:30:00,33,1,19,1,1,1,21,0,16,0,9,12,33,1,148
2024-03-14 21:40:00,45,2,25,1,2,1,24,0,14,0,12,11,28,2,167
2024-03-14 21:50:00,32,2,25,3,3,2,19,2,16,2,4,4,20,4,138
2024-03-14 22:00:00,56,0,30,1,0,0,20,3,14,1,6,11,24,0,166
