datetime,D21Z,V22Z,D31Z,D32Z,V33Z,D51Z,D52Z,D53Z,D54Z,V55Z,V56Z,V57Z,V58Z,V71Z,D81Z,V82Z,D91Z,D92Z,V93Z,D111Z,D112Z,D113Z,V114Z,V115Z,V116Z,Total
2024-03-02 11:10:00,53,9,9,11,7,7,32,35,9,8,19,20,12,4,51,26,24,17,7,45,36,12,20,20,11,504
2024-03-02 11:20:00,54,12,30,11,5,12,24,55,10,13,19,17,13,8,36,14,14,10,6,35,27,18,25,22,16,506
2024-03-02 11:30:00,45,15,11,9,6,14,23,53,10,17,26,20,16,6,36,22,21,16,10,36,31,19,32,17,15,526
2024-03-02 11:40:00,64,14,20,21,12,10,24,38,11,10,21,14,9,25,53,25,18,17,12,43,42,32,22,17,16,590
2024-03-02 11:50:00,65,10,14,18,9,14,25,45,10,22,25,20,17,12,37,20,22,14,12,48,42,12,18,23,19,573
2024-03-02 12:00:00,51,24,14,12,8,6,29,47,9,13,18,26,13,7,36,20,14,11,9,47,34,12,20,23,16,519
2024-03-02 12:10:00,72,6,21,18,11,5,41,50,14,16,28,19,12,10,43,13,44,10,13,35,33,14,14,22,11,575
2024-03-02 12:20:00,76,9,12,11,9,13,25,52,18,12,32,29,23,19,49,16,16,6,3,102,44,12,19,23,20,650
2024-03-02 12:30:00,65,6,21,14,8,6,21,42,14,18,21,16,21,18,45,13,22,11,7,98,47,19,21,21,16,611
2024-03-02 12:40:00,76,3,15,11,7,7,26,45,19,16,23,21,15,18,54,19,11,34,11,63,39,7,22,21,11,594
2024-03-02 12:50:00,83,6,14,14,9,12,30,57,11,18,19,31,18,21,46,19,29,28,10,51,41,11,22,19,8,627
2024-03-02 13:00:00,78,15,12,9,6,10,30,46,15,17,32,26,19,13,27,17,15,10,8,98,41,14,22,31,20,631
2024-03-02 13:10:00,67,9,15,15,10,10,29,47,26,12,24,19,24,19,58,18,15,17,6,93,36,15,26,19,19,648
2024-03-02 13:20:00,76,8,21,30,13,7,27,50,27,23,29,28,15,16,40,15,13,11,7,99,44,17,23,19,21,679
2024-03-02 13:30:00,69,2,30,24,7,7,27,44,26,19,25,34,8,16,31,18,25,18,11,271,45,17,23,22,15,834
2024-03-02 13:40:00,74,15,27,23,10,13,29,45,21,23,28,31,15,22,44,23,16,24,7,114,53,15,21,30,20,743
2024-03-02 13:50:00,88,2,16,16,10,11,29,54,27,17,18,21,13,14,25,15,13,13,6,145,45,16,28,24,11,677
2024-03-02 14:00:00,72,3,24,22,13,8,26,45,17,16,24,19,14,22,45,15,20,12,10,113,46,18,21,22,15,662
2024-03-02 14:10:00,86,2,15,28,13,4,28,37,23,11,22,22,21,16,47,23,8,11,6,126,60,19,24,27,16,695
2024-03-02 14:20:00,80,5,15,17,8,13,27,38,20,18,33,25,23,10,43,22,20,24,9,77,48,25,17,23,18,658
2024-03-02 14:30:00,81,3,12,21,10,7,27,53,20,9,21,17,16,11,31,18,10,11,5,82,58,13,24,28,11,599
2024-03-02 14:40:00,69,5,19,21,14,7,29,48,15,13,16,22,13,14,39,16,21,15,7,96,54,15,28,21,15,632
2024-03-02 14:50:00,75,8,15,114,8,5,40,58,16,11,12,25,19,16,44,13,16,12,7,145,53,18,24,31,17,802
2024-03-02 15:00:00,78,16,16,12,10,17,36,40,10,14,22,23,20,26,54,19,27,12,9,83,54,14,19,21,11,663
2024-03-02 15:10:00,65,4,20,21,8,19,29,53,27,19,26,22,17,6,39,17,16,12,6,82,51,17,20,28,15,639
2024-03-02 15:20:00,70,3,14,14,9,6,24,34,8,9,12,20,8,17,37,16,23,6,5,205,58,11,19,23,18,669
2024-03-02 15:30:00,66,14,18,16,8,11,33,48,15,18,24,18,23,15,34,19,22,13,7,133,44,18,20,19,14,670
2024-03-02 15:40:00,71,17,11,9,6,4,16,32,13,11,27,16,13,9,32,24,15,13,30,73,42,18,25,28,17,572
2024-03-02 15:50:00,52,15,17,17,11,8,23,50,16,11,31,23,20,13,44,18,8,6,7,102,34,15,13,21,17,592
2024-03-02 16:00:00,57,17,13,12,6,7,22,40,9,6,18,19,12,11,48,24,22,15,9,44,39,7,17,26,11,511
2024-03-02 16:10:00,61,12,18,51,15,7,18,38,9,10,32,13,10,11,41,17,19,16,10,41,29,14,20,19,10,541
2024-03-02 16:20:00,60,11,13,22,7,8,20,42,7,11,27,16,10,15,40,21,21,15,12,56,39,14,17,21,10,535
2024-03-02 16:30:00,42,17,8,10,6,13,21,44,8,11,23,29,10,17,42,13,25,18,17,171,36,9,20,20,7,637
2024-03-02 16:40:00,56,13,14,10,6,15,28,36,9,14,21,16,7,17,47,17,10,8,6,74,45,11,17,15,15,527
2024-03-02 16:50:00,54,21,12,10,7,9,27,48,15,9,18,19,17,13,33,20,10,9,5,93,45,17,18,25,11,565
2024-03-02 17:00:00,60,16,18,15,8,8,23,40,10,10,19,24,10,18,51,21,22,12,11,51,32,11,22,18,14,544
2024-03-02 17:10:00,63,12,14,11,6,8,20,56,4,10,16,12,11,16,40,15,26,13,8,75,41,14,17,21,10,539
2024-03-02 17:20:00,49,15,10,11,7,6,29,50,11,7,16,15,8,30,63,25,37,24,13,88,36,14,22,33,6,625
2024-03-02 17:30:00,61,5,16,15,9,6,25,49,8,6,22,21,8,49,63,29,31,29,11,70,49,21,19,22,14,658
2024-03-02 17:40:00,66,1,8,9,4,22,29,45,6,17,29,14,4,52,84,21,38,28,17,132,54,20,34,31,9,774
2024-03-02 17:50:00,60,9,25,18,8,16,44,57,20,11,10,15,12,43,77,24,20,26,13,83,50,20,20,16,8,705
2024-03-02 18:00:00,54,0,25,56,6,23,40,50,17,24,9,9,13,31,44,23,18,20,3,132,48,16,83,35,13,792
2024-03-02 18:10:00,48,2,13,14,7,8,31,44,10,10,9,16,12,28,25,11,12,16,13,68,31,18,25,29,11,511
2024-03-02 18:20:00,58,11,14,18,10,12,34,54,11,23,15,24,16,23,54,18,24,23,18,63,42,15,17,24,14,635
2024-03-02 18:30:00,53,10,16,14,8,3,21,38,11,9,29,33,14,17,48,23,20,22,9,49,46,16,25,24,20,578
2024-03-02 18:40:00,62,9,15,16,8,4,25,50,8,21,32,36,16,32,47,28,23,24,12,58,41,17,17,34,13,648
2024-03-02 18:50:00,39,13,9,8,4,15,23,51,6,26,26,35,15,18,53,33,25,22,16,240,43,15,29,36,18,818
2024-03-02 19:00:00,37,16,7,10,2,9,19,26,8,18,30,30,6,22,41,28,23,24,9,67,24,12,27,20,10,525
2024-03-02 19:10:00,47,17,10,30,8,3,17,34,9,16,24,35,13,12,31,23,21,17,14,31,31,12,21,30,10,516
2024-03-02 19:20:00,69,7,22,17,6,4,17,31,6,20,28,32,12,7,32,33,17,18,15,29,24,15,24,34,18,537
2024-03-02 19:30:00,43,17,19,12,10,10,18,43,10,19,27,27,17,12,31,13,18,21,12,40,34,13,21,28,15,530
2024-03-02 19:40:00,41,10,9,10,8,4,14,27,8,17,31,37,11,15,40,23,18,14,14,43,35,17,12,23,28,509
2024-03-02 19:50:00,38,18,21,13,10,4,12,27,6,23,24,22,8,12,28,30,14,9,9,25,16,8,20,23,6,426
2024-03-02 20:00:00,43,13,15,11,7,6,15,32,5,17,26,31,5,10,26,29,10,12,7,42,26,11,29,25,11,464
2024-03-02 20:10:00,27,16,10,11,9,8,8,32,4,12,26,13,6,11,33,22,15,13,28,24,24,12,21,28,14,427
2024-03-02 20:20:00,47,17,11,7,4,4,9,31,6,18,39,24,8,8,22,22,9,10,8,34,26,14,23,31,13,445
2024-03-02 20:30:00,35,16,9,11,9,8,17,31,5,15,39,26,4,4,21,25,13,4,3,39,22,7,19,24,8,414
2024-03-02 20:40:00,33,9,3,3,2,3,14,27,7,13,24,33,12,6,34,25,17,8,12,28,23,14,25,32,21,428
2024-03-02 20:50:00,34,21,32,11,3,3,9,20,5,7,30,23,7,2,23,20,14,10,4,25,24,10,27,23,12,399
2024-03-02 21:00:00,39,18,8,10,6,6,12,19,12,7,28,26,14,5,15,18,12,6,6,23,26,18,19,39,27,419
2024-03-02 21:10:00,36,11,11,7,4,5,14,29,4,13,23,29,4,6,25,26,11,6,3,22,22,9,23,35,8,386
2024-03-02 21:20:00,43,11,7,6,3,2,9,23,4,9,28,22,5,3,19,28,13,11,5,13,25,13,19,29,19,369
2024-03-02 21:30:00,29,17,8,4,3,4,6,15,4,14,24,18,4,2,17,21,8,7,5,16,14,8,17,20,6,291
2024-03-02 21:40:00,34,23,5,6,5,2,10,16,3,7,24,21,5,3,13,22,8,2,1,26,18,9,25,24,8,320
2024-03-02 21:50:00,20,12,13,9,7,3,4,14,3,9,18,10,3,7,28,34,18,3,0,13,14,5,15,17,9,288
2024-03-02 22:00:00,40,21,8,4,1,5,3,21,8,18,18,10,7,4,11,16,4,5,1,21,18,8,28,27,11,318
2024-03-02 22:10:00,40,16,7,2,3,1,6,16,2,13,24,16,4,7,22,25,10,9,8,18,21,3,21,19,3,316
2024-03-02 22:20:00,29,13,27,12,9,7,8,15,3,14,19,12,3,4,10,24,7,7,3,30,20,10,23,25,11,345
2024-03-02 22:30:00,29,17,21,13,6,1,6,15,0,9,16,11,0,8,12,19,5,1,0,23,25,7,22,23,9,298
2024-03-02 22:40:00,36,19,10,3,1,2,8,16,7,9,29,18,5,3,6,15,6,6,2,20,25,11,25,29,9,320
2024-03-02 22:50:00,25,11,28,15,6,3,7,23,6,16,31,20,7,7,12,14,9,7,8,22,20,10,21,18,8,354
2024-03-02 23:00:00,29,12,13,4,1,5,5,19,3,7,25,9,3,2,15,18,5,2,2,28,19,13,48,42,23,352
2024-03-02 23:10:00,31,18,28,3,3,0,7,13,5,6,19,19,7,3,5,9,8,10,3,19,11,9,17,14,8,275
2024-03-02 23:20:00,24,16,25,6,3,1,6,9,4,4,14,16,5,4,8,15,4,1,1,22,23,6,24,19,7,267
2024-03-02 23:30:00,24,14,14,5,4,1,5,14,5,6,14,20,7,2,7,12,7,6,3,20,16,10,21,27,11,275
2024-03-02 23:40:00,29,18,10,4,1,1,2,16,1,14,23,4,0,4,10,15,5,2,2,12,2,4,15,7,5,206
2024-03-02 23:50:00,20,11,11,4,2,1,6,13,4,10,17,15,6,1,9,9,3,2,1,13,16,5,17,18,5,219
2024-03-03 00:00:00,27,11,22,2,2,2,2,13,3,11,14,12,3,1,6,10,1,0,1,14,20,2,19,18,0,216
2024-03-03 00:10:00,22,12,11,5,4,1,5,12,2,9,22,10,3,0,7,7,8,6,2,19,13,3,17,16,2,218
2024-03-03 00:20:00,25,12,19,3,1,0,3,12,5,6,21,15,7,4,3,6,2,1,1,9,15,4,17,17,6,214
2024-03-03 00:30:00,21,10,62,5,2,1,2,11,2,8,19,8,3,4,4,9,3,6,4,10,8,2,15,9,1,229
2024-03-03 00:40:00,20,16,23,4,1,0,2,10,3,4,12,4,2,1,7,7,3,2,4,11,10,4,18,13,3,184
2024-03-03 00:50:00,18,13,6,3,0,2,1,14,2,9,14,5,3,0,5,7,4,2,3,17,6,2,15,8,3,162
2024-03-03 01:00:00,15,15,2,2,3,2,3,11,4,7,11,10,4,2,5,12,8,7,6,9,12,6,19,22,4,201
2024-03-03 01:10:00,19,13,1,0,0,1,2,13,2,6,16,4,0,3,5,11,2,2,1,15,15,1,19,21,2,174
2024-03-03 01:20:00,21,17,6,4,2,1,2,8,3,6,11,4,1,3,2,7,2,1,1,11,10,2,13,12,1,151
2024-03-03 01:30:00,14,12,5,2,2,0,3,4,1,4,9,5,1,2,4,7,1,0,0,5,7,3,7,12,2,112
2024-03-03 01:40:00,15,13,2,2,2,0,2,8,1,5,12,5,0,0,5,8,5,4,0,4,3,3,9,6,4,118
2024-03-03 01:50:00,10,9,2,4,2,1,1,5,1,3,5,3,2,2,5,13,3,1,3,7,6,2,10,7,5,112
2024-03-03 02:00:00,8,9,2,2,2,0,0,6,2,4,7,0,1,0,3,4,3,5,1,5,3,0,9,6,0,82
2024-03-03 02:10:00,10,10,0,0,0,1,1,4,0,3,7,2,0,0,2,3,0,0,0,4,7,0,10,10,0,74
2024-03-03 02:20:00,9,9,5,2,0,0,1,3,1,1,4,2,1,1,1,3,1,0,0,5,9,0,8,14,0,80
2024-03-03 02:30:00,10,9,2,3,2,3,1,8,1,5,9,1,1,0,6,9,9,6,4,3,8,5,11,10,8,134
2024-03-03 02:40:00,4,4,1,2,1,0,1,2,2,1,3,3,2,1,4,5,2,1,2,3,3,1,6,3,0,57
2024-03-03 02:50:00,14,14,3,3,1,0,2,3,1,2,7,7,2,3,3,5,1,1,2,2,6,0,8,10,0,100
2024-03-03 03:00:00,4,5,1,1,1,1,3,5,3,4,10,8,4,1,3,4,6,6,3,5,4,1,9,5,1,98
2024-03-03 03:10:00,5,4,0,0,0,0,1,3,0,2,3,2,2,2,3,5,1,1,2,4,3,1,6,5,3,58
2024-03-03 03:20:00,11,8,3,2,0,0,0,4,2,3,5,4,3,0,1,1,3,6,0,1,3,1,5,6,1,73
2024-03-03 03:30:00,4,4,3,1,0,1,0,1,1,1,1,2,1,0,4,8,7,6,0,1,2,3,2,6,4,63
2024-03-03 03:40:00,3,3,4,2,1,0,1,1,1,1,4,3,0,0,0,0,0,0,0,4,9,4,11,13,3,68
2024-03-03 03:50:00,8,5,2,3,0,0,2,5,0,3,8,4,0,0,1,1,1,1,0,3,2,1,4,2,0,56
2024-03-03 04:00:00,10,11,1,1,1,0,0,3,1,2,5,0,0,1,1,2,1,0,0,1,8,1,8,12,2,72
2024-03-03 04:10:00,8,7,2,2,2,0,1,5,1,3,8,4,1,0,0,0,4,4,0,2,4,1,4,3,0,66
2024-03-03 04:20:00,4,2,3,2,0,2,2,5,1,3,5,10,2,0,4,5,2,1,0,1,1,2,3,6,3,69
2024-03-03 04:30:00,5,3,1,0,0,0,0,2,0,0,3,0,0,0,3,4,5,4,0,1,3,0,4,3,0,41
2024-03-03 04:40:00,1,1,1,1,1,0,0,0,1,0,0,2,2,0,3,5,2,1,1,0,1,1,1,3,1,29
2024-03-03 04:50:00,3,4,8,4,1,1,0,4,1,2,4,0,0,2,3,5,5,3,1,5,5,0,7,3,0,71
2024-03-03 05:00:00,3,3,0,0,0,2,0,5,0,3,8,0,0,2,3,8,4,2,2,3,6,7,6,13,6,86
2024-03-03 05:10:00,3,4,0,0,0,1,2,6,1,3,10,5,1,0,3,5,4,5,2,1,9,5,6,17,5,98
2024-03-03 05:20:00,4,5,4,2,0,0,4,8,1,2,12,7,1,2,11,16,6,3,0,4,3,3,5,4,4,111
2024-03-03 05:30:00,5,6,0,0,0,1,2,6,0,6,6,5,0,2,8,14,10,5,1,3,3,1,5,1,0,90
2024-03-03 05:40:00,3,2,1,1,1,0,1,3,0,2,5,2,0,1,7,7,4,2,2,5,1,0,6,2,0,58
2024-03-03 05:50:00,3,3,5,2,0,0,0,1,0,1,1,0,0,1,6,11,4,1,1,1,0,1,1,1,0,44
2024-03-03 06:00:00,4,4,0,0,0,0,2,4,1,3,5,5,1,0,0,0,3,4,0,7,5,2,10,6,3,69
2024-03-03 06:10:00,2,2,1,1,1,0,1,4,2,3,3,1,0,1,4,7,5,4,1,4,8,1,9,10,0,75
2024-03-03 06:20:00,6,7,6,4,0,1,0,6,1,3,5,2,1,1,1,4,0,0,0,5,9,2,8,8,3,83
2024-03-03 06:30:00,6,5,0,0,0,0,0,4,0,1,4,0,0,1,4,7,7,6,1,0,2,1,1,4,1,55
2024-03-03 06:40:00,1,2,0,0,0,0,0,5,0,3,5,0,0,1,3,7,1,0,0,1,3,2,4,5,2,45
2024-03-03 06:50:00,5,5,5,2,0,1,1,1,1,2,3,3,0,1,3,6,2,1,1,2,8,1,5,7,1,67
2024-03-03 07:00:00,4,6,1,1,1,0,0,2,0,1,3,2,0,1,6,5,2,3,0,2,3,1,3,3,2,52
2024-03-03 07:10:00,5,5,1,1,1,1,0,5,3,1,5,0,3,0,2,3,1,1,0,4,2,2,4,5,4,59
2024-03-03 07:20:00,6,7,4,2,0,1,2,6,1,1,7,4,1,0,2,3,0,0,0,0,2,2,0,2,1,54
2024-03-03 07:30:00,7,6,0,0,0,0,1,12,0,0,14,2,0,1,8,10,7,4,0,3,4,2,5,3,2,91
2024-03-03 07:40:00,5,5,0,0,0,2,1,4,2,2,4,1,2,2,6,8,1,1,1,5,7,2,5,6,3,75
2024-03-03 07:50:00,11,7,5,1,0,0,2,5,3,0,6,1,4,8,9,9,7,4,2,7,5,1,7,5,2,111
2024-03-03 08:00:00,6,8,1,1,1,0,3,8,0,2,12,11,2,1,9,7,7,7,1,8,4,4,8,3,5,119
2024-03-03 08:10:00,5,5,0,0,0,0,5,11,1,0,9,15,1,3,5,7,5,4,2,6,13,3,4,11,6,121
2024-03-03 08:20:00,14,13,4,3,1,1,6,9,2,0,9,11,3,2,9,9,5,3,2,7,11,4,7,10,3,148
2024-03-03 08:30:00,11,7,0,0,0,1,6,15,2,0,10,6,1,5,10,10,11,9,0,14,16,5,11,9,10,169
2024-03-03 08:40:00,16,12,2,2,2,0,8,14,8,0,13,7,7,2,16,19,10,6,6,14,9,3,14,9,7,206
2024-03-03 08:50:00,18,12,8,5,1,3,5,19,2,5,20,6,5,5,19,20,10,10,1,15,15,6,11,9,6,236
2024-03-03 09:00:00,16,15,1,1,1,4,6,22,5,2,20,4,5,7,18,16,14,9,5,20,14,4,19,12,6,246
2024-03-03 09:10:00,23,14,3,3,4,6,9,21,6,10,24,10,6,5,14,14,10,6,5,18,15,5,17,13,6,267
2024-03-03 09:20:00,21,13,0,8,0,8,10,25,5,7,20,9,5,7,21,25,11,8,3,25,24,7,15,16,7,300
2024-03-03 09:30:00,36,13,8,6,4,7,8,30,6,9,26,9,6,8,33,15,18,8,3,18,25,4,13,23,7,343
2024-03-03 09:40:00,31,13,4,2,2,5,14,34,6,7,20,8,5,13,41,27,15,7,8,28,19,17,22,11,23,382
2024-03-03 09:50:00,52,15,11,7,5,5,14,35,9,6,26,11,9,9,36,10,11,10,7,29,31,14,20,19,11,412
2024-03-03 10:00:00,40,14,4,6,4,9,13,23,6,8,20,10,7,6,28,16,13,9,9,23,24,12,20,26,12,362
2024-03-03 10:10:00,31,16,2,2,2,3,13,24,8,5,18,13,11,6,20,19,15,10,5,51,27,12,22,19,9,363
2024-03-03 10:20:00,26,11,11,10,8,4,19,42,3,10,27,10,8,7,30,13,19,12,5,48,30,17,21,13,15,419
2024-03-03 10:30:00,35,15,16,5,3,7,19,40,8,19,27,17,9,10,24,20,13,5,8,28,34,11,24,25,11,433
2024-03-03 10:40:00,34,16,74,7,5,6,19,43,9,7,24,17,8,14,25,20,14,11,6,33,39,11,20,21,13,496
2024-03-03 10:50:00,38,16,31,9,7,7,21,35,6,9,34,18,5,11,29,19,15,11,4,52,39,13,24,21,16,490
2024-03-03 11:00:00,37,13,19,8,6,7,21,37,14,11,23,17,19,13,33,26,22,12,4,40,40,15,25,27,16,505
2024-03-03 11:10:00,41,12,26,4,5,4,13,34,12,8,23,17,14,18,29,24,9,5,5,36,38,13,22,25,12,449
2024-03-03 11:20:00,59,9,19,11,7,5,18,29,7,6,18,24,12,7,30,29,12,11,9,75,38,12,21,21,13,502
2024-03-03 11:30:00,48,12,11,6,4,2,21,40,8,5,29,25,18,18,27,23,17,10,4,35,40,14,17,32,16,482
2024-03-03 11:40:00,51,11,17,8,7,10,18,36,16,15,18,23,23,12,42,25,19,6,9,35,39,17,20,22,12,511
2024-03-03 11:50:00,56,12,10,9,3,7,23,43,11,8,26,23,17,8,27,22,12,10,6,45,46,11,18,27,10,490
2024-03-03 12:00:00,63,13,11,11,8,5,30,42,8,7,21,20,8,13,24,17,9,8,11,48,43,21,48,27,18,534
2024-03-03 12:10:00,47,12,10,12,6,5,23,38,11,8,23,14,19,14,34,22,12,12,8,79,46,17,19,25,19,535
2024-03-03 12:20:00,72,8,17,25,10,7,22,45,12,14,29,21,12,12,23,16,7,8,4,53,40,16,26,23,17,539
2024-03-03 12:30:00,72,11,10,10,6,4,26,33,13,6,18,56,25,19,36,27,17,11,10,49,42,12,26,24,7,570
2024-03-03 12:40:00,72,13,12,11,10,4,17,28,12,9,23,19,14,10,34,22,13,4,3,41,41,16,21,18,15,482
2024-03-03 12:50:00,66,15,14,12,9,4,22,37,17,3,20,31,20,13,34,19,20,8,4,50,38,19,22,17,19,533
2024-03-03 13:00:00,50,13,11,12,4,4,31,46,14,28,22,22,24,13,23,19,8,7,7,61,48,20,21,19,7,534
2024-03-03 13:10:00,64,13,17,12,7,3,25,46,17,9,26,25,19,15,40,20,14,7,6,62,53,19,20,21,15,575
2024-03-03 13:20:00,73,9,7,7,5,10,27,45,12,12,19,22,20,14,34,19,8,10,7,180,50,23,18,30,20,681
2024-03-03 13:30:00,56,14,14,8,5,16,25,44,11,15,21,19,16,12,36,22,15,7,6,64,46,12,25,19,13,541
2024-03-03 13:40:00,60,14,7,8,8,6,17,51,10,7,31,21,13,13,34,27,10,4,1,103,41,21,23,26,24,580
2024-03-03 13:50:00,50,14,11,8,4,13,26,42,18,15,23,24,14,17,41,20,15,8,4,150,49,17,19,20,70,692
2024-03-03 14:00:00,54,15,11,12,9,13,20,48,19,17,25,19,17,18,35,19,16,10,3,105,46,24,23,19,14,611
2024-03-03 14:10:00,63,8,18,14,13,11,38,54,15,14,20,22,19,13,39,23,19,10,6,126,47,21,29,28,10,680
2024-03-03 14:20:00,59,12,13,17,9,12,31,52,22,16,24,25,9,21,46,12,19,14,7,117,48,18,29,23,16,671
2024-03-03 14:30:00,70,14,13,26,11,6,25,39,12,6,19,16,11,13,38,16,14,8,9,247,67,12,22,20,13,747
2024-03-03 14:40:00,70,10,8,13,10,8,28,51,12,12,13,20,14,16,47,19,13,10,5,127,57,21,30,24,16,654
2024-03-03 14:50:00,72,8,17,14,8,5,21,45,15,30,16,21,18,19,42,23,14,9,5,142,39,13,18,19,14,647
2024-03-03 15:00:00,69,9,15,18,9,8,20,43,13,10,19,26,12,14,44,16,20,3,2,119,45,12,25,21,12,604
2024-03-03 15:10:00,62,11,13,10,8,12,13,34,15,14,22,17,15,18,37,23,16,13,10,58,45,16,18,20,15,535
2024-03-03 15:20:00,49,11,11,8,5,5,21,44,13,11,22,32,18,11,42,18,17,13,12,50,43,16,20,21,24,537
2024-03-03 15:30:00,52,9,7,14,7,6,21,54,8,14,19,15,18,17,33,16,12,14,5,59,31,14,19,14,12,490
2024-03-03 15:40:00,53,12,10,7,7,6,23,33,17,16,26,25,26,13,47,19,27,16,10,107,31,14,23,19,14,601
2024-03-03 15:50:00,56,18,10,7,5,7,16,45,12,5,16,19,19,17,49,24,19,13,5,107,46,11,15,22,11,574
2024-03-03 16:00:00,46,15,12,8,6,6,26,46,12,5,24,27,9,12,38,15,21,15,8,75,40,13,18,18,9,524
2024-03-03 16:10:00,59,14,8,8,7,14,20,48,9,15,15,12,14,10,38,23,12,4,5,42,25,15,19,19,12,467
2024-03-03 16:20:00,62,10,9,9,6,7,26,52,6,10,28,24,29,10,28,20,17,14,11,161,37,16,19,18,17,646
2024-03-03 16:30:00,42,12,6,3,2,11,23,44,11,8,20,12,23,8,40,30,14,15,7,52,36,13,17,14,19,482
2024-03-03 16:40:00,69,8,7,4,5,11,29,53,13,6,15,20,21,16,41,16,15,5,7,75,44,15,16,18,16,545
2024-03-03 16:50:00,57,9,9,11,6,8,33,38,12,15,15,19,12,10,40,27,22,15,8,89,47,19,20,24,17,582
2024-03-03 17:00:00,65,7,8,8,5,6,24,62,12,10,19,18,19,9,40,15,30,19,10,53,39,13,15,15,13,534
2024-03-03 17:10:00,53,12,13,11,7,7,26,44,15,8,28,19,15,12,37,18,16,11,9,106,44,13,23,21,9,577
2024-03-03 17:20:00,75,13,9,7,5,8,38,51,8,9,23,24,15,11,38,13,14,14,9,45,28,16,17,14,14,518
2024-03-03 17:30:00,60,8,14,9,4,14,46,64,17,17,14,23,23,11,30,18,16,16,12,72,39,19,15,22,12,595
2024-03-03 17:40:00,69,9,15,10,7,10,31,54,13,13,17,28,12,9,51,20,23,9,8,42,38,11,17,20,12,548
2024-03-03 17:50:00,51,11,10,10,5,14,32,56,19,18,25,25,32,9,37,16,14,7,6,62,46,18,16,21,20,580
2024-03-03 18:00:00,59,8,18,12,8,9,39,56,21,11,23,22,22,14,32,15,15,7,7,63,32,20,21,18,15,567
2024-03-03 18:10:00,56,12,3,4,3,10,35,60,9,22,27,20,10,13,28,22,18,13,12,83,39,19,22,23,16,579
2024-03-03 18:20:00,71,20,13,27,11,6,32,45,13,17,18,34,12,7,26,20,14,13,6,52,33,16,34,26,8,574
2024-03-03 18:30:00,54,12,7,9,7,6,24,48,12,23,26,37,16,12,25,34,11,8,5,44,28,11,22,28,8,517
2024-03-03 18:40:00,50,13,6,8,6,3,23,45,9,16,23,40,21,11,29,36,8,7,11,67,31,16,21,33,11,544
2024-03-03 18:50:00,53,15,13,12,8,9,31,47,12,19,28,32,20,11,34,29,13,12,6,63,35,14,19,26,15,576
2024-03-03 19:00:00,56,20,13,11,5,6,21,39,4,17,28,32,4,6,25,31,11,7,3,49,36,11,19,31,20,505
2024-03-03 19:10:00,32,14,8,7,7,6,14,34,6,23,37,26,5,5,26,35,14,10,11,84,36,12,27,40,10,529
2024-03-03 19:20:00,34,16,10,7,5,1,19,36,6,20,26,46,6,6,18,18,11,8,5,27,33,15,26,36,14,449
2024-03-03 19:30:00,35,19,12,8,3,9,23,34,7,27,34,38,14,6,21,29,20,7,3,29,25,9,20,32,10,474
2024-03-03 19:40:00,35,16,8,16,7,8,18,31,3,17,26,36,4,8,29,33,13,6,7,38,33,14,23,39,13,481
2024-03-03 19:50:00,33,16,21,6,3,4,20,35,8,16,30,44,16,0,20,22,12,4,0,77,31,12,21,31,6,488
2024-03-03 20:00:00,39,16,11,9,6,5,11,31,4,18,35,18,4,4,15,24,8,8,2,34,31,7,25,33,8,406
2024-03-03 20:10:00,43,15,9,10,9,3,14,24,5,15,26,24,5,3,18,28,15,7,10,33,27,10,24,26,13,416
2024-03-03 20:20:00,27,19,6,5,2,2,7,27,3,14,28,13,3,6,19,19,15,9,6,42,36,14,22,30,13,387
2024-03-03 20:30:00,29,14,8,5,2,3,8,23,3,14,20,12,2,8,19,34,12,8,5,20,22,7,20,22,7,327
2024-03-03 20:40:00,35,18,4,3,4,3,12,28,5,13,28,24,9,7,15,26,9,4,3,28,16,4,20,18,3,339
2024-03-03 20:50:00,14,11,3,6,3,2,13,24,4,8,26,29,5,3,15,24,11,11,7,19,20,8,21,26,5,318
2024-03-03 21:00:00,27,14,7,5,3,2,11,30,5,12,34,27,8,1,9,16,5,5,0,19,16,7,24,19,8,314
2024-03-03 21:10:00,28,9,4,4,4,1,15,18,7,7,19,15,8,5,14,21,4,1,2,24,19,5,17,21,1,273
2024-03-03 21:20:00,24,15,10,5,3,3,6,19,4,13,22,9,4,3,8,18,6,7,2,13,20,9,17,17,10,267
2024-03-03 21:30:00,16,12,10,6,4,3,9,13,6,5,23,24,6,1,10,12,7,8,5,19,10,5,20,16,7,257
2024-03-03 21:40:00,24,12,5,4,4,1,6,16,3,4,21,19,3,5,9,16,6,1,1,7,12,3,18,13,3,216
2024-03-03 21:50:00,13,11,5,2,1,1,8,11,2,4,9,12,3,7,13,18,6,5,0,11,13,6,16,14,3,194
2024-03-03 22:00:00,26,13,12,11,8,3,10,15,6,7,10,19,4,1,7,6,1,6,1,12,14,5,20,23,5,245
2024-03-03 22:10:00,23,16,10,7,6,0,4,12,6,2,14,12,7,4,10,20,4,2,5,20,13,4,17,18,4,240
2024-03-03 22:20:00,16,11,21,4,1,0,2,9,1,4,11,6,1,4,6,9,8,6,0,18,10,3,17,20,4,192
2024-03-03 22:30:00,19,13,30,4,1,0,4,8,1,4,13,9,1,4,8,12,9,5,2,11,12,2,18,18,0,208
