datetime,D21Z,D22Z,V23Z,V24Z,D51Z,D52Z,V53Z,V54Z,D81Z,D82Z,V83Z,V84Z,D111Z,D112Z,V113Z,V114Z,Total
2024-03-10 06:10:00,5,1,5,0,0,0,3,1,3,0,4,0,1,1,2,0,26
2024-03-10 06:20:00,9,0,8,5,0,0,4,0,3,2,3,1,0,2,0,0,37
2024-03-10 06:30:00,5,1,6,0,0,0,5,1,3,1,3,0,1,0,1,0,27
2024-03-10 06:40:00,3,0,3,0,0,0,2,0,6,3,5,1,1,1,1,1,27
2024-03-10 06:50:00,4,2,4,1,0,0,6,1,2,1,2,1,1,2,1,1,29
2024-03-10 07:00:00,1,2,1,0,0,0,1,1,2,4,3,3,0,1,0,0,19
2024-03-10 07:10:00,6,0,4,0,0,0,4,3,2,1,2,0,0,1,0,0,23
2024-03-10 07:20:00,6,1,5,1,0,0,6,0,4,1,5,0,2,0,2,0,33
2024-03-10 07:30:00,7,4,6,0,0,0,8,1,2,1,2,1,1,2,1,0,36
2024-03-10 07:40:00,6,1,5,0,0,0,5,2,4,1,4,1,1,1,0,1,32
2024-03-10 07:50:00,6,3,7,1,0,0,9,1,1,0,1,0,0,1,0,0,30
2024-03-10 08:00:00,5,3,4,0,0,0,8,0,6,0,6,0,0,1,0,1,34
2024-03-10 08:10:00,6,2,4,2,0,0,9,1,2,9,3,6,0,5,0,1,50
2024-03-10 08:20:00,9,2,6,3,0,0,4,3,9,1,10,1,2,1,1,1,53
2024-03-10 08:30:00,9,2,8,0,0,0,8,3,8,5,8,6,0,3,0,0,60
2024-03-10 08:40:00,5,0,5,0,0,0,8,1,3,1,3,1,1,1,1,0,30
2024-03-10 08:50:00,8,3,8,1,0,0,17,3,3,4,3,4,1,1,1,0,57
2024-03-10 09:00:00,8,7,9,1,0,0,16,2,6,4,7,2,2,2,1,1,68
2024-03-10 09:10:00,14,0,12,0,0,0,10,2,5,2,5,1,2,2,2,1,58
2024-03-10 09:20:00,12,1,12,4,0,0,8,2,4,6,6,4,1,1,1,0,62
2024-03-10 09:30:00,13,1,10,1,0,0,13,6,8,9,6,9,0,8,0,1,85
2024-03-10 09:40:00,13,2,14,6,0,0,14,2,7,7,6,7,2,3,2,1,86
2024-03-10 09:50:00,17,4,13,3,0,0,23,2,5,7,5,6,5,3,5,3,101
2024-03-10 10:00:00,16,2,15,2,0,0,19,3,8,9,8,4,2,1,2,0,91
2024-03-10 10:10:00,20,2,15,1,0,0,18,5,15,4,12,2,1,3,0,0,98
2024-03-10 10:20:00,20,5,14,2,0,0,18,1,10,6,9,5,0,2,0,0,92
2024-03-10 10:30:00,24,6,21,3,0,0,17,4,11,7,11,4,2,2,1,0,113
2024-03-10 10:40:00,29,5,22,2,0,0,15,1,9,7,8,5,0,2,0,0,105
2024-03-10 10:50:00,25,5,14,1,0,0,21,8,8,7,7,6,3,10,3,0,118
2024-03-10 11:00:00,23,6,18,6,0,0,18,8,15,11,14,10,3,7,1,2,142
2024-03-10 11:10:00,25,5,23,3,0,0,26,11,7,5,7,4,2,2,2,1,123
2024-03-10 11:20:00,25,7,18,7,0,0,17,4,10,7,8,7,4,3,2,0,119
2024-03-10 11:30:00,20,3,16,0,0,0,19,6,9,11,7,12,7,3,4,0,117
2024-03-10 11:40:00,25,5,21,3,0,0,18,4,15,5,15,3,5,4,4,1,128
2024-03-10 11:50:00,24,7,16,3,0,0,14,7,18,6,12,5,6,4,3,2,127
2024-03-10 12:00:00,18,6,12,3,0,0,19,2,17,3,15,4,5,5,5,4,118
2024-03-10 12:10:00,41,3,21,4,0,0,21,4,16,12,12,11,5,4,4,0,158
2024-03-10 12:20:00,26,4,21,5,0,0,22,4,20,12,13,11,2,6,2,0,148
2024-03-10 12:30:00,27,8,17,5,0,0,15,4,20,7,17,8,3,4,2,1,138
2024-03-10 12:40:00,34,7,19,8,0,0,19,5,11,8,9,7,3,7,1,0,138
2024-03-10 12:50:00,34,4,22,5,0,0,22,8,12,9,10,10,2,9,0,1,148
2024-03-10 13:00:00,28,3,14,3,0,0,24,3,20,12,15,8,2,2,1,2,137
2024-03-10 13:10:00,28,7,17,5,0,0,33,7,13,12,11,10,4,4,1,2,154
2024-03-10 13:20:00,41,3,26,2,0,0,22,4,12,8,12,7,2,3,1,1,144
2024-03-10 13:30:00,29,4,22,0,0,0,21,1,24,11,17,10,3,7,2,2,153
2024-03-10 13:40:00,33,2,18,3,0,0,25,7,6,9,5,8,3,1,3,0,123
2024-03-10 13:50:00,38,3,23,2,0,0,23,8,16,9,13,7,5,9,3,3,162
2024-03-10 14:00:00,33,11,20,5,0,0,20,3,13,6,10,4,0,5,0,0,130
2024-03-10 14:10:00,29,4,23,2,0,0,19,1,10,6,9,6,3,3,3,0,118
2024-03-10 14:20:00,27,5,22,5,0,0,26,7,11,11,8,8,4,5,3,0,142
2024-03-10 14:30:00,28,5,18,4,0,0,27,5,12,13,13,9,1,5,0,1,141
2024-03-10 14:40:00,31,5,22,3,0,0,18,7,16,7,15,7,6,5,4,0,146
2024-03-10 14:50:00,25,3,17,4,0,0,24,6,14,7,13,5,2,9,1,1,131
2024-03-10 15:00:00,40,5,20,4,0,0,21,5,9,9,8,6,4,5,2,2,140
2024-03-10 15:10:00,47,3,23,4,0,0,25,7,13,9,12,7,1,2,1,0,154
2024-03-10 15:20:00,36,8,21,5,0,0,23,5,17,8,12,8,1,7,1,0,152
2024-03-10 15:30:00,31,2,18,1,0,0,24,6,13,10,10,6,2,4,2,0,129
2024-03-10 15:40:00,32,3,21,4,0,0,31,7,8,9,7,8,3,1,4,1,139
2024-03-10 15:50:00,33,2,17,2,0,0,19,3,13,9,11,8,2,10,2,5,136
2024-03-10 16:00:00,27,5,15,3,0,0,24,4,8,7,7,5,1,3,2,1,112
2024-03-10 16:10:00,28,7,14,6,0,0,26,2,14,6,13,6,5,5,2,0,134
2024-03-10 16:20:00,28,1,20,2,0,0,21,2,12,6,11,6,3,8,9,3,132
2024-03-10 16:30:00,34,7,21,2,0,0,15,6,20,11,20,8,8,5,5,1,163
2024-03-10 16:40:00,25,8,15,4,0,0,21,5,8,12,5,8,4,4,2,1,122
2024-03-10 16:50:00,34,9,24,5,0,0,22,6,17,6,16,3,4,12,4,2,164
2024-03-10 17:00:00,34,2,27,2,0,0,20,7,14,12,13,8,4,4,3,2,152
2024-03-10 17:10:00,39,4,21,4,0,0,17,5,14,10,11,8,2,6,0,2,143
2024-03-10 17:20:00,32,7,23,5,0,0,15,8,12,14,11,9,4,3,3,0,146
2024-03-10 17:30:00,45,6,25,3,0,0,22,3,8,9,9,4,5,5,4,1,149
2024-03-10 17:40:00,35,2,16,2,0,0,15,2,19,6,14,5,5,5,3,1,130
2024-03-10 17:50:00,33,5,21,5,0,0,18,4,14,9,16,8,3,3,3,0,142
2024-03-10 18:00:00,33,5,15,3,0,0,27,8,10,3,7,2,4,9,4,1,131
2024-03-10 18:10:00,33,10,21,6,0,0,16,5,15,8,16,6,4,4,4,1,149
2024-03-10 18:20:00,36,2,16,6,0,0,20,7,14,10,14,6,1,5,0,0,137
2024-03-10 18:30:00,36,2,27,1,0,0,26,8,12,8,14,5,1,3,1,1,145
2024-03-10 18:40:00,34,7,23,5,0,0,21,8,10,7,17,4,2,5,1,2,146
2024-03-10 18:50:00,29,6,18,4,0,0,27,9,16,3,15,3,1,1,0,0,132
2024-03-10 19:00:00,37,5,14,4,0,0,16,5,11,6,14,6,1,2,1,0,122
2024-03-10 19:10:00,24,11,19,9,0,0,26,2,10,8,14,8,3,4,1,1,140
2024-03-10 19:20:00,24,10,16,7,0,0,22,8,17,10,23,10,3,2,4,1,157
2024-03-10 19:30:00,23,9,14,5,0,0,21,4,12,4,16,2,1,0,2,0,113
2024-03-10 19:40:00,35,5,21,1,0,0,25,5,12,13,17,9,5,1,2,0,151
2024-03-10 19:50:00,27,4,21,2,0,0,18,2,5,7,6,5,2,1,3,0,103
2024-03-10 20:00:00,27,2,25,1,0,0,26,4,13,10,11,10,0,2,0,0,131
2024-03-10 20:10:00,27,4,23,3,0,0,16,2,4,5,7,4,1,1,1,0,98
2024-03-10 20:20:00,32,4,23,3,0,0,17,1,5,7,10,3,2,0,0,0,107
2024-03-10 20:30:00,14,5,15,2,0,0,12,2,7,5,9,5,0,0,0,0,76
2024-03-10 20:40:00,28,4,18,3,0,0,13,1,7,6,8,4,0,0,1,1,94
2024-03-10 20:50:00,8,6,7,3,0,0,11,3,4,2,6,3,2,1,3,2,61
2024-03-10 21:00:00,19,5,16,2,0,0,14,2,6,7,10,4,4,1,4,1,95
2024-03-10 21:10:00,17,9,16,4,0,0,13,1,6,5,8,1,2,1,1,0,84
2024-03-10 21:20:00,29,6,23,7,0,0,18,0,5,3,8,4,2,1,2,0,108
2024-03-10 21:30:00,21,1,14,1,0,0,20,5,5,8,10,3,3,2,3,0,96
2024-03-10 21:40:00,9,6,15,5,0,0,28,1,8,4,10,4,1,0,1,0,92
2024-03-10 21:50:00,11,2,7,1,0,0,11,3,3,2,5,3,1,1,2,2,54
2024-03-10 22:00:00,19,3,0,0,0,0,0,0,2,5,0,0,1,0,0,0,30
2024-03-10 22:10:00,16,8,3,2,0,0,6,4,3,4,2,2,1,0,2,2,55
2024-03-10 22:20:00,16,4,7,2,0,0,11,4,6,9,10,6,0,1,0,0,76
2024-03-10 22:30:00,18,2,10,0,0,0,11,4,5,5,8,3,0,0,0,0,66
2024-03-10 22:40:00,10,3,10,2,0,0,14,4,1,2,3,2,2,1,3,1,58
2024-03-10 22:50:00,11,4,0,0,0,0,0,0,4,2,0,0,1,0,0,0,22
2024-03-10 23:00:00,11,3,0,0,0,0,0,0,4,1,0,0,0,1,0,0,20
2024-03-10 23:10:00,9,2,14,4,0,0,7,5,0,4,3,3,0,0,2,2,55
2024-03-10 23:20:00,10,1,8,3,0,0,12,7,0,1,1,2,1,1,1,1,49
2024-03-10 23:30:00,6,5,6,1,0,0,10,8,7,5,7,4,0,0,0,0,59
2024-03-10 23:40:00,17,1,10,0,0,0,6,0,1,2,1,1,1,1,2,0,43
2024-03-10 23:50:00,8,3,8,3,0,0,6,7,2,0,2,0,0,1,0,0,40
2024-03-11 00:00:00,6,2,6,1,0,0,5,2,3,3,5,1,0,0,1,1,36
2024-03-11 00:10:00,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
2024-03-11 00:20:00,6,1,2,2,0,0,2,2,5,1,2,2,0,0,2,2,29
2024-03-11 00:30:00,4,1,4,1,0,0,11,9,3,4,3,0,0,1,0,0,41
2024-03-11 00:40:00,3,0,3,0,0,0,3,1,2,1,2,0,0,0,0,0,15
2024-03-11 00:50:00,2,2,4,2,0,0,7,2,3,0,1,1,0,1,0,0,25
2024-03-11 01:00:00,5,0,5,0,0,0,1,1,1,1,1,0,2,0,2,0,19
2024-03-11 01:10:00,6,1,5,1,0,0,5,2,3,2,6,1,0,1,0,0,33
2024-03-11 01:20:00,3,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,9
2024-03-11 01:30:00,2,0,2,0,0,0,0,0,2,1,4,0,0,0,0,0,11
2024-03-11 01:40:00,1,1,1,1,0,0,4,2,1,1,1,0,0,1,0,0,14
2024-03-11 01:50:00,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,7
2024-03-11 02:00:00,2,2,3,1,0,0,3,2,1,0,1,0,1,1,0,1,18
2024-03-11 02:10:00,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,5
2024-03-11 02:20:00,4,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,11
2024-03-11 02:30:00,1,1,1,0,0,0,4,1,1,1,3,1,0,0,0,0,14
2024-03-11 02:40:00,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4
2024-03-11 02:50:00,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,8
2024-03-11 03:00:00,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,7
2024-03-11 03:10:00,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,5
2024-03-11 03:20:00,2,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,7
2024-03-11 03:30:00,0,0,0,0,0,0,2,12,1,0,1,0,0,0,0,0,16
2024-03-11 03:40:00,5,2,4,0,0,0,0,11,2,1,2,3,1,0,1,0,32
2024-03-11 03:50:00,0,1,0,0,0,0,2,8,2,1,2,2,0,0,0,0,18
2024-03-11 04:00:00,1,1,1,0,0,0,1,12,1,1,1,1,0,0,0,0,20
2024-03-11 04:10:00,3,1,3,0,0,0,4,5,1,2,3,2,0,1,0,0,25
2024-03-11 04:20:00,1,0,2,0,0,0,3,2,2,2,3,2,0,2,0,0,19
2024-03-11 04:30:00,4,3,5,2,0,0,4,7,3,2,6,2,0,0,0,0,38
2024-03-11 04:40:00,3,0,3,0,0,0,2,5,2,0,2,0,0,0,0,0,17
2024-03-11 04:50:00,6,3,7,2,0,0,16,10,6,1,5,4,0,2,0,0,62
2024-03-11 05:00:00,4,4,4,1,0,0,12,19,5,0,4,1,0,0,0,1,55
2024-03-11 05:10:00,4,7,3,1,0,0,9,5,4,3,7,3,0,2,1,0,49
2024-03-11 05:20:00,8,5,8,2,0,0,9,6,5,4,7,4,0,1,1,0,60
2024-03-11 05:30:00,7,2,4,0,0,0,15,13,4,2,8,4,0,1,0,0,60
2024-03-11 05:40:00,11,7,10,3,0,0,11,15,7,7,9,9,3,1,0,0,93
2024-03-11 05:50:00,13,3,13,0,0,0,17,9,7,5,11,6,0,5,1,2,92
2024-03-11 06:00:00,10,2,7,2,0,0,25,21,9,7,4,11,4,7,4,0,113
2024-03-11 06:10:00,13,9,12,4,0,0,10,27,12,14,24,13,3,3,4,0,148
2024-03-11 06:20:00,16,2,11,1,0,0,17,10,9,8,14,13,3,0,5,0,109
2024-03-11 06:30:00,15,1,14,0,0,0,28,11,17,7,14,15,2,4,3,0,131
2024-03-11 06:40:00,22,8,17,7,0,0,15,4,18,13,14,16,2,2,3,2,143
2024-03-11 06:50:00,26,3,10,5,0,0,20,8,26,13,18,22,3,3,2,1,160
2024-03-11 07:00:00,18,6,13,7,0,0,26,6,16,17,18,13,4,9,3,1,157
2024-03-11 07:10:00,31,8,15,7,0,0,27,14,27,20,23,13,5,7,5,4,206
2024-03-11 07:20:00,37,11,21,5,0,0,22,8,35,21,25,16,4,7,3,4,219
2024-03-11 07:30:00,53,9,27,11,0,0,32,7,36,28,23,23,6,4,4,0,263
2024-03-11 07:40:00,34,9,21,10,0,0,32,8,40,23,29,15,4,10,6,0,241
2024-03-11 07:50:00,41,10,13,9,0,0,29,11,45,18,20,13,13,5,13,2,242
2024-03-11 08:00:00,37,6,22,11,0,0,24,14,42,33,29,28,4,11,3,3,267
2024-03-11 08:10:00,34,11,17,10,0,0,19,12,52,32,18,25,6,9,7,4,256
2024-03-11 08:20:00,36,11,14,11,0,0,16,18,49,20,21,16,7,5,4,6,234
2024-03-11 08:30:00,30,11,0,0,0,0,0,1,40,14,0,1,8,3,0,0,108
2024-03-11 08:40:00,34,10,14,4,0,0,19,44,34,20,14,9,6,8,6,5,227
2024-03-11 08:50:00,24,10,14,10,0,0,25,6,32,11,18,10,3,9,2,3,177
2024-03-11 09:00:00,50,4,13,11,0,0,25,11,30,21,20,21,8,9,8,3,234
2024-03-11 09:10:00,34,6,11,7,0,0,19,8,31,15,23,13,8,11,6,3,195
2024-03-11 09:20:00,27,9,16,11,0,0,26,12,23,11,13,11,8,4,6,1,178
2024-03-11 09:30:00,30,7,18,10,0,0,12,3,16,9,24,7,7,6,3,2,154
2024-03-11 09:40:00,39,11,18,11,0,0,23,9,33,12,22,6,8,3,6,1,202
2024-03-11 09:50:00,26,7,21,9,0,0,11,14,20,18,21,10,3,4,1,1,166
2024-03-11 10:00:00,38,4,22,13,0,0,16,6,24,7,15,5,2,5,2,2,161
2024-03-11 10:10:00,34,10,20,12,0,0,21,2,19,9,22,11,3,6,2,4,175
2024-03-11 10:20:00,38,5,23,9,0,0,14,4,22,8,15,8,6,2,5,0,159
2024-03-11 10:30:00,28,11,19,8,0,0,16,7,20,3,16,4,3,3,3,3,144
2024-03-11 10:40:00,39,10,25,8,0,0,19,8,14,7,11,7,3,5,3,2,161
2024-03-11 10:50:00,41,5,22,4,0,0,20,7,22,6,13,5,6,9,5,7,172
2024-03-11 11:00:00,45,7,18,12,0,0,16,8,26,9,17,8,2,2,2,1,173
2024-03-11 11:10:00,39,5,22,6,0,0,19,8,26,12,20,12,3,6,3,1,182
2024-03-11 11:20:00,34,6,17,7,0,0,23,9,18,17,16,12,8,4,5,1,177
2024-03-11 11:30:00,44,6,24,7,0,0,29,10,13,10,16,11,7,8,5,1,191
2024-03-11 11:40:00,39,6,22,8,0,0,19,10,19,7,12,6,8,3,5,1,165
2024-03-11 11:50:00,44,5,27,3,0,0,27,11,17,11,15,8,7,8,3,3,189
2024-03-11 12:00:00,49,8,23,6,0,0,23,15,24,18,21,11,5,4,5,2,214
2024-03-11 12:10:00,56,6,24,13,0,0,18,7,21,12,14,10,6,0,4,0,191
2024-03-11 12:20:00,47,4,20,5,0,0,24,14,19,14,17,22,8,5,8,4,211
2024-03-11 12:30:00,52,8,27,5,0,0,18,17,19,16,12,11,4,6,3,1,199
2024-03-11 12:40:00,51,8,30,8,0,0,23,9,30,15,24,14,4,17,1,1,235
2024-03-11 12:50:00,48,8,25,9,0,0,28,12,22,9,19,6,4,4,2,0,196
2024-03-11 13:00:00,57,4,26,7,0,0,23,12,23,10,22,10,7,9,1,8,219
2024-03-11 13:10:00,40,6,14,6,0,0,25,18,17,12,13,9,5,7,2,2,176
2024-03-11 13:20:00,45,6,18,4,0,0,24,12,28,12,18,8,9,6,5,1,196
2024-03-11 13:30:00,57,9,21,5,0,0,20,11,21,12,16,5,3,7,1,3,191
2024-03-11 13:40:00,57,5,25,7,0,0,17,8,15,15,13,11,5,7,4,0,189
2024-03-11 13:50:00,48,11,28,7,0,0,28,8,27,17,12,17,10,8,5,1,227
2024-03-11 14:00:00,55,15,32,14,0,0,24,11,21,6,15,6,5,2,1,0,207
2024-03-11 14:10:00,58,10,27,7,0,0,26,8,17,13,14,5,3,6,3,2,199
2024-03-11 14:20:00,42,8,18,7,0,0,22,10,21,14,12,8,5,4,2,0,173
2024-03-11 14:30:00,60,6,17,5,0,0,17,11,20,14,11,10,7,4,9,3,194
2024-03-11 14:40:00,46,11,26,5,0,0,19,11,18,8,11,19,7,6,7,0,194
2024-03-11 14:50:00,56,7,26,6,0,0,23,15,22,7,17,3,5,4,4,0,195
2024-03-11 15:00:00,56,8,39,6,0,0,25,14,25,10,20,5,5,3,4,0,220
2024-03-11 15:10:00,76,12,32,10,0,0,12,13,25,8,17,6,6,4,5,0,226
2024-03-11 15:20:00,66,6,26,6,0,0,16,10,29,18,15,12,7,3,5,1,220
2024-03-11 15:30:00,80,11,15,11,0,0,17,6,30,10,14,10,8,6,4,1,223
2024-03-11 15:40:00,83,4,21,6,0,0,15,13,30,20,20,16,6,7,3,0,244
2024-03-11 15:50:00,93,7,21,5,0,0,16,19,23,9,15,7,5,2,2,0,224
2024-03-11 16:00:00,89,7,31,11,0,0,17,18,20,15,19,8,4,2,4,2,247
2024-03-11 16:10:00,83,9,27,7,0,0,17,16,24,17,16,9,9,9,7,2,252
2024-03-11 16:20:00,66,10,30,7,0,0,21,21,26,18,14,13,14,2,3,1,246
2024-03-11 16:30:00,72,7,18,6,0,0,22,16,23,15,16,13,4,4,6,1,223
2024-03-11 16:40:00,84,9,25,4,0,0,26,14,13,18,10,13,9,5,5,0,235
2024-03-11 16:50:00,70,4,28,8,0,0,21,18,21,17,18,10,7,4,4,2,232
2024-03-11 17:00:00,84,11,33,10,0,0,17,23,27,17,20,10,13,2,5,2,274
2024-03-11 17:10:00,79,8,29,6,0,0,16,12,38,8,22,6,11,10,7,0,252
2024-03-11 17:20:00,79,7,28,6,0,0,21,14,19,16,11,11,7,8,3,2,232
2024-03-11 17:30:00,78,15,32,10,0,0,14,16,18,13,15,5,6,0,1,1,224
2024-03-11 17:40:00,94,12,33,6,0,0,20,14,19,13,12,12,11,6,17,1,270
2024-03-11 17:50:00,81,8,27,9,0,0,18,19,24,14,17,12,8,6,4,0,247
2024-03-11 18:00:00,67,11,35,8,0,0,16,21,17,16,12,11,9,4,5,0,232
2024-03-11 18:10:00,59,16,27,9,0,0,15,8,24,11,21,8,4,5,4,1,212
2024-03-11 18:20:00,70,6,24,7,0,0,25,11,18,12,13,8,9,4,7,1,215
2024-03-11 18:30:00,59,18,20,11,0,0,25,14,13,14,18,6,10,6,6,1,221
2024-03-11 18:40:00,59,12,26,6,0,0,19,14,19,8,14,4,4,7,4,2,198
2024-03-11 18:50:00,37,9,24,8,0,0,22,14,11,7,10,4,6,2,3,2,159
2024-03-11 19:00:00,46,10,29,7,0,0,15,10,16,10,10,6,5,7,2,1,174
2024-03-11 19:10:00,44,3,25,2,0,0,26,9,15,4,15,2,5,6,5,0,161
2024-03-11 19:20:00,40,10,20,6,0,0,23,7,22,11,17,9,9,5,7,0,186
2024-03-11 19:30:00,33,5,17,4,0,0,14,6,16,8,14,4,5,3,1,1,131
2024-03-11 19:40:00,33,5,20,2,0,0,34,10,20,7,18,7,5,2,5,2,170
2024-03-11 19:50:00,28,2,13,4,0,0,11,2,17,6,11,6,2,4,1,1,108
2024-03-11 20:00:00,20,3,0,0,0,0,0,0,10,6,0,0,9,3,0,0,51
2024-03-11 20:10:00,39,7,6,4,0,0,6,4,6,10,4,4,6,2,3,2,103
2024-03-11 20:20:00,19,3,16,3,0,0,16,8,14,3,14,2,5,7,2,2,114
2024-03-11 20:30:00,16,4,13,5,0,0,22,8,4,9,8,5,3,3,4,0,104
2024-03-11 20:40:00,41,7,29,5,0,0,21,8,6,10,8,7,3,4,4,2,155
2024-03-11 20:50:00,18,5,14,3,0,0,25,3,12,5,21,6,2,1,1,0,116
2024-03-11 21:00:00,11,6,11,1,0,0,23,4,6,6,7,3,2,3,2,0,85
2024-03-11 21:10:00,30,4,24,4,0,0,15,6,9,8,12,1,1,2,0,1,117
2024-03-11 21:20:00,39,4,21,4,0,0,16,2,5,9,11,6,2,2,1,1,123
2024-03-11 21:30:00,20,3,26,1,0,0,11,5,4,3,5,1,0,1,0,0,80
2024-03-11 21:40:00,21,5,13,4,0,0,15,5,8,9,12,5,2,1,3,1,104
2024-03-11 21:50:00,16,5,10,5,0,0,10,1,3,3,5,1,2,1,1,0,63
2024-03-11 22:00:00,27,8,19,4,0,0,14,3,3,3,5,2,2,0,0,0,90
2024-03-11 22:10:00,25,5,15,5,0,0,11,1,10,5,9,0,2,0,3,0,91
2024-03-11 22:20:00,10,6,9,2,0,0,7,2,9,0,13,0,9,3,1,0,71
2024-03-11 22:30:00,14,2,10,1,0,0,9,6,7,2,8,0,2,1,1,0,63
2024-03-11 22:40:00,12,2,11,1,0,0,5,2,4,3,6,3,1,1,0,1,52
2024-03-11 22:50:00,13,3,9,2,0,0,5,0,4,4,4,1,0,0,0,0,45
2024-03-11 23:00:00,6,7,7,3,0,0,9,0,7,4,10,2,0,0,0,0,55
2024-03-11 23:10:00,14,4,10,1,0,0,8,0,3,2,5,1,1,0,0,0,49
2024-03-11 23:20:00,13,3,10,3,0,0,7,2,1,0,1,0,1,0,1,0,42
2024-03-11 23:30:00,8,5,6,3,0,0,4,4,2,3,3,1,0,3,2,1,45
2024-03-11 23:40:00,4,0,3,0,0,0,4,1,0,2,1,1,0,2,0,0,18
2024-03-11 23:50:00,9,3,6,2,0,0,6,3,2,0,3,0,0,0,0,0,34
2024-03-12 00:00:00,2,2,3,0,0,0,2,2,1,3,2,2,0,1,0,0,20
2024-03-12 00:10:00,5,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,9
2024-03-12 00:20:00,7,2,7,1,0,0,2,2,1,2,2,1,1,1,1,0,30
2024-03-12 00:30:00,1,4,1,1,0,0,1,1,3,0,4,0,0,0,0,0,16
2024-03-12 00:40:00,4,2,4,1,0,0,1,1,0,1,1,1,0,0,0,0,16
2024-03-12 00:50:00,2,0,3,0,0,0,1,1,0,1,1,1,0,0,0,0,10
2024-03-12 01:00:00,5,0,5,0,0,0,0,2,3,1,6,0,1,0,2,0,25
2024-03-12 01:10:00,2,0,2,0,0,0,1,2,2,0,2,0,2,0,1,0,14
2024-03-12 01:20:00,0,0,0,0,0,0,0,0,1,2,3,2,0,1,0,0,9
2024-03-12 01:30:00,4,0,4,0,0,0,0,0,1,1,1,0,0,0,0,0,11
2024-03-12 01:40:00,3,1,1,0,0,0,1,0,1,0,3,0,0,0,0,0,10
2024-03-12 01:50:00,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6
2024-03-12 02:00:00,6,0,4,0,0,0,1,1,1,0,1,0,0,0,0,0,14
2024-03-12 02:10:00,1,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,6
2024-03-12 02:20:00,4,0,2,0,0,0,3,0,1,0,1,0,0,0,0,0,11
2024-03-12 02:30:00,5,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,11
2024-03-12 02:40:00,1,0,1,0,0,0,0,0,2,2,4,1,0,1,0,0,12
2024-03-12 02:50:00,2,0,2,0,0,0,0,0,0,1,1,1,0,1,0,0,8
2024-03-12 03:00:00,3,0,18,0,0,0,2,2,0,0,0,0,0,0,0,0,25
2024-03-12 03:10:00,2,0,1,0,0,0,2,0,1,0,1,0,0,2,0,0,9
2024-03-12 03:20:00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-03-12 03:30:00,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3
2024-03-12 03:40:00,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2
2024-03-12 03:50:00,0,2,0,0,0,0,2,0,2,1,1,0,0,0,0,0,8
2024-03-12 04:00:00,1,0,2,0,0,0,0,0,1,0,1,0,1,0,2,0,8
2024-03-12 04:10:00,1,0,1,0,0,0,5,0,1,1,2,1,0,1,0,0,13
2024-03-12 04:20:00,2,1,2,1,0,0,4,1,1,1,2,1,0,1,0,0,17
2024-03-12 04:30:00,3,0,3,1,0,0,3,0,2,1,5,1,0,1,0,0,20
2024-03-12 04:40:00,4,0,4,0,0,0,4,0,3,2,6,2,0,2,0,0,27
2024-03-12 04:50:00,5,0,5,0,0,0,7,1,5,3,8,1,0,1,0,0,36
2024-03-12 05:00:00,0,1,1,0,0,0,4,3,6,1,6,0,1,1,1,0,25
2024-03-12 05:10:00,6,1,5,0,0,0,6,0,5,4,4,1,3,1,1,1,38
2024-03-12 05:20:00,5,4,7,2,0,0,10,2,4,2,8,2,0,2,0,0,48
2024-03-12 05:30:00,7,2,6,0,0,0,17,3,5,4,7,3,0,1,0,0,55
2024-03-12 05:40:00,11,2,9,2,0,0,8,3,5,9,11,6,1,3,0,0,70
2024-03-12 05:50:00,10,6,11,3,0,0,11,2,8,6,9,5,3,0,2,0,76
2024-03-12 06:00:00,10,1,10,0,0,0,18,4,11,3,10,3,1,2,1,1,75
2024-03-12 06:10:00,13,4,12,4,0,0,25,6,10,5,16,4,0,4,0,1,104
2024-03-12 06:20:00,17,3,17,6,0,0,23,1,19,10,19,8,3,2,0,1,129
2024-03-12 06:30:00,10,5,12,3,0,0,14,8,12,8,13,5,3,3,3,0,99
2024-03-12 06:40:00,15,5,12,4,0,0,23,5,25,23,25,18,3,7,4,0,169
2024-03-12 06:50:00,17,5,12,5,0,0,30,7,21,13,17,13,5,8,4,1,158
2024-03-12 07:00:00,19,7,15,6,0,0,41,5,26,21,16,20,2,4,2,2,186
2024-03-12 07:10:00,31,6,22,4,0,0,25,7,32,16,19,19,6,6,7,1,201
2024-03-12 07:20:00,43,9,19,16,0,0,31,7,42,26,23,24,5,5,2,1,253
