datetime,D51Z,D52Z,V51Z,D111Z,V111Z,D112Z,Total
2024-03-21 13:00:00,47,48,33,35,24,32,219
2024-03-21 13:10:00,66,66,35,50,33,46,296
2024-03-21 13:20:00,46,50,31,48,38,46,259
2024-03-21 13:30:00,56,56,29,58,39,61,299
2024-03-21 13:40:00,64,61,38,36,26,37,262
2024-03-21 13:50:00,55,54,31,48,33,47,268
2024-03-21 14:00:00,66,65,52,42,31,44,300
2024-03-21 14:10:00,75,81,46,51,28,45,326
2024-03-21 14:20:00,66,69,36,54,34,54,313
2024-03-21 14:30:00,62,72,29,73,34,75,345
2024-03-21 14:40:00,64,59,36,49,38,50,296
2024-03-21 14:50:00,66,67,36,45,31,43,288
2024-03-21 15:00:00,91,95,52,46,35,46,365
2024-03-21 15:10:00,93,93,31,62,28,55,362
2024-03-21 15:20:00,75,79,41,50,38,53,336
2024-03-21 15:30:00,99,98,43,64,40,60,404
2024-03-21 15:40:00,95,101,33,56,36,57,378
2024-03-21 15:50:00,87,81,18,69,39,69,363
2024-03-21 16:00:00,82,86,38,53,32,50,341
2024-03-21 16:10:00,74,64,39,78,35,79,369
2024-03-21 16:20:00,81,86,38,43,35,42,325
2024-03-21 16:30:00,81,78,45,50,33,55,342
2024-03-21 16:40:00,84,90,47,69,38,60,388
2024-03-21 16:50:00,79,80,40,57,37,55,348
2024-03-21 17:00:00,91,94,46,49,32,47,359
2024-03-21 17:10:00,92,96,42,69,43,66,408
2024-03-21 17:20:00,73,73,36,60,21,59,322
2024-03-21 17:30:00,79,75,41,68,37,64,364
2024-03-21 17:40:00,68,71,31,54,25,51,300
2024-03-21 17:50:00,69,64,34,57,36,62,322
2024-03-21 18:00:00,61,61,28,58,32,56,296
2024-03-21 18:10:00,78,81,34,59,38,57,347
2024-03-21 18:20:00,64,60,35,51,33,51,294
2024-03-21 18:30:00,60,66,30,41,28,39,264
2024-03-21 18:40:00,40,40,24,33,24,34,195
2024-03-21 18:50:00,61,61,31,36,31,38,258
2024-03-21 19:00:00,31,33,31,42,51,44,232
2024-03-21 19:10:00,46,50,25,23,18,24,186
2024-03-21 19:20:00,31,29,18,32,34,36,180
2024-03-21 19:30:00,34,35,27,31,23,33,183
2024-03-21 19:40:00,32,33,16,32,32,33,178
2024-03-21 19:50:00,42,42,31,27,22,26,190
2024-03-21 20:00:00,37,35,19,44,40,47,222
2024-03-21 20:10:00,33,30,25,17,18,17,140
2024-03-21 20:20:00,34,38,21,24,26,25,168
2024-03-21 20:30:00,27,29,33,30,30,33,182
2024-03-21 20:40:00,26,23,25,18,17,21,130
2024-03-21 20:50:00,33,32,21,20,19,17,142
2024-03-21 21:00:00,26,30,24,35,31,28,174
2024-03-21 21:10:00,26,27,19,23,20,25,140
2024-03-21 21:20:00,23,26,17,22,14,17,119
2024-03-21 21:30:00,31,29,20,15,12,13,120
2024-03-21 21:40:00,29,30,29,19,19,19,145
2024-03-21 21:50:00,23,23,16,17,14,16,109
2024-03-21 22:00:00,23,26,21,18,19,18,125
2024-03-21 22:10:00,23,24,16,22,23,20,128
2024-03-21 22:20:00,21,20,19,14,16,15,105
2024-03-21 22:30:00,18,18,12,15,19,15,97
2024-03-21 22:40:00,22,22,18,13,11,10,96
2024-03-21 22:50:00,27,27,22,16,15,14,121
2024-03-21 23:00:00,31,32,25,14,11,10,123
2024-03-21 23:10:00,16,16,10,15,14,12,83
2024-03-21 23:20:00,12,14,13,11,10,11,71
2024-03-21 23:30:00,20,18,12,22,15,18,105
2024-03-21 23:40:00,15,16,17,10,9,10,77
2024-03-21 23:50:00,14,14,13,23,25,20,109
2024-03-22 00:00:00,14,12,10,12,12,12,72
2024-03-22 00:10:00,7,6,7,7,8,6,41
2024-03-22 00:20:00,11,11,11,7,3,6,49
2024-03-22 00:30:00,8,9,7,9,10,8,51
2024-03-22 00:40:00,6,6,6,4,4,3,29
2024-03-22 00:50:00,6,6,6,5,5,5,33
2024-03-22 01:00:00,6,6,7,6,6,5,36
2024-03-22 01:10:00,2,2,2,2,3,2,13
2024-03-22 01:20:00,3,2,2,4,3,3,17
2024-03-22 01:30:00,2,1,1,1,2,1,8
2024-03-22 01:40:00,6,5,5,2,2,2,22
2024-03-22 01:50:00,1,1,1,2,3,2,10
2024-03-22 02:00:00,3,2,4,6,7,5,27
2024-03-22 02:10:00,2,1,1,1,2,1,8
2024-03-22 02:20:00,0,0,0,2,2,2,6
2024-03-22 02:30:00,2,2,1,2,2,2,11
2024-03-22 02:40:00,4,4,3,3,2,2,18
2024-03-22 02:50:00,2,2,3,2,7,3,19
2024-03-22 03:00:00,3,3,4,1,1,1,13
2024-03-22 03:10:00,4,4,4,6,5,4,27
2024-03-22 03:20:00,4,6,4,3,5,3,25
2024-03-22 03:30:00,6,5,4,7,9,7,38
2024-03-22 03:40:00,4,3,2,5,5,5,24
2024-03-22 03:50:00,0,0,0,2,3,2,7
2024-03-22 04:00:00,3,3,3,2,3,2,16
2024-03-22 04:10:00,4,3,2,5,5,5,24
2024-03-22 04:20:00,3,3,3,6,5,5,25
2024-03-22 04:30:00,6,7,7,4,6,4,34
2024-03-22 04:40:00,5,5,8,5,5,4,32
2024-03-22 04:50:00,6,4,4,10,8,9,41
2024-03-22 05:00:00,5,5,5,13,11,13,52
2024-03-22 05:10:00,13,13,11,15,17,16,85
2024-03-22 05:20:00,14,12,11,18,21,17,93
2024-03-22 05:30:00,17,23,19,18,15,17,109
2024-03-22 05:40:00,19,16,10,34,25,40,144
2024-03-22 05:50:00,15,15,13,39,30,35,147
2024-03-22 06:00:00,22,22,16,44,42,42,188
2024-03-22 06:10:00,24,26,15,53,37,50,205
2024-03-22 06:20:00,22,20,13,63,29,61,208
2024-03-22 06:30:00,30,25,21,70,43,67,256
2024-03-22 06:40:00,39,35,28,80,44,82,308
2024-03-22 06:50:00,33,31,26,72,35,72,269
2024-03-22 07:00:00,29,27,22,72,44,69,263
2024-03-22 07:10:00,23,23,18,60,33,61,218
2024-03-22 07:20:00,29,26,21,65,34,62,237
2024-03-22 07:30:00,41,39,22,84,35,87,308
2024-03-22 07:40:00,47,46,29,84,47,87,340
2024-03-22 07:50:00,43,40,19,64,40,69,275
2024-03-22 08:00:00,27,34,19,47,42,56,225
2024-03-22 08:10:00,42,37,22,54,34,52,241
2024-03-22 08:20:00,33,37,22,51,37,53,233
2024-03-22 08:30:00,36,36,27,70,45,71,285
2024-03-22 08:40:00,42,47,25,64,39,63,280
2024-03-22 08:50:00,38,42,27,49,35,48,239
2024-03-22 09:00:00,32,32,23,49,37,50,223
2024-03-22 09:10:00,44,46,28,59,36,55,268
2024-03-22 09:20:00,43,43,30,45,37,47,245
2024-03-22 09:30:00,40,38,31,58,30,56,253
2024-03-22 09:40:00,38,44,29,51,38,49,249
2024-03-22 09:50:00,49,45,28,45,29,43,239
2024-03-22 10:00:00,46,51,30,55,32,51,265
2024-03-22 10:10:00,55,55,33,48,26,48,265
2024-03-22 10:20:00,51,51,30,56,39,57,284
2024-03-22 10:30:00,58,59,28,56,33,61,295
2024-03-22 10:40:00,54,57,28,42,25,41,247
2024-03-22 10:50:00,59,62,26,55,34,52,288
2024-03-22 11:00:00,57,65,29,60,38,53,302
2024-03-22 11:10:00,56,59,31,53,38,58,295
2024-03-22 11:20:00,80,71,31,57,38,53,330
2024-03-22 11:30:00,60,59,32,48,32,44,275
2024-03-22 11:40:00,59,60,38,53,42,54,306
2024-03-22 11:50:00,73,72,43,54,35,51,328
2024-03-22 12:00:00,50,54,37,48,28,49,266
2024-03-22 12:10:00,68,67,39,66,45,68,353
2024-03-22 12:20:00,83,85,41,66,47,65,387
2024-03-22 12:30:00,64,67,32,53,40,57,313
2024-03-22 12:40:00,88,86,46,57,41,57,375
2024-03-22 12:50:00,67,67,36,56,31,58,315
2024-03-22 13:00:00,94,96,34,45,34,44,347
2024-03-22 13:10:00,78,81,37,55,30,58,339
2024-03-22 13:20:00,67,65,39,60,41,59,331
2024-03-22 13:30:00,71,69,50,57,31,55,333
2024-03-22 13:40:00,76,78,35,57,35,59,340
2024-03-22 13:50:00,69,74,34,62,29,63,331
2024-03-22 14:00:00,82,80,41,56,43,55,357
2024-03-22 14:10:00,70,66,45,44,28,43,296
2024-03-22 14:20:00,78,76,38,58,40,56,346
2024-03-22 14:30:00,85,85,50,49,36,47,352
2024-03-22 14:40:00,89,90,38,56,27,56,356
2024-03-22 14:50:00,84,78,35,58,38,57,350
2024-03-22 15:00:00,74,85,40,49,35,50,333
2024-03-22 15:10:00,81,76,35,52,35,57,336
2024-03-22 15:20:00,71,70,35,47,36,48,307
2024-03-22 15:30:00,61,65,32,56,34,57,305
2024-03-22 15:40:00,76,77,41,55,35,62,346
2024-03-22 15:50:00,61,60,40,61,37,63,322
2024-03-22 16:00:00,80,82,44,42,29,47,324
2024-03-22 16:10:00,63,64,39,62,37,65,330
2024-03-22 16:20:00,60,57,35,47,32,45,276
2024-03-22 16:30:00,72,69,37,65,34,66,343
2024-03-22 16:40:00,59,60,24,56,36,58,293
2024-03-22 16:50:00,63,63,38,60,31,59,314
2024-03-22 17:00:00,50,54,29,51,36,54,274
2024-03-22 17:10:00,65,64,35,53,33,57,307
2024-03-22 17:20:00,60,59,39,56,34,56,304
2024-03-22 17:30:00,68,70,30,54,33,55,310
2024-03-22 17:40:00,64,55,34,52,37,51,293
2024-03-22 17:50:00,44,44,27,51,32,50,248
2024-03-22 18:00:00,55,57,32,38,23,38,243
2024-03-22 18:10:00,51,49,37,46,32,50,265
2024-03-22 18:20:00,60,57,31,50,28,50,276
2024-03-22 18:30:00,15,16,12,23,12,20,98
2024-03-22 18:40:00,14,15,13,16,10,16,84
2024-03-22 18:50:00,36,36,14,24,17,32,159
2024-03-22 19:00:00,42,45,33,40,26,37,223
2024-03-22 19:10:00,44,43,29,42,44,39,241
2024-03-22 19:20:00,34,37,20,30,27,28,176
2024-03-22 19:30:00,29,26,18,33,23,31,160
2024-03-22 19:40:00,45,48,27,42,34,41,237
2024-03-22 19:50:00,36,36,25,31,24,30,182
2024-03-22 20:00:00,42,41,33,39,22,39,216
2024-03-22 20:10:00,31,24,21,29,31,32,168
2024-03-22 20:20:00,33,36,21,29,28,25,172
2024-03-22 20:30:00,29,27,30,25,22,27,160
2024-03-22 20:40:00,21,23,16,23,24,21,128
2024-03-22 20:50:00,28,27,25,14,9,16,119
2024-03-22 21:00:00,22,22,16,30,17,29,136
2024-03-22 21:10:00,39,36,35,27,25,24,186
2024-03-22 21:20:00,20,20,14,21,28,23,126
2024-03-22 21:30:00,32,34,27,21,18,17,149
2024-03-22 21:40:00,25,21,23,25,25,25,144
2024-03-22 21:50:00,31,31,31,22,16,22,153
2024-03-22 22:00:00,39,35,27,24,22,25,172
2024-03-22 22:10:00,25,24,18,20,21,20,128
2024-03-22 22:20:00,25,26,23,17,15,15,121
2024-03-22 22:30:00,23,22,20,16,11,17,109
2024-03-22 22:40:00,28,27,17,15,18,12,117
2024-03-22 22:50:00,31,31,20,14,14,14,124
2024-03-22 23:00:00,22,22,20,15,17,14,110
2024-03-22 23:10:00,17,16,13,16,16,15,93
2024-03-22 23:20:00,18,19,16,17,12,18,100
2024-03-22 23:30:00,24,24,19,15,19,13,114
2024-03-22 23:40:00,20,20,17,9,8,10,84
2024-03-22 23:50:00,19,20,14,10,10,11,84
2024-03-23 00:00:00,18,20,19,11,14,11,93
2024-03-23 00:10:00,10,9,9,6,9,7,50
2024-03-23 00:20:00,15,19,12,11,7,9,73
2024-03-23 00:30:00,13,13,12,6,8,6,58
2024-03-23 00:40:00,6,5,5,4,6,4,30
2024-03-23 00:50:00,9,10,6,7,5,7,44
2024-03-23 01:00:00,9,6,6,9,8,10,48
2024-03-23 01:10:00,8,8,7,7,11,6,47
2024-03-23 01:20:00,14,18,13,12,11,10,78
2024-03-23 01:30:00,10,11,9,14,17,13,74
2024-03-23 01:40:00,8,8,6,3,6,3,34
2024-03-23 01:50:00,3,3,5,9,10,8,38
2024-03-23 02:00:00,6,3,6,7,9,7,38
2024-03-23 02:10:00,10,9,11,3,1,2,36
2024-03-23 02:20:00,6,7,7,4,1,3,28
2024-03-23 02:30:00,12,12,9,7,8,6,54
2024-03-23 02:40:00,7,8,8,5,3,3,34
2024-03-23 02:50:00,8,6,4,8,7,6,39
2024-03-23 03:00:00,7,6,4,4,6,4,31
2024-03-23 03:10:00,4,4,4,3,3,2,20
2024-03-23 03:20:00,6,5,5,2,1,1,20
2024-03-23 03:30:00,4,4,4,2,3,2,19
2024-03-23 03:40:00,4,3,3,3,4,3,20
2024-03-23 03:50:00,4,4,4,4,2,4,22
2024-03-23 04:00:00,3,3,4,2,2,2,16
2024-03-23 04:10:00,6,5,5,5,4,5,30
2024-03-23 04:20:00,3,3,3,4,4,2,19
2024-03-23 04:30:00,6,6,2,8,7,8,37
2024-03-23 04:40:00,5,4,4,4,4,3,24
2024-03-23 04:50:00,7,6,6,6,7,6,38
2024-03-23 05:00:00,7,6,7,5,6,6,37
2024-03-23 05:10:00,10,10,6,6,9,8,49
2024-03-23 05:20:00,2,2,2,4,4,5,19
2024-03-23 05:30:00,14,14,12,21,16,20,97
2024-03-23 05:40:00,12,12,10,12,6,11,63
2024-03-23 05:50:00,12,12,9,10,8,12,63
2024-03-23 06:00:00,6,6,6,5,2,4,29
2024-03-23 06:10:00,9,11,5,7,5,6,43
2024-03-23 06:20:00,12,11,9,14,10,12,68
2024-03-23 06:30:00,17,19,14,8,7,6,71
2024-03-23 06:40:00,13,11,8,14,9,13,68
2024-03-23 06:50:00,11,13,9,14,13,14,74
2024-03-23 07:00:00,8,7,8,9,8,9,49
2024-03-23 07:10:00,12,14,8,11,8,10,63
2024-03-23 07:20:00,8,8,3,7,5,7,38
2024-03-23 07:30:00,11,10,10,13,12,14,70
2024-03-23 07:40:00,23,25,18,20,13,18,117
2024-03-23 07:50:00,13,14,7,19,16,19,88
2024-03-23 08:00:00,8,8,7,17,13,16,69
2024-03-23 08:10:00,14,16,13,15,15,17,90
2024-03-23 08:20:00,14,16,12,15,11,18,86
2024-03-23 08:30:00,27,24,18,23,16,19,127
2024-03-23 08:40:00,16,18,12,29,21,27,123
2024-03-23 08:50:00,21,21,15,24,17,20,118
2024-03-23 09:00:00,16,13,11,30,24,33,127
2024-03-23 09:10:00,29,30,17,35,24,31,166
2024-03-23 09:20:00,23,23,19,32,23,33,153
2024-03-23 09:30:00,33,32,25,37,31,38,196
2024-03-23 09:40:00,26,26,17,36,36,33,174
2024-03-23 09:50:00,27,30,27,36,27,41,188
2024-03-23 10:00:00,34,36,22,41,29,39,201
2024-03-23 10:10:00,27,28,15,40,27,36,173
2024-03-23 10:20:00,30,35,24,39,28,41,197
2024-03-23 10:30:00,34,41,23,38,24,41,201
2024-03-23 10:40:00,34,36,20,36,23,30,179
2024-03-23 10:50:00,27,28,20,36,22,37,170
2024-03-23 11:00:00,33,34,21,38,30,34,190
2024-03-23 11:10:00,44,45,28,44,27,44,232
2024-03-23 11:20:00,47,47,32,29,21,31,207
2024-03-23 11:30:00,38,36,28,33,25,32,192
2024-03-23 11:40:00,33,39,19,46,32,45,214
2024-03-23 11:50:00,39,37,22,50,35,54,237
2024-03-23 12:00:00,29,31,26,46,33,41,206
2024-03-23 12:10:00,58,64,28,36,26,35,247
2024-03-23 12:20:00,38,32,27,34,27,34,192
2024-03-23 12:30:00,33,34,26,53,34,50,230
2024-03-23 12:40:00,38,34,24,47,30,45,218
2024-03-23 12:50:00,42,39,33,59,28,39,240
2024-03-23 13:00:00,35,37,30,37,29,39,207
2024-03-23 13:10:00,51,49,31,38,27,34,230
2024-03-23 13:20:00,38,40,25,34,24,33,194
2024-03-23 13:30:00,47,44,28,47,30,45,241
2024-03-23 13:40:00,49,49,32,40,29,41,240
2024-03-23 13:50:00,38,39,28,37,30,36,208
2024-03-23 14:00:00,50,47,33,47,24,46,247
2024-03-23 14:10:00,43,50,21,43,28,40,225
2024-03-23 14:20:00,54,52,33,37,25,36,237
2024-03-23 14:30:00,46,47,28,51,31,47,250
2024-03-23 14:40:00,38,40,26,47,30,44,225
2024-03-23 14:50:00,45,45,20,43,28,35,216
2024-03-23 15:00:00,38,38,28,43,29,42,218
2024-03-23 15:10:00,50,51,32,35,24,41,233
2024-03-23 15:20:00,46,46,29,39,26,38,224
2024-03-23 15:30:00,36,31,25,31,27,34,184
2024-03-23 15:40:00,36,36,27,46,28,47,220
2024-03-23 15:50:00,40,38,30,43,28,41,220
2024-03-23 16:00:00,36,32,19,35,27,35,184
2024-03-23 16:10:00,33,38,27,58,33,61,250
2024-03-23 16:20:00,41,42,32,41,38,38,232
2024-03-23 16:30:00,43,42,24,40,29,39,217
2024-03-23 16:40:00,46,47,26,48,37,45,249
2024-03-23 16:50:00,52,58,35,34,28,33,240
2024-03-23 17:00:00,51,47,35,54,32,52,271
2024-03-23 17:10:00,50,51,32,41,28,40,242
2024-03-23 17:20:00,50,49,27,41,22,36,225
2024-03-23 17:30:00,40,42,29,47,36,43,237
2024-03-23 17:40:00,46,49,33,31,24,31,214
2024-03-23 17:50:00,51,51,36,55,30,52,275
2024-03-23 18:00:00,32,33,27,42,33,44,211
2024-03-23 18:10:00,41,43,27,40,33,44,228
2024-03-23 18:20:00,39,37,28,39,29,42,214
2024-03-23 18:30:00,35,36,23,30,18,30,172
2024-03-23 18:40:00,50,46,26,44,24,44,234
2024-03-23 18:50:00,32,30,23,35,27,39,186
2024-03-23 19:00:00,22,23,16,32,33,32,158
2024-03-23 19:10:00,34,31,28,32,32,29,186
2024-03-23 19:20:00,33,29,25,35,30,37,189
2024-03-23 19:30:00,24,23,18,28,26,30,149
2024-03-23 19:40:00,28,28,24,28,32,26,166
2024-03-23 19:50:00,30,37,17,46,39,45,214
2024-03-23 20:00:00,36,35,31,27,26,24,179
2024-03-23 20:10:00,32,32,22,37,35,35,193
2024-03-23 20:20:00,20,19,14,25,23,23,124
2024-03-23 20:30:00,26,27,23,35,27,36,174
2024-03-23 20:40:00,23,25,24,24,23,23,142
2024-03-23 20:50:00,13,17,11,16,17,14,88
2024-03-23 21:00:00,22,18,16,21,24,22,123
2024-03-23 21:10:00,18,18,17,28,21,25,127
2024-03-23 21:20:00,21,22,14,23,17,23,120
2024-03-23 21:30:00,17,19,13,13,13,11,86
2024-03-23 21:40:00,32,30,20,16,16,13,127
2024-03-23 21:50:00,20,21,17,20,19,19,116
2024-03-23 22:00:00,24,26,20,16,16,14,116
2024-03-23 22:10:00,18,17,22,14,10,15,96
2024-03-23 22:20:00,16,15,14,21,21,22,109
2024-03-23 22:30:00,19,21,22,22,23,21,128
2024-03-23 22:40:00,23,29,17,19,20,20,128
2024-03-23 22:50:00,29,31,23,21,19,19,142
2024-03-23 23:00:00,18,19,19,22,22,23,123
2024-03-23 23:10:00,26,26,19,12,14,11,108
2024-03-23 23:20:00,19,18,15,16,18,17,103
2024-03-23 23:30:00,20,18,13,21,16,20,108
2024-03-23 23:40:00,25,26,24,10,16,12,113
2024-03-23 23:50:00,21,23,19,12,9,12,96
2024-03-24 00:00:00,15,15,8,15,17,14,84
2024-03-24 00:10:00,11,11,10,6,6,7,51
2024-03-24 00:20:00,19,21,14,11,11,11,87
2024-03-24 00:30:00,11,10,9,12,10,13,65
2024-03-24 00:40:00,12,12,9,12,9,11,65
2024-03-24 00:50:00,12,12,9,10,10,10,63
2024-03-24 01:00:00,10,11,10,9,8,9,57
2024-03-24 01:10:00,11,9,10,7,8,7,52
2024-03-24 01:20:00,11,9,9,10,18,10,67
2024-03-24 01:30:00,8,9,7,7,9,7,47
2024-03-24 01:40:00,7,7,7,5,5,4,35
2024-03-24 01:50:00,7,6,7,8,8,7,43
2024-03-24 02:00:00,5,6,7,4,6,5,33
2024-03-24 02:10:00,7,5,4,5,5,4,30
2024-03-24 02:20:00,9,11,7,10,6,5,48
2024-03-24 02:30:00,6,7,6,7,6,7,39
2024-03-24 02:40:00,9,8,8,3,3,3,34
2024-03-24 02:50:00,1,1,1,2,3,2,10
2024-03-24 03:00:00,6,5,6,7,8,7,39
2024-03-24 03:10:00,6,7,7,1,2,2,25
2024-03-24 03:20:00,5,4,3,7,6,7,32
2024-03-24 03:30:00,4,3,3,2,2,2,16
2024-03-24 03:40:00,3,4,3,4,4,4,22
2024-03-24 03:50:00,3,3,3,3,4,3,19
2024-03-24 04:00:00,3,3,4,4,4,3,21
2024-03-24 04:10:00,2,2,2,2,2,2,12
2024-03-24 04:20:00,1,1,3,1,2,1,9
2024-03-24 04:30:00,5,4,5,1,1,2,18
2024-03-24 04:40:00,7,7,5,3,1,2,25
2024-03-24 04:50:00,3,3,3,3,3,2,17
2024-03-24 05:00:00,6,6,6,5,5,4,32
2024-03-24 05:10:00,7,6,5,6,7,8,39
2024-03-24 05:20:00,3,3,5,8,10,7,36
2024-03-24 05:30:00,5,4,6,11,9,11,46
2024-03-24 05:40:00,5,5,4,5,4,5,28
2024-03-24 05:50:00,3,4,3,3,4,3,20
2024-03-24 06:00:00,7,6,6,5,5,5,34
2024-03-24 06:10:00,4,4,2,7,7,7,31
2024-03-24 06:20:00,8,8,8,8,10,7,49
2024-03-24 06:30:00,8,7,6,5,4,4,34
2024-03-24 06:40:00,7,7,5,3,4,3,29
2024-03-24 06:50:00,3,2,2,9,8,7,31
2024-03-24 07:00:00,4,4,3,3,3,3,20
2024-03-24 07:10:00,3,3,1,5,5,4,21
2024-03-24 07:20:00,5,5,4,7,7,6,34
2024-03-24 07:30:00,6,7,5,3,4,4,29
2024-03-24 07:40:00,9,9,8,4,3,3,36
2024-03-24 07:50:00,8,7,8,4,4,4,35
2024-03-24 08:00:00,6,6,3,11,13,12,51
2024-03-24 08:10:00,8,8,6,5,4,3,34
2024-03-24 08:20:00,4,5,4,10,11,8,42
2024-03-24 08:30:00,12,13,10,7,5,7,54
2024-03-24 08:40:00,7,4,4,11,8,11,45
2024-03-24 08:50:00,9,9,7,19,16,17,77
2024-03-24 09:00:00,10,10,7,8,8,11,54
2024-03-24 09:10:00,13,13,10,22,20,21,99
2024-03-24 09:20:00,9,9,8,13,11,12,62
2024-03-24 09:30:00,20,21,16,13,11,15,96
2024-03-24 09:40:00,16,17,11,22,20,21,107
2024-03-24 09:50:00,18,18,14,19,17,21,107
2024-03-24 10:00:00,18,16,13,22,15,22,106
2024-03-24 10:10:00,18,20,22,27,25,26,138
2024-03-24 10:20:00,24,25,16,33,24,31,153
2024-03-24 10:30:00,19,24,16,20,15,20,114
2024-03-24 10:40:00,24,23,19,20,17,20,123
2024-03-24 10:50:00,26,26,19,27,18,28,144
2024-03-24 11:00:00,27,26,17,22,21,25,138
2024-03-24 11:10:00,21,22,15,20,17,17,112
2024-03-24 11:20:00,18,16,16,19,15,19,103
2024-03-24 11:30:00,23,23,20,13,11,15,105
2024-03-24 11:40:00,21,22,15,29,23,32,142
2024-03-24 11:50:00,27,26,22,40,25,39,179
2024-03-24 12:00:00,36,37,28,37,26,36,200
2024-03-24 12:10:00,16,17,16,28,20,30,127
2024-03-24 12:20:00,32,33,26,30,20,32,173
2024-03-24 12:30:00,25,23,18,26,20,25,137
2024-03-24 12:40:00,29,29,22,28,22,25,155
2024-03-24 12:50:00,31,33,20,30,20,30,164
2024-03-24 13:00:00,31,32,23,30,24,28,168
2024-03-24 13:10:00,27,27,22,25,16,20,137
2024-03-24 13:20:00,30,34,25,22,21,25,157
2024-03-24 13:30:00,45,47,32,25,17,23,189
2024-03-24 13:40:00,29,31,21,41,34,39,195
2024-03-24 13:50:00,32,31,26,36,25,35,185
2024-03-24 14:00:00,48,56,32,30,35,28,229
2024-03-24 14:10:00,48,45,35,25,26,23,202
2024-03-24 14:20:00,39,38,29,47,34,47,234
2024-03-24 14:30:00,35,32,23,30,34,36,190
2024-03-24 14:40:00,34,32,27,37,31,35,196
2024-03-24 14:50:00,30,31,23,37,29,35,185
2024-03-24 15:00:00,39,36,24,38,22,40,199
2024-03-24 15:10:00,29,33,24,43,31,45,205
2024-03-24 15:20:00,36,36,29,40,31,37,209
2024-03-24 15:30:00,35,36,24,33,24,31,183
2024-03-24 15:40:00,32,31,22,47,31,44,207
2024-03-24 15:50:00,40,40,31,36,24,37,208
2024-03-24 16:00:00,41,41,26,45,33,45,231
2024-03-24 16:10:00,49,49,25,35,27,29,214
2024-03-24 16:20:00,41,43,25,36,24,36,205
2024-03-24 16:30:00,53,53,37,34,31,33,241
2024-03-24 16:40:00,45,45,30,47,41,44,252
2024-03-24 16:50:00,26,27,19,36,22,35,165
2024-03-24 17:00:00,38,42,27,33,24,29,193
2024-03-24 17:10:00,23,25,18,26,34,28,154
2024-03-24 17:20:00,41,42,25,37,27,36,208
2024-03-24 17:30:00,49,54,35,39,30,37,244
2024-03-24 17:40:00,44,40,24,38,17,36,199
2024-03-24 17:50:00,35,36,28,38,30,38,205
2024-03-24 18:00:00,36,38,27,40,32,36,209
2024-03-24 18:10:00,29,29,22,21,16,22,139
2024-03-24 18:20:00,30,28,24,38,25,35,180
2024-03-24 18:30:00,30,33,23,37,23,36,182
2024-03-24 18:40:00,39,38,27,43,26,46,219
2024-03-24 18:50:00,38,38,27,41,30,38,212
2024-03-24 19:00:00,27,27,26,27,30,26,163
2024-03-24 19:10:00,24,28,19,31,39,32,173
2024-03-24 19:20:00,16,14,15,23,28,24,120
2024-03-24 19:30:00,20,18,14,23,24,26,125
2024-03-24 19:40:00,21,22,17,31,31,33,155
2024-03-24 19:50:00,28,29,27,30,31,29,174
2024-03-24 20:00:00,32,30,22,45,30,44,203
2024-03-24 20:10:00,29,27,32,32,24,30,174
2024-03-24 20:20:00,23,23,16,29,20,26,137
2024-03-24 20:30:00,17,17,13,25,23,22,117
2024-03-24 20:40:00,17,17,18,21,18,20,111
2024-03-24 20:50:00,20,19,13,28,18,24,122
2024-03-24 21:00:00,23,25,25,17,22,16,128
2024-03-24 21:10:00,17,19,13,24,25,22,120
2024-03-24 21:20:00,23,20,20,27,26,24,140
2024-03-24 21:30:00,16,16,15,22,24,21,114
2024-03-24 21:40:00,18,19,13,14,15,13,92
2024-03-24 21:50:00,18,19,19,19,11,15,101
2024-03-24 22:00:00,19,21,13,16,20,15,104
2024-03-24 22:10:00,12,13,9,7,6,12,59
2024-03-24 22:20:00,15,20,11,11,6,10,73
2024-03-24 22:30:00,20,21,7,13,9,12,82
2024-03-24 22:40:00,15,15,0,15,0,14,59
2024-03-24 22:50:00,17,19,5,11,4,11,67
2024-03-24 23:00:00,14,16,14,16,11,11,82
2024-03-24 23:10:00,14,13,14,9,7,10,67
2024-03-24 23:20:00,11,10,6,12,9,10,58
2024-03-24 23:30:00,12,15,7,10,11,8,63
2024-03-24 23:40:00,11,10,12,10,15,10,68
2024-03-24 23:50:00,7,8,10,9,7,9,50
2024-03-25 00:00:00,12,11,6,5,5,5,44
2024-03-25 00:10:00,6,6,8,2,2,2,26
2024-03-25 00:20:00,6,6,3,7,5,7,34
2024-03-25 00:30:00,6,8,5,6,6,5,36
2024-03-25 00:40:00,5,5,4,2,3,2,21
2024-03-25 00:50:00,1,1,1,2,2,2,9
2024-03-25 01:00:00,1,0,0,4,5,6,16
2024-03-25 01:10:00,0,2,2,2,2,2,10
2024-03-25 01:20:00,2,2,2,4,5,4,19
2024-03-25 01:30:00,4,4,4,3,4,4,23
2024-03-25 01:40:00,3,4,4,3,1,1,16
2024-03-25 01:50:00,1,1,1,4,4,4,15
2024-03-25 02:00:00,5,6,3,7,11,6,38
2024-03-25 02:10:00,5,3,3,1,1,1,14
2024-03-25 02:20:00,3,3,3,0,0,1,10
2024-03-25 02:30:00,2,2,2,3,3,3,15
2024-03-25 02:40:00,3,1,1,2,3,2,12
2024-03-25 02:50:00,2,2,2,2,1,2,11
2024-03-25 03:00:00,1,1,1,4,6,4,17
