datetime,D11Z,D12Z,D13Z,D21Z,D22Z,D31Z,D32Z,D33Z,D41Z,D42Z,D28Z,D29Z,D70Z,Total
2024-03-28 16:50:00,50,51,24,18,20,66,46,17,53,68,45,62,0,520
2024-03-28 17:00:00,53,56,29,33,55,68,45,16,53,55,43,60,0,566
2024-03-28 17:10:00,55,72,25,24,21,72,40,14,41,63,61,72,0,560
2024-03-28 17:20:00,64,60,38,28,22,72,40,18,50,57,48,67,0,564
2024-03-28 17:30:00,39,42,24,22,25,83,51,8,57,63,38,54,0,506
2024-03-28 17:40:00,53,54,20,28,26,72,42,18,50,69,52,61,0,545
2024-03-28 17:50:00,52,55,29,25,74,74,43,12,35,46,41,68,0,554
2024-03-28 18:00:00,42,47,18,19,14,68,34,16,55,51,34,46,0,444
2024-03-28 18:10:00,39,50,26,40,166,80,36,14,47,53,35,59,0,645
2024-03-28 18:20:00,51,47,25,24,17,82,40,19,36,50,52,64,0,507
2024-03-28 18:30:00,48,46,24,21,32,65,39,14,51,56,48,55,0,499
2024-03-28 18:40:00,32,46,21,18,11,69,31,6,34,39,38,54,0,399
2024-03-28 18:50:00,35,58,19,23,18,69,39,10,34,40,35,65,0,445
2024-03-28 19:00:00,36,42,13,10,7,65,31,10,38,43,41,51,0,387
2024-03-28 19:10:00,36,38,19,18,14,48,28,7,44,42,22,44,0,360
2024-03-28 19:20:00,34,38,17,7,5,60,34,13,25,32,31,44,0,340
2024-03-28 19:30:00,35,53,8,6,6,44,22,8,33,34,34,59,0,342
2024-03-28 19:40:00,34,39,12,13,12,48,23,14,24,20,32,42,0,313
2024-03-28 19:50:00,34,28,16,8,10,43,21,16,25,25,32,29,0,287
2024-03-28 20:00:00,32,41,15,12,6,43,24,8,36,35,32,44,0,328
2024-03-28 20:10:00,51,45,15,11,18,56,27,4,24,27,39,53,0,370
2024-03-28 20:20:00,40,40,15,15,12,58,32,10,30,33,37,50,0,372
2024-03-28 20:30:00,35,36,14,10,7,41,21,8,32,35,28,39,0,306
2024-03-28 20:40:00,31,33,6,6,3,50,23,5,21,22,28,34,0,262
2024-03-28 20:50:00,25,25,11,10,73,43,21,9,37,37,26,32,0,349
2024-03-28 21:00:00,24,30,9,7,4,49,19,9,17,18,21,38,0,245
2024-03-28 21:10:00,25,28,13,11,10,42,22,10,19,21,28,30,0,259
2024-03-28 21:20:00,28,36,18,6,9,41,25,10,21,21,21,41,0,277
2024-03-28 21:30:00,33,23,12,7,8,40,22,3,18,23,23,23,0,235
2024-03-28 21:40:00,16,23,8,6,27,44,18,10,21,23,22,33,0,251
2024-03-28 21:50:00,29,34,9,14,13,49,21,7,31,35,37,40,0,319
2024-03-28 22:00:00,24,24,10,7,6,31,11,9,32,38,26,31,0,249
2024-03-28 22:10:00,15,17,12,10,14,49,21,13,19,18,15,19,0,222
2024-03-28 22:20:00,21,26,4,6,5,40,13,10,36,39,20,32,0,252
2024-03-28 22:30:00,17,21,7,8,20,37,17,9,23,23,20,24,0,226
2024-03-28 22:40:00,28,10,14,10,8,36,16,9,22,21,32,17,0,223
2024-03-28 22:50:00,15,15,16,10,11,41,17,9,21,23,16,20,0,214
2024-03-28 23:00:00,29,17,8,6,8,28,11,4,16,15,27,25,0,194
2024-03-28 23:10:00,18,10,6,5,6,33,11,11,15,15,20,17,0,167
2024-03-28 23:20:00,17,10,4,7,41,41,15,9,17,19,20,18,0,218
2024-03-28 23:30:00,25,10,4,3,6,30,14,5,13,16,18,17,0,161
2024-03-28 23:40:00,11,9,7,5,5,35,14,9,10,11,13,9,0,138
2024-03-28 23:50:00,14,11,2,8,14,23,9,3,12,12,12,14,0,134
2024-03-29 00:00:00,7,5,9,3,5,37,16,5,11,10,13,10,0,131
2024-03-29 00:10:00,11,5,5,9,6,23,11,5,11,12,6,5,0,109
2024-03-29 00:20:00,17,9,5,0,0,28,7,7,15,16,16,15,0,135
2024-03-29 00:30:00,10,8,7,0,2,18,8,4,21,20,8,9,0,115
2024-03-29 00:40:00,11,14,6,2,3,26,9,4,13,15,10,15,0,128
2024-03-29 00:50:00,10,8,3,4,11,27,10,7,12,12,12,11,0,127
2024-03-29 01:00:00,13,15,3,5,13,18,7,4,11,11,10,17,0,127
2024-03-29 01:10:00,11,7,5,2,4,18,7,2,7,9,10,9,0,91
2024-03-29 01:20:00,11,6,2,2,1,13,4,2,5,6,9,7,0,68
2024-03-29 01:30:00,8,7,3,3,5,12,3,2,10,11,7,7,0,78
2024-03-29 01:40:00,7,5,0,2,2,18,7,6,12,12,11,9,0,91
2024-03-29 01:50:00,8,5,6,1,0,16,4,1,6,7,8,4,0,66
2024-03-29 02:00:00,5,5,2,0,0,8,3,1,7,8,5,6,0,50
2024-03-29 02:10:00,10,6,1,2,2,11,1,2,6,7,6,7,0,61
2024-03-29 02:20:00,5,4,2,2,1,15,4,3,10,8,6,5,0,65
2024-03-29 02:30:00,6,5,0,2,3,4,1,0,7,7,8,9,0,52
2024-03-29 02:40:00,5,5,0,2,3,4,2,2,7,6,6,8,0,50
2024-03-29 02:50:00,12,5,0,0,1,8,3,2,9,8,13,7,0,68
2024-03-29 03:00:00,3,3,0,1,0,8,2,1,2,2,1,5,0,28
2024-03-29 03:10:00,6,2,1,4,4,9,4,1,6,7,6,5,0,55
2024-03-29 03:20:00,3,2,3,0,0,7,4,2,4,3,1,4,0,33
2024-03-29 03:30:00,7,4,2,3,17,6,4,1,8,8,5,5,0,70
2024-03-29 03:40:00,6,3,1,1,1,6,5,1,2,2,4,2,0,34
2024-03-29 03:50:00,4,3,3,0,0,7,4,3,6,6,4,5,0,45
2024-03-29 04:00:00,4,3,1,2,1,4,1,1,2,2,5,4,0,30
2024-03-29 04:10:00,2,1,3,1,3,6,3,1,3,3,2,1,0,29
2024-03-29 04:20:00,4,3,0,0,1,8,2,3,8,8,3,5,0,45
2024-03-29 04:30:00,3,0,2,1,1,7,0,2,4,4,2,0,0,26
2024-03-29 04:40:00,6,1,2,2,2,7,2,2,3,4,7,1,0,39
2024-03-29 04:50:00,2,3,1,2,2,8,2,0,1,1,1,4,0,27
2024-03-29 05:00:00,6,1,2,1,2,8,3,2,1,7,8,1,0,42
2024-03-29 05:10:00,1,3,3,0,0,8,2,2,1,2,1,3,0,26
2024-03-29 05:20:00,3,6,3,0,0,10,4,2,14,16,4,8,0,70
2024-03-29 05:30:00,5,3,9,1,1,10,10,1,12,14,4,7,0,77
2024-03-29 05:40:00,4,1,8,2,2,15,7,3,10,13,5,3,0,73
2024-03-29 05:50:00,2,2,4,2,3,11,3,4,7,8,5,3,0,54
2024-03-29 06:00:00,3,2,1,1,0,8,4,0,3,2,2,1,0,27
2024-03-29 06:10:00,1,1,0,2,2,8,5,3,4,6,1,2,0,35
2024-03-29 06:20:00,5,3,3,7,31,12,5,3,7,8,4,5,0,93
2024-03-29 06:30:00,1,3,0,3,2,9,4,4,4,7,1,4,0,42
2024-03-29 06:40:00,4,2,0,6,5,17,9,6,6,7,4,3,0,69
2024-03-29 06:50:00,2,2,4,1,9,9,6,1,5,7,2,2,0,50
2024-03-29 07:00:00,1,4,2,2,32,5,3,0,6,7,2,3,0,67
2024-03-29 07:10:00,4,4,3,1,1,9,5,2,5,6,4,4,0,48
2024-03-29 07:20:00,5,4,4,8,4,12,4,2,4,5,2,6,0,60
2024-03-29 07:30:00,4,4,4,3,5,9,6,0,5,6,5,6,0,57
2024-03-29 07:40:00,10,4,2,5,7,11,4,2,7,10,8,6,0,76
2024-03-29 07:50:00,6,1,4,2,3,14,9,3,6,6,6,2,0,62
2024-03-29 08:00:00,6,4,5,3,4,12,4,4,9,10,5,6,0,72
2024-03-29 08:10:00,4,1,5,8,6,22,8,8,9,11,6,3,0,91
2024-03-29 08:20:00,6,5,4,7,9,17,10,2,8,9,6,6,0,89
2024-03-29 08:30:00,11,6,1,5,5,8,3,2,10,11,8,10,0,80
2024-03-29 08:40:00,5,4,4,8,8,15,5,2,7,9,6,5,0,78
2024-03-29 08:50:00,7,7,6,2,1,20,11,4,9,11,6,8,0,92
2024-03-29 09:00:00,7,3,4,3,3,14,7,2,6,11,10,7,0,77
2024-03-29 09:10:00,8,7,5,3,5,18,10,4,10,8,5,8,0,91
2024-03-29 09:20:00,11,14,8,8,31,18,5,3,7,12,6,16,0,139
2024-03-29 09:30:00,16,9,9,8,9,12,4,4,19,22,13,12,0,137
2024-03-29 09:40:00,20,18,8,6,8,20,9,6,12,16,19,20,0,162
2024-03-29 09:50:00,17,9,3,1,4,18,11,3,14,20,13,8,0,121
2024-03-29 10:00:00,14,10,6,4,3,30,17,3,12,15,14,13,0,141
2024-03-29 10:10:00,15,12,6,5,5,25,11,4,17,18,9,13,0,140
2024-03-29 10:20:00,15,12,4,5,5,20,11,9,13,17,13,13,0,137
2024-03-29 10:30:00,18,17,8,14,17,28,18,8,12,15,14,21,0,190
2024-03-29 10:40:00,17,14,9,4,3,27,13,4,17,16,14,15,0,153
2024-03-29 10:50:00,23,13,7,8,9,33,22,3,20,23,19,20,0,200
2024-03-29 11:00:00,22,15,5,8,8,37,21,11,9,11,15,16,0,178
2024-03-29 11:10:00,15,9,8,8,7,24,11,7,10,13,12,13,0,137
2024-03-29 11:20:00,19,13,6,13,22,36,16,8,30,36,21,15,0,235
2024-03-29 11:30:00,23,15,10,4,5,46,20,11,26,27,20,21,0,228
2024-03-29 11:40:00,16,8,9,7,11,32,9,6,17,23,17,16,0,171
2024-03-29 11:50:00,22,25,11,3,8,56,19,12,22,28,21,30,0,257
2024-03-29 12:00:00,22,15,10,11,13,46,16,10,23,30,22,24,0,242
2024-03-29 12:10:00,38,22,7,12,56,54,28,15,21,32,36,23,0,344
2024-03-29 12:20:00,24,22,8,27,23,52,24,14,26,33,28,24,0,305
2024-03-29 12:30:00,32,19,13,12,27,60,27,13,30,41,27,29,0,330
2024-03-29 12:40:00,31,13,12,17,15,50,24,8,38,39,29,26,0,302
2024-03-29 12:50:00,29,24,14,20,22,62,28,16,32,40,28,32,0,347
2024-03-29 13:00:00,26,22,12,6,8,61,30,12,27,38,26,28,0,296
2024-03-29 13:10:00,26,14,7,19,17,38,19,5,25,34,25,18,0,247
2024-03-29 13:20:00,31,23,18,11,14,62,33,11,39,46,21,31,0,340
2024-03-29 13:30:00,22,19,9,12,73,31,15,5,41,40,30,31,0,328
2024-03-29 13:40:00,23,23,16,19,19,64,30,19,40,48,32,29,0,362
2024-03-29 13:50:00,28,26,10,9,13,43,22,10,37,43,34,36,0,311
2024-03-29 14:00:00,27,26,15,8,26,54,25,13,22,28,30,36,0,310
2024-03-29 14:10:00,45,49,16,12,13,51,30,7,31,35,40,53,0,382
2024-03-29 14:20:00,47,48,19,7,13,59,31,17,22,38,43,53,0,397
2024-03-29 14:30:00,40,32,11,15,15,63,40,5,29,39,26,35,0,350
2024-03-29 14:40:00,26,22,18,14,11,55,22,13,40,48,40,29,0,338
2024-03-29 14:50:00,31,30,11,17,9,48,30,9,50,53,29,34,0,351
2024-03-29 15:00:00,32,33,13,15,26,40,22,7,32,35,31,35,0,321
2024-03-29 15:10:00,28,22,20,19,16,42,26,10,34,42,33,31,0,323
2024-03-29 15:20:00,27,16,11,15,20,59,24,16,31,40,19,22,0,300
2024-03-29 15:30:00,17,17,12,7,13,54,28,15,34,41,30,28,0,296
2024-03-29 15:40:00,18,12,9,10,13,55,26,11,28,37,25,23,0,267
2024-03-29 15:50:00,30,29,15,14,73,51,27,12,32,43,24,34,0,384
2024-03-29 16:00:00,21,21,15,10,17,42,23,6,28,31,20,33,0,267
2024-03-29 16:10:00,23,14,7,14,45,41,23,5,27,34,23,21,0,277
2024-03-29 16:20:00,31,31,16,9,6,47,20,13,31,39,31,42,0,316
2024-03-29 16:30:00,27,17,14,12,24,52,28,13,38,46,27,29,0,327
2024-03-29 16:40:00,23,19,8,15,34,49,20,13,36,51,30,36,0,334
2024-03-29 16:50:00,23,22,18,15,14,39,16,13,28,31,26,23,0,268
2024-03-29 17:00:00,26,27,10,8,10,38,20,9,25,34,24,32,0,263
2024-03-29 17:10:00,28,26,12,13,10,42,22,9,28,34,16,30,0,270
2024-03-29 17:20:00,21,17,11,13,8,50,26,8,28,33,33,29,0,277
2024-03-29 17:30:00,30,21,11,13,21,48,22,12,27,34,31,28,0,298
2024-03-29 17:40:00,20,21,8,11,7,41,25,9,29,37,15,28,0,251
2024-03-29 17:50:00,29,22,10,9,15,52,27,7,32,42,38,33,0,316
2024-03-29 18:00:00,31,24,7,14,7,60,22,21,33,38,31,30,0,318
2024-03-29 18:10:00,26,25,11,18,55,45,17,11,27,39,24,33,0,331
2024-03-29 18:20:00,30,27,10,15,12,48,22,12,25,35,16,33,0,285
2024-03-29 18:30:00,28,28,7,11,37,54,25,16,37,46,33,35,0,357
2024-03-29 18:40:00,39,37,7,11,12,49,28,15,29,38,42,58,0,365
2024-03-29 18:50:00,28,22,8,10,10,50,25,10,31,35,23,29,0,281
2024-03-29 19:00:00,27,20,6,13,11,46,22,9,21,26,33,30,0,264
2024-03-29 19:10:00,19,22,11,8,9,45,21,17,22,28,21,25,0,248
2024-03-29 19:20:00,22,20,8,10,15,46,20,11,18,21,15,24,0,230
2024-03-29 19:30:00,19,15,11,12,10,30,14,7,16,24,18,18,0,194
2024-03-29 19:40:00,16,20,7,8,11,41,20,6,29,30,23,29,0,240
2024-03-29 19:50:00,35,26,9,5,2,42,20,3,19,17,32,26,0,236
2024-03-29 20:00:00,26,19,9,7,7,57,28,15,11,15,23,19,0,236
2024-03-29 20:10:00,30,24,11,7,12,39,17,9,19,21,27,29,0,245
2024-03-29 20:20:00,23,36,11,5,3,51,30,10,20,23,19,36,0,267
2024-03-29 20:30:00,28,18,10,6,34,41,20,6,20,22,25,24,0,254
2024-03-29 20:40:00,28,29,13,4,3,37,18,12,17,23,25,33,0,242
2024-03-29 20:50:00,20,13,9,7,6,40,20,6,20,30,19,17,0,207
2024-03-29 21:00:00,16,21,6,7,6,32,14,6,21,26,18,23,0,196
2024-03-29 21:10:00,23,20,9,8,6,47,21,13,18,18,22,23,0,228
2024-03-29 21:20:00,23,20,3,4,3,44,20,15,18,22,22,30,0,224
2024-03-29 21:30:00,17,15,8,10,26,37,10,12,13,18,15,21,0,202
2024-03-29 21:40:00,13,21,8,7,49,35,19,7,22,25,17,27,0,250
2024-03-29 21:50:00,20,18,4,8,7,37,13,8,24,28,16,22,0,205
2024-03-29 22:00:00,27,36,11,11,10,54,23,7,34,33,27,40,0,313
2024-03-29 22:10:00,21,14,6,3,5,52,15,13,17,25,23,20,0,214
2024-03-29 22:20:00,25,19,11,4,1,34,16,8,16,16,18,20,0,188
2024-03-29 22:30:00,16,10,6,4,7,31,9,7,17,21,18,19,0,165
2024-03-29 22:40:00,16,15,4,8,52,27,17,6,11,14,16,19,0,205
2024-03-29 22:50:00,16,7,9,4,3,29,14,7,10,14,11,7,0,131
2024-03-29 23:00:00,22,14,5,5,5,32,15,6,16,20,21,19,0,180
2024-03-29 23:10:00,20,17,4,2,2,22,13,4,10,10,17,22,0,143
2024-03-29 23:20:00,13,7,6,8,49,27,11,5,12,16,16,12,0,182
2024-03-29 23:30:00,15,13,7,5,4,37,17,5,19,20,20,18,0,180
2024-03-29 23:40:00,16,15,3,3,0,19,6,5,10,11,10,15,0,113
2024-03-29 23:50:00,11,9,6,2,7,26,14,4,11,12,12,15,0,129
2024-03-30 00:00:00,14,8,7,1,2,33,10,2,15,18,13,13,0,136
2024-03-30 00:10:00,15,12,6,0,1,27,16,3,8,7,15,15,0,125
2024-03-30 00:20:00,12,4,6,4,5,26,12,3,9,12,13,6,0,112
2024-03-30 00:30:00,9,10,4,2,1,26,12,7,9,7,9,8,0,104
2024-03-30 00:40:00,7,9,6,1,2,21,3,6,9,10,4,12,0,90
2024-03-30 00:50:00,12,7,1,6,6,15,9,2,11,11,11,9,0,100
2024-03-30 01:00:00,15,10,3,3,7,9,5,5,10,12,12,13,0,104
2024-03-30 01:10:00,14,7,5,3,3,16,10,2,6,9,12,12,0,99
2024-03-30 01:20:00,9,2,2,4,24,18,6,8,7,9,9,5,0,103
2024-03-30 01:30:00,9,4,3,6,5,16,8,3,10,11,11,7,0,93
2024-03-30 01:40:00,10,4,1,3,4,19,9,1,11,14,12,7,0,95
2024-03-30 01:50:00,14,10,1,0,0,8,1,2,6,6,13,14,0,75
2024-03-30 02:00:00,4,3,2,1,3,10,5,2,4,6,4,4,0,48
2024-03-30 02:10:00,7,3,0,4,41,15,9,2,11,11,6,6,0,115
2024-03-30 02:20:00,9,7,5,1,2,7,4,0,7,8,7,9,0,66
2024-03-30 02:30:00,12,5,0,3,17,7,2,1,2,3,7,7,0,66
2024-03-30 02:40:00,7,4,1,0,0,9,3,2,6,5,6,5,0,48
2024-03-30 02:50:00,9,6,1,2,2,9,1,3,3,3,8,7,0,54
2024-03-30 03:00:00,4,2,2,1,0,9,2,3,1,1,1,4,0,30
2024-03-30 03:10:00,8,3,1,1,1,12,6,4,3,4,8,2,0,53
2024-03-30 03:20:00,4,0,2,0,1,8,3,0,3,3,3,1,0,28
2024-03-30 03:30:00,3,4,6,1,1,17,5,2,4,4,2,6,0,55
2024-03-30 03:40:00,5,5,0,1,1,6,2,0,2,4,7,7,0,40
2024-03-30 03:50:00,6,2,0,1,1,9,1,3,5,5,5,5,0,43
2024-03-30 04:00:00,5,5,1,2,82,7,1,2,5,6,7,8,0,131
2024-03-30 04:10:00,2,3,3,3,2,5,2,3,3,5,3,7,0,41
2024-03-30 04:20:00,3,0,3,2,2,10,5,1,1,2,2,0,0,31
2024-03-30 04:30:00,2,1,1,0,2,8,4,2,1,2,5,5,0,33
2024-03-30 04:40:00,7,1,2,0,0,4,3,1,6,6,6,2,0,38
2024-03-30 04:50:00,4,1,3,2,2,8,1,1,3,4,4,1,0,34
2024-03-30 05:00:00,7,7,3,2,1,10,7,1,6,9,5,8,0,66
2024-03-30 05:10:00,3,2,5,5,39,7,4,3,9,8,4,3,0,92
2024-03-30 05:20:00,3,4,2,0,0,12,4,2,5,6,2,5,0,45
2024-03-30 05:30:00,5,7,9,0,0,12,6,2,11,15,3,9,0,79
2024-03-30 05:40:00,5,3,8,2,1,14,8,3,14,15,5,3,0,81
2024-03-30 05:50:00,7,3,4,2,2,11,4,2,5,6,6,5,0,57
2024-03-30 06:00:00,8,6,2,5,48,13,6,0,4,7,4,6,0,109
2024-03-30 06:10:00,4,5,1,2,1,14,10,3,4,5,4,7,0,60
2024-03-30 06:20:00,2,2,4,1,1,13,6,4,7,8,2,4,0,54
2024-03-30 06:30:00,4,6,3,7,5,20,9,4,5,6,2,6,0,77
2024-03-30 06:40:00,5,4,3,1,1,20,7,4,5,8,5,5,0,68
2024-03-30 06:50:00,10,4,5,1,1,23,9,3,4,7,8,4,0,79
2024-03-30 07:00:00,8,3,6,3,3,16,9,1,7,11,12,7,0,86
2024-03-30 07:10:00,6,3,3,3,26,13,2,6,4,4,4,4,0,78
2024-03-30 07:20:00,11,9,3,3,2,17,8,2,12,14,7,10,0,98
2024-03-30 07:30:00,12,6,10,4,68,23,7,1,8,9,11,6,0,165
2024-03-30 07:40:00,10,4,2,0,1,19,9,1,7,9,12,8,0,82
2024-03-30 07:50:00,6,5,8,5,4,26,11,2,14,15,7,9,0,112
2024-03-30 08:00:00,8,12,7,4,4,21,7,3,8,8,5,13,0,100
2024-03-30 08:10:00,12,12,6,4,5,21,11,4,4,5,10,12,0,106
2024-03-30 08:20:00,10,14,4,7,7,21,11,2,18,23,10,15,0,142
2024-03-30 08:30:00,15,12,7,4,5,31,16,6,5,9,16,16,0,142
2024-03-30 08:40:00,11,10,10,3,3,26,11,7,11,15,9,10,0,126
2024-03-30 08:50:00,19,19,13,5,6,33,16,4,15,22,12,25,0,189
2024-03-30 09:00:00,17,20,12,8,8,32,15,9,21,23,19,26,0,210
2024-03-30 09:10:00,23,14,6,9,61,45,21,6,22,27,26,22,0,282
2024-03-30 09:20:00,23,27,13,9,7,40,16,9,22,20,22,29,0,237
2024-03-30 09:30:00,18,22,12,10,11,50,24,8,22,23,17,27,0,244
2024-03-30 09:40:00,43,28,16,11,8,55,23,6,28,36,37,30,0,321
2024-03-30 09:50:00,31,31,16,5,68,50,21,7,21,25,30,32,0,337
2024-03-30 10:00:00,37,32,19,9,22,48,23,8,27,34,30,41,0,330
2024-03-30 10:10:00,30,31,17,16,15,44,25,7,22,32,25,30,0,294
2024-03-30 10:20:00,31,34,8,10,23,53,29,10,22,31,33,42,0,326
2024-03-30 10:30:00,36,33,15,15,13,57,30,8,42,46,39,42,0,376
2024-03-30 10:40:00,36,30,15,10,13,65,39,13,35,44,38,36,0,374
2024-03-30 10:50:00,36,30,17,15,24,55,21,13,36,56,39,37,0,379
2024-03-30 11:00:00,42,42,25,18,12,63,34,10,37,40,37,53,0,413
2024-03-30 11:10:00,52,44,16,16,32,65,33,10,42,51,51,54,0,466
2024-03-30 11:20:00,37,26,15,19,14,62,30,12,46,44,30,32,0,367
2024-03-30 11:30:00,53,41,15,8,21,67,37,21,37,44,46,48,0,438
2024-03-30 11:40:00,45,49,20,18,37,68,35,14,28,35,38,54,0,441
2024-03-30 11:50:00,45,41,29,18,10,66,40,12,36,42,38,56,0,433
2024-03-30 12:00:00,57,59,15,15,9,64,31,15,42,46,43,65,0,461
2024-03-30 12:10:00,51,48,26,17,14,63,32,10,29,33,42,57,0,422
2024-03-30 12:20:00,46,48,25,15,10,62,26,13,37,43,40,61,0,426
2024-03-30 12:30:00,42,38,19,13,11,61,32,8,28,38,41,38,0,369
2024-03-30 12:40:00,41,44,30,15,10,66,32,11,37,43,37,48,0,414
2024-03-30 12:50:00,46,39,30,11,33,75,41,14,41,49,38,46,0,463
2024-03-30 13:00:00,42,50,23,18,17,76,38,9,46,55,31,59,0,464
2024-03-30 13:10:00,44,51,27,19,10,76,35,16,34,34,39,54,0,439
2024-03-30 13:20:00,40,44,16,23,13,64,38,10,52,64,49,52,0,465
2024-03-30 13:30:00,37,41,25,20,38,61,36,9,51,59,36,46,0,459
2024-03-30 13:40:00,47,48,18,20,13,62,33,10,40,60,39,54,0,444
2024-03-30 13:50:00,49,46,23,17,9,72,27,21,53,59,44,54,0,474
2024-03-30 14:00:00,47,45,23,20,12,66,35,10,47,55,47,54,0,461
2024-03-30 14:10:00,52,56,17,27,21,67,30,11,41,50,42,63,0,477
2024-03-30 14:20:00,49,57,25,26,30,71,32,17,45,53,53,66,0,524
2024-03-30 14:30:00,42,50,24,14,81,70,34,10,36,44,38,59,0,502
2024-03-30 14:40:00,45,46,23,16,24,81,51,18,40,43,51,52,0,490
2024-03-30 14:50:00,53,49,29,13,20,63,36,8,32,38,41,54,0,436
2024-03-30 15:00:00,48,48,33,17,30,61,36,11,35,45,41,56,0,461
2024-03-30 15:10:00,53,42,27,20,16,65,34,10,26,29,35,47,0,404
2024-03-30 15:20:00,43,42,22,23,86,70,27,13,34,43,42,42,0,487
2024-03-30 15:30:00,51,46,23,14,12,64,32,16,45,51,43,60,0,457
2024-03-30 15:40:00,33,48,24,18,19,77,32,12,41,52,30,57,0,443
2024-03-30 15:50:00,46,58,29,17,17,64,35,11,29,39,43,64,0,452
2024-03-30 16:00:00,48,49,16,18,11,62,30,8,35,43,37,54,0,411
2024-03-30 16:10:00,37,52,22,16,9,61,35,7,25,27,35,60,0,386
2024-03-30 16:20:00,42,36,20,8,7,63,28,10,32,31,43,47,0,367
2024-03-30 16:30:00,41,39,21,15,14,70,39,16,38,39,37,41,0,410
2024-03-30 16:40:00,34,33,17,16,16,62,28,18,32,43,37,38,0,374
2024-03-30 16:50:00,38,48,20,14,10,63,21,12,42,44,40,53,0,405
2024-03-30 17:00:00,46,46,25,14,83,60,25,13,24,36,38,56,0,466
2024-03-30 17:10:00,43,30,27,11,15,55,38,8,43,48,40,48,0,406
2024-03-30 17:20:00,43,48,15,14,78,63,35,9,32,35,34,55,0,461
2024-03-30 17:30:00,38,38,20,14,15,55,25,8,23,29,28,47,0,340
2024-03-30 17:40:00,32,38,19,16,19,60,35,11,39,44,32,44,0,389
2024-03-30 17:50:00,39,27,19,13,11,55,27,10,31,38,39,37,0,346
2024-03-30 18:00:00,45,39,18,10,11,59,31,9,36,43,43,41,0,385
2024-03-30 18:10:00,40,43,16,14,21,59,29,12,34,34,43,49,0,394
2024-03-30 18:20:00,39,39,21,13,20,55,20,8,31,35,37,40,0,358
2024-03-30 18:30:00,36,48,14,15,10,57,28,12,43,43,27,56,0,389
2024-03-30 18:40:00,44,50,20,11,12,45,26,10,32,32,44,55,0,381
2024-03-30 18:50:00,46,40,12,5,7,44,21,8,21,24,45,48,0,321
2024-03-30 19:00:00,38,36,13,12,10,49,21,7,15,23,34,43,0,301
2024-03-30 19:10:00,31,23,13,9,20,54,26,9,25,25,26,26,0,287
2024-03-30 19:20:00,34,23,4,6,16,42,19,11,23,28,31,27,0,264
2024-03-30 19:30:00,30,28,14,8,22,29,18,6,20,22,28,32,0,257
2024-03-30 19:40:00,24,18,11,10,55,45,28,5,22,25,26,26,0,295
2024-03-30 19:50:00,32,31,13,12,14,46,31,11,17,24,28,33,0,292
2024-03-30 20:00:00,30,25,18,4,24,65,26,14,23,24,28,28,0,309
2024-03-30 20:10:00,46,29,11,11,23,42,20,9,28,30,37,33,0,319
2024-03-30 20:20:00,29,29,15,9,50,62,33,10,27,26,35,30,0,355
2024-03-30 20:30:00,35,18,13,8,22,46,19,8,19,21,30,22,0,261
2024-03-30 20:40:00,20,16,15,8,4,52,38,12,27,33,17,19,0,261
2024-03-30 20:50:00,14,21,14,4,4,36,18,8,21,17,14,20,0,191
2024-03-30 21:00:00,25,30,9,5,21,50,24,11,11,15,25,31,0,257
2024-03-30 21:10:00,19,23,6,6,15,35,15,8,21,21,19,31,0,219
2024-03-30 21:20:00,27,18,9,10,14,34,15,6,14,15,23,21,0,206
2024-03-30 21:30:00,29,22,6,6,11,41,18,10,17,20,28,31,0,239
2024-03-30 21:40:00,21,15,6,5,7,35,11,7,14,16,25,20,0,182
2024-03-30 21:50:00,18,29,9,2,2,49,24,8,33,33,31,37,0,275
2024-03-30 22:00:00,25,24,18,3,4,45,20,10,23,25,24,31,0,252
2024-03-30 22:10:00,30,20,9,4,5,36,15,8,21,22,26,27,0,223
2024-03-30 22:20:00,28,20,2,8,29,35,12,10,18,19,26,23,0,230
2024-03-30 22:30:00,21,12,11,3,4,38,18,8,23,22,18,18,0,196
2024-03-30 22:40:00,14,21,8,5,5,43,28,9,17,16,13,21,0,200
2024-03-30 22:50:00,24,17,5,5,7,45,18,7,20,19,23,19,0,209
2024-03-30 23:00:00,14,10,7,5,3,34,11,9,22,23,21,14,0,173
2024-03-30 23:10:00,18,13,5,6,38,30,14,4,18,16,17,19,0,198
2024-03-30 23:20:00,19,12,7,5,4,35,13,8,15,18,20,14,0,170
2024-03-30 23:30:00,17,12,10,5,3,34,13,5,20,17,15,13,0,164
2024-03-30 23:40:00,15,13,9,3,6,33,14,7,7,8,15,18,0,148
2024-03-30 23:50:00,14,13,4,2,1,29,12,4,14,14,11,15,0,133
2024-03-31 00:00:00,17,11,7,3,4,29,11,6,14,16,20,18,0,156
2024-03-31 00:10:00,19,23,11,4,4,19,8,3,9,11,16,14,0,141
2024-03-31 00:20:00,8,9,6,2,4,28,9,7,9,13,14,13,0,122
2024-03-31 00:30:00,6,11,6,9,10,27,14,0,17,11,4,11,0,126
2024-03-31 00:40:00,17,10,5,0,0,20,8,3,7,8,15,10,0,103
2024-03-31 00:50:00,14,10,7,3,2,20,9,6,10,10,12,10,0,113
2024-03-31 01:00:00,10,7,5,5,3,23,10,4,8,9,11,9,0,104
2024-03-31 01:10:00,10,5,1,3,5,18,3,3,14,14,9,8,0,93
