datetime,D11Z,D12Z,D13Z,D14Z,D15Z,D21Z,D22Z,D31Z,D32Z,D33Z,D34Z,D35Z,D36Z,D37Z,D41Z,D42Z,D43Z,Total
2024-03-26 09:40:00,15,17,41,38,32,13,42,33,57,16,58,30,5,25,64,75,16,577
2024-03-26 09:50:00,15,21,30,38,26,8,38,26,60,17,55,34,6,35,60,57,13,539
2024-03-26 10:00:00,14,22,27,44,16,14,94,20,61,17,49,31,10,38,63,56,13,589
2024-03-26 10:10:00,14,16,33,30,27,12,33,32,57,13,51,17,13,28,59,61,15,511
2024-03-26 10:20:00,16,13,26,119,17,13,35,22,57,18,57,31,7,29,56,58,14,588
2024-03-26 10:30:00,16,14,26,33,26,15,123,25,49,12,48,36,7,30,74,69,7,610
2024-03-26 10:40:00,12,8,21,31,23,13,27,25,64,19,62,20,9,25,152,59,12,582
2024-03-26 10:50:00,20,20,37,41,30,15,42,33,52,18,55,27,8,23,44,48,17,530
2024-03-26 11:00:00,13,14,28,35,20,11,114,21,57,16,61,27,10,26,59,48,12,572
2024-03-26 11:10:00,21,22,38,43,23,10,130,27,45,21,49,19,8,17,58,49,11,591
2024-03-26 11:20:00,21,14,30,37,21,11,26,22,61,13,65,30,4,29,59,50,13,506
2024-03-26 11:30:00,13,20,39,46,26,16,32,35,75,20,67,27,11,30,57,58,11,583
2024-03-26 11:40:00,13,12,43,48,29,14,26,30,52,20,55,26,14,28,56,45,10,521
2024-03-26 11:50:00,13,15,29,43,34,10,34,39,51,16,48,25,6,23,56,41,11,494
2024-03-26 12:00:00,21,21,41,50,22,11,19,21,58,21,59,25,7,25,53,36,18,508
2024-03-26 12:10:00,10,11,40,52,16,6,17,17,58,10,60,21,14,22,54,42,18,468
2024-03-26 12:20:00,15,11,47,48,30,8,29,30,40,13,49,26,9,24,54,43,15,491
2024-03-26 12:30:00,13,19,43,33,28,17,28,31,54,17,48,33,7,32,50,55,14,522
2024-03-26 12:40:00,17,19,42,48,29,11,67,33,49,21,55,20,13,19,49,49,14,555
2024-03-26 12:50:00,27,18,28,33,24,13,23,23,52,20,57,30,8,25,62,65,6,514
2024-03-26 13:00:00,15,7,34,36,28,19,30,32,64,19,63,17,13,19,55,55,11,517
2024-03-26 13:10:00,16,21,44,50,26,13,21,24,63,22,63,29,11,28,60,40,11,542
2024-03-26 13:20:00,19,18,35,49,28,10,26,29,55,18,52,21,6,31,55,43,8,503
2024-03-26 13:30:00,21,13,43,38,24,7,28,31,47,19,49,29,7,26,66,54,14,516
2024-03-26 13:40:00,14,11,77,36,25,17,23,23,56,22,55,32,4,26,51,47,11,530
2024-03-26 13:50:00,19,11,48,49,22,13,21,22,62,19,64,26,9,24,54,47,15,525
2024-03-26 14:00:00,16,11,44,51,24,14,83,30,57,23,58,33,6,32,56,58,14,610
2024-03-26 14:10:00,12,15,42,116,32,11,240,37,68,19,66,29,7,27,52,49,11,833
2024-03-26 14:20:00,14,13,49,48,30,11,44,34,69,26,72,34,8,38,54,53,11,608
2024-03-26 14:30:00,10,13,53,55,30,15,85,27,77,21,75,34,15,34,59,50,15,668
2024-03-26 14:40:00,22,14,53,47,43,3,162,43,60,24,64,37,8,37,60,51,8,736
2024-03-26 14:50:00,16,15,56,59,36,8,93,36,57,21,56,35,0,39,77,70,9,683
2024-03-26 15:00:00,11,12,59,52,34,18,157,32,55,23,49,34,0,37,56,54,16,699
2024-03-26 15:10:00,14,8,55,62,19,36,41,26,54,20,56,40,0,28,62,57,14,592
2024-03-26 15:20:00,8,12,64,64,23,22,168,27,69,20,60,32,9,32,65,54,9,738
2024-03-26 15:30:00,13,7,69,57,29,11,105,34,57,17,62,39,4,41,53,61,16,675
2024-03-26 15:40:00,16,14,63,60,41,5,430,35,58,13,64,34,10,37,80,90,6,1056
2024-03-26 15:50:00,9,10,57,50,29,25,72,39,84,7,80,42,6,43,71,63,13,700
2024-03-26 16:00:00,13,11,75,69,35,9,46,34,66,23,71,34,2,35,57,54,15,649
2024-03-26 16:10:00,13,12,69,65,40,8,42,46,75,10,72,33,4,34,62,64,14,663
2024-03-26 16:20:00,11,14,122,77,29,16,29,33,80,7,76,37,14,39,73,82,10,749
2024-03-26 16:30:00,11,20,68,49,36,22,35,33,60,15,66,41,5,44,64,58,11,638
2024-03-26 16:40:00,14,14,80,72,31,16,43,33,56,12,53,37,11,28,79,60,14,653
2024-03-26 16:50:00,11,15,88,73,42,12,46,46,65,19,70,31,4,36,63,57,14,692
2024-03-26 17:00:00,16,13,57,54,32,12,30,34,57,21,62,44,6,41,67,63,18,627
2024-03-26 17:10:00,15,18,70,61,46,13,44,43,58,21,61,39,8,42,71,60,15,685
2024-03-26 17:20:00,12,14,79,75,37,11,42,38,73,12,68,45,6,34,75,69,7,697
2024-03-26 17:30:00,14,19,70,59,37,11,35,36,54,11,63,32,8,37,77,62,13,638
2024-03-26 17:40:00,16,20,66,54,36,8,120,47,85,10,79,38,6,40,62,55,17,759
2024-03-26 17:50:00,14,9,42,52,43,13,38,41,45,9,43,25,6,24,68,70,12,554
2024-03-26 18:00:00,10,17,63,56,39,12,112,44,78,21,83,28,10,24,64,56,12,729
2024-03-26 18:10:00,18,19,57,59,30,12,481,35,56,9,53,36,6,38,70,67,18,1064
2024-03-26 18:20:00,9,13,57,52,31,13,358,32,81,8,78,27,10,28,59,54,15,925
2024-03-26 18:30:00,17,16,56,92,30,10,47,38,60,15,55,21,11,21,73,72,9,643
2024-03-26 18:40:00,11,9,41,38,42,12,57,37,56,17,54,18,12,18,62,51,17,552
2024-03-26 18:50:00,12,9,42,41,21,14,271,25,42,12,47,30,7,28,53,43,22,719
2024-03-26 19:00:00,14,15,35,41,19,37,160,20,44,18,40,23,12,29,43,40,28,618
2024-03-26 19:10:00,23,17,36,29,22,30,31,25,29,26,24,19,22,17,34,29,39,452
2024-03-26 19:20:00,33,19,30,24,19,15,32,17,27,27,30,13,20,14,47,34,30,431
2024-03-26 19:30:00,11,9,25,24,11,15,118,18,35,26,38,18,15,15,40,26,32,476
2024-03-26 19:40:00,15,15,24,25,17,24,12,14,31,20,34,10,6,13,48,62,26,396
2024-03-26 19:50:00,14,15,24,27,18,40,19,21,28,14,28,18,17,17,38,24,25,387
2024-03-26 20:00:00,39,28,23,25,15,16,14,15,37,38,35,9,25,14,40,34,33,440
2024-03-26 20:10:00,18,21,32,28,13,23,13,13,32,22,35,21,31,22,41,34,34,433
2024-03-26 20:20:00,21,20,17,19,20,31,20,23,36,31,30,12,19,14,26,19,34,392
2024-03-26 20:30:00,23,22,23,18,9,15,9,11,22,15,26,14,17,14,28,22,19,307
2024-03-26 20:40:00,19,16,20,18,10,14,10,10,29,27,30,13,15,10,39,26,30,336
2024-03-26 20:50:00,27,15,20,19,12,23,13,14,16,16,18,14,25,14,26,19,34,325
2024-03-26 21:00:00,17,21,12,22,9,22,8,9,22,28,25,9,14,8,24,19,25,294
2024-03-26 21:10:00,14,20,20,20,9,20,10,12,14,12,17,5,11,6,25,15,34,264
2024-03-26 21:20:00,16,19,17,21,13,18,12,13,29,30,29,15,19,13,25,23,35,347
2024-03-26 21:30:00,13,13,15,14,12,21,12,12,20,25,20,58,12,9,28,12,32,328
2024-03-26 21:40:00,12,22,14,17,13,25,12,14,14,17,16,10,20,10,19,17,37,289
2024-03-26 21:50:00,23,20,17,16,5,8,5,7,20,19,23,6,18,4,21,15,27,254
2024-03-26 22:00:00,20,25,16,19,12,23,15,15,14,19,16,9,15,7,15,14,15,269
2024-03-26 22:10:00,12,18,21,19,15,26,19,16,19,20,19,12,23,13,21,14,32,319
2024-03-26 22:20:00,14,12,18,5,8,22,10,9,15,25,16,11,16,10,15,18,26,250
2024-03-26 22:30:00,13,16,14,15,11,21,14,10,17,20,19,9,19,14,13,8,18,251
2024-03-26 22:40:00,10,18,8,17,10,21,19,9,18,27,17,9,8,4,17,8,25,245
2024-03-26 22:50:00,11,13,14,7,11,15,14,12,14,16,16,3,8,3,20,16,31,224
2024-03-26 23:00:00,20,18,16,16,11,32,12,12,15,15,15,8,15,9,11,10,19,254
2024-03-26 23:10:00,14,16,11,13,5,17,6,5,9,15,11,6,14,7,9,5,16,179
2024-03-26 23:20:00,12,14,9,11,5,20,8,7,8,12,8,7,10,6,17,10,16,180
2024-03-26 23:30:00,10,13,10,13,6,23,7,8,11,20,10,6,11,6,11,3,18,186
2024-03-26 23:40:00,6,12,7,11,3,9,6,3,5,6,7,5,8,3,12,3,20,126
2024-03-26 23:50:00,8,10,6,7,4,12,4,4,4,10,4,0,0,0,4,3,9,89
2024-03-27 00:00:00,8,5,6,3,1,7,2,1,5,6,5,3,8,3,9,4,14,90
2024-03-27 00:10:00,9,6,7,4,2,6,2,2,5,8,6,1,1,2,7,1,9,78
2024-03-27 00:20:00,4,4,3,5,1,2,1,1,1,3,1,9,10,8,4,2,4,63
2024-03-27 00:30:00,8,9,6,6,5,15,5,6,4,6,5,3,6,2,8,2,14,110
2024-03-27 00:40:00,2,3,1,2,1,5,1,1,2,2,3,3,7,2,5,0,7,47
2024-03-27 00:50:00,1,2,1,2,0,2,0,0,4,7,4,3,8,3,5,1,7,50
2024-03-27 01:00:00,2,4,1,1,3,7,3,3,4,4,4,5,12,5,5,2,5,70
2024-03-27 01:10:00,3,7,3,6,1,3,1,1,3,4,1,5,8,5,4,3,6,64
2024-03-27 01:20:00,2,3,1,3,0,3,0,2,3,3,3,3,6,3,4,1,5,45
2024-03-27 01:30:00,1,4,1,1,3,8,3,3,3,7,3,5,11,5,2,2,3,65
2024-03-27 01:40:00,1,3,1,1,2,7,2,3,1,3,2,2,3,1,3,0,5,40
2024-03-27 01:50:00,1,4,1,2,0,0,0,0,1,1,1,0,0,0,3,2,6,22
2024-03-27 02:00:00,2,3,0,3,0,2,0,0,1,2,1,1,2,1,4,1,6,29
2024-03-27 02:10:00,5,5,6,5,1,6,1,1,3,6,3,2,5,2,2,1,4,58
2024-03-27 02:20:00,2,2,2,2,0,1,0,0,0,0,0,0,0,0,4,1,7,21
2024-03-27 02:30:00,6,2,2,4,0,4,0,1,1,3,1,1,2,1,9,1,8,46
2024-03-27 02:40:00,1,4,0,1,2,8,2,3,1,2,1,0,0,0,5,1,8,39
2024-03-27 02:50:00,2,1,1,1,1,1,0,0,6,10,6,1,2,1,5,0,9,47
2024-03-27 03:00:00,3,4,2,2,0,2,0,1,1,2,1,0,0,0,2,3,4,27
2024-03-27 03:10:00,2,2,1,1,1,3,1,2,2,3,3,1,3,1,2,3,3,34
2024-03-27 03:20:00,3,2,3,1,1,4,1,1,2,2,2,0,0,0,0,0,0,22
2024-03-27 03:30:00,1,2,1,0,2,3,2,4,4,8,4,2,0,0,0,2,1,36
2024-03-27 03:40:00,1,1,1,1,0,2,0,1,3,6,3,0,0,0,2,1,3,25
2024-03-27 03:50:00,3,1,2,1,0,2,0,0,5,6,5,1,1,2,4,0,4,37
2024-03-27 04:00:00,3,2,3,1,1,2,1,2,7,10,7,2,2,2,3,2,7,57
2024-03-27 04:10:00,2,2,1,2,0,3,0,0,3,8,3,1,2,1,3,4,4,39
2024-03-27 04:20:00,5,4,4,2,2,5,2,3,5,8,5,2,4,3,4,2,6,66
2024-03-27 04:30:00,2,2,2,2,0,2,0,0,3,4,5,1,0,0,6,3,11,43
2024-03-27 04:40:00,4,5,3,3,1,4,1,1,8,9,7,3,6,2,2,34,4,97
2024-03-27 04:50:00,5,3,4,2,0,2,0,0,10,10,11,3,3,3,6,6,11,79
2024-03-27 05:00:00,0,2,0,0,2,4,2,2,8,14,9,9,13,8,16,7,21,117
2024-03-27 05:10:00,8,6,6,4,1,3,2,3,18,26,20,8,9,6,14,11,13,158
2024-03-27 05:20:00,12,5,8,5,1,7,0,2,30,19,31,10,7,7,16,17,24,201
2024-03-27 05:30:00,11,8,11,5,3,12,3,4,39,37,41,11,23,11,32,22,36,309
2024-03-27 05:40:00,9,12,14,5,7,4,7,7,31,20,30,9,18,9,33,40,38,293
2024-03-27 05:50:00,15,12,12,6,5,8,5,5,46,21,46,14,10,15,47,40,45,352
2024-03-27 06:00:00,11,17,17,15,1,5,1,5,37,18,38,9,6,8,28,20,27,263
2024-03-27 06:10:00,11,14,23,20,11,8,11,16,98,22,43,20,12,25,51,50,16,451
2024-03-27 06:20:00,12,16,14,19,3,4,3,4,56,10,47,25,13,23,53,48,20,370
2024-03-27 06:30:00,14,8,17,14,7,10,6,9,50,12,48,17,8,22,58,53,20,373
2024-03-27 06:40:00,14,17,29,36,1,2,3,3,93,22,87,19,9,20,70,64,24,513
2024-03-27 06:50:00,10,12,27,22,7,7,6,13,45,11,54,21,12,21,68,65,15,416
2024-03-27 07:00:00,8,13,26,24,8,8,8,10,78,17,80,22,8,22,79,63,11,485
2024-03-27 07:10:00,14,12,22,24,10,6,9,12,63,20,62,19,8,20,89,87,29,506
2024-03-27 07:20:00,13,14,27,30,11,4,11,12,92,14,79,29,11,33,77,77,14,548
2024-03-27 07:30:00,14,11,32,33,15,12,17,17,53,21,51,29,2,30,114,96,13,560
2024-03-27 07:40:00,11,9,31,35,16,12,15,17,78,16,80,28,7,32,80,78,14,559
2024-03-27 07:50:00,13,12,29,37,18,11,17,23,66,16,72,30,8,25,87,88,15,567
2024-03-27 08:00:00,15,16,28,29,16,16,16,19,81,7,75,28,8,33,71,116,23,597
2024-03-27 08:10:00,13,12,31,38,17,9,19,23,80,10,76,29,4,22,83,75,18,559
2024-03-27 08:20:00,10,10,30,36,21,10,19,22,84,11,78,27,10,34,95,84,12,593
2024-03-27 08:30:00,8,7,29,26,15,14,14,15,95,19,82,34,8,30,69,69,17,551
2024-03-27 08:40:00,14,10,38,48,24,10,22,28,75,9,74,23,12,28,91,102,23,631
2024-03-27 08:50:00,8,15,28,36,23,5,21,19,83,12,74,35,3,37,67,64,20,550
2024-03-27 09:00:00,13,11,20,42,18,8,20,22,73,15,71,43,6,37,80,74,18,571
2024-03-27 09:10:00,10,11,35,43,27,11,28,32,72,13,64,28,10,31,58,60,14,547
2024-03-27 09:20:00,8,13,29,36,20,12,20,25,49,14,63,80,12,28,73,59,17,558
2024-03-27 09:30:00,13,11,32,35,16,7,14,17,59,19,54,24,13,25,69,70,12,490
2024-03-27 09:40:00,19,16,35,39,38,9,38,40,66,69,52,33,4,30,57,65,13,623
2024-03-27 09:50:00,15,21,31,39,34,4,34,32,66,23,70,24,14,26,63,61,8,565
2024-03-27 10:00:00,22,16,33,37,24,11,23,27,57,13,56,32,7,32,65,68,15,538
2024-03-27 10:10:00,23,12,29,30,22,14,22,24,45,21,53,25,4,27,56,64,10,481
2024-03-27 10:20:00,16,14,28,38,22,18,22,26,64,18,60,27,8,26,49,39,16,491
2024-03-27 10:30:00,13,15,35,43,22,12,22,26,56,21,53,24,7,22,60,48,14,493
2024-03-27 10:40:00,15,13,39,50,34,18,59,36,53,14,56,21,15,24,53,58,19,577
2024-03-27 10:50:00,18,14,33,27,30,7,36,37,59,11,59,28,13,28,64,55,11,530
2024-03-27 11:00:00,31,17,32,38,27,11,27,24,46,18,48,30,9,32,53,55,13,511
2024-03-27 11:10:00,13,22,27,38,22,13,23,28,51,19,54,25,5,25,55,46,13,479
2024-03-27 11:20:00,16,16,38,42,36,13,50,31,47,18,44,15,8,22,59,40,13,508
2024-03-27 11:30:00,14,16,35,43,25,14,68,34,44,19,55,30,6,29,61,51,8,552
2024-03-27 11:40:00,21,16,40,35,23,12,62,25,59,13,58,29,10,29,64,51,8,555
2024-03-27 11:50:00,19,19,38,43,26,11,89,34,59,24,57,30,8,29,55,42,12,595
2024-03-27 12:00:00,15,17,29,55,29,10,69,29,64,21,60,19,9,15,60,56,10,567
2024-03-27 12:10:00,15,15,40,62,35,11,88,36,65,21,66,27,3,30,59,63,12,648
2024-03-27 12:20:00,10,10,47,47,33,11,192,40,62,15,63,28,12,23,66,51,11,721
2024-03-27 12:30:00,19,17,44,33,30,8,68,32,66,19,59,29,7,29,56,47,9,572
2024-03-27 12:40:00,15,15,49,54,35,6,171,26,50,19,50,19,15,22,68,57,9,680
2024-03-27 12:50:00,14,25,25,82,21,17,124,29,54,21,55,34,5,29,62,54,18,669
2024-03-27 13:00:00,12,12,36,35,35,10,70,35,47,13,60,28,4,32,54,52,17,552
2024-03-27 13:10:00,12,10,43,44,21,13,23,25,63,17,58,29,11,29,65,52,22,537
2024-03-27 13:20:00,15,12,40,44,27,9,27,31,59,25,56,21,11,19,50,225,7,678
2024-03-27 13:30:00,15,16,47,60,30,13,26,32,57,21,63,29,10,39,57,54,17,586
2024-03-27 13:40:00,15,17,36,45,35,16,43,38,58,15,63,40,2,28,60,53,13,577
2024-03-27 13:50:00,18,16,35,35,34,8,34,37,62,14,61,30,11,29,59,68,14,565
2024-03-27 14:00:00,16,17,52,52,33,9,35,39,46,14,41,26,11,32,44,57,20,544
2024-03-27 14:10:00,11,19,38,50,43,4,47,42,64,19,60,31,5,28,45,76,10,592
2024-03-27 14:20:00,13,14,48,43,36,5,33,32,56,20,64,38,0,38,59,56,18,573
2024-03-27 14:30:00,13,17,53,54,46,8,30,33,59,21,57,31,10,28,58,54,18,590
2024-03-27 14:40:00,12,9,61,68,33,13,30,32,73,24,71,43,1,43,60,52,10,635
2024-03-27 14:50:00,20,16,54,64,34,9,37,39,83,18,89,27,7,33,72,59,6,667
2024-03-27 15:00:00,11,13,53,49,24,11,24,29,75,10,66,38,4,42,67,58,13,587
2024-03-27 15:10:00,13,14,54,54,32,11,36,36,64,14,59,41,6,31,66,73,17,621
2024-03-27 15:20:00,9,13,58,54,44,13,80,41,46,18,51,30,7,37,65,53,13,632
2024-03-27 15:30:00,14,16,52,54,37,15,198,40,91,11,87,41,7,33,61,59,13,829
2024-03-27 15:40:00,12,20,73,72,37,7,84,39,58,9,58,30,12,34,74,74,6,699
2024-03-27 15:50:00,9,13,72,64,33,9,351,38,65,13,57,32,10,28,66,69,15,944
2024-03-27 16:00:00,15,13,60,55,36,15,60,38,62,13,70,35,6,45,66,61,14,664
2024-03-27 16:10:00,10,16,81,71,45,4,116,53,86,19,77,44,2,43,59,55,12,793
2024-03-27 16:20:00,9,23,81,71,37,8,321,33,75,12,73,35,5,33,74,75,8,973
2024-03-27 16:30:00,14,16,68,71,36,15,879,35,73,10,73,28,9,37,66,60,14,1504
2024-03-27 16:40:00,12,12,79,89,38,10,278,46,82,14,74,38,5,37,91,84,5,994
2024-03-27 16:50:00,13,17,75,78,42,8,314,43,73,11,73,32,8,42,64,62,10,965
2024-03-27 17:00:00,8,11,75,75,37,11,236,36,70,14,66,37,8,32,69,69,12,866
2024-03-27 17:10:00,9,13,67,57,44,8,62,41,64,8,69,29,10,31,66,72,11,661
2024-03-27 17:20:00,9,8,70,66,41,14,41,42,59,12,60,40,7,39,77,65,5,655
2024-03-27 17:30:00,9,15,78,55,28,38,28,33,84,8,87,36,7,36,71,73,12,698
2024-03-27 17:40:00,12,14,60,55,40,12,43,44,68,12,61,41,4,36,64,58,11,635
2024-03-27 17:50:00,11,14,74,57,40,13,38,38,64,7,62,24,11,28,78,91,13,663
2024-03-27 18:00:00,12,14,63,54,33,19,34,37,60,9,58,31,8,29,57,57,12,587
2024-03-27 18:10:00,9,4,61,59,39,10,39,43,65,12,74,31,3,33,78,109,8,677
2024-03-27 18:20:00,12,12,59,55,40,24,40,37,74,7,70,32,4,32,65,62,16,641
2024-03-27 18:30:00,11,16,57,48,28,28,31,35,41,14,43,27,8,23,62,54,11,537
2024-03-27 18:40:00,14,13,52,40,35,13,32,32,52,15,56,24,8,26,69,49,14,544
2024-03-27 18:50:00,10,9,42,46,27,11,27,28,58,19,61,22,10,17,71,53,25,536
2024-03-27 19:00:00,17,10,34,35,24,46,23,24,36,9,40,18,12,20,38,33,19,438
2024-03-27 19:10:00,18,11,37,31,24,44,26,30,47,11,54,16,14,14,54,48,26,505
2024-03-27 19:20:00,19,18,35,31,22,51,20,20,36,22,36,20,12,25,42,29,22,460
2024-03-27 19:30:00,21,15,30,32,17,40,16,18,42,14,43,21,11,20,48,34,23,445
2024-03-27 19:40:00,22,19,17,25,22,40,18,21,35,13,37,13,14,13,43,26,28,406
2024-03-27 19:50:00,25,12,25,20,13,38,11,13,34,19,36,12,15,11,38,32,24,378
2024-03-27 20:00:00,40,18,22,26,19,52,19,21,31,17,38,5,6,5,37,25,25,406
2024-03-27 20:10:00,24,23,27,22,19,46,77,19,32,17,33,17,12,14,40,30,31,483
2024-03-27 20:20:00,25,18,21,26,20,60,19,22,29,18,34,14,8,11,37,25,37,424
2024-03-27 20:30:00,22,17,13,20,14,36,17,18,23,20,26,9,5,8,44,47,17,356
2024-03-27 20:40:00,20,20,24,21,21,47,19,18,25,21,28,14,13,15,28,27,26,387
2024-03-27 20:50:00,19,23,19,24,12,45,12,14,36,24,37,10,10,9,30,19,24,367
2024-03-27 21:00:00,17,15,15,10,16,34,15,15,30,21,35,13,14,11,24,24,26,335
2024-03-27 21:10:00,17,14,19,26,15,49,16,18,18,19,19,8,12,10,28,19,21,328
2024-03-27 21:20:00,20,23,22,20,16,37,15,16,37,22,33,11,17,13,26,21,20,369
2024-03-27 21:30:00,42,28,17,21,15,48,16,19,33,21,33,9,13,10,26,15,27,393
2024-03-27 21:40:00,28,21,20,20,15,29,14,12,25,20,26,14,11,17,28,16,25,341
2024-03-27 21:50:00,17,19,22,20,17,30,17,18,15,20,15,12,6,11,19,13,20,291
2024-03-27 22:00:00,15,20,23,17,8,20,8,10,14,14,19,17,16,15,19,20,31,286
2024-03-27 22:10:00,15,26,18,26,11,26,12,13,16,18,20,9,10,7,24,19,30,300
2024-03-27 22:20:00,16,22,17,20,17,30,21,19,22,52,19,14,21,15,20,12,23,360
2024-03-27 22:30:00,15,25,18,24,6,20,6,10,14,25,15,3,6,3,16,10,24,240
2024-03-27 22:40:00,25,20,20,15,11,24,12,11,19,32,23,10,15,9,14,7,21,288
2024-03-27 22:50:00,20,20,17,22,6,36,14,8,19,20,21,11,16,12,19,6,26,293
2024-03-27 23:00:00,22,23,19,16,8,21,17,9,18,20,19,12,9,12,10,7,19,261
2024-03-27 23:10:00,6,16,9,9,12,22,12,11,12,19,13,7,12,7,20,0,19,206
2024-03-27 23:20:00,10,7,7,6,6,10,4,4,10,13,12,5,9,4,10,3,16,136
2024-03-27 23:30:00,4,10,5,8,5,18,5,4,9,15,9,5,10,7,6,3,10,133
2024-03-27 23:40:00,13,13,6,7,6,18,7,7,6,11,7,4,9,2,8,4,10,138
2024-03-27 23:50:00,11,8,7,7,3,7,3,3,6,7,7,9,16,8,6,5,8,121
2024-03-28 00:00:00,3,9,3,5,4,8,5,5,8,17,10,4,8,4,6,0,10,109
2024-03-28 00:10:00,2,5,1,2,3,7,3,4,8,15,6,3,11,5,7,2,10,94
2024-03-28 00:20:00,4,7,4,5,2,4,3,3,5,9,7,9,15,10,5,1,6,99
2024-03-28 00:30:00,6,7,5,5,2,12,3,3,7,18,7,5,7,4,4,4,7,106
2024-03-28 00:40:00,4,3,5,0,3,5,3,3,5,7,5,5,12,5,5,0,2,72
2024-03-28 00:50:00,4,3,3,2,1,4,1,1,4,3,4,2,4,2,3,1,6,48
2024-03-28 01:00:00,8,7,5,6,1,3,1,3,6,10,5,4,8,5,5,1,7,85
2024-03-28 01:10:00,2,3,2,2,1,4,2,1,4,3,4,1,3,2,2,0,3,39
2024-03-28 01:20:00,2,4,2,3,0,4,0,0,2,7,3,0,0,0,6,2,9,44
2024-03-28 01:30:00,3,1,3,0,1,1,1,1,3,5,3,0,0,0,4,1,5,32
2024-03-28 01:40:00,2,4,1,3,0,2,1,0,6,11,7,4,5,3,2,1,2,54
2024-03-28 01:50:00,1,0,1,0,0,0,0,0,1,2,1,1,1,1,4,0,6,19
2024-03-28 02:00:00,2,3,0,4,0,5,0,0,2,3,2,1,2,1,2,0,3,30
2024-03-28 02:10:00,1,0,1,0,0,0,0,0,1,1,1,1,2,1,2,1,2,14
2024-03-28 02:20:00,3,1,2,1,0,0,0,0,4,7,4,0,0,0,6,1,10,39
2024-03-28 02:30:00,0,0,1,0,0,0,0,0,0,0,0,1,2,1,4,3,5,17
2024-03-28 02:40:00,0,1,0,1,0,0,0,0,3,8,3,2,3,2,5,1,7,36
2024-03-28 02:50:00,4,4,3,2,2,6,2,3,4,7,4,1,2,1,2,2,3,52
2024-03-28 03:00:00,3,6,1,5,2,8,2,4,2,3,3,2,5,1,1,2,2,52
2024-03-28 03:10:00,2,1,2,0,1,1,1,1,1,2,1,0,0,0,3,0,6,22
2024-03-28 03:20:00,6,6,4,3,1,2,1,2,2,4,2,0,0,0,0,0,0,33
2024-03-28 03:30:00,0,0,0,0,0,0,1,0,1,2,1,1,1,1,1,1,2,12
2024-03-28 03:40:00,0,1,0,0,1,1,1,1,4,10,5,4,1,1,1,0,1,32
2024-03-28 03:50:00,3,1,1,1,0,1,0,1,1,3,1,1,2,1,1,0,1,19
2024-03-28 04:00:00,1,5,1,0,4,5,4,4,3,5,3,0,0,0,1,2,1,39
2024-03-28 04:10:00,2,1,2,0,1,2,2,1,3,7,3,2,6,2,7,0,10,51
2024-03-28 04:20:00,1,2,1,1,1,1,2,2,2,3,2,1,1,1,1,1,2,25
2024-03-28 04:30:00,5,4,5,4,0,7,1,1,7,11,9,0,0,0,3,3,4,64
2024-03-28 04:40:00,4,4,4,0,3,6,3,3,11,9,8,2,3,2,4,4,7,77
2024-03-28 04:50:00,5,2,4,1,1,2,1,1,7,11,8,6,5,3,8,5,13,83
2024-03-28 05:00:00,4,1,4,1,0,1,0,0,10,16,11,3,4,1,12,8,18,94
2024-03-28 05:10:00,9,9,8,5,3,11,3,4,18,20,20,10,12,5,21,19,32,209
2024-03-28 05:20:00,6,9,8,9,2,15,2,4,18,17,17,14,10,8,19,13,23,194
2024-03-28 05:30:00,12,10,13,5,5,17,5,5,40,27,45,8,10,8,18,19,26,273
2024-03-28 05:40:00,9,12,13,10,2,9,2,4,26,19,25,7,12,6,32,35,47,270
2024-03-28 05:50:00,13,9,13,5,5,8,5,6,35,17,37,5,6,6,37,26,44,277
2024-03-28 06:00:00,13,3,19,7,1,7,1,2,40,10,42,10,9,10,28,23,20,245
2024-03-28 06:10:00,10,12,13,12,6,5,6,8,27,11,31,12,7,11,52,39,24,286
2024-03-28 06:20:00,10,8,14,16,4,5,6,7,48,12,47,18,12,17,54,39,24,341
2024-03-28 06:30:00,11,12,15,19,6,6,5,5,49,17,46,17,10,19,51,43,20,351
2024-03-28 06:40:00,13,13,17,22,5,8,5,5,59,66,52,15,20,16,65,59,21,461
2024-03-28 06:50:00,14,16,23,31,6,5,8,11,52,52,49,23,28,20,51,46,18,453
2024-03-28 07:00:00,13,11,26,23,10,7,8,11,75,42,68,33,20,31,54,48,19,499
2024-03-28 07:10:00,16,10,23,27,9,17,10,14,68,20,60,20,15,24,88,79,10,510
2024-03-28 07:20:00,15,21,26,46,11,7,11,12,57,19,53,28,4,26,80,69,20,505
2024-03-28 07:30:00,11,13,30,39,11,7,11,13,54,22,55,24,8,24,83,85,19,509
2024-03-28 07:40:00,17,16,39,46,17,19,17,19,90,16,62,14,6,17,68,79,24,566
2024-03-28 07:50:00,13,11,29,32,13,11,16,20,69,15,70,25,8,19,71,63,9,494
2024-03-28 08:00:00,13,16,40,36,26,14,24,27,63,19,71,27,13,30,65,69,13,566
2024-03-28 08:10:00,17,9,31,40,20,10,156,21,71,17,72,31,14,26,71,61,18,685
2024-03-28 08:20:00,16,8,27,26,17,13,18,19,71,15,75,32,9,34,70,66,22,538
2024-03-28 08:30:00,12,11,25,38,14,15,16,20,74,24,73,32,12,27,63,49,22,527
2024-03-28 08:40:00,13,14,35,38,29,7,60,30,73,13,67,29,8,34,94,93,11,648
