datetime,D11Z,D12Z,D13Z,V111Z,V121Z,V131Z,D21Z,D22Z,D23Z,D24Z,D25Z,V211Z,V221Z,V231Z,V232Z,V311Z,D41Z,D42Z,D43Z,V411Z,V421Z,V431Z,D51Z,D52Z,D53Z,V511Z,V521Z,V531Z,V532Z,Total
2024-03-06 17:10:00,11,44,10,25,29,14,45,295,25,13,23,10,47,36,11,6,5,25,26,12,18,37,15,48,59,26,10,22,14,961
2024-03-06 17:20:00,21,62,14,32,23,6,62,343,18,26,18,15,62,43,10,8,11,37,23,11,12,24,18,46,47,22,15,18,0,1047
2024-03-06 17:30:00,21,31,11,20,15,13,58,424,23,14,16,17,59,42,10,9,10,21,24,13,11,28,22,44,47,31,15,28,15,1092
2024-03-06 17:40:00,12,43,12,13,17,14,56,165,19,18,15,9,61,34,11,7,8,28,24,12,12,13,20,47,59,27,10,26,1,793
2024-03-06 17:50:00,12,63,9,20,24,10,54,476,22,17,23,4,60,103,11,8,9,34,27,12,12,18,20,46,49,23,11,24,12,1213
2024-03-06 18:00:00,17,49,12,24,21,13,61,344,25,21,19,21,61,35,13,11,21,24,19,11,13,20,35,50,38,39,12,20,1,1050
2024-03-06 18:10:00,29,60,14,33,23,16,55,178,23,17,24,17,55,47,19,9,15,36,28,10,16,52,26,29,44,25,10,27,11,948
2024-03-06 18:20:00,18,41,18,20,18,23,52,241,20,26,20,16,47,34,15,6,13,21,23,16,18,28,20,38,49,36,15,31,13,936
2024-03-06 18:30:00,16,50,14,17,14,12,45,293,19,15,17,11,48,36,11,9,10,24,29,19,14,18,33,39,46,19,17,32,14,941
2024-03-06 18:40:00,23,39,16,17,9,7,55,551,18,31,22,16,49,29,18,6,13,27,26,20,27,20,30,36,46,24,20,25,19,1239
2024-03-06 18:50:00,16,38,15,25,11,11,44,310,18,23,30,18,38,30,15,10,11,27,13,29,15,21,25,31,42,17,17,20,23,943
2024-03-06 19:00:00,13,35,11,16,17,26,36,516,25,22,34,21,33,25,14,6,8,20,15,22,19,17,16,31,34,22,12,32,21,1119
2024-03-06 19:10:00,24,38,13,23,10,16,28,329,15,19,30,14,30,27,15,8,8,25,22,31,23,19,38,29,28,15,15,23,17,932
2024-03-06 19:20:00,16,47,16,17,8,13,22,308,11,22,26,9,22,16,8,5,10,14,17,16,17,16,29,27,31,28,15,28,30,844
2024-03-06 19:30:00,13,26,9,17,14,13,39,423,15,24,15,12,39,27,11,8,5,15,19,20,17,18,26,18,24,25,12,28,22,954
2024-03-06 19:40:00,15,33,15,20,17,8,26,638,12,24,21,11,29,22,9,6,5,18,6,23,8,29,18,15,23,25,16,23,26,1141
2024-03-06 19:50:00,12,29,12,21,6,8,41,462,16,27,36,16,38,22,18,0,0,16,16,21,18,11,18,15,22,22,10,27,17,977
2024-03-06 20:00:00,12,41,13,28,9,5,15,339,11,16,16,7,17,14,12,6,8,17,9,16,19,17,31,22,19,14,8,21,17,779
2024-03-06 20:10:00,12,26,18,23,13,10,23,387,19,23,20,12,18,29,15,9,7,16,11,23,14,14,26,22,18,13,17,23,16,877
2024-03-06 20:20:00,12,19,13,18,14,16,20,498,11,15,15,12,24,23,15,2,1,17,16,20,22,13,39,22,17,15,11,18,18,956
2024-03-06 20:30:00,17,32,17,22,10,17,16,455,10,19,17,11,15,22,10,5,3,12,8,18,9,13,27,14,15,15,11,18,22,880
2024-03-06 20:40:00,8,18,8,17,9,15,14,580,9,13,7,6,13,10,6,6,7,9,3,17,3,13,17,13,13,9,10,12,10,875
2024-03-06 20:50:00,13,27,17,23,9,9,16,397,9,19,13,6,16,13,9,12,14,8,3,10,4,15,15,14,14,13,9,13,11,751
2024-03-06 21:00:00,14,24,17,21,7,8,25,272,4,15,15,6,26,10,6,4,5,12,9,21,11,16,28,16,13,14,12,15,14,660
2024-03-06 21:10:00,11,18,15,15,13,16,21,556,9,18,16,9,21,14,14,9,11,6,11,13,13,14,19,18,15,10,12,11,10,938
2024-03-06 21:20:00,12,21,9,22,10,11,24,533,7,25,17,9,22,10,6,5,3,13,6,17,9,12,22,16,9,9,6,10,9,884
2024-03-06 21:30:00,6,9,10,10,7,6,22,321,9,21,17,9,22,20,10,4,3,11,4,16,9,11,9,7,11,9,8,14,8,623
2024-03-06 21:40:00,5,23,10,25,4,7,8,536,3,12,9,3,8,8,6,3,3,11,4,12,9,9,12,17,15,6,6,14,6,794
2024-03-06 21:50:00,10,17,15,15,4,4,19,407,3,15,18,2,20,12,4,1,2,12,5,16,7,14,19,15,8,4,12,8,5,693
2024-03-06 22:00:00,7,34,11,27,16,8,17,237,6,19,15,4,17,10,4,0,0,10,4,17,6,8,20,11,20,12,5,23,13,581
2024-03-06 22:10:00,10,22,15,24,4,3,10,297,5,14,7,4,11,7,4,1,0,10,7,13,5,7,17,15,12,5,2,12,5,548
2024-03-06 22:20:00,9,24,11,15,5,6,5,265,4,7,4,2,5,5,5,1,0,6,5,11,5,7,12,9,12,7,4,14,8,473
2024-03-06 22:30:00,7,16,7,13,4,6,12,40,6,9,11,5,10,12,7,7,10,7,4,11,6,8,19,12,6,6,1,6,6,274
2024-03-06 22:40:00,5,21,4,16,8,10,11,294,4,12,5,4,10,5,6,1,0,8,7,8,7,13,9,8,15,4,2,18,3,518
2024-03-06 22:50:00,12,23,8,21,7,11,14,127,4,21,7,5,14,9,2,0,0,7,4,11,5,7,13,9,6,4,5,7,4,367
2024-03-06 23:00:00,59,17,12,18,10,10,10,95,4,16,6,4,9,7,5,2,4,7,7,11,6,8,11,7,3,6,3,4,7,368
2024-03-06 23:10:00,8,11,13,11,8,13,6,285,5,7,6,3,6,7,5,3,3,4,3,6,2,8,11,7,11,4,5,10,5,476
2024-03-06 23:20:00,5,11,6,8,2,4,5,3,1,7,3,1,6,2,3,0,1,4,5,6,5,2,12,8,7,2,0,9,2,130
2024-03-06 23:30:00,6,7,7,5,4,10,6,3,5,7,8,2,6,7,6,0,0,6,7,10,7,11,2,2,6,1,7,7,1,156
2024-03-06 23:40:00,3,7,4,7,2,3,3,2,2,4,3,2,3,3,2,0,0,1,1,1,1,4,3,2,4,2,4,5,2,80
2024-03-06 23:50:00,14,9,12,10,3,4,5,3,3,6,5,4,5,5,3,0,0,2,2,2,2,5,6,5,2,1,3,2,1,124
2024-03-07 00:00:00,3,1,3,1,2,2,1,2,2,1,3,2,2,3,3,0,0,3,2,3,5,5,5,3,3,5,6,5,6,82
2024-03-07 00:10:00,3,7,4,9,1,1,4,0,0,5,2,0,4,0,0,1,2,4,3,3,2,2,5,4,3,4,1,4,3,81
2024-03-07 00:20:00,3,3,3,3,0,0,0,0,0,2,0,0,0,0,0,0,0,6,2,9,1,2,3,0,0,0,0,0,0,37
2024-03-07 00:30:00,5,5,7,4,2,1,2,0,0,2,0,0,3,0,0,0,0,2,2,2,1,4,0,0,1,2,2,1,2,50
2024-03-07 00:40:00,5,3,10,2,1,0,5,0,0,5,0,0,4,0,0,0,0,3,1,3,1,2,10,5,4,1,0,5,1,71
2024-03-07 00:50:00,0,6,2,8,3,4,2,0,2,2,1,0,2,1,1,0,0,3,1,3,1,1,2,2,2,1,0,2,1,53
2024-03-07 01:00:00,1,1,1,2,1,2,6,2,0,9,3,0,7,2,0,0,0,3,4,4,3,1,2,1,2,3,1,2,3,66
2024-03-07 01:10:00,4,6,8,7,2,1,3,5,2,3,4,3,3,2,4,1,2,4,3,4,6,3,3,3,4,2,0,3,2,97
2024-03-07 01:20:00,0,2,0,3,2,2,3,2,2,3,4,2,3,3,4,1,0,2,3,3,2,2,4,3,2,2,0,5,2,66
2024-03-07 01:30:00,2,1,2,1,1,1,0,3,1,0,3,1,0,2,1,0,0,1,3,1,3,2,3,2,0,2,1,0,2,39
2024-03-07 01:40:00,0,3,0,3,0,0,2,0,1,2,0,0,2,0,0,1,2,0,0,0,0,1,1,0,0,1,0,0,1,20
2024-03-07 01:50:00,0,1,0,1,1,1,1,2,1,1,4,1,1,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,20
2024-03-07 02:00:00,1,3,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,8,0,0,0,2,1,0,2,34
2024-03-07 02:10:00,0,2,0,2,2,3,2,1,0,2,1,0,2,1,0,0,0,1,2,0,2,1,2,2,0,0,2,0,0,30
2024-03-07 02:20:00,0,0,0,0,0,0,2,3,2,2,5,3,2,3,4,0,0,1,0,3,0,3,3,2,1,0,1,1,0,41
2024-03-07 02:30:00,0,2,0,2,0,0,2,2,1,2,2,1,2,1,3,0,0,2,0,4,2,1,4,2,0,0,1,0,0,36
2024-03-07 02:40:00,1,5,0,5,0,0,3,0,0,3,0,0,4,0,0,0,0,1,0,1,0,4,4,3,0,2,1,0,2,39
2024-03-07 02:50:00,3,2,3,3,0,0,0,1,0,0,1,0,1,1,0,0,0,1,2,2,2,1,1,1,0,0,0,0,0,25
2024-03-07 03:00:00,0,2,0,2,0,0,1,0,1,2,1,0,1,0,0,1,2,0,1,0,1,0,4,2,1,3,0,1,3,29
2024-03-07 03:10:00,0,0,0,0,1,1,0,1,1,0,1,2,0,1,1,1,1,3,2,5,0,1,5,4,1,2,1,0,2,37
2024-03-07 03:20:00,1,4,3,3,3,3,1,0,2,1,2,1,1,1,1,0,0,0,0,0,0,0,2,1,0,3,0,0,3,36
2024-03-07 03:30:00,0,0,0,0,1,1,1,4,0,3,0,0,1,2,0,1,1,1,0,2,0,0,5,3,3,1,0,2,0,32
2024-03-07 03:40:00,1,0,2,0,1,2,2,0,0,2,1,0,2,1,0,0,0,0,0,0,0,0,2,3,1,1,0,0,1,22
2024-03-07 03:50:00,1,2,3,1,0,0,1,0,0,2,0,0,1,0,0,0,0,2,2,2,0,1,6,4,0,0,0,1,0,29
2024-03-07 04:00:00,0,1,0,1,0,0,2,1,1,2,1,1,2,1,1,0,0,4,1,5,0,2,6,3,1,0,1,0,0,37
2024-03-07 04:10:00,4,2,4,2,1,1,4,3,0,4,3,0,4,1,0,0,0,3,1,2,1,0,7,5,1,1,0,0,1,55
2024-03-07 04:20:00,2,2,2,2,2,7,4,1,1,6,1,0,4,1,0,1,0,2,2,2,2,3,1,1,0,0,2,0,0,51
2024-03-07 04:30:00,3,0,4,1,1,2,3,3,1,3,2,0,3,3,1,1,1,0,2,0,2,1,0,0,1,1,1,4,0,44
2024-03-07 04:40:00,1,3,0,4,4,3,6,4,1,6,1,0,6,0,0,0,0,0,0,0,0,2,5,4,1,0,0,2,0,53
2024-03-07 04:50:00,1,0,1,0,0,0,7,5,0,9,1,0,8,1,0,1,0,1,0,2,0,0,5,3,1,1,0,3,4,54
2024-03-07 05:00:00,4,1,4,1,0,0,9,4,2,8,4,0,8,2,0,0,0,1,2,2,3,4,8,6,0,3,3,1,4,84
2024-03-07 05:10:00,7,5,6,5,3,3,18,7,4,18,7,1,20,11,2,1,0,1,5,2,6,7,14,13,5,2,6,9,1,189
2024-03-07 05:20:00,5,3,6,3,4,4,18,14,1,12,10,0,16,14,2,2,0,6,4,7,3,48,11,12,5,1,7,6,1,225
2024-03-07 05:30:00,5,1,5,1,2,3,33,15,2,20,9,2,34,9,2,1,2,4,1,4,1,9,21,13,3,7,7,3,8,227
2024-03-07 05:40:00,6,2,6,3,0,0,28,16,4,23,18,1,31,16,1,2,0,4,3,4,4,6,27,20,17,6,4,14,4,270
2024-03-07 05:50:00,2,6,4,7,5,5,33,19,4,18,22,2,35,18,5,0,2,8,8,6,7,9,21,20,9,7,6,11,9,308
2024-03-07 06:00:00,3,7,5,8,2,4,26,12,5,17,10,3,25,15,2,1,1,3,7,3,9,5,19,18,12,3,1,16,5,247
2024-03-07 06:10:00,15,11,16,10,3,2,41,19,4,21,22,5,39,21,11,3,7,7,5,8,5,15,20,19,11,11,9,11,12,383
2024-03-07 06:20:00,8,9,12,7,7,8,43,24,7,73,22,9,46,24,11,1,1,6,6,9,6,11,22,16,13,7,9,12,8,437
2024-03-07 06:30:00,15,11,15,14,9,11,54,24,7,15,10,4,53,23,5,5,10,11,9,16,15,13,18,22,21,8,10,17,7,452
2024-03-07 06:40:00,12,14,6,7,3,5,64,29,13,27,19,7,63,34,11,7,13,14,14,13,8,9,20,26,24,13,9,14,12,510
2024-03-07 06:50:00,60,18,10,14,9,8,63,27,11,21,14,8,66,27,7,4,11,13,20,14,14,18,24,27,37,6,11,29,6,597
2024-03-07 07:00:00,23,23,9,12,4,4,72,38,14,27,18,12,72,28,10,10,15,16,18,14,10,18,27,33,32,13,14,24,8,618
2024-03-07 07:10:00,20,38,14,26,7,8,56,36,20,10,15,16,66,47,17,12,22,24,33,13,14,28,20,24,23,7,19,18,8,661
2024-03-07 07:20:00,73,21,16,15,12,8,79,39,23,6,15,13,126,48,14,13,24,33,39,6,7,43,18,41,52,9,19,27,7,846
2024-03-07 07:30:00,68,39,15,18,15,10,52,44,17,11,19,11,56,53,14,14,26,33,50,5,6,34,18,41,49,15,14,23,6,776
2024-03-07 07:40:00,20,38,16,25,20,11,56,36,14,3,16,15,54,44,13,12,17,39,48,0,4,43,25,47,57,20,15,29,4,741
2024-03-07 07:50:00,22,45,12,28,7,7,74,32,24,5,19,7,77,55,8,12,22,35,39,14,10,23,25,43,55,13,7,22,10,752
2024-03-07 08:00:00,17,34,13,26,8,7,59,29,21,0,13,14,58,44,19,21,27,25,32,10,9,45,17,31,36,20,17,20,5,677
2024-03-07 08:10:00,23,34,7,16,12,11,76,41,25,22,17,16,78,47,22,14,19,36,45,3,8,30,26,38,42,19,10,22,0,759
2024-03-07 08:20:00,27,38,19,27,8,6,62,26,15,17,17,11,62,34,10,16,19,32,36,10,11,39,29,35,45,17,19,25,6,718
2024-03-07 08:30:00,18,23,11,19,11,6,66,31,14,10,16,9,66,38,8,10,15,36,32,5,5,25,28,38,39,19,9,18,4,629
2024-03-07 08:40:00,22,33,20,25,9,8,60,40,21,9,17,19,60,53,23,14,23,46,56,4,4,39,19,27,20,25,2,10,11,719
2024-03-07 08:50:00,14,33,11,23,12,10,73,52,22,10,18,16,65,64,22,13,21,46,27,10,14,33,19,37,42,15,0,31,11,764
2024-03-07 09:00:00,25,43,7,22,8,8,51,37,15,19,20,17,54,46,16,10,11,29,25,10,13,84,18,23,20,27,10,16,10,694
2024-03-07 09:10:00,16,28,12,17,14,9,60,30,16,17,16,11,58,37,12,10,17,22,23,9,13,28,22,27,31,27,9,25,8,624
2024-03-07 09:20:00,18,31,13,21,12,9,40,25,17,19,11,13,41,27,12,11,13,25,33,11,10,25,18,17,53,16,15,17,12,585
2024-03-07 09:30:00,15,21,11,21,12,11,40,17,14,23,14,14,42,28,8,7,8,34,30,14,11,21,27,28,23,26,11,17,16,564
2024-03-07 09:40:00,100,27,11,19,12,12,43,37,18,11,17,15,46,41,13,6,11,34,35,8,10,137,16,22,17,18,10,13,9,768
2024-03-07 09:50:00,13,34,12,16,8,7,43,28,18,12,12,14,44,38,15,7,10,25,35,9,11,31,23,28,27,19,20,17,14,590
2024-03-07 10:00:00,14,28,9,22,6,7,38,30,15,17,18,15,39,34,13,7,9,26,27,13,16,27,13,15,18,25,12,12,17,542
2024-03-07 10:10:00,12,29,13,24,12,10,45,29,17,18,15,17,50,40,12,6,8,21,24,9,9,22,13,19,14,27,18,11,38,582
2024-03-07 10:20:00,7,35,5,23,11,10,44,41,20,17,15,17,44,29,15,9,16,31,25,12,14,20,23,25,24,16,13,16,13,590
2024-03-07 10:30:00,15,31,13,19,7,7,34,17,17,14,12,17,38,29,14,3,1,35,30,12,12,84,19,26,20,25,13,10,12,586
2024-03-07 10:40:00,18,24,17,19,7,6,49,26,19,18,10,19,46,29,12,6,4,30,32,18,17,26,13,17,20,11,12,14,8,547
2024-03-07 10:50:00,10,44,9,19,11,13,32,28,24,19,11,16,34,31,12,5,2,29,27,7,9,23,20,23,23,20,6,15,16,538
2024-03-07 11:00:00,14,46,14,20,17,16,43,19,19,16,17,13,45,31,13,9,6,32,34,10,16,32,20,26,23,18,19,17,14,619
2024-03-07 11:10:00,135,49,16,28,7,7,35,22,16,22,10,13,35,33,15,9,7,33,30,3,13,23,22,23,24,20,12,20,15,697
2024-03-07 11:20:00,9,26,11,21,20,11,56,29,23,9,20,19,58,40,13,10,7,31,33,15,18,29,19,30,24,24,10,11,12,638
2024-03-07 11:30:00,12,41,10,20,12,9,55,36,80,16,21,20,48,45,24,6,8,27,26,12,14,21,17,25,30,26,13,17,15,706
2024-03-07 11:40:00,24,43,14,30,17,8,47,25,24,19,22,11,49,37,7,4,7,24,23,10,11,27,14,19,25,15,14,16,13,599
2024-03-07 11:50:00,15,42,13,23,14,10,44,27,17,16,20,16,44,36,15,6,9,23,19,13,13,27,18,24,35,20,12,18,16,605
2024-03-07 12:00:00,12,33,8,17,12,10,47,26,22,11,20,22,48,40,10,9,7,35,32,15,9,24,21,30,29,13,13,19,12,606
2024-03-07 12:10:00,16,44,15,18,14,9,43,30,20,21,18,16,41,35,18,4,6,35,36,4,6,23,20,27,26,20,13,20,17,615
2024-03-07 12:20:00,25,45,16,36,17,18,27,22,22,18,14,13,31,34,18,6,9,29,30,23,15,39,18,21,29,21,15,18,17,646
2024-03-07 12:30:00,13,49,10,20,5,5,39,30,18,15,19,11,39,37,11,6,6,25,21,11,9,19,20,28,29,25,14,19,9,562
2024-03-07 12:40:00,19,38,19,33,13,11,36,26,15,12,21,13,33,31,13,4,7,29,21,10,14,25,19,31,35,24,16,19,11,598
2024-03-07 12:50:00,18,43,14,24,15,13,47,28,21,14,18,13,46,34,20,3,2,31,28,13,13,34,17,27,35,26,16,20,11,644
2024-03-07 13:00:00,17,44,12,18,12,8,45,66,19,20,19,11,49,45,15,3,4,31,34,14,14,25,19,33,39,23,12,16,16,683
2024-03-07 13:10:00,12,55,12,36,21,15,61,41,30,17,18,25,59,45,22,11,5,22,25,7,7,33,16,34,24,21,20,15,16,725
2024-03-07 13:20:00,19,57,14,22,23,20,53,31,23,19,19,10,54,39,26,6,6,42,44,9,4,32,12,30,43,20,26,25,12,740
2024-03-07 13:30:00,19,48,17,29,16,10,40,26,14,21,21,12,45,39,8,6,7,28,26,11,11,24,16,41,41,17,9,15,16,633
2024-03-07 13:40:00,14,43,7,19,13,9,42,27,21,13,15,9,42,33,13,5,8,36,38,0,11,28,13,29,39,27,20,20,14,608
2024-03-07 13:50:00,7,48,6,29,16,11,37,32,18,13,30,19,40,45,14,3,10,35,28,11,12,18,14,32,36,12,13,20,11,620
2024-03-07 14:00:00,19,27,13,20,16,12,46,29,29,15,29,15,52,43,20,7,16,33,35,3,12,18,13,25,35,23,11,12,10,638
2024-03-07 14:10:00,22,51,14,33,31,22,42,30,21,6,11,13,43,41,17,7,7,35,26,9,7,36,14,31,28,25,18,17,13,670
2024-03-07 14:20:00,15,35,10,22,22,12,60,39,14,12,20,10,56,44,10,6,30,33,33,11,11,35,20,40,37,31,16,19,10,713
2024-03-07 14:30:00,21,31,16,21,15,9,47,29,26,17,14,19,44,41,20,5,6,35,31,10,15,21,17,36,40,27,16,22,11,662
2024-03-07 14:40:00,15,46,13,23,18,16,58,44,19,13,17,16,61,53,15,12,14,27,26,5,10,31,24,40,52,23,14,25,16,746
2024-03-07 14:50:00,22,91,13,25,14,8,49,28,27,12,13,13,51,45,16,4,10,38,40,7,6,32,19,31,32,20,21,16,12,715
2024-03-07 15:00:00,9,46,7,23,15,8,78,49,14,16,24,13,77,50,10,6,11,41,40,8,10,29,20,33,43,35,19,23,18,775
2024-03-07 15:10:00,22,40,16,25,21,17,60,42,27,24,21,26,62,51,29,6,9,32,23,11,12,27,18,24,26,19,14,20,14,738
2024-03-07 15:20:00,13,35,8,20,21,6,56,37,23,10,19,10,53,37,13,10,11,27,28,4,7,26,13,37,46,21,10,18,2,621
2024-03-07 15:30:00,19,63,11,20,37,10,59,41,19,14,16,11,64,58,11,6,14,38,33,12,7,22,18,41,52,22,13,27,5,763
2024-03-07 15:40:00,21,46,10,20,13,9,62,39,26,18,23,9,68,39,15,9,15,37,33,15,20,28,15,40,43,24,10,18,6,731
2024-03-07 15:50:00,25,48,13,14,23,15,78,53,24,20,24,16,82,54,22,8,11,34,32,11,15,20,29,50,58,19,14,29,1,842
2024-03-07 16:00:00,24,65,21,30,24,12,49,36,23,20,13,16,51,53,19,15,14,27,23,9,10,24,16,34,41,27,13,20,1,730
2024-03-07 16:10:00,23,40,15,20,23,11,64,34,21,14,35,7,63,42,11,10,11,32,32,0,10,26,18,38,49,24,10,28,2,713
2024-03-07 16:20:00,23,66,12,21,26,11,62,30,25,25,15,2,68,34,16,8,11,46,35,9,17,36,19,49,54,28,14,28,9,799
2024-03-07 16:30:00,32,46,15,24,28,12,110,43,18,10,14,11,58,52,19,6,12,26,33,15,13,29,17,38,53,31,6,17,9,797
2024-03-07 16:40:00,18,67,13,25,18,10,60,33,22,14,22,17,58,49,16,7,17,40,37,15,14,28,27,33,48,21,7,24,5,765
2024-03-07 16:50:00,14,41,15,24,21,9,60,28,26,18,18,15,61,41,15,6,16,26,29,8,12,29,17,38,46,22,12,29,13,709
2024-03-07 17:00:00,24,42,19,23,20,11,44,24,12,27,13,14,47,32,14,10,15,38,34,9,13,41,21,41,58,31,19,21,5,722
2024-03-07 17:10:00,22,43,14,30,25,12,49,30,20,4,12,7,59,40,13,9,14,33,22,9,11,33,10,40,44,21,15,9,2,652
2024-03-07 17:20:00,20,44,19,18,29,18,61,36,21,22,14,14,58,44,14,4,8,39,40,17,12,27,22,57,63,28,14,25,1,789
2024-03-07 17:30:00,16,48,4,29,24,12,62,25,19,12,13,5,65,29,11,7,11,29,26,11,14,33,20,53,55,20,14,33,1,701
2024-03-07 17:40:00,27,43,14,18,19,14,54,35,20,23,21,14,52,42,15,12,11,31,39,8,10,23,29,58,62,38,17,31,15,795
2024-03-07 17:50:00,23,46,15,22,20,13,35,39,16,18,16,16,36,33,11,9,12,33,32,10,15,121,19,45,50,33,12,24,16,790
2024-03-07 18:00:00,23,39,12,19,17,15,53,35,20,19,27,15,47,41,12,11,16,35,20,7,12,23,34,46,41,33,15,27,6,720
2024-03-07 18:10:00,24,55,18,30,23,14,30,26,17,11,12,11,32,48,13,7,16,23,20,14,12,24,8,30,40,19,14,17,8,616
2024-03-07 18:20:00,14,39,15,21,15,13,79,41,29,23,36,17,75,41,16,11,13,26,22,14,12,66,29,58,58,38,11,31,7,870
2024-03-07 18:30:00,20,55,29,27,18,31,39,21,13,25,24,8,44,30,7,6,9,21,15,23,24,20,27,40,48,21,19,17,13,694
2024-03-07 18:40:00,16,45,15,22,21,16,38,28,26,24,34,23,37,37,28,7,10,28,18,23,15,23,33,44,43,27,14,25,27,747
2024-03-07 18:50:00,23,42,16,31,19,13,51,20,22,19,41,22,54,35,22,11,13,22,22,19,18,19,31,37,42,25,17,22,27,755
2024-03-07 19:00:00,19,39,15,18,16,15,38,20,29,30,40,28,38,32,23,7,10,35,24,15,21,22,35,34,50,27,17,33,28,758
2024-03-07 19:10:00,17,50,15,41,14,17,41,27,17,17,29,15,43,34,17,7,9,26,17,16,13,61,29,31,34,24,20,27,18,726
2024-03-07 19:20:00,15,46,18,18,17,11,31,20,18,25,20,16,34,29,17,10,4,17,15,19,20,18,27,31,26,17,10,24,22,595
2024-03-07 19:30:00,12,33,10,22,7,12,23,13,12,23,15,10,24,18,18,3,2,17,16,18,17,14,43,34,25,20,18,30,18,527
2024-03-07 19:40:00,16,44,16,24,10,7,35,23,11,30,21,10,35,23,12,3,3,20,18,14,19,24,24,21,22,15,16,18,12,546
2024-03-07 19:50:00,16,28,20,24,17,11,29,130,14,24,19,11,28,24,11,7,2,10,11,18,9,14,34,26,29,22,12,30,27,657
2024-03-07 20:00:00,9,35,11,27,12,10,14,51,10,18,18,10,17,18,6,3,3,11,7,14,10,19,24,21,20,17,8,20,15,458
2024-03-07 20:10:00,14,30,17,17,15,16,24,152,14,22,14,18,22,16,21,6,6,16,11,20,15,13,29,22,19,13,8,22,8,620
2024-03-07 20:20:00,7,22,8,17,13,11,17,261,15,27,17,11,22,20,14,7,4,15,12,13,16,11,24,17,16,13,9,15,16,670
2024-03-07 20:30:00,11,20,15,20,9,14,10,69,9,14,14,10,12,19,10,1,2,15,6,18,6,21,18,14,15,9,12,14,11,418
2024-03-07 20:40:00,5,25,6,19,5,10,14,7,5,15,10,5,14,8,10,9,16,15,7,19,15,12,22,22,11,11,5,13,11,346
2024-03-07 20:50:00,17,24,18,24,13,12,18,86,13,14,17,10,17,17,13,7,6,7,9,16,8,11,21,13,10,14,7,14,22,478
2024-03-07 21:00:00,9,24,11,20,10,12,18,17,7,20,14,10,18,14,7,6,10,11,9,15,17,50,20,13,14,12,7,14,12,421
2024-03-07 21:10:00,6,19,5,22,8,14,16,64,6,19,19,4,19,17,4,8,7,7,10,12,17,8,25,15,16,13,7,23,16,426
2024-03-07 21:20:00,6,17,8,14,6,8,17,42,7,11,14,6,14,16,8,4,3,19,8,19,8,12,16,15,18,4,6,18,4,348
2024-03-07 21:30:00,9,15,12,13,13,11,16,159,5,18,13,8,16,14,2,4,7,9,4,12,6,10,16,9,17,7,6,18,7,456
2024-03-07 21:40:00,9,15,7,19,3,4,15,479,8,9,11,6,13,11,11,2,2,5,4,6,4,10,14,11,11,13,8,12,16,738
2024-03-07 21:50:00,12,21,7,16,7,9,38,185,4,8,27,3,21,20,7,6,6,10,6,15,7,7,13,14,15,8,3,17,8,520
2024-03-07 22:00:00,6,20,6,18,6,5,20,721,10,15,17,9,19,20,6,5,8,9,8,15,13,9,18,20,13,4,2,14,5,1041
2024-03-07 22:10:00,8,15,8,10,7,8,11,509,7,14,15,5,13,12,8,4,5,12,8,14,7,5,12,9,11,3,3,16,5,764
2024-03-07 22:20:00,10,9,9,10,10,9,13,273,6,12,11,6,11,11,11,1,0,10,4,10,5,10,18,13,13,7,2,17,10,531
2024-03-07 22:30:00,8,26,9,27,9,11,11,175,9,12,16,7,11,18,14,2,3,11,6,14,6,10,13,8,5,2,5,6,3,457
2024-03-07 22:40:00,9,12,10,13,4,4,16,320,2,22,14,1,19,11,1,1,0,8,3,10,4,9,11,10,10,2,2,12,5,545
2024-03-07 22:50:00,9,14,13,16,4,4,11,309,2,12,15,1,9,11,2,4,6,7,2,12,5,9,14,13,9,4,8,14,4,543
2024-03-07 23:00:00,11,15,11,11,8,7,10,704,4,10,5,3,8,5,4,1,2,7,1,12,2,4,10,6,7,3,0,6,4,881
2024-03-07 23:10:00,10,15,11,17,5,9,10,291,4,12,6,2,8,7,3,3,7,8,4,9,4,4,4,5,6,6,1,6,5,482
2024-03-07 23:20:00,2,15,2,11,2,3,4,428,2,6,3,1,4,4,2,3,4,8,7,15,5,5,11,8,4,3,4,6,3,575
2024-03-07 23:30:00,4,10,3,11,1,3,5,32,2,6,6,2,6,5,2,0,0,4,1,6,0,5,7,3,4,2,4,4,4,142
2024-03-07 23:40:00,5,15,5,14,4,4,6,407,5,7,5,6,6,5,7,3,4,5,1,8,2,3,9,3,4,3,1,6,3,556
2024-03-07 23:50:00,3,11,4,15,5,6,5,291,2,6,3,4,4,2,3,1,2,1,1,2,1,5,9,5,5,6,0,3,6,411
2024-03-08 00:00:00,4,3,6,5,6,9,3,472,3,4,4,1,3,3,5,0,0,3,4,5,5,6,7,4,2,5,4,2,5,583
2024-03-08 00:10:00,3,3,4,4,0,0,4,190,0,4,3,0,4,2,0,0,0,4,2,4,1,3,1,4,4,2,3,7,3,259
2024-03-08 00:20:00,0,9,2,10,5,4,3,56,0,3,2,0,3,0,0,2,1,2,0,4,0,2,4,2,0,3,1,0,2,120
2024-03-08 00:30:00,0,5,0,6,0,0,6,39,2,5,3,4,5,2,3,1,1,3,3,2,2,3,4,3,1,0,1,1,0,105
