datetime,D21Z,D22Z,D23Z,V24Z,V25Z,V26Z,D31Z,V32Z,D41Z,D51Z,D52Z,V53Z,V54Z,D61Z,D62Z,V63Z,V64Z,D81Z,D82Z,V83Z,V84Z,D91Z,V92Z,D101Z,D111Z,D112Z,V113Z,V114Z,D121Z,D122Z,V123Z,V124Z,Total
2024-03-21 06:50:00,11,21,5,11,11,15,8,9,35,48,16,19,24,8,12,3,46,39,12,12,36,15,24,31,16,15,317,1430,21,13,0,0,2283
2024-03-21 07:00:00,17,44,9,12,17,14,12,10,34,46,25,25,24,22,17,10,36,39,17,17,36,16,24,42,10,15,269,722,31,11,0,0,1623
2024-03-21 07:10:00,17,50,10,10,22,14,14,8,32,55,11,13,33,109,14,4,35,31,19,14,44,10,29,28,22,24,505,997,22,12,0,0,2208
2024-03-21 07:20:00,11,59,4,11,13,15,15,9,39,54,25,20,33,128,12,4,47,45,17,17,45,15,37,54,8,28,509,1456,17,3,0,0,2750
2024-03-21 07:30:00,14,53,4,10,15,12,26,9,40,65,4,10,34,0,3,2,42,35,9,14,40,8,29,59,1,7,556,1621,18,13,0,1,2754
2024-03-21 07:40:00,13,59,4,11,14,11,31,11,41,66,0,2,32,6,10,1,43,31,14,15,47,8,27,55,0,1,263,531,27,17,0,1,1392
2024-03-21 07:50:00,18,52,4,13,20,21,30,11,46,65,1,0,33,180,12,3,36,39,9,10,37,8,37,68,0,0,160,931,26,13,0,0,1883
2024-03-21 08:00:00,15,52,9,12,16,6,19,10,38,53,5,12,27,0,14,4,25,28,8,12,39,11,25,62,0,1,143,799,18,13,2,0,1478
2024-03-21 08:10:00,15,47,5,9,17,16,16,11,47,69,1,4,38,5,5,3,44,56,15,19,49,17,27,51,2,1,112,232,24,13,0,1,971
2024-03-21 08:20:00,12,48,3,10,11,9,14,8,37,46,15,14,30,52,10,2,42,45,13,15,54,14,20,53,1,12,132,698,32,20,0,0,1472
2024-03-21 08:30:00,11,45,3,9,11,15,16,11,34,44,21,14,35,3,7,2,42,51,5,15,41,11,24,52,7,15,217,771,17,10,0,0,1559
2024-03-21 08:40:00,29,57,6,12,20,19,14,8,37,56,3,8,38,1,2,5,49,37,12,25,46,9,28,47,0,5,338,868,27,19,0,0,1825
2024-03-21 08:50:00,16,49,7,15,14,15,11,7,26,32,21,19,26,1,8,1,42,30,27,16,40,15,29,52,13,18,548,772,25,17,0,0,1912
2024-03-21 09:00:00,13,41,3,11,13,12,14,11,36,41,18,20,21,0,13,3,25,22,12,8,44,10,29,38,25,33,394,773,30,12,0,1,1726
2024-03-21 09:10:00,15,40,8,13,16,11,15,12,32,44,13,15,31,28,8,3,29,21,16,13,50,16,21,35,11,20,555,1411,16,14,0,0,2532
2024-03-21 09:20:00,23,38,12,19,24,22,12,13,31,36,15,14,29,52,10,1,34,24,19,18,37,13,36,39,16,17,369,1234,21,17,0,0,2245
2024-03-21 09:30:00,10,41,4,9,20,12,19,11,32,42,18,19,24,3,12,2,34,18,14,16,32,13,21,25,17,25,662,1270,19,6,1,0,2451
2024-03-21 09:40:00,18,30,4,15,20,14,14,8,27,44,9,12,22,3,11,2,41,25,14,14,45,9,18,48,0,4,240,335,21,15,2,0,1084
2024-03-21 09:50:00,21,51,9,12,41,16,13,5,26,37,14,13,14,12,6,4,40,19,14,11,44,10,20,42,10,24,1010,1554,13,10,0,0,3115
2024-03-21 10:00:00,20,39,7,10,0,18,5,5,28,30,17,14,19,0,10,4,36,15,22,19,32,15,22,29,14,17,548,1529,12,8,1,0,2545
2024-03-21 10:10:00,18,49,8,12,12,12,12,11,27,30,16,13,20,107,13,4,39,22,15,13,25,41,24,31,17,18,475,1710,15,6,0,0,2815
2024-03-21 10:20:00,10,18,3,5,9,5,9,8,18,24,3,8,16,0,5,1,19,10,3,8,37,7,15,23,8,9,470,1119,10,6,0,0,1886
2024-03-21 10:30:00,13,47,6,13,16,18,9,7,25,35,19,28,16,1,6,3,24,22,13,9,28,10,24,36,14,19,642,1505,14,4,0,0,2626
2024-03-21 10:40:00,20,39,11,12,20,13,42,11,27,39,14,20,23,576,11,2,29,19,15,15,37,11,21,32,13,15,1385,1286,18,11,0,0,3787
2024-03-21 10:50:00,15,37,2,13,14,15,10,9,28,38,8,10,25,0,13,2,42,31,15,12,38,7,29,34,14,28,229,857,23,9,0,0,1607
2024-03-21 11:00:00,11,33,2,7,12,13,10,10,31,30,15,20,17,0,10,4,37,26,9,10,37,15,28,47,4,17,515,1104,15,15,0,0,2104
2024-03-21 11:10:00,26,49,5,11,22,11,6,5,29,32,20,12,19,2,13,4,32,22,12,7,24,11,25,44,6,16,671,1051,26,6,0,0,2219
2024-03-21 11:20:00,31,51,9,14,31,20,22,15,28,35,9,6,21,106,10,3,33,29,16,15,65,19,21,31,11,9,943,1030,9,11,0,0,2653
2024-03-21 11:30:00,21,43,9,20,22,13,9,9,29,41,8,11,14,0,10,3,36,20,6,12,25,13,27,52,5,11,493,1164,20,5,3,0,2154
2024-03-21 11:40:00,28,32,12,18,29,16,16,10,31,36,17,10,15,8,6,2,43,25,15,16,40,18,28,43,6,17,736,1137,24,6,2,0,2442
2024-03-21 11:50:00,24,41,11,15,25,8,10,9,22,23,15,14,14,2,11,13,44,23,12,12,53,13,25,60,0,14,392,909,20,15,0,0,1849
2024-03-21 12:00:00,30,37,7,12,27,22,13,7,22,25,17,37,10,0,9,2,34,25,12,10,46,14,23,39,16,16,387,978,17,9,0,0,1903
2024-03-21 12:10:00,25,50,8,13,26,17,14,12,37,42,15,5,21,1,14,6,46,36,10,16,46,14,84,51,7,29,224,1632,14,5,0,0,2520
2024-03-21 12:20:00,18,51,9,10,18,9,15,9,26,36,9,8,9,0,7,4,37,29,4,10,34,10,26,36,19,24,668,1377,17,8,0,0,2537
2024-03-21 12:30:00,25,56,4,7,14,12,15,6,27,45,12,9,141,0,10,4,42,42,5,12,34,7,18,51,6,15,566,982,18,9,0,0,2194
2024-03-21 12:40:00,20,48,8,14,20,15,15,12,29,297,10,8,12,0,11,2,42,35,10,12,38,11,27,64,0,10,341,493,20,8,2,0,1634
2024-03-21 12:50:00,22,38,10,7,19,12,17,9,26,40,12,9,20,0,13,1,41,38,3,19,46,11,15,52,2,7,556,702,16,12,0,0,1775
2024-03-21 13:00:00,26,35,8,13,22,11,18,10,35,46,11,9,21,242,13,6,49,33,17,15,43,15,20,55,0,9,219,1251,18,13,0,0,2283
2024-03-21 13:10:00,26,50,8,9,20,10,23,19,43,51,7,8,27,109,12,2,43,24,8,11,47,16,28,64,3,9,314,753,16,14,0,0,1774
2024-03-21 13:20:00,149,43,7,12,18,12,16,9,26,37,10,14,23,226,10,0,244,51,9,17,47,20,25,43,7,8,505,1248,23,7,0,0,2866
2024-03-21 13:30:00,22,56,12,13,23,8,13,13,24,36,11,10,19,0,13,7,39,23,12,14,33,11,27,60,4,6,428,1178,14,10,1,0,2140
2024-03-21 13:40:00,23,44,8,12,34,19,20,14,32,39,12,8,8,1,8,3,35,30,3,13,25,15,34,55,10,16,1265,1879,17,4,0,0,3686
2024-03-21 13:50:00,25,41,10,17,29,14,22,13,30,36,8,16,12,24,6,4,43,30,13,14,44,15,35,46,13,12,1092,1470,21,4,0,0,3159
2024-03-21 14:00:00,34,50,11,11,18,18,22,14,21,28,9,10,13,2,13,7,39,30,14,10,33,13,24,40,3,15,952,1328,18,9,0,0,2809
2024-03-21 14:10:00,31,56,13,15,24,17,29,11,40,53,8,18,12,0,10,4,31,25,11,12,38,17,23,68,0,10,587,1086,22,5,0,0,2276
2024-03-21 14:20:00,30,56,6,10,25,14,31,12,38,46,10,10,21,2,12,1,36,30,10,13,43,11,20,67,1,7,269,1200,17,10,0,1,2059
2024-03-21 14:30:00,43,59,10,15,34,12,18,12,30,36,12,12,19,0,12,10,34,28,8,9,32,15,26,69,0,9,199,1194,17,9,0,0,1983
2024-03-21 14:40:00,42,71,9,13,36,6,29,12,30,44,10,6,22,4,15,7,33,39,13,13,37,11,34,66,1,3,382,972,12,6,0,0,1978
2024-03-21 14:50:00,39,55,10,16,32,21,26,15,27,51,2,6,25,1,14,5,43,43,9,22,36,14,19,57,1,3,296,577,19,13,0,0,1497
2024-03-21 15:00:00,48,64,13,23,37,21,23,9,37,58,3,9,14,0,7,1,48,40,4,10,43,2,41,70,7,7,488,550,28,10,0,0,1715
2024-03-21 15:10:00,44,52,8,7,31,14,36,6,38,53,18,16,28,160,16,3,42,38,10,15,48,13,34,68,2,6,249,667,19,12,1,1,1755
2024-03-21 15:20:00,43,66,8,8,31,13,32,17,28,36,15,15,16,13,8,2,40,37,9,19,45,11,36,55,9,12,779,1123,13,6,0,0,2545
2024-03-21 15:30:00,45,65,15,14,32,15,30,11,30,42,9,17,19,2,14,10,53,45,9,22,42,13,28,64,2,0,340,1730,17,8,0,0,2743
2024-03-21 15:40:00,47,67,8,11,36,12,30,12,36,35,13,17,21,43,9,2,45,40,8,18,36,15,35,66,1,2,517,1112,20,11,0,0,2325
2024-03-21 15:50:00,84,108,15,9,28,6,37,5,33,36,20,16,17,0,11,8,45,45,4,12,35,16,36,68,1,0,401,1207,21,13,0,1,2338
2024-03-21 16:00:00,40,65,12,11,34,20,32,7,27,26,19,23,15,0,10,5,44,42,9,17,40,13,33,76,2,4,562,1217,19,4,3,1,2432
2024-03-21 16:10:00,38,65,7,5,27,12,25,17,38,46,15,20,26,9,11,4,56,41,1,13,44,11,42,69,0,3,476,275,13,4,0,0,1413
2024-03-21 16:20:00,34,78,10,11,31,6,39,8,39,47,9,9,22,0,8,3,51,36,11,16,50,11,31,73,0,1,325,685,22,10,0,0,1676
2024-03-21 16:30:00,31,61,12,20,32,13,27,9,45,51,8,10,18,57,9,2,52,45,14,18,45,11,34,70,0,4,460,1352,18,7,0,0,2535
2024-03-21 16:40:00,48,56,11,8,33,7,28,13,27,36,16,13,23,1,30,4,45,35,11,17,41,12,38,67,1,0,749,1770,21,6,0,0,3167
2024-03-21 16:50:00,38,45,8,13,38,18,31,8,34,41,13,13,29,444,3,3,51,43,7,15,42,11,41,68,1,4,328,890,21,14,0,0,2315
2024-03-21 17:00:00,48,61,12,15,38,12,21,8,34,44,9,18,20,139,8,1,53,57,3,13,42,15,44,77,0,7,566,727,22,11,0,0,2125
2024-03-21 17:10:00,37,166,4,5,21,12,29,15,35,40,12,19,27,3,8,5,51,46,0,17,44,6,37,70,0,2,563,1193,16,10,0,1,2494
2024-03-21 17:20:00,42,68,9,11,34,7,22,13,37,50,19,11,24,556,12,4,48,53,7,16,57,11,31,69,0,1,372,583,14,12,0,0,2193
2024-03-21 17:30:00,37,54,10,12,31,15,17,8,31,36,19,12,17,0,12,1,48,44,11,15,40,10,44,64,0,1,599,1341,16,7,1,0,2553
2024-03-21 17:40:00,39,63,11,11,24,5,20,17,42,45,18,18,28,180,10,2,32,22,12,11,34,13,40,64,10,12,351,971,24,10,1,1,2141
2024-03-21 17:50:00,35,48,11,20,32,9,23,9,35,35,14,18,23,0,13,3,40,32,15,19,47,14,25,53,5,6,272,1020,17,8,0,0,1901
2024-03-21 18:00:00,39,59,10,14,32,16,25,12,32,40,16,14,19,62,10,0,46,31,11,19,40,18,36,56,7,10,556,1391,19,6,2,4,2652
2024-03-21 18:10:00,42,56,20,23,40,15,20,12,26,27,18,15,23,198,13,2,45,39,8,16,41,14,33,72,0,4,386,921,17,6,2,0,2154
2024-03-21 18:20:00,32,44,12,15,32,15,18,13,26,30,21,16,13,40,11,4,45,37,15,22,45,4,40,59,9,9,788,1547,19,4,0,0,2985
2024-03-21 18:30:00,43,52,16,17,35,19,16,13,28,29,15,13,7,0,8,0,40,25,15,16,37,8,33,59,12,10,834,1923,11,6,2,0,3342
2024-03-21 18:40:00,29,52,10,18,23,12,18,23,25,19,22,21,21,0,11,3,37,31,19,18,36,10,30,50,11,20,463,1045,20,6,0,0,2103
2024-03-21 18:50:00,31,46,11,17,36,10,14,21,30,31,23,26,12,0,24,9,48,22,21,27,40,11,28,47,23,24,523,1057,20,10,0,0,2242
2024-03-21 19:00:00,32,41,8,20,26,19,11,13,26,24,29,37,13,0,15,6,27,21,19,23,33,12,22,42,29,30,592,1396,25,13,1,0,2605
2024-03-21 19:10:00,21,45,7,14,21,16,17,13,20,20,24,19,10,19,16,7,39,25,23,17,24,11,32,51,33,35,920,1892,23,8,0,0,3422
2024-03-21 19:20:00,19,40,7,20,19,25,18,21,25,23,29,25,19,0,15,2,39,24,23,17,29,11,28,37,43,33,615,1734,29,10,0,0,2979
2024-03-21 19:30:00,16,43,6,18,21,17,11,9,19,21,28,29,12,0,22,1,43,26,30,30,19,18,26,25,46,32,671,1724,30,10,0,0,3003
2024-03-21 19:40:00,22,31,6,21,29,21,11,11,25,30,37,22,10,6,19,5,42,35,21,12,19,19,29,37,32,37,661,902,24,14,0,0,2190
2024-03-21 19:50:00,19,32,3,14,18,21,17,12,25,23,22,31,16,0,18,7,34,27,26,26,35,16,26,22,49,26,547,1105,27,19,1,0,2264
2024-03-21 20:00:00,13,25,2,14,14,16,4,48,24,25,19,29,10,9,22,3,22,11,20,12,15,12,19,24,46,37,1045,1074,23,7,0,0,2644
2024-03-21 20:10:00,12,33,6,10,12,20,4,7,22,20,23,31,20,0,17,1,25,17,27,17,17,13,22,21,33,41,846,1211,33,15,0,0,2576
2024-03-21 20:20:00,7,26,6,8,8,13,5,7,13,16,28,17,10,1,11,0,26,15,23,13,13,9,18,22,47,38,838,1414,22,13,0,0,2687
2024-03-21 20:30:00,8,28,9,11,9,18,4,5,17,16,24,24,8,1,14,2,24,12,28,18,14,8,19,28,32,34,897,1809,27,7,0,0,3155
2024-03-21 20:40:00,6,25,3,5,13,13,4,6,12,11,34,29,9,19,14,2,20,17,23,16,13,15,20,21,40,30,977,2083,21,6,1,0,3508
2024-03-21 20:50:00,3,25,2,4,8,23,6,10,10,9,16,17,7,0,13,1,34,25,29,17,22,11,18,24,38,22,650,1966,33,15,0,0,3058
2024-03-21 21:00:00,8,18,1,8,9,15,104,10,11,14,26,24,10,17,10,4,28,19,22,23,9,8,18,16,33,29,429,1368,19,14,0,1,2325
2024-03-21 21:10:00,5,29,4,5,11,16,6,9,17,16,19,16,11,0,19,2,31,18,26,27,15,10,18,28,32,43,503,1529,28,17,0,1,2511
2024-03-21 21:20:00,12,13,4,8,13,14,7,7,14,7,18,15,8,0,13,1,20,19,26,18,12,6,22,29,50,46,423,1121,40,20,0,0,2006
2024-03-21 21:30:00,5,19,2,5,6,8,0,0,11,8,21,9,5,0,10,1,25,15,26,19,9,10,27,25,49,33,536,1023,25,13,1,0,1946
2024-03-21 21:40:00,10,21,8,10,16,15,8,10,11,6,15,11,5,0,7,1,21,8,26,8,9,13,21,20,39,45,582,1166,26,13,0,0,2151
2024-03-21 21:50:00,8,20,5,8,11,14,4,5,11,13,26,22,3,0,11,3,32,14,34,18,17,16,11,20,44,32,842,1727,24,7,0,0,3002
2024-03-21 22:00:00,5,20,3,5,9,21,8,7,7,7,9,13,4,0,5,0,20,10,23,14,16,14,9,15,26,21,851,2105,17,7,0,0,3271
2024-03-21 22:10:00,9,27,4,9,11,19,6,2,10,7,19,8,6,0,9,2,23,10,27,10,15,11,12,17,29,26,825,2096,20,4,0,0,3273
2024-03-21 22:20:00,11,28,3,9,12,17,3,3,10,9,21,13,6,0,10,1,23,8,26,8,12,10,17,15,29,26,530,1552,22,8,0,0,2442
2024-03-21 22:30:00,23,28,7,16,25,22,5,9,8,3,13,8,2,0,7,0,24,16,37,16,10,9,13,14,32,25,924,1528,20,6,0,0,2850
2024-03-21 22:40:00,7,18,4,8,8,18,4,3,10,11,15,26,4,6,9,2,21,24,21,14,15,18,10,8,23,18,864,1889,16,6,0,0,3100
2024-03-21 22:50:00,3,18,0,3,4,15,2,4,7,4,17,9,5,0,13,2,20,18,25,19,13,10,8,10,26,20,1011,1812,9,1,0,2,3110
2024-03-21 23:00:00,2,10,0,2,5,10,3,4,5,5,13,14,5,0,8,7,13,14,13,16,14,14,13,20,26,36,1100,1599,26,4,0,0,3001
2024-03-21 23:10:00,8,14,5,6,8,21,3,9,22,10,12,13,5,0,12,2,19,5,14,6,11,12,11,7,28,20,1038,1622,11,1,0,0,2955
2024-03-21 23:20:00,3,14,3,3,5,13,3,4,5,7,8,15,2,11,4,1,13,5,18,5,5,4,10,9,23,12,1090,2225,12,4,0,0,3536
2024-03-21 23:30:00,1,7,0,1,1,5,1,2,1,2,7,6,6,0,11,4,15,5,11,7,9,7,7,5,20,9,865,1701,8,5,0,0,2729
2024-03-21 23:40:00,3,3,2,3,3,8,4,3,2,1,6,1,0,0,0,0,14,7,18,6,3,2,4,6,25,10,692,1300,12,7,0,1,2146
2024-03-21 23:50:00,1,13,1,1,3,15,5,9,2,2,4,5,2,0,3,2,9,8,12,11,6,6,4,7,14,12,1040,1350,10,3,0,0,2560
2024-03-22 00:00:00,1,11,1,1,4,12,1,2,6,3,9,1,1,0,3,0,9,5,13,4,3,2,4,5,14,10,913,2048,5,1,0,0,3092
2024-03-22 00:10:00,0,2,0,0,1,2,0,0,2,4,5,7,1,0,3,0,8,3,14,2,3,5,5,4,11,8,1010,2079,8,2,0,0,3189
2024-03-22 00:20:00,1,3,0,1,1,1,0,0,2,0,2,2,2,0,3,1,5,1,5,0,0,0,5,5,8,10,980,1635,9,3,0,0,2685
2024-03-22 00:30:00,1,4,1,1,2,4,1,3,3,2,4,4,1,0,3,1,8,0,9,0,4,4,4,3,8,6,1029,1873,7,4,0,0,2994
2024-03-22 00:40:00,2,3,2,4,3,3,1,1,1,2,4,8,5,0,7,0,8,3,9,3,5,7,4,4,11,7,1065,1915,5,0,0,0,3092
2024-03-22 00:50:00,2,1,1,2,4,3,1,1,3,3,3,5,42,0,2,1,4,1,8,1,3,2,2,2,3,5,967,1696,4,2,0,0,2774
2024-03-22 01:00:00,1,2,1,1,1,2,0,0,2,1,4,2,0,0,1,0,4,4,7,3,3,2,7,4,13,3,1246,2115,3,0,0,0,3432
2024-03-22 01:10:00,0,5,0,0,0,5,2,3,1,1,1,2,1,0,1,0,1,1,0,1,1,1,4,2,9,3,1147,1635,3,1,0,0,2831
2024-03-22 01:20:00,1,4,0,1,2,5,1,1,1,1,1,3,2,0,2,0,2,2,1,2,4,4,2,3,6,6,1159,1996,4,0,0,1,3217
2024-03-22 01:30:00,0,0,0,0,0,3,2,2,3,1,5,3,2,0,2,1,5,3,7,5,3,4,3,3,8,9,1083,1745,4,1,0,0,2907
2024-03-22 01:40:00,0,1,0,0,0,1,0,0,2,1,4,2,1,0,3,2,7,3,9,5,1,1,3,5,9,5,1230,1858,6,4,0,0,3163
2024-03-22 01:50:00,1,3,1,1,1,4,1,2,1,2,2,3,4,0,2,1,5,4,5,2,0,0,0,1,3,1,1149,1727,0,0,0,0,2926
2024-03-22 02:00:00,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,5,1,5,1,1,2,2,4,8,8,1228,1675,6,0,0,0,2954
2024-03-22 02:10:00,0,0,0,0,0,0,0,0,3,4,7,8,0,0,2,0,0,1,0,4,2,2,2,3,4,4,1328,1916,2,0,0,0,3292
2024-03-22 02:20:00,0,2,0,0,1,2,1,2,4,0,5,0,0,0,2,0,2,1,2,1,2,2,1,1,6,3,1224,1750,2,0,0,0,3016
2024-03-22 02:30:00,0,1,0,0,0,2,0,0,1,2,8,4,1,0,2,1,2,0,1,0,1,1,3,3,6,4,1182,1753,3,0,0,0,2981
2024-03-22 02:40:00,0,0,0,0,0,0,0,0,5,3,7,3,0,0,2,0,4,0,6,2,4,4,2,1,4,2,1122,1450,3,3,0,0,2627
2024-03-22 02:50:00,2,3,2,2,2,3,0,0,3,2,5,3,0,0,0,0,1,2,1,1,1,1,3,4,8,9,1449,1977,5,1,0,0,3490
2024-03-22 03:00:00,0,0,0,0,0,0,0,0,3,2,8,2,1,0,3,0,2,1,1,1,0,0,2,0,5,0,1286,2497,1,1,0,0,3816
2024-03-22 03:10:00,1,1,1,1,1,2,0,1,3,2,7,6,1,0,20,0,3,1,4,3,3,4,4,2,13,6,1446,2710,5,2,0,0,4253
2024-03-22 03:20:00,2,2,2,2,2,4,0,0,1,1,1,1,0,0,0,0,0,0,0,1,3,3,2,0,4,1,1095,2732,1,1,0,0,3861
2024-03-22 03:30:00,0,1,0,0,0,1,0,0,4,5,12,8,1,0,2,0,1,0,1,1,3,2,2,0,4,1,1117,2677,3,1,0,0,3847
2024-03-22 03:40:00,0,2,0,0,1,2,0,1,2,1,4,1,0,0,1,0,3,0,4,0,1,4,4,0,8,1,1164,2732,0,0,0,0,3936
2024-03-22 03:50:00,1,1,0,1,1,2,0,1,3,3,6,7,1,0,3,1,4,1,6,2,3,2,2,0,6,0,1151,2754,0,0,0,0,3962
2024-03-22 04:00:00,1,3,0,1,2,4,1,1,5,3,7,8,1,0,4,0,4,1,5,2,2,1,2,0,3,0,1298,2763,0,0,0,0,4122
2024-03-22 04:10:00,0,0,0,0,0,0,0,0,0,0,1,3,2,0,4,0,5,0,6,2,2,2,3,1,10,2,1048,2576,5,4,0,0,3676
2024-03-22 04:20:00,2,4,0,2,2,4,0,0,6,5,7,9,0,0,1,0,7,1,8,3,2,5,2,1,5,4,1079,1696,3,2,0,0,2860
2024-03-22 04:30:00,4,4,1,4,6,6,0,2,5,8,11,15,0,0,2,1,11,4,13,6,4,6,2,1,3,0,1204,1814,2,2,0,0,3141
2024-03-22 04:40:00,2,6,0,2,3,6,1,2,8,8,17,15,2,0,7,1,10,5,13,2,4,4,2,0,4,5,615,2663,9,10,0,0,3426
2024-03-22 04:50:00,6,4,4,7,7,4,0,2,6,4,11,13,2,0,8,2,22,5,21,8,3,3,4,1,7,7,617,1441,7,7,0,0,2233
2024-03-22 05:00:00,1,8,1,1,1,13,2,4,11,12,17,20,7,4,14,4,23,9,22,13,6,7,5,2,13,7,694,1485,8,9,0,0,2423
2024-03-22 05:10:00,7,7,3,6,6,10,2,6,12,10,18,22,5,0,9,1,34,17,21,18,7,9,5,0,12,11,901,1544,13,13,0,0,2729
2024-03-22 05:20:00,3,10,2,4,4,11,4,4,12,10,22,21,5,0,11,5,44,15,32,18,6,6,9,5,19,29,392,1385,17,18,0,0,2123
2024-03-22 05:30:00,5,17,2,6,6,9,3,5,14,14,30,26,9,0,21,3,45,13,33,13,18,13,4,4,16,18,436,1053,19,21,0,0,1876
2024-03-22 05:40:00,14,18,5,13,18,16,4,7,17,24,26,37,7,0,16,1,48,18,29,25,18,14,17,9,26,25,204,1269,30,25,0,0,1980
2024-03-22 05:50:00,16,16,5,14,13,12,7,5,14,20,24,31,11,36,15,8,49,19,26,8,13,20,13,9,25,13,365,1055,30,23,0,0,1915
2024-03-22 06:00:00,9,20,3,9,8,19,4,6,18,26,20,19,14,1,13,1,54,19,53,20,18,13,16,12,34,8,176,1173,28,14,0,0,1828
2024-03-22 06:10:00,9,34,2,9,10,11,5,5,15,29,22,16,9,0,10,0,33,19,24,17,22,12,13,14,25,15,269,1273,33,7,0,0,1962
2024-03-22 06:20:00,14,35,5,11,15,17,8,7,21,37,16,15,13,0,11,1,47,14,23,10,30,16,18,20,22,15,223,1131,16,8,0,1,1820
2024-03-22 06:30:00,20,35,8,15,20,14,7,6,26,47,20,19,20,0,9,0,39,30,16,19,36,12,22,28,24,19,302,785,21,7,0,0,1626
2024-03-22 06:40:00,16,42,5,10,14,13,10,9,33,40,22,21,9,168,8,2,43,29,15,14,37,14,22,30,15,14,563,950,16,8,0,0,2192
2024-03-22 06:50:00,17,33,5,13,17,14,10,9,40,41,15,14,17,0,10,5,46,35,11,15,30,14,18,29,14,15,564,1554,19,15,0,0,2639
2024-03-22 07:00:00,12,54,4,10,12,12,9,4,25,32,23,21,21,0,12,6,42,18,24,14,34,12,20,23,18,18,592,1641,23,9,1,0,2746
2024-03-22 07:10:00,20,44,6,8,16,20,14,9,31,46,19,14,25,0,10,2,37,21,17,13,47,17,22,33,7,22,977,1754,17,13,0,0,3281
2024-03-22 07:20:00,15,52,5,12,17,8,13,8,32,49,11,8,32,73,12,0,38,26,18,16,34,11,29,45,36,28,401,1132,25,10,0,0,2196
2024-03-22 07:30:00,10,48,5,9,8,12,23,10,41,62,10,14,29,46,9,2,32,33,15,19,29,15,32,59,3,3,522,1284,21,10,0,0,2415
2024-03-22 07:40:00,16,63,4,13,17,8,40,5,37,63,4,3,35,76,0,4,42,42,6,19,39,12,37,67,0,5,547,979,17,14,1,0,2215
2024-03-22 07:50:00,13,48,3,8,13,8,23,10,32,49,11,17,34,0,2,4,28,25,11,14,39,15,28,63,2,0,416,694,45,17,2,0,1674
2024-03-22 08:00:00,15,36,7,13,15,15,17,9,36,44,20,17,31,51,14,4,48,32,21,18,34,12,128,54,0,18,667,1658,15,10,0,0,3059
2024-03-22 08:10:00,10,48,5,9,12,11,13,9,31,45,12,17,20,8,15,1,30,32,16,13,29,8,22,36,4,14,383,1525,28,9,0,0,2415
2024-03-22 08:20:00,18,48,8,13,23,11,16,10,23,31,19,14,26,5,9,2,33,31,15,12,40,12,20,45,17,23,657,1193,20,10,0,1,2405
2024-03-22 08:30:00,17,62,10,13,17,12,6,5,32,42,16,11,32,7,14,2,36,23,18,14,41,14,28,36,13,20,517,775,18,11,0,1,1863
2024-03-22 08:40:00,27,61,9,16,26,16,2,2,34,44,20,20,26,0,12,2,38,31,15,17,34,15,23,31,8,16,647,1567,23,4,0,0,2786
2024-03-22 08:50:00,19,56,10,14,18,13,14,8,37,36,26,13,24,4,14,4,35,35,15,14,27,13,31,38,18,25,419,1034,20,8,0,0,2042
2024-03-22 09:00:00,14,37,7,11,16,17,14,10,32,37,15,16,35,1,12,0,36,22,16,9,30,13,25,26,21,39,471,1385,20,8,1,0,2396
2024-03-22 09:10:00,11,43,5,8,12,11,18,11,31,29,19,15,19,0,11,7,32,11,19,9,34,14,25,26,24,20,279,1839,14,8,0,0,2604
2024-03-22 09:20:00,25,43,8,13,27,13,11,10,32,36,13,14,20,0,25,2,23,15,16,11,39,16,20,41,8,15,331,1083,15,6,0,0,1931
2024-03-22 09:30:00,12,49,6,8,13,13,8,5,33,55,6,3,20,1,5,1,37,25,15,13,49,10,27,43,8,20,739,2104,11,7,0,0,3346
2024-03-22 09:40:00,13,34,3,11,17,8,10,8,34,44,2,3,23,0,11,3,38,17,11,10,42,15,20,46,7,16,410,1506,16,7,0,0,2385
2024-03-22 09:50:00,26,33,10,14,25,13,13,8,34,86,12,14,18,0,9,3,32,18,17,15,37,8,24,45,12,14,501,740,12,4,0,0,1797
2024-03-22 10:00:00,23,48,12,12,15,15,15,8,27,31,13,16,115,0,9,5,31,15,16,11,44,11,23,34,17,16,505,1542,17,4,0,0,2650
2024-03-22 10:10:00,21,38,6,14,19,8,12,8,35,33,13,12,23,17,13,3,33,22,18,9,37,17,28,38,16,21,295,1817,16,6,0,0,2648
2024-03-22 10:20:00,19,46,6,14,15,16,11,9,29,46,9,7,27,3,14,4,31,19,15,13,34,9,27,37,8,13,386,1493,18,6,1,0,2385
2024-03-22 10:30:00,18,35,12,12,19,13,13,9,31,47,8,8,21,0,15,5,40,20,6,9,40,9,30,50,7,24,671,1221,19,10,0,2,2424
2024-03-22 10:40:00,14,36,2,10,14,8,9,8,39,46,18,18,22,0,11,2,26,22,7,10,38,7,29,39,12,19,461,2149,13,4,0,0,3093
2024-03-22 10:50:00,23,34,6,10,21,13,14,13,29,30,17,20,15,0,12,3,43,28,14,10,46,17,28,32,18,20,488,2383,13,9,0,0,3409
2024-03-22 11:00:00,23,32,9,15,23,12,12,10,37,45,10,11,19,0,13,2,40,27,13,13,53,18,21,24,16,16,912,1092,14,9,0,0,2541
