datetime,D21Z,D22Z,V23Z,V24Z,D81Z,D82Z,V83Z,V84Z,D111Z,D112Z,V113Z,V114Z,D115Z,Total
2024-03-11 08:20:00,72,62,17,17,29,51,19,33,15,30,12,13,0,370
2024-03-11 08:30:00,55,76,14,20,30,40,19,30,18,39,9,11,0,361
2024-03-11 08:40:00,64,62,21,19,22,55,21,29,17,23,20,12,1,366
2024-03-11 08:50:00,64,54,19,14,27,43,22,26,23,28,14,14,0,348
2024-03-11 09:00:00,61,55,18,20,28,40,24,25,17,18,17,9,0,332
2024-03-11 09:10:00,54,67,24,22,24,37,18,24,12,20,7,9,0,318
2024-03-11 09:20:00,57,47,15,16,28,41,20,28,26,26,16,21,0,341
2024-03-11 09:30:00,53,72,26,23,24,46,17,25,21,27,14,11,0,359
2024-03-11 09:40:00,58,71,27,27,25,29,16,18,23,22,12,19,1,348
2024-03-11 09:50:00,51,75,28,31,39,42,16,21,19,16,14,13,1,366
2024-03-11 10:00:00,52,58,23,26,18,42,13,16,18,31,11,20,0,328
2024-03-11 10:10:00,51,48,23,25,22,46,15,27,19,19,17,13,0,325
2024-03-11 10:20:00,49,49,24,22,24,37,19,16,16,25,13,20,0,314
2024-03-11 10:30:00,50,59,18,31,16,37,15,17,12,122,12,16,2,407
2024-03-11 10:40:00,58,61,30,26,31,46,16,16,21,25,13,11,0,354
2024-03-11 10:50:00,56,61,27,23,21,46,29,22,14,22,14,10,0,345
2024-03-11 11:00:00,55,41,24,25,20,45,17,21,12,16,11,11,1,299
2024-03-11 11:10:00,51,50,30,24,71,39,18,10,22,29,12,13,0,369
2024-03-11 11:20:00,61,53,29,32,24,42,23,21,97,17,13,13,1,426
2024-03-11 11:30:00,57,46,25,29,25,35,22,15,46,26,86,19,0,431
2024-03-11 11:40:00,64,55,35,33,27,36,18,16,16,23,12,17,0,352
2024-03-11 11:50:00,59,61,29,34,14,69,31,22,17,123,13,45,1,518
2024-03-11 12:00:00,59,53,31,27,11,69,25,20,33,41,12,12,0,393
2024-03-11 12:10:00,62,47,41,29,26,48,18,16,24,26,19,14,0,370
2024-03-11 12:20:00,52,50,27,31,20,40,16,21,22,27,22,9,1,338
2024-03-11 12:30:00,63,57,28,31,17,41,14,21,16,20,15,17,0,340
2024-03-11 12:40:00,67,59,30,26,30,42,18,18,23,27,15,15,1,371
2024-03-11 12:50:00,60,72,30,32,27,46,18,18,23,25,13,17,1,382
2024-03-11 13:00:00,64,52,29,31,28,53,23,27,48,32,4,14,1,406
2024-03-11 13:10:00,88,74,48,36,33,38,21,19,26,33,12,21,0,449
2024-03-11 13:20:00,63,61,34,35,28,52,22,21,25,24,13,13,0,391
2024-03-11 13:30:00,56,63,30,30,21,42,17,22,19,22,15,20,0,357
2024-03-11 13:40:00,52,80,28,31,15,39,12,28,17,23,11,13,1,350
2024-03-11 13:50:00,47,49,22,17,17,52,14,23,19,35,14,9,1,319
2024-03-11 14:00:00,66,43,28,30,23,37,19,19,18,27,10,10,0,330
2024-03-11 14:10:00,77,80,25,28,34,56,19,24,23,24,12,15,0,417
2024-03-11 14:20:00,68,76,33,35,36,50,28,21,18,31,11,20,5,432
2024-03-11 14:30:00,74,66,32,30,27,50,21,21,22,25,10,20,0,398
2024-03-11 14:40:00,73,74,31,27,16,35,14,26,28,32,21,22,1,400
2024-03-11 14:50:00,81,68,29,34,28,51,23,27,25,32,11,14,0,423
2024-03-11 15:00:00,72,64,32,26,26,45,19,25,17,28,12,12,2,380
2024-03-11 15:10:00,81,73,41,35,25,51,24,35,20,29,14,15,1,444
2024-03-11 15:20:00,77,70,38,36,24,43,24,29,65,35,10,18,0,469
2024-03-11 15:30:00,79,65,25,37,36,55,32,35,106,27,9,10,0,516
2024-03-11 15:40:00,84,83,28,31,35,52,31,32,26,31,14,13,0,460
2024-03-11 15:50:00,81,78,36,36,24,53,20,34,15,28,15,13,1,434
2024-03-11 16:00:00,66,72,32,37,31,60,26,34,16,25,14,15,2,430
2024-03-11 16:10:00,82,80,29,31,48,57,25,29,26,31,14,12,0,464
2024-03-11 16:20:00,87,74,35,41,38,53,29,28,24,33,7,17,1,467
2024-03-11 16:30:00,93,63,31,32,36,43,31,35,42,41,13,17,0,477
2024-03-11 16:40:00,90,73,32,40,30,53,23,27,33,24,18,12,0,455
2024-03-11 16:50:00,98,76,28,39,36,47,30,33,26,28,13,18,1,473
2024-03-11 17:00:00,76,51,31,31,23,44,18,29,31,38,8,22,0,402
2024-03-11 17:10:00,90,85,29,28,30,47,31,35,38,41,15,18,0,487
2024-03-11 17:20:00,86,73,34,37,27,55,20,32,22,21,14,11,0,432
2024-03-11 17:30:00,79,71,24,29,35,58,28,35,28,31,13,24,0,455
2024-03-11 17:40:00,76,73,33,39,30,57,25,34,27,30,14,16,0,454
2024-03-11 17:50:00,76,67,39,35,27,52,18,29,28,30,15,20,0,436
2024-03-11 18:00:00,87,71,30,34,36,46,27,28,26,30,13,15,0,443
2024-03-11 18:10:00,86,75,27,38,35,45,25,30,27,32,17,19,1,457
2024-03-11 18:20:00,66,67,34,41,23,44,17,34,30,25,15,13,1,410
2024-03-11 18:30:00,47,52,21,26,23,31,19,24,12,21,9,12,1,298
2024-03-11 18:40:00,56,54,32,52,30,46,22,27,12,19,17,15,0,382
2024-03-11 18:50:00,64,49,29,47,25,35,20,26,59,19,17,17,0,407
2024-03-11 19:00:00,56,47,34,28,25,25,22,22,22,20,21,18,0,340
2024-03-11 19:10:00,44,35,37,46,30,39,22,31,18,19,18,13,0,352
2024-03-11 19:20:00,63,53,38,38,20,20,19,17,107,16,15,16,1,423
2024-03-11 19:30:00,42,40,21,35,23,25,19,21,10,18,14,10,4,282
2024-03-11 19:40:00,51,34,43,28,24,42,19,24,17,22,11,14,0,329
2024-03-11 19:50:00,60,40,36,27,23,33,19,19,18,29,24,25,2,355
2024-03-11 20:00:00,50,35,26,42,23,31,19,19,20,52,16,21,0,354
2024-03-11 20:10:00,51,56,30,49,15,27,15,18,16,17,11,10,0,315
2024-03-11 20:20:00,28,29,25,19,16,15,14,16,157,12,14,13,0,358
2024-03-11 20:30:00,34,29,33,25,11,13,11,12,42,17,8,20,1,256
2024-03-11 20:40:00,38,37,27,26,10,18,9,19,56,17,17,19,1,294
2024-03-11 20:50:00,33,23,19,30,15,26,17,22,14,136,15,14,0,364
2024-03-11 21:00:00,34,37,33,38,17,23,18,19,19,16,17,17,0,288
2024-03-11 21:10:00,41,35,28,31,12,18,7,14,76,13,11,17,3,306
2024-03-11 21:20:00,53,44,24,35,21,18,19,13,17,19,18,28,2,311
2024-03-11 21:30:00,33,18,22,17,20,19,19,15,9,18,6,19,0,215
2024-03-11 21:40:00,36,24,32,30,13,15,7,14,36,8,12,12,1,240
2024-03-11 21:50:00,32,18,31,17,13,20,12,11,6,64,8,14,0,246
2024-03-11 22:00:00,30,20,24,28,11,19,10,14,6,12,7,12,0,193
2024-03-11 22:10:00,20,20,17,31,15,23,14,18,12,10,10,11,0,201
2024-03-11 22:20:00,32,20,25,24,13,21,13,14,33,10,12,11,0,228
2024-03-11 22:30:00,18,14,26,24,9,11,6,11,27,9,4,10,0,169
2024-03-11 22:40:00,22,10,20,14,8,7,11,6,4,7,6,9,0,124
2024-03-11 22:50:00,18,12,26,17,8,6,10,3,5,8,4,8,0,125
2024-03-11 23:00:00,18,7,17,12,8,12,9,11,4,12,5,14,0,129
2024-03-11 23:10:00,13,10,18,23,8,6,9,6,5,7,5,13,0,123
2024-03-11 23:20:00,17,6,15,12,2,5,3,5,6,2,9,6,0,88
2024-03-11 23:30:00,12,12,16,24,9,15,9,13,16,1,7,3,0,137
2024-03-11 23:40:00,5,2,8,5,6,8,6,8,2,3,2,3,1,59
2024-03-11 23:50:00,6,6,11,11,5,4,5,5,2,4,2,7,0,68
2024-03-12 00:00:00,4,7,8,12,6,3,8,4,2,4,3,5,0,66
2024-03-12 00:10:00,12,9,16,17,9,8,8,7,0,4,2,4,0,96
2024-03-12 00:20:00,9,2,11,3,5,6,5,4,0,4,0,4,0,53
2024-03-12 00:30:00,11,2,18,1,2,2,3,3,1,3,1,3,0,50
2024-03-12 00:40:00,9,4,13,10,4,8,2,6,2,2,2,2,0,64
2024-03-12 00:50:00,6,5,9,5,1,3,0,3,2,0,3,2,0,39
2024-03-12 01:00:00,3,4,3,10,0,2,0,2,0,0,0,0,0,24
2024-03-12 01:10:00,6,4,13,9,1,3,1,3,2,1,1,3,0,47
2024-03-12 01:20:00,3,2,5,3,2,3,1,3,0,0,0,0,0,22
2024-03-12 01:30:00,3,1,5,2,2,3,0,4,3,0,2,0,0,25
2024-03-12 01:40:00,4,2,7,5,4,1,3,1,1,0,1,1,0,30
2024-03-12 01:50:00,5,0,7,0,2,4,2,3,1,0,2,1,0,27
2024-03-12 02:00:00,3,4,2,5,5,3,6,3,0,1,0,1,0,33
2024-03-12 02:10:00,4,2,9,3,2,6,1,7,3,0,3,0,0,40
2024-03-12 02:20:00,3,3,4,4,0,1,0,1,0,0,0,0,0,16
2024-03-12 02:30:00,0,2,0,3,1,2,1,2,0,0,0,0,0,11
2024-03-12 02:40:00,1,6,0,10,0,2,0,2,0,0,0,0,0,21
2024-03-12 02:50:00,2,2,3,3,0,2,0,2,0,0,0,0,0,14
2024-03-12 03:00:00,0,2,0,5,2,5,2,6,1,0,1,0,0,24
2024-03-12 03:10:00,2,3,4,5,1,4,1,4,1,1,1,1,0,28
2024-03-12 03:20:00,2,3,4,5,0,2,0,2,1,0,1,0,0,20
2024-03-12 03:30:00,1,1,2,2,1,1,0,1,2,2,4,4,0,21
2024-03-12 03:40:00,3,3,2,5,0,0,0,0,0,1,0,1,0,15
2024-03-12 03:50:00,3,1,5,2,1,1,2,0,1,3,1,4,0,24
2024-03-12 04:00:00,2,1,1,2,1,1,3,1,0,3,1,3,0,19
2024-03-12 04:10:00,3,4,4,7,1,2,1,3,1,1,2,1,0,30
2024-03-12 04:20:00,2,0,4,0,1,2,1,2,1,3,2,6,0,24
2024-03-12 04:30:00,3,0,5,0,1,4,1,2,2,4,3,6,0,31
2024-03-12 04:40:00,2,3,5,6,3,6,3,4,2,3,2,3,0,42
2024-03-12 04:50:00,3,2,5,1,6,7,3,9,1,25,1,4,0,67
2024-03-12 05:00:00,6,4,7,3,2,9,2,9,2,9,4,8,0,65
2024-03-12 05:10:00,10,8,11,11,3,9,2,7,7,9,10,8,0,95
2024-03-12 05:20:00,13,8,22,13,5,7,4,10,6,12,7,12,0,119
2024-03-12 05:30:00,18,12,19,16,9,11,10,9,9,16,13,10,0,152
2024-03-12 05:40:00,19,12,23,23,6,23,8,18,11,21,11,22,0,197
2024-03-12 05:50:00,20,11,20,18,8,23,9,23,7,16,9,13,0,177
2024-03-12 06:00:00,15,9,15,17,11,20,12,22,61,16,10,15,0,223
2024-03-12 06:10:00,24,16,20,16,14,23,14,17,12,17,11,17,0,201
2024-03-12 06:20:00,22,23,22,23,26,39,17,25,11,22,8,15,0,253
2024-03-12 06:30:00,31,26,23,18,12,31,13,20,10,17,10,13,0,224
2024-03-12 06:40:00,39,26,27,18,23,46,23,30,10,14,10,14,0,280
2024-03-12 06:50:00,35,46,12,20,17,49,15,30,24,37,13,14,0,312
2024-03-12 07:00:00,49,48,17,24,13,44,11,28,15,25,13,20,0,307
2024-03-12 07:10:00,40,47,18,16,18,45,21,34,17,273,13,15,0,557
2024-03-12 07:20:00,56,60,19,18,20,51,14,35,24,38,36,24,0,395
2024-03-12 07:30:00,55,63,18,23,23,51,18,26,53,38,19,21,1,409
2024-03-12 07:40:00,64,68,17,19,41,69,31,38,33,42,18,24,4,468
2024-03-12 07:50:00,69,67,20,19,30,62,22,32,34,39,17,19,0,430
2024-03-12 08:00:00,72,71,22,20,27,55,20,31,27,38,15,13,0,411
2024-03-12 08:10:00,57,46,15,19,21,59,19,32,24,31,17,18,1,359
2024-03-12 08:20:00,56,58,23,24,25,50,24,29,18,27,10,12,0,356
2024-03-12 08:30:00,78,80,21,20,25,46,22,26,21,31,14,15,0,399
2024-03-12 08:40:00,48,65,23,17,28,60,25,36,30,31,18,16,2,399
2024-03-12 08:50:00,68,66,27,22,26,51,21,28,19,25,15,15,0,383
2024-03-12 09:00:00,55,61,20,25,26,34,19,20,22,32,12,15,1,342
2024-03-12 09:10:00,52,52,26,24,22,36,23,24,12,18,7,11,0,307
2024-03-12 09:20:00,67,48,28,22,19,66,23,34,23,32,17,17,1,397
2024-03-12 09:30:00,35,33,16,16,12,21,9,15,125,14,9,10,1,316
2024-03-12 09:40:00,44,51,23,21,11,26,9,19,20,23,12,15,9,283
2024-03-12 09:50:00,44,60,29,27,18,26,10,15,11,10,7,8,1,266
2024-03-12 10:00:00,31,56,23,22,27,33,18,19,11,16,11,13,0,280
2024-03-12 10:10:00,47,54,18,33,22,38,16,21,15,19,8,13,0,304
2024-03-12 10:20:00,49,69,28,27,28,33,21,20,14,25,12,18,1,345
2024-03-12 10:30:00,50,72,28,32,17,31,15,21,12,12,14,10,0,314
2024-03-12 10:40:00,56,49,35,33,27,47,24,25,13,25,10,10,1,355
2024-03-12 10:50:00,50,70,29,33,30,42,20,22,18,22,11,17,0,364
2024-03-12 11:00:00,57,55,22,29,38,48,19,16,22,24,18,17,1,366
2024-03-12 11:10:00,38,56,20,25,24,75,19,21,17,35,13,13,3,359
2024-03-12 11:20:00,50,64,26,25,27,39,23,27,16,21,14,14,0,346
2024-03-12 11:30:00,38,54,29,27,34,44,22,23,37,22,13,19,0,362
2024-03-12 11:40:00,61,54,30,29,26,40,16,19,18,22,10,24,0,349
2024-03-12 11:50:00,55,57,24,23,29,33,24,23,20,29,18,16,0,351
2024-03-12 12:00:00,55,57,27,30,24,53,17,23,41,29,15,19,3,393
2024-03-12 12:10:00,67,67,28,30,23,38,17,23,20,17,16,17,1,364
2024-03-12 12:20:00,57,58,24,33,22,38,20,21,17,28,14,20,1,353
2024-03-12 12:30:00,62,82,32,35,23,47,20,21,17,24,33,18,1,415
2024-03-12 12:40:00,40,46,27,28,26,40,20,24,21,31,20,20,1,344
2024-03-12 12:50:00,54,66,27,25,19,49,14,28,21,24,12,12,0,351
2024-03-12 13:00:00,63,71,24,32,29,45,18,24,18,22,18,16,1,381
2024-03-12 13:10:00,66,76,32,35,35,44,22,20,25,26,11,20,3,415
2024-03-12 13:20:00,44,61,29,34,35,45,28,23,17,24,11,12,0,363
2024-03-12 13:30:00,63,61,27,28,35,44,24,31,21,19,16,12,0,381
2024-03-12 13:40:00,62,74,34,34,22,44,16,28,20,24,12,15,0,385
2024-03-12 13:50:00,57,71,24,28,28,47,20,24,14,21,14,14,0,362
2024-03-12 14:00:00,53,43,22,28,30,41,25,19,18,29,12,18,0,338
2024-03-12 14:10:00,56,60,31,32,28,34,16,21,27,21,12,21,0,359
2024-03-12 14:20:00,77,70,34,35,23,41,22,24,16,17,10,17,1,387
2024-03-12 14:30:00,68,70,29,36,25,43,19,22,26,30,8,18,0,394
2024-03-12 14:40:00,67,65,30,23,23,39,21,21,21,31,18,16,0,375
2024-03-12 14:50:00,75,78,32,35,23,52,14,20,17,22,13,12,0,393
2024-03-12 15:00:00,81,81,27,29,41,57,32,32,19,28,16,14,0,457
2024-03-12 15:10:00,85,83,35,34,26,46,24,28,23,30,16,13,0,443
2024-03-12 15:20:00,86,74,28,37,30,43,21,27,22,21,15,13,1,418
2024-03-12 15:30:00,72,66,27,31,25,57,18,35,30,30,12,14,0,417
2024-03-12 15:40:00,107,83,27,38,34,51,37,32,18,37,14,13,0,491
2024-03-12 15:50:00,95,85,42,36,29,54,23,31,22,36,14,13,3,483
2024-03-12 16:00:00,72,75,37,39,33,52,27,29,18,20,15,12,0,429
2024-03-12 16:10:00,93,87,30,31,39,42,29,28,27,38,14,17,0,475
2024-03-12 16:20:00,96,69,25,30,31,62,26,37,19,33,8,20,0,456
2024-03-12 16:30:00,78,89,25,33,34,48,26,32,30,51,15,17,0,478
2024-03-12 16:40:00,99,97,25,36,30,42,26,28,22,33,14,17,1,470
2024-03-12 16:50:00,94,81,26,32,40,51,29,31,31,35,19,22,0,491
2024-03-12 17:00:00,81,75,34,33,24,43,13,22,31,34,24,24,0,438
2024-03-12 17:10:00,85,78,27,42,38,49,33,35,39,93,11,20,1,551
2024-03-12 17:20:00,87,66,30,43,30,54,23,38,29,34,22,25,0,481
2024-03-12 17:30:00,72,57,30,30,25,50,19,33,28,30,14,26,1,415
2024-03-12 17:40:00,86,66,32,32,30,49,23,31,31,33,21,23,0,457
2024-03-12 17:50:00,75,77,25,34,32,49,27,28,19,29,14,19,2,430
2024-03-12 18:00:00,78,68,26,29,36,42,28,26,20,32,16,23,1,425
2024-03-12 18:10:00,88,72,22,34,42,45,22,27,22,31,14,19,0,438
2024-03-12 18:20:00,85,71,32,29,26,51,25,29,22,25,21,33,0,449
2024-03-12 18:30:00,60,57,36,31,28,40,31,25,24,31,20,22,0,405
2024-03-12 18:40:00,56,52,35,51,23,34,21,21,167,16,23,14,0,513
2024-03-12 18:50:00,57,50,23,41,24,36,25,27,92,50,14,14,0,453
2024-03-12 19:00:00,59,47,34,46,18,43,14,23,108,26,17,14,0,449
2024-03-12 19:10:00,37,40,32,49,28,30,23,28,17,21,13,13,0,331
2024-03-12 19:20:00,49,52,31,44,29,32,23,27,17,13,12,15,1,345
2024-03-12 19:30:00,53,51,36,43,22,29,14,25,13,17,9,11,2,325
2024-03-12 19:40:00,55,42,34,39,21,39,22,23,232,31,22,18,3,581
2024-03-12 19:50:00,56,51,28,53,21,35,16,25,209,29,16,10,0,549
2024-03-12 20:00:00,39,36,40,41,20,22,23,19,16,13,18,13,0,300
2024-03-12 20:10:00,39,30,22,27,22,29,17,16,17,17,18,15,0,269
2024-03-12 20:20:00,32,23,25,27,21,26,18,19,14,18,14,15,0,252
2024-03-12 20:30:00,32,20,21,16,15,19,14,17,13,17,16,17,1,218
2024-03-12 20:40:00,45,35,19,30,16,24,15,17,16,17,15,15,0,264
2024-03-12 20:50:00,39,30,18,17,22,30,28,17,14,12,12,15,0,254
2024-03-12 21:00:00,27,28,15,17,12,20,13,43,9,14,13,14,0,225
2024-03-12 21:10:00,40,36,16,21,20,24,19,79,8,16,10,22,1,312
2024-03-12 21:20:00,50,46,13,15,17,19,16,67,10,15,23,21,0,312
2024-03-12 21:30:00,37,29,15,15,11,17,14,43,5,11,9,16,1,223
2024-03-12 21:40:00,34,29,13,14,20,21,21,23,10,9,12,14,0,220
2024-03-12 21:50:00,26,19,14,13,14,25,20,70,54,6,9,13,0,283
2024-03-12 22:00:00,29,18,15,10,17,18,16,32,11,7,12,13,0,198
2024-03-12 22:10:00,30,21,15,13,19,20,23,50,16,11,12,17,0,247
2024-03-12 22:20:00,27,24,13,16,14,20,14,59,30,4,8,10,0,239
2024-03-12 22:30:00,18,5,12,5,6,10,9,22,5,6,7,8,0,113
2024-03-12 22:40:00,21,21,14,14,11,14,12,34,5,5,7,9,0,167
2024-03-12 22:50:00,13,14,11,11,9,14,10,24,5,6,9,9,0,135
2024-03-12 23:00:00,18,12,7,9,10,15,11,26,6,7,9,10,0,140
2024-03-12 23:10:00,14,10,11,9,10,13,13,43,4,7,8,9,0,151
2024-03-12 23:20:00,13,7,9,7,7,7,12,26,1,2,2,2,0,95
2024-03-12 23:30:00,11,9,8,7,1,3,6,13,1,6,8,7,0,80
2024-03-12 23:40:00,14,3,7,4,5,5,8,29,3,6,9,8,0,101
2024-03-12 23:50:00,12,9,15,9,5,9,8,26,12,3,9,8,0,125
2024-03-13 00:00:00,6,7,9,6,5,9,10,44,1,2,3,3,0,105
2024-03-13 00:10:00,7,7,7,7,4,7,7,39,1,2,4,4,0,96
2024-03-13 00:20:00,6,2,6,2,4,8,7,44,4,4,6,5,0,98
2024-03-13 00:30:00,6,4,6,4,4,2,4,9,0,1,1,1,0,42
2024-03-13 00:40:00,5,4,6,3,2,3,4,12,0,3,3,3,0,48
2024-03-13 00:50:00,5,1,5,1,1,2,2,5,0,2,1,2,0,27
2024-03-13 01:00:00,5,3,8,4,1,4,6,25,1,2,3,3,0,65
2024-03-13 01:10:00,4,7,10,6,0,6,4,33,1,0,1,1,0,73
2024-03-13 01:20:00,3,2,5,2,0,1,2,2,0,1,1,1,0,20
2024-03-13 01:30:00,3,1,3,1,4,1,5,1,2,2,2,3,0,28
2024-03-13 01:40:00,3,2,5,4,0,3,2,7,2,0,4,1,0,33
2024-03-13 01:50:00,4,4,4,7,1,0,2,0,1,3,3,3,0,32
2024-03-13 02:00:00,3,3,5,3,2,4,5,8,0,0,0,0,0,33
2024-03-13 02:10:00,3,3,4,3,1,3,2,10,0,1,1,1,0,32
2024-03-13 02:20:00,3,1,3,2,1,3,4,5,1,0,1,1,0,25
2024-03-13 02:30:00,1,1,1,1,0,0,0,0,1,1,2,2,0,10
2024-03-13 02:40:00,0,0,0,0,3,3,4,3,0,0,0,0,0,13
2024-03-13 02:50:00,2,2,4,4,0,0,0,0,0,1,1,1,0,15
2024-03-13 03:00:00,2,1,3,1,3,3,4,1,0,0,0,0,0,18
2024-03-13 03:10:00,2,2,2,2,0,3,3,4,2,0,2,2,0,24
2024-03-13 03:20:00,3,0,3,0,1,4,3,4,0,0,0,0,0,18
2024-03-13 03:30:00,3,4,3,5,2,3,3,5,0,0,0,0,0,28
2024-03-13 03:40:00,2,2,2,2,1,2,2,2,0,0,0,0,0,15
2024-03-13 03:50:00,4,0,4,1,0,0,0,0,0,1,0,1,0,11
2024-03-13 04:00:00,3,6,5,7,2,3,6,4,0,2,3,2,0,43
2024-03-13 04:10:00,3,2,3,3,1,1,2,1,0,2,2,2,0,22
2024-03-13 04:20:00,6,0,7,0,2,3,5,2,1,2,2,4,0,34
2024-03-13 04:30:00,1,3,3,4,3,5,4,4,2,2,4,4,0,39
2024-03-13 04:40:00,7,2,8,2,3,6,7,7,3,6,6,7,0,64
2024-03-13 04:50:00,6,0,4,0,6,9,7,7,3,5,5,11,0,63
2024-03-13 05:00:00,7,6,5,3,5,6,7,4,3,20,9,12,0,87
2024-03-13 05:10:00,13,6,10,6,4,10,3,8,3,9,8,10,0,90
2024-03-13 05:20:00,7,6,5,5,4,12,7,11,4,8,7,9,0,85
2024-03-13 05:30:00,26,10,12,6,7,10,17,8,11,21,12,19,0,159
2024-03-13 05:40:00,10,11,7,17,9,37,18,12,14,16,19,20,0,190
2024-03-13 05:50:00,19,10,11,9,4,16,14,15,7,14,19,11,2,151
2024-03-13 06:00:00,15,9,9,10,13,22,14,16,6,13,11,17,0,155
2024-03-13 06:10:00,21,23,14,20,16,19,16,18,16,23,10,21,0,217
2024-03-13 06:20:00,27,28,18,30,15,34,12,16,11,17,10,12,0,230
2024-03-13 06:30:00,35,30,17,19,9,35,19,22,18,18,11,11,0,244
2024-03-13 06:40:00,36,27,17,20,17,43,16,25,16,20,15,11,0,263
2024-03-13 06:50:00,43,34,10,22,13,43,11,26,18,24,11,17,0,272
2024-03-13 07:00:00,44,42,15,18,15,39,13,27,17,40,17,16,0,303
2024-03-13 07:10:00,44,45,22,23,23,58,18,30,17,31,13,14,0,338
2024-03-13 07:20:00,70,66,13,17,23,49,33,25,27,38,16,21,0,398
2024-03-13 07:30:00,78,64,14,17,18,66,16,33,28,29,13,15,0,391
2024-03-13 07:40:00,61,67,15,15,37,69,21,36,33,43,10,15,0,422
2024-03-13 07:50:00,67,67,23,20,26,54,21,29,30,46,20,18,0,421
2024-03-13 08:00:00,63,55,22,14,24,54,21,41,19,33,10,12,0,368
2024-03-13 08:10:00,60,56,17,22,20,40,19,28,25,36,16,15,1,355
2024-03-13 08:20:00,65,67,15,19,25,51,22,34,26,37,16,18,0,395
2024-03-13 08:30:00,77,65,19,20,20,45,18,33,26,50,7,16,1,397
2024-03-13 08:40:00,58,71,19,16,26,48,22,25,16,34,3,11,0,349
2024-03-13 08:50:00,67,56,19,16,19,41,16,24,19,26,7,18,1,329
2024-03-13 09:00:00,52,62,20,16,17,41,17,23,22,22,18,14,1,325
2024-03-13 09:10:00,55,53,22,14,21,43,16,27,21,29,36,16,0,353
2024-03-13 09:20:00,54,52,20,19,22,44,19,28,19,23,20,13,0,333
2024-03-13 09:30:00,57,76,27,19,36,48,22,24,15,18,11,15,1,369
2024-03-13 09:40:00,56,48,30,28,28,36,23,19,16,19,9,15,0,327
2024-03-13 09:50:00,61,60,28,33,28,34,24,22,15,15,9,13,0,342
2024-03-13 10:00:00,48,53,26,21,33,41,22,23,14,26,12,47,0,366
2024-03-13 10:10:00,46,62,23,32,22,31,14,18,19,17,16,21,2,323
2024-03-13 10:20:00,47,45,28,24,22,34,21,20,29,18,12,15,0,315
2024-03-13 10:30:00,55,64,23,32,18,48,15,26,18,22,15,19,0,355
2024-03-13 10:40:00,43,50,18,28,29,46,20,23,14,16,13,12,0,312
2024-03-13 10:50:00,49,52,31,25,22,44,18,27,12,23,10,13,0,326
2024-03-13 11:00:00,50,67,29,34,27,38,23,22,72,83,19,13,2,479
2024-03-13 11:10:00,52,59,26,32,23,38,15,16,40,72,19,18,1,411
2024-03-13 11:20:00,65,56,29,22,30,34,18,20,17,16,8,17,1,333
2024-03-13 11:30:00,52,50,26,23,25,31,15,21,15,23,13,12,1,307
2024-03-13 11:40:00,64,66,31,20,26,40,19,18,16,25,10,12,1,348
2024-03-13 11:50:00,64,44,26,23,24,37,16,27,13,16,10,40,1,341
2024-03-13 12:00:00,59,59,23,28,24,51,20,29,21,27,12,17,0,370
2024-03-13 12:10:00,61,68,30,31,27,47,17,17,26,21,18,17,0,380
2024-03-13 12:20:00,49,59,25,24,21,48,22,25,98,28,17,20,1,437
2024-03-13 12:30:00,47,51,27,28,37,55,22,27,14,37,9,15,0,369
2024-03-13 12:40:00,54,45,23,24,27,49,21,25,21,32,15,22,0,358
2024-03-13 12:50:00,52,59,27,27,43,33,28,24,23,21,16,14,0,367
2024-03-13 13:00:00,61,69,27,35,27,33,22,16,21,24,19,18,0,372
2024-03-13 13:10:00,66,80,28,27,26,39,22,22,21,30,13,18,2,394
2024-03-13 13:20:00,62,64,34,24,32,45,21,21,137,21,16,24,1,502
2024-03-13 13:30:00,54,60,31,30,28,41,23,20,11,24,12,18,0,352
2024-03-13 13:40:00,60,67,22,32,26,39,18,23,16,23,10,11,0,347
2024-03-13 13:50:00,69,49,31,33,23,41,17,22,24,28,15,10,0,362
2024-03-13 14:00:00,63,62,26,29,22,32,16,20,23,29,14,9,0,345
2024-03-13 14:10:00,69,59,39,31,18,37,17,19,68,29,16,22,0,424
2024-03-13 14:20:00,74,75,33,33,30,40,23,18,54,24,17,15,1,437
2024-03-13 14:30:00,64,58,29,29,25,38,16,24,22,33,9,17,0,364
2024-03-13 14:40:00,61,73,27,29,39,50,24,24,27,115,19,18,0,506
2024-03-13 14:50:00,68,61,31,33,34,44,24,19,23,34,18,21,3,413
2024-03-13 15:00:00,54,69,29,28,28,47,21,27,23,42,12,18,1,399
2024-03-13 15:10:00,85,73,24,41,27,58,26,40,23,35,17,21,0,470
2024-03-13 15:20:00,90,80,34,39,30,39,28,27,18,21,14,17,0,437
2024-03-13 15:30:00,82,70,32,32,36,49,31,40,23,27,15,12,1,450
2024-03-13 15:40:00,75,77,31,35,28,59,20,36,21,22,11,12,0,427
2024-03-13 15:50:00,88,84,41,44,33,57,27,42,22,38,13,18,1,508
2024-03-13 16:00:00,77,62,27,39,37,42,23,21,22,30,20,15,0,415
2024-03-13 16:10:00,94,78,33,36,30,44,24,28,22,27,10,14,0,440
2024-03-13 16:20:00,98,85,24,30,33,48,25,29,21,25,14,15,1,448
2024-03-13 16:30:00,93,92,21,40,22,53,18,39,27,36,20,20,1,482
2024-03-13 16:40:00,81,74,29,40,31,41,25,27,23,36,15,16,1,439
