datetime,V11Z,V21Z,D21Z,D41Z,D42Z,D43Z,V211Z,V81Z,V91Z,V44Z,V321Z,Total
2024-03-16 12:40:00,5,1,45,12,11,21,4,24,7,11,7,148
2024-03-16 12:50:00,6,0,51,8,9,14,3,27,8,16,10,152
2024-03-16 13:00:00,13,2,67,13,16,20,0,26,12,21,13,203
2024-03-16 13:10:00,6,2,45,11,12,17,0,30,13,17,11,164
2024-03-16 13:20:00,6,0,34,11,11,18,5,26,13,13,8,145
2024-03-16 13:30:00,4,0,39,7,10,19,4,20,25,19,11,158
2024-03-16 13:40:00,5,0,11,6,6,19,5,4,14,29,18,117
2024-03-16 13:50:00,3,0,16,16,21,16,5,1,23,21,17,139
2024-03-16 14:00:00,4,1,21,12,13,18,7,7,15,29,19,146
2024-03-16 14:10:00,3,1,15,16,20,21,6,1,11,31,35,160
2024-03-16 14:20:00,6,0,21,23,29,14,8,5,20,29,17,172
2024-03-16 14:30:00,7,1,24,24,27,15,7,14,16,20,50,205
2024-03-16 14:40:00,6,0,32,17,16,17,4,23,4,24,12,155
2024-03-16 14:50:00,6,0,49,17,23,22,7,30,10,28,21,213
2024-03-16 15:00:00,11,0,41,16,20,18,8,24,8,28,16,190
2024-03-16 15:10:00,9,0,39,7,8,18,5,24,2,17,8,137
2024-03-16 15:20:00,6,0,36,14,20,15,3,26,9,17,3,149
2024-03-16 15:30:00,1,1,49,9,8,12,3,34,6,7,7,137
2024-03-16 15:40:00,3,1,34,10,10,11,1,25,3,4,2,104
2024-03-16 15:50:00,4,0,38,9,9,14,3,33,1,9,7,127
2024-03-16 16:00:00,1,1,41,10,11,11,0,23,2,9,3,112
2024-03-16 16:10:00,3,0,38,13,15,12,3,24,4,3,4,119
2024-03-16 16:20:00,0,0,46,18,19,17,2,21,3,6,5,137
2024-03-16 16:30:00,3,1,32,12,14,13,0,21,9,2,1,108
2024-03-16 16:40:00,4,2,36,6,10,7,4,23,2,5,9,108
2024-03-16 16:50:00,4,1,45,6,6,8,0,22,5,7,6,110
2024-03-16 17:00:00,3,2,45,5,8,10,3,24,5,3,7,115
2024-03-16 17:10:00,5,0,42,18,20,16,3,25,7,3,5,144
2024-03-16 17:20:00,7,0,33,13,17,17,2,23,3,7,9,131
2024-03-16 17:30:00,23,7,32,30,37,12,4,25,9,12,13,204
2024-03-16 17:40:00,24,7,38,28,40,3,2,17,18,32,24,233
2024-03-16 17:50:00,14,0,2,24,26,5,3,23,12,20,23,152
2024-03-16 18:00:00,9,3,0,21,20,17,3,22,2,18,12,127
2024-03-16 18:10:00,12,0,15,14,15,14,3,27,9,20,13,142
2024-03-16 18:20:00,10,1,28,8,11,19,1,17,13,23,68,199
2024-03-16 18:30:00,5,2,29,11,11,23,2,27,6,9,11,136
