datetime,D20Z,D21Z,D22Z,V23Z,V24Z,D51Z,D52Z,D54Z,V55Z,V56Z,D80Z,D81Z,D82Z,V83Z,V84Z,V85Z,D110Z,D111Z,D112Z,V113Z,V114Z,V115Z,V116Z,V117Z,V118Z,Total
2024-03-09 09:30:00,3,7,33,3,26,428,0,28,33,0,10,60,1,23,5,5,0,65,38,39,55,11,11,70,35,989
2024-03-09 09:40:00,6,21,52,8,29,647,0,104,31,0,18,75,0,20,5,2,0,77,34,34,53,2,11,68,64,1361
2024-03-09 09:50:00,12,28,48,16,30,238,0,32,33,0,17,59,0,21,5,51,0,70,44,44,58,10,13,68,67,964
2024-03-09 10:00:00,8,27,69,11,28,336,0,40,33,0,12,49,1,21,6,7,0,74,40,35,59,5,15,77,70,1023
2024-03-09 10:10:00,12,24,31,7,14,46,0,15,32,0,15,58,0,14,6,10,0,81,38,32,44,9,16,70,53,627
2024-03-09 10:20:00,8,20,43,11,25,45,0,27,29,0,18,74,0,17,4,1,0,91,30,46,63,3,30,77,63,725
2024-03-09 10:30:00,9,27,45,11,26,50,1,29,31,0,16,66,1,21,6,59,0,80,36,35,57,21,26,76,53,782
2024-03-09 10:40:00,11,29,38,4,33,43,0,18,35,0,7,68,1,19,9,63,1,66,29,31,41,7,22,61,49,685
2024-03-09 10:50:00,3,53,60,12,38,38,0,24,23,0,21,65,0,15,8,14,0,85,35,37,52,19,18,75,49,744
2024-03-09 11:00:00,11,30,47,16,25,46,0,21,34,0,17,75,2,20,32,4,2,72,28,41,61,20,19,70,59,752
2024-03-09 11:10:00,8,31,39,4,25,397,0,23,22,0,16,84,0,17,17,6,0,74,28,39,59,28,14,75,60,1066
2024-03-09 11:20:00,9,29,48,15,29,151,0,25,40,0,14,69,0,17,12,1,0,82,24,44,50,7,20,83,70,839
2024-03-09 11:30:00,11,27,57,3,30,44,0,42,36,0,20,61,0,21,11,3,1,82,32,40,58,19,14,80,54,746
2024-03-09 11:40:00,12,26,50,13,28,423,0,54,30,0,16,76,0,16,8,4,0,85,31,37,56,16,20,67,55,1123
2024-03-09 11:50:00,11,48,74,13,42,485,0,47,32,0,23,69,0,17,8,4,1,84,36,42,53,12,19,78,81,1279
2024-03-09 12:00:00,21,46,50,12,35,451,0,141,28,0,29,79,4,21,11,1,1,76,38,35,50,1,25,64,49,1268
2024-03-09 12:10:00,15,43,44,16,40,602,0,41,40,0,19,66,0,14,9,6,1,73,36,36,54,9,17,74,55,1310
2024-03-09 12:20:00,12,43,60,8,33,44,0,30,35,0,17,70,0,20,5,6,0,84,34,37,58,7,19,72,47,741
2024-03-09 12:30:00,10,43,52,8,25,57,0,35,34,0,18,70,0,18,216,17,0,88,34,41,61,7,22,78,57,991
2024-03-09 12:40:00,11,27,50,4,25,56,0,37,41,0,23,72,1,21,0,5,0,103,39,33,46,6,17,76,52,745
2024-03-09 12:50:00,8,29,54,5,22,60,0,35,39,0,10,75,2,17,0,11,3,85,43,40,49,4,25,66,58,740
2024-03-09 13:00:00,16,39,47,13,28,53,0,30,32,0,23,76,0,22,3,5,4,100,32,41,46,16,22,87,52,787
2024-03-09 13:10:00,7,22,57,6,36,257,0,36,35,0,19,83,0,16,13,1,3,70,35,34,53,13,15,70,54,935
2024-03-09 13:20:00,10,43,51,10,31,491,0,56,43,0,25,70,0,21,6,1,0,102,47,35,49,8,21,82,59,1261
2024-03-09 13:30:00,11,32,47,13,28,134,0,228,53,0,21,68,0,15,13,4,0,104,34,38,54,4,16,77,58,1052
2024-03-09 13:40:00,12,36,59,9,22,413,0,29,36,0,21,66,2,15,3,2,0,107,41,39,55,2,21,82,56,1128
2024-03-09 13:50:00,11,41,59,20,34,220,0,36,43,0,17,67,0,19,5,11,0,111,30,38,55,9,16,93,52,987
2024-03-09 14:00:00,10,40,61,17,43,372,0,60,39,0,8,84,0,18,7,11,3,91,52,37,58,8,19,73,63,1174
2024-03-09 14:10:00,9,40,49,15,29,63,0,53,59,0,11,74,0,20,6,6,0,114,47,27,59,7,22,75,60,845
2024-03-09 14:20:00,9,39,53,18,36,61,0,38,41,0,13,69,0,19,8,11,3,88,47,45,57,8,17,80,47,807
2024-03-09 14:30:00,12,34,52,16,37,67,0,41,53,0,14,71,0,15,12,5,1,82,35,37,54,8,12,82,70,810
2024-03-09 14:40:00,8,36,57,21,39,64,0,44,39,0,23,99,0,17,7,6,2,115,44,28,52,21,19,81,55,877
2024-03-09 14:50:00,12,32,48,14,36,44,0,28,31,0,11,78,0,16,11,6,2,88,30,36,45,40,15,80,57,760
2024-03-09 15:00:00,9,32,49,13,29,51,0,26,39,0,15,72,5,19,7,3,0,73,31,49,50,18,14,76,39,719
2024-03-09 15:10:00,6,27,48,14,35,586,0,179,35,0,16,73,0,22,11,3,0,92,42,28,38,125,11,62,46,1499
2024-03-09 15:20:00,3,28,49,11,27,312,0,32,35,0,17,74,0,16,6,5,0,98,36,38,53,122,12,68,46,1088
2024-03-09 15:30:00,7,36,41,15,26,359,0,41,40,0,15,55,0,18,7,3,1,91,41,35,45,137,19,73,37,1142
2024-03-09 15:40:00,4,30,47,14,21,150,0,41,51,0,12,38,0,12,5,5,0,157,47,33,48,84,14,68,47,928
2024-03-09 15:50:00,7,31,49,13,25,44,0,25,35,0,23,73,0,14,3,1,0,105,35,34,46,316,12,81,42,1014
2024-03-09 16:00:00,6,28,57,8,30,47,0,28,34,0,20,62,0,13,6,5,0,77,36,24,45,309,17,60,50,962
2024-03-09 16:10:00,7,30,53,15,33,38,0,23,32,0,19,55,0,18,10,3,1,90,42,33,38,339,16,64,48,1007
2024-03-09 16:20:00,10,28,51,8,25,65,0,42,45,0,16,57,0,17,7,4,1,86,31,32,45,259,15,79,48,971
2024-03-09 16:30:00,7,28,41,9,27,136,0,21,39,0,17,59,0,18,12,1,2,84,37,35,45,351,13,74,41,1097
2024-03-09 16:40:00,8,32,39,11,22,477,0,303,34,0,22,76,0,12,7,3,0,88,35,32,39,213,9,65,33,1560
2024-03-09 16:50:00,8,17,46,7,28,57,0,31,36,0,18,66,0,13,6,7,2,96,43,33,61,141,10,70,49,845
2024-03-09 17:00:00,15,30,46,9,36,625,0,101,31,0,7,46,0,23,4,1,0,75,29,28,34,57,9,65,37,1308
2024-03-09 17:10:00,11,28,43,11,34,335,2,38,31,0,18,67,0,17,14,3,1,78,33,32,47,80,16,70,37,1046
2024-03-09 17:20:00,11,29,54,17,31,210,0,27,34,0,17,64,2,15,7,3,0,96,37,35,41,166,18,81,43,1038
2024-03-09 17:30:00,12,24,34,8,21,96,0,37,39,0,19,60,1,17,7,2,1,127,21,32,41,175,10,73,40,897
2024-03-09 17:40:00,10,30,43,13,39,48,0,24,28,0,13,59,0,15,12,6,0,108,30,31,37,93,9,79,47,774
2024-03-09 17:50:00,13,38,46,24,42,47,0,25,38,0,21,76,0,18,8,3,3,85,23,29,36,96,19,68,40,798
2024-03-09 18:00:00,5,25,41,16,30,44,0,27,36,0,11,58,0,15,8,2,0,85,35,42,36,87,13,70,50,736
2024-03-09 18:10:00,10,25,43,13,37,222,0,17,26,0,17,70,0,20,7,3,0,90,31,50,41,35,17,69,41,884
2024-03-09 18:20:00,7,28,29,15,31,325,0,58,38,0,18,52,0,15,2,6,1,108,29,39,38,36,25,71,34,1005
2024-03-09 18:30:00,2,22,34,9,9,545,0,258,33,0,18,70,0,26,23,23,0,82,31,35,43,2,8,74,43,1390
2024-03-09 18:40:00,7,29,48,1,1,88,0,144,26,0,18,58,0,25,6,42,1,102,43,46,39,25,10,110,62,931
2024-03-09 18:50:00,8,44,55,2,3,168,0,34,26,1,11,47,0,36,10,28,0,80,46,54,27,25,18,93,62,878
2024-03-09 19:00:00,5,27,44,1,1,682,0,102,28,0,14,55,0,17,11,39,1,95,37,36,42,13,14,105,45,1414
2024-03-09 19:10:00,7,26,42,0,2,52,0,42,32,0,5,47,0,21,14,41,0,83,31,27,38,50,11,81,48,700
2024-03-09 19:20:00,8,32,44,5,1,31,0,20,25,0,11,56,0,21,19,38,1,56,28,44,26,53,12,76,46,653
2024-03-09 19:30:00,6,15,33,0,1,32,0,18,22,0,14,53,0,21,12,35,0,82,34,42,31,24,11,95,45,626
2024-03-09 19:40:00,5,25,38,2,5,20,0,10,17,0,10,44,0,35,6,40,0,78,33,40,34,88,10,83,44,667
2024-03-09 19:50:00,3,13,31,2,1,18,0,12,20,0,10,38,0,29,4,38,1,71,30,41,34,58,4,85,35,578
2024-03-09 20:00:00,8,17,34,3,0,32,0,21,24,0,12,46,1,36,11,41,1,59,24,33,31,43,7,80,39,603
2024-03-09 20:10:00,2,15,31,0,0,29,0,17,21,0,8,41,0,23,3,30,0,61,20,36,30,66,6,69,32,540
2024-03-09 20:20:00,2,22,34,1,0,27,0,11,20,0,9,50,10,26,13,40,0,44,18,55,30,59,8,65,37,581
2024-03-09 20:30:00,2,10,31,1,0,319,0,7,12,0,7,40,0,34,7,34,1,61,20,37,32,63,6,66,43,833
2024-03-09 20:40:00,2,12,22,4,0,44,0,77,16,0,6,40,0,24,4,41,1,43,20,40,29,111,3,59,28,626
2024-03-09 20:50:00,1,8,25,1,0,302,0,121,22,0,7,25,1,30,3,34,0,39,14,32,24,84,2,45,29,849
2024-03-09 21:00:00,5,13,26,2,0,394,0,16,25,0,6,39,1,26,3,34,0,46,22,34,28,73,4,59,28,884
2024-03-09 21:10:00,0,9,23,4,0,361,0,199,12,0,9,37,0,22,6,26,0,34,22,40,27,69,1,45,28,974
2024-03-09 21:20:00,0,11,31,2,2,40,0,17,14,0,10,32,1,35,7,35,0,41,20,39,30,52,6,45,32,502
2024-03-09 21:30:00,3,11,28,0,4,83,0,26,19,0,5,34,1,28,6,31,1,48,27,32,28,78,5,64,27,589
2024-03-09 21:40:00,4,13,20,0,0,176,0,11,17,0,8,27,0,24,3,30,0,56,21,36,24,69,4,52,22,617
2024-03-09 21:50:00,2,10,20,3,2,81,0,8,16,3,7,32,0,20,7,31,0,46,19,36,21,57,2,59,18,500
2024-03-09 22:00:00,1,10,20,2,0,19,0,10,13,0,7,32,0,30,8,26,0,39,15,39,23,54,2,56,23,429
2024-03-09 22:10:00,2,12,20,1,0,17,0,5,13,0,7,28,0,23,6,32,2,49,16,39,24,113,8,63,21,501
2024-03-09 22:20:00,5,14,26,1,2,15,0,9,14,0,4,24,0,21,5,25,0,40,17,40,32,60,6,50,24,434
2024-03-09 22:30:00,2,9,18,1,2,19,0,13,15,0,1,21,0,16,7,27,0,44,21,29,22,36,5,49,20,377
2024-03-09 22:40:00,0,6,19,0,2,37,0,19,27,0,3,29,1,27,8,33,0,56,21,43,32,1,3,64,26,457
2024-03-09 22:50:00,2,8,26,1,0,28,0,17,21,0,10,21,0,22,3,33,0,43,29,49,31,2,2,58,37,443
2024-03-09 23:00:00,6,25,19,0,2,181,0,17,15,0,6,37,0,26,9,37,0,43,17,37,27,2,6,53,16,581
2024-03-09 23:10:00,2,13,16,0,0,247,0,28,15,0,6,31,0,29,6,38,0,38,16,34,23,3,3,51,13,612
2024-03-09 23:20:00,3,4,18,2,1,27,0,13,16,0,9,31,0,25,2,23,0,38,16,41,25,0,0,58,23,375
2024-03-09 23:30:00,1,7,13,0,2,167,0,11,14,0,3,14,0,18,3,29,0,33,14,37,23,0,3,45,20,457
2024-03-09 23:40:00,0,4,21,2,0,251,0,30,8,0,5,21,0,26,2,17,0,32,18,39,28,1,3,45,33,586
2024-03-09 23:50:00,4,8,15,0,0,17,0,31,8,0,6,21,0,17,3,25,0,25,15,38,24,2,3,34,21,317
2024-03-10 00:00:00,1,7,14,0,0,87,0,27,8,0,3,13,0,17,3,18,0,36,16,33,25,1,4,39,16,368
2024-03-10 00:10:00,3,10,20,2,0,90,0,4,7,0,1,18,1,15,1,17,0,27,9,33,17,0,2,35,19,331
2024-03-10 00:20:00,0,5,15,0,0,36,0,69,8,0,6,21,2,23,4,27,0,27,15,34,19,0,1,35,16,363
2024-03-10 00:30:00,0,4,15,0,0,5,0,4,5,0,1,11,0,18,2,16,1,26,14,32,27,1,2,37,15,236
2024-03-10 00:40:00,0,8,17,2,0,9,0,6,9,0,3,10,0,10,2,23,0,21,13,32,22,0,6,30,25,248
2024-03-10 00:50:00,0,3,11,1,0,14,0,8,11,0,1,10,0,15,2,23,0,16,7,25,13,3,0,20,19,202
2024-03-10 01:00:00,0,0,7,0,0,68,0,4,12,0,0,7,0,8,0,13,2,19,8,23,14,0,0,23,12,220
2024-03-10 01:10:00,0,2,8,1,0,739,0,7,10,0,2,5,0,7,0,8,0,13,11,21,14,0,1,18,12,879
2024-03-10 01:20:00,0,2,8,0,0,1414,0,18,8,0,1,8,0,11,1,16,0,17,4,20,8,0,0,23,10,1569
2024-03-10 01:30:00,0,2,8,0,1,909,0,48,9,0,3,16,0,17,4,16,0,15,8,20,15,1,2,21,10,1125
2024-03-10 01:40:00,0,3,8,0,0,475,0,7,9,0,3,7,0,9,3,13,0,9,5,14,15,2,2,15,11,610
2024-03-10 01:50:00,0,2,6,1,0,6,0,4,6,0,4,10,0,18,0,16,0,12,6,14,10,0,0,16,6,137
2024-03-10 02:00:00,0,12,9,0,0,4,0,3,4,0,2,9,0,11,3,9,0,10,5,12,12,0,0,13,10,128
2024-03-10 02:10:00,1,11,39,0,0,407,0,0,2,0,1,7,0,12,6,12,0,7,5,13,9,0,0,11,7,550
2024-03-10 02:20:00,0,2,8,0,0,580,0,2,3,0,2,8,0,7,4,12,0,16,9,21,13,0,1,24,13,725
2024-03-10 02:30:00,0,2,8,2,0,1243,0,3,4,0,4,14,0,21,1,20,0,12,6,16,5,0,1,17,7,1386
2024-03-10 02:40:00,0,0,5,0,0,605,0,1,1,0,1,8,0,10,4,13,0,11,9,12,12,0,0,15,8,715
2024-03-10 02:50:00,1,1,5,0,0,2,0,1,2,0,1,4,1,5,1,3,0,7,4,10,7,0,0,12,6,73
2024-03-10 03:00:00,0,1,2,0,0,3,0,3,3,0,1,6,0,8,1,10,0,13,9,13,10,0,0,17,6,106
2024-03-10 03:10:00,1,0,5,0,1,604,0,0,3,0,3,5,0,8,3,10,0,7,3,11,6,1,1,13,6,691
2024-03-10 03:20:00,0,1,5,2,0,1483,0,4,4,0,1,4,0,6,0,3,0,6,1,6,2,0,0,5,4,1537
2024-03-10 03:30:00,0,1,6,1,0,492,0,3,3,0,1,5,0,9,0,11,0,6,3,8,9,0,1,9,5,573
2024-03-10 03:40:00,0,0,3,0,0,2,0,1,2,0,2,9,0,8,2,9,0,5,4,8,6,0,0,8,3,72
2024-03-10 03:50:00,0,0,0,0,0,3,0,2,2,0,0,5,1,11,0,5,0,4,1,4,3,0,0,4,0,45
2024-03-10 04:00:00,0,0,4,0,0,768,0,25,3,0,1,4,0,3,0,4,0,0,2,2,4,0,1,0,4,825
2024-03-10 04:10:00,0,0,2,0,0,1441,0,1,3,0,1,7,0,9,1,9,0,6,3,9,6,0,0,9,2,1509
2024-03-10 04:20:00,0,0,1,0,0,410,0,2,3,0,0,5,0,4,0,10,0,7,3,7,5,0,0,9,1,467
2024-03-10 04:30:00,0,1,2,0,0,6,0,3,6,0,2,7,0,8,0,9,0,1,3,5,3,0,0,3,5,64
2024-03-10 04:40:00,0,1,1,0,0,322,0,2,5,0,1,4,0,5,1,7,0,4,2,5,3,0,1,5,1,370
2024-03-10 04:50:00,0,0,4,0,0,923,0,2,4,0,0,7,0,11,0,4,0,2,3,4,3,0,0,3,6,976
2024-03-10 05:00:00,0,1,5,0,0,555,0,2,3,0,1,4,0,6,0,6,0,5,3,9,7,1,0,7,3,618
2024-03-10 05:10:00,0,0,6,0,0,6,0,2,6,0,3,10,0,12,1,7,0,3,4,11,8,0,0,6,7,92
2024-03-10 05:20:00,0,2,6,0,0,4,0,3,4,0,1,5,0,8,0,9,0,4,2,8,4,0,1,6,6,73
2024-03-10 05:30:00,0,1,2,0,0,307,0,4,7,0,0,4,0,8,1,9,1,5,2,7,4,0,0,8,3,373
2024-03-10 05:40:00,1,1,7,0,0,455,0,2,5,0,2,9,0,10,1,14,0,9,5,15,11,0,0,11,9,567
2024-03-10 05:50:00,2,2,5,0,0,605,0,1,1,0,2,8,0,10,0,13,0,11,6,17,10,2,1,15,5,716
2024-03-10 06:00:00,2,2,2,0,0,5,0,3,6,0,2,11,0,14,1,12,0,13,7,10,12,30,1,13,5,151
2024-03-10 06:10:00,1,4,12,0,1,4,0,3,4,0,1,4,0,5,2,8,0,2,6,11,13,129,2,4,14,230
2024-03-10 06:20:00,1,4,3,0,0,703,0,4,4,0,3,9,0,13,0,12,0,4,3,8,7,151,3,5,5,942
2024-03-10 06:30:00,0,1,4,0,0,794,0,2,3,0,1,7,0,7,1,14,0,12,5,15,7,51,0,12,6,942
2024-03-10 06:40:00,1,2,4,1,0,310,0,2,3,0,0,5,0,5,0,3,0,3,7,7,5,93,0,5,5,461
2024-03-10 06:50:00,1,2,6,2,7,8,0,7,8,0,4,8,0,8,1,2,0,9,3,11,8,277,1,8,7,388
2024-03-10 07:00:00,0,0,4,0,2,248,0,0,2,0,1,5,0,6,0,3,0,8,5,10,8,376,0,6,5,689
2024-03-10 07:10:00,0,3,3,0,2,1002,0,0,0,0,4,10,0,10,1,1,0,7,2,7,3,268,0,7,2,1332
2024-03-10 07:20:00,1,4,13,1,7,548,0,1,4,0,3,8,0,7,0,4,0,9,8,8,11,263,1,8,14,923
2024-03-10 07:30:00,0,0,7,0,3,79,0,2,8,0,2,10,0,9,1,0,0,12,5,9,14,270,0,13,7,451
2024-03-10 07:40:00,0,3,7,0,8,7,0,3,5,0,6,14,0,11,3,0,0,13,8,11,11,152,0,14,7,283
2024-03-10 07:50:00,0,4,4,0,7,251,0,2,9,0,2,6,0,6,0,0,0,13,8,14,10,242,1,14,6,599
2024-03-10 08:00:00,0,1,5,0,5,973,0,8,7,0,7,16,0,14,2,0,0,10,7,11,9,53,0,12,5,1145
2024-03-10 08:10:00,1,2,9,2,11,459,0,8,13,0,8,15,0,12,2,0,0,19,6,16,11,25,1,22,6,648
2024-03-10 08:20:00,0,0,12,0,11,9,0,5,8,0,4,13,0,13,2,1,0,17,13,16,17,4,0,19,12,176
2024-03-10 08:30:00,1,3,12,1,14,12,0,4,12,0,3,17,0,15,2,0,1,18,7,14,16,12,2,20,10,196
2024-03-10 08:40:00,0,6,10,2,9,563,0,6,7,0,5,22,0,16,4,0,0,28,9,27,14,116,1,29,9,883
2024-03-10 08:50:00,2,6,12,1,7,672,0,18,19,0,7,25,3,15,2,1,0,19,6,17,15,409,0,21,8,1285
2024-03-10 09:00:00,0,4,11,0,4,574,0,11,16,0,3,24,0,11,1,2,0,29,14,22,19,208,2,27,10,992
2024-03-10 09:10:00,1,6,17,1,11,19,0,9,16,0,6,33,3,18,3,3,0,26,9,20,20,291,0,30,16,558
2024-03-10 09:20:00,1,3,12,3,12,13,0,4,11,0,4,26,0,18,4,1,0,36,9,31,18,398,2,35,9,650
2024-03-10 09:30:00,1,8,13,7,18,584,0,21,18,0,10,28,0,16,4,1,0,42,20,28,30,217,1,44,13,1124
2024-03-10 09:40:00,8,18,18,11,12,751,0,12,20,0,17,34,0,18,3,6,0,44,23,25,26,125,7,46,21,1245
2024-03-10 09:50:00,3,10,29,2,28,430,0,15,22,0,9,37,0,17,1,0,0,53,13,38,33,185,8,51,25,1009
2024-03-10 10:00:00,2,11,31,4,26,22,0,12,20,0,7,32,0,18,5,1,0,56,27,34,38,297,2,57,30,732
2024-03-10 10:10:00,3,13,20,7,19,29,0,14,20,0,10,29,0,17,3,4,0,58,20,32,27,112,4,52,21,514
2024-03-10 10:20:00,0,8,22,2,14,33,0,17,23,0,10,41,0,21,4,2,0,54,25,36,33,155,4,51,23,578
2024-03-10 10:30:00,4,15,27,8,20,103,0,21,28,0,8,37,1,16,4,3,1,44,17,26,25,201,5,47,23,684
2024-03-10 10:40:00,5,23,27,11,28,238,0,21,24,0,15,44,0,15,7,3,1,61,27,34,29,26,8,54,32,733
2024-03-10 10:50:00,8,19,27,8,21,666,0,75,26,0,11,48,0,15,2,2,0,51,18,33,27,83,8,51,28,1227
2024-03-10 11:00:00,1,23,30,6,28,781,0,16,21,0,23,58,7,20,9,2,1,69,26,34,34,42,7,59,27,1324
2024-03-10 11:10:00,0,11,39,7,18,25,0,16,16,0,16,62,0,16,12,1,0,61,22,30,30,86,2,56,35,561
2024-03-10 11:20:00,4,19,27,13,16,37,0,14,26,0,16,45,0,13,2,2,0,61,20,31,35,182,8,57,25,653
2024-03-10 11:30:00,3,15,31,8,32,28,0,10,25,0,6,30,0,15,1,2,0,61,22,32,33,253,5,57,31,700
2024-03-10 11:40:00,5,20,25,11,26,63,0,14,23,0,14,40,0,12,5,3,2,71,33,35,30,137,7,74,27,677
2024-03-10 11:50:00,3,21,35,14,26,444,2,28,21,0,14,51,4,23,4,2,2,73,26,42,34,139,12,66,29,1115
2024-03-10 12:00:00,9,20,31,15,24,408,0,50,27,0,11,39,0,20,7,2,2,60,18,37,31,315,7,58,28,1219
2024-03-10 12:10:00,5,19,29,9,33,606,0,28,24,0,17,50,0,12,5,0,0,90,26,29,35,505,5,59,38,1624
2024-03-10 12:20:00,4,21,25,14,29,245,0,38,27,0,25,66,0,12,13,1,1,69,20,28,27,299,9,59,19,1051
2024-03-10 12:30:00,5,16,39,7,30,43,0,17,33,0,15,65,0,14,3,5,1,67,26,33,36,247,7,64,34,807
2024-03-10 12:40:00,3,26,36,14,29,28,0,13,25,0,16,52,0,13,6,5,2,92,37,35,44,221,7,71,39,814
2024-03-10 12:50:00,4,14,47,6,43,38,0,18,32,0,18,50,0,20,4,3,0,77,31,45,41,237,6,76,40,850
2024-03-10 13:00:00,9,32,35,13,25,41,0,20,26,0,18,47,1,14,6,4,0,73,20,40,36,279,10,78,28,855
2024-03-10 13:10:00,8,21,33,8,31,361,0,70,28,0,9,65,1,15,5,8,2,84,31,36,47,377,15,68,37,1360
2024-03-10 13:20:00,5,25,31,7,19,461,0,56,30,0,10,49,2,20,8,3,0,81,26,35,35,344,14,72,31,1364
2024-03-10 13:30:00,7,25,29,8,17,404,0,42,34,0,17,53,0,14,2,3,0,90,34,24,37,249,5,70,26,1190
2024-03-10 13:40:00,3,12,35,7,16,238,0,25,35,0,25,72,0,11,9,6,1,70,32,30,34,158,5,70,35,929
2024-03-10 13:50:00,5,19,42,4,29,46,1,25,26,0,14,59,0,21,8,2,0,88,40,28,47,427,9,69,45,1054
2024-03-10 14:00:00,7,31,39,16,35,24,0,10,19,0,13,49,3,14,5,0,0,74,25,37,38,314,17,67,37,874
2024-03-10 14:10:00,10,29,50,20,36,40,0,19,30,0,17,65,0,16,12,2,1,72,36,31,41,210,15,63,46,861
2024-03-10 14:20:00,4,30,40,17,31,142,0,28,33,0,14,62,1,19,10,3,2,68,22,26,36,82,10,53,34,767
2024-03-10 14:30:00,8,28,34,14,32,209,0,69,35,0,12,52,0,17,9,1,1,82,34,38,39,151,12,72,34,983
2024-03-10 14:40:00,8,25,45,17,34,224,0,30,23,0,17,59,0,20,6,8,1,82,36,40,47,38,10,63,41,874
2024-03-10 14:50:00,5,22,45,11,43,107,0,25,27,0,14,54,2,17,5,3,2,96,38,41,41,32,11,80,43,764
2024-03-10 15:00:00,6,24,47,8,32,35,0,18,26,0,12,61,0,16,3,8,0,88,36,32,48,19,9,72,40,640
2024-03-10 15:10:00,8,20,39,15,31,44,0,23,28,0,16,64,0,17,8,2,2,71,27,29,45,24,11,66,37,627
2024-03-10 15:20:00,11,34,22,19,26,37,0,21,31,0,14,57,0,18,6,2,1,78,30,28,29,21,5,70,22,582
2024-03-10 15:30:00,8,28,42,9,31,334,0,93,32,0,15,63,1,17,8,6,1,78,32,33,35,51,14,72,36,1039
2024-03-10 15:40:00,5,25,47,10,32,416,0,38,41,0,14,62,0,13,14,2,0,80,43,36,45,50,11,79,40,1103
2024-03-10 15:50:00,5,23,45,16,35,445,0,38,33,0,13,45,0,16,13,4,0,83,29,35,48,42,5,67,48,1088
2024-03-10 16:00:00,7,24,43,8,30,518,0,16,21,0,17,68,1,11,9,2,0,67,32,33,38,11,13,68,37,1074
2024-03-10 16:10:00,5,21,28,6,34,134,0,22,31,0,10,48,0,17,7,4,0,59,27,33,30,6,3,53,28,606
2024-03-10 16:20:00,7,24,35,11,35,343,0,20,25,0,20,65,0,18,10,0,0,58,24,26,39,1,7,58,29,855
2024-03-10 16:30:00,11,30,36,16,40,34,0,15,31,0,15,55,0,17,7,4,1,109,19,29,35,6,17,77,34,638
2024-03-10 16:40:00,3,18,30,8,26,37,0,18,29,0,14,71,0,11,8,4,0,92,28,32,40,5,4,70,29,577
2024-03-10 16:50:00,6,20,38,8,28,31,0,20,29,0,11,56,0,17,8,3,0,80,27,32,40,3,9,67,41,574
2024-03-10 17:00:00,8,26,39,7,24,48,0,23,27,0,17,54,3,16,6,1,0,70,27,36,39,1,6,66,39,583
2024-03-10 17:10:00,5,24,37,9,32,38,0,17,25,0,20,75,0,15,4,0,0,88,32,35,48,1,13,78,44,640
2024-03-10 17:20:00,2,25,42,9,34,35,0,22,22,0,20,74,6,21,11,5,0,105,30,31,40,3,9,68,32,646
2024-03-10 17:30:00,4,17,48,8,39,25,0,11,21,0,10,60,0,25,16,4,0,90,30,38,41,3,12,81,49,632
2024-03-10 17:40:00,9,33,35,21,34,31,0,16,28,0,18,62,0,15,7,4,2,87,41,33,44,0,13,73,38,644
2024-03-10 17:50:00,3,22,41,10,34,250,0,20,21,0,14,51,0,19,16,4,0,89,34,34,41,5,5,75,35,823
2024-03-10 18:00:00,6,31,41,13,36,431,0,33,37,0,11,65,1,16,17,3,3,91,40,38,45,3,13,85,39,1098
2024-03-10 18:10:00,7,25,36,10,31,27,0,62,18,0,16,58,5,16,12,5,0,110,33,45,37,0,13,77,34,677
2024-03-10 18:20:00,7,20,29,12,35,903,0,73,29,0,6,35,0,21,12,20,0,68,22,30,41,0,9,59,37,1468
2024-03-10 18:30:00,5,18,32,0,6,506,0,19,24,0,8,56,3,21,23,42,0,75,20,36,31,1,4,77,32,1039
2024-03-10 18:40:00,4,21,37,1,0,507,0,31,26,0,10,45,99,33,12,52,0,75,38,47,35,5,6,89,39,1212
2024-03-10 18:50:00,8,18,44,0,1,385,0,96,22,0,6,39,1,28,11,32,0,71,39,44,41,0,14,80,56,1036
2024-03-10 19:00:00,3,22,32,4,0,358,0,129,22,0,11,41,3,34,9,35,1,68,29,37,39,2,6,81,38,1004
2024-03-10 19:10:00,2,15,36,0,2,38,0,121,18,0,4,38,0,32,11,26,0,68,28,42,36,2,11,74,39,643
2024-03-10 19:20:00,2,14,27,0,0,26,0,16,22,0,12,49,0,29,17,56,0,72,22,44,25,3,5,80,26,547
2024-03-10 19:30:00,5,22,32,5,3,16,0,6,13,0,5,41,0,26,5,47,2,54,25,45,28,0,6,69,38,493
2024-03-10 19:40:00,7,22,26,5,1,24,0,13,21,0,5,34,0,34,17,42,0,65,29,42,31,4,10,79,29,540
2024-03-10 19:50:00,5,14,34,5,0,28,0,16,26,0,5,40,0,35,11,39,0,50,17,38,32,0,6,62,33,496
2024-03-10 20:00:00,3,11,29,2,0,29,0,21,27,0,3,32,5,20,11,36,1,47,30,34,33,1,4,63,31,473
2024-03-10 20:10:00,2,15,38,5,1,324,0,18,22,0,5,38,0,26,8,30,1,73,32,47,37,1,6,82,47,858
2024-03-10 20:20:00,3,12,31,0,0,197,0,28,22,0,4,33,0,32,11,32,1,48,14,31,25,2,3,57,22,608
2024-03-10 20:30:00,4,15,29,4,6,835,0,13,12,0,7,38,0,39,9,39,0,58,24,38,31,2,7,69,33,1312
2024-03-10 20:40:00,4,10,23,2,0,378,0,10,19,0,9,35,0,20,8,39,0,53,19,30,25,3,6,69,26,788
