datetime,D21Z,D22Z,D23Z,V24Z,V25Z,V26Z,D81Z,V82Z,D91Z,V92Z,D111Z,D112Z,V113Z,V114Z,Total
2024-03-03 06:00:00,2,6,1,0,6,1,1,1,0,1,0,1,0,1,21
2024-03-03 06:10:00,0,4,0,0,3,1,4,3,1,1,0,1,3,5,26
2024-03-03 06:20:00,0,5,1,0,4,1,5,5,0,0,0,7,5,7,40
2024-03-03 06:30:00,1,6,1,1,6,0,4,4,1,0,1,4,5,6,40
2024-03-03 06:40:00,0,1,1,0,1,1,4,4,1,0,1,0,3,2,19
2024-03-03 06:50:00,0,5,1,0,5,1,6,6,1,1,1,1,3,3,34
2024-03-03 07:00:00,0,3,0,0,3,0,8,8,2,2,1,1,3,2,33
2024-03-03 07:10:00,0,6,1,0,6,1,6,6,0,0,1,1,6,5,39
2024-03-03 07:20:00,0,6,4,0,7,4,3,5,2,3,0,3,2,3,42
2024-03-03 07:30:00,1,5,0,1,5,0,8,9,1,1,1,2,5,6,45
2024-03-03 07:40:00,1,5,1,1,5,1,8,8,0,0,0,3,4,6,43
2024-03-03 07:50:00,2,9,3,2,8,1,7,6,1,3,2,9,7,6,66
2024-03-03 08:00:00,0,8,0,0,8,0,13,10,1,0,1,4,6,6,57
2024-03-03 08:10:00,0,4,0,1,4,0,9,10,2,1,1,2,1,2,37
2024-03-03 08:20:00,0,12,3,0,10,3,12,13,0,0,3,2,3,2,63
2024-03-03 08:30:00,0,8,2,0,7,1,12,9,3,3,5,4,8,5,67
2024-03-03 08:40:00,2,13,1,2,11,1,27,16,2,2,4,2,5,3,91
2024-03-03 08:50:00,0,19,1,1,15,1,26,19,5,6,3,4,6,4,110
2024-03-03 09:00:00,1,11,3,1,11,2,20,16,2,4,7,5,9,7,99
2024-03-03 09:10:00,0,24,0,1,18,0,17,10,4,4,4,8,6,9,105
2024-03-03 09:20:00,3,19,3,4,14,2,34,24,4,4,3,8,7,7,136
2024-03-03 09:30:00,4,40,4,2,19,3,34,19,6,4,5,7,9,8,164
2024-03-03 09:40:00,2,31,1,1,15,2,51,25,11,10,6,7,9,7,178
2024-03-03 09:50:00,0,39,5,1,15,4,22,18,5,6,5,8,8,10,146
2024-03-03 10:00:00,3,34,2,3,20,2,49,21,5,6,5,6,5,8,169
2024-03-03 10:10:00,3,28,2,3,21,3,33,27,6,6,7,5,9,5,158
2024-03-03 10:20:00,3,27,5,5,17,3,44,27,3,3,8,9,10,10,174
2024-03-03 10:30:00,2,36,2,2,24,2,30,23,6,8,5,9,7,14,170
2024-03-03 10:40:00,0,26,0,3,15,0,37,21,5,6,9,12,16,11,161
2024-03-03 10:50:00,3,46,7,2,14,3,39,18,9,5,8,14,9,12,189
2024-03-03 11:00:00,4,30,2,6,13,2,49,20,7,9,10,8,13,9,182
2024-03-03 11:10:00,3,48,4,3,30,3,36,18,3,4,10,17,13,14,206
2024-03-03 11:20:00,3,54,4,0,16,4,39,24,4,3,15,10,14,10,200
2024-03-03 11:30:00,4,46,4,6,25,4,37,24,3,4,2,12,8,7,186
2024-03-03 11:40:00,2,57,4,2,16,3,60,22,5,6,16,11,14,8,226
2024-03-03 11:50:00,1,48,7,3,17,7,18,20,4,4,17,21,19,17,203
2024-03-03 12:00:00,4,86,3,2,15,3,50,31,4,3,13,14,13,12,253
2024-03-03 12:10:00,4,48,1,4,21,0,44,23,2,4,17,14,14,15,211
2024-03-03 12:20:00,5,69,3,3,21,2,48,26,8,8,23,13,13,13,255
2024-03-03 12:30:00,5,71,5,3,27,6,45,21,5,6,20,10,19,11,254
2024-03-03 12:40:00,3,63,4,0,30,3,47,22,7,6,12,13,13,12,235
2024-03-03 12:50:00,7,67,3,2,17,3,59,28,3,2,14,13,15,14,247
2024-03-03 13:00:00,3,41,4,2,26,3,46,14,5,5,17,15,18,14,213
2024-03-03 13:10:00,9,59,3,3,21,3,55,31,4,4,27,15,11,12,257
2024-03-03 13:20:00,3,59,3,4,15,4,50,26,3,2,159,16,20,15,379
2024-03-03 13:30:00,9,53,5,1,16,6,62,20,8,8,10,15,14,14,241
2024-03-03 13:40:00,5,60,1,4,23,1,49,28,3,5,15,15,16,17,242
2024-03-03 13:50:00,4,45,9,1,14,6,60,23,9,11,13,22,13,8,238
2024-03-03 14:00:00,6,50,7,5,25,8,64,27,13,10,13,17,19,15,279
2024-03-03 14:10:00,5,73,2,1,18,2,60,25,5,5,14,12,16,11,249
2024-03-03 14:20:00,5,64,11,4,16,8,63,20,14,11,24,15,16,7,278
2024-03-03 14:30:00,3,62,4,4,24,3,59,17,5,5,22,14,20,19,261
2024-03-03 14:40:00,4,60,7,2,23,8,64,20,4,4,19,18,24,18,275
2024-03-03 14:50:00,4,66,3,1,22,2,52,21,6,6,15,20,15,19,252
2024-03-03 15:00:00,5,69,5,4,32,7,57,16,4,5,23,17,18,10,272
2024-03-03 15:10:00,5,65,3,4,19,4,65,24,8,9,19,21,18,13,277
2024-03-03 15:20:00,2,43,4,3,20,3,54,15,6,6,6,14,12,17,205
2024-03-03 15:30:00,1,45,6,1,20,3,49,18,7,8,16,15,23,14,226
2024-03-03 15:40:00,9,49,9,10,25,10,70,24,5,4,16,13,15,14,273
2024-03-03 15:50:00,5,52,8,7,13,2,59,18,8,10,16,21,22,15,256
2024-03-03 16:00:00,2,50,5,2,20,4,44,14,8,7,12,24,22,19,233
2024-03-03 16:10:00,5,57,4,5,21,4,67,30,7,7,15,13,13,14,262
2024-03-03 16:20:00,7,51,9,5,16,6,44,26,3,4,18,19,22,13,243
2024-03-03 16:30:00,5,44,2,7,20,1,64,25,7,9,8,13,12,10,227
2024-03-03 16:40:00,7,64,5,8,20,3,54,22,11,8,12,9,22,9,254
2024-03-03 16:50:00,0,58,3,4,12,3,50,25,9,7,16,13,20,16,236
2024-03-03 17:00:00,4,63,3,6,15,6,44,20,3,6,13,13,13,11,220
2024-03-03 17:10:00,5,61,8,2,18,7,49,24,11,8,15,12,16,16,252
2024-03-03 17:20:00,3,71,5,4,16,7,57,20,7,6,22,14,15,14,261
2024-03-03 17:30:00,3,62,4,3,16,4,55,19,7,7,10,17,16,17,240
2024-03-03 17:40:00,5,80,3,5,7,5,66,22,7,8,14,14,16,8,260
2024-03-03 17:50:00,4,56,5,3,15,5,63,24,4,6,16,15,18,11,245
2024-03-03 18:00:00,6,52,2,5,11,2,41,23,10,10,21,12,18,11,224
2024-03-03 18:10:00,2,55,8,3,12,8,41,30,10,8,12,17,14,17,237
2024-03-03 18:20:00,3,64,4,4,17,3,39,19,9,7,16,13,22,14,234
2024-03-03 18:30:00,2,56,2,2,20,2,29,21,3,3,16,22,23,12,213
2024-03-03 18:40:00,3,54,4,4,21,3,42,22,3,4,11,12,20,14,217
2024-03-03 18:50:00,0,49,4,0,18,5,42,15,6,9,20,10,17,11,206
2024-03-03 19:00:00,2,66,7,2,21,6,40,21,9,9,20,18,16,10,247
2024-03-03 19:10:00,3,36,5,4,15,4,40,20,2,0,12,10,16,8,175
2024-03-03 19:20:00,0,31,3,0,18,3,29,22,2,2,7,11,12,6,146
2024-03-03 19:30:00,3,44,6,4,22,5,26,22,6,5,8,18,21,12,202
2024-03-03 19:40:00,1,36,2,2,13,2,37,17,5,6,7,16,19,15,178
2024-03-03 19:50:00,5,36,8,3,15,8,55,15,1,2,10,16,20,14,208
2024-03-03 20:00:00,5,45,4,1,11,1,23,18,3,3,9,15,19,15,172
2024-03-03 20:10:00,1,30,1,2,15,0,28,21,5,5,15,8,10,6,147
2024-03-03 20:20:00,0,24,4,1,17,5,29,18,5,4,6,11,13,9,146
2024-03-03 20:30:00,2,31,3,3,14,3,26,20,3,2,10,11,18,12,158
2024-03-03 20:40:00,4,29,4,3,17,5,23,11,18,3,8,9,12,11,157
2024-03-03 20:50:00,2,18,7,1,18,5,21,15,2,2,5,7,9,8,120
2024-03-03 21:00:00,1,30,5,0,14,3,19,17,2,1,11,11,19,10,143
2024-03-03 21:10:00,3,29,1,4,18,1,19,13,4,4,7,6,13,7,129
2024-03-03 21:20:00,2,24,3,0,16,3,15,14,1,2,9,9,15,10,123
2024-03-03 21:30:00,1,16,4,1,15,3,11,18,2,2,3,3,6,8,93
2024-03-03 21:40:00,0,21,3,0,10,3,12,10,0,0,8,5,12,6,90
2024-03-03 21:50:00,0,14,1,1,11,1,20,15,2,2,6,6,11,7,97
2024-03-03 22:00:00,1,24,4,1,14,2,9,9,2,3,14,5,13,5,106
2024-03-03 22:10:00,0,13,1,2,11,2,17,9,1,0,13,4,9,8,90
2024-03-03 22:20:00,0,19,2,0,14,2,7,7,0,1,4,9,12,10,87
2024-03-03 22:30:00,3,14,1,3,13,1,12,12,4,5,3,4,6,5,86
2024-03-03 22:40:00,3,14,3,1,9,1,6,6,2,2,5,2,5,3,62
2024-03-03 22:50:00,1,19,3,0,11,3,6,6,2,0,4,7,11,9,82
2024-03-03 23:00:00,3,11,3,5,9,2,6,5,1,1,5,5,10,6,72
2024-03-03 23:10:00,4,12,5,3,10,6,2,2,1,1,2,1,3,1,53
2024-03-03 23:20:00,0,10,3,0,7,4,6,6,3,4,2,6,7,6,64
2024-03-03 23:30:00,0,6,0,0,6,0,3,3,1,0,5,1,6,3,34
2024-03-03 23:40:00,1,12,3,0,11,2,5,5,0,0,4,0,3,0,46
2024-03-03 23:50:00,0,7,2,0,5,2,4,3,1,2,7,8,11,8,60
2024-03-04 00:00:00,0,7,0,0,6,0,2,2,0,0,1,3,5,5,31
2024-03-04 00:10:00,0,7,3,1,6,5,3,3,0,0,3,1,5,5,42
2024-03-04 00:20:00,0,3,1,0,1,0,5,6,2,2,2,3,5,7,37
2024-03-04 00:30:00,0,10,1,0,10,3,4,4,2,2,0,0,1,1,38
2024-03-04 00:40:00,0,6,0,0,6,2,6,6,1,1,0,1,1,1,31
2024-03-04 00:50:00,0,5,1,0,5,3,3,3,2,3,1,1,1,2,30
2024-03-04 01:00:00,0,2,1,0,2,2,3,3,109,0,0,2,1,2,127
2024-03-04 01:10:00,0,1,0,0,1,1,1,1,1,1,1,2,1,3,14
2024-03-04 01:20:00,0,4,1,0,3,1,3,3,2,2,2,1,3,3,28
2024-03-04 01:30:00,0,2,1,1,2,0,3,3,1,0,2,3,3,4,25
2024-03-04 01:40:00,0,1,0,0,1,0,2,2,0,0,0,1,1,2,10
2024-03-04 01:50:00,0,2,0,0,2,1,0,0,0,0,2,1,3,2,13
2024-03-04 02:00:00,0,2,0,0,2,0,0,0,0,0,0,0,0,0,4
2024-03-04 02:10:00,0,4,0,0,4,0,1,1,2,1,1,1,3,3,21
2024-03-04 02:20:00,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2024-03-04 02:30:00,1,1,3,1,2,1,0,0,0,0,0,0,1,1,11
2024-03-04 02:40:00,1,1,0,0,1,0,0,0,0,0,2,0,2,0,7
2024-03-04 02:50:00,0,1,0,0,1,0,2,2,0,0,0,1,0,1,8
2024-03-04 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-03-04 03:10:00,0,2,0,0,2,0,0,0,0,0,0,1,1,2,8
2024-03-04 03:20:00,0,4,0,0,3,0,3,3,1,0,0,1,2,1,18
2024-03-04 03:30:00,1,1,0,2,1,0,2,3,0,0,2,1,4,1,18
2024-03-04 03:40:00,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3
2024-03-04 03:50:00,0,3,0,0,4,0,4,4,1,1,0,1,1,1,20
2024-03-04 04:00:00,0,2,1,1,2,0,1,1,0,0,0,1,1,1,11
2024-03-04 04:10:00,0,1,0,0,1,0,2,2,0,0,1,1,5,5,18
2024-03-04 04:20:00,0,0,2,0,0,1,4,5,4,3,1,1,1,0,22
2024-03-04 04:30:00,1,5,0,1,5,0,4,3,3,2,0,1,1,1,27
2024-03-04 04:40:00,0,4,2,0,4,0,8,7,3,4,0,0,2,2,36
2024-03-04 04:50:00,0,7,3,1,4,2,19,13,7,6,1,2,1,3,69
2024-03-04 05:00:00,1,3,6,1,3,1,13,7,7,3,1,2,3,4,55
2024-03-04 05:10:00,0,5,0,1,5,0,16,10,2,3,2,2,7,7,60
2024-03-04 05:20:00,1,9,2,1,9,1,14,8,0,0,1,1,5,6,58
2024-03-04 05:30:00,1,14,4,2,12,3,29,17,1,1,1,3,2,3,93
2024-03-04 05:40:00,2,18,0,4,11,1,44,15,0,3,2,2,3,3,108
2024-03-04 05:50:00,1,16,2,3,14,2,44,18,3,3,3,5,6,6,126
2024-03-04 06:00:00,1,12,3,2,8,6,45,19,4,1,3,4,8,8,124
2024-03-04 06:10:00,2,21,4,2,7,2,43,21,2,3,3,9,7,9,135
2024-03-04 06:20:00,2,18,3,2,15,5,47,21,12,6,6,4,8,5,154
2024-03-04 06:30:00,1,26,6,4,13,5,57,16,2,5,7,8,13,14,177
2024-03-04 06:40:00,1,32,3,1,13,2,69,21,11,8,9,19,13,9,211
2024-03-04 06:50:00,4,35,7,3,19,5,76,29,16,11,6,13,9,11,244
2024-03-04 07:00:00,4,33,5,2,16,4,70,36,7,6,11,13,13,12,232
2024-03-04 07:10:00,3,41,3,2,20,3,60,25,14,12,8,16,10,10,227
2024-03-04 07:20:00,1,50,5,1,17,7,96,21,21,11,14,11,14,10,279
2024-03-04 07:30:00,3,55,6,3,12,3,95,24,16,12,13,17,15,16,290
2024-03-04 07:40:00,5,68,3,5,8,4,111,16,25,15,25,19,20,19,343
2024-03-04 07:50:00,5,65,5,7,8,7,90,28,30,16,15,24,15,20,335
2024-03-04 08:00:00,8,51,9,9,15,8,107,29,17,15,11,19,15,23,336
2024-03-04 08:10:00,5,52,3,4,9,5,89,23,25,17,15,16,11,9,283
2024-03-04 08:20:00,1,57,7,1,15,4,73,31,13,14,8,20,14,16,274
2024-03-04 08:30:00,2,55,8,1,19,9,88,34,24,12,12,20,10,16,310
2024-03-04 08:40:00,3,45,3,1,15,4,71,29,21,23,18,19,26,22,300
2024-03-04 08:50:00,1,77,4,1,17,3,75,38,14,13,18,11,14,13,299
2024-03-04 09:00:00,2,51,5,0,17,7,67,22,12,14,20,18,22,15,272
2024-03-04 09:10:00,2,45,7,4,18,8,52,27,11,12,16,20,17,13,252
2024-03-04 09:20:00,5,60,8,0,18,8,104,29,9,5,52,32,26,17,373
2024-03-04 09:30:00,2,56,6,3,12,11,192,27,28,11,16,22,18,14,418
2024-03-04 09:40:00,4,58,4,4,14,6,35,37,17,21,6,14,11,11,242
2024-03-04 09:50:00,3,61,5,3,24,3,26,31,12,14,17,20,15,17,251
2024-03-04 10:00:00,3,78,7,2,11,9,45,28,7,4,14,18,18,18,262
2024-03-04 10:10:00,4,114,4,5,12,4,44,22,10,11,10,10,15,14,279
2024-03-04 10:20:00,4,53,9,3,20,8,50,35,15,13,21,21,18,18,288
2024-03-04 10:30:00,4,59,7,3,10,5,75,25,12,12,20,20,18,19,289
2024-03-04 10:40:00,1,38,5,1,16,6,57,21,19,16,19,20,19,14,252
2024-03-04 10:50:00,5,35,7,7,18,5,58,28,18,14,25,21,11,18,270
2024-03-04 11:00:00,4,58,4,0,19,7,51,35,13,14,15,18,14,11,263
2024-03-04 11:10:00,4,61,4,3,9,8,58,21,13,11,13,15,14,13,247
2024-03-04 11:20:00,2,60,2,3,11,3,51,23,7,10,18,24,24,15,253
2024-03-04 11:30:00,0,52,5,1,11,4,53,24,10,13,4,18,16,14,225
2024-03-04 11:40:00,6,50,7,1,8,6,67,16,14,16,30,19,13,13,266
2024-03-04 11:50:00,2,64,7,1,16,5,138,19,15,13,14,28,0,19,341
2024-03-04 12:00:00,7,75,8,2,16,10,58,26,13,11,20,19,14,14,293
2024-03-04 12:10:00,5,57,6,2,20,5,48,25,11,6,23,23,16,18,265
2024-03-04 12:20:00,2,78,5,0,17,5,62,32,10,10,16,26,21,16,300
2024-03-04 12:30:00,6,65,5,3,6,7,64,23,13,12,33,17,11,14,279
2024-03-04 12:40:00,2,74,4,1,10,4,52,31,14,13,25,28,22,22,302
2024-03-04 12:50:00,5,67,8,4,8,9,52,28,10,7,28,22,20,18,286
2024-03-04 13:00:00,6,77,10,6,8,11,57,35,11,10,28,22,19,15,315
2024-03-04 13:10:00,6,107,2,8,4,4,76,29,15,12,36,24,20,22,365
2024-03-04 13:20:00,1,258,8,0,8,10,53,25,8,13,25,18,23,15,465
2024-03-04 13:30:00,5,57,5,4,8,7,63,36,9,11,28,12,17,17,279
2024-03-04 13:40:00,7,78,7,2,5,7,46,29,13,8,19,26,20,17,284
2024-03-04 13:50:00,3,53,9,3,20,8,58,24,15,13,22,13,17,9,267
2024-03-04 14:00:00,6,68,9,4,6,10,60,25,13,10,21,18,25,15,290
2024-03-04 14:10:00,9,69,4,7,24,4,52,23,14,11,25,24,15,20,301
2024-03-04 14:20:00,2,70,7,3,16,6,55,27,13,12,32,25,14,16,298
2024-03-04 14:30:00,5,70,7,8,7,8,56,24,6,10,27,27,14,19,288
2024-03-04 14:40:00,6,68,9,8,9,7,79,28,16,15,38,32,15,13,343
2024-03-04 14:50:00,6,168,5,3,16,4,58,24,9,9,34,29,24,24,413
2024-03-04 15:00:00,5,81,7,5,19,7,73,25,10,8,32,28,17,16,333
2024-03-04 15:10:00,8,82,8,8,16,11,55,23,11,10,24,24,21,15,316
2024-03-04 15:20:00,7,73,4,8,15,7,51,23,8,8,38,30,17,16,305
2024-03-04 15:30:00,7,78,10,5,10,7,74,30,13,10,22,33,14,16,329
2024-03-04 15:40:00,2,80,68,3,14,7,55,26,12,11,44,35,19,14,390
2024-03-04 15:50:00,5,65,9,6,20,8,62,30,10,8,33,37,22,17,332
2024-03-04 16:00:00,4,73,8,5,4,6,60,23,8,10,36,33,20,19,309
2024-03-04 16:10:00,8,71,3,11,3,5,269,24,12,10,58,47,19,19,559
2024-03-04 16:20:00,4,71,10,6,13,10,91,27,13,12,45,40,17,15,374
2024-03-04 16:30:00,14,98,8,8,4,8,73,31,9,7,39,28,10,21,358
2024-03-04 16:40:00,6,73,6,5,10,5,66,31,8,9,56,49,20,20,364
2024-03-04 16:50:00,2,79,9,5,6,3,66,31,9,7,38,42,18,14,329
2024-03-04 17:00:00,8,110,8,5,15,11,61,33,11,8,41,38,20,17,386
2024-03-04 17:10:00,4,92,10,4,7,8,55,25,8,5,41,38,19,19,335
2024-03-04 17:20:00,3,62,4,3,6,5,75,31,18,12,40,48,25,23,355
2024-03-04 17:30:00,5,66,6,6,9,3,76,32,13,13,36,27,21,15,328
2024-03-04 17:40:00,10,81,8,9,13,6,43,27,9,11,37,30,20,21,325
2024-03-04 17:50:00,6,81,6,6,10,6,46,25,9,11,35,31,16,18,306
2024-03-04 18:00:00,4,76,6,4,9,8,59,26,9,7,35,33,22,25,323
2024-03-04 18:10:00,4,73,10,7,14,8,63,28,10,11,24,31,20,15,318
2024-03-04 18:20:00,3,67,9,7,13,6,54,24,15,7,34,24,19,15,297
2024-03-04 18:30:00,5,54,9,6,10,3,56,28,3,2,26,26,20,19,267
2024-03-04 18:40:00,5,77,6,7,10,4,44,23,12,12,13,28,15,15,271
2024-03-04 18:50:00,2,55,7,5,14,4,52,23,10,6,26,22,17,15,258
2024-03-04 19:00:00,5,46,3,4,11,3,36,29,0,7,11,16,22,17,210
2024-03-04 19:10:00,10,53,5,12,15,5,47,27,41,8,22,18,23,16,302
2024-03-04 19:20:00,6,56,12,5,14,8,38,16,7,11,30,20,17,17,257
2024-03-04 19:30:00,6,46,6,7,12,7,40,32,3,7,17,16,18,12,229
2024-03-04 19:40:00,6,34,8,4,12,6,49,26,8,9,12,16,10,17,217
2024-03-04 19:50:00,1,34,4,0,15,4,35,20,2,3,18,16,23,17,192
2024-03-04 20:00:00,2,42,4,0,20,4,32,16,8,6,11,23,11,14,193
2024-03-04 20:10:00,0,41,6,3,14,4,30,19,6,7,8,11,7,14,170
2024-03-04 20:20:00,2,34,4,3,12,4,29,18,2,1,8,12,11,13,153
2024-03-04 20:30:00,5,30,3,4,24,5,18,16,3,3,10,13,17,15,166
2024-03-04 20:40:00,2,32,7,3,18,5,23,19,2,2,1,10,8,12,144
2024-03-04 20:50:00,7,40,6,6,21,5,57,17,3,3,7,8,11,9,200
2024-03-04 21:00:00,3,29,4,4,19,5,12,16,7,5,4,7,10,9,134
2024-03-04 21:10:00,3,30,3,6,16,3,26,21,1,2,11,17,13,14,166
2024-03-04 21:20:00,2,32,5,1,18,6,14,10,2,2,4,6,6,6,114
2024-03-04 21:30:00,2,24,4,2,18,4,13,14,3,3,8,6,11,9,121
2024-03-04 21:40:00,1,29,3,1,17,3,17,13,0,0,11,3,16,5,119
2024-03-04 21:50:00,2,23,6,2,15,4,15,16,2,1,6,6,9,7,114
2024-03-04 22:00:00,4,32,1,3,18,1,17,9,2,1,1,8,4,9,110
2024-03-04 22:10:00,1,26,2,2,10,2,17,11,2,3,6,3,7,6,98
2024-03-04 22:20:00,3,38,3,4,17,4,47,14,1,3,12,12,14,15,187
2024-03-04 22:30:00,0,24,0,0,22,0,20,17,2,3,7,7,10,10,122
2024-03-04 22:40:00,0,19,5,3,11,5,3,5,2,2,3,5,8,7,78
2024-03-04 22:50:00,0,19,5,1,14,3,16,14,1,4,4,3,4,7,95
2024-03-04 23:00:00,0,24,1,0,15,2,7,8,1,1,15,5,7,8,94
2024-03-04 23:10:00,1,15,2,2,12,1,8,5,0,0,2,8,5,6,67
2024-03-04 23:20:00,0,15,1,0,9,2,10,9,0,0,1,5,3,6,61
2024-03-04 23:30:00,0,5,0,3,5,0,5,4,0,0,1,2,2,2,29
2024-03-04 23:40:00,0,9,4,0,7,3,5,5,0,0,1,5,5,5,49
2024-03-04 23:50:00,0,8,1,1,8,2,4,4,1,1,2,4,5,4,45
2024-03-05 00:00:00,1,6,0,1,6,0,3,3,0,0,1,2,4,4,31
2024-03-05 00:10:00,0,8,0,0,6,3,3,3,0,0,1,2,3,3,32
2024-03-05 00:20:00,0,11,1,0,11,2,3,3,1,1,1,2,2,2,40
2024-03-05 00:30:00,4,6,0,0,6,4,2,3,0,0,0,1,1,3,30
2024-03-05 00:40:00,0,3,1,0,3,2,6,6,2,1,1,0,1,0,26
2024-03-05 00:50:00,0,5,0,0,5,2,7,5,1,1,3,2,1,3,35
2024-03-05 01:00:00,1,2,0,0,2,1,4,5,2,0,0,1,2,1,21
2024-03-05 01:10:00,0,3,0,1,3,1,5,6,0,0,2,2,3,2,28
2024-03-05 01:20:00,0,3,0,0,3,0,5,6,3,1,1,1,2,1,26
2024-03-05 01:30:00,0,3,0,0,3,0,2,2,0,0,3,4,5,4,26
2024-03-05 01:40:00,0,0,1,0,0,0,1,1,1,1,1,1,1,2,10
2024-03-05 01:50:00,0,2,0,0,2,0,4,4,0,0,1,1,1,2,17
2024-03-05 02:00:00,0,1,1,0,1,1,0,0,0,0,0,1,1,1,7
2024-03-05 02:10:00,1,2,0,1,2,0,1,1,0,0,1,0,0,1,10
2024-03-05 02:20:00,0,1,0,0,1,0,3,3,2,2,1,0,1,0,14
2024-03-05 02:30:00,0,2,0,0,2,0,2,2,2,1,2,0,2,2,17
2024-03-05 02:40:00,0,2,0,0,2,0,0,0,0,0,0,0,0,0,4
2024-03-05 02:50:00,1,5,0,0,5,0,0,1,1,1,0,1,1,1,17
2024-03-05 03:00:00,0,2,0,0,2,0,0,0,0,0,1,0,1,1,7
2024-03-05 03:10:00,0,1,0,0,1,0,1,1,0,0,0,1,1,1,7
2024-03-05 03:20:00,0,4,0,0,4,0,1,1,0,0,0,0,0,0,10
2024-03-05 03:30:00,0,2,0,0,3,0,1,1,1,1,0,0,0,0,9
2024-03-05 03:40:00,0,0,0,1,0,1,2,2,0,0,1,0,1,0,8
2024-03-05 03:50:00,0,0,1,0,0,0,3,3,3,1,0,1,1,1,14
2024-03-05 04:00:00,0,1,1,0,1,1,0,0,1,1,0,1,0,1,8
2024-03-05 04:10:00,0,1,0,0,1,0,2,3,2,0,0,0,0,0,9
2024-03-05 04:20:00,1,1,2,1,1,1,4,4,5,2,1,1,1,1,26
2024-03-05 04:30:00,0,6,0,0,5,0,5,6,5,3,1,1,2,1,35
2024-03-05 04:40:00,0,6,0,2,6,1,6,5,3,2,1,0,1,0,33
2024-03-05 04:50:00,1,1,2,1,1,0,12,11,1,1,2,1,2,2,38
2024-03-05 05:00:00,0,7,0,1,7,0,12,10,7,4,0,5,2,5,60
2024-03-05 05:10:00,1,3,1,1,5,2,17,13,1,3,4,2,5,4,62
2024-03-05 05:20:00,1,10,2,1,9,0,22,15,4,2,2,3,2,3,76
2024-03-05 05:30:00,1,9,4,2,8,1,23,15,2,2,4,4,7,5,87
2024-03-05 05:40:00,2,14,2,4,11,2,52,20,7,6,2,4,3,5,134
2024-03-05 05:50:00,1,14,3,3,12,3,44,19,4,3,1,3,3,3,116
2024-03-05 06:00:00,1,12,3,1,9,2,38,26,6,7,2,5,3,5,120
2024-03-05 06:10:00,2,14,3,3,10,2,50,23,6,6,5,8,10,11,153
2024-03-05 06:20:00,1,20,6,1,15,1,61,20,7,6,8,6,13,8,173
2024-03-05 06:30:00,1,27,4,1,11,5,65,25,12,10,9,11,9,5,195
2024-03-05 06:40:00,1,28,7,1,14,4,69,24,11,10,4,10,10,9,202
2024-03-05 06:50:00,0,26,2,1,16,5,87,24,12,10,8,7,11,5,214
2024-03-05 07:00:00,5,26,2,5,13,4,63,22,9,8,13,13,14,8,205
2024-03-05 07:10:00,0,28,7,0,10,8,69,30,4,4,11,12,19,14,216
2024-03-05 07:20:00,2,57,3,1,13,2,98,30,22,20,12,16,12,12,300
2024-03-05 07:30:00,3,52,5,4,17,5,84,23,23,16,15,24,14,16,301
2024-03-05 07:40:00,6,64,2,8,7,6,96,21,22,16,13,16,13,12,302
2024-03-05 07:50:00,2,67,6,4,13,13,110,30,27,18,12,35,16,18,371
2024-03-05 08:00:00,7,58,2,5,16,5,85,26,22,14,19,16,9,14,298
2024-03-05 08:10:00,0,46,8,4,13,6,75,26,33,14,19,26,20,18,308
2024-03-05 08:20:00,6,58,7,2,20,6,85,34,24,15,8,18,12,1,296
2024-03-05 08:30:00,3,49,2,5,11,7,146,30,25,19,11,22,18,15,363
2024-03-05 08:40:00,5,51,3,4,20,5,86,33,27,15,3,15,10,17,294
2024-03-05 08:50:00,5,58,7,4,16,8,75,22,15,13,14,16,22,13,288
2024-03-05 09:00:00,5,48,6,2,13,8,69,34,11,8,16,12,23,11,266
2024-03-05 09:10:00,4,50,4,0,19,8,54,27,20,11,8,26,19,18,268
2024-03-05 09:20:00,1,42,4,2,14,2,62,31,22,10,17,16,19,14,256
2024-03-05 09:30:00,3,58,7,8,17,9,73,12,22,13,12,17,20,23,294
2024-03-05 09:40:00,5,63,4,2,14,7,74,29,16,9,14,17,15,18,287
2024-03-05 09:50:00,6,60,8,4,14,11,72,30,14,10,14,16,17,12,288
2024-03-05 10:00:00,6,65,7,3,9,7,43,25,12,12,12,14,14,13,242
2024-03-05 10:10:00,3,57,6,1,10,6,69,30,16,12,15,16,20,14,275
2024-03-05 10:20:00,2,48,9,3,13,12,62,33,16,12,18,15,15,12,270
2024-03-05 10:30:00,3,63,7,3,8,9,49,26,16,8,18,15,20,19,264
2024-03-05 10:40:00,5,52,5,3,15,10,74,32,12,11,21,15,16,16,287
2024-03-05 10:50:00,4,57,8,4,13,12,82,21,11,7,26,19,27,18,309
2024-03-05 11:00:00,9,69,8,3,12,6,57,32,17,9,20,10,17,9,278
2024-03-05 11:10:00,5,54,4,2,14,8,53,22,12,8,15,18,14,13,242
2024-03-05 11:20:00,8,63,6,6,8,9,81,20,12,11,24,21,22,16,307
2024-03-05 11:30:00,3,61,5,2,10,11,63,19,10,11,11,17,17,15,255
2024-03-05 11:40:00,3,75,6,2,11,6,67,25,50,11,16,17,20,15,324
