datetime,D21Z,V22Z,V32Z,D51Z,V52Z,D61Z,V62Z,D81Z,V82Z,D91Z,V92Z,D111Z,D112Z,V113Z,V114Z,Total
2024-03-11 21:50:00,0,0,4,16,27,1,2,1,3,1,1,0,27,14,1,98
2024-03-11 22:00:00,0,1,7,14,29,2,2,2,6,1,1,0,19,17,0,101
2024-03-11 22:10:00,0,1,4,9,13,0,0,1,3,2,2,0,18,18,0,71
2024-03-11 22:20:00,0,2,2,10,17,2,2,0,1,1,1,0,27,18,1,84
2024-03-11 22:30:00,0,2,8,18,25,2,2,1,5,1,1,0,14,9,0,88
2024-03-11 22:40:00,0,2,7,4,8,0,0,1,4,3,4,0,18,10,2,63
2024-03-11 22:50:00,0,1,6,6,11,1,2,0,0,0,0,0,12,6,1,46
2024-03-11 23:00:00,0,0,7,9,13,0,0,1,4,3,4,0,20,9,1,71
2024-03-11 23:10:00,0,3,9,9,19,0,0,0,0,0,0,0,14,14,0,68
2024-03-11 23:20:00,0,4,0,5,9,1,2,0,0,0,0,0,18,8,0,47
2024-03-11 23:30:00,0,0,0,10,21,0,0,1,5,1,1,0,10,11,1,61
2024-03-11 23:40:00,0,0,2,4,5,1,1,1,1,0,0,0,7,2,2,26
2024-03-11 23:50:00,0,2,5,4,9,0,0,0,0,0,0,0,14,5,0,39
2024-03-12 00:00:00,0,0,0,5,7,0,0,1,4,1,1,0,7,5,0,31
2024-03-12 00:10:00,0,0,1,4,10,0,0,0,0,0,0,0,6,3,0,24
2024-03-12 00:20:00,0,2,0,3,8,0,0,1,1,0,0,0,2,2,0,19
2024-03-12 00:30:00,0,0,2,1,4,0,0,0,0,0,0,0,7,3,0,17
2024-03-12 00:40:00,0,0,0,1,3,0,0,1,2,0,0,0,1,1,0,9
2024-03-12 00:50:00,0,0,0,3,3,0,0,1,2,0,1,0,10,4,0,24
2024-03-12 01:00:00,0,0,0,1,2,0,0,0,0,1,2,0,2,1,0,9
2024-03-12 01:10:00,0,0,0,1,2,0,0,0,0,1,2,0,1,3,0,10
2024-03-12 01:20:00,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
2024-03-12 01:30:00,0,0,3,1,2,0,0,0,0,0,0,0,2,0,0,8
2024-03-12 01:40:00,0,1,2,1,3,1,1,0,0,0,0,0,2,1,0,12
2024-03-12 01:50:00,0,0,0,1,1,0,0,1,2,0,1,0,2,1,0,9
2024-03-12 02:00:00,0,0,3,2,3,0,0,1,1,0,0,0,0,0,0,10
2024-03-12 02:10:00,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,9
2024-03-12 02:20:00,0,0,0,0,0,0,0,1,2,0,0,0,3,3,0,9
2024-03-12 02:30:00,0,0,0,1,2,0,0,0,0,0,0,0,0,3,0,6
2024-03-12 02:40:00,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3
2024-03-12 02:50:00,0,0,0,2,1,0,0,0,0,0,0,0,4,4,0,11
2024-03-12 03:00:00,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,4
2024-03-12 03:10:00,0,0,0,1,1,1,2,0,0,0,0,0,3,1,0,9
2024-03-12 03:20:00,0,0,0,1,3,0,0,1,2,0,0,0,4,3,0,14
2024-03-12 03:30:00,0,0,0,2,3,0,0,0,0,0,0,0,2,1,0,8
2024-03-12 03:40:00,0,0,0,3,6,1,0,0,0,0,0,0,2,4,0,16
2024-03-12 03:50:00,0,0,0,1,1,1,2,0,0,0,0,0,1,1,0,7
2024-03-12 04:00:00,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,6
2024-03-12 04:10:00,0,0,0,3,6,1,0,0,0,0,0,0,0,3,0,13
2024-03-12 04:20:00,0,0,0,6,9,0,0,1,2,0,1,0,4,3,0,26
2024-03-12 04:30:00,0,0,0,8,18,2,3,0,0,0,0,0,4,2,0,37
2024-03-12 04:40:00,0,0,2,5,10,0,0,0,0,0,0,0,8,6,0,31
2024-03-12 04:50:00,0,0,0,5,13,1,2,1,3,0,0,0,1,0,0,26
2024-03-12 05:00:00,0,0,3,15,20,0,0,1,2,1,1,0,12,8,0,63
2024-03-12 05:10:00,0,0,0,18,21,2,3,2,1,1,1,0,12,14,0,75
2024-03-12 05:20:00,0,2,2,38,41,3,6,1,3,0,0,0,17,8,0,121
2024-03-12 05:30:00,0,3,3,49,41,11,10,0,2,1,1,0,24,17,0,162
2024-03-12 05:40:00,0,2,7,59,39,13,27,2,3,1,2,0,17,11,0,183
2024-03-12 05:50:00,0,2,1,58,47,13,14,2,4,1,1,0,21,17,0,181
2024-03-12 06:00:00,0,2,9,72,38,8,15,1,4,2,3,0,20,26,0,200
2024-03-12 06:10:00,0,5,7,94,38,7,11,4,7,3,7,0,32,28,2,245
2024-03-12 06:20:00,0,6,2,102,41,13,18,5,8,1,2,0,44,45,1,288
2024-03-12 06:30:00,0,6,9,109,88,20,45,3,6,2,3,0,43,28,2,364
2024-03-12 06:40:00,0,1,3,127,31,21,17,3,8,2,3,0,44,31,2,293
2024-03-12 06:50:00,0,0,0,131,19,22,16,6,5,2,2,0,0,0,1,204
2024-03-12 07:00:00,0,0,0,144,23,17,14,6,6,1,2,0,0,0,1,214
2024-03-12 07:10:00,0,0,0,147,24,21,14,10,8,2,2,0,0,0,5,233
2024-03-12 07:20:00,0,0,0,152,17,24,19,11,5,3,4,0,0,0,5,240
2024-03-12 07:30:00,0,0,0,148,22,16,15,4,9,2,2,0,0,0,9,227
2024-03-12 07:40:00,0,0,0,132,12,28,16,6,8,4,4,0,0,0,5,215
2024-03-12 07:50:00,0,0,0,140,20,20,14,9,4,1,2,0,0,0,9,219
2024-03-12 08:00:00,0,0,0,141,18,20,19,11,9,3,3,0,0,0,9,233
2024-03-12 08:10:00,0,0,0,151,19,24,15,4,3,5,4,0,0,0,7,232
2024-03-12 08:20:00,0,0,0,148,11,15,10,5,7,5,5,0,0,0,9,215
2024-03-12 08:30:00,0,0,0,123,6,21,14,17,14,5,5,0,0,0,7,212
2024-03-12 08:40:00,0,0,0,137,15,16,17,14,12,4,1,0,0,0,9,225
2024-03-12 08:50:00,0,0,0,121,5,22,15,8,5,5,7,0,0,0,11,199
2024-03-12 09:00:00,0,0,0,111,26,27,19,5,6,5,4,0,0,0,11,214
2024-03-12 09:10:00,0,0,0,93,19,11,10,10,16,6,7,0,0,0,11,183
2024-03-12 09:20:00,0,0,0,96,20,9,9,7,11,6,4,0,0,0,7,169
2024-03-12 09:30:00,0,0,0,68,24,13,15,7,13,6,10,0,0,0,8,164
2024-03-12 09:40:00,0,0,0,90,20,8,10,11,14,5,7,0,0,0,3,168
2024-03-12 09:50:00,0,0,0,86,12,8,6,5,6,5,4,0,0,0,6,138
2024-03-12 10:00:00,0,0,0,63,23,7,6,4,6,4,3,0,0,0,9,125
2024-03-12 10:10:00,0,0,0,56,15,4,5,8,11,5,5,0,0,0,5,114
2024-03-12 10:20:00,0,0,0,68,18,10,12,8,14,6,8,0,0,0,2,146
2024-03-12 10:30:00,0,0,0,73,24,7,9,7,12,11,9,0,0,0,2,154
2024-03-12 10:40:00,0,0,0,70,24,8,9,8,8,6,5,0,0,0,3,141
2024-03-12 10:50:00,0,0,0,50,22,9,9,4,9,5,3,0,0,0,0,111
2024-03-12 11:00:00,0,0,0,48,22,7,10,9,9,10,7,0,0,0,7,129
2024-03-12 11:10:00,0,0,0,53,23,17,15,7,7,6,6,0,0,0,4,138
2024-03-12 11:20:00,0,0,0,61,26,10,14,4,6,5,7,0,0,0,1,134
2024-03-12 11:30:00,0,0,0,48,24,6,6,12,15,9,12,0,0,0,8,140
2024-03-12 11:40:00,0,0,0,62,16,6,15,11,14,5,4,0,0,0,6,139
2024-03-12 11:50:00,0,0,0,60,16,8,10,7,7,3,4,0,0,0,4,119
2024-03-12 12:00:00,0,0,0,51,21,6,7,13,13,10,10,0,0,0,1,132
2024-03-12 12:10:00,0,0,0,73,23,7,6,7,12,6,5,0,0,0,4,143
2024-03-12 12:20:00,0,0,0,56,22,7,6,7,9,2,1,0,0,0,6,116
2024-03-12 12:30:00,0,0,0,59,21,7,8,6,8,9,7,0,0,0,6,131
2024-03-12 12:40:00,0,0,0,65,18,8,9,10,7,6,5,0,0,0,5,133
2024-03-12 12:50:00,0,0,0,66,25,14,10,8,8,5,5,0,0,0,8,149
2024-03-12 13:00:00,0,0,0,70,20,13,9,19,18,6,7,0,0,0,4,166
2024-03-12 13:10:00,0,0,0,53,26,14,10,7,13,6,5,0,0,0,5,139
2024-03-12 13:20:00,0,0,0,76,21,12,12,12,10,5,5,0,0,0,1,154
2024-03-12 13:30:00,0,0,0,64,23,10,10,11,10,3,5,0,0,0,5,141
2024-03-12 13:40:00,0,0,0,67,18,9,8,11,7,6,3,0,0,0,5,134
2024-03-12 13:50:00,0,0,0,92,18,11,9,24,11,13,8,0,0,0,3,189
2024-03-12 14:00:00,0,0,0,69,20,8,6,16,13,5,4,0,0,0,5,146
2024-03-12 14:10:00,0,0,0,69,16,4,4,9,11,2,1,0,0,0,1,117
2024-03-12 14:20:00,0,0,0,76,20,6,5,11,7,8,9,0,0,0,6,148
2024-03-12 14:30:00,0,0,0,71,20,5,5,14,13,5,4,0,0,0,5,142
2024-03-12 14:40:00,0,0,0,65,21,0,2,6,12,8,5,0,0,0,1,120
2024-03-12 14:50:00,0,0,0,83,21,8,6,15,11,4,5,0,0,0,4,157
2024-03-12 15:00:00,0,0,0,62,28,9,8,14,8,7,6,0,0,0,7,149
